EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFG2A,DefTwoPtRebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefShortMidRangeReboundPct,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGM,Corner3FGA,SecondChanceFtPoints,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,FTOffRebounds,Travels,OffFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LiveBallTurnovers,LostBallTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,LiveBallTurnoverPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PtsPutbacks,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyTurnovers,SecondChanceCorner3FGA,BlockedAtRim,DefensiveGoaltends,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,Charge Fouls,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,DefAtRimReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
1629130-1631107-1631170-1641796-1642352,1610612748,"Duncan Robinson, Nikola Jović, Jaime Jaquez Jr., Pelle Larsson, Keshad Johnson","Robinson, Jović, Jaquez Jr., Larsson, Johnson",1629130-1631107-1631170-1641796-1642352,MIA,83.0,1,1.0,,2.0,3.0,1.0,5,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,1.0,1.0,0.5,,,,86.74698795180723,26.0,10.333333333333334,19.5,10.333333333333334,0.5,,,,,,,,0.5,,,,1.0,,,1.0,,0.53405,,,,,2.4,27.0,2.0,1.0,,2.0,,,0.53405,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,0.5,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629639-1630558-1631107-203952,1610612748,"Bam Adebayo, Tyler Herro, Davion Mitchell, Nikola Jović, Andrew Wiggins","Adebayo, Herro, Mitchell, Jović, Wiggins",1628389-1629639-1630558-1631107-203952,MIA,679.0,3,11.0,6.0,23.0,21.0,1.0,44,6.0,8.0,,,3.0,3.0,3.0,7.0,9.0,11.0,4.0,9.0,6.0,36.0,30.0,,,,8.0,10.0,9.0,3.0,7.0,3.0,4.0,3.0,7.0,2.0,4.0,,17.0,1.0,6.0,8.0,1.0,9.0,,,,,,,1.0,2.0,4.0,6.0,,3.0,36.0,0.4444444444444444,0.4444444444444444,0.75,0.4444444444444444,0.4444444444444444,0.8181818181818182,,0.75,,0.782608695652174,,0.45,0.5,1.0,0.8,0.14285714285714285,,1.0,,93.31369661266568,15.391304347826088,15.476190476190476,15.130434782608695,15.428571428571429,0.4,0.75,0.75,0.6666666666666666,0.15,1.0,1.0,,0.35,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.85,0.42857142857142855,0.6126750000000001,0.68985,0.13043478260869565,0.21428571428571427,,4.045454545454546,25.799999999999997,2.0,1.0,2.0,2.0,0.5,0.6666666666666666,0.5392,0.08695652173913043,6.0,1.0,2.0,,,,1.0,,2.0,1.0,2.0,1.0,,,,,,0.5,0.1,0.5,0.5,1.0,1.0,1.0,,1.0,,2.0,4.0,,,,,4.0,,1.0,1.0,1.0,,,,1.0,1.0,,0.1111111111111111,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629639-1631107-1641796-203952,1610612748,"Bam Adebayo, Tyler Herro, Nikola Jović, Pelle Larsson, Andrew Wiggins","Adebayo, Herro, Jović, Larsson, Wiggins",1628389-1629639-1631107-1641796-203952,MIA,266.0,2,4.0,7.0,8.0,9.0,1.0,17,3.0,4.0,,,,,1.0,1.0,3.0,4.0,1.0,1.0,5.0,14.0,7.0,,,,6.0,,,3.0,1.0,1.0,3.0,,3.0,,3.0,,6.0,1.0,2.0,5.0,1.0,6.0,,,,,2.0,1.0,2.0,3.0,3.0,6.0,,3.0,14.0,1.0,1.0,,1.0,1.0,0.75,,0.9,,0.875,,0.2,1.0,0.6666666666666666,0.8,1.0,,0.5,,92.03007518796991,12.625,18.333333333333332,12.625,14.777777777777779,0.8,0.75,0.75,1.0,,,,,0.2,1.0,1.0,,,,,1.0,1.0,0.75146,,0.375,0.42857142857142855,,1.075,29.4,,,2.0,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629639-1630558-1642276-203952,1610612748,"Bam Adebayo, Tyler Herro, Davion Mitchell, Kel'el Ware, Andrew Wiggins","Adebayo, Herro, Mitchell, Ware, Wiggins",1628389-1629639-1630558-1642276-203952,MIA,1723.0,3,29.0,1.0,57.0,57.0,11.0,114,10.0,15.0,2.0,3.0,3.0,11.0,5.0,22.0,14.0,29.0,9.0,30.0,4.0,59.0,58.0,4.0,5.0,13.0,18.0,10.0,21.0,6.0,22.0,5.0,9.0,7.0,16.0,3.0,6.0,2.0,39.0,5.0,10.0,25.0,11.0,36.0,,5.0,4.0,1.0,5.0,,8.0,8.0,5.0,4.0,,2.0,46.0,0.6428571428571429,0.8181818181818182,0.7777777777777778,0.3,0.3,0.4827586206896552,0.8,0.4661016949152542,0.6111111111111112,0.48360655737704916,0.65,0.5084745762711864,0.35714285714285715,0.9090909090909091,0.92,0.3142857142857143,0.42857142857142855,0.8571428571428571,,95.27568195008706,14.68421052631579,15.543859649122806,13.649122807017545,15.298245614035087,0.2542372881355932,0.6666666666666666,0.6666666666666666,0.6,0.1864406779661017,0.2727272727272727,0.375,0.6666666666666666,0.3728813559322034,0.22727272727272727,0.22727272727272727,0.6,0.3333333333333333,0.6666666666666666,,0.7627118644067796,0.22727272727272727,0.5621906779661017,0.5501875,0.03278688524590164,0.06451612903225806,0.22033898305084745,5.917241379310345,25.86,,,13.0,,0.9285714285714286,0.8571428571428571,,,2.0,4.0,8.0,2.0,3.0,,4.0,5.0,1.0,1.0,1.0,1.0,,0.10344827586206896,,0.2727272727272727,,1.0,0.13559322033898305,0.5,0.5,1.0,,,,,,,,6.0,2.0,,,,,,,,1.0,0.2857142857142857,0.35294117647058826,,,,,1.0,3.0,,,,,1.0,1.0,0.05084745762711865,0.3333333333333333,0.3333333333333333,,1.0,4.0,,1.0,4.0,,3.0,1.0,0.25,,0.375,0.4444444444444444,0.25,1.0,,,6.0,2.0,,,,,,,,0.4,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1610612748,2025,2024-25,True
1628389-1629639-1630558-1641796-203937,1610612748,"Bam Adebayo, Tyler Herro, Davion Mitchell, Pelle Larsson, Kyle Anderson","Adebayo, Herro, Mitchell, Larsson, Anderson",1628389-1629639-1630558-1641796-203937,MIA,87.0,1,1.0,-1.0,2.0,3.0,,5,,,,,,,1.0,1.0,,,1.0,2.0,,3.0,4.0,,,,,,,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,3.0,,,,0.5,0.5,,,0.75,,0.75,,1.0,,1.0,1.0,,,1.0,,82.75862068965517,15.0,19.0,15.0,19.0,,,,,,,,,0.5,1.0,1.0,,,,,1.0,1.0,0.5985,,,,,,23.65,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629639-1630558-1631107-1641796,1610612748,"Bam Adebayo, Tyler Herro, Davion Mitchell, Nikola Jović, Pelle Larsson","Adebayo, Herro, Mitchell, Jović, Larsson",1628389-1629639-1630558-1631107-1641796,MIA,364.0,1,6.0,-2.0,11.0,11.0,2.0,22,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,7.0,2.0,12.0,14.0,1.0,1.0,2.0,,4.0,,6.0,5.0,2.0,,,,,,,,1.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,10.0,,,,0.2857142857142857,0.2857142857142857,0.6666666666666666,1.0,0.5,0.5,0.5454545454545454,0.5,0.7,1.0,0.8,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,87.03296703296704,15.727272727272727,17.363636363636363,13.909090909090908,16.363636363636363,0.1,1.0,1.0,,0.2,0.5,0.5,,0.5,0.4,0.4,,0.5,1.0,,0.8,0.4,0.528635,0.7556,0.09090909090909091,0.25,0.16666666666666666,4.533333333333333,25.457142857142856,7.0,3.0,,7.0,,,0.5041583333333334,0.6363636363636364,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,0.2,,,,1.0,1.0,3.0,2.0,3.0,2.0,9.0,1.0,,,,9.0,,0.6666666666666666,0.5833333333333334,0.6428571428571429,,0.2,0.3333333333333333,0.16666666666666666,1.0,0.5,0.75,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,0.5,,,,,0.3333333333333333,2.0,1.0,,,,1.0,1.0,1.0,,,0.5,,,,,1.0,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629130-1629312-1630558-1641796,1610612748,"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Davion Mitchell, Pelle Larsson","Adebayo, Robinson, Highsmith, Mitchell, Larsson",1628389-1629130-1629312-1630558-1641796,MIA,58.0,1,1.0,5.0,2.0,2.0,,4,,,,,1.0,1.0,,,1.0,1.0,,,3.0,5.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,3.0,1.0,1.0,5.0,,,,,,1.0,,1.0,,1.25,,,,1.0,1.0,,,1.0,,99.3103448275862,11.5,17.5,11.5,17.5,,,,,1.0,1.0,1.0,,,,,,,,,,,0.4014,,1.0,1.0,,7.4,,2.0,1.0,,2.0,,,0.4014,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,,,,1.0,5.0,1.0,1.0,1.0,1.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1629312-1629639-1641796-1642276-203952,1610612748,"Haywood Highsmith, Tyler Herro, Pelle Larsson, Kel'el Ware, Andrew Wiggins","Highsmith, Herro, Larsson, Ware, Wiggins",1629312-1629639-1641796-1642276-203952,MIA,83.0,1,1.0,4.0,3.0,2.0,,5,,,,,1.0,1.0,,1.0,2.0,2.0,,1.0,,4.0,,,,,,4.0,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,4.0,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,1.0,,,,,86.74698795180723,11.333333333333334,24.5,11.333333333333334,24.5,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,0.4684,,,,,11.4,26.6,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1629312-1629639-1630558-1631107-203937,1610612748,"Haywood Highsmith, Tyler Herro, Davion Mitchell, Nikola Jović, Kyle Anderson","Highsmith, Herro, Mitchell, Jović, Anderson",1629312-1629639-1630558-1631107-203937,MIA,217.0,1,4.0,12.0,10.0,9.0,1.0,19,,1.0,,,,,3.0,3.0,1.0,2.0,3.0,5.0,3.0,14.0,2.0,,,3.0,2.0,,9.0,,3.0,3.0,1.0,3.0,4.0,3.0,,,11.0,,3.0,5.0,1.0,6.0,,3.0,1.0,2.0,1.0,,3.0,1.0,1.0,3.0,,,11.0,1.0,1.0,1.0,0.6,0.6,0.5,,0.7857142857142857,,0.875,1.5,0.7142857142857143,,1.0,1.0,0.3333333333333333,,1.0,,126.08294930875576,11.7,11.11111111111111,11.5,11.11111111111111,0.14285714285714285,,,,,,,,0.42857142857142855,1.0,1.0,1.0,,,,0.8571428571428571,1.0,0.57475,,0.125,,0.21428571428571427,10.65,24.2,5.0,2.0,2.0,5.0,1.0,,0.5884375,0.5,,,2.0,3.0,,,,,,,,,,,,,,,0.2857142857142857,,,,,1.0,1.0,1.0,2.0,,5.0,1.0,,,,5.0,,0.5,0.625,0.625,,0.5,,0.25,,0.25,0.35714285714285715,1.0,1.0,,1.0,,0.5,1.0,,0.14285714285714285,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,0.5,0.6666666666666666,,,,0.25,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,1610612748,2025,2024-25,True
1629130-1631170-1641796-1642276-1642352,1610612748,"Duncan Robinson, Jaime Jaquez Jr., Pelle Larsson, Kel'el Ware, Keshad Johnson","Robinson, Jaquez Jr., Larsson, Ware, Johnson",1629130-1631170-1641796-1642276-1642352,MIA,405.0,1,7.0,1.0,12.0,13.0,1.0,25,,,,,3.0,4.0,1.0,5.0,3.0,4.0,3.0,7.0,,15.0,14.0,,,3.0,2.0,4.0,9.0,,5.0,1.0,1.0,3.0,4.0,1.0,,1.0,11.0,1.0,3.0,4.0,1.0,5.0,,1.0,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,12.0,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.75,,0.6818181818181818,1.5,0.6818181818181818,1.5,0.6363636363636364,1.0,0.75,0.375,0.2,1.0,0.6666666666666666,,88.88888888888889,17.666666666666668,14.846153846153847,17.666666666666668,13.615384615384615,,,,,0.36363636363636365,0.75,0.75,0.3333333333333333,0.45454545454545453,0.2,0.2,1.0,,,,0.6363636363636364,0.2,0.4713045454545455,0.6177,0.09090909090909091,0.25,0.2,6.825,26.342857142857145,,,,,,,,,,2.0,2.0,,,,2.0,2.0,2.0,,2.0,,,,,,,,0.18181818181818182,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1610612748,2025,2024-25,True
1628389-1630558-1631107-1641796-203952,1610612748,"Bam Adebayo, Davion Mitchell, Nikola Jović, Pelle Larsson, Andrew Wiggins","Adebayo, Mitchell, Jović, Larsson, Wiggins",1628389-1630558-1631107-1641796-203952,MIA,139.0,1,2.0,3.0,5.0,5.0,1.0,10,1.0,1.0,,,,,,1.0,1.0,4.0,,1.0,1.0,3.0,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,3.0,1.0,4.0,,1.0,1.0,,,,,,3.0,2.0,,1.0,3.0,1.0,1.0,,,,0.25,,0.2,,0.25,,0.2,,1.0,1.0,0.25,,1.0,,103.59712230215827,14.2,13.6,13.2,13.6,0.2,1.0,1.0,1.0,,,,,0.2,,,,,,,0.4,,0.52676,0.3855,0.16666666666666666,0.2,,14.85,27.7,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629312-1629639-1641796-203937,1610612748,"Bam Adebayo, Haywood Highsmith, Tyler Herro, Pelle Larsson, Kyle Anderson","Adebayo, Highsmith, Herro, Larsson, Anderson",1628389-1629312-1629639-1641796-203937,MIA,118.0,1,2.0,9.0,4.0,4.0,1.0,8,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,,,,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,2.0,1.0,3.0,,2.0,,2.0,,,,1.0,1.0,2.0,,1.0,7.0,0.5,0.5,1.0,0.5,0.5,1.0,,0.875,,0.9,1.0,0.5,,0.5,0.6666666666666666,1.0,,,,97.6271186440678,5.0,24.5,5.0,21.25,0.5,1.0,1.0,0.5,,,,,0.5,0.5,0.5,1.0,,,,1.0,0.5,0.662875,,0.2,0.3333333333333333,0.2222222222222222,1.1,24.9,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1629130-1630558-1631107-1631170-1642276,1610612748,"Duncan Robinson, Davion Mitchell, Nikola Jović, Jaime Jaquez Jr., Kel'el Ware","Robinson, Mitchell, Jović, Jaquez Jr., Ware",1629130-1630558-1631107-1631170-1642276,MIA,350.0,1,6.0,9.0,13.0,12.0,2.0,25,3.0,4.0,1.0,1.0,,1.0,1.0,4.0,3.0,5.0,3.0,6.0,2.0,17.0,8.0,1.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,1.0,2.0,3.0,,1.0,,8.0,1.0,6.0,7.0,2.0,9.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,,1.0,15.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.6,1.0,0.6818181818181818,1.0,0.7083333333333334,1.0,0.5454545454545454,0.5,0.8571428571428571,0.75,0.4,,0.75,0.2,102.85714285714286,13.076923076923077,15.0,12.307692307692308,14.416666666666666,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,,1.0,1.0,,0.9090909090909091,0.25,0.62835,0.7868,0.08333333333333333,0.16666666666666666,0.11764705882352941,2.98,26.866666666666664,2.0,,,2.0,,,,0.15384615384615385,1.0,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,0.18181818181818182,1.0,1.0,1.0,,,1.0,,1.0,2.0,5.0,1.0,1.0,,,5.0,,,1.5,1.25,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.29411764705882354,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,0.3333333333333333,,,,,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,1610612748,2025,2024-25,True
1629130-1629312-1629639-1630558-1642276,1610612748,"Duncan Robinson, Haywood Highsmith, Tyler Herro, Davion Mitchell, Kel'el Ware","Robinson, Highsmith, Herro, Mitchell, Ware",1629130-1629312-1629639-1630558-1642276,MIA,35.0,1,1.0,,,1.0,,1,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,41.14285714285714,,29.0,,29.0,,,,,,,,,1.0,,,,,,,1.0,,0.5859,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629312-1630558-1631107-1641796,1610612748,"Bam Adebayo, Haywood Highsmith, Davion Mitchell, Nikola Jović, Pelle Larsson","Adebayo, Highsmith, Mitchell, Jović, Larsson",1628389-1629312-1630558-1631107-1641796,MIA,21.0,1,,3.0,1.0,,,1,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,68.57142857142857,21.0,,21.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.38535,,,,,,25.8,1.0,,,1.0,,,0.38535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,,,,,3.0,,,1.5,1.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629312-1629639-1631107-203952,1610612748,"Bam Adebayo, Haywood Highsmith, Tyler Herro, Nikola Jović, Andrew Wiggins","Adebayo, Highsmith, Herro, Jović, Wiggins",1628389-1629312-1629639-1631107-203952,MIA,129.0,1,2.0,-1.0,5.0,5.0,1.0,10,,,,,,2.0,1.0,2.0,,2.0,1.0,2.0,,3.0,4.0,,,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,3.0,3.0,1.0,4.0,,,,,2.0,,2.0,,,,,,3.0,,,1.0,0.5,0.5,,,0.375,,0.375,,0.5,0.5,1.0,0.75,0.3333333333333333,0.5,1.0,,111.62790697674419,12.8,13.0,12.4,12.2,,,,,0.5,,,,0.5,0.5,0.5,1.0,,,,0.5,0.5,0.4415375,,,,,6.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1610612748,2025,2024-25,True
1628389-1629130-1629639-1630558-203952,1610612748,"Bam Adebayo, Duncan Robinson, Tyler Herro, Davion Mitchell, Andrew Wiggins","Adebayo, Robinson, Herro, Mitchell, Wiggins",1628389-1629130-1629639-1630558-203952,MIA,262.0,1,4.0,6.0,8.0,9.0,1.0,17,3.0,4.0,,,,,2.0,2.0,3.0,4.0,2.0,3.0,3.0,15.0,9.0,,,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,7.0,,,3.0,1.0,4.0,,1.0,1.0,,,,1.0,2.0,2.0,3.0,1.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.75,,0.8571428571428571,1.5,0.9375,1.5,0.42857142857142855,,,0.75,0.5,,,,93.4351145038168,13.0,17.555555555555557,11.75,17.444444444444443,0.5714285714285714,0.75,1.0,0.6666666666666666,,,,,0.2857142857142857,1.0,1.0,0.5,,,,1.0,1.0,0.6146714285714285,0.47775,0.25,0.4,0.2,2.3,25.566666666666666,4.0,2.0,3.0,4.0,0.75,,0.58305,0.5,2.0,,1.0,,1.0,,,,,,,,,0.25,0.25,,,,0.14285714285714285,,,,1.0,2.0,1.0,1.0,2.0,3.0,8.0,1.0,,,,8.0,,0.5,0.625,0.8,,1.0,,0.5,0.5,0.25,0.5333333333333333,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,0.25,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1610612748,2025,2024-25,True
