EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Transition Take Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,3SecondViolations,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626166-1628384-1628404-1630173-1630540,1610612752,"Cameron Payne, OG Anunoby, Josh Hart, Precious Achiuwa, Miles McBride","Payne, Anunoby, Hart, Achiuwa, McBride",1626166-1628384-1628404-1630173-1630540,NYK,706.0,6,12.0,-10.0,23.0,24.0,47.0,3.0,10.0,1.0,4.0,5.0,17.0,,13.0,23.0,4.0,2.0,3.0,2.0,,7.0,4.0,12.0,19.0,4.0,,5.0,5.0,,,1.0,2.0,,1.0,13.0,0.4,0.4,0.29411764705882354,0.2708333333333333,0.26,0.6666666666666666,0.8,0.6666666666666666,95.86402266288951,15.565217391304348,14.5,14.478260869565217,14.25,0.4166666666666667,0.3,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.25,0.25,,0.7083333333333334,0.5598458333333333,0.04,0.05555555555555555,5.452941176470588,2.0,3.0,3.0,,6.0,1.0,3.0,3.0,,7.0,,6.0,,2.0,,6.0,,3.0,,5.0,8.0,7.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,,,0.2916666666666667,0.2,0.8888888888888888,0.4166666666666667,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.5,1.0,0.125,0.3333333333333333,0.3333333333333333,,0.125,1.0,,,0.63864,0.46125,,23.814285714285713,0.08695652173913043,,1.0,,4.0,,,1.0,,,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,2.0,,,,1.0,0.14285714285714285,,0.14285714285714285,,,,0.058823529411764705,0.1,,,0.3333333333333333,,,0.5,1.0,0.6666666666666666,0.058823529411764705,1.0,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628404-1630540-1630574,1610612752,"Cameron Payne, OG Anunoby, Josh Hart, Miles McBride, Ariel Hukporti","Payne, Anunoby, Hart, McBride, Hukporti",1626166-1628384-1628404-1630540-1630574,NYK,32.0,1,1.0,-2.0,1.0,1.0,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,26.0,6.0,26.0,6.0,,,,,,,,,,0.449,,,14.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628404-1630540-1630579,1610612752,"Cameron Payne, OG Anunoby, Josh Hart, Miles McBride, Jericho Sims","Payne, Anunoby, Hart, McBride, Sims",1626166-1628384-1628404-1630540-1630579,NYK,301.0,3,5.0,4.0,10.0,11.0,21.0,3.0,5.0,,1.0,3.0,8.0,,12.0,8.0,6.0,3.0,4.0,3.0,,9.0,4.0,5.0,9.0,1.0,,2.0,2.0,,1.0,1.0,,,,7.0,1.0,1.0,0.375,0.5,0.5,1.0,0.8,1.0,100.46511627906978,17.1,11.818181818181818,14.1,11.363636363636363,0.4166666666666667,0.6,0.75,1.0,0.08333333333333333,,,,0.75,0.598125,,,5.6375,,3.0,3.0,1.0,1.0,,2.0,2.0,,4.0,1.0,2.0,5.0,,,,,2.0,,3.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,0.5,0.625,0.625,0.3333333333333333,0.5,,0.6,0.5714285714285714,0.5,,,,0.16666666666666666,,,,0.16666666666666666,0.25,1.0,,0.5692875,,0.4166666666666667,24.575,,,,1.0,2.0,,,1.0,,,2.0,2.0,,,,,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,0.5,0.5,,0.5,,,,0.125,0.2,,1.0,0.5,1.0,1.0,,,1.0,,,0.16666666666666666,0.5,0.5,1.0,0.5,0.5,,,,,,,,0.5,,3.0,,,1.0,,0.5,,1.0,2.0,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628404-1630574-1642278,1610612752,"Cameron Payne, OG Anunoby, Josh Hart, Ariel Hukporti, Tyler Kolek","Payne, Anunoby, Hart, Hukporti, Kolek",1626166-1628384-1628404-1630574-1642278,NYK,159.0,1,3.0,-4.0,5.0,5.0,10.0,,,,1.0,,1.0,2.0,2.0,6.0,,,,,,,3.0,3.0,3.0,1.0,,2.0,,,,2.0,2.0,,1.0,2.0,,,,,0.5,0.75,0.6,0.6666666666666666,90.56603773584906,9.0,22.8,9.0,20.6,,,,,1.0,,,,,0.451,0.5,0.5,13.6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628404-1630579-1642278,1610612752,"Cameron Payne, OG Anunoby, Josh Hart, Jericho Sims, Tyler Kolek","Payne, Anunoby, Hart, Sims, Kolek",1626166-1628384-1628404-1630579-1642278,NYK,125.0,1,2.0,1.0,4.0,4.0,8.0,,,,,,,,9.0,8.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,9.0,,,,1.125,1.125,1.0,1.0,1.0,92.16,19.25,12.0,19.25,12.0,,,,,,,,,1.0,0.5469,,,,,,,,,,,2.0,,4.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,24.225,,,,2.0,2.0,,,1.0,,,3.0,,,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.75,,0.75,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,0.5,0.5,,,,,,,,0.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1628973-1630574,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Jalen Brunson, Ariel Hukporti","Payne, Anunoby, Bridges, Brunson, Hukporti",1626166-1628384-1628969-1628973-1630574,NYK,63.0,1,1.0,-4.0,1.0,2.0,3.0,,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,68.57142857142857,17.0,23.0,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1628973-1630579,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Jalen Brunson, Jericho Sims","Payne, Anunoby, Bridges, Brunson, Sims",1626166-1628384-1628969-1628973-1630579,NYK,1366.0,6,23.0,5.0,44.0,47.0,91.0,8.0,12.0,3.0,7.0,13.0,25.0,6.0,59.0,54.0,18.0,9.0,18.0,5.0,2.0,45.0,7.0,17.0,25.0,2.0,,4.0,10.0,,,8.0,8.0,,3.0,50.0,0.6923076923076923,0.75,0.52,0.6022727272727273,0.6145833333333334,0.7777777777777778,0.6296296296296297,0.875,95.92972181551977,14.5,15.48936170212766,13.159090909090908,14.872340425531915,0.2727272727272727,0.6666666666666666,0.7272727272727273,0.625,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.7045454545454546,0.5554715909090909,0.06382978723404255,0.10714285714285714,8.244,8.0,3.0,8.0,2.0,3.0,2.0,6.0,12.0,2.0,19.0,3.0,4.0,9.0,6.0,4.0,8.0,2.0,12.0,2.0,4.0,10.0,8.0,6.0,6.0,2.0,2.0,,8.0,1.0,,8.0,0.75,0.75,0.75,0.4318181818181818,0.5,0.5555555555555556,0.3333333333333333,0.3181818181818182,,0.75,0.6666666666666666,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.5,0.6666666666666666,0.2,0.5063833333333333,0.580225,0.15254237288135594,25.105263157894736,0.18181818181818182,1.0,3.0,3.0,7.0,,2.0,6.0,1.0,,9.0,2.0,,3.0,,2.0,8.0,27.0,6.0,1.0,9.0,6.0,3.0,3.0,,1.0,,,,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,8.0,,1.0,1.0,0.47368421052631576,,0.47368421052631576,0.5,0.3,0.36363636363636365,0.04,0.08333333333333333,,,0.3,0.25,0.16666666666666666,0.5,1.0,,0.047619047619047616,0.5,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,1.0,0.16666666666666666,0.3,0.3333333333333333,0.2,,,0.5,0.13559322033898305,,,1.0,1.0,1.0,0.5,1.0,,1.0,,0.16666666666666666,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1629011-1629013,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Mitchell Robinson, Landry Shamet","Payne, Anunoby, Bridges, Robinson, Shamet",1626166-1628384-1628969-1629011-1629013,NYK,318.0,3,5.0,-3.0,10.0,12.0,22.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,6.0,9.0,,,,,,,2.0,6.0,7.0,,,2.0,,,,3.0,4.0,,2.0,6.0,,,0.5,0.2857142857142857,0.3333333333333333,1.0,0.8571428571428571,1.0,99.62264150943396,18.1,11.416666666666666,17.7,11.416666666666666,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.50735,0.2222222222222222,0.3333333333333333,8.15,2.0,2.0,1.0,,,,,1.0,,3.0,,,,1.0,1.0,4.0,,1.0,,,4.0,1.0,1.0,,2.0,2.0,,,,,2.0,,,,0.42857142857142855,1.0,0.8,,0.2,,,,0.6666666666666666,,,,,0.14285714285714285,,,,,0.5123,,24.0,0.2,,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,0.5,1.0,1.0,0.2,1.0,0.2857142857142857,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1629011-1630540,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Mitchell Robinson, Miles McBride","Payne, Anunoby, Bridges, Robinson, McBride",1626166-1628384-1628969-1629011-1630540,NYK,53.0,2,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,54.339622641509436,21.0,32.0,21.0,32.0,,,,,,,,,1.0,0.5157,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1629013-1630173,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Landry Shamet, Precious Achiuwa","Payne, Anunoby, Bridges, Shamet, Achiuwa",1626166-1628384-1628969-1629013-1630173,NYK,352.0,3,6.0,7.0,11.0,11.0,22.0,6.0,9.0,,1.0,6.0,10.0,,15.0,10.0,8.0,4.0,4.0,4.0,,8.0,1.0,4.0,7.0,,,1.0,2.0,,,,,,,15.0,0.6666666666666666,0.8,0.6,0.625,0.625,0.5,0.8,0.5,90.0,16.90909090909091,15.090909090909092,16.90909090909091,14.363636363636363,0.75,0.6666666666666666,0.75,0.6666666666666666,0.08333333333333333,,,,0.9166666666666666,0.709705,,,1.59,11.0,2.0,1.0,,,,,2.0,2.0,2.0,,,,10.0,2.0,4.0,2.0,2.0,,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,11.0,,,,0.16666666666666666,1.0,1.0,0.5,0.6,0.6666666666666666,,1.0,,,,,,0.16666666666666666,,,0.16666666666666666,,0.709705,,26.1,1.0,6.0,9.0,,,,,1.0,,1.0,1.0,,,6.0,1.0,,15.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,15.0,,,,0.5,0.5,0.5,0.6,0.625,0.625,0.1,0.1111111111111111,,,1.0,,1.0,,1.0,,0.25,1.0,,,,,0.5,0.5,,,0.75,0.6666666666666666,,,0.5,0.5,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1630173-1630540,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Precious Achiuwa, Miles McBride","Payne, Anunoby, Bridges, Achiuwa, McBride",1626166-1628384-1628969-1630173-1630540,NYK,922.0,7,15.0,5.0,32.0,34.0,66.0,3.0,8.0,2.0,5.0,6.0,16.0,6.0,36.0,31.0,6.0,3.0,9.0,2.0,,24.0,4.0,9.0,15.0,3.0,,4.0,4.0,1.0,,5.0,6.0,,3.0,31.0,0.5,0.6,0.375,0.4838709677419355,0.5294117647058824,0.8,0.6923076923076923,1.0,103.08026030368764,13.125,14.764705882352942,12.71875,14.382352941176471,0.25806451612903225,0.375,0.5,0.6666666666666666,0.16129032258064516,0.4,0.4,,0.7419354838709677,0.5794387096774193,0.08823529411764706,0.15789473684210525,6.00625,5.0,1.0,4.0,1.0,2.0,1.0,3.0,10.0,,15.0,1.0,2.0,5.0,4.0,1.0,6.0,2.0,10.0,1.0,4.0,5.0,6.0,8.0,4.0,1.0,1.0,2.0,1.0,,,5.0,0.5,0.5,0.5,0.4838709677419355,0.25,0.625,0.4,0.3157894736842105,0.6,0.3333333333333333,0.5,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.3225806451612903,0.4,0.5,,0.57245,0.54503,0.1388888888888889,25.12,0.15625,,2.0,3.0,5.0,,1.0,3.0,1.0,,6.0,3.0,,1.0,,,2.0,18.0,3.0,2.0,6.0,3.0,3.0,2.0,,,4.0,1.0,,1.0,,,3.0,3.0,,3.0,1.0,2.0,,,1.0,0.4,,0.4,0.25,0.2,0.2,0.125,0.25,,,0.2222222222222222,,,1.0,0.75,,,0.3333333333333333,0.16129032258064516,0.6,0.6,1.0,0.3,0.3,1.0,0.2,0.4,,0.2,,,0.3,0.05555555555555555,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,2.0,,0.4,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1630540-1630579,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Miles McBride, Jericho Sims","Payne, Anunoby, Bridges, McBride, Sims",1626166-1628384-1628969-1630540-1630579,NYK,649.0,4,11.0,-7.0,19.0,20.0,39.0,1.0,2.0,3.0,5.0,4.0,8.0,2.0,25.0,32.0,6.0,3.0,8.0,1.0,2.0,21.0,2.0,4.0,7.0,1.0,,1.0,6.0,,,4.0,2.0,,1.0,22.0,0.75,0.75,0.5,0.575,0.5952380952380952,0.6666666666666666,0.4,0.6666666666666666,86.5331278890601,16.789473684210527,16.5,15.421052631578947,15.75,0.1,0.5,0.5,1.0,0.25,0.6,0.75,0.6666666666666666,0.7,0.48895,0.047619047619047616,0.1111111111111111,8.8875,2.0,11.0,3.0,,,,1.0,11.0,,12.0,,,3.0,1.0,,2.0,,11.0,,1.0,2.0,3.0,2.0,1.0,,,1.0,3.0,,,2.0,,0.75,0.75,0.6,,0.2857142857142857,0.25,0.2727272727272727,1.0,,0.3333333333333333,,0.05,,,,0.55,,,,0.55275,0.3063,0.12,25.95,0.10526315789473684,,,1.0,1.0,,,4.0,2.0,,5.0,2.0,,,,,,15.0,4.0,1.0,5.0,4.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,0.4166666666666667,,0.4166666666666667,,,,0.125,,0.2,,0.2857142857142857,,0.2857142857142857,,0.5,,,,0.05,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,1.0,1.0,,,,,,0.36363636363636365,,,,1.0,1.0,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628969-1630579-1642278,1610612752,"Cameron Payne, OG Anunoby, Mikal Bridges, Jericho Sims, Tyler Kolek","Payne, Anunoby, Bridges, Sims, Kolek",1626166-1628384-1628969-1630579-1642278,NYK,154.0,1,3.0,9.0,7.0,6.0,13.0,,,1.0,2.0,1.0,2.0,,11.0,2.0,,,3.0,,,9.0,,2.0,2.0,,,,,,,,,,,11.0,,,0.5,0.7857142857142857,0.7857142857142857,,0.6666666666666666,,121.55844155844154,7.571428571428571,16.833333333333332,7.571428571428571,16.833333333333332,,,,,0.2857142857142857,0.5,0.5,,0.7142857142857143,0.56235,,,4.45,7.0,,,,,,,3.0,3.0,5.0,,,,2.0,5.0,2.0,,3.0,,,2.0,,2.0,2.0,,,,,,,7.0,,,,0.7142857142857143,,0.6666666666666666,,,,,,1.0,,,,,0.42857142857142855,,,0.42857142857142855,,0.56235,,24.66,1.0,,,2.0,2.0,2.0,2.0,1.0,,1.0,3.0,,,1.0,3.0,,11.0,9.0,1.0,,3.0,1.0,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,11.0,,,1.0,0.6,0.6,0.6,0.5,0.7857142857142857,0.7857142857142857,,,,,,,,,,,,0.5,0.2857142857142857,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1628973-1630540-1630579,1610612752,"Cameron Payne, OG Anunoby, Jalen Brunson, Miles McBride, Jericho Sims","Payne, Anunoby, Brunson, McBride, Sims",1626166-1628384-1628973-1630540-1630579,NYK,151.0,1,3.0,7.0,6.0,5.0,11.0,2.0,2.0,1.0,1.0,4.0,5.0,,11.0,4.0,4.0,2.0,3.0,1.0,,7.0,1.0,3.0,4.0,,,,,,,,,,,8.0,0.5,0.5,0.8,0.7857142857142857,0.7857142857142857,0.5,0.75,0.5,104.90066225165563,13.333333333333334,14.2,13.166666666666666,13.6,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.5159928571428571,,,10.32,,5.0,1.0,,,1.0,2.0,2.0,,2.0,,,3.0,,,4.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,1.5,1.5,0.2857142857142857,,1.0,,0.5,,,,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,,,,,,0.2727272727272727,25.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,0.5,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1629011-1629013-1630173,1610612752,"Cameron Payne, OG Anunoby, Mitchell Robinson, Landry Shamet, Precious Achiuwa","Payne, Anunoby, Robinson, Shamet, Achiuwa",1626166-1628384-1629011-1629013-1630173,NYK,32.0,1,1.0,4.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,2.0,4.0,,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,180.0,9.0,7.0,9.0,7.0,,,,,1.0,1.0,1.0,1.0,,0.43,0.5,0.5,13.7,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626166-1628384-1629011-1629013-1630540,1610612752,"Cameron Payne, OG Anunoby, Mitchell Robinson, Landry Shamet, Miles McBride","Payne, Anunoby, Robinson, Shamet, McBride",1626166-1628384-1629011-1629013-1630540,NYK,276.0,3,5.0,5.0,8.0,10.0,18.0,1.0,1.0,,,1.0,2.0,1.0,15.0,10.0,2.0,1.0,4.0,1.0,,11.0,,2.0,2.0,1.0,,2.0,,,,1.0,1.0,,,15.0,1.0,1.0,0.5,1.1666666666666667,1.1666666666666667,,0.25,,93.91304347826087,16.125,14.7,16.125,14.2,0.16666666666666666,1.0,1.0,1.0,,,,,0.8333333333333334,0.5630333333333334,,,9.7,,4.0,,,,,1.0,4.0,,4.0,,,,,,,,4.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,,,,1.0,0.16666666666666666,,,,0.6666666666666666,,,,,,,26.2,,,,,,,,4.0,,,4.0,,,,,,,9.0,4.0,,3.0,3.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,0.75,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.75,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
