EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DeadBallTurnovers,Travels,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,FTDefRebounds,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTOffRebounds,OffRebounds,Steals,LostBallSteals,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Loose Ball Fouls,OffTwoPtRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg2aBlocked,Corner3Assists,BadPassSteals,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeAssists,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctAssisted,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,DefensiveGoaltends,team_id,year,season,team_vs
1626171-1628398-1629018-1631260-203507,1610612749,"Bobby Portis, Kyle Kuzma, Gary Trent Jr., AJ Green, Giannis Antetokounmpo","Portis, Kuzma, Trent Jr., Green, Antetokounmpo",1626171-1628398-1629018-1631260-203507,MIL,56.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.85714285714286,8.0,20.0,8.0,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1627752-1628398-203081-203507,1610612749,"Bobby Portis, Taurean Prince, Kyle Kuzma, Damian Lillard, Giannis Antetokounmpo","Portis, Prince, Kuzma, Lillard, Antetokounmpo",1626171-1627752-1628398-203081-203507,MIL,140.0,1,2.0,2.0,6.0,4.0,,,10.0,2.0,6.0,4.0,,,1.0,2.0,2.0,,,1.0,,,1.0,1.0,2.0,,6.0,,,,0.6,,,1.0,1.0,1.0,102.85714285714285,12.833333333333334,15.75,12.833333333333334,15.75,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.543325,0.2,0.3333333333333333,2.95,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1628398-1629645-1630579-1631260-201572,1610612749,"Kyle Kuzma, Kevin Porter Jr., Jericho Sims, AJ Green, Brook Lopez","Kuzma, Porter Jr., Sims, Green, Lopez",1628398-1629645-1630579-1631260-201572,MIL,146.0,1,2.0,2.0,5.0,6.0,3.0,6.0,11.0,2.0,6.0,4.0,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,6.0,4.0,3.0,,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,108.49315068493152,17.8,9.5,17.8,9.5,0.6666666666666666,0.6,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,0.49711666666666665,0.25,0.3333333333333333,9.35,23.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.49711666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1628398-1629645-1631260-203507,1610612749,"Bobby Portis, Kyle Kuzma, Kevin Porter Jr., AJ Green, Giannis Antetokounmpo","Portis, Kuzma, Porter Jr., Green, Antetokounmpo",1626171-1628398-1629645-1631260-203507,MIL,154.0,1,3.0,5.0,6.0,5.0,3.0,5.0,11.0,3.0,13.0,8.0,2.0,7.0,1.0,1.0,2.0,,,,,,,3.0,4.0,,10.0,7.0,3.0,,0.9285714285714286,1.1666666666666667,,1.0,1.0,1.0,102.85714285714285,11.5,17.0,10.333333333333334,17.0,0.5384615384615384,0.5,1.0,1.0,2.0,2.0,3.0,2.0,,4.0,2.0,,2.0,,6.0,,,,2.0,,,0.6666666666666666,1.0,0.4,,,0.2,1.0,1.0,,0.4,0.6,0.59281,0.2857142857142857,0.4,11.4,25.15,,,,1.0,,,1.0,1.0,1.0,,1.0,1.25,,0.2,,,,,,,0.56235,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6189,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1628398-1629018-201572-203081,1610612749,"Bobby Portis, Kyle Kuzma, Gary Trent Jr., Brook Lopez, Damian Lillard","Portis, Kuzma, Trent Jr., Lopez, Lillard",1626171-1628398-1629018-201572-203081,MIL,74.0,1,1.0,,3.0,2.0,3.0,,5.0,,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,3.0,,,,,1.0,1.0,1.0,97.29729729729729,16.666666666666668,12.0,16.666666666666668,12.0,,1.0,,,2.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,0.6666666666666666,0.484,,,13.0,28.05,,,,,,,,1.0,2.0,,,,,,,,,,,,0.484,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1628398-1629018-1630579-201572-203507,1610612749,"Kyle Kuzma, Gary Trent Jr., Jericho Sims, Brook Lopez, Giannis Antetokounmpo","Kuzma, Trent Jr., Sims, Lopez, Antetokounmpo",1628398-1629018-1630579-201572-203507,MIL,76.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,2.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,75.78947368421053,18.0,20.0,16.0,20.0,,,,,2.0,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.5221333333333333,,,10.5,27.5,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,0.57825,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1627752-1629018-1629645-1631260-203507,1610612749,"Taurean Prince, Gary Trent Jr., Kevin Porter Jr., AJ Green, Giannis Antetokounmpo","Prince, Trent Jr., Porter Jr., Green, Antetokounmpo",1627752-1629018-1629645-1631260-203507,MIL,48.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,1.0,2.0,,0.25,0.25,,1.0,1.0,,120.0,10.0,14.0,10.0,14.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,0.50025,0.5,1.0,,25.6,,,,,,,,,1.0,,,,,,,,,,,,0.50025,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1628398-1629018-1629645-1630579,1610612749,"Bobby Portis, Kyle Kuzma, Gary Trent Jr., Kevin Porter Jr., Jericho Sims","Portis, Kuzma, Trent Jr., Porter Jr., Sims",1626171-1628398-1629018-1629645-1630579,MIL,151.0,1,3.0,-4.0,5.0,6.0,5.0,6.0,11.0,,2.0,6.0,,2.0,1.0,2.0,6.0,,,,,,,,,,,2.0,5.0,,0.1111111111111111,0.1111111111111111,,1.0,1.0,,104.90066225165563,21.6,7.166666666666667,16.0,7.166666666666667,1.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,,2.0,3.0,,,,,,,,,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.5555555555555556,0.5224666666666667,,,9.049999999999999,25.53333333333333,1.0,2.0,,2.0,,,1.0,6.0,3.0,1.0,0.16666666666666666,0.1111111111111111,1.0,0.2222222222222222,,,,0.2222222222222222,0.5,,0.5224666666666667,2.0,,2.0,,,2.0,,3.0,,,2.0,2.0,,,,,,,4.0,,,,,,,,,0.25,0.25,,0.2222222222222222,,,,,,0.5,,,0.3333333333333333,,,0.5254166666666666,1.0,,3.0,0.6,0.5,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1629018-1631157-1631260-203507,1610612749,"Bobby Portis, Gary Trent Jr., Ryan Rollins, AJ Green, Giannis Antetokounmpo","Portis, Trent Jr., Rollins, Green, Antetokounmpo",1626171-1629018-1631157-1631260-203507,MIL,279.0,1,5.0,-3.0,9.0,10.0,5.0,6.0,19.0,3.0,16.0,19.0,2.0,7.0,,1.0,2.0,,,1.0,,2.0,3.0,2.0,3.0,,13.0,7.0,5.0,,0.8888888888888888,0.7,,,0.5,,98.06451612903226,13.333333333333334,15.9,13.0,15.8,0.4375,0.5555555555555556,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,11.0,1.0,1.0,,2.0,0.5,0.5,0.5,0.8125,0.5,1.0,,0.375,0.6666666666666666,1.0,0.5,0.375,0.875,0.5891875,0.2222222222222222,0.4,3.475,25.35,1.0,2.0,,,1.0,,1.0,3.0,1.0,,0.3333333333333333,0.625,,,,,0.125,0.5,0.5,,0.5919375,1.0,,1.0,2.0,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,9.0,2.0,3.0,2.0,,1.0,1.0,,,1.0,0.75,1.0,1.0,0.75,1.5,1.5,,0.125,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.25,1.0,0.6666666666666666,,0.1875,,,,0.3333333333333333,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
1626171-1628398-1629018-1629645-203081,1610612749,"Bobby Portis, Kyle Kuzma, Gary Trent Jr., Kevin Porter Jr., Damian Lillard","Portis, Kuzma, Trent Jr., Porter Jr., Lillard",1626171-1628398-1629018-1629645-203081,MIL,20.0,1,,-2.0,1.0,,,,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,72.0,20.0,,15.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,0.55665,,,,25.3,,,,,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,0.5,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2025,2024-25,False
