EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGM,Corner3FGA,FG3M,Points,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,OffThreePtRebounds,SelfOReb,Travels,Offensive Fouls,Charge Fouls Drawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LongMidRangeFGM,PtsUnassisted3s,SecondChanceTurnovers,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTDefRebounds,DefFTReboundPct,BlockedShortMidRange,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Charge Fouls,Technical Free Throw Trips,Corner3PctBlocked,OffLongMidRangeReboundPct,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Transition Take Fouls,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1628978-1629638-1630162-1630545-1630568,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Terrence Shannon Jr., Luka Garza","DiVincenzo, Alexander-Walker, Edwards, Shannon Jr., Garza",1628978-1629638-1630162-1630545-1630568,MIN,143.0,1,2.0,5.0,5.0,4.0,9.0,,2.0,,4.0,5.0,2.0,,1.0,1.0,3.0,1.0,,,1.0,1.0,,90.62937062937063,17.8,13.5,16.8,13.5,,0.5,1.0,0.5256375,,25.0,4.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,0.5,0.5,0.5,0.75,0.7142857142857143,0.5,0.5,0.5,1.0,3.0,2.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,4.0,,,3.0,3.0,,,2.0,3.0,2.0,8.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,3.0,7.0,,1.0,1.0,8.0,3.0,1.0,,,0.6666666666666666,,,,,1.0,0.75,1.0,,,,,,1.0,,,1.0,,,,,,,,,0.5,0.5,,,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,,0.52505,0.3333333333333333,1.0,0.3,0.8,0.6,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-1630545-1642265,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Terrence Shannon Jr., Rob Dillingham","DiVincenzo, Alexander-Walker, Edwards, Shannon Jr., Dillingham",1628978-1629638-1630162-1630545-1642265,MIN,171.0,1,3.0,-2.0,6.0,6.0,12.0,,1.0,1.0,2.0,6.0,1.0,,,1.0,1.0,0.6666666666666666,,,,1.0,,101.05263157894737,11.166666666666666,17.333333333333332,11.166666666666666,17.333333333333332,,0.3333333333333333,1.0,0.63345,2.3,23.5,6.0,,1.0,,4.0,,,1.0,,2.0,,1.0,4.0,,,,0.3333333333333333,0.5,0.3333333333333333,,,,5.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,1.0,2.0,4.0,2.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,4.0,5.0,,1.0,1.0,,1.0,,1.0,,0.5,,0.6666666666666666,,0.5,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.5,,,,,,0.6501,0.25,0.5,,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-1630545-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Terrence Shannon Jr., Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Shannon Jr., Randle",1628978-1629638-1630162-1630545-203944,MIN,377.0,3,6.0,,14.0,14.0,28.0,,3.0,5.0,4.0,19.0,2.0,,2.0,7.0,7.0,0.4444444444444444,,,1.0,1.0,1.0,106.94960212201592,11.285714285714286,15.642857142857142,11.285714285714286,15.642857142857142,,0.3333333333333333,0.8888888888888888,0.5109375,6.12,30.675,,1.0,1.0,2.0,19.0,6.0,2.0,5.0,1.0,12.0,1.0,2.0,19.0,1.0,0.5,0.6666666666666666,0.7777777777777778,0.7916666666666666,0.1111111111111111,1.0,1.0,1.0,3.0,,3.0,4.0,,,,,,1.0,,,1.0,1.0,2.0,4.0,5.0,,,,,,,1.0,2.0,3.0,6.0,6.0,2.0,,1.0,3.0,1.0,2.0,,,,5.0,,,,,2.0,,2.0,1.0,,,3.0,,4.0,6.0,,2.0,1.0,6.0,3.0,1.0,0.75,0.75,0.5,0.8,,,,0.75,,0.75,,0.6666666666666666,,1.0,,,,,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,0.5,0.5,,0.4155,0.18181818181818182,0.2857142857142857,,0.3157894736842105,0.21428571428571427,,,,1.0,,2.0,,1.0,,2.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-1641740-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Jaylen Clark, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Clark, Randle",1628978-1629638-1630162-1641740-203944,MIN,171.0,2,3.0,-2.0,6.0,7.0,13.0,2.0,3.0,2.0,4.0,5.0,3.0,1.0,,,1.0,0.6666666666666666,0.5,0.5,,,,109.47368421052632,15.833333333333334,10.857142857142858,15.0,9.714285714285714,0.3333333333333333,0.5,0.6666666666666666,0.5062416666666667,6.5,27.075,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.25,0.25,0.25,0.25,0.16666666666666666,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,1.0,4.0,4.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.4748125,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-201144-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Rudy Gobert","DiVincenzo, Alexander-Walker, Edwards, Conley, Gobert",1628978-1629638-1630162-201144-203497,MIN,128.0,1,2.0,-2.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,,67.5,14.0,28.666666666666668,14.0,24.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.49374999999999997,7.0,25.85,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-201144-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Conley, Randle",1628978-1629638-1630162-201144-203944,MIN,19.0,1,,-2.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,151.57894736842107,9.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630162-203497-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Gobert, Randle",1628978-1629638-1630162-203497-203944,MIN,1227.0,11,20.0,-6.0,39.0,41.0,80.0,5.0,11.0,21.0,14.0,46.0,11.0,3.0,6.0,12.0,18.0,0.4,0.14285714285714285,0.2,0.5,0.48,0.7142857142857143,93.8875305623472,14.974358974358974,15.682926829268293,14.179487179487179,14.609756097560975,0.14285714285714285,0.3142857142857143,0.7428571428571429,0.55167,5.995238095238095,25.892857142857142,19.0,2.0,3.0,3.0,40.0,9.0,3.0,8.0,2.0,19.0,3.0,4.0,29.0,1.0,0.21428571428571427,0.21428571428571427,0.4142857142857143,0.5,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,9.0,7.0,9.0,12.0,4.0,4.0,2.0,2.0,1.0,4.0,,1.0,1.0,,3.0,10.0,11.0,4.0,5.0,3.0,11.0,2.0,3.0,,4.0,3.0,7.0,10.0,10.0,8.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,2.0,,2.0,2.0,,1.0,4.0,1.0,13.0,12.0,2.0,5.0,2.0,7.0,9.0,2.0,0.5,0.8333333333333334,,0.47619047619047616,0.8,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.7857142857142857,0.3888888888888889,0.25,0.5,1.0,0.46153846153846156,0.36363636363636365,0.22727272727272727,0.25,,0.2,0.34285714285714286,0.75,0.8181818181818182,0.4444444444444444,0.2,0.25,1.0,0.11428571428571428,0.09090909090909091,0.09090909090909091,1.0,0.6666666666666666,1.0,0.2857142857142857,1.0,0.14285714285714285,,0.42857142857142855,,0.09090909090909091,0.52773,0.5685142857142857,0.13157894736842105,0.20833333333333334,0.275,0.175,0.23076923076923078,1.0,1.0,,,,3.0,,1.0,,3.0,2.0,,1.0,0.08333333333333333,0.09090909090909091,0.3333333333333333,0.1,0.3333333333333333,0.5555555555555556,0.05263157894736842,0.6666666666666666,,,,,1.0,,,,,,,2.0,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,0.16666666666666666,,,,,,,0.5,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1630545-1641740,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Terrence Shannon Jr., Jaylen Clark","DiVincenzo, Alexander-Walker, McDaniels, Shannon Jr., Clark",1628978-1629638-1630183-1630545-1641740,MIN,21.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1630568-1641740,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Luka Garza, Jaylen Clark","DiVincenzo, Alexander-Walker, McDaniels, Garza, Clark",1628978-1629638-1630183-1630568-1641740,MIN,118.0,1,2.0,,4.0,4.0,8.0,,2.0,1.0,3.0,9.0,2.0,,,1.0,2.0,0.75,,,,1.0,,97.6271186440678,14.5,15.0,14.25,13.0,,0.5,1.0,0.5892875,2.7,25.0,,1.0,1.0,2.0,9.0,6.0,2.0,3.0,1.0,8.0,,,7.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.9,0.25,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,3.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,0.25,1.0,1.0,1.0,,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,0.5,,,0.4,1.0,0.2222222222222222,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1631169-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Josh Minott, Rudy Gobert","DiVincenzo, Alexander-Walker, McDaniels, Minott, Gobert",1628978-1629638-1630183-1631169-203497,MIN,183.0,2,3.0,-1.0,7.0,5.0,12.0,1.0,1.0,2.0,2.0,3.0,1.0,,2.0,4.0,4.0,0.5,,,1.0,0.6666666666666666,1.0,94.42622950819673,12.285714285714286,19.4,12.285714285714286,18.4,0.25,0.25,0.75,0.6033875,3.6,24.4,,,1.0,,2.0,,,1.0,,2.0,1.0,2.0,2.0,,,,0.25,0.25,0.25,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,2.0,,,,,2.0,,2.0,1.0,,,3.0,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,0.6666666666666666,,0.5,,,,,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1631169-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Josh Minott, Julius Randle","DiVincenzo, Alexander-Walker, McDaniels, Minott, Randle",1628978-1629638-1630183-1631169-203944,MIN,17.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1641740-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Jaylen Clark, Rudy Gobert","DiVincenzo, Alexander-Walker, McDaniels, Clark, Gobert",1628978-1629638-1630183-1641740-203497,MIN,6.0,1,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,240.0,,5.0,,5.0,,1.0,1.0,,,44.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1641740-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Jaylen Clark, Julius Randle","DiVincenzo, Alexander-Walker, McDaniels, Clark, Randle",1628978-1629638-1630183-1641740-203944,MIN,218.0,2,4.0,-1.0,7.0,7.0,14.0,1.0,3.0,4.0,3.0,11.0,3.0,,1.0,2.0,2.0,0.42857142857142855,,,0.5,0.6666666666666666,,92.4770642201835,13.428571428571429,17.714285714285715,13.428571428571429,17.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5449357142857143,6.45,26.0,,,,2.0,10.0,3.0,1.0,3.0,,7.0,,1.0,10.0,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.7142857142857143,,,,,,,1.0,2.0,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,4.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,1.0,,,,,1.0,0.2857142857142857,0.5,0.5,1.0,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-1642265-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Rob Dillingham, Rudy Gobert","DiVincenzo, Alexander-Walker, McDaniels, Dillingham, Gobert",1628978-1629638-1630183-1642265-203497,MIN,127.0,1,2.0,-12.0,4.0,5.0,9.0,,1.0,1.0,1.0,14.0,1.0,,,,,0.5,,,,,,102.04724409448819,18.0,11.0,18.0,9.8,,0.5,1.0,0.609375,1.4,25.0,,,,,2.0,,,,,,2.0,2.0,2.0,,,,0.5,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-201144-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Mike Conley, Rudy Gobert","DiVincenzo, Alexander-Walker, McDaniels, Conley, Gobert",1628978-1629638-1630183-201144-203497,MIN,114.0,2,2.0,-1.0,4.0,6.0,10.0,1.0,,2.0,,3.0,,1.0,,4.0,4.0,,0.5,1.0,,0.75,,126.31578947368422,15.0,9.0,15.0,8.666666666666666,0.5,,0.5,0.4479,8.0,,,,,,2.0,,,,,,,,2.0,,,,0.5,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,2.0,,2.0,,,,2.0,,2.0,,,,,,,,,,,0.5,,,,,,,,1.0,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-201144-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Mike Conley, Julius Randle","DiVincenzo, Alexander-Walker, McDaniels, Conley, Randle",1628978-1629638-1630183-201144-203944,MIN,385.0,3,6.0,6.0,14.0,14.0,28.0,1.0,7.0,5.0,8.0,16.0,7.0,,3.0,4.0,5.0,0.6153846153846154,,,0.75,0.5714285714285714,0.6666666666666666,104.72727272727272,13.071428571428571,14.428571428571429,13.071428571428571,13.642857142857142,0.07692307692307693,0.5384615384615384,0.9230769230769231,0.5800423076923077,3.8,25.5875,,,1.0,4.0,22.0,9.0,3.0,5.0,,13.0,2.0,3.0,20.0,0.75,0.5,0.5,0.8461538461538461,0.8461538461538461,0.07692307692307693,,,,,1.0,4.0,4.0,1.0,1.0,,,1.0,,,,4.0,,,5.0,,1.0,1.0,,2.0,,,,,,,4.0,6.0,2.0,4.0,2.0,3.0,2.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,0.4,0.5,,1.0,1.0,,1.0,,1.0,,,0.5,,0.3333333333333333,,0.25,,,1.0,0.3076923076923077,1.0,1.0,0.5,1.0,1.0,,,0.5714285714285714,0.5714285714285714,0.75,1.0,1.0,,,,,,,0.5714285714285714,,,,,0.09090909090909091,,,1.0,,,,1.0,,,,,,,,,,0.25,,0.3333333333333333,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,False
1628978-1629638-1630183-203497-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Rudy Gobert, Julius Randle","DiVincenzo, Alexander-Walker, McDaniels, Gobert, Randle",1628978-1629638-1630183-203497-203944,MIN,779.0,11,13.0,-16.0,30.0,31.0,61.0,4.0,11.0,11.0,12.0,36.0,10.0,,4.0,12.0,15.0,0.5217391304347826,,,0.8,0.8,0.8,112.75994865211811,13.166666666666666,12.387096774193548,12.4,11.838709677419354,0.17391304347826086,0.4782608695652174,0.782608695652174,0.5530090909090909,6.054545454545454,30.375,6.0,,1.0,2.0,20.0,6.0,2.0,6.0,,14.0,3.0,8.0,20.0,1.0,0.16666666666666666,0.18181818181818182,0.34782608695652173,0.38461538461538464,0.043478260869565216,,,,4.0,1.0,4.0,6.0,,,,,1.0,1.0,,,2.0,,2.0,5.0,4.0,,2.0,,,,,,2.0,,,8.0,2.0,,2.0,4.0,2.0,4.0,,1.0,,8.0,3.0,2.0,1.0,1.0,5.0,,,2.0,5.0,,7.0,3.0,6.0,6.0,,3.0,,,4.0,,0.8,0.8,,0.45454545454545453,,,,,,,,0.7142857142857143,,0.8,0.16666666666666666,0.2,0.3333333333333333,1.0,,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,,0.043478260869565216,0.18181818181818182,0.18181818181818182,1.0,,,,,,,1.0,,0.2,0.49746666666666667,0.5163,0.11538461538461539,0.21428571428571427,,,0.13333333333333333,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,0.2222222222222222,,0.25,0.75,0.8,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,1610612750,2025,2024-25,False
