EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FG2M,Points,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,2pt And 1 Free Throw Trips,PenaltyAtRimAccuracy,DefCorner3ReboundPct,Loose Ball Fouls Drawn,PenaltyTurnovers,Loose Ball Fouls,OffCorner3ReboundPct,SelfOReb,SecondChanceTurnovers,Offensive Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Fg3aBlocked,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Transition Take Fouls Drawn,Corner3PctBlocked,Charge Fouls,OffLongMidRangeReboundPct,DefensiveGoaltends,HeaveMakes,BlockedArc3,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Transition Take Fouls,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1630611-1641764-1642366-201939-202710,1610612744,"Gui Santos, Brandin Podziemski, Quinten Post, Stephen Curry, Jimmy Butler III","Santos, Podziemski, Post, Curry, Butler III",1630611-1641764-1642366-201939-202710,GSW,49.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.5,88.16326530612245,19.0,11.0,19.0,11.0,0.5,0.5,0.5,0.5,0.461575,0.461575,6.4,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1630541-1642366-201939-202710-203110,1610612744,"Moses Moody, Quinten Post, Stephen Curry, Jimmy Butler III, Draymond Green","Moody, Post, Curry, Butler III, Green",1630541-1642366-201939-202710-203110,GSW,76.0,1,1.0,,2.0,3.0,,,5.0,1.0,,,1.0,,2.0,,,,,94.73684210526316,10.5,18.333333333333332,10.5,17.666666666666668,1.0,,,,0.4594,,13.4,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1630541-1641764-201939-202710-203110,1610612744,"Moses Moody, Brandin Podziemski, Stephen Curry, Jimmy Butler III, Draymond Green","Moody, Podziemski, Curry, Butler III, Green",1630541-1641764-201939-202710-203110,GSW,1779.0,4,30.0,2.0,53.0,53.0,7.0,10.0,106.0,12.0,5.0,1.0,28.0,23.0,58.0,4.0,3.0,7.0,0.45098039215686275,85.80101180438449,16.849056603773583,16.71698113207547,16.30188679245283,15.264150943396226,0.23529411764705882,0.09803921568627451,0.14285714285714285,0.6470588235294118,0.5090127450980392,0.5078357142857143,8.382142857142856,25.991304347826084,0.1320754716981132,6.0,14.0,60.0,14.0,7.0,12.0,4.0,29.0,11.0,19.0,25.0,7.0,4.0,3.0,,5.0,49.0,0.5,0.5833333333333334,0.5,0.5098039215686274,0.5357142857142857,0.6111111111111112,0.6129032258064516,0.5454545454545454,0.5,0.5,0.6666666666666666,4.0,5.0,10.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,6.0,18.0,1.0,1.0,2.0,2.0,8.0,8.0,3.0,4.0,1.0,1.0,2.0,11.0,2.0,3.0,2.0,15.0,14.0,15.0,9.0,4.0,18.0,6.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,3.0,8.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,12.0,1.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,0.625,0.34782608695652173,1.0,1.0,0.34782608695652173,0.75,0.5,0.9,0.9285714285714286,0.9166666666666666,0.9375,0.07142857142857142,0.2,0.4,0.23076923076923078,0.6153846153846154,0.2,0.21428571428571427,0.4,0.16666666666666666,0.25,0.5,1.0,0.6666666666666666,0.19607843137254902,0.5,0.625,0.4,0.11764705882352941,0.5,0.5,0.3333333333333333,0.4,0.4,0.5,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.2,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.3333333333333333,0.5051,0.07272727272727272,0.0967741935483871,0.041666666666666664,0.18333333333333332,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1630228-1630541-1631218-1641764-202710,1610612744,"Jonathan Kuminga, Moses Moody, Trayce Jackson-Davis, Brandin Podziemski, Jimmy Butler III","Kuminga, Moody, Jackson-Davis, Podziemski, Butler III",1630228-1630541-1631218-1641764-202710,GSW,200.0,1,3.0,,8.0,7.0,7.0,,15.0,,2.0,2.0,5.0,2.0,9.0,5.0,2.0,7.0,0.2857142857142857,108.0,13.375,13.285714285714286,13.375,13.285714285714286,,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.6411428571428572,0.6411428571428572,4.36,22.45,0.875,,4.0,9.0,6.0,3.0,3.0,,6.0,1.0,2.0,2.0,1.0,,,,,9.0,0.75,0.75,0.8,0.5714285714285714,0.6428571428571429,1.0,1.0,,,,,,3.0,4.0,,,4.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,4.0,,1.0,9.0,2.0,,,,,,,,,,3.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,9.0,,,,,,,,0.8,,0.5714285714285714,,0.6428571428571429,,,,,1.0,,,,,,1.0,,1.0,0.5714285714285714,0.75,0.75,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,0.5714285714285714,,,,,,0.14285714285714285,0.2,,,1.0,3.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1628995-1630311-1630541-1630611-1642366,1610612744,"Kevin Knox II, Pat Spencer, Moses Moody, Gui Santos, Quinten Post","Knox II, Spencer, Moody, Santos, Post",1628995-1630311-1630541-1630611-1642366,GSW,176.0,1,3.0,-1.0,6.0,6.0,,,12.0,1.0,1.0,,3.0,1.0,7.0,,,,0.25,98.18181818181819,13.166666666666666,16.166666666666668,13.166666666666666,15.333333333333334,0.25,0.25,,0.75,0.5748875,,5.833333333333333,24.1,,,2.0,6.0,2.0,1.0,1.0,,2.0,,3.0,3.0,,,1.0,,1.0,6.0,0.5,0.5,0.6666666666666666,0.5,0.6,,0.6,,,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,3.0,,,,1.0,,,,3.0,3.0,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1627780-1630611-1642366-201939-202710,1610612744,"Gary Payton II, Gui Santos, Quinten Post, Stephen Curry, Jimmy Butler III","Payton II, Santos, Post, Curry, Butler III",1627780-1630611-1642366-201939-202710,GSW,113.0,1,2.0,1.0,3.0,3.0,,3.0,6.0,,,,,3.0,5.0,,,,1.0,76.46017699115045,16.666666666666668,21.0,16.666666666666668,21.0,,,,1.0,0.53785,,,25.53333333333333,,,,6.0,,,2.0,,6.0,,1.0,1.0,,,,,,6.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,3.0,,,,,2.0,,,,,,,,,,,,,6.0,,,3.0,2.0,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1627780-1630541-201939-202710-203110,1610612744,"Gary Payton II, Moses Moody, Stephen Curry, Jimmy Butler III, Draymond Green","Payton II, Moody, Curry, Butler III, Green",1627780-1630541-201939-202710-203110,GSW,329.0,3,5.0,-11.0,11.0,12.0,2.0,4.0,23.0,3.0,1.0,,5.0,4.0,17.0,,1.0,2.0,0.4444444444444444,100.66869300911854,13.909090909090908,14.666666666666666,13.181818181818182,12.916666666666666,0.3333333333333333,0.1111111111111111,,0.6666666666666666,0.4854,0.50565,6.24,26.0,0.18181818181818182,1.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,,,1.0,,4.0,6.0,1.0,1.0,0.4,0.2222222222222222,0.3,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,2.0,,1.0,,,,,,,3.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,1.0,,1.0,1.0,2.0,2.0,,3.0,,3.0,,,3.0,7.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.5,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,0.3333333333333333,,,,0.5,,0.5,,,,1.0,,,0.3728,0.1,0.16666666666666666,,,,,,,0.5,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1627780-1630228-1641764-1642366-203110,1610612744,"Gary Payton II, Jonathan Kuminga, Brandin Podziemski, Quinten Post, Draymond Green","Payton II, Kuminga, Podziemski, Post, Green",1627780-1630228-1641764-1642366-203110,GSW,84.0,1,1.0,-2.0,3.0,3.0,,,6.0,,,,2.0,,4.0,,,,,102.85714285714286,15.666666666666666,12.333333333333334,15.666666666666666,12.333333333333334,,,,,0.45895,,18.15,,,,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1627741-1642366-201939-202710-203110,1610612744,"Buddy Hield, Quinten Post, Stephen Curry, Jimmy Butler III, Draymond Green","Hield, Post, Curry, Butler III, Green",1627741-1642366-201939-202710-203110,GSW,635.0,3,11.0,11.0,19.0,17.0,,,36.0,4.0,1.0,,7.0,10.0,13.0,,,,0.5882352941176471,81.63779527559055,17.05263157894737,18.294117647058822,16.36842105263158,18.058823529411764,0.23529411764705882,0.058823529411764705,,0.7058823529411765,0.5053382352941176,,9.0,26.74,,2.0,3.0,24.0,6.0,3.0,7.0,2.0,18.0,5.0,9.0,11.0,1.0,1.0,1.0,,3.0,24.0,1.0,1.0,0.42857142857142855,0.6176470588235294,0.631578947368421,0.5555555555555556,0.6923076923076923,0.5,0.5,0.5,1.0,2.0,1.0,2.0,,1.0,,,1.0,,,5.0,9.0,,,,,5.0,3.0,,1.0,,,,,,,,,,12.0,3.0,,9.0,5.0,1.0,4.0,4.0,,1.0,,1.0,1.0,4.0,2.0,,2.0,,2.0,,,1.0,3.0,6.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,,,0.8,0.5,,,0.5,,,,,,,0.14285714285714285,,0.6666666666666666,0.3333333333333333,1.0,0.2,0.25,,0.5,0.25,0.6666666666666666,,1.0,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,,,,,,,0.5294117647058824,0.5555555555555556,0.5555555555555556,0.8,1.0,,,,,,,,0.5555555555555556,0.828,0.10526315789473684,0.2222222222222222,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1627741-1631218-1641764-202710-203110,1610612744,"Buddy Hield, Trayce Jackson-Davis, Brandin Podziemski, Jimmy Butler III, Draymond Green","Hield, Jackson-Davis, Podziemski, Butler III, Green",1627741-1631218-1641764-202710-203110,GSW,582.0,1,10.0,-2.0,18.0,18.0,,,36.0,3.0,,,12.0,6.0,19.0,,,,0.3333333333333333,89.07216494845362,16.166666666666668,16.166666666666668,14.777777777777779,15.0,0.16666666666666666,,,0.6666666666666666,0.5251583333333333,,6.95,26.583333333333332,,2.0,5.0,17.0,4.0,2.0,4.0,,10.0,4.0,6.0,9.0,1.0,1.0,1.0,,2.0,15.0,0.4,0.4,0.4166666666666667,0.4444444444444444,0.4473684210526316,0.4444444444444444,0.5,0.6,0.6666666666666666,0.6666666666666666,,2.0,3.0,6.0,,,,,3.0,,,2.0,6.0,,1.0,,,2.0,1.0,1.0,2.0,,1.0,,2.0,,,,,6.0,6.0,,,6.0,2.0,2.0,2.0,2.0,,2.0,,2.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,2.0,3.0,,2.0,1.0,,,3.0,,,3.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.5,0.14285714285714285,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.5,0.75,0.6666666666666666,0.16666666666666666,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,0.3333333333333333,0.5145,0.05263157894736842,0.07692307692307693,,0.11764705882352941,,,,,1.0,,,1.0,,,,,,,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
