EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffLongMidRangeReboundPct,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,OffensiveGoaltends,team_id,year,season,team_vs
1626143-1630167-1641716-1641767-1642277,1610612754,"Jahlil Okafor, Obi Toppin, Jarace Walker, Ben Sheppard, Johnny Furphy","Okafor, Toppin, Walker, Sheppard, Furphy",1626143-1630167-1641716-1641767-1642277,IND,202.0,1,3.0,-5.0,8.0,8.0,8.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5,0.5,0.2,1.0,114.05940594059406,15.0,10.25,15.0,7.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.492575,5.233333333333333,26.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630167-1630169,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, Tyrese Haliburton","Turner, Siakam, Nembhard, Toppin, Haliburton",1626167-1627783-1629614-1630167-1630169,IND,250.0,2,4.0,5.0,7.0,7.0,,14.0,4.0,4.0,2.0,,1.0,2.0,4.0,7.0,1.0,2.0,12.0,7.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,4.0,6.0,,,,,,1.0,7.0,0.5,0.6666666666666666,1.0,0.5,0.5,0.5714285714285714,0.6111111111111112,0.6666666666666666,0.2222222222222222,1.0,1.0,,80.64,13.0,22.714285714285715,12.142857142857142,22.714285714285715,0.4444444444444444,1.0,1.0,0.5,0.2222222222222222,,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5,0.5365277777777778,5.471428571428571,27.1,5.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,1.0,9.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,0.6,1.0,0.75,1.25,0.75,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,1.0,0.6523,0.5375833333333333,0.1111111111111111,0.14285714285714285,0.4166666666666667,0.75,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630167-1630543,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, Isaiah Jackson","Turner, Siakam, Nembhard, Toppin, Jackson",1626167-1627783-1629614-1630167-1630543,IND,1.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630169-1630174,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith","Turner, Siakam, Nembhard, Haliburton, Nesmith",1626167-1627783-1629614-1630169-1630174,IND,20952.0,24,349.0,-89.0,711.0,724.0,74.0,1435.0,111.0,179.0,158.0,72.0,67.0,189.0,206.0,380.0,91.0,261.0,790.0,879.0,194.0,228.0,188.0,67.0,97.0,76.0,173.0,56.0,60.0,422.0,145.0,272.0,373.0,40.0,27.0,12.0,49.0,117.0,112.0,686.0,0.470873786407767,0.5159574468085106,0.8351648351648352,0.3486590038314176,0.35,0.5421052631578948,0.5343213728549142,0.5645624103299857,0.40717628705148207,0.8682634730538922,0.8107255520504731,0.8823529411764706,98.62542955326461,15.880450070323487,13.3439226519337,15.165963431786217,13.033149171270718,0.2792511700468019,0.6201117318435754,0.6981132075471698,0.5405405405405406,0.24648985959438377,0.11232449297971919,0.2948517940717629,0.3544973544973545,0.35638297872340424,0.835820895522388,0.6864274570982839,0.35638297872340424,0.53751765625,6.38578947368421,25.843678160919538,85.0,91.0,20.0,32.0,11.0,21.0,43.0,5.0,21.0,105.0,36.0,56.0,11.0,104.0,22.0,41.0,7.0,31.0,88.0,218.0,36.0,40.0,59.0,112.0,101.0,121.0,134.0,10.0,55.0,88.0,85.0,0.22580645161290322,0.6428571428571429,0.5365853658536586,0.5961538461538461,0.4513888888888889,0.5988372093023255,0.5117647058823529,0.7466666666666667,0.34502923976608185,0.24096385542168675,0.29376854599406527,0.37349397590361444,0.22033898305084745,0.6805555555555556,0.8571428571428571,0.8646616541353384,0.06708268330733229,0.41025641025641024,0.625,0.15,0.2916666666666667,0.5238095238095238,0.2916666666666667,0.23809523809523808,0.5297616071428571,0.5252464788732394,0.0841799709724238,0.12941176470588237,0.13164556962025317,0.11139240506329114,0.11954992967651196,73.0,22.0,24.0,3.0,11.0,2.0,10.0,4.0,11.0,7.0,22.0,23.0,45.0,1.0,41.0,2.0,20.0,27.0,10.0,2.0,15.0,10.0,13.0,68.0,49.0,7.0,19.0,2.0,7.0,15.0,15.0,60.0,1.0,4.0,8.0,4.0,5.0,14.0,4.0,4.0,7.0,21.0,11.0,10.0,21.0,16.0,1.0,1.0,6.0,7.0,0.3181818181818182,0.007662835249042145,0.10789473684210527,0.11173184357541899,0.13291139240506328,0.013888888888888888,0.005291005291005291,0.5811965811965812,1.0,0.16666666666666666,0.417910447761194,0.2916666666666667,0.7674418604651163,0.03389830508474576,0.7619047619047619,0.4620253164556962,0.5328467153284672,0.3698630136986301,0.5116279069767442,0.5116279069767442,0.45454545454545453,0.3333333333333333,0.3380281690140845,0.8333333333333334,0.14102564102564102,0.2727272727272727,1.0,0.14102564102564102,0.36363636363636365,1.0,0.1388888888888889,0.2,0.011363636363636364,,,,,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630169-1631097,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Bennedict Mathurin","Turner, Siakam, Nembhard, Haliburton, Mathurin",1626167-1627783-1629614-1630169-1631097,IND,25934.0,36,432.0,-102.0,886.0,883.0,164.0,1769.0,133.0,212.0,200.0,99.0,74.0,223.0,242.0,468.0,114.0,322.0,941.0,1043.0,292.0,279.0,223.0,74.0,146.0,93.0,239.0,53.0,86.0,571.0,153.0,309.0,407.0,58.0,39.0,19.0,61.0,128.0,170.0,831.0,0.6033057851239669,0.6517857142857143,0.8157894736842105,0.35403726708074534,0.35403726708074534,0.5170940170940171,0.5227848101265823,0.5491803278688525,0.40759493670886077,0.827027027027027,0.7876344086021505,0.8648648648648649,98.22472430014652,15.146726862302483,14.172140430351076,14.656884875846501,13.7519818799547,0.2683544303797468,0.6273584905660378,0.6963350785340314,0.6466165413533834,0.25316455696202533,0.12531645569620253,0.28227848101265823,0.33183856502242154,0.334841628959276,0.7162162162162162,0.6759493670886076,0.33183856502242154,0.5300362658227848,6.4356837606837605,25.530434782608694,170.0,87.0,20.0,36.0,26.0,42.0,56.0,18.0,44.0,115.0,30.0,59.0,14.0,110.0,40.0,81.0,23.0,62.0,181.0,192.0,36.0,40.0,58.0,140.0,98.0,132.0,149.0,14.0,67.0,176.0,167.0,0.3709677419354839,0.5084745762711864,0.49382716049382713,0.5517241379310345,0.5209790209790209,0.5789473684210527,0.5625,0.7486631016042781,0.25663716814159293,0.19230769230769232,0.22580645161290322,0.22608695652173913,0.18791946308724833,0.7684210526315789,0.8666666666666667,0.8175675675675675,0.07088607594936709,0.41379310344827586,0.5555555555555556,0.2,0.2937062937062937,0.6190476190476191,0.3076923076923077,0.4090909090909091,0.5241463636363637,0.5167520979020979,0.08284023668639054,0.12859884836852206,0.11689691817215728,0.19234856535600425,0.19187358916478556,85.0,24.0,40.0,3.0,11.0,5.0,18.0,9.0,17.0,12.0,28.0,32.0,63.0,,43.0,3.0,40.0,48.0,12.0,,16.0,14.0,19.0,67.0,48.0,9.0,19.0,5.0,9.0,6.0,23.0,92.0,1.0,7.0,8.0,2.0,4.0,16.0,3.0,4.0,8.0,31.0,10.0,19.0,35.0,18.0,,1.0,9.0,5.0,0.42857142857142855,0.009316770186335404,0.09188034188034189,0.09905660377358491,0.11,0.010101010101010102,0.008968609865470852,0.5234375,1.0,,0.35443037974683544,0.2033898305084746,0.5957446808510638,0.03608247422680412,0.5142857142857142,0.425,0.47752808988764045,0.5647058823529412,0.42857142857142855,0.42857142857142855,0.5,0.40404040404040403,0.40816326530612246,1.0,0.12643678160919541,0.2727272727272727,1.0,0.19540229885057472,0.5294117647058824,0.7777777777777778,0.1258741258741259,0.2777777777777778,0.009259259259259259,1.0,1.0,4.0,1.0,3.0,2.0,0.125,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630169-1641716,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Jarace Walker","Turner, Siakam, Nembhard, Haliburton, Walker",1626167-1627783-1629614-1630169-1641716,IND,1583.0,7,26.0,-22.0,55.0,55.0,18.0,110.0,13.0,19.0,13.0,2.0,3.0,11.0,17.0,36.0,3.0,13.0,48.0,70.0,16.0,9.0,11.0,3.0,8.0,3.0,11.0,3.0,7.0,25.0,8.0,22.0,30.0,,,,1.0,10.0,11.0,40.0,0.47058823529411764,0.5333333333333333,1.0,0.23076923076923078,0.23076923076923078,0.4722222222222222,0.4387755102040816,0.4528301886792453,0.2653061224489796,0.8,0.8260869565217391,1.0,100.06317119393557,15.763636363636364,13.018181818181818,14.945454545454545,12.545454545454545,0.3877551020408163,0.6842105263157895,0.8125,0.5384615384615384,0.2653061224489796,0.04081632653061224,0.22448979591836735,0.2727272727272727,0.3,1.0,0.6530612244897959,0.2727272727272727,0.5186051020408163,5.827777777777778,25.946153846153848,17.0,8.0,4.0,5.0,4.0,8.0,4.0,,2.0,5.0,4.0,8.0,,8.0,6.0,12.0,,3.0,13.0,18.0,4.0,5.0,3.0,11.0,8.0,9.0,9.0,1.0,4.0,13.0,17.0,,0.5,0.5,0.5,0.4,0.5,0.40625,0.8461538461538461,0.15789473684210525,0.5,0.27586206896551724,0.09090909090909091,0.625,0.8888888888888888,1.0,0.7777777777777778,0.08163265306122448,0.625,0.8,0.25,0.5333333333333333,0.5,0.13333333333333333,,0.526,0.5471133333333333,0.07692307692307693,0.10256410256410256,0.16666666666666666,0.2708333333333333,0.3090909090909091,2.0,2.0,,,,,1.0,,,,,1.0,,,5.0,1.0,,,1.0,,3.0,,,9.0,4.0,,5.0,,1.0,,3.0,4.0,,2.0,,,2.0,,,,1.0,2.0,2.0,,2.0,1.0,,,5.0,1.0,,0.07692307692307693,0.1388888888888889,0.15789473684210525,0.07692307692307693,,0.09090909090909091,0.9,1.0,,0.3333333333333333,,0.5,,0.5,0.15384615384615385,0.16666666666666666,,0.5,0.6666666666666666,0.5,,,,,,,,,,0.06666666666666667,,,,,,,,,,0.25,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630169-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Ben Sheppard","Turner, Siakam, Nembhard, Haliburton, Sheppard",1626167-1627783-1629614-1630169-1641767,IND,1533.0,10,26.0,-7.0,57.0,52.0,28.0,109.0,8.0,11.0,12.0,4.0,4.0,16.0,13.0,26.0,5.0,20.0,55.0,62.0,16.0,15.0,15.0,4.0,8.0,5.0,13.0,4.0,4.0,31.0,6.0,18.0,23.0,1.0,1.0,1.0,5.0,8.0,7.0,46.0,0.6153846153846154,0.7272727272727273,1.0,0.25,0.2631578947368421,0.5,0.44565217391304346,0.5188679245283019,0.43478260869565216,0.6666666666666666,0.68,0.75,102.38747553816047,13.421052631578947,14.76923076923077,13.105263157894736,13.961538461538462,0.2391304347826087,0.7272727272727273,0.7272727272727273,0.5,0.2608695652173913,0.08695652173913043,0.34782608695652173,0.25,0.26666666666666666,1.0,0.6739130434782609,0.26666666666666666,0.5011011111111111,6.134615384615385,28.169999999999998,39.0,5.0,2.0,2.0,4.0,6.0,3.0,3.0,11.0,14.0,2.0,2.0,2.0,9.0,7.0,16.0,4.0,15.0,35.0,10.0,4.0,1.0,4.0,11.0,5.0,11.0,16.0,2.0,5.0,31.0,37.0,0.26666666666666666,1.0,0.4375,0.875,0.41935483870967744,0.9,0.4861111111111111,0.6875,0.3076923076923077,0.07142857142857142,0.18518518518518517,0.14285714285714285,,0.7142857142857143,0.75,0.6,0.06521739130434782,0.5,1.0,,0.1935483870967742,0.6666666666666666,0.3548387096774194,0.2727272727272727,0.5947333333333333,0.49714833333333336,0.10204081632653061,0.1724137931034483,0.16363636363636364,0.6363636363636364,0.6842105263157895,5.0,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,2.0,9.0,,1.0,3.0,1.0,1.0,4.0,,,1.0,2.0,,3.0,2.0,2.0,1.0,,,,6.0,2.0,,,1.0,1.0,,,,,4.0,4.0,2.0,2.0,4.0,1.0,,,2.0,2.0,0.5,0.05,0.11538461538461539,,0.25,,0.0625,0.375,1.0,,1.0,0.3333333333333333,0.6,0.08695652173913043,0.25,0.4166666666666667,0.5555555555555556,0.8,,,,0.25,0.25,1.0,0.25,,,0.25,1.0,1.0,0.12903225806451613,0.25,,,,,,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630174-1631097,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Bennedict Mathurin","Turner, Siakam, Nembhard, Nesmith, Mathurin",1626167-1627783-1629614-1630174-1631097,IND,3345.0,5,56.0,-10.0,120.0,117.0,19.0,237.0,18.0,33.0,25.0,15.0,14.0,41.0,30.0,66.0,17.0,56.0,122.0,132.0,28.0,42.0,41.0,14.0,14.0,14.0,28.0,11.0,10.0,70.0,17.0,39.0,61.0,11.0,6.0,1.0,3.0,15.0,28.0,101.0,0.4666666666666667,0.56,0.8235294117647058,0.30357142857142855,0.30357142857142855,0.45454545454545453,0.45491803278688525,0.48031496062992124,0.45901639344262296,0.7727272727272727,0.7659574468085106,0.6666666666666666,102.02690582959642,15.525,12.666666666666666,14.683333333333334,12.23076923076923,0.27049180327868855,0.5454545454545454,0.6206896551724138,0.5555555555555556,0.20491803278688525,0.12295081967213115,0.3360655737704918,0.34146341463414637,0.34146341463414637,0.7857142857142857,0.7295081967213115,0.34146341463414637,0.5481314049586776,6.021212121212121,25.6125,13.0,19.0,6.0,10.0,1.0,3.0,8.0,1.0,6.0,11.0,7.0,14.0,1.0,21.0,2.0,4.0,1.0,8.0,12.0,32.0,10.0,6.0,16.0,19.0,22.0,21.0,14.0,2.0,5.0,11.0,12.0,0.125,0.5,0.5,0.5555555555555556,0.2916666666666667,0.5833333333333334,0.4,0.76,0.4444444444444444,0.16216216216216217,0.3013698630136986,0.375,0.12,0.8181818181818182,1.0,0.7894736842105263,0.06557377049180328,0.5555555555555556,0.6,0.16666666666666666,0.25,0.3333333333333333,0.5,0.16666666666666666,0.5679357142857143,0.48213181818181816,0.048,0.07246376811594203,0.1721311475409836,0.09836065573770492,0.10833333333333334,9.0,3.0,3.0,,1.0,,2.0,2.0,3.0,2.0,4.0,5.0,9.0,,6.0,1.0,3.0,4.0,,,3.0,2.0,5.0,12.0,6.0,1.0,6.0,,,2.0,,15.0,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,6.0,1.0,1.0,,1.0,1.0,0.5,0.017857142857142856,0.09090909090909091,0.12121212121212122,0.08,0.06666666666666667,,0.8,0.75,,0.6,0.25,0.6,0.030303030303030304,0.16666666666666666,0.36,0.391304347826087,0.4444444444444444,0.375,0.375,,0.2,0.21428571428571427,1.0,0.05555555555555555,,,0.16666666666666666,0.6666666666666666,1.0,0.16666666666666666,,0.017857142857142856,1.0,1.0,1.0,1.0,,,0.2,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630174-1641716,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Jarace Walker","Turner, Siakam, Nembhard, Nesmith, Walker",1626167-1627783-1629614-1630174-1641716,IND,677.0,1,11.0,-9.0,20.0,23.0,3.0,43.0,5.0,10.0,8.0,1.0,1.0,2.0,9.0,18.0,1.0,3.0,22.0,31.0,14.0,3.0,2.0,1.0,7.0,1.0,8.0,1.0,3.0,17.0,3.0,7.0,10.0,2.0,,1.0,1.0,1.0,3.0,20.0,0.7777777777777778,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,0.75,0.7777777777777778,,91.46233382570162,15.65,15.826086956521738,14.85,15.608695652173912,0.47619047619047616,0.5,0.5555555555555556,0.6,0.38095238095238093,0.047619047619047616,0.09523809523809523,0.5,0.5,1.0,0.6190476190476191,0.5,0.5543119047619047,4.283333333333333,27.7,,2.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,4.0,,1.0,2.0,4.0,3.0,4.0,2.0,,1.0,,,,0.5,,0.5,,0.5,,0.8,0.2222222222222222,0.5,0.2727272727272727,0.25,1.0,0.6666666666666666,,0.75,,,,,,,,,0.4362,,0.045454545454545456,0.05263157894736842,0.09090909090909091,,,4.0,,,,,,,,,,,,,,1.0,,,4.0,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,0.05555555555555555,0.1,,,,,,,0.2,,1.0,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612754,2025,2024-25,True
1626167-1627783-1629614-1630174-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Ben Sheppard","Turner, Siakam, Nembhard, Nesmith, Sheppard",1626167-1627783-1629614-1630174-1641767,IND,562.0,9,9.0,27.0,28.0,20.0,3.0,48.0,10.0,12.0,3.0,1.0,2.0,6.0,12.0,16.0,3.0,7.0,43.0,16.0,12.0,3.0,6.0,2.0,6.0,1.0,7.0,,5.0,15.0,4.0,12.0,15.0,1.0,,1.0,1.0,2.0,3.0,38.0,0.5,0.5454545454545454,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.75,0.717391304347826,0.7678571428571429,0.30434782608695654,0.6666666666666666,0.7857142857142857,0.5,122.98932384341636,9.607142857142858,14.65,9.107142857142858,14.25,0.5217391304347826,0.8333333333333334,0.8333333333333334,0.5,0.13043478260869565,0.043478260869565216,0.2608695652173913,0.3333333333333333,0.3333333333333333,,0.8260869565217391,0.3333333333333333,0.5811065217391304,3.78125,26.52857142857143,14.0,3.0,1.0,2.0,4.0,4.0,1.0,,3.0,10.0,1.0,2.0,,5.0,5.0,5.0,1.0,4.0,22.0,12.0,2.0,1.0,2.0,7.0,3.0,9.0,13.0,3.0,4.0,15.0,10.0,0.25,0.5,1.0,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.7857142857142857,0.875,0.5,0.25,0.375,1.0,0.25,1.0,1.0,0.75,0.043478260869565216,0.6666666666666666,0.5,,0.4444444444444444,1.0,0.3333333333333333,,0.59655,0.5533333333333333,0.16666666666666666,0.23529411764705882,0.11627906976744186,0.5116279069767442,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9.0,6.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,4.0,2.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,0.5,1.0,,,,0.75,,0.5,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,0.1111111111111111,1.0,,,,,,,,,,,,,1610612754,2025,2024-25,True
