EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,DeadBallTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,SelfOReb,LostBallSteals,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefShortMidRangeReboundPct,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefAtRimReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceTurnovers,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Charge Fouls,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,Travels,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1627759-1630202-201143-201950-204001,1610612738,"Jaylen Brown, Payton Pritchard, Al Horford, Jrue Holiday, Kristaps Porziņģis","Brown, Pritchard, Horford, Holiday, Porziņģis",1627759-1630202-201143-201950-204001,BOS,405.0,3,7.0,-7.0,11.0,14,6.0,8.0,2.0,25,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,1.0,7.0,11.0,18.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,7.0,8.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,6.0,1.0,0.14285714285714285,0.5,0.16666666666666666,0.6666666666666666,1.0,0.5,0.4230769230769231,0.5,0.5833333333333334,0.4230769230769231,0.5,0.5833333333333334,0.5384615384615384,1.0,1.0,0.3333333333333333,0.4,0.25,0.2857142857142857,0.3333333333333333,0.5,0.5,88.88888888888889,13.272727272727273,18.5,12.454545454545455,17.214285714285715,0.23076923076923078,1.0,1.0,0.15384615384615385,0.07692307692307693,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.5,1.0,0.5,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.7692307692307693,0.5361874999999999,0.5265333333333333,0.18181818181818182,0.6363636363636364,9.033333333333333,31.857142857142858,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1630202-1630573-201950-204001,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Jrue Holiday, Kristaps Porziņģis","Brown, Pritchard, Hauser, Holiday, Porziņģis",1627759-1630202-1630573-201950-204001,BOS,238.0,1,4.0,-4.0,8.0,8,6.0,5.0,3.0,16,2.0,6.0,2.0,3.0,2.0,4.0,,,1.0,,2.0,,,1.0,2.0,2.0,2.0,7.0,,4.0,5.0,9.0,2.0,4.0,,4.0,2.0,4.0,,3.0,5.0,2.0,,,,2.0,,1.0,,2.0,2.0,4.0,,5.0,5.0,10.0,,,,,1.0,1.0,3.0,1.0,5.0,6.0,,,,,0.2857142857142857,0.5,0.5,0.18181818181818182,0.5,0.2857142857142857,0.20833333333333334,0.5,0.3125,0.36363636363636365,,,0.8,0.5,0.8333333333333334,0.5555555555555556,,1.0,0.75,96.80672268907563,16.375,13.375,13.375,13.125,0.5454545454545454,0.3333333333333333,0.4,,0.09090909090909091,,,0.18181818181818182,,,,0.18181818181818182,0.75,0.6666666666666666,,0.5714285714285714,0.5,0.14285714285714285,,0.2857142857142857,0.9090909090909091,0.6492318181818182,0.6625285714285714,0.8,1.0,3.5285714285714285,25.225,0.75,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.5,0.5,0.14285714285714285,0.16666666666666666,1.0,0.6,0.75,1.0,1.0,0.5,0.5,0.60425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1630202-1630573-201143-204001,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Kristaps Porziņģis","Brown, Pritchard, Hauser, Horford, Porziņģis",1627759-1630202-1630573-201143-204001,BOS,112.0,3,2.0,4.0,4.0,3,1.0,2.0,,7,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,3.0,3.0,,1.0,6.0,2.0,,,,,1.0,1.0,,,2.0,4.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,6.0,2.0,1.0,,,,,1.0,,1.0,0.75,,1.0,0.75,,1.0,0.25,,,,,,,,,,90.0,16.25,15.666666666666666,16.25,15.666666666666666,0.25,1.0,1.0,0.5,,,,,,,,0.25,,,,1.0,1.0,,,,0.5,0.4885875,0.6173,,0.3333333333333333,5.833333333333333,27.9,0.25,,,2.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628436-1630202-1630573-204001,1610612738,"Jaylen Brown, Luke Kornet, Payton Pritchard, Sam Hauser, Kristaps Porziņģis","Brown, Kornet, Pritchard, Hauser, Porziņģis",1627759-1628436-1630202-1630573-204001,BOS,337.0,2,6.0,,10.0,12,4.0,5.0,3.0,22,1.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,10.0,2.0,3.0,16.0,16.0,1.0,2.0,1.0,7.0,1.0,5.0,2.0,2.0,10.0,6.0,3.0,2.0,,2.0,1.0,2.0,1.0,5.0,,2.0,1.0,3.0,5.0,8.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,9.0,10.0,4.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.4,0.5,0.2,0.5384615384615384,0.8333333333333334,0.5714285714285714,0.5714285714285714,0.875,0.625,0.23076923076923078,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.7142857142857143,,,0.6666666666666666,94.0059347181009,18.7,12.5,18.1,12.0,0.23076923076923078,0.3333333333333333,0.5,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,0.6666666666666666,0.5,,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.46153846153846156,0.5127884615384615,0.5674785714285714,0.4375,0.625,9.77,25.566666666666666,0.4,2.0,2.0,2.0,1.0,1.0,,5.0,,,,2.0,1.0,2.0,1.0,0.25,0.3333333333333333,0.1,0.3333333333333333,,0.8333333333333334,1.0,,,,,0.5473,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628436-1630202-1630573-201143,1610612738,"Jaylen Brown, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford","Brown, Kornet, Pritchard, Hauser, Horford",1627759-1628436-1630202-1630573-201143,BOS,54.0,1,1.0,,2.0,2,,,,4,,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,1.0,,,,,106.66666666666666,10.0,17.0,10.0,17.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,0.40145,,,,20.75,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday","Brown, Tatum, White, Kornet, Holiday",1627759-1628369-1628401-1628436-201950,BOS,695.0,4,12.0,2.0,22.0,22,18.0,1.0,2.0,44,3.0,4.0,1.0,1.0,3.0,4.0,6.0,,1.0,2.0,3.0,,1.0,1.0,4.0,2.0,6.0,11.0,4.0,7.0,28.0,26.0,1.0,1.0,1.0,2.0,6.0,11.0,2.0,3.0,22.0,4.0,9.0,2.0,,4.0,3.0,7.0,2.0,17.0,1.0,5.0,,9.0,2.0,11.0,1.0,,2.0,1.0,4.0,4.0,4.0,26.0,22.0,18.0,0.75,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5454545454545454,1.0,0.5454545454545454,0.6666666666666666,0.5,0.6428571428571429,0.7,0.5,0.6875,0.3888888888888889,0.5,,0.7142857142857143,0.3333333333333333,0.6923076923076923,0.25,,1.0,0.7142857142857143,91.16546762589928,15.818181818181818,15.772727272727273,15.045454545454545,14.5,0.2222222222222222,0.75,0.75,0.3333333333333333,0.05555555555555555,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.5,1.0,,0.2857142857142857,0.75,0.07142857142857142,1.0,0.14285714285714285,0.6111111111111112,0.5318222222222223,0.5286071428571428,0.07142857142857142,0.7857142857142857,6.327272727272727,25.485714285714288,0.8181818181818182,4.0,4.0,8.0,1.0,4.0,2.0,1.0,4.0,2.0,,4.0,,4.0,1.0,0.6666666666666666,0.8,0.09090909090909091,,0.6666666666666666,0.2,1.0,1.0,,0.6666666666666666,,0.6026,3.0,0.5,0.6,2.0,,1.0,1.0,,,3.0,2.0,,,1.0,,,,,,,0.5,0.5,0.5,,0.5,0.5,0.3333333333333333,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.5,0.05263157894736842,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford","Brown, Tatum, White, Kornet, Horford",1627759-1628369-1628401-1628436-201143,BOS,1176.0,4,20.0,6.0,38.0,38,6.0,6.0,8.0,76,4.0,8.0,,1.0,1.0,2.0,6.0,2.0,8.0,1.0,2.0,1.0,,,13.0,1.0,8.0,22.0,6.0,15.0,42.0,36.0,,2.0,3.0,6.0,1.0,3.0,,1.0,6.0,4.0,15.0,,,13.0,5.0,11.0,1.0,27.0,2.0,4.0,,14.0,8.0,22.0,2.0,1.0,2.0,1.0,5.0,3.0,7.0,36.0,6.0,6.0,0.8333333333333334,0.4,,0.4,0.36363636363636365,,0.3333333333333333,0.4594594594594595,0.3,0.25,0.5,0.42857142857142855,0.5,0.40540540540540543,0.4,,0.6666666666666666,0.2222222222222222,0.8235294117647058,0.34782608695652173,0.25,,0.5,93.06122448979592,15.921052631578947,15.026315789473685,14.973684210526315,14.947368421052632,0.21621621621621623,0.5,0.5714285714285714,0.16216216216216217,0.21621621621621623,0.25,0.25,0.05405405405405406,0.5,0.5,1.0,0.35135135135135137,0.2,,0.2,0.5,0.5,,,0.25,0.6216216216216216,0.494127027027027,0.5451375,0.14285714285714285,0.14285714285714285,10.254545454545454,26.173333333333336,0.15789473684210525,8.0,4.0,12.0,2.0,6.0,4.0,6.0,10.0,3.0,1.0,7.0,,10.0,2.0,0.75,0.75,0.09090909090909091,0.125,0.9090909090909091,0.42857142857142855,0.75,1.0,1.0,1.0,,0.479,2.0,0.3333333333333333,0.4,5.0,1.0,2.0,,1.0,3.0,3.0,5.0,1.0,3.0,1.0,,0.3333333333333333,0.5,0.16666666666666666,0.14285714285714285,0.5,0.38461538461538464,0.38461538461538464,0.4,0.5,,0.38461538461538464,0.9,4.0,1.0,,1.0,1.0,,4.0,2.0,2.0,2.0,1.0,0.16666666666666666,,0.5,0.8,0.1,0.16,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1628470-1630214-1631120-1631248-1641775,1610612738,"Torrey Craig, Xavier Tillman, JD Davison, Baylor Scheierman, Jordan Walsh","Craig, Tillman, Davison, Scheierman, Walsh",1628470-1630214-1631120-1631248-1641775,BOS,75.0,1,1.0,,2.0,2,,,1.0,4,1.0,3.0,1.0,2.0,,,,,,,,,,,,,1.0,3.0,,,2.0,2.0,1.0,2.0,,2.0,,,,,,2.0,,2.0,,,,,,,,1.0,,1.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,1.0,,1.0,1.0,,,1.0,76.8,19.0,18.5,18.0,18.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,0.5,,,,,,,1.0,0.6064666666666666,,1.0,,0.7666666666666666,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,0.6222,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1628470-1630202-1630573-1631120-1641775,1610612738,"Torrey Craig, Payton Pritchard, Sam Hauser, JD Davison, Jordan Walsh","Craig, Pritchard, Hauser, Davison, Walsh",1628470-1630202-1630573-1631120-1641775,BOS,74.0,1,1.0,,3.0,2,3.0,,,5,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,97.29729729729729,10.333333333333334,21.5,10.333333333333334,21.5,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.49605,0.49605,,,,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1628470-1630202-1630214-1630573-1631248,1610612738,"Torrey Craig, Payton Pritchard, Xavier Tillman, Sam Hauser, Baylor Scheierman","Craig, Pritchard, Tillman, Hauser, Scheierman",1628470-1630202-1630214-1630573-1631248,BOS,165.0,1,3.0,-2.0,5.0,5,,,,10,,,,,,,1.0,,1.0,,,,,,2.0,,,2.0,2.0,2.0,6.0,8.0,,,,,,,,,,,6.0,,,2.0,2.0,2.0,,6.0,,1.0,,2.0,,2.0,,,,,1.0,1.0,3.0,6.0,,,1.0,1.0,,1.0,,,,0.75,,,0.75,,,0.5,,,0.5,,0.6666666666666666,,,,0.5,87.27272727272727,17.2,15.8,17.2,14.0,,,,0.25,0.25,,,,,,,0.5,,,,,,,,,0.5,0.4446,,,,16.7,25.1,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
