EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,OffThreePtRebounds,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,LostBallTurnovers,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,DeadBallTurnovers,Offensive Fouls,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,Loose Ball Fouls Drawn,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,Charge Fouls Drawn,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Travels,Charge Fouls,Transition Take Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Transition Take Fouls Drawn,LongMidRangePctBlocked,Fg3aBlocked,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1626181-1627826-1629599-201587-201935,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Nicolas Batum, James Harden","Powell, Zubac, Coffey, Batum, Harden",1626181-1627826-1629599-201587-201935,LAC,1719.0,11,29.0,-24.0,54.0,57.0,111.0,7.0,11.0,5.0,17.0,,1.0,3.0,4.0,4.0,17.0,12.0,29.0,7.0,21.0,55.0,79.0,20.0,4.0,18.0,3.0,17.0,4.0,3.0,10.0,6.0,16.0,3.0,3.0,6.0,4.0,,38.0,4.0,8.0,13.0,23.0,3.0,1.0,8.0,10.0,13.0,44.0,0.8333333333333334,0.9090909090909091,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.41379310344827586,0.45,0.5,0.42,0.10344827586206896,0.09090909090909091,0.4,0.5714285714285714,0.4444444444444444,0.2727272727272727,0.42857142857142855,0.6666666666666666,0.5,92.98429319371728,16.88888888888889,14.157894736842104,16.27777777777778,13.56140350877193,0.22,0.6363636363636364,0.7,0.8571428571428571,0.34,0.29411764705882354,0.3333333333333333,0.8,0.02,,,,0.08,0.75,0.75,1.0,0.34,0.23529411764705882,0.23529411764705882,0.75,0.64,0.23529411764705882,0.534093,6.0,25.861904761904764,26.0,19.0,9.0,2.0,5.0,8.0,10.0,3.0,7.0,11.0,6.0,10.0,10.0,31.0,2.0,5.0,,10.0,2.0,5.0,4.0,8.0,4.0,1.0,12.0,6.0,1.0,,1.0,,31.0,26.0,0.42857142857142855,0.6,0.5,0.6,0.55,0.6458333333333334,0.625,,0.29411764705882354,0.3225806451612903,0.25,,0.5555555555555556,0.4,0.4,0.5898714285714286,0.531225,0.1111111111111111,0.18181818181818182,0.2,0.5636363636363636,0.48148148148148145,7.0,5.0,,,0.35714285714285715,0.3076923076923077,1.0,,,,1.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.03571428571428571,,,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2222222222222222,0.5,,0.11764705882352941,,3.0,3.0,2.0,2.0,,2.0,0.15,1.0,0.1,2.0,,,,,,1.0,3.0,4.0,,,,,,1.0,,,,,,,1.0,0.4,,0.5,0.5,0.375,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629599-201935-202695,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, James Harden, Kawhi Leonard","Powell, Zubac, Coffey, Harden, Leonard",1626181-1627826-1629599-201935-202695,LAC,1465.0,7,24.0,7.0,50.0,52.0,102.0,9.0,10.0,7.0,14.0,,,1.0,1.0,6.0,16.0,16.0,24.0,7.0,17.0,61.0,54.0,22.0,10.0,15.0,6.0,16.0,6.0,1.0,11.0,5.0,16.0,4.0,1.0,8.0,3.0,,37.0,16.0,6.0,22.0,25.0,3.0,1.0,1.0,6.0,12.0,56.0,0.6875,0.6875,0.7142857142857143,0.4117647058823529,0.4117647058823529,0.6666666666666666,0.6463414634146342,0.6931818181818182,0.4146341463414634,0.041666666666666664,,0.6666666666666666,0.8,0.7586206896551724,0.5,0.8333333333333334,0.8,0.8,100.25938566552901,14.14,14.576923076923077,13.76,14.096153846153847,0.24390243902439024,0.9,0.9,0.8888888888888888,0.34146341463414637,0.5,0.5384615384615384,0.42857142857142855,,,,,0.024390243902439025,1.0,1.0,1.0,0.3902439024390244,0.375,0.375,0.6666666666666666,0.6585365853658537,0.375,0.5395536585365854,5.329166666666667,26.552941176470586,7.0,16.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,5.0,2.0,2.0,3.0,13.0,,1.0,,3.0,2.0,7.0,4.0,9.0,2.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,13.0,7.0,1.0,1.0,0.8333333333333334,1.3,0.8333333333333334,1.3,0.7777777777777778,,0.125,0.16666666666666666,,1.0,0.3333333333333333,1.0,0.4,0.6463,0.56035,0.13636363636363635,0.19230769230769232,0.08196721311475409,0.21311475409836064,0.14,,2.0,,1.0,0.2,0.2,,0.05555555555555555,,,1.0,2.0,,3.0,0.5,0.14285714285714285,,,,2.0,1.0,,,1.0,2.0,2.0,,,0.6666666666666666,0.5,1.0,0.07142857142857142,,1.0,1.0,1.0,,,3.0,0.2,1.0,0.2,,,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629599-201935-203992,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, James Harden, Bogdan Bogdanović","Powell, Zubac, Coffey, Harden, Bogdanović",1626181-1627826-1629599-201935-203992,LAC,16.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629599-202695-203992,1610612746,"Norman Powell, Ivica Zubac, Amir Coffey, Kawhi Leonard, Bogdan Bogdanović","Powell, Zubac, Coffey, Leonard, Bogdanović",1626181-1627826-1629599-202695-203992,LAC,141.0,1,2.0,-2.0,4.0,4.0,8.0,1.0,1.0,,2.0,,,,,,1.0,1.0,3.0,,1.0,4.0,6.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,2.0,2.0,,,,,,0.3333333333333333,0.25,0.4,0.25,,,,1.0,1.0,,,,1.0,81.70212765957446,22.75,12.5,22.75,12.5,0.25,1.0,1.0,,0.5,,,,,,,,,,,,0.25,,,,0.5,,0.4856,8.266666666666667,26.5,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,0.5,0.3333333333333333,,,1.0,1.0,,0.6072,,0.2,0.25,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629611-1641757-201587,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, Jordan Miller, Nicolas Batum","Powell, Zubac, Mann, Miller, Batum",1626181-1627826-1629611-1641757-201587,LAC,151.0,2,3.0,-1.0,5.0,4.0,9.0,2.0,2.0,1.0,3.0,,,,,,1.0,3.0,5.0,,1.0,6.0,7.0,2.0,4.0,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,1.0,,1.0,2.0,,,,,,4.0,0.3333333333333333,0.5,,,,0.6,0.5,0.5,0.16666666666666666,,,,1.0,1.0,,,1.0,,85.82781456953643,17.2,16.25,17.2,16.25,0.3333333333333333,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.16666666666666666,,,,0.5,,0.5038083333333333,5.5200000000000005,25.9,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,0.5,0.3333333333333333,,,1.0,1.0,,0.62,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629611-201587-201935,1610612746,"Norman Powell, Ivica Zubac, Terance Mann, Nicolas Batum, James Harden","Powell, Zubac, Mann, Batum, Harden",1626181-1627826-1629611-201587-201935,LAC,550.0,3,9.0,12.0,21.0,18.0,39.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,8.0,3.0,6.0,28.0,16.0,8.0,2.0,6.0,3.0,5.0,2.0,,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,2.0,4.0,8.0,9.0,1.0,,1.0,4.0,7.0,25.0,0.8,0.8,0.6666666666666666,0.5,0.5,0.625,0.6785714285714286,0.7368421052631579,0.42857142857142855,,,1.0,0.5,0.75,1.0,1.0,0.6666666666666666,,102.10909090909091,15.333333333333334,12.666666666666666,14.80952380952381,12.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,1.0,0.14285714285714285,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,0.4,0.4,0.5,0.5714285714285714,0.4,0.513825,8.0375,25.133333333333336,10.0,16.0,1.0,,,1.0,9.0,,,3.0,2.0,3.0,2.0,14.0,,,,1.0,1.0,1.0,,2.0,1.0,,11.0,2.0,1.0,,1.0,1.0,11.0,8.0,,0.6666666666666666,1.5,0.7,1.5,0.7777777777777778,0.5,,,0.16666666666666666,,1.0,,,0.2,,0.45291,0.17647058823529413,0.2,0.10714285714285714,0.5,0.47619047619047616,7.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,0.2,,,1.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,2.0,,0.5,,,1.0,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629645-1630538-1641757,1610612746,"Norman Powell, Ivica Zubac, Kevin Porter Jr., Bones Hyland, Jordan Miller","Powell, Zubac, Porter Jr., Hyland, Miller",1626181-1627826-1629645-1630538-1641757,LAC,227.0,1,4.0,,6.0,7.0,13.0,2.0,3.0,,,,,,,,2.0,2.0,3.0,,2.0,6.0,6.0,,4.0,,,2.0,,,,,,,,,,,,,4.0,4.0,4.0,,,,2.0,2.0,6.0,,,,,,0.6666666666666666,0.4,0.5,0.4,,,0.8,,0.6666666666666666,,1.0,,,82.46696035242292,9.833333333333334,24.0,9.833333333333334,22.0,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.4,,,,1.0,,0.5849300000000001,2.4,27.75,6.0,7.0,,,,2.0,2.0,,,,2.0,3.0,2.0,6.0,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,,0.6666666666666666,,0.4,,0.5,,,,,,1.0,,,0.4,,0.5849300000000001,0.3333333333333333,0.5,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,1.0,0.6,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629645-1630538-201587,1610612746,"Norman Powell, Ivica Zubac, Kevin Porter Jr., Bones Hyland, Nicolas Batum","Powell, Zubac, Porter Jr., Hyland, Batum",1626181-1627826-1629645-1630538-201587,LAC,32.0,1,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,1.0,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,45.0,32.0,,23.0,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,0.45216666666666666,5.6000000000000005,,1.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,3.0,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,2.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,,1.0,1.0,,,0.5,1.0,,0.47495,0.45216666666666666,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629645-1641757-201587,1610612746,"Norman Powell, Ivica Zubac, Kevin Porter Jr., Jordan Miller, Nicolas Batum","Powell, Zubac, Porter Jr., Miller, Batum",1626181-1627826-1629645-1641757-201587,LAC,86.0,1,1.0,-2.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,4.0,6.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,100.46511627906976,17.666666666666668,11.0,17.666666666666668,11.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.45926666666666666,5.766666666666667,,3.0,3.0,,,,,,,,,2.0,3.0,,4.0,,,,,,,,,,,,,1.0,,1.0,,4.0,3.0,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,0.45926666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1629645-201587-201935,1610612746,"Norman Powell, Ivica Zubac, Kevin Porter Jr., Nicolas Batum, James Harden","Powell, Zubac, Porter Jr., Batum, Harden",1626181-1627826-1629645-201587-201935,LAC,687.0,5,11.0,,24.0,25.0,49.0,6.0,9.0,1.0,3.0,,2.0,,3.0,1.0,6.0,7.0,14.0,1.0,9.0,22.0,22.0,8.0,6.0,3.0,,6.0,1.0,3.0,4.0,1.0,5.0,1.0,,4.0,,,11.0,7.0,3.0,11.0,15.0,2.0,1.0,1.0,2.0,5.0,20.0,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,0.1111111111111111,0.5,0.3695652173913043,0.44,0.391304347826087,0.21428571428571427,0.2222222222222222,0.75,0.7,0.7142857142857143,,1.0,0.7,,102.70742358078603,14.125,13.92,13.291666666666666,13.16,0.391304347826087,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.5,,0.08695652173913043,,,,0.13043478260869565,,,,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.782608695652174,0.16666666666666666,0.6141565217391305,4.492857142857143,25.61111111111111,,5.0,4.0,1.0,3.0,,5.0,1.0,3.0,2.0,,,,,,2.0,,4.0,1.0,2.0,1.0,2.0,,1.0,6.0,2.0,1.0,,1.0,,,,0.3333333333333333,,0.25,,0.25,,1.0,,0.2857142857142857,0.26666666666666666,0.3333333333333333,,0.75,0.3333333333333333,,0.7227833333333334,,0.12,0.13333333333333333,0.09090909090909091,,,,2.0,,1.0,0.25,0.2,1.0,0.1,,,,1.0,,1.0,,0.5,,,,,,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.25,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-1630538-1641757-201587,1610612746,"Norman Powell, Ivica Zubac, Bones Hyland, Jordan Miller, Nicolas Batum","Powell, Zubac, Hyland, Miller, Batum",1626181-1627826-1630538-1641757-201587,LAC,241.0,1,4.0,3.0,9.0,8.0,17.0,2.0,3.0,,2.0,,,,1.0,1.0,3.0,2.0,5.0,1.0,4.0,10.0,7.0,4.0,,,3.0,3.0,1.0,,2.0,,2.0,,,2.0,,,4.0,3.0,2.0,5.0,6.0,,,1.0,1.0,1.0,10.0,1.0,1.0,,0.25,0.25,0.4,0.3888888888888889,0.45,0.4444444444444444,,,1.0,1.0,1.0,,1.0,1.0,,101.57676348547717,13.222222222222221,15.25,13.11111111111111,15.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,,,,,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.7777777777777778,0.3333333333333333,0.5525388888888889,5.64,25.4,,,1.0,,1.0,,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,,1.0,,,0.6497,,0.1,0.16666666666666666,,,,,,,,,,1.0,,,,,,1.0,,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-201587-201935-202695,1610612746,"Norman Powell, Ivica Zubac, Nicolas Batum, James Harden, Kawhi Leonard","Powell, Zubac, Batum, Harden, Leonard",1626181-1627826-201587-201935-202695,LAC,306.0,2,5.0,2.0,9.0,11.0,20.0,2.0,2.0,,3.0,,,,,,2.0,2.0,5.0,,2.0,6.0,4.0,2.0,2.0,,,2.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,3.0,6.0,6.0,2.0,,1.0,1.0,1.0,6.0,0.5,0.5,,,,0.4,0.2857142857142857,0.375,0.2857142857142857,,,1.0,1.0,1.0,1.0,,1.0,1.0,94.11764705882354,14.222222222222221,16.181818181818183,14.222222222222221,16.181818181818183,0.2857142857142857,1.0,1.0,0.5,0.42857142857142855,,,,,,,,,,,,0.2857142857142857,,,,0.5714285714285714,,0.5301142857142856,6.5,27.1,2.0,,,,,2.0,2.0,,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,0.48705,0.125,0.16666666666666666,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-201587-201935-203992,1610612746,"Norman Powell, Ivica Zubac, Nicolas Batum, James Harden, Bogdan Bogdanović","Powell, Zubac, Batum, Harden, Bogdanović",1626181-1627826-201587-201935-203992,LAC,112.0,1,2.0,5.0,3.0,3.0,6.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,1.0,1.0,1.25,1.1666666666666667,0.5,,,,1.0,1.0,,,1.0,,77.14285714285714,14.0,23.333333333333332,14.0,23.333333333333332,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,1.0,1.0,0.57965,2.4,25.8,1.0,,,,,1.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,2.0,1.0,,,,,3.0,1.0,,,,1.5,,1.5,,,,,,,,,1.0,,0.5568,0.3333333333333333,0.5,,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627826-201935-202695-203992,1610612746,"Norman Powell, Ivica Zubac, James Harden, Kawhi Leonard, Bogdan Bogdanović","Powell, Zubac, Harden, Leonard, Bogdanović",1626181-1627826-201935-202695-203992,LAC,1305.0,5,22.0,19.0,45.0,44.0,89.0,8.0,10.0,8.0,13.0,,,1.0,1.0,4.0,6.0,16.0,23.0,5.0,7.0,59.0,40.0,20.0,12.0,9.0,6.0,6.0,4.0,2.0,10.0,3.0,13.0,2.0,1.0,5.0,5.0,,29.0,6.0,10.0,17.0,19.0,2.0,1.0,1.0,7.0,12.0,57.0,0.625,0.6666666666666666,0.6,0.7142857142857143,0.7142857142857143,0.6956521739130435,0.7833333333333333,0.8194444444444444,0.23333333333333334,0.08695652173913043,0.1,0.8333333333333334,0.8571428571428571,0.8421052631578947,1.0,0.7777777777777778,0.8333333333333334,1.0,98.20689655172414,15.4,13.909090909090908,15.222222222222221,13.75,0.3333333333333333,0.8,0.8888888888888888,0.625,0.43333333333333335,0.6153846153846154,0.6666666666666666,0.625,,,,,0.03333333333333333,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5666666666666667,0.6666666666666666,0.49599333333333334,5.460869565217391,26.057142857142857,15.0,5.0,2.0,1.0,1.0,2.0,12.0,1.0,1.0,2.0,3.0,5.0,3.0,17.0,2.0,2.0,,2.0,1.0,5.0,4.0,12.0,6.0,2.0,13.0,7.0,2.0,1.0,2.0,2.0,17.0,15.0,1.0,0.6,1.0,0.75,1.0,0.7727272727272727,0.4166666666666667,,0.2857142857142857,0.25,0.5,1.0,1.0,1.0,0.25,0.7474,0.53561875,0.19444444444444445,0.2413793103448276,0.03389830508474576,0.288135593220339,0.3333333333333333,5.0,,1.0,,,,,,,,,,,1.0,,0.2,,,,7.0,1.0,1.0,1.0,,,,1.0,,,,,0.07692307692307693,,1.0,2.0,1.0,3.0,,1.0,0.25,0.5,0.125,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,0.6666666666666666,,,1.0,0.5,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627884-1628964-1629599-201935,1610612746,"Norman Powell, Derrick Jones Jr., Mo Bamba, Amir Coffey, James Harden","Powell, Jones Jr., Bamba, Coffey, Harden",1626181-1627884-1628964-1629599-201935,LAC,287.0,2,5.0,,9.0,8.0,17.0,,,,2.0,,,1.0,1.0,3.0,5.0,,2.0,4.0,6.0,12.0,12.0,,,6.0,6.0,5.0,3.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,,1.0,1.0,1.0,1.0,,,,12.0,,,0.5,0.6666666666666666,0.6666666666666666,,0.75,0.75,0.75,,,,1.0,0.5,,,1.0,,85.29616724738676,18.0,15.625,18.0,15.25,,,,,0.25,,,,,,,,0.125,1.0,1.0,1.0,0.625,0.6,0.6,0.3333333333333333,0.75,0.6,0.50765,4.3,26.78333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
