EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,ShortMidRangePctBlocked,PenaltyArc3FGM,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,OffLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,BadPassSteals,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Charge Fouls,Transition Take Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,HeaveAttempts,Corner3PctBlocked,BlockedLongMidRange,BlockedCorner3,Defensive 3 Seconds Violations,Charge Fouls Drawn,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1627759-1628369-1628401-1628436-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard","Brown, Tatum, White, Kornet, Pritchard",1627759-1628369-1628401-1628436-1630202,BOS,2000.0,14,33.0,-5.0,62.0,65.0,10.0,11.0,9.0,127.0,9.0,16.0,2.0,3.0,1.0,1.0,3.0,7.0,1.0,3.0,4.0,9.0,1.0,1.0,7.0,24.0,1.0,3.0,2.0,13.0,26.0,11.0,33.0,14.0,73.0,78.0,4.0,5.0,1.0,3.0,1.0,12.0,2.0,3.0,1.0,3.0,6.0,13.0,10.0,16.0,27.0,6.0,4.0,24.0,7.0,2.0,5.0,9.0,14.0,5.0,4.0,5.0,37.0,6.0,4.0,10.0,9.0,2.0,21.0,10.0,31.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,8.0,10.0,12.0,1.0,19.0,1.0,10.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,61.0,13.0,10.0,1.0,0.38461538461538464,0.45454545454545453,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8,0.6666666666666666,0.5,0.6875,0.5833333333333334,0.5367647058823529,0.6666666666666666,0.65,0.559322033898305,0.07692307692307693,0.125,1.0,1.0,0.6,0.3076923076923077,0.6666666666666666,0.2727272727272727,0.6333333333333333,0.2857142857142857,0.14285714285714285,0.75,0.29411764705882354,0.2,0.5,0.625,1.0,0.6666666666666666,0.6666666666666666,0.030303030303030304,91.44,0.5,18.177419354838708,13.430769230769231,17.5,12.892307692307693,0.2711864406779661,0.5625,0.6428571428571429,0.5555555555555556,0.11864406779661017,0.42857142857142855,0.42857142857142855,0.05084745762711865,0.3333333333333333,0.3333333333333333,0.15254237288135594,0.4444444444444444,0.4444444444444444,1.0,0.4067796610169492,0.2916666666666667,0.2916666666666667,0.7142857142857143,0.375,0.6666666666666666,0.5,0.375,0.3333333333333333,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,0.8305084745762712,0.2916666666666667,0.5444042372881356,0.6323833333333333,0.5395583333333334,0.14705882352941177,0.2857142857142857,0.1643835616438356,0.1780821917808219,5.542307692307692,26.078787878787878,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628436-1630531,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jaden Springer","Brown, Tatum, White, Kornet, Springer",1627759-1628369-1628401-1628436-1630531,BOS,575.0,1,10.0,5.0,17.0,16.0,5.0,,1.0,33.0,,,,,,,1.0,3.0,,2.0,1.0,3.0,1.0,2.0,5.0,8.0,1.0,1.0,,1.0,5.0,6.0,11.0,,20.0,15.0,,,1.0,1.0,,3.0,1.0,3.0,1.0,2.0,,5.0,,2.0,12.0,6.0,,8.0,5.0,1.0,,4.0,4.0,3.0,1.0,,12.0,1.0,,2.0,5.0,1.0,8.0,1.0,9.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,3.0,5.0,2.0,,,,1.0,,,1.0,,1.0,,17.0,5.0,5.0,,,,0.6666666666666666,0.5454545454545454,1.0,0.5,0.5454545454545454,0.2,,0.3333333333333333,0.625,1.5,0.5,0.625,1.5,0.5,0.6875,0.2,,1.0,1.0,0.625,,1.0,0.2,0.7,0.1111111111111111,,,,0.5,0.5,0.6666666666666666,1.0,1.0,,,82.64347826086956,,20.235294117647058,14.4375,19.529411764705884,13.625,,,,,0.1875,0.3333333333333333,0.5,0.125,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5,0.625,0.625,0.6,,,,1.0,1.0,1.0,,,0.4,0.5,,0.6875,0.625,0.472015625,0.41955,0.48331999999999997,,,0.15,0.25,13.88,27.263636363636362,0.29411764705882354,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628436-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Sam Hauser","Brown, Tatum, White, Kornet, Hauser",1627759-1628369-1628401-1628436-1630573,BOS,1417.0,5,24.0,5.0,43.0,42.0,3.0,3.0,5.0,85.0,6.0,7.0,2.0,2.0,1.0,1.0,5.0,8.0,1.0,2.0,1.0,5.0,,,11.0,23.0,,1.0,1.0,12.0,17.0,12.0,28.0,2.0,62.0,57.0,3.0,4.0,,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,14.0,30.0,6.0,2.0,23.0,11.0,,5.0,10.0,15.0,9.0,1.0,4.0,40.0,6.0,2.0,3.0,10.0,1.0,14.0,8.0,22.0,1.0,,,2.0,,2.0,5.0,1.0,4.0,7.0,8.0,3.0,3.0,,1.0,3.0,,,1.0,2.0,3.0,3.0,55.0,6.0,3.0,,0.4166666666666667,0.45454545454545453,0.8333333333333334,0.42857142857142855,,1.0,0.42857142857142855,0.7058823529411765,0.75,1.0,0.6666666666666666,0.6,1.25,0.6595744680851063,0.5833333333333334,1.0,0.6222222222222222,,,0.4,1.0,0.8333333333333334,0.4,0.6,0.375,0.7647058823529411,0.38095238095238093,1.0,,0.5,,0.5,0.875,1.0,0.75,,0.047619047619047616,86.37967537050106,1.0,17.348837209302324,15.976190476190476,16.441860465116278,15.833333333333334,0.15555555555555556,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.17777777777777778,0.625,0.625,0.044444444444444446,0.5,0.5,0.1111111111111111,0.2,0.2,1.0,0.5111111111111111,0.4782608695652174,0.4782608695652174,0.8181818181818182,0.4,1.0,0.5,0.2,,,0.5,1.0,,,0.5,0.7777777777777778,0.4782608695652174,0.53663,0.5975,0.6665,0.021739130434782608,0.05555555555555555,0.11290322580645161,0.0967741935483871,7.405882352941177,25.860714285714288,0.06976744186046512,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628436-1641775,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jordan Walsh","Brown, Tatum, White, Kornet, Walsh",1627759-1628369-1628401-1628436-1641775,BOS,750.0,1,12.0,8.0,26.0,25.0,,,4.0,51.0,4.0,5.0,1.0,1.0,,,2.0,5.0,,1.0,,1.0,,,3.0,9.0,,,,6.0,11.0,3.0,10.0,6.0,27.0,19.0,2.0,2.0,,,4.0,8.0,,,,,,,6.0,6.0,9.0,,,9.0,3.0,,3.0,3.0,6.0,3.0,,2.0,15.0,1.0,3.0,7.0,7.0,,14.0,4.0,18.0,1.0,1.0,1.0,3.0,3.0,,7.0,,1.0,2.0,5.0,1.0,6.0,,3.0,3.0,,,1.0,2.0,3.0,2.0,19.0,,,,0.5,0.5,1.0,0.3,,,0.3,0.5454545454545454,1.0,,0.5,1.0,,0.5625,1.0,,0.47619047619047616,,,0.42857142857142855,,0.7777777777777778,0.6,0.7777777777777778,0.16666666666666666,0.7777777777777778,0.36363636363636365,1.0,0.3333333333333333,0.2,,,0.875,,0.75,1.0,0.09090909090909091,97.92,0.6666666666666666,14.346153846153847,15.08,13.576923076923077,13.72,0.23809523809523808,0.8,0.8,0.5,0.23809523809523808,0.4,0.4,0.047619047619047616,,,0.047619047619047616,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,0.7142857142857143,0.3333333333333333,0.5326095238095238,0.4757,,0.125,0.21428571428571427,0.2962962962962963,,5.790909090909091,26.630000000000003,,,,,,4.0,,,,,,1.0,,,1.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628436-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford","Brown, Tatum, White, Kornet, Horford",1627759-1628369-1628401-1628436-201143,BOS,3056.0,8,51.0,19.0,97.0,101.0,6.0,11.0,13.0,198.0,21.0,26.0,3.0,4.0,1.0,1.0,7.0,19.0,1.0,5.0,6.0,10.0,,,13.0,33.0,1.0,3.0,2.0,29.0,50.0,19.0,43.0,10.0,125.0,106.0,5.0,8.0,2.0,6.0,,16.0,2.0,4.0,,2.0,1.0,5.0,26.0,32.0,39.0,18.0,4.0,33.0,13.0,1.0,13.0,13.0,26.0,8.0,5.0,13.0,65.0,9.0,6.0,22.0,19.0,3.0,44.0,15.0,59.0,,9.0,1.0,12.0,10.0,2.0,15.0,,9.0,18.0,13.0,,14.0,3.0,8.0,7.0,,,5.0,2.0,7.0,5.0,109.0,5.0,6.0,1.0,0.4482758620689655,0.48148148148148145,0.6842105263157895,0.4418604651162791,0.3333333333333333,,0.4418604651162791,0.58,0.625,0.5,0.6182795698924731,0.5714285714285714,0.3333333333333333,0.6377551020408163,0.5714285714285714,0.35714285714285715,0.46236559139784944,0.02,0.038461538461538464,0.8,1.0,0.7916666666666666,0.3,0.8461538461538461,0.375,0.82,0.3409090909090909,0.2,0.25,0.4,0.25,0.8333333333333334,0.8,0.75,0.85,0.8333333333333334,,93.29842931937173,0.7142857142857143,15.505154639175258,15.366336633663366,14.608247422680412,14.445544554455445,0.27956989247311825,0.8076923076923077,0.84,0.6190476190476191,0.20430107526881722,0.3684210526315789,0.3684210526315789,0.053763440860215055,0.2,0.2,0.10752688172043011,0.6,0.6,0.8333333333333334,0.3548387096774194,0.3939393939393939,0.40625,0.6153846153846154,0.2857142857142857,0.75,0.3333333333333333,0.21428571428571427,0.3333333333333333,1.0,0.16666666666666666,1.0,,,0.3333333333333333,0.7419354838709677,0.3939393939393939,0.5599123655913978,0.5630416666666667,0.49384999999999996,0.08163265306122448,0.14545454545454545,0.128,0.04,5.74,26.11627906976744,0.061855670103092786,,,,,3.0,,1.0,,1.0,,0.6666666666666666,,,,1.0,,1.0,3.0,1.0,8.0,1.0,1.0,1.0,0.023255813953488372,0.030303030303030304,0.21428571428571427,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628436-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday","Brown, Tatum, White, Kornet, Holiday",1627759-1628369-1628401-1628436-201950,BOS,4548.0,12,76.0,32.0,161.0,156.0,44.0,16.0,27.0,317.0,35.0,49.0,8.0,10.0,8.0,10.0,7.0,23.0,8.0,10.0,5.0,10.0,2.0,4.0,15.0,61.0,1.0,7.0,11.0,50.0,82.0,20.0,71.0,21.0,181.0,149.0,10.0,16.0,2.0,8.0,4.0,30.0,14.0,23.0,5.0,15.0,7.0,50.0,54.0,46.0,48.0,12.0,12.0,61.0,15.0,7.0,27.0,16.0,43.0,12.0,4.0,22.0,102.0,18.0,14.0,36.0,24.0,1.0,61.0,32.0,93.0,4.0,17.0,4.0,13.0,10.0,3.0,25.0,5.0,8.0,21.0,30.0,4.0,30.0,1.0,10.0,10.0,1.0,1.0,6.0,4.0,11.0,8.0,151.0,50.0,44.0,1.0,0.54,0.6136363636363636,0.8,0.28169014084507044,0.25,0.3333333333333333,0.28169014084507044,0.6097560975609756,0.625,0.6086956521739131,0.5228758169934641,0.5416666666666666,0.5657894736842105,0.5391566265060241,0.5576923076923077,0.5681818181818182,0.46405228758169936,0.08536585365853659,0.10204081632653061,0.52,1.0,0.6,0.4375,0.8181818181818182,0.35294117647058826,0.7142857142857143,0.3855421686746988,0.42857142857142855,0.4375,0.391304347826087,,0.5,0.631578947368421,0.8,0.8611111111111112,0.625,0.05405405405405406,100.36939313984169,0.7272727272727273,14.248447204968944,14.448717948717949,13.397515527950311,13.576923076923077,0.3202614379084967,0.7142857142857143,0.7954545454545454,0.6285714285714286,0.1503267973856209,0.30434782608695654,0.3333333333333333,0.06535947712418301,0.8,0.8,0.06535947712418301,0.5,0.5,0.8,0.39869281045751637,0.2459016393442623,0.2542372881355932,0.8,0.4166666666666667,0.8,0.375,0.2916666666666667,0.14285714285714285,1.0,0.2631578947368421,0.8,0.10526315789473684,0.5,0.2894736842105263,0.7843137254901961,0.2459016393442623,0.5716313725490195,0.5441875,0.5219881578947368,0.06748466257668712,0.10989010989010989,0.16574585635359115,0.27624309392265195,5.067073170731708,25.963380281690142,0.2732919254658385,3.0,0.08695652173913043,3.0,3.0,12.0,2.0,,5.0,1.0,3.0,0.5,0.375,0.2727272727272727,2.0,4.0,0.2857142857142857,1.0,1.0,2.0,13.0,3.0,2.0,,0.028169014084507043,0.03278688524590164,0.041666666666666664,1.0,2.0,1.0,1.0,3.0,1.0,0.013888888888888888,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1628470-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Torrey Craig, Sam Hauser","Brown, Tatum, White, Craig, Hauser",1627759-1628369-1628401-1628470-1630573,BOS,717.0,2,12.0,1.0,24.0,24.0,,7.0,2.0,48.0,8.0,10.0,2.0,2.0,,,2.0,3.0,,,1.0,3.0,,,5.0,8.0,,,,10.0,13.0,6.0,11.0,1.0,39.0,38.0,2.0,2.0,,,,4.0,,,,,,,10.0,10.0,18.0,,2.0,8.0,5.0,,5.0,6.0,11.0,5.0,1.0,3.0,28.0,1.0,1.0,5.0,,,5.0,2.0,7.0,,2.0,1.0,2.0,,2.0,2.0,,3.0,5.0,1.0,,1.0,1.0,1.0,,,,,,,,35.0,,,,0.5,0.5555555555555556,1.0,0.5454545454545454,,,0.5454545454545454,0.7692307692307693,1.0,,0.7916666666666666,1.0,,0.8125,1.0,,0.4583333333333333,,,1.0,,,0.3333333333333333,0.8333333333333334,0.2,0.8333333333333334,0.25,,1.0,,0.5,,,,0.6666666666666666,1.0,,96.40167364016737,,15.166666666666666,14.708333333333334,14.625,14.708333333333334,0.4166666666666667,0.8,0.8,0.375,0.125,0.6666666666666666,0.6666666666666666,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.625,0.625,1.0,1.0,1.0,,,,,,,,,,0.875,0.625,0.5854166666666667,0.8083,,0.041666666666666664,0.07692307692307693,0.10256410256410256,,3.576923076923077,24.827272727272728,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1629674-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard","Brown, Tatum, White, Queta, Pritchard",1627759-1628369-1628401-1629674-1630202,BOS,1442.0,10,24.0,-2.0,42.0,45.0,8.0,13.0,8.0,87.0,8.0,13.0,1.0,3.0,2.0,2.0,2.0,6.0,,,,1.0,,,8.0,20.0,1.0,3.0,2.0,10.0,19.0,8.0,21.0,10.0,54.0,56.0,1.0,4.0,1.0,3.0,2.0,7.0,2.0,3.0,1.0,2.0,4.0,11.0,10.0,10.0,21.0,3.0,,20.0,8.0,4.0,5.0,7.0,12.0,7.0,,5.0,31.0,4.0,5.0,10.0,2.0,,12.0,10.0,22.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,1.0,6.0,11.0,12.0,1.0,14.0,,6.0,2.0,1.0,1.0,2.0,,3.0,,47.0,11.0,8.0,,0.5,0.5,0.875,0.38095238095238093,0.3333333333333333,0.5,0.38095238095238093,0.5263157894736842,0.25,0.6666666666666666,0.55,0.35714285714285715,0.7,0.5760869565217391,0.3888888888888889,0.7857142857142857,0.525,0.21052631578947367,0.23076923076923078,0.5,,0.2,0.5555555555555556,0.8333333333333334,0.3076923076923077,0.5454545454545454,0.4090909090909091,0.4,0.75,0.3333333333333333,,0.2,0.3333333333333333,,0.75,1.0,0.05555555555555555,86.87933425797503,,16.357142857142858,16.77777777777778,15.047619047619047,15.911111111111111,0.325,0.6153846153846154,0.8,0.625,0.15,0.3333333333333333,0.4,,,,0.025,,,,0.5,0.4,0.4,0.875,0.42857142857142855,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,,0.4,1.0,,,0.4,0.85,0.4,0.52483875,0.52367,0.55572,0.13043478260869565,0.24,0.12962962962962962,0.2037037037037037,3.6052631578947367,26.490476190476187,0.19047619047619047,3.0,0.16666666666666666,1.0,,3.0,1.0,,1.0,,,,,0.5,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1629674-1630531,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jaden Springer","Brown, Tatum, White, Queta, Springer",1627759-1628369-1628401-1629674-1630531,BOS,55.0,1,1.0,-7.0,2.0,4.0,2.0,3.0,,6.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,157.0909090909091,,15.0,6.25,15.0,6.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3798,,0.3798,,,,,12.1,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628401-1629674-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","Brown, Tatum, White, Queta, Hauser",1627759-1628369-1628401-1629674-1630573,BOS,453.0,2,8.0,-1.0,18.0,16.0,9.0,,4.0,34.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,5.0,,1.0,2.0,5.0,8.0,1.0,6.0,2.0,15.0,16.0,1.0,2.0,,1.0,,2.0,2.0,5.0,1.0,3.0,1.0,8.0,8.0,2.0,3.0,,,5.0,,1.0,4.0,1.0,5.0,,1.0,2.0,11.0,2.0,1.0,2.0,2.0,,4.0,3.0,7.0,1.0,3.0,3.0,2.0,2.0,,5.0,2.0,1.0,2.0,3.0,1.0,4.0,,2.0,1.0,,,,1.0,1.0,1.0,13.0,8.0,9.0,,0.8,0.8,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.625,0.5,0.4,0.4642857142857143,0.3333333333333333,0.4375,0.46875,0.3333333333333333,0.4444444444444444,0.42857142857142855,0.125,,0.4,,0.6666666666666666,0.3333333333333333,1.0,0.4,0.8,0.375,,1.0,0.4,,,1.0,1.0,1.0,1.0,0.14285714285714285,108.0794701986755,1.0,13.666666666666666,12.9375,11.944444444444445,12.0625,0.21428571428571427,1.0,1.0,0.6666666666666666,0.21428571428571427,0.6666666666666666,1.0,0.14285714285714285,,,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.125,1.0,0.125,1.0,0.25,0.6428571428571429,,0.5238464285714286,0.6143,0.48746875,0.125,0.2,0.13333333333333333,0.5333333333333333,8.175,25.599999999999998,0.5,,0.3333333333333333,,,3.0,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
