EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,Loose Ball Fouls,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Travels,Charge Fouls,Transition Take Fouls,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,team_id,year,season,team_vs
1628978-1629638-1629675-1630162-1630183,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Jaden McDaniels","DiVincenzo, Alexander-Walker, Reid, Edwards, McDaniels",1628978-1629638-1629675-1630162-1630183,MIN,502.0,5,8.0,8.0,16.0,14.0,9.0,3.0,3.0,30.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,6.0,6.0,10.0,3.0,8.0,2.0,23.0,15.0,1.0,2.0,1.0,2.0,1.0,3.0,8.0,2.0,11.0,6.0,6.0,9.0,6.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,21.0,11.0,9.0,0.5,0.5,1.0,0.375,0.375,0.375,0.6,0.5,0.5833333333333334,0.3333333333333333,0.5,0.6052631578947368,0.3333333333333333,0.55,0.4444444444444444,0.1,0.2,0.5,0.75,0.5,0.5,0.375,0.6666666666666666,1.0,0.5,0.5,0.14285714285714285,86.05577689243027,18.4375,14.785714285714286,17.0625,13.428571428571429,0.1111111111111111,1.0,1.0,1.0,0.2777777777777778,0.4,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2222222222222222,0.5,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.48913888888888896,0.5024166666666666,0.4897777777777778,0.05263157894736842,0.09090909090909091,0.08695652173913043,0.4782608695652174,9.379999999999999,26.075,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630162-1641740,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Jaylen Clark","DiVincenzo, Alexander-Walker, Reid, Edwards, Clark",1628978-1629638-1629675-1630162-1641740,MIN,171.0,1,3.0,-1.0,4.0,4.0,4.0,2.0,,8.0,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,4.0,,,,,2.0,1.0,1.0,,3.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,2.0,,2.0,,2.0,,,,,,,,,2.0,1.0,,2.0,,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,,0.5,,0.5,0.375,,0.375,0.3333333333333333,,,,,0.6666666666666666,0.4,,,,,0.6666666666666666,,67.36842105263158,13.0,29.75,13.0,25.75,,,,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.48441666666666666,,0.48441666666666666,,,,1.0,11.25,25.8,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630162-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Rudy Gobert","DiVincenzo, Alexander-Walker, Reid, Edwards, Gobert",1628978-1629638-1629675-1630162-203497,MIN,3223.0,13,54.0,-4.0,107.0,110.0,51.0,57.0,12.0,217.0,14.0,18.0,13.0,21.0,1.0,4.0,5.0,13.0,3.0,8.0,10.0,36.0,4.0,4.0,18.0,28.0,43.0,15.0,49.0,18.0,119.0,123.0,3.0,5.0,5.0,12.0,18.0,7.0,26.0,10.0,51.0,20.0,36.0,36.0,34.0,10.0,4.0,10.0,12.0,22.0,7.0,5.0,6.0,1.0,56.0,3.0,20.0,15.0,36.0,9.0,45.0,1.0,11.0,8.0,3.0,7.0,,15.0,7.0,20.0,19.0,3.0,22.0,9.0,107.0,51.0,51.0,0.35714285714285715,0.37037037037037035,0.8,0.30612244897959184,0.2692307692307692,0.3191489361702128,0.6511627906976745,0.6,0.5489130434782609,0.6,0.4659090909090909,0.5833333333333334,0.6,0.5204081632653061,0.532608695652174,0.09302325581395349,0.09523809523809523,0.625,0.21428571428571427,0.6896551724137931,0.660377358490566,0.1956521739130435,0.14285714285714285,0.3333333333333333,1.0,0.7619047619047619,0.023809523809523808,96.95314923983865,14.476635514018692,15.218181818181819,13.551401869158878,14.4,0.1956521739130435,0.7777777777777778,0.875,0.42857142857142855,0.22826086956521738,0.6190476190476191,0.6842105263157895,0.043478260869565216,0.25,0.25,1.0,0.14130434782608695,0.38461538461538464,0.38461538461538464,1.0,0.391304347826087,0.2777777777777778,0.2777777777777778,0.7,0.4,0.18181818181818182,0.375,0.4090909090909091,0.2222222222222222,0.7282608695652174,0.29411764705882354,0.5384266666666666,0.4926375,0.521843023255814,0.09090909090909091,0.18,0.10084033613445378,0.42857142857142855,6.932558139534884,26.577551020408162,0.4766355140186916,7.0,3.0,3.0,,3.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,10.0,9.0,2.0,2.0,3.0,6.0,1.0,8.0,3.0,6.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,0.4,0.5555555555555556,0.1111111111111111,0.5333333333333333,0.3333333333333333,0.1875,0.25,0.20833333333333334,0.125,0.6153846153846154,0.5,0.5,0.6666666666666666,0.23076923076923078,0.2,0.5,0.1,1.0,1.0,0.25,1.0,0.11363636363636363,0.6,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630162-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Julius Randle","DiVincenzo, Alexander-Walker, Reid, Edwards, Randle",1628978-1629638-1629675-1630162-203944,MIN,3855.0,14,64.0,24.0,135.0,136.0,48.0,51.0,12.0,271.0,27.0,34.0,6.0,21.0,6.0,8.0,9.0,17.0,2.0,5.0,12.0,31.0,1.0,2.0,11.0,39.0,63.0,21.0,48.0,30.0,171.0,147.0,6.0,7.0,3.0,20.0,20.0,4.0,16.0,13.0,51.0,38.0,40.0,51.0,30.0,12.0,6.0,19.0,17.0,36.0,8.0,9.0,17.0,2.0,89.0,7.0,24.0,24.0,48.0,12.0,60.0,2.0,9.0,2.0,7.0,10.0,,19.0,10.0,31.0,27.0,1.0,37.0,13.0,151.0,51.0,48.0,0.48717948717948717,0.5277777777777778,0.8095238095238095,0.4375,0.25,0.44680851063829785,0.6190476190476191,0.8571428571428571,0.6351351351351351,0.9,0.5277777777777778,0.6692913385826772,0.95,0.5930232558139535,0.43243243243243246,0.09523809523809523,0.19047619047619047,0.7058823529411765,0.2916666666666667,0.8,0.75,0.22916666666666666,0.26666666666666666,,1.0,0.8823529411764706,0.05,101.2295719844358,14.118518518518519,14.330882352941176,13.777777777777779,13.860294117647058,0.3063063063063063,0.7941176470588235,0.84375,0.6296296296296297,0.1891891891891892,0.2857142857142857,0.35294117647058826,0.07207207207207207,0.75,0.75,0.3333333333333333,0.15315315315315314,0.5294117647058824,0.5294117647058824,1.0,0.27927927927927926,0.3870967741935484,0.41379310344827586,0.6666666666666666,0.1,0.1388888888888889,0.4,0.3055555555555556,0.18181818181818182,0.7387387387387387,0.4,0.5478218181818182,0.546925,0.5413428571428571,0.11475409836065574,0.1780821917808219,0.11695906432748537,0.2982456140350877,6.258730158730159,25.802083333333332,0.35555555555555557,15.0,4.0,5.0,,5.0,6.0,6.0,10.0,11.0,1.0,2.0,1.0,2.0,13.0,12.0,6.0,1.0,,4.0,,9.0,4.0,6.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,0.6666666666666666,0.65,0.058823529411764705,0.47368421052631576,,0.16666666666666666,0.42857142857142855,0.25,,0.55,0.9090909090909091,0.6923076923076923,0.3333333333333333,,0.6,1.0,0.2,0.5,1.0,1.0,1.0,0.3055555555555556,0.9090909090909091,2.0,2.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.06451612903225806,0.3333333333333333,0.5,0.02040816326530612,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630183-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Jaden McDaniels, Julius Randle","DiVincenzo, Alexander-Walker, Reid, McDaniels, Randle",1628978-1629638-1629675-1630183-203944,MIN,662.0,3,11.0,5.0,26.0,29.0,11.0,10.0,2.0,55.0,4.0,7.0,4.0,5.0,,,,4.0,,1.0,2.0,5.0,,2.0,3.0,8.0,12.0,2.0,9.0,9.0,31.0,26.0,,1.0,1.0,,6.0,2.0,4.0,2.0,14.0,8.0,8.0,3.0,5.0,2.0,1.0,4.0,1.0,5.0,1.0,,2.0,,11.0,1.0,3.0,,3.0,3.0,6.0,,4.0,3.0,1.0,1.0,,4.0,1.0,5.0,10.0,2.0,11.0,6.0,31.0,14.0,11.0,0.5,0.5,0.5,0.2222222222222222,0.5,0.2222222222222222,0.6666666666666666,,0.5238095238095238,,0.6,0.5961538461538461,,0.6363636363636364,0.42857142857142855,0.08333333333333333,0.2,,0.25,1.0,0.75,0.3,,,,1.0,,119.63746223564955,12.807692307692308,11.344827586206897,12.461538461538462,11.206896551724139,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5,0.23809523809523808,0.8,1.0,,,,,0.19047619047619047,,,,0.23809523809523808,0.4,0.4,0.5,,0.1,,0.3,0.6666666666666666,0.7619047619047619,0.4,0.5313100000000001,0.6295,0.5464777777777778,0.23076923076923078,0.35294117647058826,,0.45161290322580644,4.308333333333334,26.188888888888886,0.4230769230769231,,1.0,,,,,1.0,2.0,4.0,,1.0,,,3.0,3.0,,,2.0,2.0,,3.0,1.0,3.0,,,,,1.0,,,,,,2.0,,0.5,,0.75,,0.3333333333333333,0.3333333333333333,0.5,0.25,,,,,0.5,0.5,,0.5,,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630545-1641740,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Terrence Shannon Jr., Jaylen Clark","DiVincenzo, Alexander-Walker, Reid, Shannon Jr., Clark",1628978-1629638-1629675-1630545-1641740,MIN,72.0,1,1.0,-2.0,3.0,3.0,,,,6.0,,,1.0,2.0,,,,,,,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,5.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,0.5,,0.3333333333333333,,,0.5,,,0.3333333333333333,0.5,0.5,,,1.0,0.5,,,,,,,120.0,11.666666666666666,12.333333333333334,11.666666666666666,12.333333333333334,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.4789333333333334,,,0.3333333333333333,0.5,,,5.7,25.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630545-201144,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Terrence Shannon Jr., Mike Conley","DiVincenzo, Alexander-Walker, Reid, Shannon Jr., Conley",1628978-1629638-1629675-1630545-201144,MIN,88.0,1,1.0,2.0,4.0,3.0,,,1.0,7.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,2.0,3.0,1.0,1.0,,7.0,5.0,,,1.0,3.0,,,,,,4.0,,3.0,,,,2.0,1.0,3.0,,1.0,2.0,,7.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.875,1.5,,0.875,1.5,,0.25,,,,,,,,,,,,,114.54545454545455,13.5,11.333333333333334,12.5,11.333333333333334,0.5,1.0,1.0,1.0,0.25,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,0.75,,0.6422125,0.56835,,0.25,0.3333333333333333,0.42857142857142855,,5.3,22.8,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1630545-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Terrence Shannon Jr., Julius Randle","DiVincenzo, Alexander-Walker, Reid, Shannon Jr., Randle",1628978-1629638-1629675-1630545-203944,MIN,463.0,3,8.0,-2.0,13.0,13.0,,,1.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,5.0,,,,4.0,4.0,2.0,7.0,6.0,20.0,22.0,1.0,1.0,,2.0,,,,,,2.0,6.0,6.0,5.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,,2.0,1.0,3.0,2.0,5.0,,1.0,1.0,,1.0,,1.0,,3.0,5.0,,6.0,3.0,18.0,,,0.25,0.3333333333333333,1.0,0.2857142857142857,,0.2857142857142857,1.0,1.0,0.6363636363636364,1.0,,0.7142857142857143,1.0,,0.6363636363636364,,,0.5,,0.6666666666666666,0.6,0.4,,,,0.5,,80.86393088552916,17.076923076923077,18.53846153846154,17.0,18.0,0.18181818181818182,1.0,1.0,,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.2,0.2,1.0,,,,,,0.8181818181818182,0.2,0.520159090909091,,,0.21428571428571427,0.42857142857142855,0.1,,6.7,24.7,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.4,,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1641740-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Jaylen Clark, Rudy Gobert","DiVincenzo, Alexander-Walker, Reid, Clark, Gobert",1628978-1629638-1629675-1641740-203497,MIN,68.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,84.70588235294117,11.5,22.5,11.5,22.5,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,0.36495,,0.36495,,,,,,26.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1641740-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Jaylen Clark, Julius Randle","DiVincenzo, Alexander-Walker, Reid, Clark, Randle",1628978-1629638-1629675-1641740-203944,MIN,6.0,1,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,1.0,1.0,,3.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,41.8,1.0,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612750,2025,2024-25,True
