EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyCorner3FGA,HeaveAttempts,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Charge Fouls Drawn,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,BlockedCorner3,LongMidRangePctBlocked,BlockedLongMidRange,Corner3PctBlocked,Charge Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1627759-1628369-1628401-1628436-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard","Brown, Tatum, White, Kornet, Pritchard",1627759-1628369-1628401-1628436-1630202,BOS,2000.0,14,33.0,5.0,65.0,62.0,11.0,10.0,11.0,127.0,6.0,12.0,3.0,3.0,1.0,7.0,15.0,5.0,6.0,3.0,9.0,21.0,3.0,18.0,33.0,9.0,24.0,15.0,78.0,73.0,4.0,7.0,6.0,14.0,2.0,7.0,3.0,3.0,7.0,18.0,18.0,15.0,12.0,6.0,21.0,9.0,3.0,1.0,9.0,5.0,14.0,5.0,4.0,3.0,2.0,33.0,5.0,6.0,16.0,9.0,1.0,26.0,11.0,37.0,1.0,5.0,2.0,3.0,3.0,3.0,6.0,1.0,3.0,1.0,9.0,1.0,1.0,10.0,12.0,1.0,10.0,18.0,8.0,1.0,2.0,2.0,2.0,2.0,64.0,7.0,11.0,1.0,0.5,0.6,0.5555555555555556,0.375,0.375,0.5454545454545454,0.5714285714285714,0.2857142857142857,0.5526315789473685,0.5714285714285714,0.2,0.5909090909090909,0.6363636363636364,0.2916666666666667,0.42105263157894735,0.041666666666666664,0.09090909090909091,0.08333333333333333,0.13333333333333333,0.047619047619047616,0.3333333333333333,1.0,0.6923076923076923,0.4,0.7272727272727273,0.3333333333333333,0.7142857142857143,0.36666666666666664,0.5,0.375,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.25,1.0,0.7058823529411765,0.8,0.038461538461538464,91.44,1.0,13.430769230769231,18.177419354838708,12.892307692307693,17.5,0.21052631578947367,0.5,0.5454545454545454,0.6666666666666666,0.2631578947368421,0.4666666666666667,0.5384615384615384,0.42857142857142855,0.10526315789473684,0.8333333333333334,0.8333333333333334,0.4,0.05263157894736842,0.3684210526315789,0.42857142857142855,0.45,0.5555555555555556,0.42857142857142855,1.0,0.3333333333333333,0.1,0.3,0.631578947368421,0.42857142857142855,0.5315798245614035,0.521025,0.5157499999999999,0.12307692307692308,0.1951219512195122,0.1794871794871795,0.08974358974358974,7.054545454545455,25.97083333333333,0.16923076923076924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-1630531,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jaden Springer","Brown, Tatum, White, Kornet, Springer",1627759-1628369-1628401-1628436-1630531,BOS,575.0,1,10.0,-5.0,16.0,17.0,,5.0,3.0,33.0,4.0,8.0,2.0,3.0,,1.0,4.0,,1.0,1.0,,2.0,,5.0,13.0,1.0,3.0,2.0,15.0,20.0,2.0,3.0,,4.0,,,,,,8.0,2.0,3.0,,,2.0,,1.0,,4.0,1.0,5.0,,4.0,,,11.0,,3.0,4.0,4.0,,8.0,3.0,11.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,5.0,2.0,3.0,3.0,1.0,,1.0,,1.0,1.0,11.0,,,,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.6666666666666666,,0.40625,0.6666666666666666,,0.4117647058823529,0.6666666666666666,,0.1875,,0.07692307692307693,0.125,,,0.5,,1.0,0.375,0.8,,0.8888888888888888,0.3,0.5,0.3333333333333333,,,,1.0,1.0,1.0,0.5,,82.64347826086956,1.0,14.4375,20.235294117647058,13.625,19.529411764705884,0.5,0.5,0.5714285714285714,1.0,0.25,0.25,0.25,,0.0625,,,,0.0625,0.125,,,,1.0,0.6666666666666666,1.0,,,0.6875,,0.537609375,0.646,,0.058823529411764705,0.07142857142857142,0.26666666666666666,,6.553846153846154,24.266666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Sam Hauser","Brown, Tatum, White, Kornet, Hauser",1627759-1628369-1628401-1628436-1630573,BOS,1417.0,5,24.0,-5.0,42.0,43.0,3.0,3.0,3.0,85.0,6.0,8.0,1.0,1.0,1.0,7.0,15.0,6.0,8.0,2.0,3.0,7.0,1.0,19.0,31.0,4.0,9.0,7.0,57.0,62.0,2.0,2.0,,4.0,,1.0,1.0,,,24.0,14.0,12.0,,2.0,7.0,3.0,3.0,,12.0,4.0,16.0,3.0,5.0,4.0,3.0,36.0,2.0,2.0,10.0,3.0,,13.0,4.0,17.0,,2.0,,2.0,,,1.0,,,,1.0,1.0,,1.0,8.0,3.0,7.0,9.0,3.0,,,,,,53.0,,3.0,,0.631578947368421,0.6666666666666666,1.0,0.4444444444444444,0.4444444444444444,0.6129032258064516,1.0,,0.625,1.0,,0.6477272727272727,1.0,,0.225,,0.0967741935483871,0.125,0.13333333333333333,,,,0.6,0.16666666666666666,0.625,0.4,0.6190476190476191,0.23529411764705882,0.5,0.125,0.25,1.0,,1.0,,0.5,1.0,,86.37967537050106,,15.976190476190476,17.348837209302324,15.833333333333334,16.441860465116278,0.2,0.75,0.8571428571428571,0.8333333333333334,0.375,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.2,0.75,0.75,0.5,0.05,0.175,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,,0.5,0.5,0.425,0.42857142857142855,0.479115,0.4876,0.464125,0.09090909090909091,0.08823529411764706,0.07017543859649122,,9.941935483870967,25.477777777777778,0.07142857142857142,1.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-1641775,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jordan Walsh","Brown, Tatum, White, Kornet, Walsh",1627759-1628369-1628401-1628436-1641775,BOS,750.0,1,12.0,-8.0,25.0,26.0,,,4.0,51.0,2.0,3.0,,,,,8.0,2.0,2.0,2.0,2.0,10.0,,4.0,13.0,3.0,12.0,2.0,19.0,27.0,,,,3.0,,,,,,8.0,,9.0,,,10.0,2.0,3.0,,4.0,3.0,7.0,2.0,2.0,,2.0,17.0,2.0,2.0,5.0,2.0,,7.0,4.0,11.0,,3.0,3.0,,1.0,1.0,2.0,,1.0,,3.0,1.0,,3.0,5.0,1.0,2.0,2.0,1.0,,,,,,16.0,,,,1.0,1.0,1.0,0.25,0.25,0.3076923076923077,,,0.34,0.5,,0.36538461538461536,0.5,,0.48,,0.23076923076923078,0.3333333333333333,0.25,,0.3333333333333333,,0.4,0.2222222222222222,0.8333333333333334,0.2222222222222222,0.6363636363636364,0.2222222222222222,1.0,0.125,0.25,,,0.6666666666666666,,0.8,1.0,,97.92,,15.08,14.346153846153847,13.72,13.576923076923077,0.12,0.6666666666666666,1.0,1.0,0.32,,,,0.08,1.0,1.0,1.0,0.08,0.4,0.2,0.2,1.0,,,,,,0.6,0.2,0.523862,0.53835,,0.038461538461538464,0.07142857142857142,0.15789473684210525,,8.623076923076923,26.291666666666668,,1.0,1.0,,,,0.5,0.5,1.0,,,,,1.0,3.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-201143,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Al Horford","Brown, Tatum, White, Kornet, Horford",1627759-1628369-1628401-1628436-201143,BOS,3056.0,8,51.0,-19.0,101.0,97.0,11.0,6.0,9.0,198.0,10.0,16.0,2.0,4.0,2.0,13.0,23.0,5.0,13.0,13.0,5.0,26.0,4.0,28.0,52.0,12.0,39.0,14.0,106.0,125.0,4.0,6.0,,8.0,4.0,6.0,5.0,4.0,12.0,26.0,30.0,30.0,6.0,4.0,25.0,5.0,7.0,,13.0,10.0,23.0,3.0,3.0,8.0,2.0,56.0,4.0,5.0,15.0,14.0,2.0,31.0,9.0,40.0,,12.0,10.0,2.0,9.0,,2.0,1.0,1.0,,11.0,,,8.0,13.0,,18.0,17.0,9.0,1.0,1.0,1.0,2.0,1.0,98.0,12.0,11.0,1.0,0.4642857142857143,0.5,0.8333333333333334,0.3076923076923077,0.3157894736842105,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.5054945054945055,0.4,0.36363636363636365,0.5408163265306123,0.4,0.5,0.42857142857142855,,0.1346153846153846,0.3125,0.08695652173913043,,0.8181818181818182,1.0,0.7,0.20833333333333334,0.625,0.15384615384615385,0.6590909090909091,0.18,0.16666666666666666,0.2,0.15,0.16666666666666666,0.8,0.75,0.3333333333333333,0.6,0.75,,93.29842931937173,0.5,15.366336633663366,15.505154639175258,14.445544554455445,14.608247422680412,0.17582417582417584,0.625,0.9090909090909091,0.3,0.25274725274725274,0.5652173913043478,0.6190476190476191,0.6153846153846154,0.14285714285714285,0.38461538461538464,0.38461538461538464,0.4,0.14285714285714285,0.2857142857142857,0.19230769230769232,0.19230769230769232,0.6,0.4,0.5,,0.18181818181818182,0.36363636363636365,0.6043956043956044,0.2,0.5086775280898876,0.5532,0.47681500000000004,0.09278350515463918,0.15517241379310345,0.07547169811320754,0.11320754716981132,9.640384615384615,26.843589743589746,0.10891089108910891,7.0,7.0,,,,0.5384615384615384,0.5384615384615384,1.0,1.0,1.0,,,,4.0,,4.0,,,0.4,,,2.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,0.25,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628436-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday","Brown, Tatum, White, Kornet, Holiday",1627759-1628369-1628401-1628436-201950,BOS,4548.0,12,76.0,-32.0,156.0,161.0,16.0,44.0,21.0,317.0,22.0,39.0,4.0,11.0,6.0,14.0,33.0,5.0,10.0,18.0,8.0,44.0,5.0,41.0,82.0,17.0,62.0,16.0,149.0,181.0,6.0,16.0,4.0,19.0,4.0,8.0,8.0,2.0,16.0,36.0,46.0,45.0,6.0,6.0,44.0,8.0,10.0,1.0,18.0,15.0,33.0,6.0,8.0,7.0,3.0,81.0,8.0,16.0,33.0,18.0,8.0,59.0,24.0,83.0,3.0,13.0,10.0,3.0,17.0,1.0,11.0,,4.0,,28.0,4.0,,11.0,30.0,4.0,21.0,18.0,8.0,2.0,7.0,5.0,9.0,6.0,130.0,16.0,16.0,1.0,0.43902439024390244,0.47368421052631576,0.8823529411764706,0.27419354838709675,0.27419354838709675,0.5,0.375,0.5,0.4618055555555556,0.39473684210526316,0.4375,0.4901315789473684,0.4523809523809524,0.47058823529411764,0.4305555555555556,0.016129032258064516,0.12195121951219512,0.15384615384615385,0.12121212121212122,0.022727272727272728,0.6071428571428571,1.0,0.5625,0.4,0.6470588235294118,0.18181818181818182,0.6144578313253012,0.2857142857142857,0.5,0.3684210526315789,0.1388888888888889,0.375,0.5714285714285714,0.5625,0.5,0.6086956521739131,1.0,0.0410958904109589,100.36939313984169,0.6666666666666666,14.448717948717949,14.248447204968944,13.576923076923077,13.397515527950311,0.2708333333333333,0.5641025641025641,0.6666666666666666,0.36363636363636365,0.22916666666666666,0.42424242424242425,0.4827586206896552,0.5,0.06944444444444445,0.5,0.5,0.6,0.125,0.3055555555555556,0.18181818181818182,0.18604651162790697,0.75,0.5789473684210527,0.36363636363636365,0.25,0.375,0.3125,0.7013888888888888,0.18181818181818182,0.5337590277777777,0.5324933333333334,0.56683125,0.05333333333333334,0.09090909090909091,0.12751677852348994,0.10738255033557047,6.009756097560976,26.019354838709678,0.10256410256410256,9.0,9.0,3.0,1.0,2.0,0.5,0.5,1.0,3.0,1.0,,,,1.0,1.0,3.0,,0.3333333333333333,0.05263157894736842,,,3.0,3.0,,13.0,3.0,2.0,2.0,2.0,0.2,0.5,0.1875,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.25,0.10526315789473684,0.5,1.0,0.3333333333333333,0.2,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1628470-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Torrey Craig, Sam Hauser","Brown, Tatum, White, Craig, Hauser",1627759-1628369-1628401-1628470-1630573,BOS,717.0,2,12.0,-1.0,24.0,24.0,7.0,,,48.0,9.0,9.0,,,3.0,3.0,3.0,,,4.0,2.0,5.0,3.0,12.0,12.0,3.0,9.0,5.0,38.0,39.0,,,,,3.0,3.0,4.0,,12.0,16.0,8.0,9.0,,,5.0,2.0,,,8.0,3.0,11.0,2.0,6.0,2.0,,25.0,1.0,,4.0,2.0,,6.0,1.0,7.0,,2.0,,2.0,2.0,,,,1.0,,2.0,,,1.0,1.0,,5.0,5.0,3.0,,,,,,38.0,12.0,7.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.7857142857142857,,0.8571428571428571,0.8260869565217391,,0.8571428571428571,0.42857142857142855,,,,,,1.0,,0.6666666666666666,,0.8,0.16666666666666666,0.75,0.16666666666666666,,,0.3333333333333333,,1.0,,,1.0,0.5,,96.40167364016737,,14.708333333333334,15.166666666666666,14.708333333333334,14.625,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.6666666666666666,,,,,0.19047619047619047,0.23809523809523808,0.4,0.4,1.0,,,,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.4,0.6020928571428572,,0.62955,0.13043478260869565,0.21428571428571427,,0.3157894736842105,2.9499999999999997,24.322222222222223,0.2916666666666667,1.0,1.0,,,,0.25,0.25,1.0,,1.0,,,,,,,,,,,,3.0,1.0,,1.0,,1.0,,,,1.0,0.14285714285714285,,,,2.0,2.0,,,,,0.5,,,,,0.6666666666666666,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1629674-1630202,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard","Brown, Tatum, White, Queta, Pritchard",1627759-1628369-1628401-1629674-1630202,BOS,1442.0,10,24.0,2.0,45.0,42.0,13.0,8.0,8.0,87.0,6.0,11.0,2.0,5.0,2.0,3.0,6.0,1.0,3.0,4.0,8.0,17.0,4.0,10.0,20.0,8.0,21.0,12.0,56.0,54.0,2.0,5.0,7.0,11.0,2.0,5.0,5.0,2.0,6.0,12.0,8.0,18.0,6.0,,17.0,8.0,2.0,1.0,6.0,6.0,12.0,6.0,5.0,1.0,,30.0,2.0,8.0,9.0,4.0,,13.0,11.0,24.0,,3.0,2.0,1.0,3.0,1.0,6.0,1.0,1.0,,9.0,1.0,5.0,6.0,12.0,1.0,11.0,17.0,6.0,2.0,4.0,3.0,4.0,1.0,45.0,4.0,11.0,,0.6,0.6,0.75,0.38095238095238093,0.38095238095238093,0.5,0.4,0.4,0.5365853658536586,0.3333333333333333,0.2,0.5833333333333334,0.6111111111111112,0.23076923076923078,0.5121951219512195,0.047619047619047616,0.1,0.18181818181818182,,0.058823529411764705,0.3333333333333333,,0.4444444444444444,0.8,0.6923076923076923,0.16666666666666666,0.5909090909090909,0.45454545454545453,0.8,0.6666666666666666,0.25,,0.6,0.25,,0.6666666666666666,1.0,,86.87933425797503,0.25,16.77777777777778,16.357142857142858,15.911111111111111,15.047619047619047,0.2682926829268293,0.5454545454545454,0.6666666666666666,0.8333333333333334,0.14634146341463414,0.5,0.5,0.3333333333333333,0.07317073170731707,0.3333333333333333,0.3333333333333333,,0.0975609756097561,0.4146341463414634,0.47058823529411764,0.5,0.75,0.8333333333333334,0.4,1.0,0.2,0.4,0.7804878048780488,0.47058823529411764,0.5185658536585366,0.5141600000000001,0.45983,0.13043478260869565,0.24,0.19642857142857142,0.10714285714285714,6.33,25.514285714285712,0.28888888888888886,,,3.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,0.16666666666666666,,,,1.0,,2.0,2.0,1.0,,,1.0,,0.1,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1629674-1630531,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jaden Springer","Brown, Tatum, White, Queta, Springer",1627759-1628369-1628401-1629674-1630531,BOS,55.0,1,1.0,7.0,4.0,2.0,3.0,2.0,,6.0,3.0,4.0,,,3.0,,,,,,,,,3.0,4.0,,,1.0,7.0,,,,,,2.0,3.0,,,4.0,4.0,2.0,,,,,,,,2.0,,2.0,,2.0,,,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,7.0,4.0,3.0,,0.6666666666666666,0.6666666666666666,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.875,,0.6666666666666666,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,157.0909090909091,,6.25,15.0,6.25,15.0,1.0,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,0.55775,,0.5361,0.25,0.25,,0.5714285714285714,2.775,,0.75,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
1627759-1628369-1628401-1629674-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Sam Hauser","Brown, Tatum, White, Queta, Hauser",1627759-1628369-1628401-1629674-1630573,BOS,453.0,2,8.0,1.0,16.0,18.0,,9.0,2.0,34.0,3.0,4.0,1.0,1.0,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,6.0,9.0,1.0,4.0,1.0,16.0,15.0,1.0,1.0,,2.0,,,,,,,12.0,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,3.0,2.0,,5.0,1.0,6.0,1.0,2.0,2.0,,3.0,1.0,2.0,,3.0,,5.0,1.0,,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,14.0,,,,,,,0.25,0.25,0.6666666666666666,1.0,,0.5769230769230769,0.5,,0.6153846153846154,0.5,,0.3076923076923077,,0.1111111111111111,,0.5,,0.6,,0.6666666666666666,0.3333333333333333,0.6,,0.625,0.2,1.0,,,,,,1.0,0.6,,0.25,108.0794701986755,,12.9375,13.666666666666666,12.0625,11.944444444444445,0.3076923076923077,0.75,0.75,,0.15384615384615385,0.5,1.0,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.15384615384615385,0.5,0.5,,0.5,1.0,,,,0.6153846153846154,0.5,0.5758923076923077,0.6019,,0.07692307692307693,0.1111111111111111,0.125,,8.766666666666667,24.6,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,1610612738,2025,2024-25,True
