EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,ShootingFouls,SecondChanceCorner3Frequency,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Charge Fouls,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFtPoints,HeaveAttempts,Corner3Assists,FTDefRebounds,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceFtPoints,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,2pt And 1 Free Throw Trips,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,ShortMidRangeAssists,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3PctBlocked,OffLongMidRangeReboundPct,Transition Take Fouls Drawn,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,team_id,year,season,team_vs
1628371-1629048-1630175-1630532-203484,1610612753,"Jonathan Isaac, Goga Bitadze, Cole Anthony, Franz Wagner, Kentavious Caldwell-Pope","Isaac, Bitadze, Anthony, Wagner, Caldwell-Pope",1628371-1629048-1630175-1630532-203484,ORL,143.0,1,2.0,-7.0,4.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.25,0.25,0.75,0.5,0.5,0.5,0.5,80.55944055944056,21.0,14.75,20.0,14.75,0.25,1.0,1.0,0.25,0.5,1.0,0.75,0.51625,7.7,26.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630175-1630532-1631094-203484,1610612753,"Wendell Carter Jr., Cole Anthony, Franz Wagner, Paolo Banchero, Kentavious Caldwell-Pope","Carter Jr., Anthony, Wagner, Banchero, Caldwell-Pope",1628976-1630175-1630532-1631094-203484,ORL,59.0,1,1.0,-5.0,2.0,3.0,,1.0,5.0,,,1.0,2.0,,,,3.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.5,122.03389830508475,16.5,8.666666666666666,14.5,8.666666666666666,,,,0.3333333333333333,0.6666666666666666,,1.0,0.54265,,27.266666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628371-1630175-1631094-1641710-203914,1610612753,"Jonathan Isaac, Cole Anthony, Paolo Banchero, Anthony Black, Gary Harris","Isaac, Anthony, Banchero, Black, Harris",1628371-1630175-1631094-1641710-203914,ORL,462.0,2,8.0,8.0,14.0,12.0,7.0,3.0,26.0,,2.0,,7.0,2.0,5.0,8.0,7.0,17.0,9.0,2.0,6.0,7.0,3.0,5.0,8.0,3.0,1.0,,4.0,4.0,15.0,1.0,0.625,0.5333333333333333,0.5666666666666667,0.4666666666666667,0.75,0.6,0.625,0.6,81.03896103896103,17.071428571428573,18.583333333333332,14.714285714285714,17.333333333333332,0.13333333333333333,,,,0.4666666666666667,0.5,0.7333333333333333,0.5549166666666667,7.475,25.75714285714286,,1.0,,5.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,0.4,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.25,0.5,0.25,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6,1.0,1.0,1.0,0.125,1.0,0.26666666666666666,1.0,1.0,0.25,0.13333333333333333,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.5,0.25,1.0,0.6666666666666666,0.5,0.2857142857142857,0.502975,0.49428333333333335,0.11764705882352941,0.17647058823529413,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628371-1630532-1631094-202709-203914,1610612753,"Jonathan Isaac, Franz Wagner, Paolo Banchero, Cory Joseph, Gary Harris","Isaac, Wagner, Banchero, Joseph, Harris",1628371-1630532-1631094-202709-203914,ORL,136.0,1,2.0,-2.0,4.0,4.0,,,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,5.0,7.0,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,5.0,,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,,,84.70588235294117,14.75,19.25,14.75,18.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5035999999999999,6.4,24.45,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,3.0,,,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,0.5,,,0.5,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630175-1630532-1631216-203914,1610612753,"Wendell Carter Jr., Cole Anthony, Franz Wagner, Caleb Houstan, Gary Harris","Carter Jr., Anthony, Wagner, Houstan, Harris",1628976-1630175-1630532-1631216-203914,ORL,79.0,1,1.0,-4.0,2.0,2.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,3.0,1.0,2.0,6.0,,2.0,1.0,,2.0,2.0,,,,,,,,0.3333333333333333,0.25,0.25,0.25,,,0.6666666666666666,,72.9113924050633,23.5,16.0,20.5,16.0,0.25,,,,0.25,,0.75,0.557575,4.766666666666667,25.7,,,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,0.5,,,1.0,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,0.6323,,1.0,,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630532-1631094-1631216-203484,1610612753,"Wendell Carter Jr., Franz Wagner, Paolo Banchero, Caleb Houstan, Kentavious Caldwell-Pope","Carter Jr., Wagner, Banchero, Houstan, Caldwell-Pope",1628976-1630532-1631094-1631216-203484,ORL,182.0,2,3.0,2.0,8.0,8.0,7.0,1.0,16.0,,1.0,2.0,2.0,,2.0,3.0,4.0,12.0,10.0,1.0,2.0,1.0,,,1.0,,,,,1.0,9.0,,0.6666666666666666,0.7142857142857143,0.75,0.5714285714285714,,,,,126.5934065934066,8.125,14.625,7.875,14.625,0.14285714285714285,,,0.2857142857142857,0.2857142857142857,,0.8571428571428571,0.5444166666666667,6.033333333333334,29.775,1.0,,1.0,7.0,2.0,2.0,,,,,,,2.0,2.0,2.0,,,3.0,3.0,1.0,3.0,9.0,2.0,6.0,,,,1.0,2.0,3.0,,1.0,,8.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,,9.0,7.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.6666666666666666,,1.5,0.5833333333333334,1.5,0.6428571428571429,,,,,,,,,,0.2857142857142857,1.0,1.0,0.5,,,,,,,,,,0.3333333333333333,,,0.4146,0.57038,0.25,0.75,0.875,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630532-1631216-202709-203484,1610612753,"Wendell Carter Jr., Franz Wagner, Caleb Houstan, Cory Joseph, Kentavious Caldwell-Pope","Carter Jr., Wagner, Houstan, Joseph, Caldwell-Pope",1628976-1630532-1631216-202709-203484,ORL,92.0,1,2.0,-6.0,3.0,4.0,,,7.0,,1.0,,,,1.0,2.0,,2.0,8.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,,0.5,0.5,0.5,,1.0,,,,109.56521739130434,12.333333333333334,13.75,12.333333333333334,12.25,0.5,,,,,,0.5,0.5678,7.75,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630532-1631094-1641710-203484,1610612753,"Wendell Carter Jr., Franz Wagner, Paolo Banchero, Anthony Black, Kentavious Caldwell-Pope","Carter Jr., Wagner, Banchero, Black, Caldwell-Pope",1628976-1630532-1631094-1641710-203484,ORL,926.0,4,15.0,-23.0,28.0,29.0,6.0,3.0,57.0,1.0,7.0,3.0,6.0,1.0,6.0,13.0,9.0,26.0,49.0,1.0,8.0,6.0,2.0,4.0,14.0,4.0,1.0,2.0,5.0,8.0,22.0,,0.46153846153846156,0.4772727272727273,0.48148148148148145,0.4090909090909091,0.8,0.3333333333333333,0.3076923076923077,0.5,88.63930885529157,15.392857142857142,17.06896551724138,14.892857142857142,16.517241379310345,0.3181818181818182,0.14285714285714285,0.16666666666666666,0.13636363636363635,0.2727272727272727,0.5,0.5454545454545454,0.4908181818181818,10.13076923076923,25.477777777777778,,6.0,,6.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,3.0,8.0,4.0,9.0,,2.0,2.0,2.0,3.0,5.0,2.0,2.0,,13.0,2.0,7.0,3.0,10.0,2.0,,,,2.0,,,,,7.0,10.0,1.0,,1.0,,8.0,6.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4166666666666667,0.5,0.4444444444444444,0.6,0.2857142857142857,0.875,0.7692307692307693,0.3333333333333333,,0.875,0.16666666666666666,,0.13636363636363635,1.0,1.0,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.469875,0.4799583333333333,0.15384615384615385,0.3076923076923077,0.21428571428571427,,1.0,0.07692307692307693,,,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,3.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,1.0,0.12,0.1875,,,0.14285714285714285,,2.0,1.0,2.0,2.0,1.0,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1629048-1631094-1631216-1641710-203914,1610612753,"Goga Bitadze, Paolo Banchero, Caleb Houstan, Anthony Black, Gary Harris","Bitadze, Banchero, Houstan, Black, Harris",1629048-1631094-1631216-1641710-203914,ORL,70.0,1,1.0,-2.0,1.0,2.0,,,3.0,,1.0,,,,1.0,2.0,,2.0,4.0,,,,,1.0,2.0,,,,,1.0,2.0,,0.5,0.5,0.5,,,,1.0,,61.71428571428571,44.0,13.0,44.0,12.0,0.5,,,,,,,0.4348,14.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
1628976-1630175-1631216-1641710-203914,1610612753,"Wendell Carter Jr., Cole Anthony, Caleb Houstan, Anthony Black, Gary Harris","Carter Jr., Anthony, Houstan, Black, Harris",1628976-1630175-1631216-1641710-203914,ORL,89.0,1,1.0,-7.0,4.0,3.0,3.0,,7.0,,,,2.0,,,,2.0,,7.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,0.5,,,,113.25842696629213,10.0,16.333333333333332,10.0,16.333333333333332,,,,,1.0,,1.0,0.492,,41.1,,,,4.0,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.492,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2025,2024-25,False
