EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,BlockedCorner3,AtRimPctBlocked,SecondChanceFtPoints,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Transition Take Fouls Drawn,DefensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,Transition Take Fouls,team_id,year,season,team_vs
1628389-1629216-1629622-1629639-200768,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Tyler Herro, Kyle Lowry","Adebayo, Vincent, Strus, Herro, Lowry",1628389-1629216-1629622-1629639-200768,MIA,1191.0,5,20.0,6.0,39.0,36.0,23.0,12.0,8.0,75.0,8.0,15.0,3.0,5.0,7.0,10.0,4.0,7.0,2.0,6.0,,3.0,1.0,,2.0,2.0,10.0,,,2.0,6.0,14.0,28.0,2.0,13.0,10.0,44.0,38.0,3.0,7.0,,1.0,8.0,11.0,15.0,2.0,8.0,5.0,33.0,10.0,18.0,3.0,3.0,6.0,,10.0,2.0,1.0,5.0,1.0,6.0,1.0,,5.0,,,13.0,6.0,5.0,5.0,8.0,,13.0,11.0,24.0,2.0,3.0,,3.0,2.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,7.0,,,,8.0,,1.0,2.0,11.0,2.0,1.0,3.0,,,1.0,3.0,2.0,,36.0,33.0,23.0,0.35714285714285715,0.45454545454545453,0.5,0.15384615384615385,,0.25,0.15384615384615385,0.5,0.42857142857142855,0.7333333333333333,0.4146341463414634,0.375,0.6086956521739131,0.4782608695652174,0.4444444444444444,0.6346153846153846,0.3170731707317073,0.03571428571428571,,0.6666666666666666,,0.8,0.35714285714285715,0.8333333333333334,0.6,0.8125,0.4583333333333333,0.7142857142857143,,0.5714285714285714,0.6666666666666666,1.0,0.8,0.6666666666666666,0.6666666666666666,1.0,0.08695652173913043,90.6801007556675,0.6666666666666666,15.487179487179487,16.305555555555557,14.153846153846153,16.11111111111111,0.36585365853658536,0.5333333333333333,0.5714285714285714,0.625,0.17073170731707318,0.5714285714285714,0.5714285714285714,,0.14634146341463414,0.3333333333333333,0.3333333333333333,,0.07317073170731707,,,,0.24390243902439024,0.2,0.2,0.5,0.625,0.6,0.125,,,,0.43478260869565216,0.7,0.08695652173913043,,0.2608695652173913,0.3333333333333333,0.6829268292682927,0.2,0.5136560975609756,0.6056833333333334,0.5333326086956521,0.06818181818181818,0.06666666666666667,0.07142857142857142,0.18181818181818182,0.75,6.710714285714286,26.03076923076923,0.5897435897435898,,,0.06666666666666667,2.0,,,,,3.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-1629639-202710,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Tyler Herro, Jimmy Butler","Adebayo, Vincent, Strus, Herro, Butler",1628389-1629216-1629622-1629639-202710,MIA,4540.0,13,76.0,20.0,149.0,144.0,27.0,22.0,12.0,293.0,26.0,30.0,3.0,3.0,2.0,3.0,20.0,39.0,10.0,19.0,5.0,16.0,,1.0,4.0,12.0,28.0,,1.0,3.0,6.0,56.0,88.0,17.0,44.0,29.0,192.0,172.0,4.0,10.0,,1.0,8.0,5.0,9.0,4.0,10.0,10.0,32.0,56.0,56.0,45.0,6.0,2.0,,28.0,12.0,2.0,28.0,15.0,43.0,10.0,5.0,15.0,9.0,4.0,101.0,4.0,7.0,20.0,21.0,,41.0,11.0,52.0,2.0,15.0,11.0,4.0,8.0,4.0,6.0,8.0,,2.0,,16.0,1.0,4.0,9.0,21.0,1.0,1.0,1.0,31.0,3.0,4.0,1.0,34.0,14.0,,4.0,,,1.0,4.0,3.0,,184.0,32.0,27.0,0.5,0.509090909090909,0.8823529411764706,0.38636363636363635,,0.4,0.38636363636363635,0.6363636363636364,0.4,0.5555555555555556,0.6174242424242424,0.36363636363636365,0.5789473684210527,0.6452702702702703,0.36363636363636365,0.64,0.3333333333333333,0.022727272727272728,,0.5,,0.7241379310344828,0.21875,0.7407407407407407,0.17391304347826086,0.7321428571428571,0.2,0.5,0.21052631578947367,0.13333333333333333,0.25,0.8888888888888888,0.625,0.75,0.8095238095238095,0.5,0.03773584905660377,92.9339207048458,0.75,14.664429530201343,16.354166666666668,13.899328859060402,15.895833333333334,0.22727272727272727,0.8666666666666667,0.9285714285714286,0.5769230769230769,0.29545454545454547,0.5128205128205128,0.5128205128205128,0.45,0.14393939393939395,0.5263157894736842,0.5263157894736842,0.4,0.12121212121212122,0.3125,0.3125,1.0,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.2727272727272727,1.0,,0.09090909090909091,,,0.15789473684210525,0.6666666666666666,0.21052631578947367,0.25,0.3157894736842105,0.5,0.5606060606060606,0.42857142857142855,0.49701249999999997,0.487375,0.42526315789473684,0.09722222222222222,0.14,,0.041666666666666664,0.16666666666666666,8.297727272727274,25.25681818181818,0.18120805369127516,2.0,,0.06666666666666667,,,1.0,,,,0.1111111111111111,4.0,3.0,3.0,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-1629639-203506,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Tyler Herro, Victor Oladipo","Adebayo, Vincent, Strus, Herro, Oladipo",1628389-1629216-1629622-1629639-203506,MIA,2899.0,7,48.0,16.0,99.0,97.0,26.0,21.0,10.0,196.0,12.0,16.0,3.0,3.0,2.0,2.0,17.0,34.0,1.0,5.0,3.0,6.0,,2.0,3.0,10.0,22.0,1.0,2.0,2.0,6.0,30.0,55.0,13.0,28.0,22.0,121.0,105.0,5.0,7.0,1.0,2.0,15.0,5.0,11.0,4.0,9.0,9.0,31.0,32.0,28.0,33.0,6.0,4.0,,22.0,10.0,2.0,16.0,11.0,27.0,8.0,3.0,7.0,9.0,,65.0,5.0,5.0,22.0,14.0,,36.0,10.0,46.0,1.0,6.0,1.0,5.0,10.0,,6.0,4.0,,4.0,2.0,14.0,,3.0,14.0,21.0,,,2.0,27.0,,3.0,2.0,31.0,12.0,1.0,1.0,,,,1.0,1.0,,106.0,30.0,25.0,0.5333333333333333,0.5714285714285714,0.8461538461538461,0.4642857142857143,0.5,0.4444444444444444,0.4642857142857143,0.5454545454545454,0.7142857142857143,0.45454545454545453,0.5963855421686747,0.7222222222222222,0.55,0.6302083333333334,0.75,0.62,0.3373493975903614,0.03636363636363636,0.058823529411764705,0.7142857142857143,,0.6363636363636364,0.20833333333333334,0.8148148148148148,0.3333333333333333,0.7346938775510204,0.2564102564102564,0.25,0.25,0.25,0.6666666666666666,0.25,0.9,0.75,0.85,0.7142857142857143,0.02702702702702703,97.35770955501897,1.0,13.8989898989899,15.70103092783505,13.535353535353535,15.288659793814434,0.1927710843373494,0.75,0.75,0.5833333333333334,0.40963855421686746,0.5,0.53125,0.5294117647058824,0.060240963855421686,0.2,0.2,,0.07228915662650602,0.5,0.5,1.0,0.26506024096385544,0.45454545454545453,0.45454545454545453,0.8,0.3333333333333333,1.0,,0.2222222222222222,0.5,1.0,0.1,1.0,0.15,0.6666666666666666,0.3,0.3333333333333333,0.5301204819277109,0.45454545454545453,0.48207771084337353,0.4882666666666667,0.4472525,0.14130434782608695,0.19047619047619047,0.034482758620689655,0.12396694214876033,0.256198347107438,7.221818181818182,26.107142857142858,0.26262626262626265,4.0,,,2.0,,,,,,,4.0,,3.0,0.3333333333333333,,,,,,,,,,,,,1.0,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-1629639-2617,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Tyler Herro, Udonis Haslem","Adebayo, Vincent, Strus, Herro, Haslem",1628389-1629216-1629622-1629639-2617,MIA,264.0,1,4.0,4.0,9.0,9.0,,,1.0,18.0,2.0,4.0,,,,,1.0,1.0,,,,2.0,1.0,,,1.0,3.0,1.0,1.0,,,3.0,5.0,1.0,5.0,,9.0,5.0,,,1.0,2.0,3.0,,,,,,,2.0,4.0,3.0,,,,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,,3.0,3.0,,6.0,2.0,8.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,6.0,,,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,,0.2,0.6,,,0.45,0.75,,0.45,0.75,,0.5,,,1.0,,0.75,,0.6,0.5,0.6666666666666666,0.3333333333333333,,,,1.0,,0.75,,0.75,,,98.18181818181817,,15.222222222222221,14.11111111111111,14.222222222222221,11.0,0.4,0.5,0.5,0.5,0.1,1.0,1.0,,,,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.5,1.0,1.0,,,,,,,0.9,0.3333333333333333,0.590545,,,0.1,0.2,,0.3333333333333333,,2.96,24.580000000000002,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-1631288-200768,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Jamal Cain, Kyle Lowry","Adebayo, Vincent, Strus, Cain, Lowry",1628389-1629216-1629622-1631288-200768,MIA,10.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-1631288-203506,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Jamal Cain, Victor Oladipo","Adebayo, Vincent, Strus, Cain, Oladipo",1628389-1629216-1629622-1631288-203506,MIA,1379.0,2,23.0,20.0,47.0,44.0,2.0,,6.0,91.0,10.0,12.0,4.0,5.0,,,10.0,19.0,2.0,3.0,1.0,1.0,,1.0,1.0,4.0,10.0,,,,,22.0,34.0,5.0,11.0,7.0,66.0,46.0,4.0,5.0,,,10.0,1.0,1.0,1.0,1.0,,5.0,18.0,26.0,6.0,9.0,6.0,,10.0,4.0,,9.0,2.0,11.0,1.0,1.0,3.0,6.0,,24.0,1.0,4.0,12.0,6.0,,18.0,5.0,23.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,2.0,,1.0,1.0,4.0,,,,4.0,,,,5.0,,,,7.0,4.0,,3.0,,,1.0,3.0,1.0,,56.0,5.0,2.0,0.4090909090909091,0.47368421052631576,0.4,0.45454545454545453,,1.0,0.45454545454545453,0.6470588235294118,0.8,1.0,0.6555555555555556,0.8,1.25,0.6875,0.8333333333333334,1.25,0.24444444444444444,,,0.5,,0.75,0.3333333333333333,1.0,0.16666666666666666,0.9,0.2777777777777778,0.5,0.3333333333333333,0.16666666666666666,,0.3333333333333333,1.0,1.0,1.0,1.0,0.05555555555555555,95.02538071065989,0.3333333333333333,14.72340425531915,15.613636363636363,14.382978723404255,15.409090909090908,0.26666666666666666,0.8333333333333334,0.8333333333333334,0.3,0.4222222222222222,0.5263157894736842,0.5263157894736842,0.6,0.06666666666666667,0.6666666666666666,0.6666666666666666,,0.022222222222222223,1.0,1.0,1.0,0.2222222222222222,0.4,0.4,0.25,1.0,0.8,,,,,,,0.5,1.0,,,0.5111111111111111,0.4,0.4918444444444444,0.544225,0.493075,0.08333333333333333,0.10810810810810811,,0.15151515151515152,0.07575757575757576,6.488235294117647,26.027272727272727,0.0425531914893617,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-200768-202710,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Kyle Lowry, Jimmy Butler","Adebayo, Vincent, Strus, Lowry, Butler",1628389-1629216-1629622-200768-202710,MIA,3173.0,10,53.0,-33.0,103.0,102.0,51.0,40.0,9.0,205.0,17.0,26.0,1.0,2.0,8.0,14.0,12.0,30.0,4.0,8.0,2.0,9.0,2.0,2.0,5.0,4.0,16.0,1.0,3.0,2.0,4.0,33.0,64.0,6.0,25.0,28.0,112.0,145.0,1.0,5.0,2.0,5.0,8.0,15.0,33.0,4.0,9.0,13.0,55.0,22.0,44.0,18.0,,,,16.0,4.0,7.0,11.0,6.0,17.0,4.0,2.0,8.0,2.0,1.0,40.0,4.0,4.0,15.0,11.0,4.0,30.0,8.0,38.0,,4.0,1.0,3.0,4.0,1.0,4.0,6.0,,,2.0,10.0,1.0,7.0,16.0,29.0,,1.0,3.0,25.0,,,2.0,29.0,13.0,,1.0,,,1.0,1.0,,,104.0,53.0,50.0,0.3333333333333333,0.3333333333333333,1.0,0.24,0.4,0.4444444444444444,0.24,0.515625,0.2,0.45454545454545453,0.47191011235955055,0.4,0.5,0.5495049504950495,0.4,0.5625,0.2808988764044944,0.109375,0.16666666666666666,0.4,0.8,0.7857142857142857,0.12903225806451613,0.7142857142857143,0.2222222222222222,0.7428571428571429,0.16326530612244897,0.2222222222222222,0.05555555555555555,0.18181818181818182,0.2857142857142857,0.3333333333333333,1.0,0.75,0.7272727272727273,0.7,,93.03498266624645,,16.106796116504853,14.843137254901961,15.233009708737864,14.303921568627452,0.29213483146067415,0.6538461538461539,0.7083333333333334,0.47058823529411764,0.33707865168539325,0.4,0.48,0.16666666666666666,0.0898876404494382,0.5,0.5,0.25,0.10112359550561797,0.2222222222222222,0.25,1.0,0.1797752808988764,0.25,0.26666666666666666,1.0,0.2,0.5,0.2,0.3,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.11904761904761904,0.4,0.09523809523809523,0.5,0.5730337078651685,0.25,0.4865443820224719,0.4497,0.49343690476190477,0.1326530612244898,0.1780821917808219,,0.07142857142857142,0.49107142857142855,7.1046875,25.404,0.49514563106796117,4.0,,0.07692307692307693,,,,,,5.0,0.25,3.0,,2.0,,1.0,0.5,1.0,1.0,2.0,,0.08,0.1111111111111111,,,0.0625,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-200768-203506,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Kyle Lowry, Victor Oladipo","Adebayo, Vincent, Strus, Lowry, Oladipo",1628389-1629216-1629622-200768-203506,MIA,3.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,0.40695,,0.40695,,,,,,,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-201567-202710,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Kevin Love, Jimmy Butler","Adebayo, Vincent, Strus, Love, Butler",1628389-1629216-1629622-201567-202710,MIA,782.0,4,13.0,1.0,25.0,25.0,11.0,,3.0,50.0,3.0,4.0,1.0,1.0,,,3.0,12.0,1.0,1.0,,2.0,,,1.0,1.0,4.0,,,,1.0,7.0,17.0,1.0,6.0,7.0,24.0,23.0,1.0,3.0,,,2.0,2.0,7.0,,2.0,4.0,8.0,6.0,8.0,3.0,,2.0,,4.0,1.0,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,1.0,3.0,6.0,4.0,1.0,11.0,4.0,15.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,1.0,2.0,2.0,4.0,,1.0,1.0,7.0,,1.0,,7.0,2.0,,,,,,,,,22.0,8.0,11.0,0.42857142857142855,0.5,1.0,0.16666666666666666,,,0.16666666666666666,0.4117647058823529,0.3333333333333333,0.2857142857142857,0.3695652173913043,0.3333333333333333,0.2222222222222222,0.4423076923076923,0.3333333333333333,0.36363636363636365,0.2608695652173913,0.11764705882352941,0.16666666666666666,0.6666666666666666,1.0,0.5,0.3,0.8571428571428571,0.2,0.6666666666666666,0.26666666666666666,1.0,0.2222222222222222,,0.5,0.42857142857142855,1.0,,1.0,0.75,0.07692307692307693,92.07161125319693,,15.88,15.4,15.24,14.68,0.17391304347826086,0.75,0.75,0.3333333333333333,0.5217391304347826,0.25,0.3,0.3333333333333333,0.043478260869565216,1.0,1.0,1.0,0.08695652173913043,,,,0.17391304347826086,0.25,0.25,1.0,0.3333333333333333,1.0,,,,,,,0.1111111111111111,,0.1111111111111111,,0.43478260869565216,0.25,0.4644108695652174,0.4722,0.4270111111111111,0.08,0.10526315789473684,,0.08333333333333333,0.3333333333333333,7.488235294117647,25.150000000000002,0.44,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-201567-203506,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Kevin Love, Victor Oladipo","Adebayo, Vincent, Strus, Love, Oladipo",1628389-1629216-1629622-201567-203506,MIA,137.0,1,2.0,-2.0,4.0,4.0,,,,8.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,4.0,,,,2.0,4.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.25,,,0.25,,,0.25,,,,0.25,0.25,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,0.6666666666666666,,,84.08759124087592,,20.0,14.25,20.0,11.25,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4172,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629622-202710-203506,1610612748,"Bam Adebayo, Gabe Vincent, Max Strus, Jimmy Butler, Victor Oladipo","Adebayo, Vincent, Strus, Butler, Oladipo",1628389-1629216-1629622-202710-203506,MIA,471.0,5,8.0,-5.0,14.0,12.0,5.0,4.0,4.0,26.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,,2.0,1.0,2.0,,1.0,1.0,,4.0,,1.0,,1.0,4.0,10.0,1.0,6.0,3.0,14.0,19.0,1.0,3.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,8.0,,3.0,,,,4.0,,1.0,4.0,1.0,5.0,,1.0,2.0,2.0,,11.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,8.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,4.0,,,,6.0,3.0,,,,,,,,,12.0,6.0,5.0,1.0,1.0,1.0,0.16666666666666666,,0.5,0.16666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.34375,0.25,0.5,0.3611111111111111,0.25,0.5,0.375,0.1,0.2,,1.0,0.5,0.3333333333333333,0.5,0.4,0.5,0.36363636363636365,,0.6666666666666666,0.5,,,,0.5,0.5,,,79.49044585987261,,21.285714285714285,14.416666666666666,19.214285714285715,13.916666666666666,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.3125,0.4,0.5,1.0,0.125,,,,0.125,0.5,0.5,1.0,0.25,,,,0.5,0.5,,0.25,,,0.4,0.5,0.2,1.0,0.2,,0.5625,,0.46451875,0.53545,0.50363,0.16666666666666666,0.25,,0.14285714285714285,0.42857142857142855,8.3,25.05,0.35714285714285715,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1610612748,2023,2022-23,False
1628389-1629216-1629639-200768-202710,1610612748,"Bam Adebayo, Gabe Vincent, Tyler Herro, Kyle Lowry, Jimmy Butler","Adebayo, Vincent, Herro, Lowry, Butler",1628389-1629216-1629639-200768-202710,MIA,635.0,4,11.0,-2.0,19.0,20.0,2.0,4.0,1.0,39.0,4.0,6.0,1.0,1.0,1.0,1.0,,3.0,3.0,4.0,1.0,1.0,,,,1.0,5.0,,,,,7.0,13.0,2.0,6.0,,20.0,22.0,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,12.0,2.0,,6.0,,,5.0,1.0,2.0,6.0,,6.0,,,4.0,,2.0,12.0,,1.0,2.0,3.0,,5.0,1.0,6.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,4.0,,,,3.0,,,1.0,,,,1.0,,,,1.0,1.0,,18.0,2.0,2.0,0.8571428571428571,0.8571428571428571,,0.3333333333333333,,,0.3333333333333333,0.5384615384615384,1.0,1.0,0.5263157894736842,1.0,1.0,0.5263157894736842,1.0,1.0,0.3157894736842105,0.15384615384615385,0.3333333333333333,1.0,,0.75,0.16666666666666666,0.6666666666666666,,0.7142857142857143,0.1,0.5,,,,,1.0,1.0,1.0,0.5,,88.44094488188976,1.0,15.736842105263158,16.8,15.263157894736842,16.75,0.3157894736842105,0.6666666666666666,0.8,1.0,0.15789473684210525,,,,0.21052631578947367,0.75,0.75,0.6666666666666666,0.05263157894736842,1.0,1.0,,0.2631578947368421,0.2,0.2,,1.0,1.0,,,,,1.0,1.0,,,,,0.631578947368421,0.2,0.5022210526315789,0.5693,0.6069,,,,0.1,0.1,8.3,26.03333333333333,0.10526315789473684,,,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1610612748,2023,2022-23,False
