EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,FTDefRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Technical Free Throw Trips,DefFTReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,DefLongMidRangeReboundPct,PenaltyArc3FGA,LongMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctAssisted,PenaltyArc3Frequency,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,SelfOReb,Defensive 3 Seconds Violations,SelfORebPct,PenaltyArc3FGM,PenaltyArc3Accuracy,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Transition Take Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,HeaveAttempts,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627884-1627936-1629632-1629750-1630245,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Javonte Green, Ayo Dosunmu","Jones Jr., Caruso, White, Green, Dosunmu",1627884-1627936-1629632-1629750-1630245,CHI,3.0,1,-2.0,1.0,1.0,1.0,2.0,1.0,480.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630172-201609,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Patrick Williams, Goran Dragic","Jones Jr., Caruso, White, Williams, Dragic",1627884-1627936-1629632-1630172-201609,CHI,144.0,2,1.0,5.0,5.0,10.0,6.0,2.0,100.0,16.0,16.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,1.0,0.7,0.8333333333333334,0.7,0.8333333333333334,0.4,1.0,1.0,1.0,12.8,12.8,0.4,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.6666666666666666,0.5,0.4,0.48852,0.5244333333333333,0.7142857142857143,13.6,22.35,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630172-201942,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Patrick Williams, DeMar DeRozan","Jones Jr., Caruso, White, Williams, DeRozan",1627884-1627936-1629632-1630172-201942,CHI,926.0,3,8.0,31.0,3.0,62.0,32.0,7.0,96.41468682505399,15.903225806451612,14.387096774193548,15.0,31.0,8.0,3.0,7.0,4.0,,3.0,,1.0,12.0,24.0,2.0,7.0,40.0,4.0,7.0,,1.0,11.0,18.0,3.0,1.0,4.0,,9.0,6.0,11.0,17.0,3.0,3.0,26.0,11.0,8.0,,0.5,0.2857142857142857,,0.2857142857142857,0.5,0.5714285714285714,0.4838709677419355,0.5,0.5714285714285714,0.6111111111111112,0.22580645161290322,0.5,0.5238095238095238,0.625,13.96774193548387,13.483870967741936,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.12903225806451613,0.0967741935483871,,,,0.125,,0.6451612903225806,0.5355951612903226,0.50919375,0.275,6.270833333333333,25.485714285714288,0.25806451612903225,6.0,9.0,13.0,5.0,5.0,3.0,4.0,2.0,4.0,1.0,1.0,10.0,5.0,5.0,1.0,1.0,1.0,14.0,3.0,6.0,3.0,8.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,9.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,0.25,0.375,1.0,1.0,1.0833333333333333,1.1666666666666667,0.08333333333333333,0.07692307692307693,0.25,0.5,0.5555555555555556,0.36363636363636365,0.4,0.375,0.25,0.6666666666666666,0.25,0.5,0.3333333333333333,0.8333333333333334,0.25,0.5,0.41935483870967744,0.6923076923076923,0.75,0.3333333333333333,0.12903225806451613,0.5,0.5,0.5,0.8333333333333334,1.0,0.16666666666666666,1.0,1.0,0.5,0.75,0.5,0.5613400000000001,0.17142857142857143,0.21428571428571427,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630172-203083,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Patrick Williams, Andre Drummond","Jones Jr., Caruso, White, Williams, Drummond",1627884-1627936-1629632-1630172-203083,CHI,2.0,1,,1.0,1.0,1.0,,,720.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630172-203897,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Patrick Williams, Zach LaVine","Jones Jr., Caruso, White, Williams, LaVine",1627884-1627936-1629632-1630172-203897,CHI,1042.0,8,-2.0,30.0,4.0,64.0,32.0,8.0,88.44529750479846,18.366666666666667,17.166666666666668,17.0,34.0,1.0,,3.0,2.0,,3.0,,,7.0,11.0,4.0,12.0,30.0,,,,,,6.0,9.0,3.0,7.0,,17.0,7.0,13.0,17.0,4.0,1.0,25.0,,1.0,,0.75,0.3333333333333333,,0.3333333333333333,0.6363636363636364,,0.5652173913043478,,0.58,,0.5217391304347826,0.7777777777777778,0.631578947368421,0.7142857142857143,14.441176470588236,13.764705882352942,0.13043478260869565,,,0.08695652173913043,0.13043478260869565,,,,,,0.782608695652174,0.5434891304347825,,,6.609090909090909,25.175,0.029411764705882353,4.0,6.0,6.0,1.0,1.0,,,4.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,5.0,,8.0,3.0,2.0,9.0,4.0,,4.0,3.0,4.0,3.0,1.0,5.0,4.0,5.0,8.0,2.0,2.0,13.0,2.0,,3.0,,,5.0,,2.0,2.0,1.0,1.0,2.0,,0.5714285714285714,0.6666666666666666,0.5,1.0,0.8333333333333334,0.8333333333333334,,,,0.38461538461538464,0.5,0.25,0.375,0.3333333333333333,,0.3333333333333333,,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.2608695652173913,1.0,1.0,0.6666666666666666,0.391304347826087,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,,,0.4444444444444444,0.4483,0.08,0.15384615384615385,0.16666666666666666,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630245-201942,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Ayo Dosunmu, DeMar DeRozan","Jones Jr., Caruso, White, Dosunmu, DeRozan",1627884-1627936-1629632-1630245-201942,CHI,151.0,1,,4.0,,8.0,5.0,,76.29139072847683,20.5,20.5,3.0,4.0,,,1.0,1.0,,,,,1.0,3.0,,,5.0,,,,,,2.0,,,,,,1.0,2.0,3.0,,,4.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,1.0,1.0,,17.25,16.5,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,0.4643333333333333,,,11.6,,,1.0,,1.0,,,,,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,5.0,,2.0,,,,,,,,,,,0.5,,,,,1.0,0.5,,0.5,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,0.4,0.4,0.2,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630245-202696,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Ayo Dosunmu, Nikola Vucevic","Jones Jr., Caruso, White, Dosunmu, Vucevic",1627884-1627936-1629632-1630245-202696,CHI,111.0,1,2.0,3.0,,6.0,3.0,,77.83783783783784,18.0,18.0,2.0,3.0,,,1.0,,,,,,1.0,2.0,1.0,1.0,5.0,,,,,,2.0,3.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,5.0,,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,1.0,,19.0,19.0,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.5898333333333333,,,5.45,24.5,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630245-203083,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Ayo Dosunmu, Andre Drummond","Jones Jr., Caruso, White, Dosunmu, Drummond",1627884-1627936-1629632-1630245-203083,CHI,136.0,2,1.0,5.0,,10.0,5.0,,105.88235294117648,15.8,11.8,2.0,5.0,4.0,,,1.0,,,,,1.0,2.0,,1.0,6.0,1.0,2.0,,1.0,4.0,,,,1.0,,2.0,,1.0,2.0,2.0,1.0,4.0,4.0,4.0,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6,0.5,0.3333333333333333,,0.5,,11.4,10.6,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.6237666666666667,0.6237666666666667,0.6666666666666666,8.55,28.3,0.8,1.0,,1.0,,,,1.0,,1.0,,,4.0,,,,,2.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,3.0,,1.0,4.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,0.5,1.0,,0.5,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,1.0,,,,,,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-1630245-203897,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Ayo Dosunmu, Zach LaVine","Jones Jr., Caruso, White, Dosunmu, LaVine",1627884-1627936-1629632-1630245-203897,CHI,82.0,1,-5.0,3.0,,5.0,7.0,1.0,87.80487804878048,12.666666666666666,12.666666666666666,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,2.0,,,1.0,,,2.0,,,,,,,,1.0,,0.5,,0.5,,0.5,,,,22.0,21.0,,,,,,,,,,,1.0,0.526525,,,3.0,30.5,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
1627884-1627936-1629632-201609-201942,1610612741,"Derrick Jones Jr., Alex Caruso, Coby White, Goran Dragic, DeMar DeRozan","Jones Jr., Caruso, White, Dragic, DeRozan",1627884-1627936-1629632-201609-201942,CHI,208.0,2,,6.0,,12.0,8.0,1.0,83.07692307692308,18.333333333333332,18.333333333333332,3.0,6.0,3.0,,,1.0,1.0,1.0,,,1.0,2.0,2.0,3.0,8.0,1.0,1.0,,1.0,2.0,,6.0,2.0,3.0,1.0,8.0,,,,1.0,,8.0,2.0,3.0,,1.0,0.6666666666666666,,0.6666666666666666,0.5,1.0,0.8,0.5,0.8,0.5,0.6,,,,16.333333333333332,16.333333333333332,,,,0.2,0.2,1.0,1.0,1.0,,,0.8,0.5360199999999999,0.584675,0.25,10.75,24.733333333333334,0.5,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,0.5,1.0,0.5,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2023,2022-23,False
