EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,Arc3FGA,NonHeaveArc3FGA,AtRimAssists,DefTwoPtRebounds,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,SecondChanceFG2A,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyDefPoss,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsUnassisted3s,LongMidRangeAssists,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,RecoveredBlocks,BlocksRecoveredPct,Steals,BadPassSteals,Loose Ball Fouls,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,AtRimPctBlocked,OffFTReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101108-1626164-1627814-1628470-1629111,1610612756,"Chris Paul, Devin Booker, Damion Lee, Torrey Craig, Jock Landale","Paul, Booker, Lee, Craig, Landale",101108-1626164-1627814-1628470-1629111,PHX,209.0,1,3.0,1.0,5.0,6.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,11.0,10.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,11.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.125,1.1,0.25,1.0,1.0,1.0,75.78947368421052,17.2,20.5,17.2,20.5,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.4946375,0.4,0.5,6.266666666666667,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1627814-1628470-201142,1610612756,"Chris Paul, Devin Booker, Damion Lee, Torrey Craig, Kevin Durant","Paul, Booker, Lee, Craig, Durant",101108-1626164-1627814-1628470-201142,PHX,51.0,1,1.0,1.0,3.0,2.0,5.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,3.0,2.0,2.0,,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,1.0,,141.1764705882353,12.0,7.5,12.0,7.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.6666666666666666,0.4357333333333333,0.3333333333333333,0.5,10.25,26.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1627814-1629006-201142,1610612756,"Chris Paul, Devin Booker, Damion Lee, Josh Okogie, Kevin Durant","Paul, Booker, Lee, Okogie, Durant",101108-1626164-1627814-1629006-201142,PHX,57.0,1,1.0,-4.0,1.0,2.0,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,37.0,10.0,37.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1627814-1629006-202687,1610612756,"Chris Paul, Devin Booker, Damion Lee, Josh Okogie, Bismack Biyombo","Paul, Booker, Lee, Okogie, Biyombo",101108-1626164-1627814-1629006-202687,PHX,171.0,1,3.0,4.0,6.0,5.0,11.0,1.0,2.0,,,,,2.0,3.0,1.0,2.0,4.0,11.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,,,5.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,11.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.7,0.7857142857142857,0.4,1.0,0.5,1.0,92.63157894736842,15.833333333333334,15.2,13.833333333333334,15.2,0.4,0.5,0.5,,,,,,,,,0.8,0.541,0.42857142857142855,0.6,7.0,26.55,1.0,2.0,2.0,1.0,,,,1.0,0.2,0.4,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1627814-1629028-201142,1610612756,"Chris Paul, Devin Booker, Damion Lee, Deandre Ayton, Kevin Durant","Paul, Booker, Lee, Ayton, Durant",101108-1626164-1627814-1629028-201142,PHX,385.0,2,6.0,8.0,13.0,12.0,25.0,2.0,2.0,,1.0,1.0,2.0,6.0,10.0,2.0,4.0,,18.0,10.0,10.0,2.0,3.0,5.0,1.0,6.0,1.0,,13.0,2.0,4.0,6.0,1.0,,,,13.0,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.6,0.6428571428571429,0.6428571428571429,0.2857142857142857,1.0,0.8,1.0,93.5064935064935,14.307692307692308,16.583333333333332,13.538461538461538,16.5,0.14285714285714285,1.0,1.0,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,1.0,0.42857142857142855,0.47902857142857147,,,14.15,25.1,7.0,2.0,2.0,1.0,2.0,0.6666666666666666,,0.5,0.5,0.14285714285714285,,,1.0,,2.0,,4.0,1.0,1.0,1.0,,,2.0,2.0,,,1.0,3.0,1.0,,1.0,0.6666666666666666,,0.4,,,0.5714285714285714,0.5714285714285714,0.5,0.5,,,0.5,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5183,0.2071,0.2777777777777778,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1627814-201142-202687,1610612756,"Chris Paul, Devin Booker, Damion Lee, Kevin Durant, Bismack Biyombo","Paul, Booker, Lee, Durant, Biyombo",101108-1626164-1627814-201142-202687,PHX,198.0,2,3.0,-4.0,6.0,7.0,13.0,,,1.0,2.0,,,2.0,3.0,1.0,1.0,,7.0,11.0,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,5.0,,2.0,2.0,,,,,7.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,,0.5,,94.54545454545455,12.833333333333334,17.285714285714285,12.833333333333334,14.714285714285714,,,,0.5,0.5,0.5,1.0,,,,,0.25,0.45005,,,12.6,25.3,1.0,1.0,1.0,,2.0,0.6666666666666666,0.6666666666666666,,0.25,0.25,1.0,1.0,2.0,0.5,,,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1628470-1629006-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Josh Okogie, Deandre Ayton","Paul, Booker, Craig, Okogie, Ayton",101108-1626164-1628470-1629006-1629028,PHX,276.0,2,5.0,-8.0,8.0,8.0,16.0,1.0,2.0,,,,,3.0,4.0,,1.0,,6.0,14.0,6.0,,,3.0,,3.0,,,6.0,,,,2.0,,,,6.0,1.0,1.0,,,,0.75,0.6,0.6,0.2,,,,83.47826086956522,15.75,18.75,15.75,16.75,0.4,0.5,0.5,,,,,,,,,0.6,0.5126000000000001,,,9.525,25.4,2.0,1.0,1.0,1.0,,,,1.0,0.4,0.2,1.0,,3.0,0.3333333333333333,,,2.0,,,,,,,,1.0,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1628470-1629006-201142,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Josh Okogie, Kevin Durant","Paul, Booker, Craig, Okogie, Durant",101108-1626164-1628470-1629006-201142,PHX,86.0,2,1.0,-3.0,6.0,5.0,11.0,,,,,,,,1.0,1.0,1.0,4.0,7.0,10.0,,,3.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,2.0,4.0,,,7.0,,,1.0,1.0,1.0,,0.75,0.875,0.5,1.0,1.0,1.0,184.1860465116279,8.333333333333334,7.2,8.333333333333334,7.2,,,,,,,,,,,,0.5,0.392575,,,14.7,28.0,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,6.0,5.0,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,0.392575,,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0,5.0,1.0,1.0,0.75,0.875,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1628470-1629013-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Landry Shamet, Deandre Ayton","Paul, Booker, Craig, Shamet, Ayton",101108-1626164-1628470-1629013-1629028,PHX,198.0,1,3.0,-4.0,6.0,6.0,12.0,,,2.0,3.0,,,2.0,3.0,1.0,1.0,,7.0,11.0,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,5.0,,1.0,1.0,,,,,7.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,,0.3333333333333333,,87.27272727272728,16.5,16.5,16.5,15.166666666666666,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,0.437475,,,7.366666666666667,25.2,,1.0,1.0,,1.0,0.5,,,,0.25,2.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
101108-1626164-1628470-1629013-201142,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Landry Shamet, Kevin Durant","Paul, Booker, Craig, Shamet, Durant",101108-1626164-1628470-1629013-201142,PHX,101.0,2,2.0,,3.0,4.0,7.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,4.0,4.0,4.0,,,2.0,,2.0,,1.0,4.0,,2.0,2.0,,,,,4.0,1.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,,99.8019801980198,11.0,17.0,11.0,17.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.4824,,,3.75,25.8,,1.0,1.0,1.0,2.0,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,False
