EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,AtRimAssists,PenaltyFg2Pct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,Arc3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockedArc3,Technical Free Throw Trips,Transition Take Fouls,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627759-1627763-1628369-1628401-1629057,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Robert Williams III","Brown, Brogdon, Tatum, White, Williams III",1627759-1627763-1628369-1628401-1629057,BOS,1091.0,9,18.0,-1.0,33.0,36.0,10.0,8.0,69,4.0,1.0,2.0,1.0,7.0,5.0,9.0,1.0,3.0,1.0,2.0,3.0,14.0,2.0,3.0,2.0,4.0,6.0,20.0,4.0,17.0,11.0,35.0,36.0,3.0,5.0,2.0,3.0,4.0,16.0,7.0,3.0,6.0,2.0,11.0,4.0,8.0,9.0,3.0,14.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,13.0,4.0,7.0,8.0,7.0,15.0,11.0,26.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,11.0,3.0,1.0,14.0,1.0,6.0,2.0,3.0,3.0,3.0,2.0,19.0,11.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.23529411764705882,0.6666666666666666,0.5,0.23529411764705882,0.3,0.6,0.32432432432432434,0.75,0.34615384615384615,0.3977272727272727,0.8,0.36666666666666664,0.4594594594594595,0.1,0.2857142857142857,0.875,0.5,1.0,0.3333333333333333,0.9375,0.4230769230769231,0.75,0.16666666666666666,0.75,0.3,0.5,1.0,0.8,1.0,1.0,0.041666666666666664,91.0724106324473,0.6666666666666666,17.606060606060606,14.166666666666666,15.878787878787879,13.86111111111111,0.10810810810810811,0.1891891891891892,0.14285714285714285,0.2,0.24324324324324326,0.5555555555555556,0.5555555555555556,0.4,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.3783783783783784,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.125,0.375,0.6666666666666666,0.5,0.15384615384615385,0.15384615384615385,0.5,0.3076923076923077,0.5,0.5675675675675675,0.21428571428571427,0.48996081081081083,0.4678166666666667,0.5140346153846154,0.14285714285714285,0.24,0.45714285714285713,0.3142857142857143,11.040000000000001,25.91176470588235,0.30303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1628401-1629684,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Grant Williams","Brown, Brogdon, Tatum, White, Williams",1627759-1627763-1628369-1628401-1629684,BOS,73.0,1,1.0,4.0,2.0,3.0,2.0,1.0,5,3.0,1.0,3.0,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,,1.0,1.0,,,,2.0,3.0,,,,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,2.0,4.0,2.0,,0.5,1.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,98.63013698630138,,12.5,16.0,11.5,16.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.6932,0.5856,0.6932,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5333333333333333,,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1628401-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Al Horford","Brown, Brogdon, Tatum, White, Horford",1627759-1627763-1628369-1628401-201143,BOS,1963.0,11,33.0,3.0,64.0,64.0,14.0,8.0,128,22.0,3.0,2.0,7.0,17.0,4.0,8.0,2.0,6.0,1.0,4.0,4.0,11.0,1.0,3.0,,2.0,20.0,47.0,6.0,17.0,12.0,70.0,67.0,,5.0,3.0,5.0,1.0,10.0,6.0,1.0,6.0,4.0,13.0,16.0,24.0,18.0,,11.0,4.0,5.0,8.0,6.0,14.0,4.0,2.0,2.0,34.0,4.0,7.0,14.0,15.0,30.0,11.0,41.0,1.0,4.0,3.0,,1.0,,4.0,4.0,12.0,9.0,1.0,,14.0,1.0,4.0,2.0,7.0,4.0,7.0,3.0,60.0,13.0,14.0,2.0,0.4,0.4,1.0,0.35294117647058826,0.6,0.16666666666666666,0.35294117647058826,0.425531914893617,,0.453125,0.45,0.375,0.5,0.45454545454545453,0.4642857142857143,0.265625,0.10638297872340426,0.11764705882352941,0.6521739130434783,0.25925925925925924,0.875,0.36363636363636365,0.7435897435897436,0.2894736842105263,0.3076923076923077,0.2,0.25,0.42857142857142855,0.25,0.75,0.4,0.9090909090909091,0.8,0.030303030303030304,93.89709628120224,0.42857142857142855,15.328125,15.34375,14.703125,14.71875,0.34375,0.265625,0.4117647058823529,0.4666666666666667,0.125,0.5,0.5,0.5,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.171875,0.36363636363636365,0.36363636363636365,1.0,0.3,0.3,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,,0.609375,0.36363636363636365,0.50292421875,0.5255833333333334,0.5256916666666667,0.05970149253731343,0.08,0.14285714285714285,0.18571428571428572,6.959574468085107,25.941176470588236,0.21875,9.0,9.0,,2.0,3.0,,3.0,0.5,1.0,0.4090909090909091,0.47368421052631576,0.3333333333333333,,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.13636363636363635,0.75,1.0,0.42857142857142855,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1628401-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Marcus Smart","Brown, Brogdon, Tatum, White, Smart",1627759-1627763-1628369-1628401-203935,BOS,32.0,3,1.0,4.0,2.0,3.0,2.0,,5,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,2.0,,,4.0,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,225.0,,2.0,9.333333333333334,2.0,9.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1628436-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Luke Kornet, Marcus Smart","Brown, Brogdon, Tatum, Kornet, Smart",1627759-1627763-1628369-1628436-203935,BOS,29.0,1,,,1.0,,,,1,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,49.6551724137931,,14.0,,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4074,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1629057-1629684,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Grant Williams","Brown, Brogdon, Tatum, Williams III, Williams",1627759-1627763-1628369-1629057-1629684,BOS,835.0,5,14.0,13.0,28.0,27.0,13.0,1.0,55,8.0,,4.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,,,,3.0,12.0,15.0,3.0,8.0,8.0,41.0,28.0,,,,,2.0,2.0,7.0,1.0,4.0,6.0,19.0,16.0,8.0,9.0,,7.0,2.0,,8.0,3.0,11.0,2.0,1.0,1.0,25.0,1.0,,7.0,3.0,11.0,1.0,12.0,,3.0,2.0,,,,2.0,4.0,6.0,7.0,2.0,,8.0,,1.0,3.0,2.0,1.0,2.0,2.0,39.0,19.0,13.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.375,,0.25,0.375,0.8,,0.717391304347826,,0.5909090909090909,0.7592592592592593,1.0,0.6785714285714286,0.34782608695652173,,,0.5,,0.7777777777777778,0.2,0.6666666666666666,0.125,,,,0.2,,1.0,0.4,0.7142857142857143,1.0,,94.8502994011976,1.0,14.392857142857142,16.0,14.392857142857142,15.11111111111111,0.34782608695652173,0.21739130434782608,0.6,0.6,0.08695652173913043,1.0,1.0,0.5,0.043478260869565216,1.0,1.0,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,,,,,0.36363636363636365,0.09090909090909091,1.0,0.2727272727272727,,0.6956521739130435,0.2857142857142857,0.5296608695652174,,0.5512363636363636,0.041666666666666664,0.0625,0.04878048780487805,0.4634146341463415,6.54,26.95,0.4642857142857143,2.0,7.0,,3.0,5.0,,6.0,0.7142857142857143,,0.875,0.875,0.8571428571428571,,0.75,,,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1629057-1630202,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Payton Pritchard","Brown, Brogdon, Tatum, Williams III, Pritchard",1627759-1627763-1628369-1629057-1630202,BOS,81.0,1,1.0,-3.0,3.0,3.0,,,6,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,2.0,4.0,7.0,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,4.0,,,,1.0,1.0,,,,,,1.0,,0.5,,,0.6666666666666666,,,0.5,,,,,,,,,,,,,,,,,,,106.66666666666666,,20.333333333333332,6.666666666666667,20.333333333333332,6.0,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,0.496925,,,0.3333333333333333,,,,3.0,28.4,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1629057-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Al Horford","Brown, Brogdon, Tatum, Williams III, Horford",1627759-1627763-1628369-1629057-201143,BOS,356.0,3,6.0,-8.0,14.0,14.0,,,28,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,,,,,2.0,4.0,1.0,6.0,,7.0,15.0,,,,,,,,,,,,2.0,2.0,3.0,,4.0,,,1.0,1.0,2.0,,1.0,,5.0,,,3.0,4.0,7.0,,7.0,,,,1.0,2.0,,4.0,1.0,2.0,1.0,,,,,,,,,,,7.0,,,,0.5,0.5,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,0.35,,,0.35,,,0.6,,,0.6666666666666666,,1.0,,0.7777777777777778,,,,,,,1.0,0.6666666666666666,1.0,,,113.25842696629213,,13.357142857142858,12.071428571428571,13.357142857142858,11.642857142857142,0.2,0.1,1.0,1.0,0.1,1.0,1.0,,0.2,0.5,0.5,1.0,0.4,,,,,,,,,,,,,0.8,,0.50144,,,,,,,6.875,25.849999999999998,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1629057-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Marcus Smart","Brown, Brogdon, Tatum, Williams III, Smart",1627759-1627763-1628369-1629057-203935,BOS,1433.0,12,24.0,-5.0,44.0,49.0,6.0,4.0,93,11.0,4.0,1.0,5.0,11.0,1.0,5.0,1.0,3.0,,1.0,7.0,14.0,,1.0,,1.0,15.0,27.0,8.0,17.0,10.0,64.0,69.0,3.0,4.0,,1.0,2.0,8.0,2.0,,2.0,3.0,7.0,12.0,18.0,9.0,15.0,14.0,7.0,1.0,6.0,3.0,9.0,2.0,1.0,,21.0,2.0,3.0,6.0,7.0,15.0,5.0,20.0,,4.0,1.0,,,,1.0,5.0,8.0,14.0,2.0,,12.0,4.0,8.0,,1.0,1.0,1.0,,56.0,7.0,6.0,,0.4,0.5,0.375,0.47058823529411764,,,0.47058823529411764,0.5555555555555556,0.75,0.6136363636363636,0.6,0.5,0.6666666666666666,0.8,0.7,0.38636363636363635,0.037037037037037035,0.09090909090909091,0.7777777777777778,0.25,0.8571428571428571,0.2222222222222222,0.8125,0.23809523809523808,0.5,0.3333333333333333,,0.2857142857142857,,1.0,0.6666666666666666,0.8333333333333334,1.0,,93.4542916957432,,17.09090909090909,13.89795918367347,16.931818181818183,12.959183673469388,0.25,0.25,0.45454545454545453,0.5,0.11363636363636363,0.2,0.2,,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,0.5,0.5,0.2857142857142857,0.8,0.2,,,0.25,0.25,,0.25,,0.6363636363636364,0.5,0.5148704545454545,0.5819666666666666,0.493775,0.16666666666666666,0.25806451612903225,0.125,0.109375,6.844444444444445,25.188235294117646,0.13636363636363635,7.0,9.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.2222222222222222,0.75,1.0,,,4.0,2.0,3.0,1.0,,1.0,,,,,,,1.0,1.0,0.8,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1627763-1628369-1629684-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Grant Williams, Al Horford","Brown, Brogdon, Tatum, Williams, Horford",1627759-1627763-1628369-1629684-201143,BOS,440.0,5,7.0,-1.0,11.0,14.0,2.0,,25,2.0,,,1.0,2.0,,,,,,,3.0,4.0,,,,,1.0,4.0,3.0,4.0,4.0,15.0,16.0,,,,,,,1.0,,,2.0,4.0,,2.0,9.0,,4.0,3.0,1.0,,3.0,3.0,3.0,,,9.0,,,2.0,1.0,4.0,,4.0,,2.0,1.0,,,,1.0,1.0,1.0,6.0,,,4.0,,2.0,,,,,,15.0,4.0,2.0,,,,1.0,0.75,,,0.75,0.25,,0.6875,,1.0,0.75,,1.0,0.5,0.25,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,81.81818181818183,,21.90909090909091,14.214285714285714,21.90909090909091,14.0,0.25,0.25,0.5,0.5,,,,,,,,,0.5,0.75,0.75,1.0,,,,,,,,,,0.75,0.75,0.52900625,,0.3264,0.2,0.3333333333333333,,0.26666666666666666,5.325,26.05,0.18181818181818182,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
