EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Transition Take Fouls,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1626164-1626166-1628470-1628969-1629028,1610612756,"Devin Booker, Cameron Payne, Torrey Craig, Mikal Bridges, Deandre Ayton","Booker, Payne, Craig, Bridges, Ayton",1626164-1626166-1628470-1628969-1629028,PHX,14442.0,18,241,10.0,494,498,87.0,55.0,66.0,992,93.0,140.0,20.0,34.0,13.0,20.0,49.0,108.0,20.0,45.0,14.0,38.0,2.0,5.0,2.0,8.0,40.0,107.0,8.0,10.0,6.0,16.0,162.0,293.0,54.0,145.0,96.0,582.0,572.0,27.0,45.0,10.0,15.0,13.0,97.0,23.0,41.0,8.0,24.0,32.0,102.0,156.0,168.0,144.0,18.0,26.0,107.0,40.0,22.0,78.0,48.0,126.0,35.0,13.0,48.0,17.0,13.0,300.0,19.0,50.0,3.0,75.0,99.0,9.0,183.0,72.0,255.0,12.0,31.0,22.0,9.0,34.0,10.0,20.0,41.0,1.0,14.0,12.0,75.0,4.0,13.0,42.0,83.0,1.0,1.0,10.0,102.0,2.0,10.0,7.0,117.0,11.0,50.0,2.0,11.0,22.0,1.0,9.0,1.0,4.0,9.0,23.0,14.0,485.0,102.0,87.0,5.0,11.0,0.48148148148148145,0.5234899328859061,0.8888888888888888,0.3724137931034483,0.6666666666666666,0.3333333333333333,0.3724137931034483,0.552901023890785,0.6,0.5609756097560976,0.5547945205479452,0.7,0.5384615384615384,0.5938775510204082,0.7238805970149254,0.6,0.3310502283105023,0.07508532423208192,0.07857142857142857,0.10185185185185185,0.4533333333333333,1.0,0.25,0.6644295302013423,0.3816793893129771,0.78125,0.2087912087912088,0.710204081632653,0.3108108108108108,0.3617021276595745,0.4406779661016949,0.28,0.16417910447761194,0.3333333333333333,0.425,0.7272727272727273,0.8125,0.7777777777777778,0.7916666666666666,0.06,98.91150810137101,0.6086956521739131,14.562753036437247,14.55421686746988,14.072874493927126,13.973895582329318,0.319634703196347,0.6642857142857143,0.7209302325581395,0.5161290322580645,0.2465753424657534,0.4537037037037037,0.5051546391752577,0.3469387755102041,0.10273972602739725,0.4444444444444444,0.4444444444444444,0.65,0.0867579908675799,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.24429223744292236,0.37383177570093457,0.37383177570093457,0.875,0.5666666666666667,0.5882352941176471,0.2,0.08333333333333333,0.4,0.5,0.16666666666666666,0.8,1.0,0.3076923076923077,0.65,0.12307692307692308,0.25,0.24615384615384617,0.375,0.6506849315068494,0.37383177570093457,0.5257283105022831,0.5520891304347826,0.5287492307692307,0.10855949895615867,0.15060240963855423,0.013605442176870748,0.16666666666666666,0.17525773195876287,6.815017064846416,25.275862068965516,0.17611336032388664,,,,,,,,,,,,,,,,,,1610612756,2023,2022-23,True
101108-1626164-1628470-1629006-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Josh Okogie, Deandre Ayton","Paul, Booker, Craig, Okogie, Ayton",101108-1626164-1628470-1629006-1629028,PHX,13757.0,17,229,-60.0,461,462,110.0,75.0,51.0,923,75.0,109.0,15.0,22.0,19.0,29.0,43.0,104.0,18.0,35.0,14.0,31.0,,2.0,4.0,9.0,44.0,135.0,,11.0,10.0,35.0,136.0,248.0,58.0,166.0,65.0,511.0,571.0,21.0,36.0,,13.0,12.0,54.0,29.0,49.0,14.0,44.0,18.0,118.0,144.0,128.0,153.0,21.0,26.0,135.0,44.0,20.0,72.0,51.0,123.0,38.0,13.0,44.0,22.0,6.0,297.0,25.0,40.0,1.0,60.0,93.0,9.0,162.0,66.0,228.0,9.0,26.0,20.0,6.0,45.0,8.0,23.0,31.0,2.0,22.0,1.0,76.0,6.0,20.0,44.0,91.0,3.0,4.0,9.0,80.0,2.0,7.0,3.0,88.0,7.0,40.0,1.0,6.0,16.0,1.0,7.0,,2.0,7.0,17.0,8.0,457.0,112.0,107.0,9.0,3.0,0.5294117647058824,0.5853658536585366,0.8793103448275862,0.3493975903614458,,0.3181818181818182,0.3493975903614458,0.5483870967741935,0.5833333333333334,0.5918367346938775,0.538647342995169,0.42857142857142855,0.5376344086021505,0.5627753303964758,0.48214285714285715,0.5673076923076923,0.40096618357487923,0.08064516129032258,0.06422018348623854,0.11538461538461539,0.5921052631578947,1.0,0.16666666666666666,0.7209302325581395,0.35714285714285715,0.759493670886076,0.2358490566037736,0.7355769230769231,0.2981651376146789,0.29411764705882354,0.4426229508196721,0.17647058823529413,0.24444444444444444,0.1875,0.6086956521739131,0.7352941176470589,0.7631578947368421,0.8076923076923077,0.6666666666666666,0.045454545454545456,96.61408737370066,0.47058823529411764,14.952277657266812,14.857142857142858,14.412147505422993,14.2987012987013,0.2632850241545894,0.6880733944954128,0.7352941176470589,0.5866666666666667,0.25120772946859904,0.41346153846153844,0.4673913043478261,0.5116279069767442,0.08454106280193237,0.5142857142857142,0.5294117647058824,0.3333333333333333,0.0748792270531401,0.45161290322580644,0.45161290322580644,0.9285714285714286,0.32608695652173914,0.32592592592592595,0.32592592592592595,0.8636363636363636,0.4489795918367347,0.6818181818181818,0.13333333333333333,0.04081632653061224,,,0.22448979591836735,,,0.3118279569892473,0.6551724137931034,0.0967741935483871,0.4444444444444444,0.3763440860215054,0.2857142857142857,0.6642512077294686,0.32592592592592595,0.5287925120772947,0.5577844827586207,0.5282666666666667,0.09151785714285714,0.1423487544483986,0.005988023952095809,0.10567514677103718,0.2309197651663405,6.656048387096774,25.84578313253012,0.2386117136659436,4.0,1.0,1.0,1.0,0.02857142857142857,,,,,,,,,,,,,1610612756,2023,2022-23,True
101108-1626164-1629006-1629028-201142,1610612756,"Chris Paul, Devin Booker, Josh Okogie, Deandre Ayton, Kevin Durant","Paul, Booker, Okogie, Ayton, Durant",101108-1626164-1629006-1629028-201142,PHX,7657.0,8,128,-38.0,254,256,30.0,28.0,40.0,510,31.0,49.0,11.0,15.0,2.0,4.0,28.0,71.0,16.0,36.0,8.0,22.0,,3.0,1.0,4.0,19.0,63.0,2.0,3.0,2.0,7.0,75.0,156.0,27.0,85.0,41.0,272.0,310.0,16.0,30.0,2.0,6.0,10.0,48.0,3.0,9.0,3.0,11.0,11.0,26.0,70.0,80.0,69.0,12.0,24.0,63.0,19.0,15.0,35.0,23.0,58.0,15.0,8.0,9.0,16.0,10.0,139.0,15.0,28.0,,35.0,44.0,5.0,84.0,43.0,127.0,2.0,15.0,13.0,2.0,17.0,6.0,10.0,18.0,2.0,7.0,2.0,35.0,2.0,6.0,22.0,53.0,1.0,3.0,5.0,44.0,,6.0,1.0,53.0,7.0,25.0,,5.0,6.0,,3.0,,1.0,2.0,6.0,5.0,224.0,26.0,30.0,6.0,5.0,0.4666666666666667,0.5555555555555556,0.8518518518518519,0.3176470588235294,0.3333333333333333,0.2727272727272727,0.3176470588235294,0.4807692307692308,0.5333333333333333,0.3333333333333333,0.47925311203319504,0.5277777777777778,0.375,0.5151515151515151,0.5714285714285714,0.5,0.35269709543568467,0.09615384615384616,0.16326530612244897,0.09859154929577464,0.4857142857142857,0.8333333333333334,,0.7096774193548387,0.345679012345679,0.813953488372093,0.2631578947368421,0.7523809523809524,0.3115942028985507,0.4444444444444444,0.32558139534883723,0.3,0.2558139534883721,0.2857142857142857,0.5333333333333333,0.7333333333333333,0.8235294117647058,0.7692307692307693,0.8823529411764706,0.016260162601626018,95.9122371686039,0.8333333333333334,15.496062992125983,14.53515625,14.795275590551181,14.03515625,0.2033195020746888,0.6326530612244898,0.7560975609756098,0.2903225806451613,0.2946058091286307,0.39436619718309857,0.4375,0.5714285714285714,0.14937759336099585,0.4444444444444444,0.4444444444444444,0.625,0.0912863070539419,0.36363636363636365,0.36363636363636365,1.0,0.26141078838174275,0.30158730158730157,0.30158730158730157,0.7894736842105263,0.4166666666666667,0.7333333333333333,,0.08333333333333333,,,0.08333333333333333,0.6666666666666666,1.0,0.2,0.5,0.2,0.25,0.35,0.2857142857142857,0.5560165975103735,0.30158730158730157,0.5089066390041493,0.5134920000000001,0.5228975,0.09652509652509653,0.14367816091954022,,0.17647058823529413,0.09558823529411764,8.013461538461538,25.371764705882352,0.11811023622047244,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1610612756,2023,2022-23,True
101108-1628470-1628969-1629028-1629661,1610612756,"Chris Paul, Torrey Craig, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Craig, Bridges, Ayton, Johnson",101108-1628470-1628969-1629028-1629661,PHX,5809.0,6,97,-29.0,190,191,34.0,21.0,31.0,381,35.0,53.0,6.0,10.0,8.0,10.0,15.0,45.0,9.0,28.0,6.0,15.0,1.0,1.0,,1.0,14.0,40.0,4.0,6.0,3.0,9.0,59.0,126.0,20.0,55.0,27.0,205.0,234.0,9.0,21.0,5.0,7.0,5.0,38.0,11.0,22.0,3.0,10.0,5.0,36.0,56.0,62.0,54.0,6.0,12.0,40.0,14.0,8.0,28.0,18.0,46.0,12.0,6.0,21.0,5.0,2.0,110.0,9.0,25.0,2.0,23.0,37.0,,60.0,36.0,96.0,8.0,16.0,15.0,1.0,14.0,3.0,8.0,17.0,6.0,6.0,2.0,31.0,6.0,6.0,15.0,27.0,,1.0,3.0,33.0,,4.0,2.0,36.0,6.0,19.0,,2.0,8.0,,5.0,,,3.0,8.0,6.0,167.0,36.0,34.0,4.0,2.0,0.4745762711864407,0.5283018867924528,0.9,0.36363636363636365,0.7142857142857143,0.3,0.36363636363636365,0.46825396825396826,0.42857142857142855,0.5,0.49171270718232046,0.5892857142857143,0.484375,0.5229591836734694,0.6129032258064516,0.5142857142857142,0.30386740331491713,0.06349206349206349,0.05660377358490566,0.1111111111111111,0.45161290322580644,,0.3333333333333333,0.6379310344827587,0.38461538461538464,0.7666666666666667,0.2571428571428571,0.6818181818181818,0.34,0.5555555555555556,0.4482758620689655,0.1111111111111111,0.19230769230769232,0.4444444444444444,0.7692307692307693,0.5882352941176471,0.6363636363636364,0.7083333333333334,1.0,0.08695652173913043,94.44654845928731,0.75,16.242105263157896,14.256544502617801,15.242105263157894,13.602094240837696,0.292817679558011,0.660377358490566,0.7,0.6,0.24861878453038674,0.3333333333333333,0.375,0.3333333333333333,0.15469613259668508,0.32142857142857145,0.32142857142857145,0.2222222222222222,0.08287292817679558,0.4,0.4,1.0,0.22099447513812154,0.35,0.358974358974359,0.8571428571428571,0.35714285714285715,0.6,,0.03571428571428571,1.0,1.0,0.21428571428571427,0.6666666666666666,0.75,0.3125,0.8,0.03125,,0.28125,0.3333333333333333,0.5966850828729282,0.35,0.5111074585635359,0.5083130434782609,0.472625,0.0979381443298969,0.1366906474820144,,0.18536585365853658,0.17560975609756097,7.93015873015873,25.05818181818182,0.17894736842105263,,,,1.0,,,,1.0,0.01818181818181818,0.025,,,,,,,,1610612756,2023,2022-23,True
101108-1626164-1628470-1628969-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Booker, Craig, Bridges, Ayton",101108-1626164-1628470-1628969-1629028,PHX,5738.0,9,96,48.0,193,194,26.0,19.0,24.0,387,33.0,49.0,7.0,11.0,4.0,6.0,19.0,46.0,13.0,19.0,6.0,9.0,1.0,3.0,1.0,2.0,17.0,48.0,1.0,2.0,2.0,7.0,65.0,114.0,23.0,57.0,48.0,247.0,199.0,10.0,18.0,2.0,5.0,9.0,35.0,7.0,10.0,3.0,9.0,14.0,37.0,58.0,72.0,48.0,21.0,10.0,48.0,17.0,9.0,29.0,16.0,45.0,10.0,6.0,13.0,8.0,8.0,106.0,7.0,23.0,1.0,26.0,50.0,,76.0,31.0,107.0,8.0,12.0,8.0,4.0,16.0,3.0,8.0,16.0,3.0,8.0,2.0,32.0,2.0,6.0,14.0,35.0,,1.0,3.0,50.0,1.0,1.0,3.0,55.0,9.0,24.0,3.0,3.0,4.0,,4.0,,,,4.0,1.0,212.0,37.0,26.0,4.0,3.0,0.4461538461538462,0.48333333333333334,0.6956521739130435,0.40350877192982454,0.4,0.3333333333333333,0.40350877192982454,0.5701754385964912,0.5555555555555556,0.7,0.5818713450292398,0.5652173913043478,0.6052631578947368,0.6432291666666666,0.6481481481481481,0.7115384615384616,0.3333333333333333,0.07894736842105263,0.08163265306122448,0.10869565217391304,0.5,,0.3333333333333333,0.78125,0.46938775510204084,0.6666666666666666,0.20588235294117646,0.7378640776699029,0.3614457831325301,0.625,0.3333333333333333,0.6666666666666666,0.22580645161290322,,0.75,0.7647058823529411,0.8333333333333334,0.64,0.7142857142857143,0.1095890410958904,97.12094806552805,0.25,14.150259067357513,15.5,13.50259067357513,14.994845360824742,0.28654970760233917,0.673469387755102,0.7333333333333333,0.3939393939393939,0.26900584795321636,0.41304347826086957,0.4634146341463415,0.42105263157894735,0.1111111111111111,0.6842105263157895,0.6842105263157895,0.6153846153846154,0.05263157894736842,0.6666666666666666,0.6666666666666666,1.0,0.2807017543859649,0.3541666666666667,0.3617021276595745,0.5882352941176471,0.4782608695652174,0.6363636363636364,,0.13043478260869565,0.3333333333333333,1.0,0.08695652173913043,0.5,1.0,0.3157894736842105,0.6666666666666666,0.10526315789473684,0.5,0.3684210526315789,0.2857142857142857,0.6198830409356725,0.3541666666666667,0.5245441520467836,0.5425277777777777,0.5797052631578947,0.14285714285714285,0.18604651162790697,0.05,0.1417004048582996,0.14979757085020243,7.107894736842105,25.73859649122807,0.13471502590673576,1.0,,,,,,,1.0,0.017543859649122806,0.020833333333333332,1.0,,,,,,,1610612756,2023,2022-23,True
101108-1628470-1628969-1629013-1629028,1610612756,"Chris Paul, Torrey Craig, Mikal Bridges, Landry Shamet, Deandre Ayton","Paul, Craig, Bridges, Shamet, Ayton",101108-1628470-1628969-1629013-1629028,PHX,5169.0,10,86,79.0,167,171,28.0,25.0,16.0,338,27.0,36.0,5.0,8.0,3.0,5.0,15.0,33.0,9.0,20.0,8.0,13.0,1.0,3.0,3.0,3.0,18.0,47.0,2.0,3.0,5.0,8.0,51.0,89.0,26.0,60.0,32.0,212.0,133.0,5.0,9.0,3.0,6.0,5.0,24.0,6.0,12.0,8.0,11.0,8.0,44.0,50.0,52.0,63.0,15.0,10.0,47.0,18.0,2.0,25.0,21.0,46.0,13.0,8.0,15.0,5.0,5.0,113.0,4.0,13.0,1.0,39.0,46.0,2.0,87.0,18.0,105.0,4.0,14.0,8.0,6.0,13.0,2.0,9.0,8.0,,4.0,1.0,21.0,,2.0,14.0,22.0,,1.0,1.0,31.0,,1.0,3.0,40.0,4.0,19.0,,3.0,8.0,,5.0,,2.0,1.0,8.0,6.0,188.0,41.0,25.0,,,0.49019607843137253,0.5434782608695652,0.8076923076923077,0.43333333333333335,0.5,0.7272727272727273,0.43333333333333335,0.5730337078651685,0.5555555555555556,0.5,0.6040268456375839,0.6333333333333333,0.782608695652174,0.6347305389221557,0.6666666666666666,0.7586206896551724,0.40268456375838924,0.02247191011235955,,0.030303030303030304,0.6190476190476191,1.0,0.5,0.8518518518518519,0.3611111111111111,0.8297872340425532,0.11764705882352941,0.8415841584158416,0.24285714285714285,0.3333333333333333,0.47058823529411764,0.2,0.13793103448275862,,0.75,0.9,0.8888888888888888,0.8378378378378378,0.8,0.057971014492753624,94.16134648868253,0.75,15.125748502994012,15.456140350877194,14.766467065868264,15.04093567251462,0.24161073825503357,0.75,0.75,0.5555555555555556,0.2214765100671141,0.45454545454545453,0.46875,0.3333333333333333,0.1342281879194631,0.45,0.47368421052631576,0.5555555555555556,0.087248322147651,0.6153846153846154,0.6153846153846154,1.0,0.31543624161073824,0.3829787234042553,0.3829787234042553,0.7222222222222222,0.5333333333333333,0.625,,0.2,0.3333333333333333,1.0,0.2,0.6666666666666666,1.0,0.21739130434782608,0.6,0.13043478260869565,1.0,0.34782608695652173,0.625,0.6442953020134228,0.3829787234042553,0.5257473154362415,0.5807538461538462,0.48283043478260873,0.11585365853658537,0.18269230769230768,,0.11320754716981132,0.20754716981132076,8.246067415730337,25.384999999999998,0.16766467065868262,1.0,,1.0,,0.05,,,,,,,1.0,,,,,,1610612756,2023,2022-23,True
101108-1626164-1628969-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Booker, Bridges, Ayton, Johnson",101108-1626164-1628969-1629028-1629661,PHX,4765.0,7,79,-41.0,162,166,8.0,19.0,13.0,328,24.0,37.0,4.0,6.0,,,9.0,24.0,6.0,20.0,4.0,13.0,1.0,2.0,,,18.0,48.0,3.0,4.0,2.0,2.0,39.0,81.0,22.0,61.0,19.0,163.0,204.0,5.0,8.0,4.0,6.0,2.0,24.0,1.0,2.0,2.0,2.0,2.0,10.0,40.0,38.0,54.0,12.0,6.0,48.0,18.0,6.0,20.0,18.0,38.0,14.0,4.0,14.0,3.0,3.0,94.0,9.0,7.0,,19.0,35.0,1.0,55.0,16.0,71.0,2.0,19.0,9.0,10.0,16.0,4.0,11.0,13.0,,5.0,,29.0,,2.0,14.0,31.0,1.0,,2.0,32.0,1.0,1.0,4.0,25.0,2.0,10.0,,2.0,3.0,1.0,2.0,,1.0,,4.0,2.0,139.0,10.0,8.0,1.0,2.0,0.5128205128205128,0.5555555555555556,0.8181818181818182,0.36065573770491804,0.6666666666666666,1.0,0.36065573770491804,0.48148148148148145,0.625,0.5,0.5070422535211268,0.7857142857142857,1.0,0.5296052631578947,0.8,0.8333333333333334,0.4295774647887324,0.07407407407407407,0.08108108108108109,0.08333333333333333,0.5517241379310345,0.5,,0.7954545454545454,0.175,0.76,0.23076923076923078,0.782608695652174,0.20253164556962025,0.3076923076923077,0.06666666666666667,0.16666666666666666,0.2,0.3333333333333333,0.875,0.7619047619047619,0.8,0.7727272727272727,0.6666666666666666,0.0273972602739726,99.12277019937041,0.5,14.919753086419753,14.144578313253012,14.580246913580247,13.849397590361447,0.2605633802816901,0.6486486486486487,0.7058823529411765,0.5833333333333334,0.16901408450704225,0.375,0.4090909090909091,0.3333333333333333,0.14084507042253522,0.3,0.3157894736842105,0.5,0.09154929577464789,0.3076923076923077,0.3076923076923077,1.0,0.3380281690140845,0.375,0.375,0.7777777777777778,0.42857142857142855,0.6666666666666666,0.25,0.14285714285714285,0.5,1.0,0.2857142857142857,0.75,1.0,,,,,0.5,1.0,0.6901408450704225,0.375,0.5396978873239436,0.56085625,0.46805,0.06666666666666667,0.11235955056179775,,0.147239263803681,0.06134969325153374,7.648148148148148,25.681967213114753,0.04938271604938271,1.0,1.0,,,0.05,,,,,,3.0,,,,,,,1610612756,2023,2022-23,True
101108-1627814-1628470-1628969-1629028,1610612756,"Chris Paul, Damion Lee, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Lee, Craig, Bridges, Ayton",101108-1627814-1628470-1628969-1629028,PHX,4460.0,15,74,-21.0,142,142,28.0,40.0,14.0,284,23.0,31.0,3.0,4.0,4.0,6.0,9.0,29.0,7.0,14.0,5.0,8.0,1.0,1.0,,,16.0,42.0,3.0,5.0,5.0,10.0,39.0,74.0,21.0,50.0,28.0,169.0,190.0,3.0,6.0,4.0,6.0,3.0,21.0,7.0,11.0,5.0,10.0,9.0,38.0,42.0,36.0,54.0,9.0,2.0,41.0,16.0,7.0,21.0,18.0,39.0,13.0,5.0,16.0,2.0,3.0,96.0,4.0,8.0,2.0,14.0,28.0,4.0,46.0,14.0,60.0,1.0,5.0,3.0,2.0,9.0,2.0,4.0,8.0,,5.0,1.0,17.0,1.0,3.0,13.0,28.0,,1.0,3.0,32.0,1.0,,2.0,42.0,4.0,18.0,1.0,3.0,4.0,,,,,4.0,4.0,1.0,148.0,38.0,28.0,6.0,2.0,0.5384615384615384,0.5526315789473685,0.8571428571428571,0.42,0.6666666666666666,0.5,0.42857142857142855,0.527027027027027,0.5,0.6363636363636364,0.5685483870967742,0.75,0.6904761904761905,0.5880281690140845,0.75,0.6785714285714286,0.4032258064516129,0.0945945945945946,0.06451612903225806,0.1724137931034483,0.5294117647058824,0.8,0.25,0.6222222222222222,0.22857142857142856,0.5384615384615384,0.14814814814814814,0.5915492957746479,0.1935483870967742,0.25,0.25,0.14285714285714285,0.16666666666666666,,0.5714285714285714,0.52,0.8461538461538461,0.55,0.5,0.01818181818181818,91.69506726457399,0.25,16.08450704225352,15.32394366197183,15.67605633802817,14.56338028169014,0.25,0.7419354838709677,0.7931034482758621,0.6956521739130435,0.23387096774193547,0.3103448275862069,0.375,0.2222222222222222,0.11290322580645161,0.5,0.5,0.42857142857142855,0.06451612903225806,0.625,0.625,1.0,0.3387096774193548,0.38095238095238093,0.38095238095238093,0.8125,0.3333333333333333,0.75,0.6666666666666666,0.08333333333333333,1.0,1.0,0.4166666666666667,0.6,0.6666666666666666,0.2857142857142857,0.6666666666666666,,,0.47619047619047616,0.5,0.6532258064516129,0.3902439024390244,0.5261479674796748,0.5521,0.502815,0.1366906474820144,0.20454545454545456,0.0196078431372549,0.1242603550295858,0.22485207100591717,7.006756756756757,26.256,0.19718309859154928,1.0,,,,,,,,,,2.0,,1.0,,,,,1610612756,2023,2022-23,True
