EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Transition Take Fouls Drawn,Arc3PctBlocked,HeaveAttempts,Transition Take Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626192-1628960-201572-201950-203507,1610612749,"Pat Connaughton, Grayson Allen, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Connaughton, Allen, Lopez, Holiday, Antetokounmpo",1626192-1628960-201572-201950-203507,MIL,13915.0,32,232,-43.0,493,496,26.0,17.0,36.0,989,60.0,96.0,11.0,17.0,3.0,6.0,56.0,118.0,31.0,78.0,21.0,45.0,4.0,1.0,2.0,48.0,123.0,2.0,6.0,3.0,5.0,147.0,292.0,69.0,168.0,57.0,558.0,601.0,14.0,24.0,2.0,10.0,8.0,42.0,8.0,14.0,4.0,7.0,6.0,34.0,156.0,138.0,171.0,36.0,18.0,123.0,48.0,26.0,78.0,57.0,135.0,36.0,21.0,36.0,26.0,16.0,327.0,11.0,31.0,1.0,100.0,69.0,11.0,180.0,43.0,223.0,7.0,37.0,27.0,10.0,30.0,4.0,17.0,15.0,2.0,13.0,1.0,3.0,45.0,2.0,2.0,56.0,84.0,2.0,2.0,62.0,4.0,2.0,6.0,71.0,7.0,3.0,33.0,1.0,3.0,12.0,1.0,1.0,6.0,1.0,5.0,13.0,6.0,2.0,516.0,34.0,26.0,3.0,0.5306122448979592,0.5652173913043478,0.8260869565217391,0.4107142857142857,0.2,0.5714285714285714,0.4107142857142857,0.5034246575342466,0.5833333333333334,0.5714285714285714,0.5445652173913044,0.5,0.6666666666666666,0.5673469387755102,0.5675675675675675,0.68,0.3652173913043478,0.08904109589041095,0.14583333333333334,0.09322033898305085,0.01282051282051282,0.6666666666666666,0.6111111111111112,0.125,0.696969696969697,0.2152777777777778,0.78125,0.1111111111111111,0.7444933920704846,0.1728395061728395,0.3333333333333333,0.22950819672131148,0.10638297872340426,0.10666666666666667,0.125,0.6444444444444445,0.6176470588235294,0.95,0.782608695652174,0.7777777777777778,0.03225806451612903,102.34710743801654,0.46153846153846156,14.953346855983773,13.191532258064516,14.580121703853955,12.67741935483871,0.20869565217391303,0.625,0.7317073170731707,0.6,0.2565217391304348,0.4745762711864407,0.5233644859813084,0.4642857142857143,0.16956521739130434,0.3974358974358974,0.4025974025974026,0.5161290322580645,0.09782608695652174,0.4666666666666667,0.4666666666666667,1.0,0.2673913043478261,0.3902439024390244,0.3902439024390244,0.75,0.5,0.6470588235294118,0.18181818181818182,0.11764705882352941,0.17647058823529413,0.3333333333333333,1.0,0.2857142857142857,0.5,0.09523809523809523,0.5,0.23809523809523808,0.6,0.5739130434782609,0.3902439024390244,0.5059107608695652,0.5377040000000001,0.5061833333333333,0.06981519507186858,0.10377358490566038,0.005917159763313609,0.07526881720430108,0.06093189964157706,8.970890410958905,25.646428571428572,0.05273833671399594,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1628960-1628975-201572-201950-203507,1610612749,"Grayson Allen, Jevon Carter, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Allen, Carter, Lopez, Holiday, Antetokounmpo",1628960-1628975-201572-201950-203507,MIL,11137.0,25,186,-67.0,388,395,23.0,28.0,35.0,783,54.0,93.0,12.0,16.0,2.0,6.0,35.0,88.0,17.0,46.0,8.0,24.0,2.0,,4.0,36.0,101.0,2.0,6.0,,4.0,106.0,227.0,44.0,125.0,55.0,399.0,466.0,16.0,24.0,4.0,8.0,4.0,48.0,4.0,10.0,,8.0,6.0,14.0,102.0,110.0,99.0,33.0,16.0,101.0,36.0,40.0,51.0,33.0,84.0,25.0,8.0,30.0,16.0,5.0,201.0,9.0,32.0,,77.0,56.0,8.0,141.0,41.0,182.0,2.0,31.0,23.0,8.0,31.0,5.0,20.0,22.0,3.0,11.0,3.0,5.0,53.0,7.0,4.0,39.0,72.0,2.0,4.0,77.0,3.0,4.0,5.0,72.0,10.0,6.0,34.0,1.0,3.0,20.0,1.0,1.0,8.0,,12.0,21.0,8.0,,351.0,14.0,23.0,2.0,0.4811320754716981,0.5204081632653061,0.75,0.352,0.5,,0.352,0.4669603524229075,0.6666666666666666,0.4,0.48863636363636365,0.6875,0.2222222222222222,0.5184210526315789,0.6857142857142857,0.3333333333333333,0.35511363636363635,0.1762114537444934,0.22580645161290322,0.20454545454545456,0.021739130434782608,0.5849056603773585,0.7272727272727273,,0.6588235294117647,0.2644628099173554,0.7938144329896907,0.11392405063291139,0.7307692307692307,0.205,0.2564102564102564,0.32075471698113206,0.1724137931034483,0.12307692307692308,0.07142857142857142,0.5333333333333333,0.725,0.7333333333333333,0.8,0.7727272727272727,0.012578616352201259,101.24090868276915,0.38095238095238093,15.012886597938145,13.448101265822785,14.536082474226804,12.688607594936709,0.26420454545454547,0.5806451612903226,0.75,0.5555555555555556,0.25,0.3977272727272727,0.5,0.45714285714285713,0.13068181818181818,0.3695652173913043,0.37777777777777777,0.29411764705882354,0.06818181818181818,0.3333333333333333,0.34782608695652173,1.0,0.2869318181818182,0.3564356435643564,0.3564356435643564,0.6944444444444444,0.5,0.75,0.25,0.0625,0.1875,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.2222222222222222,,0.6193181818181818,0.3564356435643564,0.5247248579545455,0.5382288461538461,0.5479694444444445,0.09283819628647215,0.13545816733067728,0.007936507936507936,0.12030075187969924,0.03508771929824561,7.810132158590309,25.82,0.059278350515463915,2.0,1.0,1.0,1.0,1.0,1.0,0.008,0.041666666666666664,1.0,1.0,,,,,,,,,,1610612749,2023,2022-23,True
1628960-201572-201950-203114-203507,1610612749,"Grayson Allen, Brook Lopez, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Allen, Lopez, Holiday, Middleton, Antetokounmpo",1628960-201572-201950-203114-203507,MIL,7127.0,16,119,-35.0,245,250,29.0,39.0,23.0,495,37.0,46.0,6.0,9.0,6.0,8.0,20.0,57.0,11.0,26.0,8.0,18.0,,,1.0,37.0,84.0,3.0,12.0,4.0,8.0,68.0,129.0,45.0,102.0,41.0,312.0,347.0,7.0,14.0,3.0,12.0,2.0,25.0,6.0,14.0,4.0,9.0,17.0,41.0,68.0,68.0,111.0,24.0,10.0,84.0,37.0,9.0,34.0,37.0,71.0,29.0,8.0,19.0,9.0,6.0,179.0,11.0,16.0,,37.0,34.0,2.0,73.0,27.0,100.0,4.0,13.0,8.0,5.0,16.0,3.0,10.0,6.0,1.0,6.0,1.0,,22.0,,,28.0,41.0,1.0,,42.0,2.0,2.0,4.0,49.0,7.0,2.0,19.0,1.0,7.0,9.0,,,4.0,,5.0,9.0,5.0,,287.0,41.0,28.0,5.0,0.5,0.5396825396825397,0.8222222222222222,0.4411764705882353,0.25,0.4444444444444444,0.4411764705882353,0.5271317829457365,0.5,0.42857142857142855,0.5865800865800865,0.4423076923076923,0.5217391304347826,0.6175298804780877,0.46296296296296297,0.6212121212121212,0.44155844155844154,0.06976744186046512,0.043478260869565216,0.12280701754385964,,0.7272727272727273,0.6666666666666666,,0.6938775510204082,0.26229508196721313,0.8222222222222222,0.19298245614035087,0.7553191489361702,0.2288135593220339,0.3333333333333333,0.2972972972972973,0.13333333333333333,0.2127659574468085,0.1,0.625,0.7142857142857143,1.0,0.8378378378378378,0.75,0.037037037037037035,100.01403114915112,0.5555555555555556,14.730612244897959,14.072,14.130612244897959,13.652,0.19913419913419914,0.8043478260869565,0.8409090909090909,0.5135135135135135,0.24675324675324675,0.3508771929824561,0.4,0.45,0.11255411255411256,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.07792207792207792,0.4444444444444444,0.4444444444444444,1.0,0.36363636363636365,0.44047619047619047,0.4457831325301205,0.7837837837837838,0.34615384615384615,0.6666666666666666,,,0.46153846153846156,0.25,0.6666666666666666,0.34782608695652173,0.75,0.043478260869565216,,0.34782608695652173,0.5,0.6406926406926406,0.44047619047619047,0.5181023809523809,0.5223666666666666,0.5399847826086956,0.08196721311475409,0.1347517730496454,0.009708737864077669,0.08012820512820513,0.13141025641025642,8.04108527131783,25.72254901960784,0.11836734693877551,,1.0,,,,2.0,0.00980392156862745,,,,1.0,1.0,0.011904761904761904,,,,,,,1610612749,2023,2022-23,True
1626192-1628960-1628975-201572-203507,1610612749,"Pat Connaughton, Grayson Allen, Jevon Carter, Brook Lopez, Giannis Antetokounmpo","Connaughton, Allen, Carter, Lopez, Antetokounmpo",1626192-1628960-1628975-201572-203507,MIL,4266.0,15,71,-13.0,142,141,4.0,9.0,22.0,283,22.0,35.0,6.0,10.0,1.0,1.0,17.0,43.0,5.0,21.0,1.0,7.0,,,,10.0,42.0,,5.0,1.0,1.0,44.0,99.0,11.0,49.0,24.0,145.0,158.0,7.0,14.0,,5.0,5.0,19.0,3.0,4.0,1.0,1.0,,9.0,40.0,48.0,30.0,3.0,6.0,42.0,10.0,9.0,20.0,10.0,30.0,9.0,1.0,12.0,6.0,2.0,70.0,9.0,17.0,,31.0,20.0,4.0,55.0,26.0,81.0,2.0,12.0,9.0,3.0,1.0,2.0,1.0,7.0,1.0,,,,8.0,3.0,,20.0,30.0,3.0,1.0,24.0,,2.0,1.0,32.0,4.0,,18.0,,,7.0,,,5.0,,2.0,7.0,4.0,,126.0,9.0,4.0,,0.45454545454545453,0.4878048780487805,0.9090909090909091,0.22448979591836735,,1.0,0.22448979591836735,0.4444444444444444,0.5,0.75,0.40878378378378377,0.3684210526315789,0.9,0.44753086419753085,0.4318181818181818,0.9,0.3310810810810811,0.09090909090909091,0.11428571428571428,0.11627906976744186,,0.125,0.8,,0.6060606060606061,0.3090909090909091,0.7560975609756098,0.23684210526315788,0.6891891891891891,0.27956989247311825,0.46153846153846156,0.38461538461538464,0.0625,0.25,0.16666666666666666,0.5882352941176471,0.6,0.6666666666666666,0.8,0.6363636363636364,0.024096385542168676,95.52742616033755,0.5714285714285714,15.429577464788732,14.71631205673759,14.528169014084508,13.687943262411348,0.23648648648648649,0.6285714285714286,0.7096774193548387,0.5454545454545454,0.2905405405405405,0.3953488372093023,0.4473684210526316,0.35294117647058826,0.14189189189189189,0.23809523809523808,0.23809523809523808,0.4,0.0472972972972973,0.14285714285714285,0.16666666666666666,1.0,0.28378378378378377,0.23809523809523808,0.23809523809523808,0.9,0.5263157894736842,0.6,0.16666666666666666,,0.2631578947368421,,,0.2,1.0,,,0.2,1.0,0.5675675675675675,0.23809523809523808,0.511139527027027,0.5463954545454546,0.47416,0.1111111111111111,0.1592920353982301,,0.1310344827586207,0.06206896551724138,8.135353535353536,26.106122448979594,0.028169014084507043,,1.0,,1.0,,,0.02040816326530612,0.14285714285714285,,,1.0,,,,,,,,,1610612749,2023,2022-23,True
1626171-1626192-1628960-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, Grayson Allen, Brook Lopez, Jrue Holiday","Portis, Connaughton, Allen, Lopez, Holiday",1626171-1626192-1628960-201572-201950,MIL,3567.0,12,59,-12.0,124,124,5.0,6.0,12.0,248,22.0,38.0,3.0,4.0,,2.0,13.0,26.0,11.0,19.0,1.0,11.0,1.0,,1.0,12.0,31.0,2.0,3.0,1.0,2.0,46.0,83.0,13.0,42.0,9.0,140.0,152.0,4.0,6.0,2.0,4.0,3.0,17.0,,3.0,1.0,3.0,1.0,4.0,52.0,40.0,27.0,12.0,4.0,31.0,12.0,8.0,26.0,9.0,35.0,8.0,1.0,15.0,8.0,3.0,79.0,2.0,10.0,,19.0,19.0,1.0,39.0,12.0,51.0,2.0,16.0,13.0,3.0,3.0,,2.0,3.0,,1.0,,1.0,6.0,,,6.0,14.0,2.0,1.0,17.0,,1.0,2.0,17.0,5.0,,11.0,,,4.0,,,3.0,,1.0,4.0,2.0,,123.0,4.0,5.0,,0.5652173913043478,0.5909090909090909,0.6923076923076923,0.30952380952380953,0.5,0.3333333333333333,0.30952380952380953,0.5542168674698795,0.6666666666666666,,0.524,0.7,0.25,0.5343511450381679,0.6538461538461539,0.2857142857142857,0.336,0.0963855421686747,0.13157894736842105,0.11538461538461539,,0.5,1.0,,0.6333333333333333,0.2777777777777778,0.8260869565217391,0.06896551724137931,0.7169811320754716,0.18461538461538463,0.5,0.07692307692307693,0.14285714285714285,,0.2,0.5,0.6,0.8,0.8421052631578947,0.75,0.03571428571428571,100.11774600504626,0.5,14.89516129032258,13.870967741935484,14.419354838709678,13.290322580645162,0.304,0.5789473684210527,0.6666666666666666,0.6818181818181818,0.208,0.5,0.5652173913043478,0.6153846153846154,0.152,0.5789473684210527,0.5789473684210527,0.2727272727272727,0.088,0.09090909090909091,0.09090909090909091,1.0,0.248,0.3870967741935484,0.4,0.6666666666666666,0.4,0.75,0.3333333333333333,0.1,0.3,0.6666666666666666,1.0,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,0.5,0.64,0.3870967741935484,0.5357648,0.55291875,0.50025,0.08396946564885496,0.12359550561797752,,0.12142857142857143,0.02857142857142857,7.525301204819278,25.902380952380955,0.04032258064516129,,1.0,,,,1.0,0.023809523809523808,,,,,,0.03225806451612903,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-1628975-201572-201950,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Brook Lopez, Jrue Holiday","Portis, Allen, Carter, Lopez, Holiday",1626171-1628960-1628975-201572-201950,MIL,2859.0,11,48,,101,98,1.0,,9.0,199,12.0,23.0,,3.0,,,12.0,25.0,2.0,7.0,2.0,6.0,2.0,,,11.0,28.0,1.0,1.0,,,26.0,55.0,13.0,34.0,8.0,99.0,99.0,,5.0,2.0,3.0,,6.0,,,,,,,32.0,20.0,27.0,12.0,,28.0,11.0,11.0,16.0,9.0,25.0,7.0,2.0,8.0,6.0,2.0,59.0,2.0,7.0,,19.0,19.0,,38.0,9.0,47.0,,5.0,2.0,3.0,7.0,1.0,6.0,10.0,5.0,1.0,,1.0,17.0,3.0,1.0,4.0,11.0,,,12.0,1.0,2.0,1.0,11.0,1.0,,6.0,,,4.0,,,2.0,,2.0,4.0,4.0,,93.0,,1.0,,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.38235294117647056,0.6666666666666666,,0.38235294117647056,0.4727272727272727,,,0.5112359550561798,0.375,,0.526595744680851,0.375,,0.38202247191011235,0.2,0.2608695652173913,0.2,,0.4117647058823529,,,0.7916666666666666,0.25,0.8636363636363636,0.09523809523809523,0.8260869565217391,0.1836734693877551,0.2727272727272727,0.3333333333333333,,0.11764705882352941,,1.0,0.6875,1.0,0.9,0.5,,100.23084994753411,1.0,14.524752475247524,14.204081632653061,14.03960396039604,13.744897959183673,0.25842696629213485,0.5217391304347826,0.7058823529411765,0.6666666666666666,0.2808988764044944,0.48,0.6,0.5,0.07865168539325842,0.2857142857142857,0.2857142857142857,1.0,0.06741573033707865,0.3333333333333333,0.3333333333333333,1.0,0.3146067415730337,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.375,,,0.25,0.125,1.0,1.0,,,,,,,0.6404494382022472,0.39285714285714285,0.5210067415730337,0.5614071428571429,,0.06382978723404255,0.1,,0.06060606060606061,,7.652727272727272,26.235294117647058,0.009900990099009901,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,1610612749,2023,2022-23,True
1626171-1628960-1628975-201950-203507,1610612749,"Bobby Portis, Grayson Allen, Jevon Carter, Jrue Holiday, Giannis Antetokounmpo","Portis, Allen, Carter, Holiday, Antetokounmpo",1626171-1628960-1628975-201950-203507,MIL,2090.0,11,35,-24.0,67,68,3.0,4.0,10.0,135,13.0,20.0,4.0,6.0,1.0,1.0,7.0,20.0,1.0,2.0,1.0,3.0,,,,4.0,16.0,,3.0,,1.0,21.0,42.0,5.0,19.0,9.0,66.0,90.0,5.0,8.0,,3.0,5.0,15.0,1.0,2.0,,1.0,,2.0,16.0,26.0,15.0,,6.0,16.0,4.0,4.0,8.0,5.0,13.0,4.0,1.0,6.0,2.0,,31.0,6.0,10.0,1.0,14.0,11.0,,25.0,17.0,42.0,1.0,1.0,1.0,,7.0,3.0,5.0,9.0,,2.0,,3.0,16.0,1.0,1.0,6.0,11.0,,3.0,10.0,,2.0,,12.0,1.0,1.0,6.0,,,4.0,,,1.0,,3.0,4.0,,,51.0,2.0,3.0,,0.38095238095238093,0.4444444444444444,1.0,0.2631578947368421,,,0.2631578947368421,0.5,0.625,0.5,0.4672131147540984,0.45454545454545453,0.3333333333333333,0.5,0.5357142857142857,0.3333333333333333,0.3114754098360656,0.09523809523809523,0.05,0.15,,0.4375,,0.3333333333333333,0.6111111111111112,0.47619047619047616,0.7368421052631579,0.42857142857142855,0.6756756756756757,0.45714285714285713,0.42857142857142855,0.5384615384615384,,0.4166666666666667,0.5,0.5,0.6666666666666666,1.0,0.6363636363636364,0.875,0.03225806451612903,93.01435406698565,,16.328358208955223,14.647058823529411,15.283582089552239,13.764705882352942,0.32786885245901637,0.65,0.6842105263157895,0.46153846153846156,0.32786885245901637,0.35,0.4117647058823529,0.2857142857142857,0.03278688524590164,0.5,0.5,,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.26229508196721313,0.25,0.25,1.0,0.5454545454545454,0.6666666666666666,,,0.2727272727272727,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.639344262295082,0.25,0.5367393442622951,0.55360625,0.5610666666666667,0.09090909090909091,0.1276595744680851,,0.22727272727272727,0.030303030303030304,6.061904761904762,25.989473684210527,0.04477611940298507,,,,,,,,,,,,,,,,,,,,1610612749,2023,2022-23,True
1628960-1630699-201572-201950-203507,1610612749,"Grayson Allen, MarJon Beauchamp, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Allen, Beauchamp, Lopez, Holiday, Antetokounmpo",1628960-1630699-201572-201950-203507,MIL,2077.0,6,35,,76,77,,3.0,5.0,153,12.0,18.0,2.0,3.0,,,5.0,11.0,2.0,6.0,3.0,6.0,1.0,,,11.0,27.0,,,,,19.0,35.0,14.0,33.0,8.0,88.0,88.0,2.0,4.0,1.0,1.0,,7.0,,,,,,,24.0,14.0,30.0,12.0,,27.0,11.0,2.0,12.0,10.0,22.0,7.0,3.0,9.0,2.0,1.0,54.0,2.0,3.0,,14.0,8.0,,22.0,5.0,27.0,,9.0,8.0,1.0,5.0,1.0,2.0,5.0,2.0,3.0,,1.0,10.0,,,12.0,21.0,,1.0,13.0,,1.0,3.0,8.0,,1.0,2.0,1.0,,,,,,,,,,,81.0,,,,0.631578947368421,0.631578947368421,0.7142857142857143,0.42424242424242425,1.0,,0.42424242424242425,0.5428571428571428,0.5,,0.5882352941176471,0.7,,0.6126760563380281,0.7,,0.4852941176470588,0.05714285714285714,0.05555555555555555,0.09090909090909091,,0.5,,,0.6666666666666666,0.1875,0.8235294117647058,0.10526315789473684,0.7586206896551724,0.14285714285714285,0.3333333333333333,0.16666666666666666,,0.125,,0.5714285714285714,0.6666666666666666,1.0,0.75,0.8888888888888888,,106.07607125662012,,13.328947368421053,13.818181818181818,13.0,13.441558441558442,0.2647058823529412,0.6666666666666666,0.7058823529411765,0.75,0.16176470588235295,0.45454545454545453,0.5,0.4,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.5,0.08823529411764706,0.5,0.5,1.0,0.39705882352941174,0.4074074074074074,0.4074074074074074,0.6363636363636364,0.6,0.6666666666666666,1.0,0.2,,,,,,,,,,0.75,0.4074074074074074,0.5513441176470588,0.6142833333333334,,0.04225352112676056,0.05405405405405406,0.029411764705882353,0.07954545454545454,,6.7457142857142856,25.28181818181818,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,1610612749,2023,2022-23,True
1626171-1626192-1628975-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, Jevon Carter, Brook Lopez, Jrue Holiday","Portis, Connaughton, Carter, Lopez, Holiday",1626171-1626192-1628975-201572-201950,MIL,1988.0,9,33,9.0,66,61,12.0,15.0,6.0,127,12.0,17.0,2.0,3.0,2.0,3.0,12.0,19.0,2.0,7.0,4.0,6.0,,,,3.0,13.0,,,1.0,2.0,26.0,43.0,7.0,19.0,9.0,82.0,73.0,3.0,5.0,,,2.0,8.0,3.0,7.0,1.0,2.0,4.0,13.0,28.0,24.0,21.0,,4.0,13.0,3.0,3.0,14.0,7.0,21.0,3.0,4.0,8.0,6.0,,49.0,1.0,4.0,1.0,8.0,11.0,1.0,20.0,6.0,26.0,1.0,9.0,8.0,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,5.0,,2.0,1.0,8.0,,1.0,7.0,,,,12.0,1.0,1.0,5.0,,1.0,4.0,,,1.0,,3.0,4.0,3.0,,74.0,13.0,12.0,1.0,0.5384615384615384,0.5833333333333334,1.0,0.3684210526315789,,0.5,0.3684210526315789,0.6046511627906976,0.6,0.42857142857142855,0.5887096774193549,0.6,0.5,0.6044776119402985,0.6666666666666666,0.5909090909090909,0.3064516129032258,0.06976744186046512,,0.15789473684210525,,0.2,1.0,1.0,0.7333333333333333,0.23529411764705882,0.42105263157894735,0.08333333333333333,0.5588235294117647,0.1724137931034483,0.2,0.42857142857142855,,0.1,,0.5,0.875,0.6,0.4444444444444444,0.4,0.038461538461538464,91.99195171026157,0.75,14.696969696969697,16.688524590163933,14.43939393939394,15.721311475409836,0.27419354838709675,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.3064516129032258,0.631578947368421,0.75,0.5,0.11290322580645161,0.2857142857142857,0.2857142857142857,,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.20967741935483872,0.23076923076923078,0.23076923076923078,1.0,0.6,0.6666666666666666,,,,,,0.3333333333333333,0.6666666666666666,,,0.2222222222222222,0.5,0.5806451612903226,0.23076923076923078,0.5214185483870968,0.54505,0.5005555555555555,0.07575757575757576,0.10638297872340426,,0.0975609756097561,0.15853658536585366,6.77906976744186,25.473684210526315,0.18181818181818182,,,,,,1.0,,,,,,,,,,,,,,1610612749,2023,2022-23,True
