EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffRebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Technical Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2M,LongMidRangeAssists,FTOffRebounds,Steals,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,Blocks,SecondChanceFg2Pct,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,ShootingFouls,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGA,PtsPutbacks,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BadPassSteals,HeaveAttempts,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SelfORebPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,BlockedLongMidRange,Travels,Transition Take Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Transition Take Fouls Drawn,DefensiveGoaltends,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1626172-1627780-1629673-202691-203110,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Klay Thompson, Draymond Green","Looney, Payton II, Poole, Thompson, Green",1626172-1627780-1629673-202691-203110,GSW,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-1629673-202691-203952,1610612744,"Kevon Looney, Gary Payton II, Jordan Poole, Klay Thompson, Andrew Wiggins","Looney, Payton II, Poole, Thompson, Wiggins",1626172-1627780-1629673-202691-203952,GSW,525.0,7,9.0,15.0,17.0,8.0,12.0,32.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,8.0,2.0,22.0,16.0,3.0,5.0,1.0,16.0,2.0,6.0,1.0,5.0,,14.0,4.0,9.0,12.0,2.0,,,,2.0,,7.0,4.0,4.0,,2.0,,15.0,16.0,8.0,1.0,,0.25,0.3333333333333333,0.5,0.6,0.625,0.75,0.6111111111111112,0.7272727272727273,1.0,0.6666666666666666,0.7,0.6,1.0,87.77142857142857,16.933333333333334,15.941176470588236,16.066666666666666,14.647058823529411,0.125,1.0,1.0,0.25,0.25,0.3333333333333333,,0.125,0.5,0.5,0.625,0.495178125,0.49234999999999995,0.1111111111111111,0.2,0.7272727272727273,8.125,0.5333333333333333,6.0,4.0,3.0,6.0,1.0,1.0,4.0,8.0,1.0,1.0,7.0,12.0,6.0,3.0,4.0,3.0,,2.0,3.0,1.0,0.5,1.0,0.5,1.1666666666666667,1.1666666666666667,0.5,0.5,0.375,0.3333333333333333,,0.375,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,0.3181818181818182,25.2125,2.0,2.0,,0.2,1.0,1.0,1.0,3.0,0.125,0.25,0.75,0.25,0.3333333333333333,,3.0,2.0,5.0,0.3,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,0.125,0.3333333333333333,,0.3774,4.0,0.6666666666666666,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,,,0.6666666666666666,,1.0,,0.5,0.5,1.0,1.0,0.2,1.0,2.0,3.0,0.6,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-1630541-201939-202691,1610612744,"Kevon Looney, Gary Payton II, Moses Moody, Stephen Curry, Klay Thompson","Looney, Payton II, Moody, Curry, Thompson",1626172-1627780-1630541-201939-202691,GSW,148.0,1,2.0,6.0,5.0,,,11.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,,8.0,7.0,,,,,2.0,6.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,8.0,,,,,0.25,0.25,0.8,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,1.0,,107.02702702702702,12.166666666666666,15.0,12.166666666666666,15.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5134083333333334,,,,,9.48,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,0.16666666666666666,,,,1.0,0.16666666666666666,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-1630541-202691-203110,1610612744,"Kevon Looney, Gary Payton II, Moses Moody, Klay Thompson, Draymond Green","Looney, Payton II, Moody, Thompson, Green",1626172-1627780-1630541-202691-203110,GSW,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,71.2,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-1630541-203110-203952,1610612744,"Kevon Looney, Gary Payton II, Moses Moody, Draymond Green, Andrew Wiggins","Looney, Payton II, Moody, Green, Wiggins",1626172-1627780-1630541-203110-203952,GSW,14.0,1,,1.0,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-201939-202691-203110,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Draymond Green","Looney, Payton II, Curry, Thompson, Green",1626172-1627780-201939-202691-203110,GSW,7.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,,,,1.0,0.3021,0.3021,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,25.9,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1627780-201939-202691-203952,1610612744,"Kevon Looney, Gary Payton II, Stephen Curry, Klay Thompson, Andrew Wiggins","Looney, Payton II, Curry, Thompson, Wiggins",1626172-1627780-201939-202691-203952,GSW,779.0,6,13.0,28.0,27.0,8.0,11.0,55.0,3.0,7.0,5.0,9.0,,3.0,8.0,19.0,7.0,35.0,28.0,1.0,3.0,2.0,10.0,10.0,6.0,5.0,8.0,3.0,19.0,6.0,10.0,17.0,2.0,,1.0,1.0,3.0,,4.0,11.0,10.0,,5.0,,27.0,10.0,8.0,,,0.625,0.7142857142857143,0.42105263157894735,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.5645161290322581,0.625,0.6666666666666666,0.8571428571428571,0.9090909090909091,0.8571428571428571,,101.66880616174583,14.321428571428571,14.0,13.178571428571429,14.0,0.2692307692307692,0.42857142857142855,0.5,0.34615384615384615,0.5555555555555556,0.625,0.6,0.11538461538461539,,,0.5384615384615384,0.5151692307692307,0.6216071428571429,0.16129032258064516,0.20833333333333334,0.2857142857142857,6.505263157894737,0.2857142857142857,7.0,6.0,2.0,5.0,1.0,1.0,4.0,7.0,1.0,1.0,8.0,9.0,5.0,2.0,3.0,1.0,2.0,,7.0,0.75,0.5714285714285714,1.0,0.5714285714285714,0.8333333333333334,0.8,0.2692307692307692,,0.5,,0.6666666666666666,0.19230769230769232,0.4,0.4,0.5,0.3333333333333333,1.0,,0.4,0.22857142857142856,24.928571428571427,1.0,3.0,,0.42857142857142855,0.3333333333333333,2.0,7.0,4.0,0.10526315789473684,0.1111111111111111,1.0,0.6363636363636364,0.75,,3.0,2.0,4.0,0.42857142857142855,1.0,2.0,,1.0,,,3.0,1.0,1.0,,,,,0.5,0.14285714285714285,,0.5,,,0.07692307692307693,0.3333333333333333,,0.478,3.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,0.6666666666666666,,,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,2.0,0.5,1.0,0.3333333333333333,2.0,,3.0,3.0,1.0,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-1630237-202691,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Anthony Lamb, Klay Thompson","Looney, DiVincenzo, Poole, Lamb, Thompson",1626172-1628978-1629673-1630237-202691,GSW,60.0,1,1.0,3.0,2.0,,,5.0,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,0.5,,0.5,,1.0,,1.0,,,120.0,3.6666666666666665,24.5,3.0,24.5,,,,0.5,1.0,1.0,,,,,0.5,0.50615,,,,,5.2,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,23.1,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-1630541-201939,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Moses Moody, Stephen Curry","Looney, DiVincenzo, Poole, Moody, Curry",1626172-1628978-1629673-1630541-201939,GSW,625.0,4,10.0,23.0,20.0,17.0,1.0,43.0,6.0,7.0,3.0,4.0,1.0,1.0,10.0,12.0,4.0,30.0,29.0,7.0,9.0,4.0,18.0,10.0,10.0,5.0,7.0,1.0,16.0,2.0,6.0,8.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,8.0,,1.0,3.0,28.0,18.0,17.0,1.0,3.0,0.5,0.5,0.8333333333333334,0.7777777777777778,0.7647058823529411,0.6363636363636364,0.7142857142857143,0.6,0.5,1.0,0.8571428571428571,1.0,,99.072,14.304347826086957,14.8,13.347826086956522,14.75,0.4117647058823529,0.8571428571428571,0.8571428571428571,0.23529411764705882,0.75,0.75,0.3333333333333333,0.058823529411764705,1.0,1.0,0.7058823529411765,0.5072558823529412,0.5266045454545455,0.05555555555555555,0.07692307692307693,0.6,6.516666666666667,0.7391304347826086,1.0,2.0,2.0,5.0,,,2.0,5.0,,,2.0,6.0,5.0,2.0,2.0,2.0,4.0,,2.0,1.0,0.4,,0.4,1.0,1.0,0.29411764705882354,,0.5,,0.6666666666666666,0.29411764705882354,0.4,0.4,1.0,,,,0.4,0.06666666666666667,26.02,6.0,7.0,,0.6363636363636364,0.8571428571428571,,2.0,4.0,,,0.8,1.0,1.0,1.0,2.0,1.0,2.0,0.18181818181818182,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,0.6523,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,0.6666666666666666,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-1630541-202691,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Moses Moody, Klay Thompson","Looney, DiVincenzo, Poole, Moody, Thompson",1626172-1628978-1629673-1630541-202691,GSW,975.0,6,16.0,35.0,35.0,20.0,10.0,70.0,4.0,7.0,4.0,10.0,1.0,6.0,9.0,23.0,2.0,26.0,38.0,5.0,15.0,1.0,14.0,12.0,6.0,6.0,8.0,3.0,18.0,8.0,14.0,16.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,23.0,14.0,20.0,,1.0,0.6666666666666666,0.6666666666666666,0.391304347826087,0.3333333333333333,0.375,0.325,0.38235294117647056,0.3181818181818182,0.6666666666666666,0.8,0.7777777777777778,0.8,,103.38461538461539,13.2,14.657142857142857,12.82857142857143,14.085714285714285,0.21875,0.5714285714285714,0.5714285714285714,0.3125,0.4,0.4,0.75,0.1875,0.16666666666666666,0.16666666666666666,0.5,0.4891921875,0.49526250000000005,0.06060606060606061,0.08333333333333333,0.5384615384615384,8.591304347826087,0.5714285714285714,-12.0,3.0,2.0,8.0,1.0,1.0,2.0,9.0,1.0,1.0,3.0,6.0,8.0,2.0,2.0,2.0,3.0,,2.0,1.0,0.2222222222222222,1.0,0.2222222222222222,0.75,0.75,0.28125,,0.09523809523809523,,0.75,0.25,0.25,0.25,1.0,0.5,1.0,1.0,0.25,0.11538461538461539,25.51111111111111,3.0,5.0,,0.25,0.6,,2.0,6.0,,,0.75,0.14285714285714285,0.16666666666666666,1.0,5.0,1.0,5.0,0.25,,1.0,,,,,4.0,2.0,,,,,,,,,,,,0.03125,,,0.511625,2.0,1.0,,,,,,,,1.0,,,,,,,0.2,0.3333333333333333,,,,,,,,1.0,1.0,0.2,,0.2,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-201939-202691,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Stephen Curry, Klay Thompson","Looney, DiVincenzo, Poole, Curry, Thompson",1626172-1628978-1629673-201939-202691,GSW,177.0,2,3.0,6.0,9.0,4.0,2.0,15.0,,,,3.0,,,,3.0,,,10.0,,2.0,,,,,,,,,1.0,3.0,3.0,2.0,,1.0,,2.0,1.0,1.0,2.0,,,,,,,4.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,122.03389830508473,14.666666666666666,9.88888888888889,14.666666666666666,9.88888888888889,,,,0.75,,,,,,,0.25,0.4489875,0.4582833333333333,,,,8.799999999999999,0.6666666666666666,-10.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.25,,,,,0.25,,,,,,,,,25.5,,,,,,1.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-201939-203110,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Stephen Curry, Draymond Green","Looney, DiVincenzo, Poole, Curry, Green",1626172-1628978-1629673-201939-203110,GSW,259.0,2,4.0,10.0,10.0,5.0,,20.0,2.0,3.0,1.0,4.0,,,3.0,7.0,2.0,14.0,10.0,2.0,4.0,2.0,6.0,,6.0,,2.0,,6.0,3.0,4.0,5.0,,,,,,,1.0,4.0,2.0,,,1.0,12.0,6.0,5.0,,1.0,,,0.42857142857142855,0.5,0.6,0.4,0.6363636363636364,0.5,,0.75,0.6666666666666666,0.75,,111.1969111969112,14.3,11.6,14.3,10.7,0.3,0.6666666666666666,0.6666666666666666,0.4,0.25,0.3333333333333333,,,,,0.6,0.515085,0.58187,,,0.42857142857142855,4.4714285714285715,0.5,4.0,1.0,2.0,2.0,,,2.0,3.0,,,2.0,6.0,2.0,2.0,2.0,2.0,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,0.3,,0.2,,,0.2,1.0,1.0,1.0,,,,1.0,0.14285714285714285,24.866666666666664,2.0,3.0,,0.6,0.6666666666666666,1.0,1.0,1.0,0.14285714285714285,0.25,0.5,0.25,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,0.1,1.0,,0.6067,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-201939-203952,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Stephen Curry, Andrew Wiggins","Looney, DiVincenzo, Poole, Curry, Wiggins",1626172-1628978-1629673-201939-203952,GSW,297.0,3,5.0,8.0,9.0,1.0,,17.0,3.0,3.0,,1.0,,,3.0,4.0,1.0,7.0,12.0,,,,,4.0,2.0,2.0,2.0,,4.0,,1.0,2.0,,,,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,,5.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.75,,0.42857142857142855,,0.4375,,,,1.0,,,82.42424242424242,17.75,17.22222222222222,17.375,17.22222222222222,0.42857142857142855,1.0,1.0,0.14285714285714285,,,,,,,0.8571428571428571,0.4819,,0.125,0.2,,3.55,0.125,-5.0,1.0,,2.0,,,,3.0,,,2.0,,2.0,,,,2.0,1.0,1.0,,,,,1.0,1.0,0.42857142857142855,0.3333333333333333,0.25,0.5,0.6666666666666666,0.2857142857142857,,,,,,,,0.2857142857142857,25.766666666666666,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,0.14285714285714285,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-202691-203110,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Klay Thompson, Draymond Green","Looney, DiVincenzo, Poole, Thompson, Green",1626172-1628978-1629673-202691-203110,GSW,255.0,2,4.0,9.0,10.0,2.0,1.0,19.0,1.0,3.0,1.0,2.0,,,2.0,5.0,2.0,9.0,9.0,1.0,1.0,1.0,3.0,,4.0,,1.0,,3.0,1.0,5.0,5.0,,,,,,,2.0,2.0,4.0,,2.0,,9.0,3.0,2.0,,,,,0.4,1.0,0.5,1.0,0.5,0.75,,0.5,0.5,1.0,,107.29411764705883,12.444444444444445,14.3,12.444444444444445,13.1,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,1.0,,,,,0.7142857142857143,0.5504285714285715,0.4694,0.2222222222222222,0.2857142857142857,0.3333333333333333,4.84,0.2222222222222222,,,,1.0,,,1.0,2.0,,,,3.0,1.0,,1.0,,,,,1.0,0.5,,0.5,,,0.2857142857142857,,,,,0.14285714285714285,,,,,,,,,24.25,,,,,,1.0,,3.0,0.2,0.5,0.5,,,1.0,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,0.14285714285714285,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,,0.25,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-202691-203210,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Klay Thompson, JaMychal Green","Looney, DiVincenzo, Poole, Thompson, Green",1626172-1628978-1629673-202691-203210,GSW,177.0,1,3.0,6.0,6.0,6.0,,12.0,,,3.0,5.0,,,3.0,5.0,,6.0,6.0,3.0,5.0,,6.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,,,,1.0,1.0,,,,,,,6.0,6.0,6.0,,,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,97.62711864406779,13.833333333333334,15.666666666666666,13.833333333333334,15.666666666666666,,,,1.0,0.6,0.6,0.3333333333333333,,,,,0.40808,0.40808,,,1.0,5.46,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1629673-202691-203952,1610612744,"Kevon Looney, Donte DiVincenzo, Jordan Poole, Klay Thompson, Andrew Wiggins","Looney, DiVincenzo, Poole, Thompson, Wiggins",1626172-1628978-1629673-202691-203952,GSW,397.0,4,7.0,11.0,13.0,2.0,3.0,24.0,1.0,1.0,1.0,4.0,,3.0,2.0,8.0,,10.0,7.0,,2.0,,,2.0,2.0,1.0,3.0,,8.0,4.0,7.0,9.0,1.0,,1.0,,1.0,,,2.0,,,,,10.0,,2.0,,,0.5,0.5,0.25,,0.4166666666666667,,0.4166666666666667,,1.0,0.8,0.7777777777777778,0.8,,87.05289672544082,16.09090909090909,16.923076923076923,15.727272727272727,16.615384615384617,0.08333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,,0.25,,,0.4166666666666667,0.4805333333333333,0.43765,,,,10.1375,0.18181818181818182,3.0,,,2.0,,,2.0,4.0,,,,6.0,2.0,,2.0,,1.0,,2.0,1.0,0.5,,0.5,,,0.3333333333333333,,0.25,,1.0,0.16666666666666666,,,,,,,,,24.975,,,,,,,2.0,3.0,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,0.75,,2.0,,,2.0,,,,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
1626172-1628978-1630228-201939-202691,1610612744,"Kevon Looney, Donte DiVincenzo, Jonathan Kuminga, Stephen Curry, Klay Thompson","Looney, DiVincenzo, Kuminga, Curry, Thompson",1626172-1628978-1630228-201939-202691,GSW,212.0,1,4.0,6.0,7.0,,,13.0,1.0,1.0,2.0,3.0,,,3.0,4.0,,6.0,10.0,,,,,6.0,,3.0,3.0,2.0,6.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,6.0,,,,,1.0,1.0,0.75,,0.5,,0.5,,1.0,,0.14285714285714285,,,88.30188679245283,11.833333333333334,20.142857142857142,11.833333333333334,15.571428571428571,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,0.46904166666666663,,,,,6.525,,-4.0,,,2.0,,,,2.0,,,,,2.0,,,,1.0,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,,,27.5,,,,,,,1.0,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2023,2022-23,True
