EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Travels,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,Loose Ball Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,HeaveMakes,HeaveAttempts,OffensiveGoaltends,team_id,year,season,team_vs
1627749-1628381-1629027-1629631-1630168,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Onyeka Okongwu","Murray, Collins, Young, Hunter, Okongwu",1627749-1628381-1629027-1629631-1630168,ATL,190.0,2,3.0,1.0,7.0,7,2.0,2.0,14,3.0,8.0,2.0,2.0,1.0,3.0,8.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.375,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.1111111111111111,0.25,0.25,1.0,1.0,0.4,1.0,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,0.25,106.10526315789474,1.0,16.0,11.142857142857142,16.0,11.142857142857142,0.8888888888888888,0.375,0.5,0.1111111111111111,1.0,1.0,1.0,0.7151944444444445,0.59135,0.6666666666666666,0.725,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1629631-203991,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Clint Capela","Murray, Collins, Young, Hunter, Capela",1627749-1628381-1629027-1629631-203991,ATL,5136.0,5,86.0,32.0,185.0,181,21.0,18.0,366,41.0,62.0,4.0,7.0,55.0,54.0,94.0,72.0,212.0,180.0,6.0,12.0,20.0,52.0,8.0,55.0,9.0,10.0,35.0,38.0,4.0,77.0,19.0,96.0,4.0,13.0,8.0,29.0,13.0,5.0,14.0,7.0,192.0,0.574468085106383,0.5,0.5602409638554217,0.4166666666666667,0.5921787709497207,0.5,0.43373493975903615,0.09574468085106383,0.11290322580645161,1.0,0.7169811320754716,0.25,0.7777777777777778,0.7448979591836735,0.22093023255813954,0.38095238095238093,0.7058823529411765,0.7241379310344828,0.7777777777777778,0.05194805194805195,102.61682242990655,0.5,13.875675675675677,14.193370165745856,13.232432432432432,13.546961325966851,0.37349397590361444,0.6612903225806451,0.7454545454545455,0.3313253012048193,0.3888888888888889,0.5714285714285714,0.8072289156626506,0.5709183734939759,0.5380666666666667,0.09433962264150944,5.109574468085106,25.166666666666668,15.0,2.0,3.0,11.0,23.0,2.0,9.0,10.0,17.0,1.0,2.0,1.0,1.0,16.0,4.0,3.0,3.0,26.0,26.0,1.0,6.0,5.0,3.0,5.0,4.0,4.0,5.0,23.0,56.0,57.0,21.0,16.0,28.0,19.0,47.0,9.0,10.0,22.0,5.0,1.0,113.0,9.0,5.0,14.0,7.0,10.0,1.0,7.0,1.0,24.0,1.0,3.0,12.0,28.0,1.0,4.0,4.0,1.0,2.0,31.0,2.0,12.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,23.0,15.0,3.0,2.0,0.5185185185185185,0.56,0.7307692307692307,0.3611111111111111,0.16666666666666666,1.0,0.3611111111111111,0.6,1.0,0.9583333333333334,0.08695652173913043,0.5833333333333334,0.1956521739130435,0.16666666666666666,0.1794871794871795,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.5365853658536586,0.13855421686746988,0.4782608695652174,0.5238095238095238,0.45454545454545453,0.05421686746987952,0.2222222222222222,0.2222222222222222,0.5,0.10240963855421686,0.5882352941176471,0.5882352941176471,1.0,0.2909090909090909,0.2909090909090909,0.5625,0.25,0.1111111111111111,0.5,1.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.1111111111111111,1.0,0.3333333333333333,1.0,0.2909090909090909,0.5216222222222222,0.07344632768361582,0.11538461538461539,0.0136986301369863,0.10849056603773585,0.08108108108108109,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1629631-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, De'Andre Hunter, Bogdan Bogdanovic","Murray, Collins, Young, Hunter, Bogdanovic",1627749-1628381-1629027-1629631-203992,ATL,318.0,3,5.0,-10.0,14.0,13,6.0,,27,,,,,2.0,,,3.0,4.0,14.0,,,,,,2.0,,,2.0,1.0,,3.0,,3.0,,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,,,,,0.4,,1.0,,,,0.3333333333333333,,1.0,0.6,,,0.5,,1.0,,122.26415094339623,0.3333333333333333,14.357142857142858,9.0,14.357142857142858,8.384615384615385,,,,0.6666666666666666,,,1.0,0.44795,,,,26.866666666666664,8.0,,,,,,,,1.0,,,,,,,,1.0,,4.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,1.0,1.0,,7.0,,4.0,2.0,3.0,,1.0,,,,4.0,,1.0,,1.0,,,1.0,,,,7.0,,,,,,,,,,,,0.5,,0.42857142857142855,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,0.2919,0.25,1.0,,0.5,0.5714285714285714,1.0,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630168-1630180,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Saddiq Bey","Murray, Collins, Young, Okongwu, Bey",1627749-1628381-1629027-1630168-1630180,ATL,99.0,1,2.0,,4.0,3,,,7,1.0,2.0,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,0.5,,0.25,,0.25,,0.5,0.5,0.5,,1.0,,,1.0,,,,1.0,,,101.81818181818183,1.0,12.5,16.333333333333332,12.5,16.333333333333332,0.5,0.5,1.0,0.5,,,1.0,0.6813375,,,1.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630168-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Young, Okongwu, Bogdanovic",1627749-1628381-1629027-1630168-203992,ATL,126.0,1,2.0,-3.0,4.0,5,,1.0,9,1.0,3.0,1.0,1.0,,1.0,3.0,,2.0,5.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,0.5,0.5,102.85714285714285,1.0,21.25,8.2,21.25,7.4,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.5479666666666666,0.6118,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-1630180-203991,1610612737,"Dejounte Murray, John Collins, Trae Young, Saddiq Bey, Clint Capela","Murray, Collins, Young, Bey, Capela",1627749-1628381-1629027-1630180-203991,ATL,299.0,1,5.0,5.0,11.0,11,11.0,2.0,22,1.0,2.0,1.0,1.0,4.0,3.0,6.0,4.0,18.0,13.0,2.0,2.0,4.0,4.0,,4.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,,,1.0,,,,,14.0,0.5,1.0,0.75,1.0,0.8181818181818182,1.0,0.4,0.16666666666666666,,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,1.0,,,105.95317725752508,,16.363636363636363,10.818181818181818,15.454545454545455,10.818181818181818,0.2,0.5,0.5,0.4,0.5,1.0,0.6,0.44457,0.2847,0.2222222222222222,5.216666666666667,26.4,11.0,1.0,2.0,2.0,4.0,,,,,,,,,3.0,,3.0,4.0,3.0,3.0,,,,3.0,6.0,3.0,4.0,3.0,18.0,2.0,6.0,3.0,3.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,,2.0,2.0,,,,,2.0,,2.0,,3.0,,,,,,3.0,,,1.0,,,,,,,18.0,11.0,3.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,,0.75,0.75,0.5,0.75,0.8181818181818182,0.25,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,,,,,,,,,,0.75,0.75,0.6666666666666666,1.0,,,,,0.2,0.5,,,0.4,0.75,0.75,0.44457,0.09090909090909091,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629027-203991-203992,1610612737,"Dejounte Murray, John Collins, Trae Young, Clint Capela, Bogdan Bogdanovic","Murray, Collins, Young, Capela, Bogdanovic",1627749-1628381-1629027-203991-203992,ATL,95.0,1,2.0,5.0,3.0,3,,,6,1.0,1.0,,,1.0,1.0,1.0,2.0,5.0,,,,,,,1.0,,,2.0,1.0,,3.0,,3.0,,,,,,,1.0,1.0,5.0,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,1.0,,1.0,1.0,,,1.0,,1.0,,90.94736842105263,1.0,12.333333333333334,19.333333333333332,12.333333333333334,19.333333333333332,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,0.6302666666666666,,,0.9,26.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629631-1630168-203992,1610612737,"Dejounte Murray, John Collins, De'Andre Hunter, Onyeka Okongwu, Bogdan Bogdanovic","Murray, Collins, Hunter, Okongwu, Bogdanovic",1627749-1628381-1629631-1630168-203992,ATL,136.0,2,2.0,-3.0,4.0,6,,1.0,10,2.0,3.0,1.0,1.0,,2.0,4.0,,4.0,7.0,1.0,1.0,2.0,4.0,2.0,,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,1.0,,,,,2.0,0.5,1.0,0.5,1.0,0.5,1.0,,,,,1.0,0.5,1.0,1.0,0.5,,1.0,,1.0,,105.88235294117648,,12.5,14.333333333333334,12.5,14.333333333333334,0.75,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.75,0.5578,0.5836,0.5,2.225,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1628381-1629631-203991-203992,1610612737,"Dejounte Murray, John Collins, De'Andre Hunter, Clint Capela, Bogdan Bogdanovic","Murray, Collins, Hunter, Capela, Bogdanovic",1627749-1628381-1629631-203991-203992,ATL,1237.0,4,21.0,-17.0,42.0,42,,1.0,84,4.0,7.0,,,14.0,5.0,18.0,18.0,37.0,54.0,,1.0,,4.0,,14.0,1.0,2.0,7.0,7.0,1.0,15.0,2.0,17.0,1.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,37.0,0.2777777777777778,,0.5138888888888888,,0.5138888888888888,,0.5,0.05555555555555555,,1.0,0.5833333333333334,0.15384615384615385,0.7777777777777778,0.6666666666666666,0.09090909090909091,,0.6,0.5714285714285714,0.75,0.047619047619047616,97.78496362166531,0.8,16.071428571428573,13.380952380952381,15.880952380952381,12.833333333333334,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.3888888888888889,,,0.6944444444444444,0.5075625,0.501,,7.8999999999999995,25.833333333333332,3.0,,,1.0,7.0,,4.0,3.0,4.0,,,,,6.0,,1.0,2.0,9.0,,,,,,,1.0,2.0,,3.0,6.0,18.0,9.0,6.0,3.0,6.0,9.0,3.0,3.0,3.0,,,24.0,,,4.0,2.0,4.0,,2.0,,8.0,,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,3.0,,,3.0,3.0,,,0.6,0.6,0.6666666666666666,0.5,,0.5,0.5,,0.75,0.75,0.14285714285714285,0.5,,0.3333333333333333,,,,0.8,0.75,0.19444444444444445,0.14285714285714285,0.16666666666666666,,0.1111111111111111,,,,0.1111111111111111,0.75,0.75,1.0,0.42857142857142855,0.42857142857142855,0.5,,,,,,,,,,1.0,0.5,0.42857142857142855,0.55815,0.027777777777777776,0.05555555555555555,,0.08108108108108109,0.07142857142857142,2.0,1.0,,,,,,,,,,,,,,,,1610612737,2023,2022-23,True
1627749-1629027-1629631-1630168-1630180,1610612737,"Dejounte Murray, Trae Young, De'Andre Hunter, Onyeka Okongwu, Saddiq Bey","Murray, Young, Hunter, Okongwu, Bey",1627749-1629027-1629631-1630168-1630180,ATL,437.0,3,7.0,,14.0,16,4.0,2.0,30,2.0,3.0,,,8.0,3.0,5.0,10.0,19.0,19.0,,,3.0,2.0,,8.0,1.0,2.0,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,,4.0,,,,,16.0,0.6,,0.6,1.5,0.59375,1.5,0.6666666666666666,0.2,0.3333333333333333,,0.42857142857142855,1.0,0.3333333333333333,0.4,0.375,1.0,0.5,0.6666666666666666,0.3333333333333333,0.14285714285714285,98.8558352402746,,14.285714285714286,14.8125,14.071428571428571,12.625,0.2,0.6666666666666666,1.0,0.5333333333333333,,,0.8666666666666667,0.5157033333333333,0.5685,0.15789473684210525,3.54,24.91,1.0,,,1.0,2.0,,,1.0,2.0,,,,,3.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,,4.0,12.0,,3.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,,16.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,5.0,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.4,1.0,,0.4,,,,,,0.16666666666666666,1.0,,1.0,,,0.5,0.13333333333333333,0.5,0.5,1.0,,,,,0.13333333333333333,0.5,0.5,1.0,0.375,0.375,1.0,,,,,1.0,,,,,1.0,,0.375,0.432,0.0625,0.16666666666666666,,,0.07142857142857142,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612737,2023,2022-23,True
