EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2A,FG3A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG2M,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGA,ShootingFouls,Fouls,Offensive Fouls Drawn,BlockedAtRim,LongMidRangePctBlocked,LongMidRangeFrequency,PenaltyCorner3FGA,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,LongMidRangeFGM,Charge Fouls,Offensive Fouls,3SecondViolations,AtRimPctBlocked,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,FTDefRebounds,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,LostBallTurnovers,SecondChanceTurnovers,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,BlockedCorner3,OffensiveGoaltends,DefensiveGoaltends,Arc3PctBlocked,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627750-1628971-1629008-203484-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Kentavious Caldwell-Pope, Nikola Jokic","Murray, Brown, Porter Jr., Caldwell-Pope, Jokic",1627750-1628971-1629008-203484-203999,DEN,297.0,5,10.0,12.0,5.0,8.0,2.0,22.0,3.0,2.0,,1.0,6.0,3.0,,3.0,2.0,1.0,2.0,2.0,6.0,5.0,0.3333333333333333,0.5,0.3333333333333333,0.5,106.66666666666666,13.5,13.5,12.6,13.5,0.3333333333333333,0.2222222222222222,,0.2,0.4444444444444444,0.48720625,0.403,0.4582125,10.633333333333333,30.2,0.5,5.0,-9.0,1.0,1.0,1.0,,1.0,2.0,,2.0,6.0,15.0,,,,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,2.0,2.0,4.0,1.0,,1.0,1.0,4.0,3.0,3.0,1.0,2.0,6.0,1.0,0.5,0.5,,,,0.3333333333333333,,0.2222222222222222,,0.3,,0.08333333333333333,0.6666666666666666,1.0,,0.8,,,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.5,0.1111111111111111,,,,0.2,0.2857142857142857,,0.16666666666666666,,,,,,1.0,,1.0,,1.0,3.0,2.0,2.0,2.0,,1.0,2.0,1.0,,,0.16666666666666666,0.3333333333333333,0.75,,1.0,,0.5,,,,,2.0,2.0,2.0,,1.0,,0.2222222222222222,1.0,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1629008-203932-203999,1610612743,"Jamal Murray, Bruce Brown, Michael Porter Jr., Aaron Gordon, Nikola Jokic","Murray, Brown, Porter Jr., Gordon, Jokic",1627750-1628971-1629008-203932-203999,DEN,3305.0,14,107.0,114.0,30.0,43.0,7.0,221.0,32.0,21.0,1.0,6.0,53.0,33.0,2.0,13.0,10.0,21.0,5.0,8.0,38.0,30.0,0.38372093023255816,0.18518518518518517,0.14,0.23529411764705882,96.29046898638427,14.85981308411215,15.043859649122806,14.327102803738319,14.412280701754385,0.37209302325581395,0.2441860465116279,0.14285714285714285,0.2608695652173913,0.5232558139534884,0.49667848837209305,0.5167900000000001,0.4814304347826087,8.130188679245283,25.224242424242423,0.2803738317757009,55.0,-54.0,10.0,12.0,15.0,6.0,12.0,26.0,10.0,22.0,104.0,158.0,2.0,11.0,8.0,7.0,29.0,40.0,12.0,27.0,20.0,9.0,29.0,6.0,8.0,67.0,2.0,17.0,11.0,30.0,4.0,4.0,,1.0,17.0,27.0,30.0,4.0,13.0,93.0,29.0,0.7692307692307693,0.8,0.9,0.30303030303030304,0.30303030303030304,0.49056603773584906,0.6153846153846154,0.47674418604651164,0.4782608695652174,0.5255102040816326,0.6875,0.5178571428571429,0.4583333333333333,0.85,0.08695652173913043,0.6363636363636364,0.11764705882352941,,0.3333333333333333,0.8333333333333334,0.13953488372093023,0.8333333333333334,0.8333333333333334,0.8,0.46875,0.5,0.13953488372093023,0.5,0.5,1.0,0.14583333333333334,0.20967741935483872,0.10576923076923077,0.27884615384615385,3.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,,16.0,10.0,3.0,4.0,,3.0,5.0,1.0,0.6,0.6428571428571429,0.03773584905660377,0.0625,0.9411764705882353,,0.8571428571428571,0.041666666666666664,0.2,0.42857142857142855,1.0,0.08695652173913043,1.0,9.0,8.0,32.0,3.0,1.0,,0.10465116279069768,4.0,12.0,1.0,4.0,7.0,0.75,0.8,0.17391304347826086,1.0,,,,,0.25,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0,2.0,4.0,,2.0,3.0,4.0,3.0,,2.0,2.0,,2.0,2.0,0.2,1.0,,0.19047619047619047,0.19047619047619047,0.75,0.14285714285714285,0.5,,0.19047619047619047,,6.0,,0.125,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,0.029411764705882353,,,,,,,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-201145-201599,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Jeff Green, DeAndre Jordan","Murray, Brown, Braun, Green, Jordan",1627750-1628971-1631128-201145-201599,DEN,376.0,2,12.0,12.0,2.0,5.0,1.0,24.0,2.0,4.0,,,5.0,5.0,,1.0,1.0,4.0,,1.0,3.0,2.0,0.5,,0.16666666666666666,,91.91489361702128,16.166666666666668,15.166666666666666,15.833333333333334,15.0,0.2,0.4,,,0.8,0.557005,0.7504,0.665525,3.56,25.06,0.16666666666666666,6.0,-3.0,3.0,3.0,,,1.0,3.0,1.0,2.0,11.0,14.0,,2.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,,2.0,7.0,1.0,2.0,,2.0,1.0,,,2.0,2.0,4.0,2.0,,1.0,9.0,4.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.6,1.0,0.45,0.5,0.5,1.0,0.6666666666666666,,1.0,0.25,0.6666666666666666,,1.0,,,0.3,1.0,1.0,0.6666666666666666,,,0.1,,,,0.09090909090909091,0.16666666666666666,0.18181818181818182,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,0.5,1.0,,,1.0,2.0,,,,1.0,,,,,,,0.5,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,0.25,0.25,1.0,,,,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,1.0,,,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-201145-203932,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Jeff Green, Aaron Gordon","Murray, Brown, Braun, Green, Gordon",1627750-1628971-1631128-201145-203932,DEN,3944.0,14,130.0,124.0,19.0,15.0,13.0,254.0,46.0,29.0,4.0,5.0,82.0,36.0,5.0,18.0,5.0,29.0,13.0,17.0,64.0,19.0,0.3050847457627119,0.28888888888888886,0.24242424242424243,0.2,92.73833671399595,15.1,15.975806451612904,14.623076923076923,15.733870967741936,0.3898305084745763,0.2457627118644068,0.3076923076923077,0.21739130434782608,0.5084745762711864,0.4803334745762712,0.5643423076923078,0.5143934782608696,7.684146341463415,26.105555555555554,0.14615384615384616,66.0,-8.0,13.0,24.0,21.0,3.0,7.0,36.0,15.0,31.0,148.0,156.0,6.0,18.0,8.0,6.0,28.0,38.0,34.0,39.0,19.0,13.0,32.0,3.0,8.0,77.0,3.0,18.0,26.0,47.0,,,2.0,4.0,13.0,39.0,38.0,6.0,22.0,130.0,28.0,0.5277777777777778,0.5588235294117647,0.8666666666666667,0.4166666666666667,0.4166666666666667,0.43902439024390244,0.4444444444444444,0.4957627118644068,0.4782608695652174,0.5522388059701493,0.5294117647058824,0.5384615384615384,0.7428571428571429,1.0,0.14285714285714285,0.8301886792452831,0.11764705882352941,0.25,0.8333333333333334,1.0,0.2033898305084746,0.5416666666666666,0.5909090909090909,0.6153846153846154,0.45652173913043476,0.4883720930232558,0.059322033898305086,0.42857142857142855,0.42857142857142855,1.0,0.16417910447761194,0.22448979591836735,0.12162162162162163,0.1891891891891892,2.0,7.0,4.0,9.0,3.0,8.0,4.0,6.0,5.0,,9.0,7.0,1.0,5.0,,3.0,5.0,4.0,0.375,0.46153846153846156,0.07317073170731707,0.06521739130434782,0.6923076923076923,0.6363636363636364,1.0,0.08333333333333333,0.8,0.5384615384615384,0.2857142857142857,0.391304347826087,0.4444444444444444,12.0,12.0,26.0,3.0,2.0,0.08333333333333333,0.1016949152542373,,11.0,,,1.0,1.0,0.5238095238095238,,2.0,,1.0,,0.08333333333333333,0.5384615384615384,0.16666666666666666,0.18181818181818182,0.5,1.0,,12.0,2.0,2.0,6.0,12.0,10.0,,3.0,4.0,,,,0.4,1.0,,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.07692307692307693,,0.4,0.41379310344827586,,2.0,,0.1111111111111111,,2.0,1.0,,,,,,0.4,0.16666666666666666,,,,,,,,2.0,0.5,0.5,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-201145-203999,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Jeff Green, Nikola Jokic","Murray, Brown, Braun, Green, Jokic",1627750-1628971-1631128-201145-203999,DEN,2872.0,15,90.0,89.0,23.0,36.0,14.0,179.0,24.0,22.0,1.0,4.0,51.0,33.0,2.0,11.0,7.0,22.0,8.0,17.0,42.0,23.0,0.39285714285714285,0.38095238095238093,0.36585365853658536,0.36363636363636365,89.74930362116991,15.4,16.696629213483146,14.344444444444445,16.0,0.2857142857142857,0.2619047619047619,0.07692307692307693,0.2222222222222222,0.6309523809523809,0.4980047619047619,0.481125,0.4709083333333333,7.6117647058823525,25.184848484848487,0.25555555555555554,48.0,10.0,13.0,20.0,13.0,3.0,11.0,29.0,12.0,13.0,107.0,97.0,,14.0,6.0,5.0,23.0,20.0,38.0,30.0,10.0,10.0,20.0,3.0,6.0,50.0,7.0,9.0,13.0,25.0,8.0,4.0,1.0,3.0,16.0,21.0,16.0,1.0,7.0,93.0,23.0,0.3448275862068966,0.38461538461538464,0.8333333333333334,0.36363636363636365,0.36363636363636365,0.5686274509803921,0.5454545454545454,0.5595238095238095,0.5,0.5879120879120879,0.5,0.5476190476190477,0.52,0.6923076923076923,0.35,0.5789473684210527,0.3333333333333333,0.375,0.5,0.6,0.23809523809523808,0.65,0.6842105263157895,0.46153846153846156,0.5416666666666666,0.65,0.13095238095238096,0.2727272727272727,0.2727272727272727,1.0,0.07777777777777778,0.12280701754385964,0.1308411214953271,0.21495327102803738,3.0,7.0,3.0,4.0,4.0,11.0,6.0,5.0,3.0,4.0,13.0,9.0,6.0,6.0,,3.0,7.0,4.0,0.36363636363636365,0.5384615384615384,0.09803921568627451,0.16666666666666666,0.8125,0.42857142857142855,0.75,0.08333333333333333,0.5714285714285714,0.5384615384615384,0.42857142857142855,0.2222222222222222,0.75,7.0,7.0,21.0,2.0,3.0,,0.08333333333333333,3.0,3.0,,1.0,4.0,0.6666666666666666,0.23076923076923078,0.16666666666666666,3.0,1.0,,,0.05,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,9.0,1.0,2.0,6.0,9.0,7.0,1.0,3.0,,,1.0,,0.2857142857142857,1.0,0.3333333333333333,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.07692307692307693,0.3333333333333333,0.25,0.4090909090909091,,4.0,3.0,0.3333333333333333,1.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-201599-203932,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, DeAndre Jordan, Aaron Gordon","Murray, Brown, Braun, Jordan, Gordon",1627750-1628971-1631128-201599-203932,DEN,166.0,1,5.0,5.0,,3.0,2.0,10.0,2.0,1.0,,,5.0,2.0,1.0,,,1.0,3.0,3.0,7.0,,0.2857142857142857,0.75,0.6,0.5,86.74698795180723,19.2,14.0,15.0,12.4,0.2857142857142857,0.14285714285714285,,,0.7142857142857143,0.4907642857142857,0.6059333333333333,,6.0,24.9,,3.0,-1.0,1.0,3.0,,,1.0,1.0,,,2.0,3.0,,2.0,,,,,2.0,,,,,,,,,,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,0.2,,0.14285714285714285,,0.14285714285714285,0.3333333333333333,,0.75,,,0.75,,,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.14285714285714285,,,,,,1.0,,1.0,2.0,,,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,0.5,0.3333333333333333,,,1.0,1.0,,0.2,1.0,0.6666666666666666,0.5,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-203484-203932,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Kentavious Caldwell-Pope, Aaron Gordon","Murray, Brown, Braun, Caldwell-Pope, Gordon",1627750-1628971-1631128-203484-203932,DEN,17.0,2,2.0,,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,169.41176470588235,5.0,,2.0,,,1.0,1.0,,1.0,0.51165,0.51165,,,25.2,0.5,,4.0,,,,,,,1.0,1.0,4.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,1.0,,,1.5,,1.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,0.75,0.25,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-203484-203999,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Kentavious Caldwell-Pope, Nikola Jokic","Murray, Brown, Braun, Caldwell-Pope, Jokic",1627750-1628971-1631128-203484-203999,DEN,326.0,1,10.0,10.0,,10.0,2.0,20.0,3.0,3.0,,,6.0,4.0,,,,3.0,1.0,2.0,3.0,,0.4,0.25,0.3333333333333333,,88.34355828220859,17.0,15.6,16.6,15.1,0.3,0.3,,,0.7,0.5561,,,5.55,24.8,,5.0,-3.0,2.0,3.0,,1.0,1.0,2.0,2.0,,10.0,13.0,,2.0,,,,2.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,3.0,2.0,,1.0,2.0,,,,,8.0,,0.5,0.5,,0.5,0.5,0.3333333333333333,,0.5,,0.5,1.0,,,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,0.1,1.0,1.0,,,,0.2,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.5,1.0,0.5,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,6.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-1631128-203932-203999,1610612743,"Jamal Murray, Bruce Brown, Christian Braun, Aaron Gordon, Nikola Jokic","Murray, Brown, Braun, Gordon, Jokic",1627750-1628971-1631128-203932-203999,DEN,1200.0,8,36.0,37.0,7.0,3.0,4.0,73.0,10.0,11.0,1.0,3.0,20.0,15.0,1.0,3.0,3.0,11.0,2.0,5.0,17.0,7.0,0.42857142857142855,0.15384615384615385,0.23809523809523808,0.25,87.6,16.416666666666668,16.45945945945946,15.944444444444445,16.08108108108108,0.2857142857142857,0.3142857142857143,0.3333333333333333,0.5,0.5714285714285714,0.48196285714285714,0.5039,0.5677416666666667,8.83,25.040000000000003,0.19444444444444445,20.0,-7.0,3.0,5.0,2.0,1.0,4.0,6.0,7.0,6.0,39.0,46.0,,5.0,1.0,2.0,7.0,8.0,4.0,18.0,4.0,6.0,10.0,1.0,3.0,26.0,3.0,4.0,7.0,12.0,1.0,,,,3.0,4.0,6.0,,3.0,34.0,7.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.3,0.3333333333333333,0.4714285714285714,0.4166666666666667,0.5131578947368421,0.8333333333333334,0.5,0.6363636363636364,0.8,0.375,0.6875,0.4,0.3333333333333333,0.75,1.0,0.14285714285714285,0.6,0.6,1.0,0.2,0.2222222222222222,0.11428571428571428,0.25,0.25,1.0,0.07894736842105263,0.13043478260869565,0.1282051282051282,0.1794871794871795,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,3.0,3.0,1.0,3.0,,1.0,3.0,3.0,0.5,0.8333333333333334,0.1,0.1,1.0,,0.6666666666666666,0.05263157894736842,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,5.0,3.0,6.0,,2.0,0.2,0.14285714285714285,,1.0,,,,0.3333333333333333,0.5,,1.0,,,,,0.75,0.2,0.25,1.0,,,6.0,1.0,1.0,3.0,6.0,5.0,,1.0,1.0,,,,0.3333333333333333,1.0,,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,0.3333333333333333,0.5454545454545454,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1610612743,2023,2022-23,True
1627750-1628971-201145-202704-203999,1610612743,"Jamal Murray, Bruce Brown, Jeff Green, Reggie Jackson, Nikola Jokic","Murray, Brown, Green, Jackson, Jokic",1627750-1628971-201145-202704-203999,DEN,167.0,1,5.0,5.0,5.0,4.0,,10.0,2.0,,,,4.0,,,4.0,,,,,2.0,5.0,,,,,86.22754491017965,20.8,12.6,20.8,12.6,0.5,,,,0.5,0.45855,,0.45855,4.725,,1.0,3.0,-1.0,2.0,2.0,,,,2.0,,,4.0,5.0,,,2.0,,4.0,4.0,,,2.0,,2.0,,2.0,4.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,4.0,4.0,1.0,1.0,,,,0.5,0.5,0.5,0.5,0.5,,0.5,,1.0,,1.0,,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612743,2023,2022-23,True
1627750-1628971-201145-203484-203932,1610612743,"Jamal Murray, Bruce Brown, Jeff Green, Kentavious Caldwell-Pope, Aaron Gordon","Murray, Brown, Green, Caldwell-Pope, Gordon",1627750-1628971-201145-203484-203932,DEN,670.0,6,21.0,20.0,11.0,5.0,5.0,41.0,9.0,5.0,1.0,3.0,11.0,7.0,1.0,5.0,5.0,5.0,3.0,5.0,13.0,11.0,0.3888888888888889,0.6,0.5555555555555556,0.5,88.11940298507463,14.476190476190476,18.3,13.19047619047619,17.5,0.5,0.2777777777777778,0.3333333333333333,0.3,0.4444444444444444,0.4683722222222222,0.5446833333333333,0.48769,8.718181818181819,25.37142857142857,0.5238095238095238,11.0,2.0,1.0,1.0,5.0,1.0,2.0,6.0,2.0,5.0,23.0,21.0,,4.0,2.0,3.0,10.0,4.0,8.0,3.0,2.0,1.0,3.0,1.0,,7.0,2.0,2.0,6.0,8.0,1.0,1.0,,1.0,5.0,3.0,6.0,,2.0,19.0,10.0,0.3333333333333333,0.4,0.5,0.2857142857142857,0.2857142857142857,0.5454545454545454,0.4,0.5,0.35,0.5476190476190477,0.6666666666666666,0.4166666666666667,1.0,0.5,0.5,0.8,0.5,,1.0,,0.05555555555555555,1.0,1.0,,0.5555555555555556,0.625,0.1111111111111111,0.5,0.5,1.0,0.1,0.15384615384615385,0.17391304347826086,0.43478260869565216,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,4.0,3.0,3.0,,,,,,1.0,0.6666666666666666,0.09090909090909091,0.1111111111111111,0.8,,0.5,0.125,,0.3333333333333333,1.0,0.1,1.0,1.0,,3.0,,,,0.05555555555555555,2.0,2.0,,,,1.0,0.4,0.2,,,,,,1.0,,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,1.0,1.0,0.2,,,0.2,0.2,,,0.5,,0.2,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612743,2023,2022-23,True
1627750-1628971-201145-203484-203999,1610612743,"Jamal Murray, Bruce Brown, Jeff Green, Kentavious Caldwell-Pope, Nikola Jokic","Murray, Brown, Green, Caldwell-Pope, Jokic",1627750-1628971-201145-203484-203999,DEN,928.0,5,29.0,31.0,9.0,1.0,1.0,60.0,1.0,9.0,1.0,3.0,9.0,17.0,1.0,2.0,5.0,8.0,1.0,1.0,15.0,9.0,0.6538461538461539,0.3333333333333333,0.09090909090909091,,93.10344827586206,14.96551724137931,15.935483870967742,14.482758620689655,15.419354838709678,0.038461538461538464,0.34615384615384615,1.0,0.42857142857142855,0.8846153846153846,0.529588,0.4134,0.48373333333333335,6.766666666666667,26.841176470588238,0.3103448275862069,15.0,12.0,3.0,6.0,1.0,4.0,8.0,6.0,8.0,5.0,41.0,29.0,,3.0,2.0,3.0,10.0,,12.0,18.0,,6.0,6.0,4.0,,18.0,,7.0,7.0,14.0,3.0,2.0,,1.0,2.0,4.0,6.0,,1.0,38.0,10.0,,,0.75,0.47058823529411764,0.5,0.6666666666666666,1.0,0.6923076923076923,0.5,0.7068965517241379,1.5,0.5555555555555556,0.7,0.875,,0.7777777777777778,,,1.0,0.6666666666666666,0.23076923076923078,0.5,0.6,,1.0,1.0,0.3076923076923077,0.5,0.5,1.0,0.037037037037037035,0.1,0.07317073170731707,0.24390243902439024,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,1.0,,1.5,0.1111111111111111,,0.5,0.3333333333333333,1.0,,0.3333333333333333,,,,,2.0,1.0,4.0,,2.0,,0.07692307692307693,2.0,,,,1.0,1.0,,0.2857142857142857,2.0,,1.0,,0.16666666666666666,,1.0,1.0,,,1.0,4.0,,1.0,6.0,4.0,2.0,,,,,2.0,2.0,0.2,,,0.4444444444444444,0.5,0.5,,0.5,,0.5,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,0.058823529411764705,,1.0,1.0,1.0,,,,1.0,0.1111111111111111,,1610612743,2023,2022-23,True
