EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,Points,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,FTDefRebounds,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,AtRimFGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted2s,AtRimAssists,LostBallSteals,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LongMidRangePctBlocked,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceCorner3Frequency,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls,LongMidRangeFGM,PenaltyFG2M,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,DefLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Arc3Assists,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Arc3PctAssisted,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,3SecondViolations,SecondChanceArc3FGA,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,HeaveAttempts,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedLongMidRange,Transition Take Fouls Drawn,Corner3PctBlocked,team_id,year,season,team_vs
1626157-1627752-1629669-201144-203085,1610612750,"Karl-Anthony Towns, Taurean Prince, Jaylen Nowell, Mike Conley, Austin Rivers","Towns, Prince, Nowell, Conley, Rivers",1626157-1627752-1629669-201144-203085,MIN,40.0,1,1.0,-2.0,1.0,1.0,,2.0,,,1.0,,2.0,,,,,,1.0,1.0,,,,,72.0,25.0,15.0,25.0,15.0,,,,0.405,5.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1629669-203085-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Jaylen Nowell, Austin Rivers, Kyle Anderson","Towns, Prince, Nowell, Rivers, Anderson",1626157-1627752-1629669-203085-203937,MIN,55.0,1,1.0,-3.0,2.0,2.0,,4.0,,,1.0,1.0,3.0,,,,,,1.0,1.0,0.5,,,,104.72727272727273,18.5,9.0,18.5,9.0,,,0.5,0.47395,11.5,24.8,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1630162-201144-203085,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Austin Rivers","Towns, Prince, Edwards, Conley, Rivers",1626157-1627752-1630162-201144-203085,MIN,153.0,1,3.0,-3.0,3.0,4.0,,7.0,,,,3.0,6.0,,,,,,1.0,1.0,1.0,,,,65.88235294117648,29.666666666666668,16.0,29.666666666666668,16.0,,,1.0,0.5055,,24.7,,,,3.0,,,,,,,,,,3.0,,,,0.5,0.5,,,,,,,,3.0,,,,,3.0,3.0,,,,,,3.0,,3.0,3.0,,,,,,1.0,,,,3.0,3.0,,0.5,,,,,,,,,,,,1.0,,,1.0,,0.5055,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.5,,,,,,,1.0,,0.3333333333333333,,,,,,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Prince, Edwards, Conley, Gobert",1626157-1627752-1630162-201144-203497,MIN,833.0,2,14.0,-6.0,29.0,30.0,5.0,59.0,1.0,1.0,11.0,7.0,38.0,6.0,11.0,13.0,1.0,,4.0,8.0,0.3888888888888889,0.8571428571428571,0.8333333333333334,1.0,101.99279711884755,13.655172413793103,14.566666666666666,13.482758620689655,14.433333333333334,0.05555555555555555,0.05555555555555555,0.6111111111111112,0.5170944444444445,6.9363636363636365,25.485714285714288,3.0,6.0,4.0,32.0,4.0,2.0,5.0,2.0,13.0,4.0,5.0,1.0,6.0,32.0,0.5,0.5,0.36363636363636365,0.5555555555555556,0.64,0.8333333333333334,0.8,0.8,0.3333333333333333,0.5,0.5,0.6666666666666666,3.0,2.0,4.0,2.0,,6.0,,12.0,2.0,,,,,2.0,2.0,6.0,,1.0,1.0,2.0,,10.0,15.0,1.0,7.0,2.0,3.0,,1.0,,,0.14285714285714285,0.3333333333333333,0.2,,0.3333333333333333,0.5,0.6666666666666666,,0.2222222222222222,0.3333333333333333,1.0,,,0.586,,0.2916666666666667,0.4117647058823529,,0.0625,0.10344827586206896,,1.0,1.0,2.0,,,,1.0,,,1.0,,,4.0,,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.25,0.25,,,,4.0,9.0,3.0,,0.75,0.5714285714285714,0.5714285714285714,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,4.0,,3.0,4.0,0.6666666666666666,0.8,,0.6666666666666666,1.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Prince, Edwards, Conley, Anderson",1626157-1627752-1630162-201144-203937,MIN,215.0,2,4.0,5.0,9.0,9.0,3.0,18.0,,,5.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,,,0.16666666666666666,1.0,1.0,1.0,120.55813953488372,11.444444444444445,12.444444444444445,11.444444444444445,12.444444444444445,,,0.6666666666666666,0.63305,5.8,24.8,2.0,2.0,5.0,17.0,6.0,3.0,4.0,2.0,9.0,1.0,1.0,,1.0,17.0,0.6,0.6,1.0,1.0833333333333333,1.0625,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,4.0,,3.0,,2.0,1.0,,4.0,,,,2.0,,2.0,6.0,1.0,,,,,,3.0,4.0,,1.0,6.0,4.0,,1.0,,,,,,,,,,,0.5,0.16666666666666666,,1.0,,,0.74535,0.14285714285714285,0.16666666666666666,,0.35294117647058826,0.4444444444444444,,,,1.0,,,,,,,3.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1630162-203085-203497,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Austin Rivers, Rudy Gobert","Towns, Prince, Edwards, Rivers, Gobert",1626157-1627752-1630162-203085-203497,MIN,125.0,2,2.0,-3.0,5.0,5.0,5.0,10.0,,1.0,2.0,3.0,5.0,,3.0,3.0,,,,,0.6,,1.0,,115.19999999999999,17.6,7.4,17.6,7.4,,0.2,0.8,0.44443,7.25,25.2,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0,1.0,0.5,0.2,0.2,,1.0,,0.2,,,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Prince, Edwards, Gobert, Anderson",1626157-1627752-1630162-203497-203937,MIN,34.0,1,1.0,,1.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,84.70588235294117,20.0,14.0,20.0,14.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,1.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1627752-201144-203085-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Mike Conley, Austin Rivers, Kyle Anderson","Towns, Prince, Conley, Rivers, Anderson",1626157-1627752-201144-203085-203937,MIN,49.0,1,1.0,1.0,2.0,2.0,,4.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,117.55102040816327,13.0,11.5,13.0,11.5,,,1.0,0.609175,2.2,26.5,,,,3.0,,,1.0,,3.0,,,,,3.0,,,,0.75,0.75,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1629669-1630162-203085,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Austin Rivers","Towns, Alexander-Walker, Nowell, Edwards, Rivers",1626157-1629638-1629669-1630162-203085,MIN,119.0,1,2.0,7.0,4.0,3.0,,7.0,,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,0.6666666666666666,,1.0,,84.70588235294117,14.0,21.0,14.0,21.0,,,1.0,0.5447833333333333,1.8,27.1,,,1.0,9.0,,,1.0,,3.0,1.0,,,,9.0,,,1.0,0.8333333333333334,1.125,,1.0,1.0,,,,,,,1.0,,,2.0,,4.0,,,,,,,,2.0,,,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,0.25,0.5,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,3.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,0.5,,0.5,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1629669-1630162-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Rudy Gobert","Towns, Alexander-Walker, Nowell, Edwards, Gobert",1626157-1629638-1629669-1630162-203497,MIN,147.0,1,2.0,3.0,4.0,4.0,,8.0,,,4.0,,6.0,1.0,1.0,2.0,,,,,,1.0,1.0,,78.3673469387755,15.75,21.0,15.5,21.0,,,1.0,0.629625,1.725,,,,3.0,9.0,4.0,2.0,2.0,,4.0,,,,,7.0,0.6666666666666666,1.0,0.75,0.75,0.9,,,,,,,,4.0,1.0,4.0,1.0,4.0,,,3.0,1.0,,2.0,4.0,,3.0,9.0,,,,1.0,1.0,,2.0,3.0,1.0,1.0,9.0,4.0,1.0,0.9,,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,0.6098,0.629625,0.25,0.25,0.2222222222222222,1.0,1.0,,,,,,,,,,,3.0,,,2.0,2.0,,,,,,,,,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,3.0,1.0,1.0,0.75,0.75,,,3.0,,,,,,,1.0,1.0,,,0.75,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1629669-1630162-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Kyle Anderson","Towns, Alexander-Walker, Nowell, Edwards, Anderson",1626157-1629638-1629669-1630162-203937,MIN,96.0,1,2.0,-4.0,3.0,4.0,,7.0,,,1.0,1.0,7.0,,1.0,1.0,,,1.0,2.0,0.5,,1.0,,105.0,9.333333333333334,17.0,9.333333333333334,17.0,,,1.0,0.548075,3.8,25.6,,,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,1.0,0.5,0.75,,1.0,1.0,,,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,,0.75,,,,,,,,,,,0.5,0.5,,0.5,0.5,,0.548075,0.5,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1629669-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Nowell, Conley, Anderson",1626157-1629638-1629669-201144-203937,MIN,65.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,2.0,,,,,,,1.0,,,,,88.61538461538463,15.5,17.0,15.5,14.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Alexander-Walker, Edwards, Conley, Gobert",1626157-1629638-1630162-201144-203497,MIN,4011.0,5,67.0,-3.0,123.0,122.0,19.0,245.0,9.0,11.0,71.0,38.0,151.0,29.0,51.0,65.0,5.0,3.0,14.0,35.0,0.3486238532110092,0.7435897435897436,0.7424242424242424,0.6666666666666666,87.95811518324608,15.65040650406504,17.098360655737704,15.178861788617887,16.4672131147541,0.08256880733944955,0.10091743119266056,0.6880733944954128,0.5232825688073395,5.961971830985916,25.313157894736843,15.0,25.0,42.0,148.0,36.0,18.0,28.0,5.0,66.0,20.0,7.0,1.0,15.0,133.0,0.42857142857142855,0.46153846153846156,0.5915492957746479,0.5779816513761468,0.6016260162601627,0.4666666666666667,0.7407407407407407,0.7142857142857143,0.22935779816513763,0.6,0.625,0.3333333333333333,29.0,11.0,37.0,9.0,4.0,27.0,7.0,22.0,11.0,1.0,15.0,13.0,12.0,4.0,31.0,27.0,3.0,3.0,9.0,14.0,2.0,31.0,33.0,5.0,17.0,31.0,29.0,0.5357142857142857,0.5535714285714286,0.04225352112676056,0.02702702702702703,0.32142857142857145,0.125,0.23076923076923078,0.38461538461538464,0.4,0.16666666666666666,0.7,0.04081632653061224,0.3394495412844037,0.24770642201834864,0.6923076923076923,0.16,0.28,0.5935181818181818,0.48916400000000004,0.14049586776859505,0.20481927710843373,0.10135135135135136,0.20945945945945946,0.23577235772357724,5.0,2.0,8.0,2.0,,4.0,0.04,1.0,,0.2,24.0,1.0,2.0,48.0,13.0,2.0,6.0,6.0,4.0,6.0,2.0,0.1111111111111111,0.3333333333333333,0.6486486486486487,0.6666666666666666,0.5416666666666666,0.07692307692307693,5.0,14.0,30.0,10.0,5.0,0.7142857142857143,0.3684210526315789,0.3684210526315789,0.45454545454545453,0.45454545454545453,1.0,2.0,3.0,9.0,2.0,2.0,0.6923076923076923,0.54,0.3333333333333333,0.375,3.0,,1.0,,3.0,,0.25,0.5384615384615384,0.9,,,0.75,0.2,9.0,2.0,12.0,9.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,,5.0,,,5.0,,,0.5555555555555556,0.8333333333333334,6.0,7.0,6.0,0.6363636363636364,0.6666666666666666,,1.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,0.6666666666666666,0.5,0.07692307692307693,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Edwards, Conley, Anderson",1626157-1629638-1630162-201144-203937,MIN,724.0,4,12.0,4.0,27.0,25.0,14.0,52.0,3.0,1.0,19.0,8.0,20.0,5.0,12.0,14.0,2.0,1.0,2.0,7.0,0.2962962962962963,0.8333333333333334,0.8571428571428571,,103.42541436464089,12.481481481481481,15.48,11.814814814814815,14.6,0.1111111111111111,0.037037037037037035,0.5925925925925926,0.49399038461538464,7.484210526315789,28.85,5.0,8.0,10.0,24.0,8.0,4.0,5.0,3.0,11.0,7.0,1.0,,1.0,22.0,0.4,0.4444444444444444,0.5263157894736842,0.42592592592592593,0.42857142857142855,1.0,0.875,0.8571428571428571,0.2962962962962963,0.625,0.625,0.6,19.0,3.0,8.0,2.0,7.0,7.0,3.0,1.0,2.0,,2.0,14.0,4.0,1.0,17.0,6.0,1.0,,2.0,2.0,,3.0,2.0,,1.0,17.0,19.0,0.3333333333333333,0.4473684210526316,0.05263157894736842,0.125,0.2222222222222222,,0.13333333333333333,0.25,,,0.8,,0.2962962962962963,0.25925925925925924,0.6666666666666666,0.3888888888888889,0.16666666666666666,0.47415,0.5060411764705882,0.03571428571428571,0.05,0.08333333333333333,0.7083333333333334,0.7037037037037037,1.0,,,1.0,,1.0,,,,0.05555555555555555,4.0,,1.0,12.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.5,0.5714285714285714,0.25,,,1.0,3.0,1.0,,1.0,0.125,0.14285714285714285,,,,,1.0,8.0,,,0.5714285714285714,0.4444444444444444,0.3333333333333333,0.3333333333333333,4.0,,,,,,,0.3333333333333333,1.0,,,0.5714285714285714,,1.0,,,1.0,0.14285714285714285,0.14285714285714285,,0.16666666666666666,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,0.5,0.5,,1.0,,,,,1.0,,1.0,,,0.3333333333333333,1.0,0.5,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, Edwards, Gobert, Anderson",1626157-1629638-1630162-203497-203937,MIN,471.0,2,8.0,1.0,14.0,14.0,8.0,28.0,,2.0,9.0,4.0,20.0,,3.0,3.0,1.0,,1.0,2.0,0.3076923076923077,,0.42857142857142855,,85.60509554140128,14.5,19.142857142857142,14.5,17.5,,0.15384615384615385,0.9230769230769231,0.5751807692307692,2.8,24.825,,1.0,7.0,21.0,8.0,4.0,6.0,,14.0,3.0,,,,21.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.7692307692307693,0.75,,0.75,0.75,0.07692307692307693,,,,5.0,,8.0,,2.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,3.0,2.0,,,,,,3.0,2.0,,,3.0,5.0,,0.3,,,,,,,,,,,0.6153846153846154,0.15384615384615385,,0.5,0.25,,0.4767125,,,,0.14285714285714285,0.35714285714285715,,,,,,,,,,,7.0,,,6.0,4.0,1.0,,,,,,,,0.875,0.875,0.5714285714285714,,2.0,2.0,6.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.25,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-201144-203085-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Austin Rivers, Rudy Gobert","Towns, Alexander-Walker, Conley, Rivers, Gobert",1626157-1629638-201144-203085-203497,MIN,119.0,1,2.0,-2.0,4.0,5.0,,9.0,,,,2.0,2.0,2.0,4.0,4.0,,,1.0,1.0,1.0,1.0,0.8,,108.90756302521008,11.25,14.8,11.25,13.4,,,1.0,0.546675,,26.35,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-201144-203085-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Austin Rivers, Kyle Anderson","Towns, Alexander-Walker, Conley, Rivers, Anderson",1626157-1629638-201144-203085-203937,MIN,139.0,1,2.0,,5.0,5.0,1.0,10.0,,1.0,3.0,2.0,5.0,,2.0,2.0,,,,,0.4,,1.0,,103.59712230215827,16.8,11.0,16.8,11.0,,0.2,0.4,0.45546,5.633333333333333,23.9,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,5.0,2.0,,,,5.0,1.0,1.0,0.3333333333333333,0.5,0.5,,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,3.0,1.0,,,,,,1.0,,,,3.0,1.0,,1.5,,,,,,,,,,,,0.2,,,1.0,,0.4296,,,,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,0.5,0.5,,,,,,,,,,1.5,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
1626157-1629638-201144-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, Conley, Gobert, Anderson",1626157-1629638-201144-203497-203937,MIN,120.0,1,2.0,2.0,4.0,4.0,,8.0,,,2.0,1.0,3.0,2.0,3.0,3.0,,,,,0.3333333333333333,1.0,1.0,,96.0,15.75,14.25,15.75,14.25,,,0.6666666666666666,0.5769166666666666,4.5,27.3,,1.0,1.0,5.0,2.0,1.0,2.0,,5.0,,,,,5.0,1.0,1.0,0.5,0.8333333333333334,0.625,,,,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.3333333333333333,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,False
