EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,TotalPoss,DeadBallTurnovers,Turnovers,OffensiveGoaltends,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,LostBallTurnovers,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,BadPassSteals,PenaltyTurnovers,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,FtPoints,PenaltyFG3M,PtsUnassisted3s,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,Corner3Assists,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Corner3PctAssisted,PtsPutbacks,Charge Fouls,OffLongMidRangeReboundPct,Offensive Fouls,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,HeaveMakes,FTOffRebounds,OffFTReboundPct,BlockedArc3,Transition Take Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,Corner3PctBlocked,3SecondViolations,team_id,year,season,team_vs
1628392-1628973-1629656-1630167-1630540,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Obi Toppin, Miles McBride","Hartenstein, Brunson, Grimes, Toppin, McBride",1628392-1628973-1629656-1630167-1630540,NYK,318.0,2,11.0,22.0,,,,99.62264150943396,12.0,12.0,5.0,11.0,2.0,,,,,1.0,1.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0,19.0,16.0,,2.0,8.0,9.0,3.0,2.0,,,1.0,3.0,4.0,2.0,,,1.0,11.0,,,,3.0,,3.0,,3.0,,,,,1.0,2.0,1.0,1.0,1.0,,19.0,0.2,0.2,1.0,0.6,0.6,1.0,0.95,0.95,0.5,,,,,,,0.75,,,,0.6,,,,,1.0,,,,,,16.90909090909091,16.09090909090909,,,,,0.1,1.0,1.0,,0.4,1.0,1.0,0.25,0.3,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.6666666666666666,0.49202500000000005,,16.06,24.880000000000003,3.0,,,,,1.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,5.0,,,5.0,3.0,,1.0,,1.25,,1.25,,,,,,0.5,0.428775,,0.2631578947368421,0.2727272727272727,2.0,,,,0.2,,1.0,,,1.0,,,,,,1.0,0.5,0.5,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-1630193-1630579,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Immanuel Quickley, Jericho Sims","Hartenstein, Brunson, Grimes, Quickley, Sims",1628392-1628973-1629656-1630193-1630579,NYK,86.0,2,3.0,5.0,,,,83.72093023255813,17.666666666666668,17.666666666666668,1.0,2.0,2.0,,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,6.0,1.0,1.0,,1.0,1.0,0.5,0.8333333333333334,1.0,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,16.5,16.5,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,1.0,1.0,0.5756,,1.85,24.4,4.0,,,,,,3.0,,1.0,2.0,,1.0,,,,1.0,2.0,1.0,6.0,,,6.0,3.0,,0.5,,0.8333333333333334,,1.0,,,,0.6666666666666666,0.5,0.3333333333333333,0.5756,,1.0,1.0,,,,,,,,,1.0,1.0,3.0,2.0,1.0,,,1.0,,,,0.3333333333333333,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-1630193-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Immanuel Quickley, Julius Randle","Hartenstein, Brunson, Grimes, Quickley, Randle",1628392-1628973-1629656-1630193-203944,NYK,6880.0,30,225.0,452.0,14.0,23.0,,94.60465116279069,14.79111111111111,13.844444444444445,115.0,227.0,93.0,31.0,44.0,79.0,22.0,13.0,30.0,12.0,30.0,20.0,66.0,69.0,139.0,27.0,80.0,265.0,302.0,29.0,64.0,74.0,60.0,64.0,19.0,8.0,2.0,32.0,20.0,52.0,13.0,19.0,7.0,6.0,124.0,14.0,26.0,30.0,31.0,7.0,68.0,42.0,110.0,7.0,9.0,6.0,,34.0,58.0,7.0,5.0,7.0,7.0,217.0,0.463768115942029,0.5714285714285714,0.7407407407407407,0.3375,0.3291139240506329,0.49640287769784175,0.5,0.5370370370370371,0.365296803652968,0.025,0.05755395683453238,0.0759493670886076,0.030303030303030304,0.391304347826087,0.875,0.6078431372549019,0.37681159420289856,0.5660377358490566,0.2692307692307692,0.5865384615384616,0.3305785123966942,0.42857142857142855,0.26666666666666666,0.5217391304347826,0.6111111111111112,0.8,0.5365853658536586,0.6666666666666666,0.06306306306306306,1.0,15.647577092511014,14.810572687224669,0.3607305936073059,0.5569620253164557,0.6027397260273972,0.4318181818181818,0.136986301369863,0.43333333333333335,0.4482758620689655,0.5384615384615384,0.136986301369863,0.4,0.41379310344827586,0.5,0.3013698630136986,0.30303030303030304,0.3125,0.65,0.55,0.726027397260274,0.296875,0.5469105504587156,0.560735,6.233812949640288,25.639999999999997,-37.0,3.0,5.0,1.0,4.0,7.0,98.0,15.0,20.0,38.0,9.0,23.0,15.0,11.0,48.0,33.0,65.0,29.0,128.0,16.0,4.0,126.0,97.0,0.5172413793103449,0.5076923076923077,0.4875,0.5425531914893617,0.5454545454545454,0.5833333333333334,0.6818181818181818,0.06666666666666667,0.225,0.40425531914893614,0.5263157894736842,0.24468085106382978,0.5508686170212765,0.1811320754716981,0.4830188679245283,0.43555555555555553,14.0,6.0,12.0,12.0,0.0639269406392694,0.06382978723404255,7.0,3.0,46.0,12.0,21.0,42.0,60.0,24.0,1.0,0.41379310344827586,0.5,0.5,0.5,0.10212765957446808,0.15483870967741936,26.0,8.0,7.0,9.0,0.391304347826087,1.0,7.0,5.0,4.0,,,1.0,26.0,2.0,0.29411764705882354,3.0,8.0,0.35294117647058826,9.0,1.0,2.0,,,,,1.0,0.03333333333333333,,2.0,0.05,1.0,2.0,3.0,0.2727272727272727,0.03333333333333333,0.2857142857142857,0.5,1.0,0.2222222222222222,1.0,,1.0,2.0,0.3333333333333333,,,1.0,,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-1630540-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Miles McBride, Julius Randle","Hartenstein, Brunson, Grimes, McBride, Randle",1628392-1628973-1629656-1630540-203944,NYK,1016.0,4,34.0,70.0,1.0,2.0,,99.21259842519684,12.941176470588236,12.647058823529411,17.0,36.0,23.0,4.0,5.0,9.0,2.0,3.0,6.0,2.0,5.0,,3.0,10.0,20.0,6.0,13.0,45.0,34.0,2.0,12.0,8.0,18.0,3.0,,,,6.0,6.0,12.0,,3.0,2.0,1.0,30.0,2.0,2.0,8.0,8.0,,16.0,4.0,20.0,,1.0,1.0,,1.0,7.0,,,,,41.0,0.6,0.6666666666666666,1.0,0.46153846153846156,0.46153846153846156,0.5,0.5757575757575758,0.625,0.3939393939393939,,,,,0.5,,0.5333333333333333,0.2,0.8,0.2857142857142857,0.64,0.23529411764705882,0.25,0.3333333333333333,0.5714285714285714,0.6,0.3333333333333333,0.875,0.5,,,16.0,15.027777777777779,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.6,0.18181818181818182,0.5,0.5,0.6666666666666666,0.15151515151515152,0.4,0.4,0.5,0.09090909090909091,,,,0.6666666666666666,0.6666666666666666,,0.5485560606060607,0.604,8.05,23.815384615384616,11.0,,,,,4.0,21.0,1.0,2.0,3.0,,2.0,1.0,1.0,4.0,6.0,9.0,10.0,34.0,1.0,1.0,34.0,21.0,0.5,0.6666666666666666,0.3333333333333333,0.7105263157894737,0.5,0.7727272727272727,0.5,,,0.15789473684210525,0.6666666666666666,0.10526315789473684,0.5474,0.08888888888888889,0.7555555555555555,0.6176470588235294,10.0,8.0,,1.0,0.30303030303030304,0.42105263157894735,6.0,5.0,7.0,5.0,,5.0,7.0,2.0,,0.5,0.6,0.6,0.625,0.058823529411764705,0.09523809523809523,7.0,2.0,2.0,,,,6.0,1.0,,,,1.0,2.0,,0.3333333333333333,,1.0,,2.0,,1.0,,,,,1.0,,,1.0,0.3333333333333333,,,,,,0.25,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-203095-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Evan Fournier, Julius Randle","Hartenstein, Brunson, Grimes, Fournier, Randle",1628392-1628973-1629656-203095-203944,NYK,314.0,1,12.0,22.0,,1.0,,100.89171974522293,15.0,14.833333333333334,5.0,10.0,10.0,1.0,,,,,5.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,10.0,14.0,,,2.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,10.0,,,0.5,1.0,1.0,0.14285714285714285,0.4444444444444444,0.5,0.2222222222222222,,,,,1.0,,0.5,,0.3333333333333333,,0.4,,,,,1.0,,0.3333333333333333,,,,13.4,12.9,,,,,0.5555555555555556,,,,0.2222222222222222,0.5,0.5,,0.1111111111111111,1.0,1.0,1.0,,0.2222222222222222,1.0,0.4359888888888889,,11.37142857142857,24.1,-4.0,,,,,,8.0,,,,,1.0,,,,,5.0,1.0,3.0,1.0,,3.0,8.0,,,,0.25,,0.25,,,,,,0.16666666666666666,0.40877500000000005,,0.3,0.6666666666666666,1.0,,1.0,1.0,0.1111111111111111,,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,0.1,0.125,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630167-1630193-203095,1610612752,"Isaiah Hartenstein, Jalen Brunson, Obi Toppin, Immanuel Quickley, Evan Fournier","Hartenstein, Brunson, Toppin, Quickley, Fournier",1628392-1628973-1630167-1630193-203095,NYK,707.0,4,23.0,48.0,3.0,5.0,,97.76520509193777,15.521739130434783,14.956521739130435,12.0,25.0,2.0,3.0,1.0,1.0,,1.0,4.0,1.0,3.0,3.0,9.0,3.0,8.0,3.0,11.0,15.0,30.0,1.0,6.0,,9.0,9.0,3.0,,,3.0,3.0,6.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,6.0,3.0,,9.0,2.0,11.0,,2.0,2.0,,3.0,5.0,2.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.375,0.39473684210526316,0.375,0.5789473684210527,,,,,0.4,,0.75,0.2,0.8571428571428571,0.125,0.8181818181818182,0.15384615384615385,,0.16666666666666666,,1.0,,0.8333333333333334,1.0,,0.5,14.0,13.4,0.05263157894736842,1.0,1.0,1.0,0.21052631578947367,0.25,0.25,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.47368421052631576,0.3333333333333333,0.3333333333333333,1.0,,0.631578947368421,0.3333333333333333,0.5067973684210526,0.490225,10.8625,25.60909090909091,-15.0,,1.0,,,,,,,,2.0,,,2.0,3.0,,,,,2.0,,,,,,0.5,,0.5,,,,0.6666666666666666,,,,,0.2,,,2.0,,2.0,,0.10526315789473684,,,,,,,4.0,2.0,1.0,1.0,,,,,0.05,0.1111111111111111,,,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,0.5,,,,,0.5,1.0,1.0,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630167-1630540-203095,1610612752,"Isaiah Hartenstein, Jalen Brunson, Obi Toppin, Miles McBride, Evan Fournier","Hartenstein, Brunson, Toppin, McBride, Fournier",1628392-1628973-1630167-1630540-203095,NYK,500.0,1,17.0,32.0,2.0,2.0,,92.16,16.470588235294116,15.941176470588236,8.0,15.0,,2.0,2.0,4.0,,1.0,6.0,,1.0,,4.0,3.0,11.0,,4.0,11.0,20.0,1.0,2.0,4.0,,4.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,2.0,5.0,2.0,,7.0,2.0,9.0,,,,,3.0,4.0,,,,,11.0,0.3333333333333333,0.3333333333333333,,,,0.2727272727272727,0.2,0.3235294117647059,0.26666666666666666,,0.09090909090909091,0.25,,,,1.0,0.25,1.0,,1.0,0.16666666666666666,,,,1.0,1.0,1.0,1.0,,,14.666666666666666,14.666666666666666,0.26666666666666666,0.5,0.6666666666666666,0.5,0.4,0.16666666666666666,0.16666666666666666,,0.06666666666666667,,,,0.26666666666666666,,,,,0.5333333333333333,,0.4978666666666667,0.51585,6.245454545454546,24.75,-9.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,,2.0,1.0,,1.0,,1.0,,1.0,,,0.5,1.0,1.0,,0.4737,,0.18181818181818182,0.058823529411764705,,,,,,,,,5.0,,,5.0,5.0,3.0,,,,,,0.17647058823529413,0.23076923076923078,,,,,,,,1.0,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630193-1630540-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Immanuel Quickley, Miles McBride, Julius Randle","Hartenstein, Brunson, Quickley, McBride, Randle",1628392-1628973-1630193-1630540-203944,NYK,6.0,1,1.0,1.0,,,,240.0,5.0,5.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.3639,,,25.3,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,0.3639,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630193-1630579-203095,1610612752,"Isaiah Hartenstein, Jalen Brunson, Immanuel Quickley, Jericho Sims, Evan Fournier","Hartenstein, Brunson, Quickley, Sims, Fournier",1628392-1628973-1630193-1630579-203095,NYK,281.0,2,7.0,15.0,1.0,1.0,,76.86832740213522,16.0,15.857142857142858,5.0,8.0,,1.0,3.0,3.0,1.0,1.0,2.0,,,1.0,3.0,4.0,5.0,1.0,3.0,12.0,10.0,1.0,4.0,4.0,3.0,3.0,1.0,,,2.0,1.0,3.0,1.0,2.0,,,7.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,2.0,,,,,10.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6875,0.6666666666666666,0.375,,,,,,,0.6666666666666666,1.0,,,0.4,0.3333333333333333,,,,1.0,,,,,,21.125,18.625,0.375,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,0.5762375,0.6486,3.7600000000000002,25.8,2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,3.0,3.0,2.0,,,,,,0.2222222222222222,0.3333333333333333,,,,,,,,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630193-1630579-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Immanuel Quickley, Jericho Sims, Julius Randle","Hartenstein, Brunson, Quickley, Sims, Randle",1628392-1628973-1630193-1630579-203944,NYK,1.0,1,1.0,2.0,,,,2880.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630193-203095-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Immanuel Quickley, Evan Fournier, Julius Randle","Hartenstein, Brunson, Quickley, Fournier, Randle",1628392-1628973-1630193-203095-203944,NYK,1.0,1,1.0,1.0,,,,1440.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630540-1630579-203095,1610612752,"Isaiah Hartenstein, Jalen Brunson, Miles McBride, Jericho Sims, Evan Fournier","Hartenstein, Brunson, McBride, Sims, Fournier",1628392-1628973-1630540-1630579-203095,NYK,209.0,1,5.0,11.0,1.0,1.0,,75.78947368421052,18.0,17.8,3.0,6.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,9.0,11.0,1.0,4.0,2.0,3.0,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,1.0,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,7.0,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.9,0.75,0.4,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,19.833333333333332,19.833333333333332,0.4,1.0,1.0,0.5,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.8,0.5,0.58323,,5.7,25.4,-2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,0.2222222222222222,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,0.16666666666666666,0.25,,,,,,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630540-1630579-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Miles McBride, Jericho Sims, Julius Randle","Hartenstein, Brunson, McBride, Sims, Randle",1628392-1628973-1630540-1630579-203944,NYK,45.0,1,1.0,3.0,,,,96.0,10.0,10.0,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,17.5,17.5,,,,,,,,,1.0,,,,,,,,,,,0.4472,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1630540-203095-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Miles McBride, Evan Fournier, Julius Randle","Hartenstein, Brunson, McBride, Fournier, Randle",1628392-1628973-1630540-203095-203944,NYK,191.0,1,5.0,10.0,,,,75.39267015706807,11.8,11.8,3.0,5.0,3.0,,,,,,,,,,1.0,,,,2.0,6.0,11.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,2.0,2.0,,,,,6.0,,,,,,,,0.6,1.0,,,,,,,,,0.3333333333333333,,0.2,,,,,,,,0.5,,,26.4,17.0,,,,,,,,,,,,,0.5,,,,,1.0,,0.537075,,,24.7,-5.0,,,,,,5.0,,,,,1.0,,,,,,2.0,6.0,,,6.0,5.0,,,,,,0.6,,,,,,0.5,0.537075,,1.0,1.0,1.0,1.0,,,0.5,0.5,,,6.0,,,3.0,6.0,1.0,,,,,,0.3333333333333333,1.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629004-1629656-1630540-1630579,1610612752,"Isaiah Hartenstein, Svi Mykhailiuk, Quentin Grimes, Miles McBride, Jericho Sims","Hartenstein, Mykhailiuk, Grimes, McBride, Sims",1628392-1629004-1629656-1630540-1630579,NYK,24.0,1,,1.0,,,,60.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629004-1630193-1630540-1630579,1610612752,"Isaiah Hartenstein, Svi Mykhailiuk, Immanuel Quickley, Miles McBride, Jericho Sims","Hartenstein, Mykhailiuk, Quickley, McBride, Sims",1628392-1629004-1630193-1630540-1630579,NYK,386.0,3,14.0,27.0,1.0,1.0,,100.72538860103627,15.571428571428571,15.071428571428571,6.0,13.0,5.0,1.0,,2.0,,1.0,3.0,,,2.0,3.0,1.0,5.0,3.0,6.0,14.0,18.0,,,2.0,6.0,3.0,2.0,,,,2.0,2.0,1.0,,,,6.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,,,,,14.0,,,0.6666666666666666,0.5,0.5,0.2,0.5,0.5384615384615384,0.5454545454545454,,,,,,,1.0,0.25,,,0.6666666666666666,0.14285714285714285,0.5,,1.0,1.0,,,,,,12.923076923076923,12.846153846153847,0.18181818181818182,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,0.7272727272727273,0.6666666666666666,0.5022954545454545,0.4476,4.54,24.483333333333334,-4.0,,1.0,,,,9.0,,,1.0,,1.0,,1.0,,1.0,3.0,2.0,11.0,1.0,,11.0,9.0,,0.3333333333333333,,0.8,,0.7857142857142857,,,,0.2,,0.2,0.50716,,0.7857142857142857,0.6428571428571429,3.0,1.0,1.0,1.0,0.2727272727272727,0.2,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.2857142857142857,3.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
