EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,PenaltyCorner3FGM,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Transition Take Fouls,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,HeaveAttempts,team_id,year,season,team_vs
1628983-1629652-1630581-1631114-1631119,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Josh Giddey, Jalen Williams, Jaylin Williams","Gilgeous-Alexander, Dort, Giddey, Williams, Williams",1628983-1629652-1630581-1631114-1631119,OKC,17315.0,24,289,-24.0,605,613,37.0,50.0,71.0,1218,98.0,160.0,13.0,23.0,7.0,12.0,78.0,167.0,20.0,40.0,10.0,33.0,1.0,6.0,5.0,53.0,151.0,7.0,19.0,5.0,9.0,196.0,367.0,63.0,184.0,95.0,676.0,700.0,22.0,41.0,8.0,25.0,5.0,73.0,14.0,24.0,5.0,14.0,6.0,49.0,154.0,238.0,171.0,18.0,26.0,151.0,53.0,35.0,77.0,57.0,134.0,47.0,10.0,40.0,26.0,11.0,325.0,22.0,54.0,2.0,99.0,88.0,14.0,201.0,78.0,279.0,12.0,56.0,31.0,25.0,44.0,13.0,24.0,37.0,6.0,20.0,7.0,81.0,6.0,3.0,68.0,120.0,5.0,6.0,4.0,130.0,19.0,4.0,13.0,129.0,14.0,5.0,67.0,2.0,15.0,6.0,9.0,15.0,8.0,1.0,603.0,49.0,37.0,4.0,2.0,0.39285714285714285,0.4207650273224044,0.9047619047619048,0.3423913043478261,0.32,0.35714285714285715,0.3423913043478261,0.5340599455040872,0.5365853658536586,0.5833333333333334,0.5272232304900182,0.5151515151515151,0.5657894736842105,0.5561056105610561,0.5140845070422535,0.5833333333333334,0.3339382940108893,0.09536784741144415,0.125,0.08982035928143713,0.5432098765432098,0.9333333333333333,0.15384615384615385,0.6285714285714286,0.3176470588235294,0.7674418604651163,0.18181818181818182,0.6951672862453532,0.2611683848797251,0.4098360655737705,0.2696629213483146,0.25,0.22448979591836735,0.5769230769230769,0.6212121212121212,0.7727272727272727,0.7878787878787878,0.7,0.046875,101.29483107132545,0.5333333333333333,14.25785123966942,14.174551386623165,13.720661157024793,13.729200652528547,0.29038112522686027,0.6125,0.7,0.40816326530612246,0.3030852994555354,0.46706586826347307,0.5131578947368421,0.3333333333333333,0.07259528130671507,0.5,0.5,0.55,0.05989110707803993,0.30303030303030304,0.30303030303030304,1.0,0.27404718693284935,0.3509933774834437,0.3509933774834437,0.8867924528301887,0.3484848484848485,0.5652173913043478,0.09090909090909091,0.16666666666666666,1.0,0.2878787878787879,0.3684210526315789,0.8571428571428571,0.3157894736842105,0.5833333333333334,0.13157894736842105,0.23684210526315788,0.5555555555555556,0.6243194192377496,0.3509933774834437,0.5225155172413793,0.5309,0.5480947368421053,0.11092715231788079,0.1595238095238095,0.10798816568047337,0.07248520710059171,6.486376021798365,25.47608695652174,0.06115702479338843,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2023,2022-23,False
1629652-1630198-1630581-1631114-1631119,1610612760,"Luguentz Dort, Isaiah Joe, Josh Giddey, Jalen Williams, Jaylin Williams","Dort, Joe, Giddey, Williams, Williams",1629652-1630198-1630581-1631114-1631119,OKC,5696.0,8,95,-13.0,202,196,15.0,15.0,22.0,398,37.0,66.0,5.0,8.0,2.0,5.0,16.0,44.0,2.0,4.0,2.0,10.0,,2.0,,26.0,64.0,1.0,5.0,1.0,7.0,55.0,114.0,28.0,74.0,38.0,232.0,245.0,6.0,11.0,1.0,7.0,6.0,21.0,2.0,9.0,1.0,7.0,1.0,8.0,48.0,62.0,72.0,12.0,6.0,64.0,26.0,15.0,24.0,24.0,48.0,22.0,2.0,14.0,9.0,1.0,120.0,8.0,16.0,,34.0,24.0,4.0,62.0,24.0,86.0,4.0,16.0,8.0,8.0,8.0,3.0,5.0,13.0,3.0,3.0,1.0,21.0,2.0,2.0,22.0,36.0,4.0,1.0,1.0,40.0,1.0,3.0,4.0,48.0,4.0,1.0,24.0,,4.0,1.0,3.0,4.0,2.0,,211.0,8.0,15.0,1.0,,0.43636363636363634,0.46153846153846156,0.8571428571428571,0.3783783783783784,0.14285714285714285,0.14285714285714285,0.3783783783783784,0.4824561403508772,0.5454545454545454,0.2222222222222222,0.5159574468085106,0.4166666666666667,0.21875,0.5526315789473685,0.5,0.23529411764705882,0.39361702127659576,0.13157894736842105,0.12121212121212122,0.1590909090909091,0.38095238095238093,1.0,,0.75,0.2711864406779661,0.8095238095238095,0.17777777777777778,0.7837837837837838,0.23076923076923078,0.27586206896551724,0.25,0.5,0.1891891891891892,0.6666666666666666,0.7222222222222222,0.8181818181818182,0.8620689655172413,0.6923076923076923,0.045454545454545456,100.61797752808988,0.5,14.737623762376238,13.872448979591837,14.311881188118813,13.520408163265307,0.35106382978723405,0.5606060606060606,0.6379310344827587,0.3783783783783784,0.23404255319148937,0.36363636363636365,0.43243243243243246,0.5625,0.02127659574468085,0.5,0.5,0.5,0.05319148936170213,0.2,0.2,1.0,0.3404255319148936,0.40625,0.4126984126984127,0.8461538461538461,0.4444444444444444,0.625,0.1111111111111111,,,0.2777777777777778,0.2,1.0,0.3125,0.4,,0.4375,0.14285714285714285,0.7446808510638298,0.40625,0.5285946808510639,0.5684928571428571,0.484409375,0.11961722488038277,0.1791044776119403,0.09051724137931035,0.034482758620689655,4.685087719298246,26.116216216216216,0.07425742574257425,1.0,1.0,1.0,0.013513513513513514,0.015625,0.125,0.013333333333333334,,,,,,,,,,,,,,,,,,1610612760,2023,2022-23,False
1628983-1629652-1630197-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Aleksej Pokusevski, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Dort, Pokusevski, Giddey, Williams",1628983-1629652-1630197-1630581-1631114,OKC,5397.0,13,90,-47.0,195,196,17.0,34.0,14.0,391,44.0,63.0,3.0,6.0,4.0,4.0,19.0,42.0,8.0,18.0,1.0,8.0,1.0,1.0,1.0,15.0,44.0,1.0,3.0,1.0,5.0,71.0,123.0,16.0,52.0,21.0,211.0,258.0,5.0,10.0,2.0,4.0,,16.0,5.0,9.0,1.0,6.0,3.0,16.0,64.0,78.0,45.0,3.0,4.0,44.0,15.0,8.0,32.0,15.0,47.0,14.0,1.0,21.0,8.0,3.0,109.0,10.0,5.0,,32.0,31.0,5.0,68.0,15.0,83.0,2.0,7.0,6.0,1.0,20.0,3.0,11.0,11.0,,9.0,3.0,31.0,1.0,4.0,26.0,33.0,,,1.0,28.0,1.0,,5.0,25.0,7.0,3.0,14.0,1.0,11.0,8.0,3.0,12.0,6.0,1.0,195.0,16.0,17.0,,,0.4507042253521127,0.463768115942029,0.9375,0.3076923076923077,0.5,0.16666666666666666,0.3076923076923077,0.5772357723577236,0.5,0.5555555555555556,0.5428571428571428,0.5714285714285714,0.43333333333333335,0.5683060109289617,0.5714285714285714,0.5,0.29714285714285715,0.06504065040650407,0.09523809523809523,0.047619047619047616,0.6451612903225806,1.0,,0.6458333333333334,0.09803921568627451,0.7272727272727273,0.29411764705882354,0.6847826086956522,0.17647058823529413,0.21052631578947367,,0.1111111111111111,0.25925925925925924,0.56,0.6842105263157895,1.0,0.7333333333333333,0.7142857142857143,0.025974025974025976,104.32462479155086,0.5,13.784615384615385,13.821428571428571,13.374358974358975,13.173469387755102,0.36,0.6984126984126984,0.7719298245614035,0.4772727272727273,0.24,0.4523809523809524,0.475,0.42105263157894735,0.10285714285714286,0.4444444444444444,0.4444444444444444,0.375,0.045714285714285714,0.125,0.125,1.0,0.25142857142857145,0.3409090909090909,0.3488372093023256,0.9333333333333333,0.42857142857142855,0.5,0.07142857142857142,1.0,1.0,0.21428571428571427,0.3333333333333333,1.0,0.26666666666666666,1.0,0.06666666666666667,0.3333333333333333,0.2,0.6571428571428571,0.3409090909090909,0.5319402857142858,0.5618000000000001,0.47444333333333333,0.07692307692307693,0.1076923076923077,0.07582938388625593,0.07582938388625593,6.4487804878048784,25.528846153846153,0.08717948717948718,1.0,1.0,,0.019230769230769232,0.022727272727272728,0.42857142857142855,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612760,2023,2022-23,False
1628983-1629652-1630197-1630526-1630581,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Aleksej Pokusevski, Jeremiah Robinson-Earl, Josh Giddey","Gilgeous-Alexander, Dort, Pokusevski, Robinson-Earl, Giddey",1628983-1629652-1630197-1630526-1630581,OKC,5239.0,10,87,-58.0,184,185,9.0,11.0,16.0,369,31.0,56.0,5.0,11.0,,2.0,10.0,34.0,3.0,13.0,11.0,26.0,1.0,1.0,1.0,12.0,39.0,,,2.0,2.0,44.0,103.0,23.0,65.0,30.0,187.0,245.0,6.0,18.0,1.0,1.0,4.0,19.0,1.0,5.0,3.0,3.0,1.0,12.0,46.0,42.0,69.0,,8.0,39.0,12.0,12.0,23.0,23.0,46.0,12.0,11.0,17.0,5.0,1.0,115.0,5.0,18.0,,29.0,26.0,2.0,57.0,23.0,80.0,7.0,14.0,10.0,4.0,19.0,,12.0,7.0,3.0,7.0,1.0,26.0,1.0,1.0,19.0,35.0,1.0,1.0,1.0,23.0,1.0,,2.0,32.0,2.0,2.0,15.0,1.0,8.0,5.0,2.0,8.0,3.0,1.0,168.0,12.0,9.0,1.0,1.0,0.5227272727272727,0.575,1.0,0.35384615384615387,1.0,1.0,0.35384615384615387,0.42718446601941745,0.3333333333333333,0.2,0.46726190476190477,0.39473684210526316,0.6875,0.5082417582417582,0.4523809523809524,0.6666666666666666,0.3869047619047619,0.11650485436893204,0.125,0.11764705882352941,0.7307692307692307,0.5,,0.6190476190476191,0.3103448275862069,0.7837837837837838,0.11904761904761904,0.6962025316455697,0.23,0.4166666666666667,0.25,0.2,0.14814814814814814,0.5,0.6842105263157895,0.8,0.8333333333333334,0.6923076923076923,0.07954545454545454,101.42393586562322,0.375,13.891304347826088,14.502702702702702,13.391304347826088,14.227027027027027,0.3333333333333333,0.5535714285714286,0.6326530612244898,0.5483870967741935,0.20238095238095238,0.29411764705882354,0.3333333333333333,0.5,0.07738095238095238,0.23076923076923078,0.25,0.3333333333333333,0.15476190476190477,0.4230769230769231,0.4230769230769231,1.0,0.23214285714285715,0.3076923076923077,0.3076923076923077,1.0,0.5789473684210527,0.45454545454545453,0.05263157894736842,1.0,1.0,,,,0.25,,0.125,0.25,1.0,0.7202380952380952,0.3076923076923077,0.5526104166666667,0.53821,0.52889375,0.08287292817679558,0.12931034482758622,0.10160427807486631,0.06417112299465241,5.51747572815534,24.87076923076923,0.04891304347826087,,1.0,,,,0.06666666666666667,,,,,1.0,1.0,0.07692307692307693,0.2,1.0,,,,,,,,,,1610612760,2023,2022-23,False
1628983-1629652-1630526-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Jeremiah Robinson-Earl, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Dort, Robinson-Earl, Giddey, Williams",1628983-1629652-1630526-1630581-1631114,OKC,4927.0,13,82,-6.0,182,182,35.0,45.0,28.0,364,46.0,78.0,10.0,20.0,10.0,13.0,12.0,34.0,3.0,6.0,1.0,8.0,,1.0,1.0,10.0,37.0,1.0,6.0,,3.0,61.0,118.0,11.0,45.0,42.0,197.0,203.0,11.0,23.0,1.0,7.0,,25.0,11.0,17.0,,4.0,18.0,40.0,56.0,66.0,27.0,6.0,14.0,37.0,10.0,9.0,28.0,9.0,37.0,8.0,1.0,25.0,3.0,,83.0,7.0,23.0,1.0,27.0,33.0,5.0,65.0,31.0,96.0,4.0,13.0,10.0,3.0,9.0,2.0,5.0,16.0,4.0,4.0,4.0,25.0,3.0,4.0,13.0,34.0,2.0,1.0,4.0,37.0,,1.0,4.0,54.0,4.0,2.0,19.0,9.0,12.0,6.0,5.0,13.0,7.0,2.0,172.0,30.0,29.0,2.0,3.0,0.45901639344262296,0.5185185185185185,0.8181818181818182,0.24444444444444444,0.14285714285714285,,0.24444444444444444,0.5169491525423728,0.4782608695652174,0.6470588235294118,0.4754601226993865,0.4166666666666667,0.5238095238095238,0.5213903743315508,0.4166666666666667,0.625,0.27607361963190186,0.07627118644067797,0.08974358974358974,0.058823529411764705,0.36,0.8333333333333334,0.16666666666666666,0.6346153846153846,0.40350877192982454,0.7105263157894737,0.20588235294117646,0.6666666666666666,0.32967032967032966,0.3125,0.5,0.6666666666666666,0.25925925925925924,0.45454545454545453,0.6842105263157895,0.9090909090909091,0.7142857142857143,0.7,0.04878048780487805,106.38522427440634,0.5384615384615384,12.604395604395604,14.467032967032967,11.686813186813186,13.434065934065934,0.4785276073619632,0.5897435897435898,0.647887323943662,0.5434782608695652,0.2085889570552147,0.35294117647058826,0.375,0.25,0.03680981595092025,0.5,0.5,,0.049079754601226995,0.125,0.125,1.0,0.22699386503067484,0.2702702702702703,0.2702702702702703,0.8,0.6666666666666666,0.5,0.03333333333333333,,,0.2,0.16666666666666666,1.0,0.6190476190476191,0.7692307692307693,0.047619047619047616,0.14285714285714285,,0.754601226993865,0.2702702702702703,0.5505613496932515,0.5533208333333334,0.5766166666666667,0.10674157303370786,0.14285714285714285,0.12690355329949238,0.20304568527918782,4.57457627118644,25.42888888888889,0.19230769230769232,,,,,,,,,1.0,1.0,,1.0,,0.2,,1.0,,,,,,,,,1610612760,2023,2022-23,False
1628983-1629652-1630581-1631114-203488,1610612760,"Shai Gilgeous-Alexander, Luguentz Dort, Josh Giddey, Jalen Williams, Mike Muscala","Gilgeous-Alexander, Dort, Giddey, Williams, Muscala",1628983-1629652-1630581-1631114-203488,OKC,4609.0,19,77,44.0,169,165,21.0,50.0,14.0,334,37.0,49.0,5.0,7.0,5.0,7.0,18.0,36.0,6.0,16.0,6.0,13.0,,,3.0,13.0,36.0,1.0,3.0,2.0,5.0,61.0,101.0,19.0,49.0,39.0,218.0,174.0,5.0,11.0,1.0,3.0,3.0,16.0,7.0,11.0,4.0,8.0,13.0,39.0,62.0,60.0,51.0,6.0,6.0,36.0,13.0,9.0,31.0,17.0,48.0,11.0,6.0,21.0,7.0,3.0,113.0,8.0,12.0,,25.0,32.0,6.0,63.0,20.0,83.0,1.0,15.0,7.0,8.0,13.0,5.0,6.0,8.0,,7.0,,21.0,3.0,,18.0,30.0,1.0,1.0,,36.0,,1.0,3.0,42.0,5.0,1.0,20.0,3.0,14.0,8.0,5.0,15.0,7.0,,202.0,39.0,21.0,2.0,3.0,0.5081967213114754,0.5344827586206896,0.8947368421052632,0.3877551020408163,0.3333333333333333,0.5,0.3877551020408163,0.6039603960396039,0.45454545454545453,0.6363636363636364,0.5966666666666667,0.4642857142857143,0.6842105263157895,0.6458333333333334,0.5333333333333333,0.7916666666666666,0.32666666666666666,0.0891089108910891,0.12244897959183673,0.08333333333333333,0.6190476190476191,0.8571428571428571,,0.6274509803921569,0.3,0.78125,0.27586206896551724,0.6867469879518072,0.2898550724637681,0.5,0.3333333333333333,,0.30434782608695654,0.5217391304347826,0.625,0.8333333333333334,0.7407407407407407,1.0,0.01694915254237288,104.35235408982426,0.4666666666666667,13.171597633136095,14.442424242424243,12.579881656804734,13.66060606060606,0.32666666666666666,0.7551020408163265,0.8604651162790697,0.5675675675675675,0.24,0.5,0.5454545454545454,0.3888888888888889,0.10666666666666667,0.375,0.375,0.5,0.08666666666666667,0.46153846153846156,0.5,1.0,0.24,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.5,0.7142857142857143,,,,0.21428571428571427,0.3333333333333333,1.0,0.3684210526315789,0.7142857142857143,0.15789473684210525,0.2631578947368421,0.4,0.6533333333333333,0.3611111111111111,0.531674,0.5640555555555555,0.5195947368421052,0.12121212121212122,0.1724137931034483,0.07339449541284404,0.17889908256880735,6.128712871287129,25.569387755102042,0.1242603550295858,1.0,1.0,,0.02040816326530612,,0.16666666666666666,,,1.0,,2.0,1.0,,0.2,0.6666666666666666,,1.0,0.07692307692307693,,,,,,,1610612760,2023,2022-23,False
1628983-1629026-1629652-1630581-1631114,1610612760,"Shai Gilgeous-Alexander, Kenrich Williams, Luguentz Dort, Josh Giddey, Jalen Williams","Gilgeous-Alexander, Williams, Dort, Giddey, Williams",1628983-1629026-1629652-1630581-1631114,OKC,4550.0,15,76,15.0,150,154,13.0,23.0,26.0,304,32.0,52.0,6.0,10.0,3.0,4.0,22.0,40.0,8.0,14.0,3.0,13.0,,3.0,,12.0,33.0,2.0,5.0,,3.0,62.0,106.0,15.0,46.0,25.0,194.0,179.0,12.0,16.0,2.0,8.0,3.0,33.0,5.0,10.0,,3.0,4.0,14.0,64.0,60.0,39.0,6.0,10.0,33.0,12.0,7.0,32.0,13.0,45.0,10.0,3.0,18.0,9.0,5.0,103.0,11.0,19.0,,28.0,15.0,6.0,49.0,30.0,79.0,3.0,14.0,10.0,4.0,7.0,2.0,2.0,7.0,1.0,5.0,2.0,14.0,4.0,2.0,23.0,42.0,2.0,3.0,,29.0,2.0,3.0,3.0,32.0,3.0,1.0,16.0,1.0,8.0,4.0,4.0,9.0,6.0,,161.0,14.0,13.0,3.0,1.0,0.5161290322580645,0.5614035087719298,0.8666666666666667,0.32608695652173914,0.25,,0.32608695652173914,0.5849056603773585,0.75,0.5,0.555921052631579,0.625,0.38461538461538464,0.5843373493975904,0.6346153846153846,0.4666666666666667,0.3026315789473684,0.0660377358490566,0.057692307692307696,0.1,0.5,0.8571428571428571,,0.4838709677419355,0.4318181818181818,0.7777777777777778,0.3548387096774194,0.6417910447761194,0.4,0.55,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.47368421052631576,0.6,0.8,0.7272727272727273,0.04411764705882353,96.21098901098901,0.6666666666666666,14.033333333333333,15.876623376623376,13.086666666666666,15.305194805194805,0.34210526315789475,0.6153846153846154,0.6530612244897959,0.5625,0.2631578947368421,0.55,0.6111111111111112,0.4090909090909091,0.09210526315789473,0.5714285714285714,0.5714285714285714,0.625,0.08552631578947369,0.23076923076923078,0.23076923076923078,1.0,0.21710526315789475,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.4166666666666667,0.6,0.125,,,0.20833333333333334,0.4,1.0,0.3076923076923077,0.75,,0.23076923076923078,,0.6447368421052632,0.36363636363636365,0.53953125,0.5323733333333334,0.5024153846153846,0.09696969696969697,0.13445378151260504,0.17010309278350516,0.07216494845360824,6.118867924528302,24.98695652173913,0.08666666666666667,,,,,,0.4,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,1610612760,2023,2022-23,False
1630215-1630526-1630544-1630846-1631172,1610612760,"Jared Butler, Jeremiah Robinson-Earl, Tre Mann, Olivier Sarr, Ousmane Dieng","Butler, Robinson-Earl, Mann, Sarr, Dieng",1630215-1630526-1630544-1630846-1631172,OKC,2605.0,3,43,4.0,90,87,17.0,16.0,4.0,177,16.0,26.0,1.0,4.0,3.0,4.0,6.0,12.0,3.0,5.0,2.0,5.0,,,,8.0,28.0,,,1.0,7.0,25.0,43.0,10.0,33.0,12.0,92.0,88.0,1.0,4.0,,,,2.0,5.0,10.0,1.0,7.0,,13.0,28.0,22.0,27.0,3.0,,28.0,8.0,2.0,14.0,9.0,23.0,7.0,2.0,10.0,2.0,2.0,55.0,2.0,3.0,,19.0,17.0,2.0,38.0,5.0,43.0,,5.0,5.0,,5.0,3.0,1.0,6.0,,4.0,,11.0,,1.0,6.0,15.0,,2.0,1.0,15.0,1.0,2.0,,15.0,1.0,,8.0,,2.0,1.0,1.0,2.0,1.0,,90.0,13.0,17.0,1.0,,0.56,0.56,0.9,0.30303030303030304,,0.14285714285714285,0.30303030303030304,0.5813953488372093,0.25,0.5,0.5263157894736842,0.25,0.38235294117647056,0.5542168674698795,0.25,0.38235294117647056,0.4342105263157895,0.046511627906976744,0.038461538461538464,0.08333333333333333,0.45454545454545453,0.6666666666666666,,0.7727272727272727,0.16666666666666666,0.7307692307692307,0.08695652173913043,0.75,0.12195121951219512,0.2,0.16666666666666666,,0.1,0.9,0.5555555555555556,1.0,0.7647058823529411,0.6666666666666666,,97.84261036468331,0.5,15.088888888888889,14.333333333333334,14.844444444444445,13.482758620689655,0.34210526315789475,0.6153846153846154,0.64,0.625,0.15789473684210525,0.5,0.5454545454545454,0.3333333333333333,0.06578947368421052,0.6,0.6,0.6666666666666666,0.06578947368421052,0.4,0.4,1.0,0.3684210526315789,0.2857142857142857,0.2962962962962963,0.875,1.0,0.25,,,,,,,0.23529411764705882,0.75,,0.4117647058823529,0.14285714285714285,0.7763157894736842,0.2857142857142857,0.5495177631578948,0.60295,0.47941764705882356,0.0963855421686747,0.16,0.021739130434782608,0.14130434782608695,5.137209302325582,26.26060606060606,0.18888888888888888,1.0,,,0.030303030303030304,0.03571428571428571,,,,,,,,,1.0,,,,,,,,,,,1610612760,2023,2022-23,False
