EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Offensive Fouls Drawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PenaltyFtPoints,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,Transition Take Fouls,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1627759-1627763-1628436-1629684-1630573,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Grant Williams, Sam Hauser","Brown, Brogdon, Kornet, Williams, Hauser",1627759-1627763-1628436-1629684-1630573,BOS,1407.0,10,23.0,-2.0,55.0,51.0,22.0,24.0,6.0,106.0,7.0,10.0,3.0,3.0,1.0,1.0,5.0,10.0,2.0,3.0,4.0,1.0,3.0,12.0,2.0,8.0,14.0,23.0,4.0,16.0,13.0,53.0,55.0,4.0,4.0,8.0,3.0,5.0,2.0,9.0,18.0,10.0,18.0,12.0,,6.0,12.0,3.0,5.0,4.0,9.0,3.0,2.0,3.0,,22.0,2.0,7.0,13.0,21.0,7.0,28.0,,3.0,2.0,1.0,7.0,14.0,4.0,8.0,,14.0,18.0,6.0,,,1.0,45.0,18.0,22.0,0.35714285714285715,0.45454545454545453,1.0,0.25,0.2222222222222222,0.25,0.6086956521739131,1.0,0.6,0.5128205128205128,0.8,0.42857142857142855,0.5638297872340425,0.8,0.5,0.41025641025641024,0.8125,0.2222222222222222,0.875,0.8333333333333334,0.35,0.2,0.5,1.0,0.6666666666666666,,108.4861407249467,12.727272727272727,13.862745098039216,12.345454545454546,13.764705882352942,0.2564102564102564,0.7,0.875,0.2857142857142857,0.2564102564102564,0.5,0.625,0.6,0.07692307692307693,0.6666666666666666,0.6666666666666666,,0.10256410256410256,0.3076923076923077,0.25,0.25,1.0,0.6,1.0,0.07142857142857142,1.0,0.07142857142857142,0.5714285714285714,0.25,0.6666666666666666,0.25,0.5097153846153847,0.5796,0.49125357142857146,0.15555555555555556,0.21428571428571427,0.1509433962264151,0.33962264150943394,6.28695652173913,26.38125,0.4,1.0,,1.0,,,,1.0,4.0,1.0,5.0,1.0,1.0,,0.17391304347826086,0.2,1.0,0.45454545454545453,0.3333333333333333,0.5,0.75,0.25,0.25,1.0,0.2,,,,,,1.0,0.058823529411764705,,6.0,,1.0,7.0,3.0,4.0,2.0,5.0,1.0,2.0,1.0,,2.0,,,1.0,,2.0,2.0,0.2,0.5,,0.9,1.0,2.0,0.3333333333333333,,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1629684-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Grant Williams, Al Horford","Brown, Brogdon, Kornet, Williams, Horford",1627759-1627763-1628436-1629684-201143,BOS,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1629684-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Grant Williams, Marcus Smart","Brown, Brogdon, Kornet, Williams, Smart",1627759-1627763-1628436-1629684-203935,BOS,578.0,6,10.0,-10.0,20.0,20.0,5.0,12.0,1.0,40.0,,,,,,,1.0,5.0,1.0,2.0,2.0,1.0,2.0,6.0,,1.0,2.0,7.0,2.0,8.0,3.0,13.0,23.0,,,,,2.0,,2.0,1.0,,4.0,,6.0,,6.0,2.0,,,,,,,,,,7.0,1.0,9.0,1.0,10.0,,,,,2.0,4.0,1.0,2.0,1.0,5.0,4.0,2.0,,,,13.0,1.0,5.0,,,,0.25,,0.25,0.2857142857142857,,,0.3333333333333333,,,0.38235294117647056,,0.1,0.5333333333333333,0.3333333333333333,,0.875,0.7272727272727273,0.1,,,0.8333333333333334,1.0,,99.65397923875433,14.7,14.2,14.55,13.05,,,,,0.3333333333333333,0.2,0.25,,0.13333333333333333,0.5,0.5,,0.13333333333333333,0.4,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.25,,0.5333333333333333,0.3333333333333333,0.48196,,0.4339625,0.11764705882352941,0.2222222222222222,,0.07692307692307693,10.242857142857144,25.9375,0.25,,,,,,,,1.0,,1.0,1.0,,,0.14285714285714285,0.2,1.0,0.16666666666666666,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,0.5,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630202-1630573,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Payton Pritchard, Sam Hauser","Brown, Brogdon, Kornet, Pritchard, Hauser",1627759-1627763-1628436-1630202-1630573,BOS,616.0,3,10.0,10.0,22.0,21.0,17.0,5.0,2.0,43.0,5.0,6.0,1.0,1.0,4.0,4.0,1.0,3.0,,,1.0,1.0,4.0,7.0,3.0,6.0,6.0,9.0,4.0,8.0,7.0,31.0,21.0,1.0,1.0,4.0,5.0,6.0,3.0,7.0,25.0,10.0,2.0,6.0,6.0,,7.0,4.0,5.0,2.0,7.0,2.0,4.0,1.0,,16.0,,3.0,6.0,10.0,2.0,12.0,,1.0,1.0,,2.0,3.0,3.0,3.0,,6.0,10.0,4.0,2.0,,2.0,27.0,25.0,17.0,0.8333333333333334,0.8333333333333334,0.5,0.5,0.42857142857142855,0.5,0.6666666666666666,1.0,0.8333333333333334,0.7058823529411765,1.0,0.7307692307692307,0.7380952380952381,1.0,0.7352941176470589,0.47058823529411764,0.8571428571428571,,0.6,0.75,0.2857142857142857,,1.0,0.5,1.0,,100.51948051948051,14.045454545454545,14.619047619047619,13.727272727272727,13.761904761904763,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.8,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,1.0,1.0,0.3076923076923077,1.0,0.07692307692307693,0.46153846153846156,0.5,0.8235294117647058,0.5714285714285714,0.528085294117647,,0.5294730769230769,0.21052631578947367,0.36363636363636365,0.12903225806451613,0.8064516129032258,3.933333333333333,26.125,0.7727272727272727,,,,,,,,,,2.0,1.0,,,,,1.0,0.5,,0.6666666666666666,1.0,,,,,,,,,,,,2.0,6.0,,,1.0,,1.0,1.0,2.0,,,2.0,,2.0,2.0,,2.0,,,2.0,,0.3333333333333333,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630202-203488,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Payton Pritchard, Mike Muscala","Brown, Brogdon, Kornet, Pritchard, Muscala",1627759-1627763-1628436-1630202-203488,BOS,121.0,1,2.0,-3.0,3.0,4.0,3.0,,2.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,5.0,1.0,2.0,2.0,1.0,3.0,,1.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,3.0,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,0.25,0.25,0.5,0.25,0.25,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,,1.0,0.5,83.30578512396694,18.333333333333332,16.5,16.0,16.5,0.5,0.5,1.0,,0.25,,,,,,,,,0.25,,,,1.0,0.5,0.5,0.5,,0.25,,0.75,,0.550075,0.6224,0.550075,,,1.0,1.0,2.9333333333333336,27.0,1.0,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630202-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Payton Pritchard, Marcus Smart","Brown, Brogdon, Kornet, Pritchard, Smart",1627759-1627763-1628436-1630202-203935,BOS,67.0,2,1.0,1.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,4.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,107.46268656716417,11.0,17.0,11.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7607,,,0.5,0.5,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630573-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Sam Hauser, Al Horford","Brown, Brogdon, Kornet, Hauser, Horford",1627759-1627763-1628436-1630573-201143,BOS,71.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,4.0,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,,,,,81.12676056338029,22.5,13.0,22.5,6.0,,,,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.481675,,,,,,,18.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630573-203488,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Sam Hauser, Mike Muscala","Brown, Brogdon, Kornet, Hauser, Muscala",1627759-1627763-1628436-1630573-203488,BOS,96.0,1,2.0,1.0,3.0,3.0,,,,6.0,,,,,,,,,,1.0,,,2.0,2.0,,,,1.0,2.0,2.0,,6.0,5.0,,,,,,,,,,,3.0,3.0,,2.0,2.0,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,6.0,,,,,0.5,1.0,,1.0,,,,1.0,,,1.0,,,0.6666666666666666,1.0,,,1.0,,,,,,,90.0,17.0,15.0,17.0,15.0,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,0.6666666666666666,1.0,0.49015000000000003,,,,,,,19.9,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-1630573-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Sam Hauser, Marcus Smart","Brown, Brogdon, Kornet, Hauser, Smart",1627759-1627763-1628436-1630573-203935,BOS,94.0,3,2.0,-3.0,4.0,5.0,,1.0,,9.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,5.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,1.0,,,1.0,1.0,,,137.87234042553192,9.25,11.4,9.25,8.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.5395833333333333,,,,,,,7.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628436-201143-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Luke Kornet, Al Horford, Marcus Smart","Brown, Brogdon, Kornet, Horford, Smart",1627759-1627763-1628436-201143-203935,BOS,81.0,1,1.0,-1.0,3.0,3.0,3.0,3.0,,6.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,1.0,5.0,6.0,,,,2.0,2.0,,,5.0,4.0,,,,,,,2.0,,2.0,,2.0,,,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,5.0,5.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,,,,,,,,,,,106.66666666666666,10.666666666666666,16.333333333333332,10.666666666666666,16.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.73025,,0.73025,,,,1.0,1.35,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1629684-1630202,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Grant Williams, Payton Pritchard","Brown, Brogdon, Williams III, Williams, Pritchard",1627759-1627763-1629057-1629684-1630202,BOS,477.0,2,8.0,4.0,18.0,20.0,13.0,,4.0,38.0,2.0,6.0,1.0,3.0,2.0,6.0,,1.0,2.0,5.0,,,2.0,7.0,2.0,7.0,4.0,12.0,2.0,7.0,6.0,20.0,16.0,1.0,5.0,2.0,4.0,9.0,2.0,7.0,16.0,2.0,6.0,6.0,,2.0,7.0,2.0,1.0,2.0,3.0,2.0,,,1.0,8.0,4.0,3.0,5.0,9.0,6.0,15.0,1.0,1.0,,,1.0,2.0,,,,6.0,6.0,2.0,1.0,1.0,1.0,18.0,16.0,13.0,0.25,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2,0.4444444444444444,0.3684210526315789,0.16666666666666666,0.4375,0.45454545454545453,0.16666666666666666,0.47058823529411764,0.3684210526315789,1.0,0.5,1.0,1.0,0.46153846153846156,1.0,1.0,1.0,1.0,0.07692307692307693,114.71698113207547,14.055555555555555,11.2,12.61111111111111,11.2,0.3157894736842105,0.3333333333333333,0.3333333333333333,,0.05263157894736842,,,,0.2631578947368421,0.4,0.4,0.5,,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,0.375,0.3333333333333333,,0.4375,0.2857142857142857,0.6842105263157895,0.2857142857142857,0.5558894736842105,0.555375,0.5793625,0.09523809523809523,0.14285714285714285,0.1,0.8,8.683333333333334,26.085714285714285,0.7222222222222222,,,,,1.0,,1.0,,,2.0,1.0,,,,,1.0,0.4,0.5,0.4,1.0,,,,,,,0.16666666666666666,,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,0.5,,,1.0,,,,,1.0,2.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1629684-1630573,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Grant Williams, Sam Hauser","Brown, Brogdon, Williams III, Williams, Hauser",1627759-1627763-1629057-1629684-1630573,BOS,1934.0,10,32.0,5.0,68.0,65.0,20.0,17.0,9.0,133.0,14.0,16.0,6.0,6.0,4.0,4.0,2.0,8.0,3.0,11.0,6.0,1.0,10.0,26.0,3.0,9.0,19.0,35.0,14.0,32.0,9.0,89.0,84.0,6.0,7.0,20.0,7.0,12.0,4.0,10.0,28.0,16.0,22.0,36.0,6.0,8.0,26.0,10.0,8.0,12.0,20.0,8.0,7.0,1.0,,52.0,8.0,13.0,8.0,22.0,13.0,35.0,2.0,2.0,1.0,1.0,5.0,9.0,4.0,5.0,,12.0,12.0,7.0,5.0,1.0,7.0,69.0,28.0,20.0,0.42105263157894735,0.5333333333333333,0.8571428571428571,0.4375,0.4,0.4375,0.5428571428571428,0.8571428571428571,0.5833333333333334,0.5970149253731343,0.6923076923076923,0.5909090909090909,0.6267605633802817,0.7692307692307693,0.5833333333333334,0.47761194029850745,0.6153846153846154,0.5,0.8125,0.7241379310344828,0.38235294117647056,1.0,0.5,0.7692307692307693,1.0,0.06451612903225806,99.02792140641158,14.191176470588236,14.907692307692308,13.220588235294118,14.646153846153846,0.23880597014925373,0.875,0.875,0.5,0.11940298507462686,0.25,0.4,0.5,0.16417910447761194,0.2727272727272727,0.2727272727272727,,0.08955223880597014,0.3880597014925373,0.38461538461538464,0.38461538461538464,0.8,0.46153846153846156,1.0,0.18181818181818182,1.0,0.045454545454545456,0.4090909090909091,0.3333333333333333,0.7164179104477612,0.38461538461538464,0.50745,0.51884375,0.4876454545454545,0.1,0.18421052631578946,0.2247191011235955,0.3146067415730337,8.025714285714285,26.009375,0.29411764705882354,4.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,4.0,5.0,1.0,2.0,0.3333333333333333,0.08571428571428572,0.375,1.0,0.2777777777777778,0.5,0.3125,0.6,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.5,1.0,0.3076923076923077,0.25,,,,2.0,2.0,,1.0,4.0,2.0,2.0,1.0,1.0,,,4.0,,1.0,4.0,,5.0,1.0,,1.0,,0.4444444444444444,,1.0,0.7142857142857143,,,1.0,,1.0,,1.0,2.0,,0.125,0.3333333333333333,,,,,,,1.0,1.0,,2.0,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1629684-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Grant Williams, Marcus Smart","Brown, Brogdon, Williams III, Williams, Smart",1627759-1627763-1629057-1629684-203935,BOS,673.0,5,11.0,-4.0,24.0,23.0,7.0,7.0,4.0,47.0,5.0,8.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1.0,7.0,1.0,4.0,8.0,12.0,1.0,7.0,6.0,25.0,29.0,3.0,3.0,8.0,1.0,1.0,1.0,4.0,10.0,4.0,12.0,3.0,,4.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,2.0,5.0,4.0,10.0,4.0,14.0,,2.0,2.0,1.0,2.0,5.0,3.0,8.0,,4.0,7.0,2.0,,,,17.0,10.0,7.0,0.25,0.3333333333333333,1.0,0.14285714285714285,0.25,0.14285714285714285,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.5681818181818182,1.0,0.7142857142857143,0.3684210526315789,1.0,0.5,0.7142857142857143,0.8181818181818182,0.4,,1.0,0.7142857142857143,,,100.56463595839524,14.75,13.869565217391305,14.291666666666666,13.608695652173912,0.42105263157894735,0.625,0.7142857142857143,0.2,0.10526315789473684,1.0,1.0,0.5,0.10526315789473684,0.5,0.5,,,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2,1.0,,0.8,0.25,0.7894736842105263,0.14285714285714285,0.52975,0.61755,0.57896,0.13636363636363635,0.14285714285714285,0.32,0.4,5.491666666666667,26.385714285714283,0.2916666666666667,,,,,,,,1.0,,2.0,1.0,,,0.08333333333333333,,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,,,,,1.0,0.125,2.0,5.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,0.125,0.6,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1630202-1630573,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Payton Pritchard, Sam Hauser","Brown, Brogdon, Williams III, Pritchard, Hauser",1627759-1627763-1629057-1630202-1630573,BOS,189.0,1,3.0,-2.0,7.0,6.0,,,,13.0,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,2.0,,2.0,,4.0,6.0,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,1.0,2.0,4.0,,4.0,,,,1.0,1.0,3.0,2.0,2.0,,,,,,,,4.0,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,0.6666666666666666,,1.0,0.75,,,0.6666666666666666,1.0,,,99.04761904761905,12.428571428571429,17.0,12.428571428571429,15.0,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,,,0.5,,,,,,,,,,,0.5,,0.4683375,,,,,,,11.1,26.15,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1630573-203488,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Sam Hauser, Mike Muscala","Brown, Brogdon, Williams III, Hauser, Muscala",1627759-1627763-1629057-1630573-203488,BOS,41.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,1.0,,105.36585365853658,12.0,14.5,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1629057-1630573-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Robert Williams III, Sam Hauser, Marcus Smart","Brown, Brogdon, Williams III, Hauser, Smart",1627759-1627763-1629057-1630573-203935,BOS,49.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,,117.55102040816327,13.5,11.0,13.5,11.0,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,0.5,,0.44225,,,,,,,5.0,27.7,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
