EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGA,DeadBallTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,LongMidRangeFrequency,Fg2aBlocked,BadPassSteals,LostBallTurnovers,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFGM,PtsUnassisted3s,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG3A,OffThreePtRebounds,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,ShortMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,3SecondViolations,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,HeaveAttempts,Corner3Assists,LongMidRangeAssists,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,Travels,BadPassOutOfBoundsTurnovers,Transition Take Fouls,BlockedCorner3,team_id,year,season,team_vs
1626157-1627752-1629669-201144-203085,1610612750,"Karl-Anthony Towns, Taurean Prince, Jaylen Nowell, Mike Conley, Austin Rivers","Towns, Prince, Nowell, Conley, Rivers",1626157-1627752-1629669-201144-203085,MIN,40.0,1,1.0,2.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,,,72.0,15.0,25.0,15.0,25.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1629669-203085-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Jaylen Nowell, Austin Rivers, Kyle Anderson","Towns, Prince, Nowell, Rivers, Anderson",1626157-1627752-1629669-203085-203937,MIN,55.0,1,1.0,3.0,2.0,2.0,,4.0,,,1.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,1.5,,,1.0,1.0,1.0,,,104.72727272727273,9.0,18.5,9.0,18.5,,1.0,1.0,1.0,,,0.4194,,1.0,1.0,,9.8,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1630162-201144-203085,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Austin Rivers","Towns, Prince, Edwards, Conley, Rivers",1626157-1627752-1630162-201144-203085,MIN,153.0,1,3.0,3.0,4.0,3.0,,7.0,2.0,,,,1.0,2.0,6.0,,,,,2.0,,2.0,3.0,,,1.0,,1.0,2.0,,1.0,6.0,,,0.5,,0.8333333333333334,,0.75,,,,1.0,1.0,,,65.88235294117648,16.0,29.666666666666668,16.0,29.666666666666668,0.6666666666666666,,,,,1.0,0.58875,,0.25,0.3333333333333333,,2.3,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,25.1,3.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,1.0,,,,,1.0,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Prince, Edwards, Conley, Gobert",1626157-1627752-1630162-201144-203497,MIN,833.0,2,14.0,6.0,30.0,29.0,5.0,59.0,7.0,,2.0,5.0,9.0,16.0,38.0,,2.0,2.0,8.0,2.0,6.0,10.0,12.0,1.0,,3.0,1.0,8.0,9.0,,4.0,35.0,2.0,5.0,0.5625,,0.6,,0.6333333333333333,0.25,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.8,1.0,1.0,101.99279711884755,14.566666666666666,13.655172413793103,14.433333333333334,13.482758620689655,0.28,0.2,0.4,0.4,,0.64,0.553294,0.4506833333333333,0.13793103448275862,0.2,0.05263157894736842,6.55,0.16666666666666666,2.0,4.0,9.0,1.0,4.0,9.0,8.0,32.0,1.0,9.0,9.0,4.0,3.0,8.0,3.0,19.0,5.0,1.0,0.75,0.4444444444444444,0.4444444444444444,0.36,0.36,0.4444444444444444,0.4444444444444444,0.75,0.5,0.4444444444444444,0.6201,25.733333333333334,3.0,5.0,,1.0,,1.0,3.0,10.0,,5.0,4.0,1.0,2.0,2.0,,7.0,10.0,,,1.0,1.0,0.5555555555555556,0.5555555555555556,,0.75,0.75,1.0,0.14285714285714285,0.16666666666666666,,1.0,0.6666666666666666,,1.0,0.7142857142857143,0.8333333333333334,0.8,0.5,,0.07894736842105263,4.0,2.0,,,,0.16,1.0,4.0,1.0,,0.0625,0.14285714285714285,0.3333333333333333,0.5,2.0,3.0,0.5,0.5,,1.0,1.0,1.0,,,,0.2,0.2,,0.3333333333333333,,,,,,,,2.0,1.0,1.0,1.0,,,,0.5,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Prince, Edwards, Conley, Anderson",1626157-1627752-1630162-201144-203937,MIN,215.0,2,4.0,-5.0,9.0,9.0,3.0,18.0,2.0,,2.0,2.0,3.0,4.0,12.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,12.0,2.0,3.0,0.75,1.0,0.8571428571428571,0.5,0.8571428571428571,0.5,0.5,,,,,,120.55813953488372,12.444444444444445,11.444444444444445,12.444444444444445,11.444444444444445,0.2857142857142857,0.2857142857142857,1.0,1.0,,0.7142857142857143,0.5856428571428571,0.53585,,,0.16666666666666666,7.175,0.3333333333333333,,2.0,2.0,,2.0,3.0,,17.0,,3.0,2.0,2.0,1.0,3.0,1.0,7.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,1.0,1.0,0.5,,1.0,,24.900000000000002,4.0,1.0,,,,,,4.0,,2.0,1.0,,,,,1.0,3.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,0.5,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,0.25,0.5,,,,3.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,0.5,0.14285714285714285,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1630162-203085-203497,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Austin Rivers, Rudy Gobert","Towns, Prince, Edwards, Rivers, Gobert",1626157-1627752-1630162-203085-203497,MIN,125.0,2,2.0,3.0,5.0,5.0,5.0,10.0,1.0,1.0,,,1.0,1.0,5.0,1.0,1.0,5.0,,1.0,1.0,2.0,2.0,,,,,,,,,5.0,5.0,5.0,1.0,1.0,0.625,0.625,0.625,0.625,,1.0,1.0,1.0,,,115.19999999999999,7.4,17.6,7.4,17.6,0.25,,,,0.25,1.0,0.54575,0.54575,,,1.0,3.5,1.0,,1.0,1.0,,1.0,3.0,,2.0,,,1.0,1.0,,1.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.75,0.25,1.0,1.0,,,1.0,,24.266666666666666,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,1.0,3.0,,,,,,,1.0,0.25,,2.0,,2.0,1.0,,1.0,,,,,0.3333333333333333,,,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Prince, Edwards, Gobert, Anderson",1626157-1627752-1630162-203497-203937,MIN,34.0,1,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,84.70588235294117,14.0,20.0,14.0,20.0,1.0,,,,1.0,1.0,0.7941,0.7941,,,1.0,1.1,1.0,,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1627752-201144-203085-203937,1610612750,"Karl-Anthony Towns, Taurean Prince, Mike Conley, Austin Rivers, Kyle Anderson","Towns, Prince, Conley, Rivers, Anderson",1626157-1627752-201144-203085-203937,MIN,49.0,1,1.0,-1.0,2.0,2.0,,4.0,2.0,,,,1.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,0.5,,0.5,,0.5,,,1.0,,1.0,,,117.55102040816327,11.5,13.0,11.5,13.0,1.0,,,,,1.0,0.72125,,,,,1.7,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1629669-1630162-203085,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Austin Rivers","Towns, Alexander-Walker, Nowell, Edwards, Rivers",1626157-1629638-1629669-1630162-203085,MIN,119.0,1,2.0,-7.0,3.0,4.0,,7.0,1.0,,,,1.0,1.0,2.0,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,,,1.0,,0.5,,0.5,,1.0,,1.0,1.0,,,84.70588235294117,21.0,14.0,21.0,14.0,0.5,,,,,1.0,0.49265,,,,,2.8,,,,1.0,,,1.0,,9.0,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,25.8,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1629669-1630162-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Rudy Gobert","Towns, Alexander-Walker, Nowell, Edwards, Gobert",1626157-1629638-1629669-1630162-203497,MIN,147.0,1,2.0,-3.0,4.0,4.0,,8.0,,,3.0,3.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,,6.0,,,0.75,,0.75,,0.75,,,,,,,,78.3673469387755,21.0,15.75,21.0,15.5,,0.75,1.0,1.0,,,0.42335,,,,,7.7,,,,,,,,,9.0,,,,,,3.0,,6.0,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,3.0,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1629669-1630162-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Anthony Edwards, Kyle Anderson","Towns, Alexander-Walker, Nowell, Edwards, Anderson",1626157-1629638-1629669-1630162-203937,MIN,96.0,1,2.0,4.0,4.0,3.0,,7.0,1.0,,2.0,2.0,3.0,3.0,7.0,,,,4.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,7.0,,,1.0,,0.75,,0.875,,,,1.0,1.0,,,105.0,17.0,9.333333333333334,17.0,9.333333333333334,0.25,0.5,1.0,1.0,,0.5,0.5221125,,0.25,0.3333333333333333,,5.666666666666667,,,,1.0,,,1.0,1.0,3.0,,,1.0,,,1.0,,2.0,,,,,,0.25,0.25,,,,,,,26.1,3.0,1.0,,,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1629669-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Jaylen Nowell, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Nowell, Conley, Anderson",1626157-1629638-1629669-201144-203937,MIN,65.0,1,1.0,2.0,2.0,2.0,,4.0,1.0,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,0.5,,0.5,,,,,,,,88.61538461538463,17.0,15.5,14.5,15.5,0.5,,,,,1.0,0.460075,,,,,3.8,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,2.0,,,,,,0.5,0.5,,,,,,0.4016,25.3,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1630162-201144-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Rudy Gobert","Towns, Alexander-Walker, Edwards, Conley, Gobert",1626157-1629638-1630162-201144-203497,MIN,4011.0,5,67.0,3.0,122.0,123.0,19.0,245.0,26.0,4.0,15.0,35.0,36.0,75.0,151.0,7.0,12.0,28.0,30.0,21.0,19.0,41.0,58.0,5.0,3.0,9.0,3.0,35.0,30.0,6.0,13.0,139.0,28.0,19.0,0.48,0.5833333333333334,0.5206611570247934,0.5555555555555556,0.5681818181818182,0.6363636363636364,0.5555555555555556,0.6785714285714286,0.875,0.7692307692307693,1.0,1.0,87.95811518324608,17.098360655737704,15.65040650406504,16.4672131147541,15.178861788617887,0.21487603305785125,0.2892561983471074,0.42857142857142855,0.45454545454545453,0.2222222222222222,0.5950413223140496,0.51895,0.5153882352941176,0.109375,0.15853658536585366,0.18543046357615894,7.061333333333334,0.1557377049180328,16.0,14.0,36.0,6.0,18.0,46.0,25.0,148.0,7.0,45.0,35.0,14.0,15.0,36.0,11.0,87.0,7.0,1.0,0.8333333333333334,0.391304347826087,0.4,0.38016528925619836,0.2975206611570248,0.3888888888888889,0.3888888888888889,0.7857142857142857,0.375,0.4,0.5609166666666666,26.02173913043478,29.0,17.0,3.0,5.0,3.0,9.0,12.0,42.0,4.0,21.0,13.0,10.0,1.0,17.0,3.0,17.0,31.0,3.0,1.0,3.0,2.0,0.5833333333333334,0.6176470588235294,0.3333333333333333,0.375,0.375,0.3333333333333333,0.2564102564102564,0.25757575757575757,0.3333333333333333,0.6153846153846154,0.6,0.05,0.6666666666666666,0.6538461538461539,0.7727272727272727,0.7647058823529411,0.3125,0.6,0.07947019867549669,14.0,4.0,4.0,,1.0,0.11570247933884298,6.0,6.0,2.0,1.0,0.08,0.15384615384615385,0.3,0.8333333333333334,4.0,9.0,0.2857142857142857,0.2857142857142857,3.0,5.0,6.0,7.0,2.0,1.0,1.0,0.25925925925925924,0.2857142857142857,0.75,0.2777777777777778,0.021739130434782608,10.0,1.0,1.0,2.0,,2.0,8.0,5.0,4.0,2.0,0.3333333333333333,0.1,0.16666666666666666,0.3333333333333333,0.08264462809917356,0.0625,0.05555555555555555,0.4,,,1.0,2.0,2.0,,5.0,,,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,4.0,1.0,4.0,3.0,4.0,1.0,4.0,0.05714285714285714,0.75,0.4,0.4,1.0,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1630162-201144-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Kyle Anderson","Towns, Alexander-Walker, Edwards, Conley, Anderson",1626157-1629638-1630162-201144-203937,MIN,724.0,4,12.0,-4.0,25.0,27.0,14.0,52.0,1.0,1.0,,5.0,2.0,8.0,20.0,1.0,3.0,11.0,2.0,6.0,7.0,13.0,15.0,2.0,1.0,4.0,3.0,6.0,6.0,,2.0,20.0,11.0,14.0,0.25,0.3333333333333333,0.38095238095238093,0.36363636363636365,0.4166666666666667,0.4230769230769231,0.5,0.7777777777777778,1.0,0.8666666666666667,0.5,1.0,103.42541436464089,15.48,12.481481481481481,14.6,11.814814814814815,0.047619047619047616,0.23809523809523808,,,0.09090909090909091,0.6666666666666666,0.5046350000000001,0.524915,0.08695652173913043,0.2,0.55,9.4875,0.56,2.0,3.0,11.0,1.0,4.0,13.0,4.0,24.0,1.0,12.0,10.0,3.0,4.0,5.0,3.0,14.0,1.0,,1.0,0.3076923076923077,0.3333333333333333,0.6190476190476191,0.5238095238095238,0.2727272727272727,0.2727272727272727,1.0,0.5,0.3,0.4575,27.86923076923077,19.0,1.0,,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,0.16666666666666666,0.14285714285714285,,0.75,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,0.09523809523809523,1.0,1.0,1.0,,0.125,,0.2,1.0,1.0,,0.5,0.5,1.0,7.0,8.0,1.0,,,,0.125,0.14285714285714285,1.0,0.6363636363636364,,2.0,,1.0,1.0,,2.0,3.0,,1.0,,0.25,,,,0.09523809523809523,,0.09090909090909091,0.14285714285714285,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,0.2,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-1630162-203497-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert, Kyle Anderson","Towns, Alexander-Walker, Edwards, Gobert, Anderson",1626157-1629638-1630162-203497-203937,MIN,471.0,2,8.0,-1.0,14.0,14.0,8.0,28.0,5.0,3.0,,1.0,5.0,8.0,20.0,4.0,6.0,14.0,8.0,2.0,2.0,5.0,9.0,1.0,,2.0,1.0,2.0,2.0,,1.0,11.0,14.0,8.0,0.625,0.6666666666666666,0.59375,0.7,0.5882352941176471,0.7,0.5,1.0,1.0,1.0,,,85.60509554140128,19.142857142857142,14.5,17.5,14.5,0.3125,0.0625,,,0.3,0.8125,0.49379375,0.45890000000000003,0.058823529411764705,0.1111111111111111,0.7,6.2125,0.5714285714285714,4.0,2.0,7.0,,3.0,8.0,1.0,21.0,1.0,6.0,7.0,2.0,2.0,3.0,1.0,8.0,,,0.6666666666666666,0.375,0.375,0.5,0.4375,0.2857142857142857,0.2857142857142857,0.5,,0.2857142857142857,0.51165,26.15,5.0,3.0,2.0,2.0,3.0,3.0,9.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,3.0,,,,,0.2,0.3333333333333333,1.0,1.125,1.125,1.0,1.0,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,,0.6,0.6,0.3333333333333333,0.5,1.0,0.45,2.0,1.0,,,,0.125,,,1.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,0.25,0.25,0.6666666666666666,0.3,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,0.5,,,,0.0625,0.25,0.1,0.3333333333333333,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-201144-203085-203497,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Austin Rivers, Rudy Gobert","Towns, Alexander-Walker, Conley, Rivers, Gobert",1626157-1629638-201144-203085-203497,MIN,119.0,1,2.0,2.0,5.0,4.0,,9.0,,,,1.0,,2.0,2.0,,,,,2.0,,2.0,3.0,,,,,1.0,2.0,,1.0,2.0,,,,,,,0.16666666666666666,,,,1.0,1.0,,,108.90756302521008,14.8,11.25,13.4,11.25,,0.2,,,,0.6,0.49661999999999995,,0.16666666666666666,0.3333333333333333,,13.0,,1.0,,1.0,,,3.0,2.0,,1.0,,1.0,,,,,,2.0,1.0,,,,0.6,0.2,,,,,,,24.166666666666668,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,1.0,,,,,0.2,,1.0,,,,,,1.0,,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,2.0,1.0,,,,,,,,,,,,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2023,2022-23,True
1626157-1629638-201144-203085-203937,1610612750,"Karl-Anthony Towns, Nickeil Alexander-Walker, Mike Conley, Austin Rivers, Kyle Anderson","Towns, Alexander-Walker, Conley, Rivers, Anderson",1626157-1629638-201144-203085-203937,MIN,139.0,1,2.0,,5.0,5.0,1.0,10.0,,,1.0,1.0,1.0,1.0,5.0,,,,2.0,1.0,2.0,3.0,3.0,,,,,,,,,5.0,,1.0,1.0,,0.625,,0.625,,,1.0,1.0,1.0,,1.0,103.59712230215827,11.0,16.8,11.0,16.8,,0.25,1.0,1.0,,0.75,0.5394375,,,,,11.9,0.2,,,1.0,,1.0,3.0,,5.0,,3.0,1.0,,1.0,1.0,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,0.75,0.25,,,,,,,23.133333333333336,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1610612750,2023,2022-23,True
