EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Loose Ball Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,FG2M,PtsUnassisted2s,DefTwoPtRebounds,Fg2Pct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,Steals,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyFG2M,Corner3Assists,BadPassSteals,PenaltyFg2Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,SelfOReb,Travels,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceArc3FGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,BadPassTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,DefCorner3ReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,HeaveAttempts,BlockedLongMidRange,team_id,year,season,team_vs
1626156-1627736-1628972-1629060-2544,1610612747,"D'Angelo Russell, Malik Beasley, Troy Brown Jr., Rui Hachimura, LeBron James","Russell, Beasley, Brown Jr., Hachimura, James",1626156-1627736-1628972-1629060-2544,LAL,19.0,1,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,75.78947368421053,12.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-1629020-1629060-203076,1610612747,"D'Angelo Russell, Malik Beasley, Jarred Vanderbilt, Rui Hachimura, Anthony Davis","Russell, Beasley, Vanderbilt, Hachimura, Davis",1626156-1627736-1629020-1629060-203076,LAL,115.0,1,-2.0,4.0,3.0,7.0,,3.0,,3.0,2.0,1.0,,,3.0,3.0,3.0,,0.3,0.5,87.65217391304347,15.75,15.5,1.0,0.75,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.5,0.6,0.5,1.0,0.5,1.0,0.5,0.25,1.0,1.0,17.333333333333332,14.0,0.2,0.2,0.2,0.4,0.5,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.8,0.5,0.5826,0.7947,0.5471,2.25,25.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-1629020-1630559-203076,1610612747,"D'Angelo Russell, Malik Beasley, Jarred Vanderbilt, Austin Reaves, Anthony Davis","Russell, Beasley, Vanderbilt, Reaves, Davis",1626156-1627736-1629020-1630559-203076,LAL,112.0,1,6.0,4.0,,7.0,,8.0,,,,,,,8.0,,,,1.0,,90.0,13.25,13.25,,,2.0,3.0,,,,,1.0,1.0,,2.0,2.0,,,1.0,2.0,3.0,2.0,,,,6.0,2.0,2.0,,2.0,2.0,2.0,6.0,,,2.0,,2.0,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,0.75,,,,,1.0,,,,19.666666666666668,19.666666666666668,,0.25,0.25,0.5,1.0,1.0,1.0,,,,,0.75,1.0,0.5353375,,,4.2,24.566666666666666,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-1629020-203076-2544,1610612747,"D'Angelo Russell, Malik Beasley, Jarred Vanderbilt, Anthony Davis, LeBron James","Russell, Beasley, Vanderbilt, Davis, James",1626156-1627736-1629020-203076-2544,LAL,321.0,2,7.0,11.0,2.0,23.0,2.0,17.0,,3.0,1.0,4.0,3.0,,13.0,3.0,2.0,,0.6538461538461539,0.75,103.17757009345794,14.090909090909092,13.272727272727273,0.17647058823529413,0.18181818181818182,5.0,12.0,3.0,2.0,5.0,1.0,5.0,,,1.0,2.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,,3.0,2.0,5.0,,,1.0,0.5,1.0,0.5,0.625,0.75,0.16666666666666666,0.1,,0.25,,0.75,0.4,,,13.833333333333334,13.833333333333334,0.4166666666666667,0.4166666666666667,,0.16666666666666666,0.5,0.5,1.0,1.0,,0.5,1.0,0.5833333333333334,0.5,0.5220083333333333,,0.4186,4.8,26.35,2.0,6.0,2.0,3.0,0.6,1.0,1.0,0.4,0.4,4.0,1.0,1.0,2.0,4.0,1.0,10.0,5.0,3.0,2.0,1.0,1.0,2.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,0.15384615384615385,0.18181818181818182,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-1629060-203076-203471,1610612747,"D'Angelo Russell, Malik Beasley, Rui Hachimura, Anthony Davis, Dennis Schroder","Russell, Beasley, Hachimura, Davis, Schroder",1626156-1627736-1629060-203076-203471,LAL,185.0,1,-7.0,7.0,,14.0,,2.0,,,,,,,,,,,0.125,,108.97297297297297,16.428571428571427,15.714285714285714,,,3.0,7.0,,2.0,2.0,1.0,1.0,1.0,,,3.0,,,4.0,,4.0,9.0,1.0,,,,3.0,,,,,,,1.0,1.0,2.0,2.0,4.0,,,,,,,0.125,,0.5,,,0.3333333333333333,1.0,0.6666666666666666,0.2857142857142857,,1.0,10.0,9.857142857142858,0.25,0.125,0.125,0.375,,,,0.5,,,,0.75,,0.54994375,0.5637,,7.425,25.475,,1.0,2.0,1.0,0.25,0.5,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,0.5,0.5,,0.25,1.0,,,0.5,0.5,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-1629060-203076-2544,1610612747,"D'Angelo Russell, Malik Beasley, Rui Hachimura, Anthony Davis, LeBron James","Russell, Beasley, Hachimura, Davis, James",1626156-1627736-1629060-203076-2544,LAL,4.0,1,,,,1.0,,,,,,,,,,,,,,,360.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1627736-203076-203471-2544,1610612747,"D'Angelo Russell, Malik Beasley, Anthony Davis, Dennis Schroder, LeBron James","Russell, Beasley, Davis, Schroder, James",1626156-1627736-203076-203471-2544,LAL,30.0,1,-2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,96.0,27.0,27.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,1.0,,0.4342,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1628972-1629020-1629060-203076,1610612747,"D'Angelo Russell, Troy Brown Jr., Jarred Vanderbilt, Rui Hachimura, Anthony Davis","Russell, Brown Jr., Vanderbilt, Hachimura, Davis",1626156-1628972-1629020-1629060-203076,LAL,65.0,1,3.0,1.0,,3.0,1.0,3.0,,,,1.0,2.0,,3.0,,,,1.5,,66.46153846153847,7.0,7.0,,,1.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,0.5,0.5,,,0.5,29.0,28.5,1.0,,,,,,,,,,,1.0,,0.7276,,,1.4,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1628972-1629020-1629060-2544,1610612747,"D'Angelo Russell, Troy Brown Jr., Jarred Vanderbilt, Rui Hachimura, LeBron James","Russell, Brown Jr., Vanderbilt, Hachimura, James",1626156-1628972-1629020-1629060-2544,LAL,103.0,1,5.0,4.0,4.0,8.0,,7.0,,7.0,1.0,,,,7.0,7.0,4.0,,0.875,0.875,111.84466019417476,10.75,10.75,1.0,1.0,2.0,4.0,,,2.0,,,2.0,2.0,,,,,2.0,1.0,2.0,2.0,,1.0,2.0,3.0,,,,1.0,1.0,,3.0,,,1.0,,1.0,1.0,,1.0,0.5,0.5,0.5,0.875,0.875,0.5,,,,,1.0,,,,15.0,15.0,0.5,,0.5,,,,,,0.5,,,1.0,,0.6924375,,0.6924375,1.1,22.85,,2.0,4.0,1.0,1.0,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
1626156-1628972-1629020-1630559-203076,1610612747,"D'Angelo Russell, Troy Brown Jr., Jarred Vanderbilt, Austin Reaves, Anthony Davis","Russell, Brown Jr., Vanderbilt, Reaves, Davis",1626156-1628972-1629020-1630559-203076,LAL,134.0,1,2.0,6.0,,11.0,2.0,6.0,,,1.0,1.0,2.0,,1.0,,,,0.35714285714285715,,118.2089552238806,14.833333333333334,14.666666666666666,,,2.0,5.0,,2.0,4.0,2.0,,,,,3.0,,,4.0,,3.0,4.0,2.0,,,,3.0,,,,,,,,1.0,2.0,2.0,4.0,1.0,,,,,,0.2857142857142857,,0.42857142857142855,,,,1.0,1.0,0.4,,1.0,9.0,9.0,0.5714285714285714,,,0.42857142857142855,,,,1.0,,,,1.0,,0.5740928571428572,,,2.225,25.96666666666667,,2.0,4.0,1.0,0.5,1.0,,,,2.0,2.0,2.0,1.0,5.0,,,,,,2.0,1.0,1.0,,,1.0,1.0,1.25,,0.6666666666666666,,0.6666666666666666,,0.5,0.5,,,1.0,0.14285714285714285,0.25,0.8333333333333334,,,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2023,2022-23,True
