EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Transition Take Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,BadPassTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,Charge Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedArc3,HeaveMakes,HeaveAttempts,3SecondViolations,Arc3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,OffensiveGoaltends,team_id,year,season,team_vs
1627759-1627763-1628369-1628401-1629057,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Robert Williams III","Brown, Brogdon, Tatum, White, Williams III",1627759-1627763-1628369-1628401-1629057,BOS,1091.0,9,18.0,1.0,36.0,33.0,10.0,2.0,69,4.0,7.0,1.0,1.0,5.0,10.0,3.0,3.0,1.0,3.0,10.0,12.0,20.0,3.0,11.0,3.0,36.0,35.0,2.0,2.0,4.0,10.0,14.0,3.0,6.0,10.0,3.0,3.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,1.0,8.0,7.0,1.0,16.0,1.0,17.0,3.0,1.0,3.0,4.0,6.0,11.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,32.0,1.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.6,1.0,0.532258064516129,1.0,0.5454545454545454,1.0,0.3548387096774194,0.15,0.3,0.75,1.0,0.5,0.125,0.6666666666666666,0.5769230769230769,0.0625,0.2,0.25,0.8333333333333334,0.25,0.7,0.5,91.0724106324473,0.5,14.166666666666666,17.606060606060606,13.86111111111111,15.878787878787879,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.75,0.3225806451612903,0.5,0.7142857142857143,0.2,0.0967741935483871,1.0,1.0,0.3333333333333333,0.03225806451612903,0.3225806451612903,0.3,0.3,0.3333333333333333,0.5,1.0,0.5806451612903226,0.3,0.5098790322580645,0.5208,0.06060606060606061,0.09090909090909091,0.1111111111111111,6.825,25.88181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1628401-1629684,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Grant Williams","Brown, Brogdon, Tatum, White, Williams",1627759-1627763-1628369-1628401-1629684,BOS,73.0,1,1.0,-4.0,3.0,2.0,2.0,,5,,,,,,,,1.0,,,2.0,,1.0,,2.0,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,98.63013698630138,,16.0,12.5,16.0,11.5,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.4355,,,,,17.5,25.45,3.0,2.0,1.0,2.0,3.0,0.6666666666666666,0.4355,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1628401-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Al Horford","Brown, Brogdon, Tatum, White, Horford",1627759-1627763-1628369-1628401-201143,BOS,1963.0,11,33.0,-3.0,64.0,64.0,14.0,10.0,128,10.0,18.0,3.0,4.0,8.0,18.0,,5.0,7.0,6.0,17.0,18.0,41.0,8.0,24.0,7.0,67.0,70.0,6.0,10.0,12.0,16.0,20.0,21.0,3.0,17.0,6.0,7.0,8.0,7.0,15.0,5.0,4.0,4.0,,37.0,8.0,7.0,20.0,3.0,30.0,10.0,40.0,4.0,1.0,3.0,5.0,4.0,9.0,1.0,,12.0,9.0,4.0,5.0,2.0,5.0,4.0,55.0,2.0,0.4444444444444444,0.5333333333333333,0.875,0.3333333333333333,0.3333333333333333,0.43902439024390244,0.6,0.46153846153846156,0.5454545454545454,0.4855072463768116,0.5454545454545454,0.36923076923076925,0.17073170731707318,0.2222222222222222,0.8,1.0,0.7407407407407407,0.34782608695652173,0.6363636363636364,0.7105263157894737,0.2564102564102564,0.6,0.6923076923076923,0.8,0.75,0.5714285714285714,0.75,93.89709628120224,0.8,15.34375,15.328125,14.71875,14.703125,0.27692307692307694,0.5555555555555556,0.6666666666666666,0.4,0.27692307692307694,0.4444444444444444,0.5714285714285714,0.5,0.07692307692307693,,,,0.1076923076923077,0.26153846153846155,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.36363636363636365,0.75,0.6461538461538462,0.35294117647058826,0.5382199999999999,0.45085,0.058823529411764705,0.09090909090909091,0.1791044776119403,5.529268292682927,25.191666666666666,9.0,1.0,6.0,2.0,9.0,0.125,0.41570625,0.140625,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,6.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,12.0,1.0,1.0,0.3333333333333333,0.625,0.6666666666666666,0.16666666666666666,0.125,0.25,0.09090909090909091,0.2,0.0625,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.09090909090909091,0.125,1.0,1.0,0.1791044776119403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1628401-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Derrick White, Marcus Smart","Brown, Brogdon, Tatum, White, Smart",1627759-1627763-1628369-1628401-203935,BOS,32.0,3,1.0,-4.0,3.0,2.0,2.0,,5,,,,,,,,,,,4.0,,,,4.0,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,225.0,,9.333333333333334,2.0,9.333333333333334,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.343575,,,,,,29.125,3.0,4.0,,4.0,3.0,1.0,0.343575,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1628436-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Luke Kornet, Marcus Smart","Brown, Brogdon, Tatum, Kornet, Smart",1627759-1627763-1628369-1628436-203935,BOS,29.0,1,,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,49.6551724137931,1.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1629057-1629684,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Grant Williams","Brown, Brogdon, Tatum, Williams III, Williams",1627759-1627763-1628369-1629057-1629684,BOS,835.0,5,14.0,-13.0,27.0,28.0,13.0,4.0,55,4.0,5.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,2.0,9.0,8.0,14.0,3.0,12.0,3.0,28.0,41.0,1.0,3.0,2.0,14.0,2.0,9.0,,9.0,2.0,2.0,7.0,3.0,10.0,2.0,3.0,3.0,1.0,23.0,3.0,4.0,3.0,,7.0,5.0,12.0,3.0,2.0,2.0,5.0,1.0,7.0,2.0,,6.0,6.0,4.0,,,,,26.0,3.0,0.875,1.0,1.0,0.25,0.25,0.5714285714285714,0.3333333333333333,0.4807692307692308,0.2,0.5,0.2,0.46153846153846156,0.14285714285714285,0.125,0.6,,1.0,0.5,0.8,0.875,0.3333333333333333,0.6,1.0,1.0,,0.8,,94.8502994011976,,16.0,14.392857142857142,15.11111111111111,14.392857142857142,0.19230769230769232,0.8,1.0,0.75,0.3076923076923077,0.375,0.42857142857142855,1.0,0.038461538461538464,1.0,1.0,1.0,0.11538461538461539,0.34615384615384615,0.2222222222222222,0.2222222222222222,1.0,0.2,1.0,0.6538461538461539,0.2222222222222222,0.516175,0.5398833333333334,0.14285714285714285,0.25,0.07142857142857142,6.05,25.650000000000002,2.0,,2.0,,2.0,,0.5132,0.07407407407407407,1.0,,,,,2.0,1.0,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,,,,2.0,,,0.5,0.5,0.5,0.2,0.2222222222222222,,0.2857142857142857,,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.07142857142857142,1.0,1.0,2.0,2.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1629057-1630202,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Payton Pritchard","Brown, Brogdon, Tatum, Williams III, Pritchard",1627759-1627763-1628369-1629057-1630202,BOS,81.0,1,1.0,3.0,3.0,3.0,,1.0,6,,,,,2.0,2.0,1.0,1.0,,,,3.0,3.0,,,1.0,7.0,4.0,1.0,1.0,2.0,2.0,4.0,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,5.0,,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,106.66666666666666,,6.666666666666667,20.333333333333332,6.0,20.333333333333332,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.4154333333333333,0.4416,0.3333333333333333,0.3333333333333333,0.2857142857142857,7.633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1629057-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Al Horford","Brown, Brogdon, Tatum, Williams III, Horford",1627759-1627763-1628369-1629057-201143,BOS,356.0,3,6.0,8.0,14.0,14.0,,2.0,28,3.0,5.0,,1.0,1.0,4.0,,1.0,,2.0,5.0,4.0,10.0,2.0,5.0,1.0,15.0,7.0,,1.0,,6.0,2.0,3.0,3.0,5.0,2.0,,3.0,1.0,4.0,1.0,3.0,,,9.0,2.0,5.0,2.0,,7.0,2.0,9.0,,,,,,1.0,,,2.0,2.0,1.0,,,,,15.0,,0.75,0.75,0.5,0.4,0.4,0.4,,0.4666666666666667,,0.46875,,0.3333333333333333,,,,,1.0,0.3333333333333333,1.0,1.0,0.2222222222222222,0.3333333333333333,1.0,,,1.0,1.0,113.25842696629213,,12.071428571428571,13.357142857142858,11.642857142857142,13.357142857142858,0.3333333333333333,0.6,0.6,1.0,0.26666666666666666,0.25,0.25,,0.06666666666666667,,,,,0.3333333333333333,0.4,0.4,0.5,0.5,,0.6666666666666666,0.4,0.5409533333333333,0.600125,0.0625,0.09090909090909091,,4.9399999999999995,26.419999999999998,1.0,,1.0,,1.0,,0.4823,0.07142857142857142,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1629057-203935,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Robert Williams III, Marcus Smart","Brown, Brogdon, Tatum, Williams III, Smart",1627759-1627763-1628369-1629057-203935,BOS,1433.0,12,24.0,5.0,49.0,44.0,6.0,4.0,93,5.0,6.0,,,6.0,12.0,1.0,3.0,3.0,10.0,16.0,12.0,21.0,12.0,19.0,9.0,69.0,64.0,1.0,1.0,8.0,10.0,14.0,24.0,12.0,16.0,10.0,1.0,5.0,8.0,13.0,6.0,4.0,1.0,,34.0,2.0,7.0,9.0,1.0,17.0,3.0,20.0,4.0,2.0,1.0,6.0,8.0,14.0,2.0,,8.0,11.0,4.0,1.0,1.0,1.0,1.0,61.0,,0.4166666666666667,0.45454545454545453,0.6666666666666666,0.631578947368421,0.631578947368421,0.5714285714285714,1.0,0.75,0.8,0.7666666666666667,0.8,0.475,0.047619047619047616,0.08333333333333333,0.6666666666666666,1.0,0.75,0.2222222222222222,0.7777777777777778,0.7619047619047619,0.1875,0.3333333333333333,0.5,0.6666666666666666,1.0,0.7142857142857143,1.0,93.4542916957432,1.0,13.89795918367347,17.09090909090909,12.959183673469388,16.931818181818183,0.15,0.8333333333333334,0.8333333333333334,0.8,0.3,0.5,0.5454545454545454,0.16666666666666666,0.075,0.3333333333333333,0.3333333333333333,,0.075,0.4,0.625,0.625,0.6,,,0.625,0.625,0.5118875,0.4525625,0.1111111111111111,0.16,0.11594202898550725,7.666666666666667,26.157894736842106,7.0,1.0,5.0,1.0,7.0,0.16666666666666666,0.4781916666666666,0.14285714285714285,2.0,,,3.0,1.0,4.0,3.0,1.0,,9.0,2.0,2.0,1.0,1.0,1.0,,3.0,,,,,,,,1.0,9.0,,1.0,0.6,0.75,0.75,,0.14285714285714285,,0.16666666666666666,,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,,0.6,,,1.0,0.13043478260869565,,1.0,1.0,1.0,0.2,0.16666666666666666,,,2.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1627763-1628369-1629684-201143,1610612738,"Jaylen Brown, Malcolm Brogdon, Jayson Tatum, Grant Williams, Al Horford","Brown, Brogdon, Tatum, Williams, Horford",1627759-1627763-1628369-1629684-201143,BOS,440.0,5,7.0,1.0,14.0,11.0,2.0,1.0,25,3.0,3.0,,,1.0,1.0,,1.0,,2.0,4.0,4.0,5.0,2.0,4.0,2.0,16.0,15.0,,,,2.0,6.0,3.0,3.0,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,3.0,,4.0,,4.0,2.0,1.0,1.0,3.0,2.0,6.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,16.0,,0.25,0.25,0.5,0.5,0.5,0.8,,0.7777777777777778,,0.8,,0.4444444444444444,,,0.6666666666666666,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,81.81818181818183,1.0,14.214285714285714,21.90909090909091,14.0,21.90909090909091,0.3333333333333333,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,0.4444444444444444,0.5,0.5,0.5,,,0.7777777777777778,0.5,0.4934111111111111,,0.1,0.16666666666666666,,6.32,26.45,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
