EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,DefLongMidRangeReboundPct,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChancePointsPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShortMidRangeFGM,Corner3FGM,Corner3Assists,BadPassTurnovers,3pt And 1 Free Throw Trips,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,NonShootingPenaltyNonTakeFouls,FTDefRebounds,DefFTReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,SecondChanceTurnovers,OffArc3ReboundPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Technical Free Throw Trips,BlockedShortMidRange,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAssists,Travels,BlockedLongMidRange,LongMidRangePctAssisted,OffensiveGoaltends,Defensive 3 Seconds Violations,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1627853-1628392-1629004-1629656-1630540,1610612752,"Ryan Arcidiacono, Isaiah Hartenstein, Svi Mykhailiuk, Quentin Grimes, Miles McBride","Arcidiacono, Hartenstein, Mykhailiuk, Grimes, McBride",1627853-1628392-1629004-1629656-1630540,NYK,13.0,1,1.0,1.0,110.76923076923076,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1628392-1629004-1630193-1630540,1610612752,"Ryan Arcidiacono, Isaiah Hartenstein, Svi Mykhailiuk, Immanuel Quickley, Miles McBride","Arcidiacono, Hartenstein, Mykhailiuk, Quickley, McBride",1627853-1628392-1629004-1630193-1630540,NYK,293.0,1,10.0,21.0,103.20819112627986,17.0,15.4,5.0,11.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,6.0,11.0,11.0,1.0,4.0,1.0,4.0,6.0,11.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,11.0,11.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.3125,0.3125,0.5,0.5,0.5,0.25,0.5,0.6,0.5,0.5,1.0,0.5,11.181818181818182,11.181818181818182,0.25,0.5,1.0,1.0,0.125,0.125,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.125,0.375,0.3333333333333333,0.75,0.3333333333333333,0.51901875,0.51901875,0.2,0.2,0.2,1.0,7.55,26.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1628392-1629004-1630540-1630579,1610612752,"Ryan Arcidiacono, Isaiah Hartenstein, Svi Mykhailiuk, Miles McBride, Jericho Sims","Arcidiacono, Hartenstein, Mykhailiuk, McBride, Sims",1627853-1628392-1629004-1630540-1630579,NYK,209.0,1,7.0,13.0,89.56937799043062,14.714285714285714,14.714285714285714,3.0,6.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,3.0,2.0,7.0,3.0,,,,,,,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,7.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.625,,0.7,,0.75,,,1.0,1.0,,1.0,,17.666666666666668,17.666666666666668,0.25,1.0,1.0,1.0,,,0.25,0.5,0.5,0.5,1.0,,,,,,1.0,0.5,0.5346,,0.2,0.5,,,1.6,24.933333333333334,0.16666666666666666,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1628392-1629656-1630167-1630540,1610612752,"Ryan Arcidiacono, Isaiah Hartenstein, Quentin Grimes, Obi Toppin, Miles McBride","Arcidiacono, Hartenstein, Grimes, Toppin, McBride",1627853-1628392-1629656-1630167-1630540,NYK,50.0,1,1.0,3.0,86.39999999999999,25.0,16.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,3.0,,1.0,2.0,,,1.0,3.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,1.0,,,1.0,2.0,,,1.0,,,,,,,2.0,3.0,2.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,12.5,12.5,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,1.0,,,,0.5,,0.5538,0.5538,,,,1.0,5.05,,1.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1628392-1629656-1630579-203095,1610612752,"Ryan Arcidiacono, Isaiah Hartenstein, Quentin Grimes, Jericho Sims, Evan Fournier","Arcidiacono, Hartenstein, Grimes, Sims, Fournier",1627853-1628392-1629656-1630579-203095,NYK,123.0,1,4.0,7.0,81.95121951219512,16.5,13.5,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,,2.0,2.0,,1.0,,4.0,4.0,2.0,2.0,,1.0,,4.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,2.0,4.0,3.0,,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,,,,19.0,18.666666666666668,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,,,,,0.6666666666666666,1.0,0.3333333333333333,,,1.0,,0.5546666666666666,0.5546666666666666,,,,1.0,2.4,23.4,1.0,,,,1.0,1.0,,1.0,,2.0,,1.0,,,1.0,,1.0,,0.5,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1629004-1629656-1630167-1630540,1610612752,"Ryan Arcidiacono, Svi Mykhailiuk, Quentin Grimes, Obi Toppin, Miles McBride","Arcidiacono, Mykhailiuk, Grimes, Toppin, McBride",1627853-1629004-1629656-1630167-1630540,NYK,79.0,1,2.0,5.0,91.13924050632912,16.5,16.5,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,,,,4.0,5.0,2.0,2.0,,,,4.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,4.0,4.0,3.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,15.333333333333334,15.333333333333334,0.5,1.0,1.0,1.0,,0.5,,,,,,0.5,1.0,,,,0.5,,0.59895,0.59895,,,,1.0,8.0,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1629004-1629656-1630540-1630579,1610612752,"Ryan Arcidiacono, Svi Mykhailiuk, Quentin Grimes, Miles McBride, Jericho Sims","Arcidiacono, Mykhailiuk, Grimes, McBride, Sims",1627853-1629004-1629656-1630540-1630579,NYK,320.0,2,10.0,21.0,94.5,18.8,18.8,5.0,11.0,4.0,,,,,1.0,1.0,1.0,,3.0,6.0,1.0,2.0,1.0,2.0,4.0,7.0,,14.0,4.0,1.0,2.0,1.0,2.0,,5.0,,12.0,6.0,3.0,,,4.0,4.0,3.0,,12.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,14.0,5.0,4.0,,,1.0,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5,0.7777777777777778,0.625,0.7777777777777778,0.625,0.7777777777777778,,,1.0,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5,0.5,1.0,,,,0.5,0.5,0.7777777777777778,0.5,0.4705055555555555,0.41345,0.1111111111111111,,0.14285714285714285,0.35714285714285715,16.7,26.8,0.36363636363636365,10.0,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1629004-1630167-1630540-1630579,1610612752,"Ryan Arcidiacono, Svi Mykhailiuk, Obi Toppin, Miles McBride, Jericho Sims","Arcidiacono, Mykhailiuk, Toppin, McBride, Sims",1627853-1629004-1630167-1630540-1630579,NYK,168.0,2,7.0,16.0,137.14285714285714,9.0,9.0,3.0,9.0,1.0,3.0,3.0,,,2.0,,,,,1.0,,,3.0,5.0,,1.0,,6.0,8.0,,,,,,,4.0,,1.0,,1.0,2.0,,2.0,,2.0,4.0,1.0,4.0,6.0,,,1.0,,,,,,,,,,,2.0,,1.0,0.6666666666666666,1.0,,,,,0.6,,0.5,,0.5,,0.16666666666666666,0.2,,1.0,1.0,,1.0,,11.666666666666666,11.555555555555555,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,,,0.16666666666666666,,,,,,,,,0.6666666666666666,,0.49515,,,,,,3.4,26.4,0.1111111111111111,-2.0,,2.0,4.0,1.0,,2.0,,4.0,2.0,2.0,,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,2.0,1.0,1.0,0.5,0.5,0.59715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1629004-1630193-1630540-1630579,1610612752,"Ryan Arcidiacono, Svi Mykhailiuk, Immanuel Quickley, Miles McBride, Jericho Sims","Arcidiacono, Mykhailiuk, Quickley, McBride, Sims",1627853-1629004-1630193-1630540-1630579,NYK,52.0,1,1.0,3.0,83.07692307692308,24.0,20.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,,3.0,1.0,,,,,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,1.0,0.5,,0.5,,,0.75,,0.75,,1.0,,,1.0,0.5,,1.0,,14.0,14.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,1.0,0.5,0.522975,,,,,,,25.55,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
1627853-1629004-1630193-1630579-201565,1610612752,"Ryan Arcidiacono, Svi Mykhailiuk, Immanuel Quickley, Jericho Sims, Derrick Rose","Arcidiacono, Mykhailiuk, Quickley, Sims, Rose",1627853-1629004-1630193-1630579-201565,NYK,149.0,1,7.0,14.0,135.3020134228188,9.571428571428571,9.571428571428571,2.0,7.0,7.0,,1.0,,1.0,,,1.0,1.0,,3.0,,3.0,,1.0,,4.0,,,7.0,,1.0,,4.0,,,,,3.0,,,,,,,,,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,0.8,,,1.0,1.0,1.0,1.0,,11.714285714285714,11.714285714285714,0.2,,,,,,0.2,0.6,,,,0.2,,0.2,0.6,,1.0,,0.58257,0.58257,,,,,0.9,24.85,1.0,-7.0,1.0,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,False
