EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FoulsDrawn,PenaltyDefPoss,FtPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,Steals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,PtsPutbacks,HeaveAttempts,Corner3Assists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,BlockedAtRim,SecondChanceArc3FGA,SecondChanceFG3A,BadPassSteals,ShootingFouls,Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,BlockedArc3,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Loose Ball Fouls,FTDefRebounds,DefensiveGoaltends,DefFTReboundPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,Transition Take Fouls,FTOffRebounds,Clear Path Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,OffFTReboundPct,team_id,year,season,team_vs
1627777-1629001-1629667-1630194-201935,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, Paul Reed, James Harden","Niang, Melton, McDaniels, Reed, Harden",1627777-1629001-1629667-1630194-201935,PHI,1710.0,6,28.0,50.0,50.0,100.0,5.0,8.0,4.0,5.0,,7.0,19.0,16.0,22.0,7.0,19.0,59.0,57.0,18.0,14.0,15.0,6.0,19.0,7.0,9.0,5.0,14.0,5.0,1.0,33.0,4.0,14.0,18.0,2.0,9.0,1.0,1.0,11.0,59.0,0.5625,0.5625,0.7142857142857143,0.3684210526315789,0.3684210526315789,0.7272727272727273,0.6463414634146342,0.686046511627907,0.4634146341463415,0.18181818181818182,0.36363636363636365,0.5833333333333334,0.5,84.21052631578948,16.0,18.2,15.74,17.72,0.1951219512195122,0.625,0.7142857142857143,0.12195121951219512,0.8,0.8,0.25,,0.4634146341463415,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.6829268292682927,0.3684210526315789,0.4990073170731707,8.327272727272726,26.13157894736842,2.0,9.0,3.0,7.0,9.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,5.0,4.0,3.0,10.0,4.0,1.0,3.0,5.0,9.0,0.5,0.25,0.4166666666666667,0.4166666666666667,0.7692307692307693,0.25,0.2222222222222222,,0.2857142857142857,0.7272727272727273,0.21951219512195122,0.7777777777777778,0.875,0.5714285714285714,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.4741583333333333,0.0847457627118644,0.18,12.0,6.0,6.0,,2.0,4.0,8.0,2.0,4.0,0.09090909090909091,0.125,0.8,0.09302325581395349,0.16666666666666666,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,,0.3333333333333333,,,0.5157,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,3.0,10.0,1.0,,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-200782-201935,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, P.J. Tucker, James Harden","Niang, Melton, McDaniels, Tucker, Harden",1627777-1629001-1629667-200782-201935,PHI,244.0,2,4.0,7.0,7.0,14.0,1.0,1.0,,,1.0,1.0,2.0,3.0,4.0,1.0,3.0,9.0,8.0,4.0,2.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,2.0,3.0,4.0,,1.0,,,1.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6428571428571429,0.42857142857142855,,1.0,1.0,1.0,82.62295081967214,16.142857142857142,18.714285714285715,14.857142857142858,14.857142857142858,0.14285714285714285,1.0,1.0,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.8571428571428571,0.5,0.5569642857142857,4.3,24.566666666666666,1.0,,1.0,2.0,3.0,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,0.658,,0.2222222222222222,1.0,,,,,,,,,,,,,1.0,,,,,1.0,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1629667-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, Jalen McDaniels, James Harden, Joel Embiid","Niang, Melton, McDaniels, Harden, Embiid",1627777-1629001-1629667-201935-203954,PHI,28.0,1,,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,102.85714285714286,16.0,12.0,16.0,12.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.53685,,25.5,3.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,3.0,1.0,1.0,,1.5,1.5,,,,,,,,,,,,,,1.0,1.0,0.53685,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-1630194-201935,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Paul Reed, James Harden","Niang, Melton, Maxey, Reed, Harden",1627777-1629001-1630178-1630194-201935,PHI,126.0,2,2.0,4.0,3.0,7.0,,2.0,,,,,,,2.0,,,4.0,2.0,,,,,,,,,,,,,2.0,2.0,2.0,,1.0,,,1.0,4.0,,,,,,,,0.5,,,0.5,0.5,0.6666666666666666,80.0,18.0,18.0,18.0,12.333333333333334,1.0,,,,,,,,,,,,,,0.3788,4.85,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,2.0,,5.0,,1.0,1.0,1.0,,0.5,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-1630194-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Paul Reed, Tobias Harris","Niang, Melton, Maxey, Reed, Harris",1627777-1629001-1630178-1630194-202699,PHI,408.0,1,7.0,14.0,13.0,27.0,4.0,6.0,1.0,1.0,,2.0,6.0,6.0,8.0,2.0,6.0,18.0,18.0,4.0,8.0,3.0,3.0,6.0,2.0,2.0,1.0,3.0,1.0,,7.0,3.0,3.0,5.0,1.0,1.0,,,2.0,18.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.5,0.75,0.5,0.75,95.29411764705883,14.785714285714286,15.461538461538462,14.5,13.384615384615385,0.42857142857142855,0.6666666666666666,1.0,0.07142857142857142,1.0,1.0,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.48006071428571434,7.0125,26.099999999999998,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,0.25,0.3333333333333333,,,,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,0.25,0.3333333333333333,0.25,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,0.5,,0.5,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-200782-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, P.J. Tucker, Tobias Harris","Niang, Melton, Maxey, Tucker, Harris",1627777-1629001-1630178-200782-202699,PHI,63.0,1,1.0,2.0,3.0,5.0,1.0,2.0,,,,,,1.0,2.0,,,2.0,2.0,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,0.5,0.5,0.5,,,,1.0,,114.28571428571428,13.5,12.0,13.5,12.0,1.0,0.5,1.0,,,,,,,,,,,,0.3902,7.35,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, James Harden, Tobias Harris","Niang, Melton, Maxey, Harden, Harris",1627777-1629001-1630178-201935-202699,PHI,14.0,1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, James Harden, Joel Embiid","Niang, Melton, Maxey, Harden, Embiid",1627777-1629001-1630178-201935-203954,PHI,443.0,3,7.0,16.0,16.0,32.0,,,,,1.0,2.0,5.0,3.0,4.0,3.0,6.0,22.0,11.0,6.0,,6.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,,12.0,5.0,7.0,8.0,4.0,,3.0,,4.0,22.0,1.0,1.0,0.6666666666666666,0.5,0.6,0.75,0.75,0.7857142857142857,0.6,1.0,1.0,1.0,1.0,104.01805869074491,12.125,15.5625,11.5625,15.5625,,,,,,,,0.1,0.5,0.4,0.4,0.5,1.0,0.5,0.5718611111111112,1.95,29.95,11.0,11.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,14.0,3.0,1.0,2.0,1.0,,3.0,14.0,11.0,0.4,1.0,0.7142857142857143,0.7,1.0,0.5,0.3333333333333333,,1.0,1.0,0.4,0.75,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.25,0.5888749999999999,0.6363636363636364,0.6875,6.0,3.0,7.0,4.0,1.0,,10.0,,3.0,0.25,,,0.23076923076923078,0.42857142857142855,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,0.25,1.0,1.0,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630178-202699-203954,1610612755,"Georges Niang, De'Anthony Melton, Tyrese Maxey, Tobias Harris, Joel Embiid","Niang, Melton, Maxey, Harris, Embiid",1627777-1629001-1630178-202699-203954,PHI,1183.0,6,20.0,36.0,37.0,73.0,3.0,10.0,,1.0,3.0,4.0,12.0,6.0,16.0,5.0,15.0,34.0,42.0,8.0,4.0,12.0,3.0,12.0,4.0,4.0,4.0,8.0,3.0,,20.0,9.0,16.0,20.0,3.0,2.0,3.0,,5.0,34.0,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.375,0.43548387096774194,0.4857142857142857,0.4838709677419355,0.6,0.75,0.8,0.6666666666666666,88.8588334742181,15.75,16.64864864864865,15.027777777777779,16.2972972972973,0.3225806451612903,0.3,0.375,0.03225806451612903,,,,0.0967741935483871,0.3870967741935484,0.3333333333333333,0.3333333333333333,0.75,0.6451612903225806,0.3333333333333333,0.5067419354838709,6.425,25.82,-8.0,5.0,4.0,3.0,5.0,1.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,7.0,4.0,2.0,,8.0,5.0,1.0,0.25,0.5,0.6666666666666666,0.875,0.2,0.2,,0.8,0.8571428571428571,0.16129032258064516,0.6,0.6,0.6666666666666666,0.4,0.5,,0.2,1.0,0.46617,0.23529411764705882,0.1388888888888889,10.0,20.0,7.0,3.0,2.0,2.0,9.0,1.0,4.0,0.125,0.2,0.6666666666666666,0.11764705882352941,0.21052631578947367,1.0,,2.0,,2.0,1.0,,,1.0,1.0,,,,,0.2,,0.2857142857142857,1.0,0.5,0.6974,,,,1.0,,,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,0.25,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630194-200782-201935,1610612755,"Georges Niang, De'Anthony Melton, Paul Reed, P.J. Tucker, James Harden","Niang, Melton, Reed, Tucker, Harden",1627777-1629001-1630194-200782-201935,PHI,75.0,1,1.0,2.0,2.0,4.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,76.8,16.0,21.5,15.5,21.5,0.5,,,,,,,,,,,,0.5,,0.49845,3.05,,,,1.0,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,0.5,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,0.5,,1.0,,1.0,0.5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-1630194-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, Paul Reed, James Harden, Tobias Harris","Niang, Melton, Reed, Harden, Harris",1627777-1629001-1630194-201935-202699,PHI,1234.0,7,21.0,39.0,42.0,81.0,3.0,7.0,2.0,2.0,6.0,8.0,18.0,10.0,16.0,9.0,24.0,52.0,52.0,12.0,8.0,24.0,3.0,18.0,8.0,6.0,8.0,14.0,7.0,2.0,36.0,9.0,15.0,24.0,4.0,2.0,3.0,,6.0,43.0,0.6,0.6,0.8888888888888888,0.375,0.375,0.625,0.5875,0.5930232558139535,0.6,0.6666666666666666,0.75,0.7894736842105263,0.6666666666666666,94.52188006482983,16.307692307692307,14.238095238095237,14.35897435897436,13.952380952380953,0.175,0.42857142857142855,0.6,0.05,1.0,1.0,1.0,0.15,0.45,0.4444444444444444,0.4444444444444444,0.875,0.775,0.4444444444444444,0.52595625,6.45625,26.079166666666666,,6.0,7.0,5.0,7.0,1.0,2.0,1.0,,,3.0,5.0,,1.0,6.0,3.0,5.0,6.0,9.0,1.0,1.0,6.0,6.0,,0.6,0.5,0.5,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.2,0.75,1.0,0.175,0.7142857142857143,0.8333333333333334,0.6,0.3333333333333333,0.5,0.16666666666666666,,,0.4976833333333333,0.11538461538461539,0.15384615384615385,9.0,5.0,5.0,,3.0,1.0,7.0,,3.0,0.1875,0.2857142857142857,0.3333333333333333,0.06976744186046512,0.15789473684210525,2.0,2.0,2.0,9.0,4.0,2.0,,1.0,1.0,,,1.0,0.5,0.5,0.6666666666666666,0.5,0.75,1.0,0.2857142857142857,0.550825,,0.17307692307692307,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,4.0,5.0,2.0,6.0,7.0,,1.0,0.14285714285714285,,0.5714285714285714,,,,,0.4,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,0.2,0.14285714285714285,0.25,1.0,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-200782-201935-202699,1610612755,"Georges Niang, De'Anthony Melton, P.J. Tucker, James Harden, Tobias Harris","Niang, Melton, Tucker, Harden, Harris",1627777-1629001-200782-201935-202699,PHI,60.0,1,1.0,3.0,2.0,5.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,2.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,120.0,11.333333333333334,13.0,11.333333333333334,13.0,,,,,,,,,1.0,,,,1.0,,0.52695,,27.7,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-200782-201935-203954,1610612755,"Georges Niang, De'Anthony Melton, P.J. Tucker, James Harden, Joel Embiid","Niang, Melton, Tucker, Harden, Embiid",1627777-1629001-200782-201935-203954,PHI,67.0,1,1.0,1.0,2.0,3.0,,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,64.4776119402985,31.0,18.0,31.0,18.0,,,,1.0,,,,,,,,,,,0.4048,18.7,,-3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.4048,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629001-201935-202699-203954,1610612755,"Georges Niang, De'Anthony Melton, James Harden, Tobias Harris, Joel Embiid","Niang, Melton, Harden, Harris, Embiid",1627777-1629001-201935-202699-203954,PHI,259.0,3,4.0,9.0,8.0,17.0,2.0,3.0,,,1.0,,4.0,3.0,4.0,1.0,5.0,10.0,6.0,2.0,4.0,3.0,,3.0,,1.0,1.0,2.0,,,5.0,3.0,4.0,4.0,1.0,,1.0,,1.0,10.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.25,0.75,0.5,0.5555555555555556,0.5555555555555556,1.0,1.0,0.8,,94.51737451737452,11.222222222222221,19.75,11.222222222222221,19.0,0.3333333333333333,0.6666666666666666,1.0,,,,,0.1111111111111111,0.4444444444444444,,,,0.6666666666666666,,0.516075,5.6,31.04,4.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,10.0,1.0,,1.0,,,,10.0,4.0,0.5,1.0,0.9,1.0,0.5,,,,1.0,0.5,0.1111111111111111,1.0,1.0,1.0,0.2,1.0,0.2,0.2,,0.523075,1.0,0.4444444444444444,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.25,0.3333333333333333,,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629003-1629667-1630194-1630531,1610612755,"Georges Niang, Shake Milton, Jalen McDaniels, Paul Reed, Jaden Springer","Niang, Milton, McDaniels, Reed, Springer",1627777-1629003-1629667-1630194-1630531,PHI,12.0,1,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,240.0,11.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629667-1630178-1630194-201935,1610612755,"Georges Niang, Jalen McDaniels, Tyrese Maxey, Paul Reed, James Harden","Niang, McDaniels, Maxey, Reed, Harden",1627777-1629667-1630178-1630194-201935,PHI,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629667-1630178-201935-202699,1610612755,"Georges Niang, Jalen McDaniels, Tyrese Maxey, James Harden, Tobias Harris","Niang, McDaniels, Maxey, Harden, Harris",1627777-1629667-1630178-201935-202699,PHI,9.0,1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627777-1629667-1630178-201935-203954,1610612755,"Georges Niang, Jalen McDaniels, Tyrese Maxey, James Harden, Joel Embiid","Niang, McDaniels, Maxey, Harden, Embiid",1627777-1629667-1630178-201935-203954,PHI,238.0,2,4.0,8.0,8.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,7.0,11.0,2.0,2.0,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,2.0,3.0,1.0,,,,1.0,5.0,0.5,0.5,1.0,0.25,0.25,0.5,0.4375,0.4375,0.5,1.0,0.5,0.6666666666666666,1.0,96.80672268907563,12.75,17.0,12.25,17.0,0.25,0.5,0.5,0.125,1.0,1.0,,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,0.625,0.3333333333333333,0.52275,9.575,26.575,-4.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.2,,,1.0,0.125,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.5,1.0,,,,0.442,,0.2857142857142857,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
