PLAYER_ID,date,pullup_PULL_UP_FGM,pullup_PULL_UP_FGA,pullup_PULL_UP_FG_PCT,pullup_PULL_UP_PTS,pullup_PULL_UP_FG3M,pullup_PULL_UP_FG3A,pullup_PULL_UP_FG3_PCT,pullup_PULL_UP_EFG_PCT,overall_def_D_FGM,overall_def_D_FGA,overall_def_D_FG_PCT,overall_def_NORMAL_FG_PCT,overall_def_PCT_PLUSMINUS,lt6ft_totals_FGM_LT_06,lt6ft_totals_FGA_LT_06,lt6ft_totals_LT_06_PCT,lt6ft_totals_NS_LT_06_PCT,lt6ft_totals_PLUSMINUS
1630174,20250613,0,1,0.0,0,0.0,0.0,,0.0,8.0,13.0,0.615,0.483,0.133,4.0,4.0,1.0,0.641,0.36
1630598,20250613,0,1,0.0,0,0.0,0.0,,0.0,1.0,5.0,0.2,0.51,-0.31,1.0,2.0,0.5,0.652,-0.152
1627936,20250613,1,1,1.0,2,0.0,0.0,,1.0,5.0,12.0,0.417,0.485,-0.069,1.0,4.0,0.25,0.652,-0.402
1629614,20250613,2,3,0.667,4,0.0,0.0,,0.667,10.0,18.0,0.556,0.509,0.047,6.0,7.0,0.857,0.649,0.208
1641767,20250613,0,0,,0,0.0,0.0,,,4.0,7.0,0.571,0.477,0.094,3.0,3.0,1.0,0.62,0.38
1631097,20250613,0,0,,0,0.0,0.0,,,3.0,5.0,0.6,0.476,0.124,1.0,2.0,0.5,0.606,-0.106
1641717,20250613,1,2,0.5,2,0.0,1.0,0.0,0.5,1.0,6.0,0.167,0.489,-0.323,0.0,1.0,0.0,0.623,-0.623
1631096,20250613,1,2,0.5,2,0.0,0.0,,0.5,4.0,22.0,0.182,0.497,-0.315,3.0,5.0,0.6,0.723,-0.123
1628392,20250613,0,0,,0,,,,,5.0,10.0,0.5,0.496,0.004,2.0,2.0,1.0,0.681,0.319
1630198,20250613,0,0,,0,0.0,0.0,,,1.0,1.0,1.0,0.524,0.476,,,,,
1631114,20250613,1,9,0.111,2,0.0,2.0,0.0,0.111,4.0,7.0,0.571,0.488,0.083,1.0,1.0,1.0,0.751,0.249
1629026,20250613,0,1,0.0,0,0.0,0.0,,0.0,1.0,2.0,0.5,0.488,0.012,,,,,
1629652,20250613,0,0,,0,0.0,0.0,,,5.0,9.0,0.556,0.477,0.079,0.0,1.0,0.0,0.72,-0.72
1626167,20250613,1,3,0.333,2,0.0,2.0,0.0,0.333,4.0,11.0,0.364,0.505,-0.141,1.0,4.0,0.25,0.664,-0.414
1630167,20250613,1,2,0.5,2,0.0,1.0,0.0,0.5,5.0,11.0,0.455,0.476,-0.021,5.0,5.0,1.0,0.614,0.386
1627783,20250613,1,4,0.25,2,0.0,0.0,,0.25,7.0,17.0,0.412,0.472,-0.06,4.0,5.0,0.8,0.627,0.173
1628983,20250613,6,16,0.375,12,0.0,3.0,0.0,0.375,9.0,11.0,0.818,0.506,0.312,6.0,7.0,0.857,0.685,0.172
204456,20250613,1,3,0.333,2,,,,0.333,0.0,3.0,0.0,0.506,-0.506,,,,,
1630169,20250613,0,7,0.0,0,0.0,6.0,0.0,0.0,4.0,8.0,0.5,0.458,0.043,3.0,3.0,1.0,0.595,0.405
