Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,SelfOReb,DefensiveGoaltends,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Charge Fouls,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,Technical Free Throw Trips,OffensiveGoaltends,Season,year,SeasonType,team_id,team
48:00,99,101,32,31.0,11,200,13,20,2.0,3,5.0,8.0,12,20,5.0,8,1,8,1.0,4.0,10,35,1.0,3.0,3.0,8.0,30,48,11,43,23,116,4,6,1.0,4.0,6.0,17,9,17,3.0,12.0,15.0,42,24,36,12,21.0,4.0,35,10,3.0,1.0,12,4,16,3,1,6,5.0,1.0,36,8,5,16,15,3.0,34,13,47,7,4.0,3,3,3,8,1.0,1.0,2.0,11,2.0,12,28,3.0,4.0,23,1.0,4.0,2.0,26,2.0,9,1.0,3.0,4,2.0,1.0,1.0,4,3.0,99,42,32,1.0,3.0,0.4,0.42857142857142855,0.36363636363636365,0.2558139534883721,0.25,0.25,0.2558139534883721,0.625,0.6666666666666666,0.5294117647058824,0.510989010989011,0.55,0.46551724137931033,0.5686274509803921,0.6538461538461539,0.5675675675675675,0.4725274725274725,0.023255813953488372,0.0625,0.15,0.02857142857142857,0.2727272727272727,1.0,0.6818181818181818,0.29411764705882354,0.6956521739130435,0.25806451612903225,0.6888888888888889,0.2708333333333333,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.625,0.7272727272727273,0.65,1.0,100.0,0.75,13.843434343434344,14.945544554455445,13.245454545454544,14.307920792079207,0.21978021978021978,0.65,0.7647058823529411,0.46153846153846156,0.21978021978021978,0.6,0.6,0.4166666666666667,0.08791208791208792,0.625,0.625,0.2,0.08791208791208792,0.125,0.125,1.0,0.38461538461538464,0.2857142857142857,0.29411764705882354,0.3,0.3,0.6666666666666666,0.1,0.3,0.3333333333333333,1.0,0.27586206896551724,0.625,0.13793103448275862,0.27586206896551724,0.375,0.6923076923076923,0.2857142857142857,0.5298373626373627,0.45955,0.5225586206896552,0.10101010101010101,0.16363636363636364,0.022727272727272728,0.14655172413793102,0.3620689655172414,7.3062499999999995,25.802325581395348,0.32323232323232326,2025-10-22,0022500083,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,102,104,42,39.0,16,206,20,28,5.0,6,8.0,11.0,4,11,3.0,8,4,10,3.0,5.0,12,33,2.0,4.0,4.0,14.0,27,47,16,43,19,121,5,7,2.0,7.0,,16,11,16,5.0,19.0,13.0,50,30,24,45,3.0,6.0,33,12,5.0,,15,15,30,11,4,12,2.0,1.0,75,6,11,16,16,3.0,35,17,52,6,2.0,4,10,6,7,,,1.0,17,4.0,12,26,1.0,2.0,24,,2.0,,28,3.0,8,,7.0,3,3.0,,,3,1.0,105,50,42,5.0,7.0,0.5555555555555556,0.625,0.9375,0.37209302325581395,0.2857142857142857,0.2631578947368421,0.37209302325581395,0.574468085106383,0.7142857142857143,0.6875,0.5666666666666667,0.5714285714285714,0.5285714285714286,0.5931372549019608,0.5333333333333333,0.5813953488372093,0.4777777777777778,,0.10638297872340426,0.14285714285714285,,0.5882352941176471,0.6,0.64,0.55,0.8,0.23076923076923078,0.7111111111111111,0.3695652173913043,0.5,0.8571428571428571,0.15,0.5,0.8571428571428571,0.6666666666666666,0.7333333333333333,1.0,102.99999999999994,0.3333333333333333,13.493137254901981,14.458653846153847,12.459803921568646,14.09326923076923,0.3111111111111111,0.7142857142857143,0.8333333333333334,0.6,0.12222222222222222,0.36363636363636365,0.4,0.5,0.08888888888888889,0.375,0.375,0.3333333333333333,0.1111111111111111,0.4,0.4,1.0,0.36666666666666664,0.36363636363636365,0.36363636363636365,0.9166666666666666,0.42857142857142855,0.8333333333333334,0.21428571428571427,0.2857142857142857,0.5,1.0,0.3142857142857143,0.7272727272727273,0.14285714285714285,0.4,0.2857142857142857,0.7888888888888889,0.36363636363636365,0.5563640449438202,0.5857555555555556,0.5462294117647059,0.08421052631578947,0.15384615384615385,,0.1322314049586777,0.4132231404958678,5.997872340425531,25.70952380952381,0.4117647058823529,2025-10-25,0022500102,CHA,1.0,2.0,4.0,2.0,0.09090909090909091,0.2,0.5,0.4,0.2,,,,,,,,,,,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,97,98,54,32.0,13,195,26,36,5.0,5,15.0,16.0,5,11,6.0,10,2,3,1.0,2.0,6,23,1.0,5.0,3.0,12.0,37,57,8,26,26,124,6,7,2.0,6.0,3.0,21,21,30,5.0,14.0,12.0,69,40,34,21,3.0,4.0,23,6,9.0,,20,7,27,5,2,18,,2.0,61,8,6,12,16,3.0,31,15,46,4,,4,5,3,8,2.0,1.0,1.0,13,8.0,13,22,2.0,,27,,1.0,,38,4.0,18,,3.0,7,3.0,,4.0,7,4.0,103,69,54,2.0,3.0,0.5405405405405406,0.5714285714285714,0.875,0.3076923076923077,0.3333333333333333,0.35714285714285715,0.3076923076923077,0.6491228070175439,0.8571428571428571,0.7,0.5903614457831325,0.6923076923076923,0.6477272727272727,0.62,0.7,0.6509433962264151,0.3132530120481928,,0.15789473684210525,0.19444444444444445,,0.38461538461538464,1.0,0.5517241379310345,0.3,0.6666666666666666,0.47058823529411764,0.5957446808510638,0.3783783783783784,0.4,0.16666666666666666,0.5,0.4,0.46153846153846156,1.0,0.7142857142857143,0.5,97.5,0.5714285714285714,12.86701030927835,16.652040816326533,12.310309278350514,15.848979591836736,0.43373493975903615,0.7222222222222222,0.896551724137931,0.6923076923076923,0.13253012048192772,0.45454545454545453,0.5555555555555556,,0.12048192771084337,0.6,0.6,0.3333333333333333,0.03614457831325301,0.6666666666666666,0.6666666666666666,1.0,0.27710843373493976,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.38461538461538464,1.0,0.07692307692307693,0.38461538461538464,0.2,1.0,0.36363636363636365,0.9375,0.045454545454545456,0.2727272727272727,0.25,0.7469879518072289,0.2608695652173913,0.5747537037037037,0.6008214285714286,0.564025,0.18556701030927836,0.2535211267605634,,0.1693548387096774,0.5564516129032258,5.978947368421053,27.56,0.5567010309278351,2025-10-27,0022500114,ORL,2.0,3.0,2.0,,0.18181818181818182,0.25,,0.4,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.03571428571428571,1.0,1.0,,,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
53:00,110,112,37,36.0,15,222,22,32,3.0,4,4.0,8.0,7,20,5.0,12,1,6,,3.0,16,37,2.0,4.0,7.0,14.0,34,64,17,43,15,134,4,9,2.0,4.0,6.0,20,7,20,8.0,17.0,5.0,43,36,32,45,6.0,6.0,37,16,11.0,,18,15,33,14,1,13,4.0,1.0,81,3,15,19,15,4.0,38,19,57,10,7.0,3,7,5,9,1.0,1.0,2.0,16,6.0,14,30,1.0,3.0,21,,1.0,1.0,21,4.0,10,1.0,2.0,5,2.0,,3.0,5,1.0,114,43,37,6.0,2.0,0.5294117647058824,0.5806451612903226,0.8823529411764706,0.3953488372093023,0.5,0.47058823529411764,0.3953488372093023,0.53125,0.4444444444444444,0.35,0.5560747663551402,0.5384615384615384,0.5135135135135135,0.5826086956521739,0.625,0.5375,0.40186915887850466,,0.171875,0.125,,0.4375,1.0,0.5,0.5172413793103449,0.7916666666666666,0.125,0.6296296296296297,0.33962264150943394,0.5,0.5384615384615384,0.10526315789473684,0.5555555555555556,0.375,0.8,0.8181818181818182,0.5,100.5283018867924,0.2,14.082727272727272,14.56160714285716,13.409999999999998,14.115178571428588,0.29906542056074764,0.6875,0.7857142857142857,0.5909090909090909,0.18691588785046728,0.35,0.5,0.5714285714285714,0.11214953271028037,0.4166666666666667,0.45454545454545453,0.2,0.056074766355140186,0.16666666666666666,0.16666666666666666,1.0,0.34579439252336447,0.43243243243243246,0.43243243243243246,0.875,0.3076923076923077,0.75,,0.3076923076923077,0.5,0.5,0.21621621621621623,0.5,0.08108108108108109,0.3783783783783784,0.5,0.7009345794392523,0.43243243243243246,0.5110822429906542,0.5182583333333334,0.49616621621621615,0.09734513274336283,0.14285714285714285,0.023255813953488372,0.14925373134328357,0.3208955223880597,7.1625,26.30697674418605,0.33636363636363636,2025-10-28,0022500123,WAS,1.0,1.0,2.0,3.0,0.3,0.5,0.2,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.16666666666666666,0.023809523809523808,,,1.0,0.08333333333333333,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,96,96,5,48.0,15,192,13,18,4.0,6,,,3,14,14.0,24,4,6,1.0,,10,39,1.0,8.0,,,30,56,14,45,7,109,6,9,1.0,9.0,2.0,17,1,1,,,,2,30,30,33,9.0,4.0,39,10,6.0,1.0,15,11,26,7,4,6,,9.0,63,10,9,17,14,2.0,33,19,52,8,5.0,3,6,2,4,1.0,,,10,3.0,11,24,6.0,,13,,,1.0,12,2.0,6,,1.0,7,6.0,,1.0,7,4.0,92,2,4,5.0,,0.5,0.5357142857142857,0.7857142857142857,0.3111111111111111,0.1111111111111111,,0.3111111111111111,0.5357142857142857,0.6666666666666666,1.0,0.504950495049505,0.4166666666666667,1.0,0.5141509433962265,0.4473684210526316,0.5,0.44554455445544555,0.022222222222222223,0.10714285714285714,0.1111111111111111,0.02564102564102564,0.6,0.5,0.7,0.36,0.8095238095238095,0.3333333333333333,0.7560975609756098,0.34545454545454546,0.8,0.4,0.2857142857142857,0.5,0.8571428571428571,1.0,0.7777777777777778,1.0,96.0,0.5714285714285714,15.585416666666667,14.414583333333333,14.460416666666667,14.049999999999999,0.1782178217821782,0.7222222222222222,0.8125,0.46153846153846156,0.13861386138613863,0.21428571428571427,0.3,,0.2376237623762376,0.5833333333333334,0.5833333333333334,0.6428571428571429,0.0594059405940594,0.6666666666666666,0.6666666666666666,1.0,0.38613861386138615,0.2564102564102564,0.2631578947368421,0.7,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.4444444444444444,0.125,1.0,,,,,,0.6237623762376238,0.2564102564102564,0.5210237623762376,0.5834777777777778,0.4295,0.05714285714285714,0.1,,0.1559633027522936,0.01834862385321101,10.442857142857141,26.084444444444443,0.052083333333333336,2025-10-31,0022500021,BOS,,1.0,4.0,,0.2857142857142857,0.1,1.0,0.25,,,,,,,,,,,,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,101,102,31,,15,203,14,16,3.0,3,5.0,5.0,17,31,1.0,5,1,9,,3.0,6,30,1.0,7.0,4.0,13.0,32,52,7,39,20,105,7,8,1.0,7.0,4.0,21,10,11,4.0,16.0,7.0,39,28,36,21,,6.0,30,6,5.0,1.0,14,7,21,6,1,6,8.0,,49,11,8,21,8,2.0,31,20,51,10,5.0,5,10,5,9,2.0,,,19,4.0,8,14,1.0,2.0,25,2.0,1.0,1.0,26,5.0,14,1.0,1.0,3,1.0,,2.0,4,3.0,84,39,31,,1.0,0.4375,0.4827586206896552,1.0,0.1794871794871795,0.14285714285714285,0.25,0.1794871794871795,0.6153846153846154,0.875,0.9090909090909091,0.46703296703296704,0.5666666666666667,0.5925925925925926,0.5198019801980198,0.6176470588235294,0.65,0.42857142857142855,0.02564102564102564,0.09615384615384616,,,0.5263157894736842,1.0,0.38095238095238093,0.4,0.84,0.34375,0.6304347826086957,0.36538461538461536,0.5,0.42857142857142855,0.3333333333333333,0.6,0.2727272727272727,0.4,0.75,1.0,101.5,0.75,14.21089108910891,14.163725490196079,13.28910891089109,13.505882352941178,0.17582417582417584,0.875,0.875,0.42857142857142855,0.34065934065934067,0.5483870967741935,0.6071428571428571,0.47058823529411764,0.054945054945054944,0.2,0.3333333333333333,,0.0989010989010989,0.1111111111111111,0.125,1.0,0.32967032967032966,0.2,0.2,1.0,0.2,1.0,,0.4666666666666667,0.14285714285714285,1.0,0.18518518518518517,1.0,0.1111111111111111,0.48148148148148145,0.3076923076923077,0.6043956043956044,0.2,0.49796722222222223,0.49846500000000005,0.5011057692307692,0.15,0.22950819672131148,0.02564102564102564,0.2,0.37142857142857144,6.892307692307692,25.813157894736843,0.3069306930693069,2025-11-02,0022500149,BKN,,3.0,5.0,2.0,0.0967741935483871,0.25,0.375,0.3333333333333333,,,1.0,4.0,2.0,0.5,0.08695652173913043,,,1.0,0.4,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,101,101,29,29.0,15,202,24,40,6.0,7,9.0,12.0,5,14,,1,8,14,1.0,4.0,5,21,1.0,2.0,1.0,5.0,29,55,13,35,16,113,8,10,2.0,3.0,1.0,23,11,17,3.0,9.0,3.0,34,28,30,36,3.0,6.0,21,5,9.0,2.0,14,12,26,4,8,10,4.0,,64,10,7,14,21,2.0,37,17,54,11,7.0,4,12,8,6,1.0,,,18,4.0,12,19,2.0,1.0,21,2.0,3.0,2.0,20,,9,,1.0,9,5.0,,4.0,9,4.0,90,34,29,1.0,1.0,0.4827586206896552,0.5384615384615384,0.9230769230769231,0.37142857142857144,0.6666666666666666,0.3333333333333333,0.37142857142857144,0.5272727272727272,0.8,0.6470588235294118,0.5388888888888889,0.8461538461538461,0.5961538461538461,0.565,0.8214285714285714,0.6071428571428571,0.3888888888888889,0.05714285714285714,0.16363636363636364,0.175,0.047619047619047616,0.6666666666666666,1.0,0.6,0.2692307692307692,0.7777777777777778,0.47619047619047616,0.660377358490566,0.3617021276595745,0.375,0.1111111111111111,0.5333333333333333,0.3333333333333333,0.6923076923076923,0.8,0.7333333333333333,1.0,101.0,0.4444444444444444,12.881188118811881,15.633663366336634,12.197029702970298,14.537623762376237,0.4444444444444444,0.6,0.7272727272727273,0.4166666666666667,0.15555555555555556,0.35714285714285715,0.4166666666666667,0.8,0.011111111111111112,,,,0.15555555555555556,0.5714285714285714,0.6153846153846154,1.0,0.23333333333333334,0.23809523809523808,0.25,0.8,0.5384615384615384,0.8571428571428571,0.07692307692307693,0.15384615384615385,0.5,,0.46153846153846156,0.75,0.15384615384615385,0.19230769230769232,0.2,0.8333333333333334,0.23809523809523808,0.6035769662921349,0.6008857142857142,0.59402,0.09090909090909091,0.140625,,0.20353982300884957,0.3008849557522124,3.18,24.63823529411765,0.2871287128712871,2025-11-04,0022500167,CHI,2.0,2.0,4.0,2.0,0.14285714285714285,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,0.07142857142857142,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,105,104,34,48.0,9,209,24,30,4.0,7,5.0,6.0,5,14,2.0,4,5,14,,4.0,13,30,1.0,3.0,5.0,11.0,31,48,18,44,16,132,5,8,1.0,3.0,,13,6,10,6.0,15.0,10.0,40,34,28,48,6.0,8.0,30,13,2.0,,17,16,33,11,5,12,3.0,2.0,82,7,4,12,14,4.0,30,11,41,9,6.0,3,9,5,6,,,,15,6.0,10,22,3.0,,23,,1.0,4.0,17,1.0,5,,4.0,6,5.0,,1.0,7,2.0,119,40,34,4.0,4.0,0.5483870967741935,0.6296296296296297,0.8888888888888888,0.4090909090909091,0.3333333333333333,0.4,0.4090909090909091,0.6458333333333334,0.625,0.6,0.6304347826086957,0.5909090909090909,0.6,0.66,0.5909090909090909,0.6666666666666666,0.4782608695652174,,0.041666666666666664,0.06666666666666667,,0.6,0.8,0.5185185185185185,0.23529411764705882,0.631578947368421,0.30434782608695654,0.5652173913043478,0.275,0.16666666666666666,0.3333333333333333,0.375,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.625,0.6666666666666666,104.5,0.2857142857142857,13.11047619047619,14.455769230769231,12.586666666666666,13.657692307692308,0.32608695652173914,0.8,0.8571428571428571,0.5,0.15217391304347827,0.35714285714285715,0.35714285714285715,0.6,0.043478260869565216,0.5,0.5,1.0,0.15217391304347827,0.35714285714285715,0.35714285714285715,1.0,0.32608695652173914,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.6363636363636364,0.5714285714285714,,0.2727272727272727,0.3333333333333333,1.0,0.24,0.8333333333333334,0.16,0.44,0.45454545454545453,0.8043478260869565,0.43333333333333335,0.5796733695652173,0.57962,0.554738,0.052083333333333336,0.09615384615384616,,0.09848484848484848,0.30303030303030304,4.927083333333333,25.3,0.3238095238095238,2025-11-05,0022500171,CLE,1.0,5.0,4.0,,,,0.14285714285714285,,0.25,,,1.0,1.0,,0.02631578947368421,,,,,,1.0,,,,1.0,1.0,,,2025-26,2026,Regular Season,1610612755,PHI
47:59,100,102,23,39.0,10,202,16,29,3.0,4,4.0,7.0,4,11,5.0,12,2,3,1.0,1.0,14,36,1.0,5.0,5.0,9.0,25,52,16,39,22,120,4,6,2.0,6.0,1.0,15,5,10,6.0,10.0,7.0,35,28,22,45,3.0,4.0,36,14,9.0,,14,15,29,13,2,9,1.0,4.0,73,5,8,19,10,1.0,30,13,43,7,2.0,5,4,3,7,,,,11,4.0,15,25,,2.0,22,,3.0,1.0,28,4.0,13,,3.0,5,5.0,,,5,2.0,105,35,23,2.0,3.0,0.56,0.6086956521739131,0.9375,0.41025641025641024,0.3333333333333333,0.6,0.41025641025641024,0.4807692307692308,0.6666666666666666,0.5,0.5384615384615384,0.5833333333333334,0.7,0.5825242718446602,0.625,0.7,0.42857142857142855,,0.17307692307692307,0.20689655172413793,,0.36363636363636365,0.3333333333333333,0.45454545454545453,0.2962962962962963,0.7916666666666666,0.22727272727272727,0.6304347826086957,0.2653061224489796,0.23076923076923078,0.42857142857142855,0.19047619047619047,0.45454545454545453,0.375,0.6666666666666666,0.7368421052631579,1.0,101.00000000000006,0.4,12.513,15.967647058823509,11.992,15.15686274509802,0.31868131868131866,0.5517241379310345,0.6956521739130435,0.5625,0.12087912087912088,0.36363636363636365,0.4444444444444444,0.25,0.13186813186813187,0.4166666666666667,0.45454545454545453,0.8,0.03296703296703297,0.6666666666666666,0.6666666666666666,1.0,0.3956043956043956,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.3333333333333333,0.75,0.08333333333333333,0.4166666666666667,0.2,1.0,0.35,0.5714285714285714,0.05,0.45,0.5555555555555556,0.7472527472527473,0.3888888888888889,0.5456555555555556,0.5738944444444445,0.5585052631578947,0.13,0.21311475409836064,,0.125,0.2916666666666667,7.2153846153846155,26.17105263157895,0.23,2025-11-08,0022500184,TOR,1.0,3.0,1.0,1.0,0.18181818181818182,0.2857142857142857,1.0,,1.0,1.0,,2.0,1.0,,0.05,1.0,1.0,,0.08333333333333333,,,,,,,,,,2025-26,2026,Regular Season,1610612755,PHI
48:00,99,98,27,33.0,12,197,19,31,2.0,3,3.0,3.0,6,15,1.0,6,2,6,,,11,24,2.0,2.0,6.0,9.0,26,52,13,30,20,111,2,5,2.0,2.0,7.0,17,7,12,6.0,9.0,6.0,38,28,24,27,12.0,4.0,24,11,6.0,,14,9,23,7,2,13,,1.0,55,3,9,14,16,2.0,32,12,44,12,7.0,5,8,5,8,,1.0,1.0,16,2.0,11,21,3.0,1.0,22,1.0,1.0,1.0,28,4.0,12,1.0,2.0,5,2.0,,3.0,5,3.0,94,38,27,2.0,2.0,0.5384615384615384,0.5833333333333334,0.6923076923076923,0.43333333333333335,1.0,0.6666666666666666,0.43333333333333335,0.5,0.4,0.5833333333333334,0.5548780487804879,0.7142857142857143,0.7619047619047619,0.5967741935483871,0.85,0.7916666666666666,0.36585365853658536,,0.11538461538461539,0.12903225806451613,,0.5,0.6666666666666666,0.6153846153846154,0.34615384615384615,0.6666666666666666,0.17647058823529413,0.6382978723404256,0.27906976744186046,0.4166666666666667,0.3333333333333333,0.15384615384615385,0.5333333333333333,0.75,0.6666666666666666,0.7333333333333333,0.5,98.5,0.6,13.682828282828282,15.56530612244898,13.048484848484849,14.812244897959186,0.3780487804878049,0.6129032258064516,0.7037037037037037,0.6842105263157895,0.18292682926829268,0.4,0.46153846153846156,,0.07317073170731707,0.16666666666666666,0.16666666666666666,1.0,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.2926829268292683,0.4583333333333333,0.4583333333333333,0.6363636363636364,0.42857142857142855,0.6666666666666666,,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,,0.42857142857142855,0.6666666666666666,0.7439024390243902,0.4583333333333333,0.557265243902439,0.5315,0.5108357142857143,0.14285714285714285,0.2,0.03225806451612903,0.15315315315315314,0.34234234234234234,5.636538461538462,25.8,0.2727272727272727,2025-11-09,0022500195,DET,,2.0,3.0,2.0,0.13333333333333333,0.2,0.25,,,,,,,,,,,,,,,,,,,,1.0,2.0,2025-26,2026,Regular Season,1610612755,PHI
