Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyCorner3FGM,PtsPutbacks,Fg2aBlocked,SelfOReb,Travels,Loose Ball Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,PenaltyCorner3Accuracy,FTOffRebounds,BlockedArc3,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Charge Fouls Drawn,BlockedLongMidRange,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Season,year,SeasonType,team_id,team
48:00,97,99,31,19,7,196,15,19,1.0,1,8,10,5,15,4.0,10,2,8,1.0,2.0,11,20,1.0,2,2.0,5,24,44,13,28,26,113,3,3,1.0,3,1.0,10,10,15,2.0,7,11,37,34,14,36,3.0,20,11,17,12,29,10,2,12,3.0,2.0,70,4,4,10,13,3,26,8,34,3,2,1,9,2.0,6,9,2.0,3.0,1.0,18,1.0,6.0,11,23,3.0,28,1.0,5.0,35,3.0,14,5.0,4,2.0,2.0,4,2,103,37,31,3.0,5.0,0.7083333333333334,0.7083333333333334,0.9230769230769231,0.4642857142857143,0.3333333333333333,0.2857142857142857,0.4642857142857143,0.5454545454545454,1.0,0.6666666666666666,0.6041666666666666,0.75,0.5909090909090909,0.6420454545454546,0.7142857142857143,0.6166666666666667,0.3888888888888889,0.5,1.0,0.65,0.2,0.6666666666666666,0.2857142857142857,0.6571428571428571,0.23529411764705882,0.5,0.2,0.25,0.3333333333333333,0.6,0.7,0.7777777777777778,0.5,98.0,0.5,14.412371134020619,14.969696969696969,14.061855670103093,14.404040404040405,0.2638888888888889,0.7894736842105263,0.7894736842105263,0.8,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.6,0.1388888888888889,0.4,0.4,0.5,0.1111111111111111,0.25,0.25,1.0,0.2777777777777778,0.55,0.55,0.9090909090909091,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.45454545454545453,0.8,0.09090909090909091,0.22727272727272727,0.4,0.6527777777777778,0.55,0.5535098591549296,0.5258,0.6201285714285715,0.1686746987951807,0.2545454545454545,0.08849557522123894,0.3274336283185841,7.679545454545454,25.374074074074073,0.31958762886597936,2026-04-18,0042500131,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,98,99,35,23,14,197,26,38,6.0,7,12,15,5,10,4.0,9,4,8,,4.0,3,18,1.0,3,1.0,6,35,57,7,26,14,105,8,9,1.0,3,,19,13,20,3.0,10,5,40,32,38,21,,18,3,16,7,23,3,4,11,2.0,3.0,53,4,10,22,9,3,34,14,48,8,4,4,13,,9,9,3.0,4.0,1.0,22,2.0,7.0,7,24,3.0,20,,1.0,17,3.0,10,,2,2.0,,3,1,86,40,35,5.0,,0.45714285714285713,0.5517241379310345,1.0,0.2692307692307692,0.3333333333333333,0.3,0.2692307692307692,0.6140350877192983,0.8888888888888888,0.65,0.5481927710843374,0.7916666666666666,0.5833333333333334,0.5833333333333334,0.7916666666666666,0.6060606060606061,0.3132530120481928,0.5909090909090909,0.75,0.75,0.45454545454545453,0.8148148148148148,0.2222222222222222,0.7948717948717948,0.35,0.4166666666666667,0.6,0.26666666666666666,,0.6666666666666666,0.75,0.7894736842105263,0.875,98.5,0.3333333333333333,13.08673469387755,16.136363636363637,12.596938775510203,15.71010101010101,0.4578313253012048,0.6842105263157895,0.7647058823529411,0.4230769230769231,0.12048192771084337,0.5,0.5555555555555556,0.4,0.10843373493975904,0.4444444444444444,0.4444444444444444,0.75,0.0963855421686747,0.5,0.5,1.0,0.21686746987951808,0.16666666666666666,0.16666666666666666,1.0,0.5833333333333334,0.8571428571428571,0.16666666666666666,,0.25,0.3333333333333333,1.0,0.5,0.8,0.13333333333333333,0.2,0.16666666666666666,0.7710843373493976,0.16666666666666666,0.6106325301204819,0.6078555555555556,0.62763,0.1111111111111111,0.15625,0.18095238095238095,0.38095238095238093,5.150877192982456,25.29615384615385,0.35714285714285715,2026-04-20,0042500132,TOR,2.0,12.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.08771929824561403,0.10526315789473684,0.1,0.4,1.0,0.02857142857142857,0.5,,,,,,,,,,,,,,,,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,95,95,21,32,9,190,16,32,4.0,9,4,10,15,25,5.0,7,3,4,,,11,19,2.0,2,1.0,4,36,64,14,23,12,126,5,10,2.0,2,4.0,20,7,14,1.0,4,2,19,34,38,36,6.0,19,11,17,12,29,9,3,11,5.0,1.0,70,2,11,17,8,2,27,14,41,11,8,3,7,2.0,5,5,,2.0,,12,,1.0,12,21,2.0,15,1.0,1.0,21,1.0,10,1.0,3,1.0,2.0,4,1,106,19,21,,1.0,0.4722222222222222,0.4857142857142857,0.8571428571428571,0.6086956521739131,1.0,0.25,0.6086956521739131,0.5625,0.5,0.5,0.6551724137931034,0.6666666666666666,0.4722222222222222,0.6494845360824743,0.7142857142857143,0.475,0.26436781609195403,0.5833333333333334,1.0,0.5714285714285714,0.39285714285714285,0.5483870967741935,0.2222222222222222,0.5555555555555556,0.35135135135135137,0.375,0.4,0.25,,0.75,0.375,0.5714285714285714,0.5,95.0,0.25,14.85578947368421,15.46,14.372631578947367,14.485263157894739,0.367816091954023,0.5,0.5925925925925926,0.6875,0.28735632183908044,0.6,0.625,0.3333333333333333,0.08045977011494253,0.7142857142857143,0.7142857142857143,0.2,0.04597701149425287,0.75,0.75,1.0,0.21839080459770116,0.5789473684210527,0.5789473684210527,0.8181818181818182,0.75,0.4444444444444444,0.25,,0.16666666666666666,1.0,1.0,0.5555555555555556,0.4,,0.2222222222222222,0.25,0.632183908045977,0.5789473684210527,0.5586764367816092,0.5699181818181818,0.6241083333333334,0.10416666666666667,0.136986301369863,0.15873015873015872,0.15079365079365079,5.921875,25.695652173913043,0.22105263157894736,2026-04-23,0042500133,TOR,,2.0,6.0,3.0,,,1.0,,,0.09375,0.15625,0.04,0.5,1.0,0.0967741935483871,,1.0,1.0,0.2,,,,,,,,,,,,,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,96,97,31,28,20,193,18,38,3.0,8,5,13,8,24,1.0,5,1,9,3.0,3.0,3,22,1.0,4,3.0,5,27,67,4,31,27,93,4,13,2.0,7,5.0,19,9,19,3.0,8,20,47,30,24,12,,22,3,15,4,19,3,1,12,2.0,1.0,42,7,20,22,15,4,41,27,68,11,9,2,5,1.0,4,7,2.0,1.0,,12,3.0,2.0,11,19,1.0,27,1.0,2.0,36,3.0,11,7.0,8,4.0,4.0,8,4,74,43,29,2.0,4.0,0.5555555555555556,0.625,1.0,0.12903225806451613,0.2857142857142857,0.375,0.12903225806451613,0.40298507462686567,0.3076923076923077,0.47368421052631576,0.336734693877551,0.35,0.5,0.40789473684210525,0.38,0.618421052631579,0.3163265306122449,0.4166666666666667,1.0,0.6,0.5,0.7333333333333333,0.28,0.6727272727272727,0.4153846153846154,0.6,0.4375,0.23529411764705882,0.375,0.7777777777777778,0.42857142857142855,0.6956521739130435,0.8571428571428571,96.5,0.5,14.153125000000001,15.683505154639175,12.944791666666667,14.830927835051545,0.3877551020408163,0.47368421052631576,0.5142857142857142,0.6666666666666666,0.24489795918367346,0.3333333333333333,0.34782608695652173,0.25,0.05102040816326531,0.2,0.2,1.0,0.09183673469387756,0.1111111111111111,0.1111111111111111,1.0,0.22448979591836735,0.13636363636363635,0.14285714285714285,1.0,0.4,0.375,0.3333333333333333,0.15,0.2,0.25,1.0,0.48148148148148145,0.38461538461538464,0.1111111111111111,0.18518518518518517,0.6,0.7040816326530612,0.13636363636363635,0.5677340206185567,0.5313266666666666,0.6147096153846154,0.11214953271028037,0.14666666666666667,0.20430107526881722,0.5053763440860215,5.422388059701492,25.35666666666667,0.3229166666666667,2026-04-26,0042500134,TOR,,6.0,4.0,5.0,,2.0,,,,0.05970149253731343,0.07894736842105263,0.041666666666666664,0.25,1.0,0.08333333333333333,,,,,1.0,1.0,1.0,1.0,0.03225806451612903,0.045454545454545456,0.3333333333333333,1.0,0.03125,,,,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,101,100,15,31,15,201,17,29,1.0,7,1,1,9,21,3.0,7,4,11,2.0,2.0,11,27,1.0,3,1.0,5,29,57,15,38,17,120,3,10,1.0,5,4.0,13,1,4,2.0,7,5,13,36,22,42,3.0,27,11,18,14,32,10,4,12,6.0,,78,8,12,13,16,4,33,20,53,8,3,5,8,2.0,6,7,2.0,2.0,1.0,15,3.0,3.0,10,21,,16,1.0,2.0,25,1.0,12,1.0,7,4.0,3.0,8,5,107,13,15,5.0,1.0,0.6206896551724138,0.6428571428571429,0.9333333333333333,0.39473684210526316,0.2,0.2857142857142857,0.39473684210526316,0.5087719298245614,0.3,0.25,0.5421052631578948,0.3,0.36363636363636365,0.5607476635514018,0.3611111111111111,0.4642857142857143,0.4,0.5333333333333333,1.0,0.8,0.42857142857142855,0.8125,0.38095238095238093,0.8055555555555556,0.40816326530612246,0.5833333333333334,0.3333333333333333,0.35714285714285715,0.42857142857142855,1.0,0.6666666666666666,0.75,1.0,100.5,0.625,14.32970297029703,14.327,13.590099009900989,14.077,0.30526315789473685,0.5862068965517241,0.7391304347826086,0.7058823529411765,0.22105263157894736,0.42857142857142855,0.45,0.6666666666666666,0.07368421052631578,0.42857142857142855,0.5,,0.11578947368421053,0.36363636363636365,0.36363636363636365,1.0,0.28421052631578947,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.4666666666666667,0.14285714285714285,,0.13333333333333333,0.2,0.3333333333333333,1.0,0.09090909090909091,1.0,0.18181818181818182,0.45454545454545453,0.2,0.7052631578947368,0.4074074074074074,0.5652776595744681,0.5486111111111112,0.55033,0.11320754716981132,0.17647058823529413,0.10833333333333334,0.10833333333333334,6.2368421052631575,25.74473684210526,0.1485148514851485,2026-04-29,0042500135,TOR,1.0,2.0,8.0,2.0,1.0,,1.0,,,0.14035087719298245,0.20689655172413793,0.047619047619047616,0.25,0.8,0.04878048780487805,0.5,,1.0,,,,,,,,,,,0.14285714285714285,,,,,,2025-26,2026,Playoffs,1610612739,CLE
53:00,101,100,28,41,11,201,16,21,,1,7,9,10,24,1.0,6,1,7,,1.0,12,29,1.0,3,5.0,9,27,51,13,36,19,112,1,3,1.0,3,5.0,10,8,14,6.0,10,3,37,28,26,39,,29,12,14,13,27,12,1,10,3.0,1.0,67,4,8,17,11,2,30,12,42,13,8,5,8,2.0,5,8,2.0,3.0,,16,3.0,7.0,11,25,3.0,21,3.0,3.0,23,1.0,10,2.0,8,1.0,7.0,9,2,102,37,28,3.0,2.0,0.5185185185185185,0.5185185185185185,1.0,0.3611111111111111,0.3333333333333333,0.6,0.3611111111111111,0.5294117647058824,0.3333333333333333,0.5714285714285714,0.5344827586206896,0.4166666666666667,0.7083333333333334,0.5714285714285714,0.5555555555555556,0.7115384615384616,0.41379310344827586,0.5,1.0,0.4782608695652174,0.36363636363636365,0.5666666666666667,0.18181818181818182,0.5283018867924528,0.2727272727272727,0.5,0.35714285714285715,0.25,,0.6666666666666666,0.3888888888888889,0.55,0.6,91.01886792452831,0.2222222222222222,14.810891089108912,16.840999999999998,14.42079207920792,15.396999999999998,0.2413793103448276,0.7619047619047619,0.8421052631578947,0.625,0.27586206896551724,0.4166666666666667,0.45454545454545453,0.3,0.06896551724137931,0.16666666666666666,0.16666666666666666,1.0,0.08045977011494253,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.41379310344827586,0.41379310344827586,1.0,0.16666666666666666,,,,0.5,0.3333333333333333,1.0,0.375,0.7777777777777778,0.041666666666666664,0.375,0.5555555555555556,0.6551724137931034,0.41379310344827586,0.55893908045977,0.4947166666666667,0.5828895833333333,0.10416666666666667,0.16666666666666666,0.08928571428571429,0.33035714285714285,7.286274509803922,25.841666666666665,0.27722772277227725,2026-05-01,0042500136,TOR,1.0,,4.0,2.0,,,1.0,,,0.0784313725490196,0.09523809523809523,0.08333333333333333,0.25,1.0,0.05,1.0,,1.0,,,,,,,,,,,,,,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,97,97,21,44,10,194,19,26,1.0,2,3,6,8,24,3.0,9,3,7,2.0,,5,21,,2,,4,30,59,8,28,18,102,1,3,1.0,4,2.0,7,5,14,,4,9,19,36,24,21,3.0,21,5,18,7,25,4,3,13,4.0,1.0,57,5,6,16,9,4,29,11,40,10,4,6,8,2.0,5,6,,3.0,,14,2.0,4.0,15,28,1.0,23,2.0,1.0,26,6.0,10,6.0,2,,1.0,4,1,95,19,21,3.0,3.0,0.6,0.6206896551724138,0.875,0.2857142857142857,0.25,,0.2857142857142857,0.5084745762711864,0.3333333333333333,0.35714285714285715,0.4827586206896552,0.35714285714285715,0.2777777777777778,0.5257731958762887,0.3888888888888889,0.41304347826086957,0.3218390804597701,0.5714285714285714,0.6666666666666666,0.47368421052631576,0.21428571428571427,0.5714285714285714,0.25,0.5319148936170213,0.22916666666666666,0.42857142857142855,0.1875,0.1875,0.5,0.8333333333333334,0.2727272727272727,0.5238095238095238,0.7142857142857143,97.0,0.25,14.550515463917527,15.14020618556701,14.189690721649486,14.006185567010307,0.2988505747126437,0.7307692307692307,0.7916666666666666,0.6842105263157895,0.27586206896551724,0.3333333333333333,0.36363636363636365,0.5,0.10344827586206896,0.3333333333333333,0.375,0.3333333333333333,0.08045977011494253,0.42857142857142855,0.42857142857142855,1.0,0.2413793103448276,0.23809523809523808,0.23809523809523808,0.8,0.2857142857142857,0.5,,0.2857142857142857,0.2857142857142857,,,0.3333333333333333,0.5,,0.2222222222222222,,0.6206896551724138,0.23809523809523808,0.5483218390804597,0.48301999999999995,0.5189388888888888,0.10989010989010989,0.15873015873015872,0.06862745098039216,0.18627450980392157,7.113559322033898,25.814285714285713,0.21649484536082475,2026-05-03,0042500137,TOR,,2.0,5.0,1.0,1.0,4.0,2.0,1.0,,0.0847457627118644,0.07692307692307693,0.08333333333333333,,0.5,0.023255813953488372,,,1.0,,1.0,,2.0,,,,0.5,1.0,,0.1111111111111111,2.0,1.0,,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,94,94,33,25,16,188,17,34,,4,5,11,5,16,5.0,8,1,5,2.0,2.0,9,21,2.0,3,3.0,9,27,58,10,26,27,111,2,8,3.0,5,6.0,19,9,19,3.0,11,14,41,30,24,24,6.0,21,9,15,8,23,7,1,10,2.0,3.0,54,6,11,19,11,1,31,18,49,12,6,6,7,1.0,4,5,,3.0,,12,1.0,4.0,8,18,1.0,22,1.0,,35,2.0,12,3.0,3,2.0,1.0,3,3,92,41,33,,3.0,0.5555555555555556,0.5555555555555556,0.8,0.38461538461538464,0.6,0.2727272727272727,0.38461538461538464,0.46551724137931033,0.25,0.47368421052631576,0.5,0.5,0.45,0.5606060606060606,0.59375,0.5694444444444444,0.30952380952380953,0.5833333333333334,1.0,0.55,0.3548387096774194,0.8260869565217391,0.375,0.6976744186046512,0.3617021276595745,0.29411764705882354,0.36363636363636365,0.25,0.75,0.75,0.4,0.8235294117647058,0.8333333333333334,93.99999999999986,1.0,15.49148936170215,15.14680851063832,14.494680851063851,14.295744680851085,0.40476190476190477,0.5,0.5666666666666667,0.5882352941176471,0.19047619047619047,0.3125,0.3333333333333333,0.4,0.09523809523809523,0.625,0.625,0.6,0.05952380952380952,0.2,0.2,1.0,0.25,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.3076923076923077,,,0.15384615384615385,0.23076923076923078,0.6666666666666666,1.0,0.36666666666666664,0.45454545454545453,0.06666666666666667,0.3,0.3333333333333333,0.7142857142857143,0.42857142857142855,0.5473392857142857,0.5239555555555556,0.50633,0.14583333333333334,0.17647058823529413,0.17117117117117117,0.36936936936936937,5.860344827586206,25.88076923076923,0.35106382978723405,2026-05-05,0042500201,DET,,,5.0,1.0,1.0,2.0,,,,0.08620689655172414,0.11764705882352941,0.0625,0.6666666666666666,0.5,0.023809523809523808,,1.0,,0.25,1.0,,,2.0,,,0.5,1.0,0.07142857142857142,,,,1.0,,,2025-26,2026,Playoffs,1610612739,CLE
48:00,88,90,10,31,12,178,11,16,3.0,3,2,2,13,34,1.0,2,4,9,2.0,1.0,10,19,1.0,2,1.0,2,25,52,14,28,15,107,3,5,2.0,4,4.0,16,3,4,1.0,3,7,16,22,28,30,12.0,19,10,11,10,21,7,3,6,5.0,,52,6,7,16,15,3,34,15,49,9,6,3,7,2.0,5,6,,2.0,,13,3.0,,11,22,1.0,19,3.0,,20,,8,2.0,4,1.0,3.0,5,3,91,14,9,3.0,1.0,0.44,0.4782608695652174,0.7142857142857143,0.5,0.5,0.3333333333333333,0.5,0.4807692307692308,0.6,0.75,0.575,0.6666666666666666,0.6428571428571429,0.5944444444444444,0.6666666666666666,0.7272727272727273,0.35,0.5384615384615384,1.0,0.6818181818181818,0.25925925925925924,0.64,0.42857142857142855,0.6595744680851063,0.3170731707317073,0.2,0.2857142857142857,0.3333333333333333,0.6,1.0,0.65,0.6875,0.5555555555555556,89.0,0.6,17.580681818181816,14.81,16.76022727272727,13.65888888888889,0.2,0.6875,0.7857142857142857,0.5454545454545454,0.425,0.38235294117647056,0.41935483870967744,0.38461538461538464,0.025,0.5,0.5,,0.1125,0.4444444444444444,0.4444444444444444,0.75,0.2375,0.5263157894736842,0.5555555555555556,0.7,0.3333333333333333,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5,,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.5,0.55,0.5263157894736842,0.4846825,0.541575,0.4612428571428571,0.09090909090909091,0.13333333333333333,0.14953271028037382,0.14953271028037382,6.3538461538461535,26.2,0.11363636363636363,2026-05-07,0042500202,DET,,4.0,5.0,1.0,,4.0,1.0,1.0,,0.09615384615384616,0.125,0.08823529411764706,,1.0,0.02857142857142857,,2.0,,0.6666666666666666,1.0,1.0,,,0.03571428571428571,0.05263157894736842,0.5,1.0,,,,,,1.0,,2025-26,2026,Playoffs,1610612739,CLE
48:00,95,96,25,17,17,191,24,36,6.0,9,9,13,5,23,3.0,7,1,7,3.0,3.0,8,18,1.0,3,,4,32,66,9,25,18,109,7,12,1.0,6,2.0,19,10,21,,7,3,23,30,34,24,3.0,18,8,15,8,23,7,1,12,1.0,2.0,54,3,17,16,8,2,26,21,47,12,8,4,3,3.0,3,13,1.0,,2.0,16,2.0,6.0,11,25,6.0,17,1.0,1.0,22,3.0,12,,4,1.0,1.0,4,3,90,23,25,4.0,,0.46875,0.5555555555555556,0.8888888888888888,0.36,0.16666666666666666,,0.36,0.48484848484848486,0.5833333333333334,0.47619047619047616,0.5,0.4722222222222222,0.35714285714285715,0.54,0.5,0.38333333333333336,0.27472527472527475,0.1875,0.5,0.7272727272727273,0.5,0.8421052631578947,0.1875,0.8,0.4,0.5833333333333334,0.5,,0.5,1.0,0.3333333333333333,0.9333333333333333,0.5,95.5,0.75,15.654736842105264,14.508333333333333,14.74421052631579,13.861458333333333,0.3956043956043956,0.6666666666666666,0.7272727272727273,0.5,0.25274725274725274,0.21739130434782608,0.2631578947368421,0.2,0.07692307692307693,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.07692307692307693,0.14285714285714285,0.14285714285714285,1.0,0.1978021978021978,0.4444444444444444,0.4444444444444444,0.875,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.4642857142857143,0.6923076923076923,0.10714285714285714,0.14285714285714285,,0.6703296703296703,0.4444444444444444,0.5656274725274725,0.5662333333333333,0.5886571428571428,0.12,0.16,0.1743119266055046,0.21100917431192662,5.957575757575757,25.348000000000003,0.2631578947368421,2026-05-09,0042500203,DET,,10.0,7.0,2.0,,2.0,,,,0.10606060606060606,0.08333333333333333,0.17391304347826086,0.25,0.75,0.046511627906976744,,1.0,,0.5,,,,,,,,,,,,2.0,1.0,,,2025-26,2026,Playoffs,1610612739,CLE
