Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFtPoints,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedArc3,Season,year,SeasonType
48:00,96.0,97.0,34.0,30.0,10.0,193.0,12.0,21.0,5.0,9.0,6.0,10.0,3.0,7.0,9.0,25.0,7.0,8.0,1.0,1.0,2.0,3.0,17.0,1.0,1.0,6.0,24.0,53.0,10.0,25.0,24.0,102.0,6.0,11.0,2.0,12.0,11.0,21.0,2.0,8.0,12.0,40.0,26.0,22.0,30.0,8.0,17.0,3.0,4.0,13.0,10.0,23.0,3.0,7.0,6.0,2.0,5.0,56.0,6.0,7.0,7.0,17.0,2.0,26.0,13.0,39.0,4.0,5.0,5.0,6.0,1.0,2.0,11.0,1.0,4.0,17.0,4.0,10.0,30.0,2.0,2.0,4.0,27.0,2.0,2.0,32.0,2.0,12.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,90.0,40.0,34.0,8.0,5.0,0.5416666666666666,0.65,1.0,0.4,0.25,0.4,0.4528301886792453,0.5454545454545454,0.5238095238095238,0.5,0.46153846153846156,0.4827586206896552,0.5483870967741935,0.46153846153846156,0.5405405405405406,0.32051282051282054,0.07547169811320754,0.09523809523809523,0.2857142857142857,0.35294117647058826,1.0,0.7391304347826086,0.2413793103448276,0.4666666666666667,0.42857142857142855,0.631578947368421,0.3023255813953488,0.3333333333333333,0.25,0.1875,0.46153846153846156,0.5,1.0,0.7692307692307693,0.5555555555555556,0.3333333333333333,0.10256410256410256,96.5,0.6666666666666666,14.270833333333334,15.56701030927835,13.458333333333334,15.051546391752577,0.2692307692307692,0.5714285714285714,0.631578947368421,0.5,0.08974358974358974,0.42857142857142855,0.6,0.6666666666666666,0.32051282051282054,0.36,0.36,0.5555555555555556,0.10256410256410256,0.875,0.875,1.0,0.21794871794871795,0.17647058823529413,0.17647058823529413,1.0,0.6923076923076923,0.5555555555555556,0.2,0.07692307692307693,0.07692307692307693,0.3448275862068966,0.6,0.06896551724137931,0.5,0.20689655172413793,0.16666666666666666,0.5897435897435898,0.17647058823529413,0.534164935064935,0.6303428571428571,0.5312568965517241,0.13636363636363635,0.19047619047619047,0.11764705882352941,0.39215686274509803,9.749056603773585,25.968000000000004,0.3541666666666667,2013-10-30,0021300007,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-14,2014,Regular Season
53:00,101.0,101.0,28.0,20.0,10.0,202.0,20.0,25.0,4.0,5.0,4.0,5.0,5.0,18.0,9.0,16.0,3.0,6.0,1.0,,1.0,3.0,12.0,1.0,1.0,5.0,34.0,59.0,6.0,18.0,25.0,111.0,6.0,8.0,2.0,15.0,7.0,13.0,1.0,6.0,10.0,27.0,40.0,28.0,15.0,6.0,12.0,3.0,6.0,20.0,5.0,25.0,2.0,3.0,10.0,5.0,5.0,55.0,4.0,7.0,8.0,21.0,5.0,34.0,11.0,45.0,1.0,13.0,7.0,10.0,3.0,7.0,10.0,2.0,3.0,20.0,5.0,12.0,21.0,,1.0,,26.0,,,30.0,2.0,12.0,4.0,3.0,3.0,,,4.0,2.0,,96.0,24.0,26.0,3.0,2.0,0.5882352941176471,0.6451612903225806,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.576271186440678,0.75,0.5384615384615384,0.5584415584415584,0.75,0.4473684210526316,0.6098901098901099,0.75,0.5625,0.23376623376623376,0.1016949152542373,0.08,0.2222222222222222,0.5,1.0,0.6363636363636364,0.28,0.5714285714285714,0.36363636363636365,0.6170212765957447,0.3055555555555556,0.4,0.23076923076923078,0.2857142857142857,0.375,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.625,0.5,0.03333333333333333,91.47169811320755,0.5,14.732673267326733,16.752475247524753,13.643564356435643,15.425742574257425,0.3246753246753247,0.8,0.8695652173913043,0.5,0.23376623376623376,0.2777777777777778,0.35714285714285715,1.0,0.2077922077922078,0.5625,0.5625,0.5555555555555556,0.07792207792207792,0.5,0.5,1.0,0.15584415584415584,0.25,0.25,0.6666666666666666,0.5,0.8,0.25,0.1,0.1,0.2631578947368421,0.8,0.05263157894736842,,0.2631578947368421,0.2,0.5584415584415584,0.25,0.4981876623376623,0.4717375,0.46387631578947375,0.13793103448275862,0.17391304347826086,0.13513513513513514,0.24324324324324326,8.286440677966102,25.172222222222224,0.27722772277227725,2013-11-01,0021300026,MEM,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2013-14,2014,Regular Season
48:00,94.0,93.0,8.0,24.0,7.0,187.0,18.0,27.0,4.0,5.0,,1.0,3.0,12.0,7.0,19.0,1.0,5.0,1.0,,,2.0,11.0,,,2.0,28.0,58.0,3.0,16.0,12.0,77.0,4.0,8.0,1.0,8.0,,1.0,,2.0,,,26.0,30.0,6.0,6.0,11.0,2.0,5.0,13.0,2.0,15.0,1.0,1.0,11.0,1.0,1.0,32.0,3.0,7.0,8.0,18.0,5.0,31.0,10.0,41.0,2.0,15.0,4.0,15.0,2.0,7.0,9.0,1.0,8.0,24.0,5.0,10.0,22.0,2.0,,1.0,15.0,3.0,1.0,12.0,2.0,7.0,,3.0,3.0,,,3.0,2.0,,69.0,,8.0,3.0,,0.4642857142857143,0.52,0.6666666666666666,0.1875,,0.1875,0.4827586206896552,0.5,,0.4391891891891892,0.4444444444444444,,0.4873417721518987,0.4444444444444444,,0.21621621621621623,0.08620689655172414,0.1111111111111111,0.16666666666666666,0.625,0.8333333333333334,0.5806451612903226,0.23333333333333334,0.8,0.2727272727272727,0.6341463414634146,0.24390243902439024,0.5555555555555556,0.1111111111111111,0.08333333333333333,0.14285714285714285,0.5333333333333333,0.45454545454545453,1.0,0.7777777777777778,1.0,0.058823529411764705,93.5,0.6666666666666666,15.48936170212766,15.311827956989248,14.797872340425531,14.43010752688172,0.36486486486486486,0.6666666666666666,0.75,0.6111111111111112,0.16216216216216217,0.25,0.3,0.3333333333333333,0.25675675675675674,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.06756756756756757,0.2,0.25,1.0,0.14864864864864866,0.18181818181818182,0.2,0.5,0.5555555555555556,0.8,0.25,0.1111111111111111,,0.3333333333333333,,,,0.6666666666666666,,0.581081081081081,0.18181818181818182,0.5282540540540541,0.58143125,0.5478833333333334,0.08860759493670886,0.1111111111111111,0.1038961038961039,,8.144827586206896,25.3625,0.0851063829787234,2013-11-03,0021300041,BOS,,,3.0,11.0,2.0,1.0,1.0,,,,,,0.5,,,2.0,1.0,0.125,0.2,0.09090909090909091,,,,,,,,,,,,,,,,,,2013-14,2014,Regular Season
48:00,98.0,98.0,33.0,33.0,5.0,196.0,18.0,27.0,3.0,4.0,3.0,6.0,4.0,12.0,7.0,13.0,4.0,7.0,,2.0,3.0,5.0,14.0,,1.0,4.0,29.0,52.0,9.0,21.0,14.0,99.0,3.0,4.0,,6.0,6.0,14.0,3.0,7.0,10.0,31.0,36.0,22.0,24.0,2.0,14.0,5.0,6.0,18.0,8.0,26.0,5.0,3.0,11.0,4.0,3.0,60.0,1.0,4.0,14.0,24.0,4.0,42.0,5.0,47.0,1.0,6.0,6.0,10.0,2.0,6.0,8.0,3.0,4.0,18.0,6.0,11.0,21.0,1.0,,1.0,24.0,2.0,,23.0,,5.0,6.0,9.0,5.0,,4.0,9.0,7.0,,93.0,31.0,33.0,1.0,6.0,0.6206896551724138,0.6428571428571429,0.8888888888888888,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5576923076923077,0.75,0.42857142857142855,0.5821917808219178,0.75,0.5,0.5833333333333334,0.6,0.5172413793103449,0.2876712328767123,0.11538461538461539,0.14814814814814814,0.16666666666666666,0.5555555555555556,1.0,0.7272727272727273,0.17391304347826086,0.7368421052631579,0.09090909090909091,0.7307692307692307,0.14705882352941177,0.2222222222222222,0.25,,0.1111111111111111,0.6,0.75,0.8571428571428571,0.8,0.5,0.03571428571428571,98.0,0.7777777777777778,14.693877551020408,14.693877551020408,14.408163265306122,14.040816326530612,0.3698630136986301,0.6666666666666666,0.782608695652174,0.6111111111111112,0.1643835616438356,0.3333333333333333,0.4,1.0,0.1780821917808219,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.0958904109589041,0.5714285714285714,0.5714285714285714,0.75,0.1917808219178082,0.35714285714285715,0.35714285714285715,1.0,1.0,0.75,,,,0.2857142857142857,0.5,0.14285714285714285,0.6666666666666666,0.19047619047619047,0.25,0.6575342465753424,0.35714285714285715,0.5482938356164383,0.6459333333333334,0.5160142857142856,0.0641025641025641,0.08771929824561403,0.06060606060606061,0.31313131313131315,7.1038461538461535,25.452380952380953,0.336734693877551,2013-11-05,0021300053,IND,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2013-14,2014,Regular Season
48:00,98.0,96.0,41.0,31.0,15.0,194.0,20.0,38.0,9.0,11.0,10.0,16.0,7.0,14.0,4.0,13.0,1.0,6.0,,,4.0,5.0,11.0,3.0,4.0,7.0,31.0,65.0,6.0,17.0,39.0,119.0,9.0,14.0,3.0,25.0,13.0,24.0,4.0,11.0,24.0,62.0,36.0,26.0,12.0,12.0,11.0,5.0,6.0,18.0,4.0,22.0,3.0,1.0,11.0,5.0,2.0,48.0,2.0,16.0,12.0,23.0,1.0,36.0,18.0,54.0,1.0,9.0,5.0,10.0,1.0,6.0,3.0,,4.0,13.0,3.0,8.0,22.0,1.0,2.0,,27.0,,,44.0,2.0,14.0,7.0,9.0,6.0,,3.0,9.0,4.0,1.0,94.0,62.0,41.0,6.0,7.0,0.5806451612903226,0.72,0.6666666666666666,0.35294117647058826,0.36363636363636365,0.35294117647058826,0.47692307692307695,0.6428571428571429,0.5416666666666666,0.4878048780487805,0.6176470588235294,0.5428571428571428,0.5693069306930693,0.6666666666666666,0.6413043478260869,0.2073170731707317,0.09230769230769231,0.13157894736842105,0.07142857142857142,0.7692307692307693,0.3333333333333333,0.71875,0.47058823529411764,0.631578947368421,0.18181818181818182,0.6862745098039216,0.4,0.5,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.6111111111111112,1.0,0.02564102564102564,97.0,0.4444444444444444,14.520408163265307,15.177083333333334,13.622448979591837,13.760416666666666,0.4634146341463415,0.5263157894736842,0.6060606060606061,0.55,0.17073170731707318,0.5,0.5384615384615384,0.7142857142857143,0.15853658536585366,0.3076923076923077,0.3076923076923077,0.5,0.07317073170731707,0.16666666666666666,0.16666666666666666,1.0,0.13414634146341464,0.45454545454545453,0.45454545454545453,0.6,0.6470588235294118,0.8181818181818182,0.3333333333333333,,0.17647058823529413,0.45714285714285713,0.625,0.11428571428571428,,0.2,0.5714285714285714,0.6707317073170732,0.45454545454545453,0.5770475609756098,0.6055499999999999,0.5812828571428571,0.14893617021276595,0.18181818181818182,0.21008403361344538,0.5210084033613446,5.753846153846154,25.22941176470588,0.41836734693877553,2013-11-08,0021300078,OKC,,1.0,6.0,4.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,4.0,,1.0,4.0,0.3333333333333333,1.0,,,,,,,,,,,,2013-14,2014,Regular Season
48:00,91.0,89.0,16.0,5.0,14.0,180.0,17.0,24.0,7.0,8.0,5.0,8.0,2.0,11.0,12.0,24.0,4.0,8.0,1.0,1.0,1.0,7.0,15.0,3.0,,2.0,31.0,59.0,11.0,23.0,14.0,109.0,7.0,8.0,4.0,24.0,5.0,11.0,1.0,3.0,4.0,17.0,26.0,36.0,30.0,10.0,15.0,7.0,2.0,13.0,10.0,23.0,6.0,4.0,10.0,,3.0,56.0,3.0,12.0,7.0,24.0,1.0,32.0,15.0,47.0,1.0,7.0,3.0,10.0,2.0,7.0,7.0,,3.0,17.0,3.0,12.0,16.0,1.0,,1.0,13.0,,,15.0,1.0,7.0,1.0,2.0,1.0,1.0,,2.0,1.0,,85.0,15.0,15.0,,,0.41935483870967744,0.5,0.9090909090909091,0.4782608695652174,0.3333333333333333,0.4782608695652174,0.5254237288135594,0.875,0.45454545454545453,0.5792682926829268,0.9583333333333334,0.4642857142857143,0.6123595505617978,1.0,0.53125,0.2804878048780488,0.03389830508474576,0.08333333333333333,,0.5882352941176471,0.3333333333333333,0.631578947368421,0.4444444444444444,0.7,0.25,0.6458333333333334,0.38461538461538464,0.7142857142857143,0.2222222222222222,0.45454545454545453,0.25,0.7058823529411765,0.6,0.5454545454545454,0.6666666666666666,1.0,0.02702702702702703,90.0,0.5,15.923076923076923,16.078651685393258,14.989010989010989,15.067415730337078,0.2926829268292683,0.7083333333333334,0.7727272727272727,0.5882352941176471,0.13414634146341464,0.18181818181818182,0.18181818181818182,,0.2926829268292683,0.5,0.5,0.25,0.0975609756097561,0.5,0.5,1.0,0.18292682926829268,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.6666666666666666,0.875,0.14285714285714285,0.08333333333333333,0.25,0.5714285714285714,0.625,0.07142857142857142,1.0,0.14285714285714285,,0.573170731707317,0.4666666666666667,0.5194189024390244,0.6364222222222222,0.5428214285714286,0.07954545454545454,0.1076923076923077,0.22018348623853212,0.1559633027522936,9.754237288135593,24.156521739130437,0.17582417582417584,2013-11-11,0021300105,POR,,3.0,3.0,4.0,1.0,3.0,1.0,,,,,0.75,0.25,,,,,,,,,,3.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,2013-14,2014,Regular Season
48:00,94.0,94.0,37.0,27.0,9.0,188.0,20.0,27.0,2.0,4.0,6.0,8.0,7.0,14.0,7.0,13.0,3.0,6.0,,,,5.0,10.0,,,1.0,34.0,54.0,8.0,16.0,21.0,113.0,5.0,8.0,,14.0,12.0,19.0,,1.0,13.0,37.0,46.0,22.0,15.0,4.0,10.0,5.0,4.0,23.0,5.0,28.0,2.0,3.0,15.0,4.0,4.0,61.0,2.0,9.0,9.0,23.0,5.0,37.0,11.0,48.0,1.0,5.0,1.0,12.0,4.0,9.0,11.0,,3.0,23.0,11.0,12.0,25.0,2.0,,3.0,25.0,1.0,,26.0,2.0,9.0,5.0,3.0,2.0,,1.0,3.0,1.0,1.0,99.0,37.0,37.0,1.0,5.0,0.6764705882352942,0.71875,0.625,0.5,,0.5,0.6296296296296297,0.625,0.631578947368421,0.6571428571428571,0.625,0.6,0.6890243902439024,0.7,0.6607142857142857,0.22857142857142856,0.07407407407407407,0.037037037037037035,0.21428571428571427,0.5217391304347826,1.0,0.6571428571428571,0.47368421052631576,0.6428571428571429,0.25,0.6530612244897959,0.4074074074074074,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.2,0.5384615384615384,0.5,0.8571428571428571,0.4444444444444444,1.0,0.043478260869565216,94.0,0.3333333333333333,15.03191489361702,15.606382978723405,14.446808510638299,15.042553191489361,0.38571428571428573,0.7407407407407407,0.7692307692307693,0.75,0.2,0.5,0.6363636363636364,0.5714285714285714,0.18571428571428572,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.08571428571428572,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,0.4,0.5,0.5,0.5,,,0.4,0.75,,,0.05,,0.6142857142857143,0.5,0.5238857142857143,0.4768333333333334,0.47643,0.11688311688311688,0.14754098360655737,0.12389380530973451,0.3274336283185841,7.229629629629629,25.04375,0.39361702127659576,2013-11-12,0021300109,GSW,,,9.0,4.0,1.0,1.0,2.0,,,,,,0.3333333333333333,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,2013-14,2014,Regular Season
48:00,89.0,90.0,17.0,18.0,12.0,179.0,14.0,21.0,4.0,7.0,1.0,2.0,4.0,18.0,6.0,16.0,5.0,10.0,,1.0,2.0,5.0,15.0,2.0,1.0,1.0,24.0,55.0,10.0,25.0,12.0,90.0,5.0,10.0,2.0,14.0,4.0,8.0,2.0,3.0,5.0,19.0,28.0,20.0,24.0,8.0,15.0,5.0,6.0,14.0,8.0,22.0,3.0,5.0,7.0,2.0,5.0,52.0,4.0,11.0,10.0,21.0,5.0,36.0,15.0,51.0,3.0,4.0,1.0,10.0,,4.0,7.0,3.0,6.0,17.0,5.0,9.0,19.0,,2.0,1.0,20.0,,2.0,17.0,2.0,5.0,4.0,5.0,2.0,,3.0,5.0,4.0,2.0,76.0,19.0,17.0,3.0,4.0,0.5833333333333334,0.7,0.8,0.4,0.6666666666666666,0.4,0.43636363636363634,0.5,0.5,0.4875,0.5416666666666666,0.6363636363636364,0.5172413793103449,0.5384615384615384,0.6333333333333333,0.3125,0.10909090909090909,0.14285714285714285,0.1111111111111111,0.5882352941176471,0.8333333333333334,0.7241379310344828,0.3548387096774194,0.5882352941176471,0.26666666666666666,0.6739130434782609,0.32608695652173914,0.42857142857142855,0.35714285714285715,0.3,0.3,1.0,0.45454545454545453,0.8181818181818182,0.6153846153846154,0.5,0.075,89.5,0.8,15.49438202247191,16.677777777777777,14.797752808988765,15.71111111111111,0.2625,0.6666666666666666,0.7777777777777778,0.5,0.225,0.2222222222222222,0.25,0.5,0.2,0.375,0.4,0.8333333333333334,0.125,0.5,0.5,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.6,0.5833333333333334,0.5714285714285714,,,0.16666666666666666,0.18181818181818182,0.5,0.18181818181818182,0.5,0.09090909090909091,1.0,0.575,0.3333333333333333,0.47440437500000004,0.47040499999999996,0.48539090909090904,0.07228915662650602,0.08620689655172414,0.15555555555555556,0.2111111111111111,8.401818181818182,24.304000000000002,0.19101123595505617,2013-11-15,0021300135,SAC,,1.0,6.0,3.0,2.0,2.0,2.0,1.0,,,,0.5,0.2,,,,,,,,,,1.0,1.0,0.5,1.0,,1.0,1.0,0.0625,0.04,,,,,,,2013-14,2014,Regular Season
48:00,95.0,94.0,8.0,22.0,12.0,189.0,18.0,27.0,2.0,3.0,1.0,2.0,5.0,15.0,14.0,23.0,2.0,9.0,,,1.0,8.0,16.0,1.0,,1.0,37.0,65.0,10.0,25.0,10.0,114.0,4.0,8.0,1.0,13.0,3.0,4.0,,2.0,2.0,8.0,50.0,24.0,24.0,4.0,15.0,8.0,3.0,25.0,8.0,33.0,6.0,2.0,13.0,3.0,9.0,74.0,6.0,6.0,9.0,21.0,4.0,34.0,12.0,46.0,1.0,11.0,4.0,7.0,4.0,6.0,6.0,,1.0,13.0,1.0,8.0,20.0,,4.0,2.0,10.0,,,10.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,5.0,3.0,,101.0,6.0,7.0,1.0,,0.6756756756756757,0.7142857142857143,0.8,0.4,,0.4166666666666667,0.5692307692307692,0.5,0.75,0.5777777777777777,0.6111111111111112,0.5,0.6063829787234043,0.65,0.5714285714285714,0.2777777777777778,0.046153846153846156,0.07407407407407407,0.06666666666666667,0.5384615384615384,1.0,0.7,0.21428571428571427,0.6,0.46153846153846156,0.6666666666666666,0.2926829268292683,0.3333333333333333,0.2,0.1111111111111111,0.42857142857142855,0.6666666666666666,0.6,0.875,0.6,0.6,0.02631578947368421,94.5,0.6,15.210526315789474,15.26595744680851,14.463157894736842,14.063829787234043,0.3,0.6666666666666666,0.72,0.7222222222222222,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.6,0.25555555555555554,0.6086956521739131,0.6086956521739131,0.6428571428571429,0.1,0.2222222222222222,0.2222222222222222,1.0,0.17777777777777778,0.5,0.5,0.75,0.3333333333333333,0.6666666666666666,,,0.1111111111111111,0.3333333333333333,0.5,0.16666666666666666,,0.16666666666666666,,0.5777777777777777,0.5333333333333333,0.47257865168539326,0.44525,0.43398000000000003,0.03260869565217391,0.030303030303030304,0.11403508771929824,0.07017543859649122,9.55076923076923,26.156,0.08421052631578947,2013-11-17,0021300149,LAL,,1.0,6.0,7.0,,2.0,1.0,,,,,1.0,0.5,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,0.038461538461538464,1.0,,,,,,2013-14,2014,Regular Season
48:00,84.0,84.0,19.0,10.0,13.0,168.0,19.0,29.0,1.0,3.0,6.0,8.0,2.0,4.0,6.0,19.0,,2.0,1.0,,,6.0,22.0,2.0,1.0,6.0,27.0,52.0,6.0,24.0,14.0,86.0,1.0,5.0,3.0,5.0,7.0,12.0,1.0,6.0,8.0,25.0,24.0,30.0,12.0,2.0,21.0,6.0,3.0,12.0,4.0,16.0,4.0,,9.0,,3.0,36.0,4.0,9.0,12.0,13.0,3.0,28.0,13.0,41.0,4.0,9.0,4.0,6.0,,3.0,7.0,,3.0,13.0,,11.0,22.0,,,4.0,20.0,1.0,1.0,18.0,1.0,8.0,1.0,3.0,2.0,,1.0,3.0,2.0,,81.0,25.0,19.0,,1.0,0.4444444444444444,0.46153846153846156,0.6666666666666666,0.25,0.16666666666666666,0.2608695652173913,0.5192307692307693,0.2,0.5833333333333334,0.47368421052631576,0.125,0.4722222222222222,0.5059523809523809,0.22727272727272727,0.5454545454545454,0.3157894736842105,0.057692307692307696,0.10344827586206896,,0.46153846153846156,0.75,0.5909090909090909,0.36,1.0,0.25,0.7352941176470589,0.3170731707317073,0.5,,0.3076923076923077,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.6666666666666666,1.0,1.0,0.10810810810810811,84.0,0.6666666666666666,16.69047619047619,17.595238095238095,16.0,17.178571428571427,0.3815789473684211,0.6551724137931034,0.7307692307692307,0.47368421052631576,0.05263157894736842,0.5,0.5,,0.25,0.3157894736842105,0.3157894736842105,0.5,0.02631578947368421,,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.375,0.3333333333333333,,0.125,0.25,0.4444444444444444,0.75,,,0.3333333333333333,0.16666666666666666,0.6973684210526315,0.2857142857142857,0.5399226666666667,0.5657,0.5256083333333333,0.0963855421686747,0.13559322033898305,0.05813953488372093,0.29069767441860467,7.626923076923077,27.079166666666666,0.2261904761904762,2013-11-19,0021300157,NYK,,,6.0,5.0,1.0,2.0,,,,,1.0,,,,,1.0,,0.041666666666666664,0.5,,1.0,,,3.0,,,,,,,,1.0,,,,,,2013-14,2014,Regular Season
