EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,FtPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Corner3Assists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,NonHeaveArc3FGM,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Travels,OffensiveGoaltends,Defensive 3 Seconds Violations,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101154-1498-1712-200762-2427,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Oleksiy Pecherov, Roger Mason Jr.","Blatche, Daniels, Jamison, Pecherov, Mason Jr.",101154-1498-1712-200762-2427,WAS,55.0,1,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.54545454545455,17.0,19.0,17.0,19.0,1.0,1.0,1.0,1.0,1.0,0.5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201156-201187,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Nick Young, Dominic McGuire","Blatche, Daniels, Jamison, Young, McGuire",101154-1498-1712-201156-201187,WAS,129.0,1,2.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,2.0,7.0,6.0,,,1.0,,3.0,,,,2.0,2.0,7.0,,,0.5,0.8333333333333334,0.875,,,,89.30232558139535,17.75,14.5,17.75,13.25,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.4967333333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.3333333333333333,8.95,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201156-2052,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Nick Young, DeShawn Stevenson","Blatche, Daniels, Jamison, Young, Stevenson",101154-1498-1712-201156-2052,WAS,348.0,4,6.0,3.0,12.0,14.0,26.0,5.0,6.0,6.0,8.0,21.0,18.0,2.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,3.0,7.0,21.0,0.16666666666666666,0.16666666666666666,0.75,0.8181818181818182,0.8076923076923077,1.0,0.6666666666666666,,107.58620689655173,11.083333333333334,15.357142857142858,11.083333333333334,15.357142857142858,0.5454545454545454,0.8333333333333334,1.0,0.2,0.8181818181818182,0.5490727272727273,,2.0,2.0,2.0,3.0,3.0,10.0,6.0,2.0,2.0,4.0,5.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.18181818181818182,1.0,1.0,1.0,0.23076923076923078,0.3,2.675,24.366666666666664,8.0,8.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,13.0,8.0,3.0,0.5,0.8333333333333334,0.8125,0.7222222222222222,0.125,0.16666666666666666,1.0,0.18181818181818182,0.5,0.5,0.09090909090909091,0.625,0.8,0.125,1.0,0.125,0.5635375,0.6190476190476191,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201156-2217,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Nick Young, Brendan Haywood","Blatche, Daniels, Jamison, Young, Haywood",101154-1498-1712-201156-2217,WAS,147.0,1,2.0,4.0,4.0,5.0,9.0,1.0,2.0,1.0,3.0,8.0,4.0,,,1.0,,3.0,1.0,2.0,4.0,1.0,2.0,7.0,,,0.3333333333333333,0.625,0.6666666666666666,1.0,1.0,,88.16326530612244,20.0,13.4,18.5,13.4,0.5,0.5,0.5,,0.75,0.622175,,,,1.0,1.0,3.0,2.0,3.0,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,0.25,,,,,,0.3333333333333333,0.4,4.833333333333333,24.8,3.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,,,,,6.0,3.0,,1.0,0.3333333333333333,0.625,0.6,,,1.0,0.25,,,0.25,0.5,0.5,,,0.25,0.622175,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7146,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201156-2406,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Nick Young, Caron Butler","Blatche, Daniels, Jamison, Young, Butler",101154-1498-1712-201156-2406,WAS,1159.0,9,19.0,-3.0,41.0,36.0,77.0,5.0,10.0,10.0,33.0,38.0,41.0,4.0,2.0,3.0,1.0,7.0,4.0,11.0,17.0,4.0,7.0,34.0,0.2,0.25,0.30303030303030304,0.32857142857142857,0.43023255813953487,1.0,0.8888888888888888,1.0,95.66867989646246,16.390243902439025,13.527777777777779,15.658536585365853,13.11111111111111,0.2857142857142857,0.5,0.5,0.2,0.34285714285714286,0.4574171428571428,11.0,,,1.0,2.0,15.0,16.0,3.0,1.0,,12.0,17.0,7.0,1.0,0.5,0.5,0.05714285714285714,0.3142857142857143,,,,,0.16666666666666666,0.175,9.42121212121212,25.75,28.0,29.0,4.0,7.0,1.0,12.0,,,2.0,2.0,8.0,21.0,1.0,2.0,28.0,2.0,,1.0,1.0,,28.0,28.0,1.0,0.5,0.38095238095238093,0.41304347826086957,0.48214285714285715,,,1.0,0.34285714285714286,0.08333333333333333,0.08333333333333333,0.05714285714285714,0.30434782608695654,0.5714285714285714,,,0.08695652173913043,0.4660956521739131,0.7368421052631579,0.6829268292682927,4.0,1.0,1.0,6.0,,4.0,9.0,1.0,1.0,6.0,4.0,6.0,,2.0,,4.0,3.0,0.3333333333333333,0.5,0.2608695652173913,0.8,0.25,0.4,0.18181818181818182,1.0,,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,0.49384999999999996,0.10526315789473684,5.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.36363636363636365,0.36363636363636365,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201156-2443,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Nick Young, Darius Songaila","Blatche, Daniels, Jamison, Young, Songaila",101154-1498-1712-201156-2443,WAS,1553.0,9,26.0,2.0,49.0,53.0,102.0,7.0,12.0,17.0,31.0,44.0,42.0,20.0,10.0,11.0,3.0,23.0,13.0,19.0,31.0,6.0,11.0,38.0,0.5882352941176471,0.625,0.5483870967741935,0.45121951219512196,0.4782608695652174,0.6190476190476191,0.6923076923076923,0.3333333333333333,94.57823567289118,15.653061224489797,14.830188679245284,14.489795918367347,14.30188679245283,0.2926829268292683,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.5365853658536586,0.4925675,11.0,,1.0,1.0,10.0,7.0,14.0,3.0,1.0,,13.0,12.0,6.0,1.0,0.1,0.1,0.24390243902439024,0.2682926829268293,0.024390243902439025,,,,0.15217391304347827,0.16666666666666666,8.961290322580645,26.119999999999997,19.0,16.0,2.0,5.0,3.0,8.0,,,9.0,4.0,6.0,12.0,,4.0,15.0,9.0,1.0,,4.0,1.0,15.0,19.0,,,0.5,0.375,0.39473684210526316,0.03225806451612903,,0.75,0.1951219512195122,0.375,0.375,0.21951219512195122,0.3125,0.4,,,0.25,0.51189,0.3409090909090909,0.3877551020408163,4.0,1.0,,6.0,2.0,6.0,3.0,1.0,1.0,9.0,5.0,12.0,2.0,9.0,2.0,15.0,4.0,0.3333333333333333,0.6,0.6428571428571429,1.0,0.5454545454545454,0.6,0.6,1.0,0.09523809523809523,0.1111111111111111,0.1111111111111111,1.0,0.5714285714285714,,0.1111111111111111,0.5138833333333334,0.13636363636363635,9.0,1.0,7.0,2.0,2.0,5.0,1.0,7.0,3.0,4.0,7.0,6.0,,2.0,,,7.0,5.0,,7.0,3.0,,0.3333333333333333,0.2857142857142857,1.0,0.75,0.6,0.42857142857142855,0.6363636363636364,0.7,0.7142857142857143,0.25,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.09090909090909091,0.375,0.42857142857142855,1.0,0.6666666666666666,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201187-2052,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Dominic McGuire, DeShawn Stevenson","Blatche, Daniels, Jamison, McGuire, Stevenson",101154-1498-1712-201187-2052,WAS,997.0,7,17.0,-19.0,29.0,29.0,58.0,3.0,12.0,7.0,26.0,18.0,37.0,6.0,3.0,3.0,1.0,6.0,4.0,6.0,17.0,2.0,4.0,12.0,0.42857142857142855,0.6,0.2692307692307692,0.22580645161290322,0.2647058823529412,1.0,1.0,1.0,83.77131394182547,20.82758620689655,13.551724137931034,17.93103448275862,13.551724137931034,0.3870967741935484,0.25,0.25,0.3333333333333333,0.5483870967741935,0.4874612903225806,8.0,,1.0,,5.0,4.0,8.0,,,,9.0,6.0,3.0,,,,0.16129032258064516,0.25806451612903225,0.03225806451612903,,,,0.08823529411764706,0.10344827586206896,8.503846153846153,25.259999999999998,3.0,9.0,,,1.0,6.0,,,4.0,,1.0,3.0,,,2.0,4.0,,,,,2.0,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,0.1935483870967742,0.16666666666666666,0.16666666666666666,0.12903225806451613,,,,,,0.36260000000000003,0.1111111111111111,0.10344827586206896,6.0,,,10.0,,6.0,,,,10.0,2.0,11.0,3.0,3.0,1.0,6.0,,0.3,0.5,0.5263157894736842,1.0,0.4583333333333333,0.7777777777777778,0.4,1.0,0.125,,,,0.6,,,0.54415,0.3333333333333333,8.0,2.0,3.0,3.0,4.0,1.0,,4.0,4.0,,2.0,3.0,,1.0,,,,,,,,,0.3,0.3,,0.2,1.0,,0.375,0.375,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,,,0.2,0.25,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-201187-2427,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, Dominic McGuire, Roger Mason Jr.","Blatche, Daniels, Jamison, McGuire, Mason Jr.",101154-1498-1712-201187-2427,WAS,1234.0,8,21.0,-2.0,37.0,38.0,75.0,2.0,8.0,5.0,20.0,40.0,42.0,6.0,3.0,7.0,2.0,18.0,6.0,8.0,14.0,9.0,13.0,38.0,0.6,0.6,0.25,0.4375,0.5263157894736842,0.6,0.6153846153846154,0.6,87.52025931928688,17.864864864864863,15.078947368421053,16.83783783783784,14.0,0.25,0.25,0.2857142857142857,1.0,0.625,0.5198258064516129,8.0,2.0,4.0,6.0,12.0,12.0,4.0,12.0,4.0,2.0,10.0,13.0,4.0,0.6666666666666666,0.5,0.5454545454545454,0.375,0.25,0.125,0.5,0.5,1.0,0.13513513513513514,0.16666666666666666,9.855,25.941666666666666,12.0,5.0,,4.0,1.0,4.0,1.0,2.0,8.0,1.0,,4.0,2.0,3.0,14.0,7.0,2.0,2.0,3.0,,14.0,12.0,,0.6666666666666666,,0.42857142857142855,0.6363636363636364,0.1,0.125,0.6666666666666666,0.125,0.25,0.3333333333333333,0.25,0.5714285714285714,,0.2857142857142857,0.5,0.14285714285714285,0.614,0.35,0.32432432432432434,1.0,4.0,1.0,1.0,2.0,2.0,8.0,4.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,5.0,1.0,0.3333333333333333,0.4,0.26666666666666666,0.6666666666666666,0.3,0.5,,1.0,0.05555555555555555,0.5,0.5,0.5,0.5,1.0,0.5714285714285714,0.7498,0.05,5.0,,2.0,,,1.0,,2.0,2.0,,1.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,0.16666666666666666,0.5,1.0,0.25,0.25,0.5,,1.0,1.0,,2.0,,1.0,3.0,,1.0,,,0.4,0.3333333333333333,,,0.5,0.07692307692307693,,,,6.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-2052-2217,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, DeShawn Stevenson, Brendan Haywood","Blatche, Daniels, Jamison, Stevenson, Haywood",101154-1498-1712-2052-2217,WAS,11410.0,15,190.0,-12.0,340.0,337.0,677.0,61.0,104.0,129.0,279.0,357.0,369.0,108.0,54.0,70.0,28.0,156.0,88.0,116.0,173.0,29.0,48.0,289.0,0.4186046511627907,0.46153846153846156,0.46236559139784944,0.46536144578313254,0.4958100558659218,0.7521367521367521,0.6987179487179487,0.7,85.44084136722174,17.56764705882353,16.13353115727003,16.66470588235294,15.15727002967359,0.3132530120481928,0.5865384615384616,0.6777777777777778,0.45901639344262296,0.47289156626506024,0.4953308734939759,77.0,5.0,7.0,17.0,53.0,48.0,150.0,48.0,16.0,4.0,61.0,63.0,29.0,0.9411764705882353,0.32075471698113206,0.32075471698113206,0.15963855421686746,0.2319277108433735,0.02108433734939759,0.7142857142857143,0.7142857142857143,0.8,0.08450704225352113,0.09634551495016612,8.31505376344086,24.984905660377358,24.0,42.0,4.0,5.0,45.0,98.0,,,46.0,3.0,9.0,18.0,,3.0,25.0,46.0,17.0,2.0,7.0,7.0,25.0,24.0,1.0,,0.5,0.42857142857142855,0.5,0.06093189964157706,0.1346153846153846,0.8225806451612904,0.29518072289156627,0.45918367346938777,0.46875,0.13855421686746988,0.23809523809523808,0.8,,,0.14285714285714285,0.44242380952380955,0.0700280112044818,0.07058823529411765,32.0,12.0,,49.0,6.0,68.0,7.0,12.0,12.0,47.0,21.0,57.0,7.0,23.0,12.0,40.0,3.0,0.6181818181818182,0.575,0.31756756756756754,0.5384615384615384,0.30601092896174864,0.32558139534883723,0.33962264150943394,0.5666666666666667,0.04216867469879518,0.2608695652173913,0.2608695652173913,1.0,0.6153846153846154,,0.2608695652173913,0.5299511111111112,0.19047619047619047,51.0,20.0,23.0,28.0,24.0,7.0,7.0,35.0,22.0,13.0,11.0,17.0,5.0,4.0,3.0,3.0,24.0,16.0,7.0,24.0,13.0,3.0,0.5714285714285714,0.5961538461538461,0.875,0.28846153846153844,0.64,0.5416666666666666,0.2987012987012987,0.3026315789473684,0.30434782608695654,0.625,1.0,3.0,19.0,9.0,2.0,2.0,1.0,,1.0,1.0,0.012987012987012988,0.2571428571428571,0.24242424242424243,0.4444444444444444,0.4222222222222222,0.019230769230769232,0.018518518518518517,1.0,,2.0,3.0,,1.0,0.02040816326530612,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.2,0.038461538461538464,0.5,1.0,1.0,1.0,,,,,,,,1610612764,2008,2007-08,False
101154-1498-1712-2052-2240,1610612764,"Andray Blatche, Antonio Daniels, Antawn Jamison, DeShawn Stevenson, Gilbert Arenas","Blatche, Daniels, Jamison, Stevenson, Arenas",101154-1498-1712-2052-2240,WAS,3.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2008,2007-08,False
