EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Blocked3s,BlockedArc3,Blocks,Corner3FGA,SecondChanceCorner3FGA,Offensive Fouls Drawn,Corner3Frequency,SecondChanceCorner3Frequency,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BadPassSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeAssists,SelfOReb,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Blocked2s,BlockedAtRim,RecoveredBlocks,Assisted3sPct,BlocksRecoveredPct,Arc3PctAssisted,PenaltyArc3Frequency,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,AtRimPctBlocked,OffAtRimReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Technical Free Throw Trips,Clear Path Fouls,Corner3FGM,Corner3Assists,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101128-1630-1802-1897-2757,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Metta World Peace, Beno Udrih","Garcia, Moore, Miller, World Peace, Udrih",101128-1630-1802-1897-2757,SAC,2512.0,13,42.0,6.0,81.0,80.0,15.0,161.0,8.0,24.0,22.0,15.0,1.0,16.0,54.0,23.0,80.0,74.0,2.0,24.0,15.0,12.0,21.0,5.0,51.0,18.0,19.0,53.0,22.0,63.0,0.75,0.8571428571428571,0.2962962962962963,0.4025974025974026,0.43333333333333335,0.2987012987012987,0.47368421052631576,0.37254901960784315,0.35714285714285715,92.29299363057325,15.604938271604938,15.6,15.0,15.0625,0.3116883116883117,0.3333333333333333,0.36363636363636365,0.625,0.2857142857142857,0.19480519480519481,0.09090909090909091,0.6103896103896104,0.5041967532467532,0.521040909090909,9.311111111111112,24.930434782608696,18.0,8.0,17.0,1.0,10.0,34.0,6.0,10.0,,23.0,28.0,8.0,0.47058823529411764,0.7692307692307693,0.07692307692307693,0.7083333333333334,,0.6666666666666666,0.09411764705882353,0.12903225806451613,0.2125,22.0,8.0,7.0,0.36363636363636365,0.38095238095238093,0.875,23.0,3.0,14.0,11.0,32.0,8.0,24.0,,8.0,2.0,4.0,4.0,3.0,,15.0,1.0,32.0,23.0,0.21428571428571427,0.45652173913043476,0.484375,0.4,,0.6857142857142857,0.36363636363636365,0.5021195652173913,0.4,0.2839506172839506,8.0,7.0,10.0,3.0,7.0,5.0,,2.0,0.43478260869565216,0.43478260869565216,0.09259259259259259,0.25,1.0,0.1038961038961039,0.4666666666666667,0.4666666666666667,0.4666666666666667,,,3.0,8.0,1.0,1.0,0.1038961038961039,0.09090909090909091,2.0,2.0,6.0,3.0,9.0,0.3333333333333333,0.4090909090909091,0.2,0.5454545454545454,0.3333333333333333,6.0,2.0,7.0,,,2.0,,5.0,5.0,0.5,0.5555555555555556,0.8571428571428571,0.044444444444444446,,,,0.30434782608695654,0.2857142857142857,6.0,9.0,27.0,9.0,6.0,3.0,2.0,3.0,0.9,1.0,0.8571428571428571,0.2608695652173913,4.0,,2.0,1.0,0.08333333333333333,0.5625,3.0,0.13043478260869565,2.0,,3.0,3.0,2.0,0.375,0.42857142857142855,1.0,2.0,3.0,5.0,,0.5555555555555556,0.6666666666666666,0.5,,,1.0,0.5,,,,,,,,,1.0,,1.0,1.0,1.0,0.043478260869565216,0.045454545454545456,0.125,1.0,1.0,,,,,1610612758,2008,2007-08,False
101128-1630-1802-200763-2422,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Quincy Douby, John Salmons","Garcia, Moore, Miller, Douby, Salmons",101128-1630-1802-200763-2422,SAC,932.0,9,16.0,-26.0,30.0,31.0,3.0,61.0,7.0,11.0,6.0,2.0,,12.0,22.0,4.0,27.0,53.0,,16.0,2.0,8.0,9.0,6.0,19.0,1.0,2.0,8.0,13.0,23.0,0.6666666666666666,0.7272727272727273,0.5454545454545454,0.5192307692307693,0.5192307692307693,0.15384615384615385,0.1,0.15384615384615385,,94.2489270386266,16.266666666666666,14.32258064516129,15.666666666666666,13.419354838709678,0.4230769230769231,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.23076923076923078,0.07692307692307693,,0.5769230769230769,0.5177596153846153,0.4244,6.713636363636363,24.125,,,4.0,1.0,,6.0,2.0,6.0,,2.0,,,0.6666666666666666,,0.3333333333333333,0.4166666666666667,1.0,,,,0.14814814814814814,8.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,8.0,5.0,1.0,1.0,,4.0,2.0,,,9.0,1.0,,,,,,0.6666666666666666,1.0,0.5,0.5,,,,5.0,1.0,1.0,,1.0,2.0,2.0,3.0,0.25,0.25,0.09090909090909091,,0.5,0.19230769230769232,0.5,0.5,0.5,,,1.0,2.0,,1.0,0.07692307692307693,,,1.0,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,1.0,,,3.0,1.0,1.0,,,,,0.5,,0.09090909090909091,0.6,0.6,0.3333333333333333,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,0.18181818181818182,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-200763-2563,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Quincy Douby, Dahntay Jones","Garcia, Moore, Miller, Douby, Jones",101128-1630-1802-200763-2563,SAC,409.0,4,7.0,7.0,11.0,13.0,2.0,24.0,2.0,4.0,1.0,3.0,1.0,4.0,7.0,3.0,16.0,9.0,1.0,,3.0,,1.0,,3.0,2.0,2.0,7.0,4.0,11.0,,,0.5714285714285714,0.55,0.6666666666666666,0.3,0.6666666666666666,0.4,,84.49877750611248,12.636363636363637,20.76923076923077,12.636363636363637,19.76923076923077,0.4,0.5,0.5,,0.1,0.3,0.5,0.7,0.54523,0.597675,5.771428571428571,25.96666666666667,5.0,,5.0,,1.0,5.0,1.0,1.0,,4.0,5.0,3.0,1.25,0.5,,0.6666666666666666,,1.0,0.25,0.3333333333333333,0.3125,6.0,,,,,,4.0,1.0,1.0,4.0,6.0,8.0,3.0,1.0,,,,,,1.0,1.0,,6.0,4.0,1.0,1.0,1.0,,1.0,0.75,1.0,0.4567,0.375,0.36363636363636365,2.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.25,,0.5,1.0,,,,2.0,,,1.0,,,,0.5,,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-200763-2755,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Quincy Douby, Kevin Martin","Garcia, Moore, Miller, Douby, Martin",101128-1630-1802-200763-2755,SAC,383.0,6,6.0,3.0,11.0,12.0,3.0,23.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,11.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,8.0,3.0,8.0,0.5,0.5,0.3333333333333333,0.4375,0.55,0.25,0.5,0.4,0.5,86.4751958224543,15.181818181818182,18.0,13.454545454545455,16.333333333333332,0.5,0.5,1.0,0.5,0.25,0.25,1.0,0.75,0.50098125,0.58635,7.033333333333334,25.65,4.0,,3.0,,3.0,6.0,1.0,3.0,,2.0,4.0,2.0,1.5,0.75,,0.6666666666666666,,0.75,0.2,0.25,0.2727272727272727,3.0,,,,,,3.0,,1.0,,,2.0,3.0,,,,2.0,2.0,,1.0,1.0,,,3.0,,,,0.6666666666666666,,0.6,,0.43545,,0.2727272727272727,,1.0,1.0,,1.0,2.0,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.5,0.5,0.5,,,1.0,,,,,,,,,,,,1.5,,,,,,1.0,,,,,,,,1.0,,,,,,0.5,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,0.5,,1.0,2.0,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-200763-2757,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Quincy Douby, Beno Udrih","Garcia, Moore, Miller, Douby, Udrih",101128-1630-1802-200763-2757,SAC,513.0,4,9.0,1.0,18.0,16.0,3.0,34.0,3.0,4.0,6.0,,,6.0,13.0,3.0,18.0,17.0,,4.0,,2.0,3.0,,7.0,1.0,2.0,8.0,4.0,14.0,0.3333333333333333,0.4,0.46153846153846156,0.46875,0.5294117647058824,0.1875,0.14285714285714285,0.2222222222222222,0.25,95.43859649122807,16.22222222222222,13.8125,14.88888888888889,12.625,0.25,0.75,0.75,,0.375,,,0.4375,0.487834375,0.5782,10.807692307692308,23.333333333333332,3.0,,4.0,1.0,1.0,6.0,2.0,3.0,,4.0,3.0,2.0,0.6666666666666666,0.25,0.5,0.625,,,0.11764705882352941,0.14285714285714285,0.2222222222222222,15.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,6.0,2.0,2.0,,7.0,8.0,4.0,1.0,,,1.0,,,2.0,3.0,,7.0,6.0,1.0,0.875,0.875,0.3333333333333333,0.5,1.0,1.0,0.4929875,0.3888888888888889,0.3333333333333333,3.0,,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.1875,,,,,,,3.0,,,0.1875,,1.0,1.0,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,1.0,,,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,2.0,3.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,2.0,0.5,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-2422-2563,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, John Salmons, Dahntay Jones","Garcia, Moore, Miller, Salmons, Jones",101128-1630-1802-2422-2563,SAC,96.0,3,2.0,-1.0,3.0,3.0,,6.0,,,2.0,,,1.0,2.0,,2.0,3.0,,2.0,,1.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,90.0,14.666666666666666,17.333333333333332,14.666666666666666,12.333333333333334,,,,,1.0,,,,0.3629,,19.5,,,,,,,1.0,,1.0,,,,,,,,0.5,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-2422-2755,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, John Salmons, Kevin Martin","Garcia, Moore, Miller, Salmons, Martin",101128-1630-1802-2422-2755,SAC,5020.0,10,84.0,-15.0,158.0,163.0,18.0,321.0,27.0,40.0,46.0,20.0,1.0,55.0,106.0,25.0,172.0,187.0,1.0,38.0,20.0,19.0,26.0,10.0,59.0,15.0,20.0,70.0,34.0,155.0,0.34545454545454546,0.36538461538461536,0.5188679245283019,0.5,0.5633333333333334,0.19083969465648856,0.29411764705882354,0.2898550724637681,0.3103448275862069,92.0796812749004,15.594936708860759,15.680981595092025,14.848101265822784,14.94478527607362,0.3053435114503817,0.675,0.7714285714285715,0.37037037037037035,0.3511450381679389,0.15267175572519084,0.06666666666666667,0.4961832061068702,0.49297595419847323,0.5082090909090909,9.782075471698114,24.916,41.0,3.0,17.0,5.0,8.0,50.0,15.0,30.0,5.0,42.0,48.0,22.0,0.5,0.5714285714285714,0.2777777777777778,0.6571428571428571,0.23076923076923078,0.6,0.14965986394557823,0.18032786885245902,0.09883720930232558,14.0,17.0,8.0,0.3695652173913043,0.37777777777777777,0.47058823529411764,35.0,9.0,18.0,12.0,42.0,72.0,38.0,4.0,12.0,5.0,15.0,12.0,3.0,8.0,22.0,1.0,42.0,35.0,0.5,0.5769230769230769,0.65625,0.5,1.0,0.6785714285714286,0.5714285714285714,0.5047211538461538,0.2441860465116279,0.22151898734177214,20.0,7.0,7.0,,7.0,7.0,3.0,1.0,0.28,0.28,0.0660377358490566,0.05,0.68,0.15267175572519084,0.35,0.35,0.35,,,2.0,5.0,,6.0,0.03816793893129771,,2.0,6.0,9.0,7.0,14.0,0.5,0.4666666666666667,0.4,0.6,0.6666666666666666,7.0,4.0,7.0,11.0,1.0,,6.0,3.0,3.0,0.1111111111111111,0.7647058823529411,0.5,,0.55,0.5789473684210527,0.09090909090909091,0.2692307692307692,0.5714285714285714,7.0,8.0,21.0,7.0,7.0,2.0,1.0,1.0,1.0,0.5,1.0,0.2692307692307692,6.0,3.0,3.0,,0.125,0.38461538461538464,1.0,0.038461538461538464,4.0,,,,4.0,,,,,4.0,4.0,1.0,0.5,,0.5714285714285714,,,,,,,,,,,1.0,,,,,,1.0,,0.021739130434782608,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-2422-2757,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, John Salmons, Beno Udrih","Garcia, Moore, Miller, Salmons, Udrih",101128-1630-1802-2422-2757,SAC,15614.0,20,260.0,-17.0,498.0,488.0,58.0,986.0,94.0,152.0,120.0,52.0,2.0,177.0,339.0,79.0,521.0,538.0,3.0,172.0,52.0,86.0,105.0,49.0,229.0,56.0,74.0,244.0,104.0,452.0,0.4858757062146893,0.5212121212121212,0.5221238938053098,0.5059808612440191,0.5544871794871795,0.18899521531100477,0.34782608695652173,0.3287037037037037,0.22058823529411764,90.933777379275,15.654618473895582,16.020491803278688,15.114457831325302,15.010245901639344,0.36363636363636365,0.618421052631579,0.6861313868613139,0.5212765957446809,0.28708133971291866,0.12440191387559808,0.038461538461538464,0.5526315789473685,0.5092598086124401,0.5267010869565217,8.189085545722714,24.518987341772153,98.0,20.0,69.0,15.0,44.0,170.0,57.0,106.0,6.0,108.0,115.0,53.0,0.5476190476190477,0.7857142857142857,0.2727272727272727,0.6751054852320675,0.23529411764705882,0.8055555555555556,0.11572052401746726,0.13984168865435356,0.1324376199616123,73.0,52.0,31.0,0.43333333333333335,0.4369747899159664,0.5961538461538461,113.0,41.0,75.0,37.0,134.0,182.0,116.0,10.0,36.0,9.0,49.0,32.0,7.0,21.0,56.0,10.0,134.0,113.0,0.5466666666666666,0.5105263157894737,0.5826086956521739,0.46226415094339623,0.9090909090909091,0.6408839779005525,0.5967741935483871,0.4938457894736842,0.2571976967370441,0.22690763052208834,67.0,17.0,23.0,12.0,17.0,24.0,17.0,5.0,0.2911392405063291,0.2911392405063291,0.07079646017699115,0.11940298507462686,0.676056338028169,0.16028708133971292,0.3269230769230769,0.3333333333333333,0.3269230769230769,,,21.0,27.0,1.0,10.0,0.0645933014354067,0.019230769230769232,9.0,15.0,32.0,23.0,49.0,0.46938775510204084,0.47115384615384615,0.3333333333333333,0.6153846153846154,0.46875,27.0,20.0,33.0,31.0,6.0,15.0,13.0,10.0,9.0,0.2777777777777778,0.6458333333333334,0.75,0.07772020725388601,0.4626865671641791,0.5254237288135594,0.1935483870967742,0.3473684210526316,0.6060606060606061,11.0,20.0,57.0,19.0,13.0,21.0,14.0,11.0,0.8260869565217391,0.5238095238095238,0.7647058823529411,0.11578947368421053,24.0,20.0,10.0,5.0,0.09868421052631579,0.543859649122807,9.0,0.09473684210526316,2.0,1.0,6.0,6.0,1.0,0.2222222222222222,0.2222222222222222,1.0,2.0,3.0,5.0,3.0,0.25,0.2222222222222222,0.2727272727272727,0.2,1.0,1.0,0.3333333333333333,0.5,1.0,3.0,0.3,,,2.0,,3.0,,,1.0,,0.012658227848101266,0.008333333333333333,,,,3.0,0.019230769230769232,,,1610612758,2008,2007-08,False
101128-1630-1802-2563-2757,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Dahntay Jones, Beno Udrih","Garcia, Moore, Miller, Jones, Udrih",101128-1630-1802-2563-2757,SAC,709.0,5,12.0,6.0,23.0,23.0,4.0,46.0,5.0,11.0,5.0,1.0,,11.0,20.0,1.0,28.0,22.0,,14.0,1.0,7.0,7.0,3.0,14.0,4.0,4.0,15.0,6.0,24.0,0.6363636363636364,0.7,0.55,0.5238095238095238,0.5833333333333334,0.047619047619047616,0.4444444444444444,0.4,,93.42736248236953,14.521739130434783,16.304347826086957,13.91304347826087,14.478260869565217,0.5238095238095238,0.45454545454545453,0.5555555555555556,0.6,0.23809523809523808,0.047619047619047616,,0.5714285714285714,0.5200571428571429,0.551425,6.885,25.1,6.0,,4.0,,4.0,11.0,2.0,3.0,1.0,9.0,9.0,6.0,0.5,0.6666666666666666,,0.7142857142857143,,0.75,0.25,0.2608695652173913,0.14285714285714285,7.0,5.0,3.0,1.0,1.0,0.6,,,,,,8.0,6.0,1.0,,,1.0,1.0,,,3.0,,,,,,,0.3333333333333333,1.0,0.75,0.6666666666666666,,,,4.0,,,,,2.0,,,,,0.1,,0.75,0.19047619047619047,,,,,,1.0,,,1.0,,,,1.0,3.0,2.0,4.0,0.5,0.5,,0.75,0.3333333333333333,,,,1.0,1.0,,3.0,,,1.0,1.0,0.5,,0.25,0.25,1.0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,0.18181818181818182,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1802-2755-2757,1610612758,"Francisco Garcia, Mikki Moore, Brad Miller, Kevin Martin, Beno Udrih","Garcia, Moore, Miller, Martin, Udrih",101128-1630-1802-2755-2757,SAC,944.0,7,16.0,11.0,26.0,26.0,4.0,52.0,3.0,6.0,7.0,5.0,1.0,7.0,14.0,6.0,39.0,28.0,1.0,8.0,5.0,4.0,7.0,2.0,17.0,2.0,3.0,13.0,7.0,32.0,0.5714285714285714,0.5714285714285714,0.5,0.65,0.7115384615384616,0.3,0.2857142857142857,0.3333333333333333,0.3333333333333333,79.3220338983051,16.423076923076923,19.884615384615383,14.384615384615385,18.76923076923077,0.3,0.5,0.6,0.6666666666666666,0.35,0.25,0.3333333333333333,0.6,0.505525,0.5115333333333333,9.728571428571428,24.933333333333334,13.0,4.0,7.0,1.0,5.0,10.0,2.0,3.0,1.0,9.0,14.0,4.0,0.625,0.8333333333333334,0.5,0.7142857142857143,0.5,0.8,0.16666666666666666,0.2222222222222222,0.1794871794871795,4.0,4.0,2.0,0.5714285714285714,0.5714285714285714,0.5,10.0,,,12.0,18.0,6.0,5.0,,,,1.0,,,3.0,5.0,,18.0,10.0,,1.0,1.0,0.3333333333333333,,0.625,1.0,0.52755,0.46153846153846156,0.38461538461538464,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.07142857142857142,,0.5,0.05,0.6,0.6,0.6,,,,1.0,,2.0,0.05,,,,1.0,,2.0,,0.5,,0.3333333333333333,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,3.0,3.0,9.0,3.0,2.0,,,,0.75,,0.6666666666666666,1.0,,1.0,,,0.16666666666666666,0.3333333333333333,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1897-200749-200763,1610612758,"Francisco Garcia, Mikki Moore, Metta World Peace, Shelden Williams, Quincy Douby","Garcia, Moore, World Peace, Williams, Douby",101128-1630-1897-200749-200763,SAC,111.0,2,2.0,,3.0,4.0,,7.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,90.8108108108108,15.666666666666666,16.0,15.666666666666666,16.0,0.5,1.0,1.0,1.0,0.5,,,0.5,0.6177,,8.65,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,2.0,,,,1.0,,1.0,,0.4134,,0.6666666666666666,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
101128-1630-1897-200749-2422,1610612758,"Francisco Garcia, Mikki Moore, Metta World Peace, Shelden Williams, John Salmons","Garcia, Moore, World Peace, Williams, Salmons",101128-1630-1897-200749-2422,SAC,238.0,1,4.0,5.0,7.0,7.0,1.0,14.0,,,3.0,1.0,,1.0,4.0,1.0,7.0,2.0,,,1.0,,,,,1.0,1.0,5.0,2.0,5.0,,,0.25,0.5,0.5833333333333334,0.2,0.3333333333333333,0.3333333333333333,0.5,84.70588235294117,17.714285714285715,16.285714285714285,17.714285714285715,14.428571428571429,,,,,0.6,0.2,,0.2,0.38873,,17.375,25.2,2.0,2.0,2.0,,1.0,4.0,,2.0,,5.0,2.0,,1.0,1.0,,0.6666666666666666,,1.0,,,0.2857142857142857,3.0,1.0,,0.3333333333333333,0.3333333333333333,,4.0,1.0,2.0,2.0,7.0,2.0,3.0,,1.0,,2.0,,,1.0,1.0,2.0,7.0,4.0,0.5,0.8333333333333334,0.875,1.0,,0.6,1.0,0.41054999999999997,1.0,0.5714285714285714,1.0,1.0,1.0,3.0,1.0,,2.0,,1.0,1.0,,,,0.2,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2008,2007-08,False
