EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,SelfOReb,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceFtPoints,LongMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,Travels,Offensive Fouls,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,3SecondViolations,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,BadPassTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,Corner3FGA,BlockedAtRim,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Technical Free Throw Trips,Loose Ball Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,DefensiveGoaltends,PtsUnassisted3s,StepOutOfBoundsTurnovers,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101150-101183-1563-200760-201160,1610612755,"Lou Williams, Shavlik Randolph, Kevin Ollie, Rodney Carney, Jason Smith","Williams, Randolph, Ollie, Carney, Smith",101150-101183-1563-200760-201160,PHI,133.0,1,2.0,-2.0,5.0,4.0,5.0,4.0,9,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,0.5,0.5,1.0,1.0,1.0,97.44360902255639,18.0,10.75,18.0,10.75,1.0,0.3652,0.3652,0.5,0.5,1.0,14.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-101183-1563-201152-201160,1610612755,"Lou Williams, Shavlik Randolph, Kevin Ollie, Thaddeus Young, Jason Smith","Williams, Randolph, Ollie, Young, Smith",101150-101183-1563-201152-201160,PHI,107.0,1,2.0,2.0,5.0,5.0,5.0,1.0,10,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,,1.0,1.0,,,,3.0,4.0,2.0,3.0,3.0,5.0,0.3,0.3,,,,134.57943925233644,8.2,13.2,8.2,13.2,0.3333333333333333,0.5909666666666666,0.5909666666666666,0.4,0.4,1.0,5.466666666666666,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1563-200760-200811-201152,1610612755,"Lou Williams, Kevin Ollie, Rodney Carney, Lou Amundson, Thaddeus Young","Williams, Ollie, Carney, Amundson, Young",101150-1563-200760-200811-201152,PHI,106.0,1,2.0,2.0,2.0,3.0,2.0,,5,,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,4.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,67.9245283018868,25.0,18.666666666666668,20.5,16.0,,0.4558,0.4558,0.3333333333333333,0.5,1.0,13.8,1.0,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.5,0.75,1.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5844,0.75,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1563-200760-200811-201160,1610612755,"Lou Williams, Kevin Ollie, Rodney Carney, Lou Amundson, Jason Smith","Williams, Ollie, Carney, Amundson, Smith",101150-1563-200760-200811-201160,PHI,301.0,1,5.0,5.0,10.0,10.0,10.0,,20,3.0,12.0,,11.0,6.0,12.0,,11.0,4.0,4.0,8.0,,,,1.0,,,6.0,11.0,10.0,0.39285714285714285,0.39285714285714285,0.5714285714285714,0.5714285714285714,,95.68106312292359,15.4,14.7,14.6,14.4,0.21428571428571427,0.5103928571428572,0.5103928571428572,,,1.0,7.891666666666667,1.0,6.0,6.0,,,1.0,,1.0,,,1.0,,,,0.42857142857142855,0.42857142857142855,0.5714285714285714,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,4.0,1.0,0.5,1.0,0.5,0.5,0.39285714285714285,0.625,0.39285714285714285,0.625,0.14285714285714285,0.375,0.4444444444444444,0.5,0.21428571428571427,0.14285714285714285,0.5,0.5,1.0,0.25,1.0,1.0,0.14285714285714285,0.5,0.5,0.6418333333333334,0.45454545454545453,25.8,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.4,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1563-200760-201152-201160,1610612755,"Lou Williams, Kevin Ollie, Rodney Carney, Thaddeus Young, Jason Smith","Williams, Ollie, Carney, Young, Smith",101150-1563-200760-201152-201160,PHI,313.0,1,5.0,-2.0,11.0,10.0,4.0,,21,3.0,6.0,7.0,11.0,13.0,2.0,2.0,2.0,2.0,3.0,4.0,,1.0,1.0,5.0,8.0,4.0,9.0,2.0,4.0,0.5,0.3333333333333333,0.6666666666666666,0.75,,96.61341853035144,13.181818181818182,16.8,13.181818181818182,15.2,0.42857142857142855,0.45277142857142855,0.47725,0.36363636363636365,0.4,0.18181818181818182,10.183333333333334,0.36363636363636365,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,0.16666666666666666,0.5,,0.2857142857142857,0.5,0.42857142857142855,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,0.2857142857142857,,,1.0,0.14285714285714285,0.25,0.2,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,0.18181818181818182,24.9,,,,,1.0,1.0,2.0,,,,2.0,2.0,,1.0,,,,0.5,0.5,0.3333333333333333,,,,0.5,,,1.0,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1563-201152-201160-2738,1610612755,"Lou Williams, Kevin Ollie, Thaddeus Young, Jason Smith, Andre Iguodala","Williams, Ollie, Young, Smith, Iguodala",101150-1563-201152-201160-2738,PHI,37.0,1,1.0,-2.0,,1.0,,,1,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,38.91891891891892,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1563-201160-2501-2738,1610612755,"Lou Williams, Kevin Ollie, Jason Smith, Reggie Evans, Andre Iguodala","Williams, Ollie, Smith, Evans, Iguodala",101150-1563-201160-2501-2738,PHI,113.0,1,2.0,1.0,5.0,4.0,3.0,4.0,9,1.0,4.0,1.0,3.0,2.0,3.0,,2.0,,,2.0,,,,2.0,2.0,1.0,1.0,2.0,3.0,0.21428571428571427,0.25,,,,114.69026548672566,12.8,12.25,11.6,12.25,0.16666666666666666,0.4627333333333334,0.40135,0.14285714285714285,0.2,0.6666666666666666,4.65,0.6,3.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,,0.5,0.5,0.8333333333333334,2.0,,,2.0,,,,1.0,,2.0,,,2.0,,1.0,,2.0,,,,,,1.0,2.0,,,,,,0.16666666666666666,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,,,0.3333333333333333,,,,,,,0.25,,,0.4228,0.6666666666666666,24.45,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,,0.25,0.5,0.3333333333333333,1.0,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1889-200760-201152-2223,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Samuel Dalembert","Williams, Miller, Carney, Young, Dalembert",101150-1889-200760-201152-2223,PHI,162.0,1,3.0,4.0,5.0,5.0,5.0,,10,,3.0,4.0,8.0,4.0,3.0,4.0,8.0,1.0,1.0,2.0,,,,4.0,4.0,1.0,6.0,8.0,5.0,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,88.88888888888889,15.8,16.6,15.8,16.6,,0.540075,0.540075,0.2,0.25,1.0,4.166666666666667,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,0.5,0.5,0.75,1.0,1.0,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,0.5,,0.5,1.0,0.25,,0.5,,0.25,0.25,,,,,,,0.25,,,,0.25,26.5,2.0,,,2.0,,,2.0,,,2.0,2.0,2.0,,1.0,1.0,1.0,,0.5,0.5,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,,1.0,1.0,0.5,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1889-200760-201160-2501,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Jason Smith, Reggie Evans","Williams, Miller, Carney, Smith, Evans",101150-1889-200760-201160-2501,PHI,246.0,3,4.0,-6.0,6.0,6.0,,1.0,12,,3.0,,2.0,8.0,,,,,1.0,1.0,2.0,2.0,,2.0,,,2.0,,,0.2,,,,,70.2439024390244,16.333333333333332,24.666666666666668,16.333333333333332,20.666666666666668,,0.5835625,,,,,,,3.0,,,1.0,1.0,1.0,,2.0,5.0,,,,1.0,0.6,,1.0,,,,2.0,,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,0.2,,,,0.4,,,,,0.4,,,,,,,1.0,,,,,38.05,1.0,,,,,,1.0,,,,,2.0,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
101150-1889-200760-2223-2501,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Samuel Dalembert, Reggie Evans","Williams, Miller, Carney, Dalembert, Evans",101150-1889-200760-2223-2501,PHI,566.0,3,9.0,10.0,19.0,18.0,4.0,,37,5.0,14.0,6.0,22.0,12.0,2.0,2.0,4.0,4.0,5.0,9.0,3.0,4.0,1.0,5.0,8.0,4.0,20.0,4.0,4.0,0.5789473684210527,0.6666666666666666,1.0,1.0,1.0,94.13427561837456,12.68421052631579,18.055555555555557,11.157894736842104,18.055555555555557,0.3333333333333333,0.48507,0.40395,0.21052631578947367,0.2222222222222222,0.18181818181818182,8.542857142857143,0.21052631578947367,5.0,,1.0,,7.0,2.0,5.0,,5.0,,0.07142857142857142,,,0.3333333333333333,,0.4,3.0,4.0,,1.0,,,,,,1.0,,,2.0,,,,1.0,,,6.0,,12.0,3.0,4.0,,,,,,0.5333333333333333,,0.5,0.3333333333333333,0.06666666666666667,0.5,0.5714285714285714,,0.26666666666666666,0.06666666666666667,,,,,,,,,,0.3676,0.09090909090909091,26.2,4.0,,1.0,,2.0,2.0,8.0,,2.0,1.0,12.0,4.0,,6.0,4.0,1.0,,0.75,0.75,0.5714285714285714,,0.5,1.0,1.0,1.0,,1.0,,0.8,0.8,1.0,0.5,0.6666666666666666,0.4,0.4,0.5,,,2.0,,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,False
