EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,PenaltyTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PtsPutbacks,OffLongMidRangeReboundPct,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SelfORebPct,PtsUnassisted3s,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,3SecondViolations,ShortMidRangePctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Loose Ball Fouls,BlockedShortMidRange,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,SecondChanceArc3FGA,SecondChanceArc3Frequency,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Clear Path Fouls,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,OffensiveGoaltends,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
1502-200755-200788-2039-2045,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Keyon Dooling, Hedo Turkoglu","Foyle, Redick, Augustine, Dooling, Turkoglu",1502-200755-200788-2039-2045,ORL,221.0,2,4.0,-13.0,7.0,8.0,,,15.0,,,,1.0,1.0,,1.0,2.0,,,2.0,15.0,,,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,5.0,,,,,2.0,,,0.5,,0.5,,0.5,,,,1.0,,1.0,,,,,,97.73755656108598,18.0,11.875,18.0,11.875,,0.5,,,0.5,,,,0.35185,,,,,,12.95,,,,,,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-200788-2039-2230,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Keyon Dooling, Maurice Evans","Foyle, Redick, Augustine, Dooling, Evans",1502-200755-200788-2039-2230,ORL,96.0,1,2.0,-2.0,3.0,2.0,,,5.0,,,,,,,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,0.5,,1.0,,,,,,,,,,75.0,21.0,16.5,21.0,16.5,,,,,,,,1.0,0.51615,,,0.5,1.0,,,24.7,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-200788-2039-2306,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Keyon Dooling, Carlos Arroyo","Foyle, Redick, Augustine, Dooling, Arroyo",1502-200755-200788-2039-2306,ORL,85.0,1,1.0,,3.0,3.0,3.0,,6.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,2.0,3.0,,3.0,,,,,1.0,,,,,,,3.0,,,,,,,,0.6666666666666666,1.0,,0.75,,,1.0,,1.0,101.6470588235294,15.333333333333334,13.0,15.333333333333334,12.0,1.0,,,,,,,1.0,0.5459,,0.5459,,,,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-200788-2039-2772,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Keyon Dooling, Trevor Ariza","Foyle, Redick, Augustine, Dooling, Ariza",1502-200755-200788-2039-2772,ORL,298.0,2,5.0,2.0,9.0,9.0,9.0,4.0,18.0,5.0,2.0,1.0,2.0,3.0,3.0,5.0,10.0,4.0,,10.0,8.0,3.0,5.0,10.0,,10.0,2.0,3.0,2.0,,,,6.0,6.0,2.0,,1.0,1.0,1.0,,,,,8.0,10.0,9.0,0.5,0.5,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,,,0.5,,0.6666666666666666,0.3333333333333333,,,,86.97986577181207,17.11111111111111,16.0,12.88888888888889,14.11111111111111,0.35714285714285715,0.14285714285714285,0.5,1.0,0.21428571428571427,0.21428571428571427,0.4,0.6428571428571429,0.5166607142857143,0.5477875,0.5166607142857143,,,1.0,6.890000000000001,24.925,1.0,9.0,4.0,4.0,5.0,,3.0,4.0,8.0,4.0,4.0,,8.0,,1.0,,,0.8,1.0,,,0.8,1.0,,,,0.35714285714285715,0.8,0.21428571428571427,1.0,,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,,2.0,,,,3.0,4.0,2.0,,,1.0,,,,,,0.3333333333333333,0.2,0.2,0.2,0.2,0.5,,0.8,1.0,1.0,1.0,0.75,0.07142857142857142,,,,,,,0.5,,0.2,0.07142857142857142,,,0.2,2.0,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-200788-2230-2306,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Maurice Evans, Carlos Arroyo","Foyle, Redick, Augustine, Evans, Arroyo",1502-200755-200788-2230-2306,ORL,187.0,1,3.0,,6.0,6.0,6.0,1.0,12.0,3.0,1.0,,1.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,3.0,4.0,2.0,2.0,3.0,5.0,6.0,0.4,0.4,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.16666666666666666,0.5,1.0,,0.6,0.25,,,0.5,1.0,92.40641711229947,10.833333333333334,20.333333333333332,10.5,19.333333333333332,0.5,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5713583333333333,0.7592,0.5713583333333333,0.3333333333333333,0.4,1.0,4.76,24.5,1.0,6.0,2.0,2.0,3.0,,1.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,0.5,1.0,,0.5,0.6666666666666666,1.0,,,,0.5,0.6666666666666666,0.16666666666666666,1.0,,,,,,,,1.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,,,0.3333333333333333,1.0,,,0.5,,,,,,,,1.0,,,,,,0.4,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-200788-2306-2772,1610612753,"Adonal Foyle, JJ Redick, James Augustine, Carlos Arroyo, Trevor Ariza","Foyle, Redick, Augustine, Arroyo, Ariza",1502-200755-200788-2306-2772,ORL,144.0,1,2.0,-5.0,6.0,5.0,6.0,2.0,11.0,3.0,1.0,,,,1.0,,3.0,1.0,2.0,2.0,7.0,1.0,,3.0,2.0,2.0,,1.0,,,,1.0,2.0,3.0,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,6.0,,,,,0.2,0.2,0.25,,,,,0.25,,,,,110.0,16.0,9.6,13.166666666666666,9.2,0.75,,,,,0.25,1.0,1.0,0.4814875,0.3833,0.4814875,0.2,0.25,1.0,1.0999999999999999,24.9,1.0,5.0,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,0.75,,0.25,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,2.0,0.25,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2039-2045-2230,1610612753,"Adonal Foyle, JJ Redick, Keyon Dooling, Hedo Turkoglu, Maurice Evans","Foyle, Redick, Dooling, Turkoglu, Evans",1502-200755-2039-2045-2230,ORL,373.0,2,6.0,-1.0,11.0,11.0,1.0,1.0,22.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,8.0,2.0,1.0,14.0,15.0,1.0,,1.0,,,6.0,1.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,,1.0,4.0,2.0,,1.0,14.0,,1.0,0.625,,0.65,,0.6363636363636364,,0.2,,,1.0,,0.25,1.0,,,,84.93297587131367,17.272727272727273,16.636363636363637,17.0,16.181818181818183,0.2,0.3,0.6666666666666666,0.6666666666666666,0.3,0.1,1.0,0.4,0.48701999999999995,,0.3507,0.09090909090909091,0.1111111111111111,,9.75,24.45,0.09090909090909091,5.0,1.0,,,2.0,,,4.0,2.0,3.0,1.0,7.0,,,2.0,5.0,0.4,0.4,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,1.0,,1.0,1.0,,2.0,,,,,1.0,0.5,,0.5,,,,,,,,,,,,1.0,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2039-2045-2586,1610612753,"Adonal Foyle, JJ Redick, Keyon Dooling, Hedo Turkoglu, Keith Bogans","Foyle, Redick, Dooling, Turkoglu, Bogans",1502-200755-2039-2045-2586,ORL,15.0,1,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2039-2230-2567,1610612753,"Adonal Foyle, JJ Redick, Keyon Dooling, Maurice Evans, Brian Cook","Foyle, Redick, Dooling, Evans, Cook",1502-200755-2039-2230-2567,ORL,130.0,1,2.0,-1.0,3.0,3.0,,1.0,6.0,,,,,1.0,1.0,,1.0,1.0,,3.0,4.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,1.0,,,,3.0,,,,,0.75,,0.75,,0.5,,1.0,,0.25,1.0,,,,1.0,66.46153846153847,20.0,23.333333333333332,17.333333333333332,22.666666666666668,,,,,0.5,0.5,,0.5,0.4417,,,,,,17.7,26.2,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2039-2567-2586,1610612753,"Adonal Foyle, JJ Redick, Keyon Dooling, Brian Cook, Keith Bogans","Foyle, Redick, Dooling, Cook, Bogans",1502-200755-2039-2567-2586,ORL,128.0,1,2.0,-1.0,4.0,4.0,,,8.0,,,,1.0,2.0,1.0,2.0,3.0,1.0,,4.0,5.0,,,,,,4.0,1.0,,,2.0,2.0,,2.0,,,,,,,,,,4.0,,,0.6666666666666666,,0.5,,0.5,,0.25,0.6666666666666666,,,0.6666666666666666,,,,,,90.0,18.75,13.25,18.75,12.75,,0.25,,,0.5,0.25,,0.25,0.3978,,,,,,13.9,26.7,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2045-2230-2306,1610612753,"Adonal Foyle, JJ Redick, Hedo Turkoglu, Maurice Evans, Carlos Arroyo","Foyle, Redick, Turkoglu, Evans, Arroyo",1502-200755-2045-2230-2306,ORL,2.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2045-2230-2749,1610612753,"Adonal Foyle, JJ Redick, Hedo Turkoglu, Maurice Evans, Jameer Nelson","Foyle, Redick, Turkoglu, Evans, Nelson",1502-200755-2045-2230-2749,ORL,239.0,2,4.0,-2.0,7.0,8.0,,2.0,15.0,1.0,1.0,,,3.0,1.0,3.0,4.0,2.0,2.0,8.0,10.0,1.0,,,,,2.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,,1.0,,2.0,2.0,2.0,,1.0,6.0,,,0.75,,0.5,,0.5714285714285714,,0.3333333333333333,1.0,0.5,0.5,0.8,0.6666666666666666,1.0,1.0,,0.5,90.3765690376569,15.0,16.75,13.571428571428571,15.625,0.16666666666666666,,,,0.5,0.16666666666666666,0.5,0.5,0.4648583333333333,0.567125,,0.14285714285714285,0.2,,13.175,25.3,,,1.0,,,2.0,,,4.0,2.0,2.0,2.0,4.0,,,2.0,2.0,0.6666666666666666,1.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.5,0.5,,,,0.5,1.0,,,,,0.16666666666666666,,,,,,,1.0,,0.5,,,,0.25,2.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2045-2306-2586,1610612753,"Adonal Foyle, JJ Redick, Hedo Turkoglu, Carlos Arroyo, Keith Bogans","Foyle, Redick, Turkoglu, Arroyo, Bogans",1502-200755-2045-2306-2586,ORL,232.0,1,4.0,2.0,8.0,8.0,,1.0,16.0,4.0,1.0,,1.0,,2.0,2.0,5.0,2.0,1.0,8.0,6.0,1.0,,,,,,2.0,,1.0,4.0,5.0,1.0,6.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,8.0,,,0.4,,0.5,,0.5714285714285714,,0.2857142857142857,1.0,1.0,,1.0,0.25,,1.0,1.0,1.0,99.3103448275862,13.0,16.0,13.0,16.0,0.5714285714285714,0.14285714285714285,,,,0.2857142857142857,1.0,0.8571428571428571,0.5395714285714286,0.5175,,0.14285714285714285,0.2,,2.82,24.95,,,2.0,,,,,,4.0,2.0,3.0,,7.0,,,,1.0,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,,1.0,,1.0,,,,,3.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,0.5,,0.5,,,,,,,0.5,0.3333333333333333,0.5,,,1.0,,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2045-2586-2749,1610612753,"Adonal Foyle, JJ Redick, Hedo Turkoglu, Keith Bogans, Jameer Nelson","Foyle, Redick, Turkoglu, Bogans, Nelson",1502-200755-2045-2586-2749,ORL,63.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,24.0,19.5,24.0,19.5,,,,,1.0,,,,0.4106,,,,,,17.3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200755-2230-2306-2567,1610612753,"Adonal Foyle, JJ Redick, Maurice Evans, Carlos Arroyo, Brian Cook","Foyle, Redick, Evans, Arroyo, Cook",1502-200755-2230-2306-2567,ORL,93.0,1,2.0,-1.0,3.0,2.0,3.0,,5.0,,,,,3.0,,2.0,3.0,,,4.0,5.0,,2.0,3.0,,4.0,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,77.41935483870968,14.666666666666666,24.5,14.666666666666666,24.5,,,,,1.0,,,,0.3858,,0.3858,,,1.0,18.400000000000002,,1.0,,,,,2.0,,,4.0,2.0,2.0,2.0,4.0,,,,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200788-2039-2045-2306,1610612753,"Adonal Foyle, James Augustine, Keyon Dooling, Hedo Turkoglu, Carlos Arroyo","Foyle, Augustine, Dooling, Turkoglu, Arroyo",1502-200788-2039-2045-2306,ORL,45.0,1,1.0,,1.0,2.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,96.0,17.0,14.0,17.0,14.0,1.0,,,,,,,1.0,0.5418,,0.5418,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200788-2039-2045-2749,1610612753,"Adonal Foyle, James Augustine, Keyon Dooling, Hedo Turkoglu, Jameer Nelson","Foyle, Augustine, Dooling, Turkoglu, Nelson",1502-200788-2039-2045-2749,ORL,598.0,2,10.0,,17.0,18.0,3.0,4.0,35.0,3.0,1.0,4.0,5.0,6.0,2.0,5.0,14.0,3.0,5.0,18.0,18.0,4.0,,1.0,2.0,2.0,6.0,2.0,1.0,1.0,6.0,7.0,5.0,12.0,1.0,1.0,,,2.0,6.0,6.0,,3.0,14.0,2.0,3.0,0.35714285714285715,,0.38235294117647056,,0.45,0.3333333333333333,0.17647058823529413,1.0,1.0,0.5,1.0,0.45454545454545453,0.5,1.0,1.0,,84.2809364548495,18.705882352941178,15.555555555555555,16.470588235294116,15.555555555555555,0.17647058823529413,0.29411764705882354,0.8,0.8,0.35294117647058826,0.11764705882352941,0.25,0.35294117647058826,0.4455029411764706,0.4898,0.395925,0.15,0.17647058823529413,0.1111111111111111,12.335714285714285,24.400000000000002,0.17647058823529413,,,,,1.0,1.0,1.0,4.0,2.0,3.0,,7.0,,,2.0,2.0,0.4,0.5,,1.0,,,0.16666666666666666,0.16666666666666666,,,,0.5,,1.0,1.0,,,,,1.0,2.0,,4.0,,3.0,,1.0,1.0,,1.0,,4.0,,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,0.07142857142857142,0.3333333333333333,,1.0,0.4444444444444444,0.3333333333333333,,,,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,,0.2222222222222222,2.0,0.6,,,,,,,,,,,,,,,,2.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200788-2039-2230-2306,1610612753,"Adonal Foyle, James Augustine, Keyon Dooling, Maurice Evans, Carlos Arroyo","Foyle, Augustine, Dooling, Evans, Arroyo",1502-200788-2039-2230-2306,ORL,53.0,1,1.0,-4.0,2.0,3.0,,,5.0,,,,1.0,,,,1.0,,,,4.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,135.8490566037736,18.5,5.333333333333333,18.5,5.333333333333333,,1.0,,,,,,,0.3459,,,,,,12.8,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
1502-200788-2039-2749-2772,1610612753,"Adonal Foyle, James Augustine, Keyon Dooling, Jameer Nelson, Trevor Ariza","Foyle, Augustine, Dooling, Nelson, Ariza",1502-200788-2039-2749-2772,ORL,88.0,1,1.0,,2.0,2.0,2.0,1.0,4.0,1.0,,,,,1.0,,1.0,1.0,,3.0,3.0,,,1.0,,3.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,3.0,2.0,,,0.75,0.75,0.75,0.75,0.5,1.0,,,1.0,1.0,,1.0,,,65.45454545454545,22.5,21.5,19.5,21.5,0.5,,,,,0.5,,1.0,0.5544,0.5679,0.5544,,,1.0,,24.2,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,0.5,,0.5,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.5,1.5,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1610612753,2008,2007-08,False
