EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,Technical Free Throw Trips,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,SelfOReb,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,HeaveAttempts,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangePctAssisted,AtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,DefArc3ReboundPct,SecondChanceAtRimAccuracy,LostBallTurnovers,ShortMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Travels,BlockedLongMidRange,3SecondViolations,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101138-1717-1891-224-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Eddie Jones, Jerry Stackhouse","Bass, Nowitzki, Terry, Jones, Stackhouse",101138-1717-1891-224-711,DAL,169.0,1,3.0,7.0,7.0,3.0,7.0,14,,1.0,,,1.0,3.0,,8.0,13.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,8.0,2.0,3.0,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,,1.0,1.0,,,119.28994082840237,14.857142857142858,9.285714285714286,14.857142857142858,8.428571428571429,0.16666666666666666,,,,,,0.47731666666666667,0.47105,,,0.25,4.6000000000000005,0.42857142857142855,-5.0,,2.0,1.0,2.0,2.0,,,2.0,3.0,,,,1.0,,2.0,2.0,,,,,0.6666666666666666,,0.6666666666666666,,0.5,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,0.8333333333333334,1.0,,23.900000000000002,,,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,2.0,,6.0,,,,,1.0,1.0,,1.0,,1.0,,6.0,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,0.5,1.0,,0.16666666666666666,,,,1.0,,1.0,0.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1891-2572-467,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd","Bass, Nowitzki, Terry, Howard, Kidd",101138-1717-1891-2572-467,DAL,2297.0,5,38.0,70.0,65.0,35.0,10.0,135,1.0,9.0,7.0,20.0,20.0,53.0,24.0,82.0,61.0,8.0,23.0,18.0,46.0,10.0,3.0,29.0,32.0,48.0,2.0,1.0,5.0,3.0,10.0,17.0,25.0,,7.0,4.0,70.0,46.0,35.0,4.0,0.37735849056603776,0.34782608695652173,0.4142857142857143,0.4375,0.5,0.5609756097560976,0.4,0.8055555555555556,0.75,0.8,0.8,1.0,84.63212886373532,15.814285714285715,18.307692307692307,14.642857142857142,17.861538461538462,0.12857142857142856,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.35,0.35,0.5023928571428571,0.4979390625,0.10256410256410256,0.11666666666666667,0.5609756097560976,8.347169811320754,0.5,21.0,12.0,24.0,11.0,5.0,13.0,4.0,8.0,6.0,17.0,6.0,12.0,4.0,9.0,,13.0,5.0,11.0,,16.0,2.0,0.35294117647058826,0.4444444444444444,0.35294117647058826,0.42857142857142855,0.24285714285714285,,0.34375,0.37209302325581395,0.45454545454545453,0.34285714285714286,0.18571428571428572,0.38461538461538464,0.38461538461538464,0.34375,0.25,0.5,0.5857142857142857,0.38461538461538464,0.14634146341463414,24.370588235294118,,0.8571428571428571,0.7777777777777778,7.0,10.0,3.0,4.0,0.05660377358490566,0.125,,0.375,0.1,0.6363636363636364,0.5189428571428572,,30.0,15.0,21.0,5.0,48.0,3.0,0.75,0.7894736842105263,0.7142857142857143,12.0,4.0,1.0,4.0,1.0,1.0,1.0,18.0,6.0,5.0,1.0,9.0,5.0,1.0,,,2.0,1.0,,1.0,3.0,,3.0,,1.0,1.0,0.45454545454545453,0.23076923076923078,0.6666666666666666,0.5,0.5714285714285714,0.75,0.05714285714285714,0.25,0.25,1.0,1.0,0.09090909090909091,0.36363636363636365,0.03125,2.0,3.0,2.0,0.3,0.2727272727272727,0.6666666666666666,0.2857142857142857,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.375,0.6666666666666666,1.0,0.5,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1891-2572-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Bass, Nowitzki, Terry, Howard, Stackhouse",101138-1717-1891-2572-711,DAL,566.0,2,9.0,16.0,16.0,2.0,,32,1.0,2.0,1.0,3.0,4.0,8.0,4.0,12.0,20.0,,3.0,,,,,6.0,6.0,9.0,2.0,1.0,4.0,,3.0,4.0,6.0,,3.0,,12.0,,2.0,,0.5,,0.36363636363636365,,0.42857142857142855,,0.5,0.8571428571428571,,0.8571428571428571,0.75,,81.41342756183745,18.0625,17.3125,16.125,16.625,0.18181818181818182,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.4718090909090909,0.34853333333333336,0.21428571428571427,0.2727272727272727,,8.775,0.125,-8.0,2.0,3.0,,,3.0,,,,3.0,,,,,,3.0,,2.0,,3.0,,,,,,0.2727272727272727,,0.5,0.42857142857142855,,0.2727272727272727,0.2727272727272727,,,,,,0.5454545454545454,,,25.03333333333333,,1.0,1.0,,1.0,1.0,,0.125,,0.5,,,,0.2385,,8.0,4.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1891-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, Terry, Kidd, Stackhouse",101138-1717-1891-467-711,DAL,848.0,4,14.0,25.0,24.0,8.0,8.0,49,3.0,6.0,,3.0,7.0,15.0,6.0,29.0,32.0,,2.0,2.0,8.0,6.0,1.0,3.0,4.0,10.0,3.0,2.0,4.0,1.0,7.0,7.0,8.0,1.0,3.0,1.0,24.0,8.0,8.0,1.0,0.4666666666666667,,0.4791666666666667,0.5,0.5185185185185185,0.5714285714285714,0.75,0.75,0.3333333333333333,0.5714285714285714,1.0,1.0,83.20754716981132,17.6,17.0,16.04,16.0,0.25,0.5,0.5,0.125,,,0.5087583333333333,0.4503166666666667,0.11538461538461539,0.17647058823529413,0.27586206896551724,8.893333333333334,0.32,-3.0,5.0,6.0,,2.0,3.0,1.0,2.0,3.0,9.0,1.0,5.0,2.0,4.0,,3.0,2.0,3.0,,6.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,,0.42857142857142855,0.38461538461538464,0.5,0.25,0.125,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.625,0.6666666666666666,0.1724137931034483,23.72222222222222,1.0,0.5,1.0,3.0,3.0,,1.0,,,,0.3333333333333333,0.07692307692307693,0.75,0.573925,,8.0,4.0,7.0,,17.0,1.0,0.5714285714285714,0.6666666666666666,,4.0,,1.0,6.0,,2.0,1.0,9.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,,1.0,2.0,,,1.0,,1.0,,3.0,1.0,0.3333333333333333,0.5,0.4,0.6666666666666666,0.6666666666666666,0.75,0.25,0.16666666666666666,0.16666666666666666,1.0,1.0,,,0.3333333333333333,2.0,2.0,2.0,0.6666666666666666,0.5,,0.6666666666666666,1.0,1.0,2.0,,,1.0,,,,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1904-200826-711,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, J.J. Barea, Jerry Stackhouse","Bass, Nowitzki, George, Barea, Stackhouse",101138-1717-1904-200826-711,DAL,97.0,1,2.0,3.0,3.0,,,6,,,,1.0,,2.0,,,7.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,89.0721649484536,25.0,7.333333333333333,22.0,7.333333333333333,,,,0.25,,,0.5018375,,,,,10.1,,-7.0,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,0.5,,0.5,0.3333333333333333,,0.25,,,,,,,0.75,,,23.1,,,,1.0,1.0,,,,,,,,1.0,0.5486,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1904-2572-467,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, Josh Howard, Jason Kidd","Bass, Nowitzki, George, Howard, Kidd",101138-1717-1904-2572-467,DAL,264.0,2,4.0,8.0,8.0,3.0,1.0,16,,1.0,2.0,3.0,4.0,8.0,2.0,13.0,2.0,,2.0,,3.0,4.0,,7.0,7.0,9.0,,,,,1.0,2.0,2.0,,1.0,,9.0,3.0,3.0,,0.5,,0.6111111111111112,0.5,0.65,0.5,,0.875,,0.875,1.0,,87.27272727272727,13.5,19.5,12.75,19.375,0.1111111111111111,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4718166666666666,0.5029833333333333,0.1,0.1111111111111111,0.23076923076923078,9.5125,0.375,11.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,1.0,0.1111111111111111,,0.5,0.5,0.5,0.4444444444444444,0.1111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,1.0,0.3076923076923077,25.0,,,0.6666666666666666,1.0,2.0,2.0,1.0,0.25,0.25,1.0,1.0,0.5,0.5,0.4464,,4.0,2.0,3.0,2.0,7.0,,0.5,0.6666666666666666,1.0,2.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,0.5,0.6666666666666666,,,,,,1.0,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1904-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, George, Kidd, Stackhouse",101138-1717-1904-467-711,DAL,61.0,1,1.0,1.0,3.0,,1.0,4,,,,,,,,,4.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,94.42622950819673,20.0,13.666666666666666,20.0,10.666666666666666,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-2572-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Josh Howard, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, Howard, Kidd, Stackhouse",101138-1717-2572-467-711,DAL,605.0,3,10.0,19.0,20.0,,8.0,39,1.0,2.0,3.0,5.0,9.0,12.0,5.0,26.0,24.0,,,,,6.0,3.0,3.0,6.0,6.0,2.0,2.0,3.0,,6.0,6.0,7.0,,2.0,,26.0,,,,0.75,,0.8076923076923077,,0.8125,,0.6666666666666666,0.75,1.0,0.8571428571428571,,1.0,92.82644628099173,12.631578947368421,18.25,12.631578947368421,17.9,0.15384615384615385,0.5,0.5,0.38461538461538464,0.6,0.6,0.49585769230769233,,0.1875,0.14285714285714285,,9.6,,2.0,,5.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,3.0,1.0,,1.0,,0.07692307692307693,,,,,0.38461538461538464,0.07692307692307693,1.0,1.0,,,,0.46153846153846156,1.0,,24.0,,,1.0,,,,,,,,,,,,,12.0,6.0,7.0,3.0,15.0,1.0,0.6666666666666666,0.6666666666666666,1.0,5.0,,,,,,,3.0,1.0,1.0,,3.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,0.6,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1731-1904-436-711,1610612742,"Brandon Bass, Tyronn Lue, Devean George, Juwan Howard, Jerry Stackhouse","Bass, Lue, George, Howard, Stackhouse",101138-1731-1904-436-711,DAL,46.0,1,1.0,2.0,3.0,2.0,3.0,5,,,,,,,,3.0,2.0,,,,3.0,,,,1.0,1.0,,,,,1.0,,,,,,3.0,3.0,2.0,,,,0.75,0.75,0.75,0.75,,,,,,,156.52173913043478,13.5,6.333333333333333,13.5,6.333333333333333,,,,,,,0.450525,0.450525,,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,,1.0,,1.0,0.5,0.5,0.5,,1.0,1.0,,,,,1.0,0.5,0.5,,1.0,0.5,1.0,0.5,,24.65,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1891-1904-2572-467,1610612742,"Brandon Bass, Jason Terry, Devean George, Josh Howard, Jason Kidd","Bass, Terry, George, Howard, Kidd",101138-1891-1904-2572-467,DAL,65.0,1,1.0,2.0,2.0,,,4,,1.0,,1.0,,3.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,88.61538461538463,22.5,10.0,22.0,10.0,0.3333333333333333,,,0.3333333333333333,,,0.4204666666666667,,,,,9.733333333333333,,-4.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,1.0,0.5681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1891-1904-711-956,1610612742,"Brandon Bass, Jason Terry, Devean George, Jerry Stackhouse, Erick Dampier","Bass, Terry, George, Stackhouse, Dampier",101138-1891-1904-711-956,DAL,105.0,1,2.0,3.0,3.0,,,6,,,,2.0,1.0,3.0,,2.0,4.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,,,,,82.28571428571429,23.333333333333332,11.666666666666666,23.333333333333332,9.333333333333334,,,,0.6666666666666666,,,0.4483333333333333,,,,,11.633333333333333,,-2.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.5,0.5,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1891-2124-2572-711,1610612742,"Brandon Bass, Jason Terry, Malik Allen, Josh Howard, Jerry Stackhouse","Bass, Terry, Allen, Howard, Stackhouse",101138-1891-2124-2572-711,DAL,341.0,2,6.0,9.0,8.0,,,17,,,1.0,7.0,2.0,9.0,,4.0,13.0,,,,,2.0,,2.0,3.0,5.0,1.0,1.0,2.0,,3.0,,,,,,2.0,,,,0.2222222222222222,,0.2,,0.2,,0.5,1.0,,1.0,1.0,,71.78885630498533,21.666666666666668,18.25,19.77777777777778,18.25,,,,0.7,0.14285714285714285,0.14285714285714285,0.42277,,,,,13.255555555555555,,-9.0,2.0,2.0,,,,,,,1.0,,2.0,,,,,,2.0,1.0,2.0,2.0,,,,0.5,0.1,1.0,0.3333333333333333,0.2857142857142857,1.0,0.2,,,,,,,0.3,,0.5,23.8,,,,1.0,2.0,1.0,,0.1111111111111111,0.5,,,,0.5,0.4234,,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2,,0.5,1.0,,0.1,,,,,,,,1.0,1.0,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1891-224-2572-436,1610612742,"Brandon Bass, Jason Terry, Eddie Jones, Josh Howard, Juwan Howard","Bass, Terry, Jones, Howard, Howard",101138-1891-224-2572-436,DAL,223.0,1,4.0,6.0,7.0,,,13,,,,2.0,1.0,3.0,2.0,4.0,8.0,,,,,,2.0,,3.0,3.0,,,1.0,,2.0,1.0,2.0,,1.0,,4.0,,,,0.3333333333333333,,0.25,,0.4,,,,0.6666666666666666,0.4,,1.0,83.94618834080717,17.666666666666668,16.714285714285715,17.666666666666668,13.571428571428571,,,,0.5,,,0.474875,,0.2,0.25,,11.066666666666668,,-4.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,0.25,1.0,,,,0.25,0.25,,,,,,0.5,,,25.1,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1891-2572-711-956,1610612742,"Brandon Bass, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Bass, Terry, Howard, Stackhouse, Dampier",101138-1891-2572-711-956,DAL,126.0,2,2.0,5.0,4.0,,,9,,1.0,,,1.0,3.0,,2.0,4.0,,,,,2.0,,2.0,2.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,,0.2,,0.2,,,0.6666666666666666,,0.6666666666666666,0.5,,102.85714285714285,15.6,12.0,12.8,12.0,0.2,,,,,,0.55513,,,,,3.8333333333333335,,-2.0,2.0,2.0,,,2.0,,,,2.0,,2.0,,,,2.0,,1.0,,1.0,,,,,0.5,0.4,,0.5,0.25,1.0,0.4,0.4,,,,,,0.8,,1.0,24.9,,1.0,,1.0,1.0,,,,,,,,0.5,0.597925,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,0.5,0.5,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,,1.0,,,,,,1.0,1.0,,0.5,,,,,1.0,,,0.5,,,,,,1.0,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-1904-2572-467-956,1610612742,"Brandon Bass, Devean George, Josh Howard, Jason Kidd, Erick Dampier","Bass, George, Howard, Kidd, Dampier",101138-1904-2572-467-956,DAL,19.0,1,,,1.0,,,1,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,13.0,,13.0,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-2124-2572-467-711,1610612742,"Brandon Bass, Malik Allen, Josh Howard, Jason Kidd, Jerry Stackhouse","Bass, Allen, Howard, Kidd, Stackhouse",101138-2124-2572-467-711,DAL,76.0,1,1.0,2.0,2.0,,,4,,,,,1.0,2.0,,2.0,,,,,,2.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,75.78947368421053,15.5,22.5,15.5,22.5,,,,,,,0.5947,,,,,,,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,0.591,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612742,2008,2007-08,False
101138-2572-467-711-956,1610612742,"Brandon Bass, Josh Howard, Jason Kidd, Jerry Stackhouse, Erick Dampier","Bass, Howard, Kidd, Stackhouse, Dampier",101138-2572-467-711-956,DAL,68.0,1,1.0,2.0,3.0,,3.0,5,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,3.0,,,,1.0,,1.0,,0.75,,1.0,1.0,,1.0,1.0,,105.88235294117648,17.5,11.0,17.5,11.0,,,,1.0,1.0,1.0,0.4184,,0.5,0.5,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-1904-224-2572,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Eddie Jones, Josh Howard","Nowitzki, Terry, George, Jones, Howard",1717-1891-1904-224-2572,DAL,218.0,1,4.0,6.0,7.0,,7.0,13,,1.0,,1.0,,3.0,,3.0,5.0,,,,,,1.0,4.0,5.0,6.0,1.0,,1.0,,1.0,2.0,,,,,3.0,,,,,,0.25,,0.25,,1.0,1.0,1.0,1.0,1.0,,85.87155963302753,15.5,17.857142857142858,14.5,17.857142857142858,0.16666666666666666,,,0.16666666666666666,,,0.4769583333333333,,,,,9.133333333333333,,-2.0,1.0,1.0,,1.0,2.0,,,1.0,3.0,,,,,,2.0,1.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,,0.2,,0.16666666666666666,0.3333333333333333,0.5,0.5,,,,0.6666666666666666,0.5,,24.03333333333333,,,,,1.0,,,,,,,,,0.4058,,,,1.0,,3.0,,,,,,,,1.0,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
