EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Offensive Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Travels,SecondChanceFg3Pct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,HeaveAttempts,SecondChanceCorner3FGM,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,team_id,year,season,team_vs
1752-1921-1952-2564-2571,1610612756,"Sean Marks, Gordan Giricek, Raja Bell, Boris Diaw, Leandro Barbosa","Marks, Giricek, Bell, Diaw, Barbosa",1752-1921-1952-2564-2571,PHX,54.0,1,1.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,80.0,15.5,23.0,15.5,21.0,,,,,,,,,,,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2405-255-959,1610612756,"Gordan Giricek, Raja Bell, Amar'e Stoudemire, Grant Hill, Steve Nash","Giricek, Bell, Stoudemire, Hill, Nash",1921-1952-2405-255-959,PHX,4.0,1,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2405-2564-2571,1610612756,"Gordan Giricek, Raja Bell, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa","Giricek, Bell, Stoudemire, Diaw, Barbosa",1921-1952-2405-2564-2571,PHX,712.0,3,12.0,21.0,22.0,14.0,11.0,1.0,43.0,4.0,3.0,4.0,3.0,10.0,8.0,3.0,26.0,19.0,,,6.0,5.0,3.0,21.0,4.0,1.0,1.0,,8.0,2.0,10.0,7.0,9.0,2.0,4.0,2.0,21.0,14.0,,2.0,0.65,,0.8076923076923077,0.4444444444444444,,0.16666666666666666,1.0,0.8888888888888888,0.2222222222222222,,1.0,86.96629213483146,17.38095238095238,15.772727272727273,15.619047619047619,15.272727272727273,0.2222222222222222,0.2222222222222222,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5085500000000001,0.5272272727272728,,0.8076923076923077,24.025,0.6666666666666666,7.0,,1.0,5.0,3.0,4.0,5.0,,1.0,2.0,15.0,3.0,5.0,8.0,3.0,21.0,7.0,26.0,1.0,0.625,0.625,0.4,,0.6388888888888888,,0.875,0.5,1.0,0.05555555555555555,,,0.2777777777777778,0.75,0.75,1.0,0.75,9.6,3.0,,,,1.0,,2.0,,,2.0,2.0,4.0,2.0,3.0,6.0,,,3.0,1.0,2.0,1.0,,,,3.0,,1.0,,,,,0.75,0.75,0.5,0.8181818181818182,,,,0.3333333333333333,1.0,1.0,,,,0.5,0.5,0.5,0.4,0.4,1.0,0.2222222222222222,,,0.6666666666666666,0.18181818181818182,0.3876,,,3.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,0.8,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2405-2564-959,1610612756,"Gordan Giricek, Raja Bell, Amar'e Stoudemire, Boris Diaw, Steve Nash","Giricek, Bell, Stoudemire, Diaw, Nash",1921-1952-2405-2564-959,PHX,528.0,2,9.0,17.0,17.0,17.0,11.0,4.0,34.0,4.0,4.0,8.0,8.0,10.0,8.0,4.0,20.0,10.0,,5.0,10.0,8.0,4.0,20.0,8.0,3.0,,1.0,9.0,4.0,13.0,8.0,4.0,1.0,5.0,2.0,20.0,17.0,1.0,2.0,0.5,0.625,0.5,0.4444444444444444,1.0,0.6,,0.8,0.36363636363636365,1.0,,92.72727272727272,14.823529411764707,16.235294117647058,13.294117647058824,15.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.43188611111111114,0.43188611111111114,0.25,1.0,25.8125,1.0,10.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,7.0,8.0,15.0,0.5,0.25,0.25,0.5,1.0,0.4444444444444444,0.625,0.8,0.75,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.25,0.25,0.5,0.25,10.24,5.0,4.0,3.0,4.0,,,3.0,1.0,1.0,3.0,,,,5.0,4.0,2.0,,2.0,1.0,,1.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,3.0,0.4,0.5,0.5,0.4444444444444444,,,0.5,0.16666666666666666,,0.16666666666666666,,,0.75,0.75,0.75,0.3333333333333333,,,,,0.25,1.0,0.75,,0.48911666666666664,0.05555555555555555,0.1,1.0,,,,2.0,2.0,,2.0,,,,0.25,,,,,0.25,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.75,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2405-2571-406,1610612756,"Gordan Giricek, Raja Bell, Amar'e Stoudemire, Leandro Barbosa, Shaquille O'Neal","Giricek, Bell, Stoudemire, Barbosa, O'Neal",1921-1952-2405-2571-406,PHX,160.0,1,3.0,4.0,4.0,,,,8.0,,,,,2.0,,,4.0,3.0,,,,,,,,,,,2.0,,2.0,1.0,3.0,,2.0,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,,,72.0,22.5,17.5,22.5,15.75,,,,,,0.3508,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,2.0,,4.0,2.0,4.0,,,,1.0,,1.0,,0.6666666666666666,,,0.5,1.0,1.0,0.5,,,,,16.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,2.0,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2405-406-959,1610612756,"Gordan Giricek, Raja Bell, Amar'e Stoudemire, Shaquille O'Neal, Steve Nash","Giricek, Bell, Stoudemire, O'Neal, Nash",1921-1952-2405-406-959,PHX,116.0,2,2.0,4.0,4.0,1.0,,,8.0,1.0,,1.0,1.0,2.0,1.0,,5.0,5.0,,,,1.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,3.0,1.0,,,0.8333333333333334,,1.5,0.3333333333333333,,,1.0,0.5,,,1.0,99.3103448275862,15.5,13.5,15.5,12.25,0.3333333333333333,0.3333333333333333,,1.0,0.6666666666666666,0.43274999999999997,0.35775,,0.6,24.5,0.25,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,1.0,5.0,,5.0,1.0,1.0,1.0,0.5,,0.8333333333333334,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,5.45,1.0,,,,,,1.0,,,,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.5,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-255-2564-2571,1610612756,"Gordan Giricek, Raja Bell, Grant Hill, Boris Diaw, Leandro Barbosa","Giricek, Bell, Hill, Diaw, Barbosa",1921-1952-255-2564-2571,PHX,264.0,2,4.0,6.0,9.0,2.0,1.0,,15.0,1.0,,1.0,1.0,5.0,1.0,5.0,13.0,9.0,,,2.0,1.0,,4.0,1.0,,,,5.0,,5.0,1.0,3.0,,6.0,,4.0,2.0,,,0.75,,0.6666666666666666,0.16666666666666666,,,,1.0,,,,81.81818181818181,23.833333333333332,13.444444444444445,23.833333333333332,13.444444444444445,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.3650166666666667,0.2999,,0.3076923076923077,27.3,0.3333333333333333,4.0,3.0,3.0,1.0,,4.0,,,,8.0,,,,,,,5.0,13.0,,,,0.8,,0.6666666666666666,,1.0,1.0,1.0,0.5,1.0,1.0,0.16666666666666666,,,,,10.02,,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,0.6666666666666666,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-255-2571-959,1610612756,"Gordan Giricek, Raja Bell, Grant Hill, Leandro Barbosa, Steve Nash","Giricek, Bell, Hill, Barbosa, Nash",1921-1952-255-2571-959,PHX,17.0,1,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,254.11764705882354,11.0,3.0,11.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2564-2571-406,1610612756,"Gordan Giricek, Raja Bell, Boris Diaw, Leandro Barbosa, Shaquille O'Neal","Giricek, Bell, Diaw, Barbosa, O'Neal",1921-1952-2564-2571-406,PHX,470.0,4,8.0,19.0,16.0,14.0,13.0,3.0,35.0,6.0,2.0,2.0,2.0,12.0,3.0,7.0,17.0,16.0,1.0,1.0,8.0,2.0,7.0,11.0,2.0,1.0,1.0,,7.0,2.0,9.0,4.0,8.0,,10.0,5.0,11.0,14.0,3.0,5.0,0.425,0.25,0.36666666666666664,0.2,,0.14285714285714285,1.0,0.875,0.2222222222222222,,,107.2340425531915,12.368421052631579,14.6875,12.157894736842104,14.5625,0.4,0.13333333333333333,0.2,0.2,0.6,0.4505607142857143,0.43785555555555555,0.058823529411764705,0.6470588235294118,29.233333333333334,0.7368421052631579,1.0,,2.0,4.0,,5.0,,,1.0,2.0,,,,4.0,,8.0,6.0,16.0,,,,0.4166666666666667,,0.3333333333333333,,0.8571428571428571,,1.0,0.13333333333333333,,,0.26666666666666666,,,,,8.799999999999999,,1.0,,1.0,,1.0,4.0,,,1.0,1.0,1.0,,2.0,8.0,,,4.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.8,0.8,0.25,0.2,,,,0.5,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,1.0,0.06666666666666667,,,0.5,,0.5013,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-1952-2564-2571-959,1610612756,"Gordan Giricek, Raja Bell, Boris Diaw, Leandro Barbosa, Steve Nash","Giricek, Bell, Diaw, Barbosa, Nash",1921-1952-2564-2571-959,PHX,104.0,1,2.0,5.0,3.0,4.0,,,8.0,3.0,2.0,,,4.0,,,2.0,2.0,,,3.0,,,2.0,,,,,2.0,,2.0,,1.0,1.0,,,2.0,4.0,,,0.25,,0.3333333333333333,,,,,1.0,,,,110.76923076923076,10.8,16.666666666666668,10.8,16.666666666666668,0.75,,0.6666666666666666,,0.75,0.585625,0.5737333333333333,,1.0,,0.8,,,,1.0,,1.0,,,,2.0,,,,,,,2.0,2.0,,,,0.25,,0.25,,1.0,1.0,,,,,0.25,,,,,3.775,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2405-255-2564-2571,1610612756,"Gordan Giricek, Amar'e Stoudemire, Grant Hill, Boris Diaw, Leandro Barbosa","Giricek, Stoudemire, Hill, Diaw, Barbosa",1921-2405-255-2564-2571,PHX,297.0,2,5.0,9.0,10.0,1.0,6.0,1.0,19.0,4.0,1.0,,,8.0,1.0,1.0,9.0,9.0,,,1.0,,,2.0,,1.0,1.0,,4.0,2.0,6.0,3.0,1.0,,1.0,,2.0,1.0,,,0.5,,1.0,0.1111111111111111,,0.25,0.5,0.8,0.4,,0.5,92.12121212121212,14.444444444444445,16.7,11.11111111111111,15.4,0.4444444444444444,,1.0,,0.5555555555555556,0.49592222222222226,0.5453,,0.2222222222222222,23.0,0.1111111111111111,,1.0,1.0,3.0,,4.0,,,2.0,6.0,,,,1.0,,2.0,3.0,9.0,,,,0.5,,0.4444444444444444,,1.0,,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,,,,,8.3625,1.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,0.25,0.25,1.0,1.0,,,0.5,1.0,,,1.0,0.2,,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,1.0,,0.44625,0.1111111111111111,0.125,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2405-255-2571-406,1610612756,"Gordan Giricek, Amar'e Stoudemire, Grant Hill, Leandro Barbosa, Shaquille O'Neal","Giricek, Stoudemire, Hill, Barbosa, O'Neal",1921-2405-255-2571-406,PHX,104.0,1,2.0,3.0,3.0,,,,6.0,1.0,,,,2.0,1.0,,4.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,0.6666666666666666,,,0.3333333333333333,,,,1.0,,,,83.07692307692308,19.0,15.666666666666666,19.0,15.666666666666666,0.3333333333333333,,,,0.6666666666666666,0.50555,,,,23.2,,4.0,,,1.0,,2.0,,,,2.0,,,,1.0,,2.0,2.0,4.0,,,,1.0,,0.6666666666666666,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,9.2,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2405-2564-2571-406,1610612756,"Gordan Giricek, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Shaquille O'Neal","Giricek, Stoudemire, Diaw, Barbosa, O'Neal",1921-2405-2564-2571-406,PHX,77.0,2,1.0,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,,2.0,4.0,4.0,,,1.0,,2.0,4.0,,,1.0,,1.0,,1.0,1.0,2.0,,4.0,2.0,4.0,3.0,1.0,2.0,0.6666666666666666,,0.6666666666666666,,,,1.0,0.5,,,1.0,112.2077922077922,2.0,23.666666666666668,2.0,23.666666666666668,1.0,,1.0,,1.0,0.7239,0.7239,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2405-2564-2571-959,1610612756,"Gordan Giricek, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Steve Nash","Giricek, Stoudemire, Diaw, Barbosa, Nash",1921-2405-2564-2571-959,PHX,143.0,2,2.0,5.0,4.0,1.0,1.0,,9.0,,,,,1.0,,1.0,1.0,5.0,,,,,,,,,,,1.0,,1.0,2.0,1.0,,2.0,1.0,,1.0,,,0.25,,,,,,,0.3333333333333333,,,,90.62937062937063,14.0,18.25,14.0,14.25,,,,,,0.321,,,,,0.2,-4.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,,,,,,1.0,,,,,14.9,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,1.0,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2405-2571-406-959,1610612756,"Gordan Giricek, Amar'e Stoudemire, Leandro Barbosa, Shaquille O'Neal, Steve Nash","Giricek, Stoudemire, Barbosa, O'Neal, Nash",1921-2405-2571-406-959,PHX,189.0,2,3.0,6.0,5.0,,,,11.0,2.0,,,,6.0,,,8.0,6.0,,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,83.80952380952381,19.333333333333332,14.6,19.333333333333332,14.6,0.3333333333333333,,,,0.3333333333333333,0.4402166666666667,,,,,,2.0,1.0,2.0,2.0,,4.0,,,,6.0,,,,1.0,,2.0,2.0,8.0,,,,0.6666666666666666,,0.6666666666666666,,1.0,,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,9.483333333333333,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-255-2564-2571-406,1610612756,"Gordan Giricek, Grant Hill, Boris Diaw, Leandro Barbosa, Shaquille O'Neal","Giricek, Hill, Diaw, Barbosa, O'Neal",1921-255-2564-2571-406,PHX,317.0,2,5.0,13.0,13.0,5.0,2.0,,26.0,2.0,,,,6.0,1.0,1.0,3.0,10.0,,,1.0,,1.0,1.0,,,1.0,1.0,6.0,,6.0,2.0,5.0,,4.0,2.0,1.0,5.0,,2.0,0.16666666666666666,,0.16666666666666666,0.14285714285714285,1.0,,1.0,0.625,,,1.0,118.10725552050474,10.384615384615385,14.0,10.384615384615385,13.692307692307692,0.2857142857142857,,,,0.42857142857142855,0.5091785714285714,0.4033,,0.3333333333333333,23.1,0.38461538461538464,-7.0,,1.0,3.0,,1.0,,,,2.0,,,,,,,4.0,3.0,,,,0.16666666666666666,,0.14285714285714285,,0.5714285714285714,0.5,,0.14285714285714285,,,0.42857142857142855,,,,,10.950000000000001,2.0,,,,0.75,,1.0,,,,,1.0,,,,,1.0,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,0.16666666666666666,0.5,1.0,,,,,,,0.5,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1921-2564-2571-406-959,1610612756,"Gordan Giricek, Boris Diaw, Leandro Barbosa, Shaquille O'Neal, Steve Nash","Giricek, Diaw, Barbosa, O'Neal, Nash",1921-2564-2571-406-959,PHX,257.0,2,4.0,11.0,11.0,7.0,8.0,1.0,22.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,15.0,6.0,,3.0,5.0,2.0,5.0,10.0,2.0,3.0,1.0,,5.0,3.0,8.0,1.0,3.0,1.0,6.0,3.0,10.0,7.0,1.0,3.0,0.5769230769230769,0.75,0.5,0.4,,0.75,1.0,0.8333333333333334,0.5,1.0,1.0,123.26848249027238,8.727272727272727,14.636363636363637,8.454545454545455,14.090909090909092,0.4,0.2,0.42857142857142855,0.14285714285714285,0.8,0.55391,0.5518071428571428,0.2,0.6666666666666666,23.975,0.6363636363636364,9.0,1.0,2.0,,1.0,2.0,2.0,,1.0,2.0,6.0,1.0,2.0,3.0,1.0,8.0,4.0,12.0,1.0,0.5,0.5,0.3333333333333333,,0.5,0.75,0.8,,1.0,0.2,0.5,0.5,,0.5,0.5,1.0,0.5,4.116666666666666,,,,,0.75,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,0.2,0.35714285714285715,0.16666666666666666,0.25,,,,,,,,0.25,0.3333333333333333,,,,,0.2,0.5,,,0.14285714285714285,0.561375,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,0.5,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1952-2405-255-2564-2571,1610612756,"Raja Bell, Amar'e Stoudemire, Grant Hill, Boris Diaw, Leandro Barbosa","Bell, Stoudemire, Hill, Diaw, Barbosa",1952-2405-255-2564-2571,PHX,253.0,2,4.0,8.0,7.0,,,2.0,15.0,2.0,,,,7.0,2.0,,10.0,4.0,,2.0,,,,,,2.0,,,3.0,2.0,5.0,1.0,1.0,,,,,,,,0.5555555555555556,0.5,,0.2222222222222222,,1.0,,1.0,0.5,,,85.37549407114625,15.125,18.857142857142858,13.625,18.857142857142858,0.2222222222222222,,,,0.4444444444444444,0.4916333333333333,,0.2,,23.3,,6.0,2.0,3.0,2.0,,5.0,,1.0,1.0,8.0,,,,1.0,,2.0,3.0,8.0,,,,0.7142857142857143,1.0,0.5555555555555556,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,,,,,10.057142857142859,,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,2.0,,,2.0,2.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,0.2,0.25,,,,,,,1.0,,,0.25,1.0,1.0,1.0,,0.5,0.5,,0.2222222222222222,0.5,1.0,,,0.589975,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,0.5,,,,,,,,,1.0,0.5,,,,,,,,,,,,1610612756,2008,2007-08,False
