EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PtsAssisted2s,TwoPtAssists,AtRimAssists,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyTurnovers,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LongMidRangePctBlocked,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,BlockedLongMidRange,Travels,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
101138-1717-1891-224-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Eddie Jones, Jerry Stackhouse","Bass, Nowitzki, Terry, Jones, Stackhouse",101138-1717-1891-224-711,DAL,169.0,1,3.0,7.0,7.0,7.0,3.0,14,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,13.0,8.0,3.0,3.0,1.0,2.0,13.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,,,,2.0,13.0,13.0,7.0,,1.0,0.5,0.5,0.5,1.0,1.0,0.9,0.9,0.9285714285714286,0.9285714285714286,0.4,1.0,1.0,,119.28994082840237,9.285714285714286,14.857142857142858,8.428571428571429,14.857142857142858,0.2,1.0,1.0,0.4,1.0,1.0,,0.4,0.5,0.5,1.0,0.2,1.0,,0.4,0.5,0.6,0.5,0.46288,0.46288,1.0,11.466666666666667,24.4,1.0,5.0,4.0,2.0,1.0,4.0,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,4.0,,,,,4.0,,,,,,,,,,,,1.0,,,,0.51795,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1891-2572-467,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd","Bass, Nowitzki, Terry, Howard, Kidd",101138-1717-1891-2572-467,DAL,2297.0,5,38.0,65.0,70.0,10.0,35.0,135,4.0,12.0,,,8.0,28.0,5.0,2.0,3.0,6.0,,2.0,17.0,54.0,7.0,11.0,61.0,82.0,3.0,5.0,1.0,4.0,12.0,22.0,21.0,6.0,3.0,7.0,13.0,3.0,33.0,21.0,27.0,35.0,2.0,1.0,8.0,17.0,10.0,48.0,12.0,10.0,4.0,1.0,0.6363636363636364,0.25,0.6363636363636364,0.3148148148148148,0.6,0.4230769230769231,0.5,0.4485294117647059,0.5454545454545454,0.16923076923076924,0.65625,0.627906976744186,0.7692307692307693,84.63212886373532,18.307692307692307,15.814285714285715,17.861538461538462,14.642857142857142,0.18461538461538463,0.3333333333333333,0.4444444444444444,0.4307692307692308,0.2857142857142857,0.2857142857142857,0.07692307692307693,0.09230769230769231,0.5,0.5,1.0,,,0.2222222222222222,0.2222222222222222,,0.35384615384615387,0.5,0.45480692307692305,0.4381611111111111,0.19672131147540983,11.074074074074074,24.236363636363638,0.15384615384615385,-21.0,12.0,6.0,1.0,7.0,,1.0,0.35294117647058826,0.46153846153846156,0.25,0.029850746268656716,0.01818181818181818,8.0,5.0,14.0,6.0,5.0,8.0,,13.0,3.0,7.0,,8.0,,0.625,0.7222222222222222,0.7222222222222222,,0.19444444444444445,0.2,0.2,0.625,0.2153846153846154,0.35714285714285715,0.35714285714285715,0.5365,0.21311475409836064,3.0,3.0,,3.0,3.0,0.375,3.0,6.0,4.0,8.0,4.0,1.0,0.25,0.14285714285714285,0.3333333333333333,0.8,0.8,1.0,0.6666666666666666,0.5,,3.0,2.0,6.0,1.0,1.0,,6.0,7.0,,1.0,1.0,,,1.0,1.0,0.05555555555555555,,0.14285714285714285,0.5454545454545454,0.2222222222222222,0.5454545454545454,0.625,0.3333333333333333,0.02631578947368421,0.4,,1.0,,1.0,1.0,1.0,3.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,0.5,0.08333333333333333,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1891-2572-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Bass, Nowitzki, Terry, Howard, Stackhouse",101138-1717-1891-2572-711,DAL,566.0,2,9.0,16.0,16.0,,2.0,32,1.0,2.0,,,5.0,10.0,1.0,,1.0,1.0,,,7.0,15.0,2.0,2.0,20.0,12.0,,,,,,8.0,6.0,1.0,1.0,2.0,5.0,1.0,12.0,2.0,5.0,6.0,2.0,1.0,3.0,4.0,3.0,20.0,,,,1.0,1.0,,1.0,0.4666666666666667,,0.5882352941176471,,0.5882352941176471,,0.11764705882352941,0.5,0.5714285714285714,,81.41342756183745,17.3125,18.0625,16.625,16.125,0.11764705882352941,0.5,0.5,0.5882352941176471,0.5,0.5,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0,,,,,,0.23529411764705882,1.0,0.42316176470588235,,,13.053333333333335,24.45,,8.0,6.0,3.0,1.0,,,,0.42857142857142855,0.42857142857142855,1.0,,,1.0,1.0,3.0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,0.14285714285714285,0.14285714285714285,0.25,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5834,,1.0,,1.0,1.0,2.0,0.4,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1891-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, Terry, Kidd, Stackhouse",101138-1717-1891-467-711,DAL,848.0,4,14.0,24.0,25.0,8.0,8.0,49,3.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,7.0,11.0,3.0,7.0,32.0,29.0,1.0,1.0,2.0,3.0,14.0,10.0,9.0,5.0,2.0,3.0,5.0,2.0,13.0,4.0,8.0,11.0,3.0,2.0,3.0,7.0,7.0,29.0,14.0,8.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6363636363636364,1.0,0.6388888888888888,1.0,0.6956521739130435,1.0,0.3888888888888889,0.5714285714285714,0.6153846153846154,0.5,83.20754716981132,17.0,17.6,16.0,16.04,0.2777777777777778,0.6,0.75,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.2777777777777778,0.4,0.4,1.0,0.25,1.0,0.25,0.5,0.5,0.6666666666666666,0.4,0.47625277777777775,0.5048375,0.4375,7.536363636363637,24.2,0.3333333333333333,3.0,4.0,2.0,2.0,10.0,,2.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.1,0.15384615384615385,2.0,2.0,3.0,9.0,1.0,2.0,1.0,3.0,6.0,1.0,,3.0,1.0,0.5,0.5,0.5,,0.25,0.42857142857142855,,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3864,0.09375,,,,,,,,1.0,1.0,,1.0,2.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,,,1.0,,4.0,,3.0,1.0,2.0,5.0,,,2.0,,,3.0,3.0,0.09090909090909091,,0.6,0.6666666666666666,,0.5,1.0,0.6,,,1.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,,0.2,,,1.0,,1.0,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1904-200826-711,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, J.J. Barea, Jerry Stackhouse","Bass, Nowitzki, George, Barea, Stackhouse",101138-1717-1904-200826-711,DAL,97.0,1,2.0,3.0,3.0,,,6,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,7.0,,,,,,,,,1.0,1.0,,2.0,,4.0,1.0,2.0,2.0,,,,1.0,,7.0,,,,,1.0,,1.0,1.0,,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,0.5,0.6666666666666666,,89.0721649484536,7.333333333333333,25.0,7.333333333333333,22.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.5402166666666667,,,8.75,24.9,,7.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1904-2572-467,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, Josh Howard, Jason Kidd","Bass, Nowitzki, George, Howard, Kidd",101138-1717-1904-2572-467,DAL,264.0,2,4.0,8.0,8.0,1.0,3.0,16,1.0,1.0,,,,5.0,,,,,,,1.0,9.0,,,2.0,13.0,,1.0,,,,,,,,,1.0,,2.0,2.0,2.0,3.0,,,1.0,2.0,1.0,2.0,,1.0,,,,,,0.1111111111111111,,0.1111111111111111,,0.1111111111111111,,,0.5,0.5,1.0,87.27272727272727,19.5,13.5,19.375,12.75,0.1111111111111111,1.0,1.0,0.5555555555555556,,,,,,,,,,,,,0.1111111111111111,,0.38795555555555555,0.2209,,13.366666666666667,,0.125,-11.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,,1.0,,,,,,0.125,0.125,,,0.3333333333333333,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,0.3333333333333333,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-1904-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Devean George, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, George, Kidd, Stackhouse",101138-1717-1904-467-711,DAL,61.0,1,1.0,3.0,1.0,1.0,,4,,,,,1.0,1.0,,,,,,,1.0,2.0,,,4.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,0.5,,0.5,,0.6666666666666666,1.0,,,,,94.42622950819673,13.666666666666666,20.0,10.666666666666666,20.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,0.37865,,0.5,12.65,,0.3333333333333333,4.0,,,,2.0,,,,,,,,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,0.5,,,0.3731,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1717-2572-467-711,1610612742,"Brandon Bass, Dirk Nowitzki, Josh Howard, Jason Kidd, Jerry Stackhouse","Bass, Nowitzki, Howard, Kidd, Stackhouse",101138-1717-2572-467-711,DAL,605.0,3,10.0,20.0,19.0,8.0,,39,2.0,2.0,,,3.0,4.0,1.0,,,2.0,,,9.0,13.0,,3.0,24.0,26.0,3.0,5.0,,,8.0,6.0,,2.0,,,6.0,,12.0,3.0,3.0,4.0,2.0,2.0,3.0,6.0,6.0,24.0,8.0,8.0,,,,,,0.6923076923076923,0.6,0.5625,0.6,0.631578947368421,0.6666666666666666,0.1875,1.0,1.0,1.0,92.82644628099173,18.25,12.631578947368421,17.9,12.631578947368421,0.125,1.0,1.0,0.25,0.75,0.75,0.0625,0.125,,,,,,,,,0.3125,,0.4341625,0.39414,0.3333333333333333,10.3,24.099999999999998,0.4,-2.0,12.0,6.0,1.0,7.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.2,1.0,4.0,7.0,6.0,,,,,2.0,1.0,,1.0,,,,,,0.25,0.14285714285714285,1.0,1.0,0.4375,0.5714285714285714,0.5714285714285714,0.4968,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,0.5,,,,,,,0.75,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,2.0,,1.0,0.3333333333333333,0.5,,,,,,,,,,1610612742,2008,2007-08,True
101138-1731-1904-436-711,1610612742,"Brandon Bass, Tyronn Lue, Devean George, Juwan Howard, Jerry Stackhouse","Bass, Lue, George, Howard, Stackhouse",101138-1731-1904-436-711,DAL,46.0,1,1.0,3.0,2.0,3.0,2.0,5,,,,,,,,,,,,,,,,,2.0,3.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,,,1.0,,156.52173913043478,6.333333333333333,13.5,6.333333333333333,13.5,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,-1.0,,,,2.0,,1.0,,,,1.0,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1891-1904-2572-467,1610612742,"Brandon Bass, Jason Terry, Devean George, Josh Howard, Jason Kidd","Bass, Terry, George, Howard, Kidd",101138-1891-1904-2572-467,DAL,65.0,1,1.0,2.0,2.0,,,4,1.0,1.0,,,,,,,,,,,2.0,2.0,,,4.0,,,,,,,2.0,,,,,1.0,,2.0,2.0,2.0,2.0,,,,,,4.0,,,,,,,,1.0,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,,88.61538461538463,10.0,22.5,10.0,22.0,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5002,,,3.5,,,4.0,2.0,1.0,1.0,,,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1891-1904-711-956,1610612742,"Brandon Bass, Jason Terry, Devean George, Jerry Stackhouse, Erick Dampier","Bass, Terry, George, Stackhouse, Dampier",101138-1891-1904-711-956,DAL,105.0,1,2.0,3.0,3.0,,,6,2.0,3.0,,,,,,,,,,,2.0,4.0,,,4.0,2.0,,,,,,4.0,,,,,,,,1.0,1.0,3.0,1.0,,,,,2.0,,,,,,,,0.5,,0.5,,0.5,,,0.5,0.5,0.5,82.28571428571429,11.666666666666666,23.333333333333332,9.333333333333334,23.333333333333332,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.75,,0.566325,,,2.525,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,2.0,,2.0,,2.0,,0.5,0.5,0.5,,1.0,1.0,,,0.25,,,0.536,0.5,,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,1.0,0.5,,1.0,,,1.0,,,1.0,1.0,,,,,,,,0.25,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1891-2124-2572-711,1610612742,"Brandon Bass, Jason Terry, Malik Allen, Josh Howard, Jerry Stackhouse","Bass, Terry, Allen, Howard, Stackhouse",101138-1891-2124-2572-711,DAL,341.0,2,6.0,8.0,9.0,,,17,1.0,1.0,,,1.0,3.0,,,2.0,2.0,,,3.0,5.0,2.0,2.0,13.0,4.0,,,,,,6.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,,,3.0,13.0,,,,1.0,1.0,,1.0,0.6,,0.8571428571428571,,0.7222222222222222,,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.8,71.78885630498533,18.25,21.666666666666668,18.25,19.77777777777778,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,1.0,1.0,1.0,,,,,,0.42857142857142855,1.0,0.44580714285714285,,,12.84,24.7,,9.0,,,,4.0,,2.0,,,,0.2222222222222222,0.2857142857142857,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-1891-224-2572-436,1610612742,"Brandon Bass, Jason Terry, Eddie Jones, Josh Howard, Juwan Howard","Bass, Terry, Jones, Howard, Howard",101138-1891-224-2572-436,DAL,223.0,1,4.0,7.0,6.0,,,13,1.0,3.0,,,,,1.0,,1.0,3.0,,,2.0,4.0,1.0,4.0,8.0,4.0,,,,,,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,,,1.0,1.0,2.0,7.0,,,,1.0,0.25,,0.25,0.5,,0.4375,,0.4444444444444444,,0.5,1.0,1.0,1.0,83.94618834080717,16.714285714285715,17.666666666666668,13.571428571428571,17.666666666666668,0.375,0.3333333333333333,0.3333333333333333,,,,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.875,0.3333333333333333,0.54259375,,,2.925,24.8,,4.0,,,,3.0,,1.0,,,,0.1111111111111111,0.2,3.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,3.0,,,,0.25,,1.0,0.6,,,0.125,1.0,1.0,0.5661,0.125,,,,,,,,,,,,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612742,2008,2007-08,True
101138-1891-2572-711-956,1610612742,"Brandon Bass, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Bass, Terry, Howard, Stackhouse, Dampier",101138-1891-2572-711-956,DAL,126.0,2,2.0,4.0,5.0,,,9,1.0,2.0,,,1.0,3.0,,,,,,,2.0,5.0,,,4.0,2.0,,,,,,4.0,,,,,,,,1.0,3.0,4.0,,,,1.0,1.0,2.0,,,,,,,,0.4,,0.4,,0.4,,,0.5,0.75,,102.85714285714285,12.0,15.6,12.0,12.8,0.4,0.5,1.0,0.6,0.3333333333333333,0.5,,,,,,,,,,,0.4,,0.50378,,,9.8,,,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,0.6089,0.5,,,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,0.4,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612742,2008,2007-08,True
101138-1904-2572-467-956,1610612742,"Brandon Bass, Devean George, Josh Howard, Jason Kidd, Erick Dampier","Bass, George, Howard, Kidd, Dampier",101138-1904-2572-467-956,DAL,19.0,1,,1.0,,,,1,,,,,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,75.78947368421053,13.0,,13.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3936,,,15.6,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-2124-2572-467-711,1610612742,"Brandon Bass, Malik Allen, Josh Howard, Jason Kidd, Jerry Stackhouse","Bass, Allen, Howard, Kidd, Stackhouse",101138-2124-2572-467-711,DAL,76.0,1,1.0,2.0,2.0,,,4,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,75.78947368421053,22.5,15.5,22.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
101138-2572-467-711-956,1610612742,"Brandon Bass, Josh Howard, Jason Kidd, Jerry Stackhouse, Erick Dampier","Bass, Howard, Kidd, Stackhouse, Dampier",101138-2572-467-711-956,DAL,68.0,1,1.0,3.0,2.0,3.0,,5,,,,,,2.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.3333333333333333,,,,105.88235294117648,11.0,17.5,11.0,17.5,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.41913333333333336,0.41913333333333336,1.0,18.8,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1891-1904-224-2572,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Eddie Jones, Josh Howard","Nowitzki, Terry, George, Jones, Howard",1717-1891-1904-224-2572,DAL,218.0,1,4.0,7.0,6.0,7.0,,13,2.0,2.0,2.0,2.0,,4.0,,,,1.0,,1.0,2.0,6.0,,1.0,5.0,3.0,2.0,6.0,,1.0,5.0,4.0,,1.0,,,,,,3.0,4.0,4.0,1.0,,,2.0,1.0,5.0,5.0,7.0,,,,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.14285714285714285,1.0,0.8,1.0,85.87155963302753,17.857142857142858,15.5,17.857142857142858,14.5,0.2857142857142857,1.0,1.0,0.5714285714285714,,,,0.14285714285714285,,,,0.2857142857142857,1.0,,0.14285714285714285,,0.42857142857142855,,0.4604071428571429,0.4604071428571429,1.0,13.183333333333332,25.2,1.0,2.0,,,,1.0,1.0,1.0,,,,0.14285714285714285,0.16666666666666666,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
