EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceAtRimFGM,PtsPutbacks,Offensive Fouls,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,Travels,Loose Ball Fouls,PenaltyCorner3FGA,PenaltyCorner3Frequency,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,PtsUnassisted3s,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,HeaveMakes,Corner3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
1425-1894-201154-2549-2624,1610612746,"Aaron Williams, Corey Maggette, Al Thornton, Chris Kaman, Quinton Ross","Williams, Maggette, Thornton, Kaman, Ross",1425-1894-201154-2549-2624,LAC,,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1425-201154-2424-2549-2624,1610612746,"Aaron Williams, Al Thornton, Dan Dickau, Chris Kaman, Quinton Ross","Williams, Thornton, Dickau, Kaman, Ross",1425-201154-2424-2549-2624,LAC,85.0,1,1.0,-2.0,3.0,2.0,5.0,,1.0,1.0,,,,2.0,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,84.70588235294117,15.666666666666666,19.0,15.666666666666666,19.0,0.5,,,0.5,,,,,0.5,0.45945,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1425-201154-2424-2624-2694,1610612746,"Aaron Williams, Al Thornton, Dan Dickau, Quinton Ross, Josh Powell","Williams, Thornton, Dickau, Ross, Powell",1425-201154-2424-2624-2694,LAC,461.0,3,8.0,-7.0,16.0,17.0,33.0,3.0,7.0,1.0,2.0,6.0,6.0,14.0,15.0,22.0,6.0,6.0,3.0,3.0,2.0,6.0,4.0,5.0,8.0,,,1.0,12.0,0.5,0.6,0.42857142857142855,0.4,0.4166666666666667,0.8,0.8,0.6666666666666666,1.0,103.08026030368764,15.5,12.529411764705882,15.0625,12.235294117647058,0.4666666666666667,0.42857142857142855,0.6,0.06666666666666667,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5333333333333333,0.4765333333333333,9.0,6.0,7.0,2.0,2.0,1.0,3.0,1.0,,,,1.0,,1.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,6.0,,1.0,,2.0,,,,1.0,,,3.0,,1.0,3.0,,2.0,2.0,,1.0,,,1.0,,1.0,3.0,6.0,,7.0,1.0,,3.0,1.0,2.0,2.0,2.0,1.0,6.0,6.0,2.0,1.0,,,,0.5,0.4,0.5,0.4,0.5,0.42857142857142855,0.06666666666666667,0.14285714285714285,0.2857142857142857,,1.0,1.0,0.375,,,0.3333333333333333,0.5,,0.25,,1.0,,,0.5,0.3333333333333333,1.0,1.0,,,,,,0.06666666666666667,,,,1.0,0.6,0.3333333333333333,,0.5501,0.48422,0.17647058823529413,0.1875,0.2,0.4,27.2,0.375,,,1.0,2.0,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1749-1894,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Cuttino Mobley, Corey Maggette","Thomas, Knight, Patterson, Mobley, Maggette",1501-1510-1739-1749-1894,LAC,207.0,2,3.0,-5.0,10.0,12.0,22.0,1.0,2.0,,1.0,3.0,2.0,5.0,8.0,13.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,2.0,8.0,0.5,0.5,0.4,0.4,0.5,1.0,0.5,,1.0,153.04347826086956,10.2,8.75,10.2,8.666666666666666,0.4,0.5,0.5,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.4,0.48558,11.620000000000001,10.0,12.0,,,1.0,2.0,,,,,,,,4.0,,,,,2.0,5.0,4.0,8.0,,,,,,,,,,,,,2.0,,,3.0,2.0,1.0,,1.0,,,,2.0,4.0,3.0,,6.0,,,1.0,2.0,,,,,8.0,10.0,1.0,2.0,,,,,0.4,,0.4,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,,,0.48558,0.16666666666666666,0.16666666666666666,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1749-200781,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Cuttino Mobley, Paul Davis","Thomas, Knight, Patterson, Mobley, Davis",1501-1510-1739-1749-200781,LAC,78.0,1,1.0,-1.0,2.0,3.0,5.0,,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,92.3076923076923,21.0,12.0,21.0,11.333333333333334,0.5,,,,0.5,1.0,1.0,1.0,0.5,0.46715,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1749-201154,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Cuttino Mobley, Al Thornton","Thomas, Knight, Patterson, Mobley, Thornton",1501-1510-1739-1749-201154,LAC,4.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,1.0,0.29295,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.29295,,,,,26.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1749-2549,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Cuttino Mobley, Chris Kaman","Thomas, Knight, Patterson, Mobley, Kaman",1501-1510-1739-1749-2549,LAC,1439.0,4,24.0,-7.0,48.0,46.0,94.0,5.0,8.0,9.0,8.0,12.0,17.0,29.0,43.0,50.0,22.0,12.0,11.0,13.0,6.0,28.0,11.0,14.0,15.0,6.0,1.0,13.0,43.0,0.6470588235294118,0.6470588235294118,0.5862068965517241,0.5714285714285714,0.581081081081081,0.5789473684210527,0.5714285714285714,0.25,0.8333333333333334,94.06532314107018,15.8125,14.782608695652174,15.770833333333334,14.195652173913043,0.22857142857142856,0.625,0.8333333333333334,0.2571428571428571,0.34285714285714286,0.6666666666666666,0.6666666666666666,0.75,0.4,0.47132571428571435,10.451724137931036,9.0,10.0,,,2.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,,,,,4.0,6.0,1.0,12.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,,7.0,6.0,1.0,7.0,,4.0,3.0,,5.0,14.0,5.0,,5.0,1.0,,3.0,,3.0,2.0,3.0,,12.0,9.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,0.6875,,0.75,0.17142857142857143,0.10344827586206896,0.25,0.1111111111111111,0.5384615384615384,1.0,0.09090909090909091,0.5,,0.06666666666666667,,,0.3333333333333333,,0.5555555555555556,0.5,,,0.6,0.4444444444444444,0.5,0.5,0.05714285714285714,0.5,0.5,1.0,0.11428571428571428,0.25,0.25,1.0,,0.375,0.6666666666666666,0.25,,0.5304125,0.08108108108108109,0.0967741935483871,,0.27906976744186046,24.71666666666667,0.1875,1.0,,,,4.0,,,,,,,,1.0,2.0,,,1.0,2.0,2.0,,,,0.5,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1894-200781,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Corey Maggette, Paul Davis","Thomas, Knight, Patterson, Maggette, Davis",1501-1510-1739-1894-200781,LAC,154.0,1,3.0,-2.0,5.0,4.0,9.0,1.0,2.0,1.0,,1.0,1.0,4.0,2.0,4.0,2.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,0.25,0.2,0.2,,1.0,,,84.15584415584415,17.8,16.25,16.4,16.25,0.4,0.5,1.0,0.2,0.2,,,,0.6,0.49992000000000003,6.775,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,0.5,,,,0.3333333333333333,1.0,,0.25,1.0,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,0.3513,,,,,,25.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-1894-2549,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Corey Maggette, Chris Kaman","Thomas, Knight, Patterson, Maggette, Kaman",1501-1510-1739-1894-2549,LAC,793.0,3,13.0,3.0,29.0,27.0,56.0,5.0,7.0,3.0,3.0,7.0,9.0,17.0,30.0,27.0,12.0,6.0,6.0,8.0,3.0,18.0,6.0,9.0,11.0,3.0,,7.0,26.0,0.6666666666666666,0.75,0.5294117647058824,0.5454545454545454,0.58,0.6666666666666666,0.75,0.5,0.6666666666666666,101.68978562421185,14.482758620689655,13.814814814814815,14.413793103448276,13.592592592592593,0.3181818181818182,0.7142857142857143,0.8333333333333334,0.13636363636363635,0.3181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.5454545454545454,0.5054590909090909,8.91764705882353,13.0,,3.0,1.0,2.0,3.0,1.0,,,2.0,5.0,2.0,5.0,6.0,1.0,1.0,2.0,4.0,3.0,5.0,4.0,10.0,6.0,5.0,2.0,1.0,2.0,2.0,,3.0,,,2.0,3.0,,2.0,,5.0,2.0,3.0,4.0,1.0,3.0,1.0,,2.0,3.0,3.0,,7.0,,1.0,2.0,1.0,,,,,10.0,13.0,,1.0,1.0,0.4,0.4,1.0,0.6,1.0,0.42857142857142855,1.0,0.5,0.22727272727272727,0.058823529411764705,0.14285714285714285,,0.5714285714285714,,0.2857142857142857,1.0,,0.2222222222222222,0.5,0.5,,,1.0,1.0,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.22727272727272727,0.4,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,0.4,0.545,0.5247428571428572,0.08333333333333333,0.10526315789473684,0.13333333333333333,0.3333333333333333,25.14,0.4482758620689655,,1.0,1.0,2.0,,,1.0,,,,,,,2.0,,,,2.0,4.0,,,,,,,,0.2857142857142857,,,,,,,,,,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-200781-201154,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Paul Davis, Al Thornton","Thomas, Knight, Patterson, Davis, Thornton",1501-1510-1739-200781-201154,LAC,149.0,1,2.0,-8.0,3.0,3.0,6.0,,,,,2.0,,2.0,,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,57.986577181208055,22.0,27.666666666666668,22.0,18.666666666666668,,,,,1.0,,,,,0.38055,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-201154-2549,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Al Thornton, Chris Kaman","Thomas, Knight, Patterson, Thornton, Kaman",1501-1510-1739-201154-2549,LAC,383.0,2,6.0,-2.0,15.0,16.0,31.0,5.0,6.0,3.0,,4.0,7.0,13.0,14.0,16.0,10.0,4.0,5.0,5.0,,10.0,4.0,7.0,9.0,1.0,,3.0,14.0,0.7142857142857143,0.7142857142857143,0.5384615384615384,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,1.0,116.55352480417754,12.8,11.9375,12.4,11.8125,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.21428571428571427,0.2857142857142857,,,,0.5,0.5226571428571428,7.207692307692308,,,2.0,1.0,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,4.0,1.0,,2.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,5.0,2.0,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,0.07142857142857142,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.2857142857142857,,,0.5,,,1.0,,0.5,0.8,0.6666666666666666,0.6666666666666666,0.5,,,,,0.07142857142857142,,,,0.5,,,,0.50365,,,,,,24.6,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-208-2549,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Sam Cassell, Chris Kaman","Thomas, Knight, Patterson, Cassell, Kaman",1501-1510-1739-208-2549,LAC,81.0,1,1.0,,3.0,2.0,5.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,88.88888888888889,13.333333333333334,20.5,13.333333333333334,20.5,,,,,1.0,1.0,1.0,1.0,,0.4106,16.3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1739-2549-2624,1610612746,"Tim Thomas, Brevin Knight, Ruben Patterson, Chris Kaman, Quinton Ross","Thomas, Knight, Patterson, Kaman, Ross",1501-1510-1739-2549-2624,LAC,238.0,1,4.0,-1.0,7.0,7.0,14.0,,2.0,1.0,1.0,2.0,2.0,5.0,7.0,8.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,,,1.0,5.0,0.5,1.0,0.4,0.5,0.5,1.0,1.0,,1.0,84.70588235294117,17.571428571428573,16.428571428571427,17.285714285714285,16.428571428571427,0.2857142857142857,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.48935,10.58,,,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,,2.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,1.0,,1.0,,0.2857142857142857,0.2,0.5,,1.0,,0.3333333333333333,,,0.25,0.5,,,,,,,,,1.0,1.0,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.5,0.3819,,,,0.2857142857142857,,25.35,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1749-1882-1894,1610612746,"Tim Thomas, Brevin Knight, Cuttino Mobley, Elton Brand, Corey Maggette","Thomas, Knight, Mobley, Brand, Maggette",1501-1510-1749-1882-1894,LAC,274.0,1,5.0,-10.0,12.0,10.0,22.0,2.0,2.0,1.0,,2.0,2.0,5.0,8.0,18.0,4.0,,2.0,2.0,,4.0,1.0,3.0,4.0,,,3.0,7.0,1.0,1.0,0.4,0.2857142857142857,0.4,1.0,1.0,,,115.62043795620438,13.916666666666666,10.7,13.25,10.7,0.2857142857142857,1.0,1.0,0.14285714285714285,0.2857142857142857,,,,0.5714285714285714,0.47631428571428575,10.4,3.0,2.0,1.0,,,,,,,,2.0,,2.0,4.0,,,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,,,2.0,,1.0,,2.0,,1.0,,,,,3.0,,2.0,1.0,,2.0,3.0,4.0,,7.0,1.0,,3.0,1.0,,,,,2.0,3.0,,1.0,,,,,,,,0.5,0.25,0.2857142857142857,,,,1.0,,,1.0,0.5,0.2,,,,0.5,1.0,1.0,,,1.0,,,,,,,,0.2857142857142857,,,,,,,,,0.48825,0.3333333333333333,0.42857142857142855,0.125,0.25,26.75,0.25,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1749-1882-201154,1610612746,"Tim Thomas, Brevin Knight, Cuttino Mobley, Elton Brand, Al Thornton","Thomas, Knight, Mobley, Brand, Thornton",1501-1510-1749-1882-201154,LAC,579.0,2,10.0,-9.0,19.0,19.0,38.0,3.0,4.0,1.0,1.0,8.0,5.0,13.0,23.0,32.0,2.0,8.0,1.0,4.0,1.0,11.0,3.0,5.0,9.0,,,2.0,16.0,0.2,0.25,0.38461538461538464,0.5,0.5476190476190477,1.0,1.0,,1.0,94.50777202072538,18.0,12.473684210526315,17.05263157894737,12.473684210526315,0.21052631578947367,0.75,1.0,0.05263157894736842,0.42105263157894735,0.125,0.125,1.0,0.5263157894736842,0.4713657894736842,12.100000000000001,,6.0,4.0,2.0,,,1.0,,,3.0,6.0,3.0,6.0,4.0,2.0,3.0,,7.0,,,,,9.0,6.0,3.0,1.0,3.0,3.0,,,,1.0,3.0,1.0,1.0,4.0,,,,,2.0,,2.0,,,2.0,2.0,3.0,,5.0,1.0,,3.0,,,,,,,,,,1.0,0.5,0.5,0.6666666666666666,,0.875,,0.875,,0.3157894736842105,0.07692307692307693,0.25,,1.0,1.0,0.375,1.0,0.3333333333333333,0.36363636363636365,1.0,,0.2857142857142857,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,0.3157894736842105,0.5,0.5,1.0,0.5,,,0.5,0.45203333333333334,,0.14285714285714285,0.2,0.30434782608695654,,25.916666666666668,,,1.0,2.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1749-1882-2624,1610612746,"Tim Thomas, Brevin Knight, Cuttino Mobley, Elton Brand, Quinton Ross","Thomas, Knight, Mobley, Brand, Ross",1501-1510-1749-1882-2624,LAC,439.0,1,7.0,3.0,15.0,15.0,30.0,3.0,3.0,1.0,4.0,5.0,7.0,9.0,21.0,18.0,10.0,4.0,5.0,6.0,3.0,13.0,4.0,4.0,6.0,2.0,1.0,3.0,19.0,0.7142857142857143,0.7142857142857143,0.7777777777777778,0.7083333333333334,0.75,1.0,0.8,1.0,1.0,98.40546697038725,15.4,13.866666666666667,14.866666666666667,13.733333333333333,0.25,1.0,1.0,0.08333333333333333,0.4166666666666667,0.8,0.8,0.75,0.5,0.49036250000000003,10.622222222222222,,15.0,2.0,,,,,1.0,2.0,,1.0,1.0,3.0,4.0,,1.0,2.0,2.0,,,,,3.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,3.0,,5.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.25,0.1111111111111111,,1.0,0.3333333333333333,,0.5,,0.5,0.5,,1.0,,1.0,,,,1.0,0.6666666666666666,,,,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,,,,,,,,0.21428571428571427,0.2727272727272727,0.09523809523809523,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
1501-1510-1749-1894-200781,1610612746,"Tim Thomas, Brevin Knight, Cuttino Mobley, Corey Maggette, Paul Davis","Thomas, Knight, Mobley, Maggette, Davis",1501-1510-1749-1894-200781,LAC,258.0,2,4.0,,10.0,10.0,20.0,1.0,2.0,1.0,,2.0,1.0,5.0,7.0,7.0,2.0,,1.0,2.0,,5.0,4.0,4.0,4.0,2.0,1.0,2.0,7.0,1.0,1.0,0.2,0.3125,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5,111.62790697674419,10.5,15.3,10.5,14.4,0.25,0.5,0.5,0.125,0.25,,,,0.625,0.48783571428571426,8.82,7.0,7.0,,,1.0,1.0,,,,1.0,3.0,1.0,3.0,2.0,,,,,1.0,3.0,2.0,7.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,2.0,,2.0,,1.0,,,,1.0,2.0,1.0,,2.0,,,1.0,,2.0,1.0,2.0,1.0,7.0,7.0,1.0,,1.0,0.3333333333333333,0.5,,0.3333333333333333,,0.4166666666666667,,0.5,0.375,,,,,,,,,,,,,,0.5,,,0.5,1.0,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.5,,0.48307,0.1111111111111111,0.16666666666666666,,1.0,32.266666666666666,0.7,1.0,,,,,,,,,,,,1.0,3.0,,,1.0,3.0,1.0,,,,0.3333333333333333,,,,0.5,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,False
