EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,DefTwoPtRebounds,DefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,AtRimAssists,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,AtRimPctBlocked,ShortMidRangePctBlocked,AtRimPctAssisted,SecondChanceAtRimPctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,DefThreePtRebounds,FTDefRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Travels,PenaltyArc3FGA,PenaltyArc3Frequency,OffArc3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Offensive Fouls,OffAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BlockedLongMidRange,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockedAtRim,Loose Ball Fouls,LostBallSteals,DefCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,Blocked3s,BlockedArc3,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101107-101136-1533-200749-201238,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Mario West","Williams, Stoudamire, Johnson, Williams, West",101107-101136-1533-200749-201238,ATL,35.0,1,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,1.0,123.42857142857142,5.5,24.0,5.5,24.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6225333333333333,0.7102,0.6225333333333333,0.3333333333333333,0.3333333333333333,0.4,1.0,5.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1533-200749-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Joe Johnson","Williams, Stoudamire, Johnson, Williams, Johnson",101107-101136-1533-200749-2207,ATL,168.0,2,3.0,-1.0,6.0,6.0,6.0,4.0,1.0,12.0,,,,,,,3.0,,3.0,8.0,8.0,9.0,,,2.0,,3.0,8.0,8.0,,,,1.0,1.0,3.0,,2.0,4.0,8.0,,1.0,6.0,8.0,6.0,,,,,,,0.5714285714285714,1.0,0.5714285714285714,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,102.85714285714286,12.333333333333334,15.666666666666666,12.333333333333334,15.666666666666666,,,,1.0,,,,,,0.3640333333333334,,0.3640333333333334,0.25,0.25,0.25,1.0,18.933333333333334,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1533-200749-2746,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Josh Smith","Williams, Stoudamire, Johnson, Williams, Smith",101107-101136-1533-200749-2746,ATL,109.0,1,2.0,-4.0,3.0,4.0,,,1.0,7.0,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,0.5,,92.4770642201835,14.0,16.75,12.333333333333334,13.25,,,,,,,,,1.0,0.5511,,,,,,,,,,2.0,2.0,,,,,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1533-200780-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Solomon Jones, Joe Johnson","Williams, Stoudamire, Johnson, Jones, Johnson",101107-101136-1533-200780-2207,ATL,139.0,1,2.0,4.0,4.0,3.0,2.0,,1.0,7.0,,,,,,,1.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,1.0,1.0,2.0,,,1.0,2.0,,1.0,4.0,2.0,2.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.6,1.0,0.5,,,1.0,0.5,,72.51798561151078,21.5,17.666666666666668,20.25,17.666666666666668,,,,0.25,,,,,0.25,0.373625,0.4064,0.36755,0.2,0.25,0.3333333333333333,0.3333333333333333,12.433333333333332,0.5,,1.0,1.0,,,,,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,0.25,,,,1.0,,0.25,,,23.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1533-201143-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Al Horford, Joe Johnson","Williams, Stoudamire, Johnson, Horford, Johnson",101107-101136-1533-201143-2207,ATL,308.0,2,5.0,-6.0,11.0,11.0,4.0,3.0,2.0,22.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,1.0,7.0,13.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,2.0,1.0,2.0,4.0,,1.0,1.0,1.0,,,5.0,2.0,4.0,0.375,1.0,0.3333333333333333,0.3,1.0,0.25,0.3,1.0,0.25,0.25,,0.2,0.2857142857142857,,102.85714285714285,16.454545454545453,11.545454545454545,15.0,11.272727272727273,0.4,0.75,1.0,0.2,1.0,1.0,0.5,0.5,0.6,0.54739,,0.5650875,,,0.2857142857142857,0.2857142857142857,6.8875,0.36363636363636365,,2.0,2.0,,,1.0,,0.5,0.5,0.6666666666666666,2.0,,,2.0,,,1.0,3.0,3.0,,3.0,,,,,0.2,1.0,0.5,0.5,,,0.2,,,23.8,,2.0,,1.0,1.0,4.0,2.0,2.0,,4.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,,0.25,2.0,1.0,1.0,1.0,1.0,0.25,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1533-2207-2585,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Joe Johnson, Zaza Pachulia","Williams, Stoudamire, Johnson, Johnson, Pachulia",101107-101136-1533-2207-2585,ATL,31.0,1,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,46.4516129032258,22.0,,22.0,,,,,1.0,,,,,,0.364,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1710-200780-2746,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Solomon Jones, Josh Smith","Williams, Stoudamire, Bibby, Jones, Smith",101107-101136-1710-200780-2746,ATL,41.0,1,1.0,-3.0,2.0,2.0,,2.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,2.0,5.0,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,1.0,,,0.5,,,0.5,,,,,,,,140.4878048780488,11.5,9.0,4.5,9.0,,,,0.5,,,,,0.5,0.464825,0.52665,,,,,,15.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,0.5,1.0,25.3,,,1.0,,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1710-201143-2207,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Al Horford, Joe Johnson","Williams, Stoudamire, Bibby, Horford, Johnson",101107-101136-1710-201143-2207,ATL,251.0,2,4.0,-2.0,7.0,7.0,,4.0,1.0,14.0,2.0,3.0,,,,,2.0,2.0,6.0,,4.0,6.0,,,,,,,,,,1.0,1.0,1.0,5.0,,,,,,,4.0,,,0.3333333333333333,,,0.2857142857142857,,,0.2857142857142857,,,0.16666666666666666,,0.25,0.2,,80.3187250996016,20.714285714285715,15.142857142857142,19.285714285714285,15.142857142857142,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,,,,,0.5714285714285714,0.4687571428571428,,,,,,,7.0,,,2.0,4.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,0.14285714285714285,,,,,,,0.14285714285714285,,27.7,,1.0,,,,4.0,2.0,2.0,,4.0,,,,1.0,1.0,1.0,0.14285714285714285,,,,,,,2.0,1.0,,,,0.3333333333333333,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1710-2207-2735,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Joe Johnson, Josh Childress","Williams, Stoudamire, Bibby, Johnson, Childress",101107-101136-1710-2207-2735,ATL,1.0,1,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
101107-101136-1710-2207-2746,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Joe Johnson, Josh Smith","Williams, Stoudamire, Bibby, Johnson, Smith",101107-101136-1710-2207-2746,ATL,131.0,2,2.0,4.0,6.0,5.0,6.0,2.0,,11.0,,,,,,,1.0,1.0,2.0,5.0,10.0,6.0,,,,1.0,2.0,5.0,10.0,2.0,,,,,2.0,,,3.0,6.0,,,10.0,10.0,6.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,,,,,,120.91603053435115,12.5,11.2,12.5,11.2,,,,0.3333333333333333,,,,,0.3333333333333333,0.4510166666666667,,0.4510166666666667,,,,1.0,13.45,1.0,,1.0,2.0,,3.0,,3.0,0.5,0.6666666666666666,1.0,1.0,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,24.0,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,,,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,True
