EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,HeaveAttempts,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1717-1891-2572-467-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd, Erick Dampier","Nowitzki, Terry, Howard, Kidd, Dampier",1717-1891-2572-467-956,DAL,11910.0,19,198.0,36.0,384.0,376.0,59.0,25.0,50.0,760,71.0,103.0,20.0,28.0,14.0,19.0,25.0,69.0,41.0,112.0,4.0,14.0,2.0,3.0,1.0,2.0,15.0,47.0,4.0,2.0,5.0,137.0,284.0,19.0,61.0,74.0,405.0,369.0,27.0,44.0,2.0,7.0,7.0,67.0,22.0,44.0,3.0,7.0,19.0,72.0,146.0,128.0,54.0,3.0,30.0,47.0,15.0,19.0,73.0,18.0,91.0,14.0,4.0,35.0,8.0,30.0,200.0,11.0,46.0,26.0,125.0,8.0,159.0,57.0,216.0,6.0,29.0,16.0,13.0,32.0,7.0,21.0,23.0,3.0,11.0,1.0,4.0,55.0,3.0,7.0,55.0,83.0,1.0,3.0,6.0,76.0,7.0,2.0,89.0,6.0,3.0,38.0,8.0,21.0,16.0,5.0,21.0,12.0,1.0,1.0,1.0,338.0,72.0,59.0,8.0,0.5328467153284672,0.5983606557377049,0.9473684210526315,0.3114754098360656,0.2857142857142857,0.42857142857142855,0.3114754098360656,0.4823943661971831,0.6136363636363636,0.5,0.4797101449275362,0.5882352941176471,0.5196078431372549,0.522077922077922,0.6111111111111112,0.5901639344262295,0.17681159420289855,0.06690140845070422,0.08737864077669903,0.07246376811594203,0.044642857142857144,0.5818181818181818,0.8,0.7668711656441718,0.3129251700680272,0.7647058823529411,0.2682926829268293,0.766497461928934,0.30319148936170215,0.28125,0.45454545454545453,0.23943661971830985,0.2903225806451613,0.2,0.6842105263157895,0.7391304347826086,0.8227848101265823,0.8,0.6666666666666666,0.03550295857988166,91.88916876574308,0.5714285714285714,15.104166666666666,16.25,14.111979166666666,15.25,0.2985507246376812,0.6893203883495146,0.7553191489361702,0.49295774647887325,0.2,0.36231884057971014,0.390625,0.32,0.32463768115942027,0.36607142857142855,0.38317757009345793,0.7317073170731707,0.04057971014492753,0.2857142857142857,0.2857142857142857,1.0,0.13623188405797101,0.3191489361702128,0.3191489361702128,0.9333333333333333,0.5490196078431373,0.7142857142857143,0.15,0.058823529411764705,0.6666666666666666,1.0,0.0784313725490196,0.37254901960784315,0.7368421052631579,0.0392156862745098,0.5,0.09803921568627451,0.4,0.4753623188405797,0.3191489361702128,0.49299246376811595,0.5099119047619047,0.4937313725490196,0.10079575596816977,0.12025316455696203,0.1654320987654321,0.17777777777777778,9.426408450704225,24.608196721311472,0.15364583333333334,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-2572-467-711-956,1610612742,"Dirk Nowitzki, Josh Howard, Jason Kidd, Jerry Stackhouse, Erick Dampier","Nowitzki, Howard, Kidd, Stackhouse, Dampier",1717-2572-467-711-956,DAL,9893.0,15,165.0,45.0,316.0,319.0,54.0,48.0,31.0,635,53.0,85.0,7.0,11.0,10.0,16.0,20.0,43.0,37.0,87.0,8.0,18.0,3.0,3.0,,1.0,19.0,40.0,3.0,1.0,3.0,110.0,215.0,27.0,58.0,68.0,369.0,324.0,12.0,23.0,5.0,6.0,5.0,44.0,17.0,33.0,1.0,4.0,18.0,55.0,114.0,106.0,75.0,6.0,14.0,40.0,19.0,16.0,57.0,25.0,82.0,17.0,8.0,28.0,8.0,21.0,189.0,10.0,24.0,27.0,101.0,7.0,135.0,37.0,172.0,3.0,17.0,11.0,6.0,30.0,4.0,15.0,16.0,2.0,15.0,1.0,1.0,46.0,4.0,10.0,39.0,71.0,,3.0,4.0,77.0,5.0,3.0,85.0,10.0,3.0,38.0,8.0,28.0,20.0,8.0,28.0,21.0,1.0,,,325.0,55.0,54.0,8.0,0.5181818181818182,0.5533980582524272,0.9259259259259259,0.46551724137931033,0.8333333333333334,0.25,0.46551724137931033,0.5116279069767442,0.5217391304347826,0.5151515151515151,0.5512820512820513,0.6724137931034483,0.5,0.5922330097087378,0.6875,0.5612244897959183,0.21245421245421245,0.07441860465116279,0.11764705882352941,0.06976744186046512,0.034482758620689655,0.6521739130434783,1.0,0.7651515151515151,0.22857142857142856,0.75,0.3333333333333333,0.7619047619047619,0.2518518518518518,0.21875,0.17391304347826086,0.26,0.3,0.4,0.7555555555555555,0.717948717948718,0.8125,0.8064516129032258,0.4,0.025423728813559324,92.42899019508744,0.75,15.294303797468354,15.862068965517242,14.585443037974683,15.053291536050157,0.31135531135531136,0.6235294117647059,0.7066666666666667,0.5283018867924528,0.1575091575091575,0.46511627906976744,0.5,0.4,0.31868131868131866,0.42528735632183906,0.44047619047619047,0.5675675675675675,0.06593406593406594,0.4444444444444444,0.4444444444444444,1.0,0.14652014652014653,0.475,0.48717948717948717,0.8947368421052632,0.3793103448275862,0.6363636363636364,0.14285714285714285,0.10344827586206896,1.0,1.0,0.10344827586206896,0.43243243243243246,0.625,0.02702702702702703,,0.08108108108108109,0.3333333333333333,0.5238095238095238,0.475,0.506046336996337,0.5290404761904762,0.5170783783783784,0.12624584717607973,0.15637860082304528,0.11924119241192412,0.14905149051490515,9.140930232558139,24.363793103448273,0.17088607594936708,2.0,1.0,3.0,2.0,3.0,0.017241379310344827,0.025,0.2727272727272727,0.6666666666666666,0.5,,,,,,,,,,1610612742,2008,2007-08,False
1717-224-2572-2734-956,1610612742,"Dirk Nowitzki, Eddie Jones, Josh Howard, Devin Harris, Erick Dampier","Nowitzki, Jones, Howard, Harris, Dampier",1717-224-2572-2734-956,DAL,9876.0,16,165.0,41.0,315.0,316.0,12.0,19.0,33.0,631,53.0,89.0,10.0,17.0,3.0,5.0,34.0,67.0,41.0,82.0,4.0,9.0,,,,,12.0,34.0,4.0,,1.0,128.0,238.0,16.0,43.0,53.0,357.0,316.0,15.0,26.0,2.0,4.0,9.0,45.0,7.0,11.0,,1.0,2.0,16.0,134.0,122.0,42.0,6.0,12.0,34.0,12.0,16.0,67.0,14.0,81.0,10.0,4.0,27.0,12.0,28.0,176.0,7.0,33.0,23.0,99.0,6.0,128.0,40.0,168.0,4.0,21.0,11.0,10.0,25.0,2.0,16.0,23.0,,9.0,,4.0,48.0,5.0,,31.0,68.0,1.0,1.0,11.0,61.0,7.0,9.0,67.0,10.0,2.0,34.0,2.0,16.0,8.0,7.0,16.0,12.0,1.0,,,312.0,16.0,12.0,2.0,0.5234375,0.5491803278688525,0.875,0.37209302325581395,0.5,,0.37209302325581395,0.5378151260504201,0.5769230769230769,0.6363636363636364,0.5409252669039146,0.6,0.5833333333333334,0.577922077922078,0.6617647058823529,0.5714285714285714,0.15302491103202848,0.06722689075630252,0.1348314606741573,0.05970149253731343,,0.5208333333333334,0.75,0.7983870967741935,0.30275229357798167,0.8518518518518519,0.25925925925925924,0.8079470198675497,0.29411764705882354,0.4444444444444444,0.30303030303030304,0.175,0.2727272727272727,0.2,0.7,0.8648648648648649,0.8070175438596491,0.8095238095238095,1.0,0.03333333333333333,92.00486026731471,0.75,15.958730158730159,15.344936708860759,15.2984126984127,14.848101265822784,0.3167259786476868,0.5955056179775281,0.6883116883116883,0.5094339622641509,0.23843416370106763,0.5074626865671642,0.5396825396825397,0.35294117647058826,0.2918149466192171,0.5,0.5,0.6829268292682927,0.03202846975088968,0.4444444444444444,0.4444444444444444,1.0,0.12099644128113879,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.5666666666666667,0.5882352941176471,,,,,0.13333333333333333,0.4166666666666667,0.6,,,0.08333333333333333,,0.4697508896797153,0.35294117647058826,0.4902213523131672,0.5166846153846154,0.49294166666666667,0.11437908496732026,0.1297709923664122,0.12605042016806722,0.04481792717086835,8.974789915966387,24.853488372093025,0.0380952380952381,2.0,,,3.0,1.0,,,,0.5,1.0,1.0,1.0,0.022727272727272728,,,,,,,1610612742,2008,2007-08,False
1717-1891-2572-2734-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Devin Harris, Erick Dampier","Nowitzki, Terry, Howard, Harris, Dampier",1717-1891-2572-2734-956,DAL,9856.0,23,164.0,43.0,293.0,288.0,39.0,29.0,33.0,581,48.0,76.0,6.0,14.0,8.0,9.0,17.0,38.0,53.0,106.0,5.0,14.0,,1.0,,3.0,14.0,31.0,5.0,1.0,2.0,118.0,220.0,19.0,45.0,71.0,364.0,321.0,12.0,27.0,3.0,6.0,7.0,40.0,14.0,21.0,1.0,5.0,18.0,49.0,132.0,104.0,54.0,3.0,12.0,31.0,14.0,10.0,66.0,18.0,84.0,13.0,5.0,24.0,9.0,33.0,186.0,9.0,30.0,21.0,76.0,10.0,107.0,41.0,148.0,3.0,20.0,11.0,9.0,17.0,8.0,10.0,15.0,1.0,7.0,1.0,2.0,32.0,3.0,4.0,36.0,60.0,,4.0,1.0,75.0,2.0,11.0,84.0,9.0,2.0,36.0,8.0,25.0,18.0,3.0,26.0,13.0,,,2.0,324.0,49.0,39.0,8.0,0.559322033898305,0.5892857142857143,0.9473684210526315,0.4222222222222222,0.5,0.2,0.4222222222222222,0.5363636363636364,0.4444444444444444,0.6666666666666666,0.5528301886792453,0.5,0.5961538461538461,0.6013289036544851,0.5405405405405406,0.6666666666666666,0.16981132075471697,0.045454545454545456,0.11842105263157894,0.02631578947368421,,0.53125,0.8333333333333334,0.5891472868217055,0.29411764705882354,0.6363636363636364,0.34615384615384615,0.5987654320987654,0.3046875,0.39285714285714285,0.5714285714285714,0.1320754716981132,0.29411764705882354,0.4444444444444444,0.5098039215686274,0.5405405405405406,0.7317073170731707,0.65,0.6153846153846154,0.025423728813559324,84.88636363636363,0.5,16.737201365187712,17.194444444444443,15.706484641638225,16.104166666666668,0.28679245283018867,0.631578947368421,0.7164179104477612,0.5,0.14339622641509434,0.4473684210526316,0.4594594594594595,0.5294117647058824,0.4,0.5,0.5,0.6226415094339622,0.052830188679245285,0.35714285714285715,0.35714285714285715,1.0,0.1169811320754717,0.45161290322580644,0.45161290322580644,0.9285714285714286,0.42424242424242425,0.42857142857142855,,0.030303030303030304,,,0.15151515151515152,0.34615384615384615,0.8888888888888888,0.11538461538461539,,0.07692307692307693,0.5,0.45660377358490567,0.45161290322580644,0.4825377358490566,0.49963599999999997,0.4963153846153846,0.12627986348122866,0.145748987854251,0.10989010989010989,0.1346153846153846,10.14090909090909,24.464444444444446,0.13310580204778158,3.0,,2.0,1.0,2.0,,,0.6666666666666666,0.6,1.0,1.0,4.0,0.021739130434782608,1.0,1.0,,,,,1610612742,2008,2007-08,False
1717-1891-2572-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, Howard, Stackhouse, Dampier",1717-1891-2572-711-956,DAL,5125.0,25,85.0,-8.0,154.0,151.0,49.0,57.0,17.0,305,18.0,31.0,6.0,9.0,6.0,13.0,13.0,28.0,19.0,39.0,4.0,9.0,,1.0,1.0,2.0,12.0,27.0,1.0,2.0,8.0,50.0,98.0,16.0,36.0,24.0,172.0,180.0,9.0,15.0,,2.0,,18.0,14.0,33.0,3.0,10.0,8.0,45.0,42.0,58.0,42.0,6.0,10.0,27.0,12.0,8.0,21.0,14.0,35.0,11.0,3.0,4.0,4.0,13.0,84.0,4.0,12.0,10.0,40.0,4.0,54.0,17.0,71.0,1.0,7.0,5.0,2.0,16.0,4.0,8.0,8.0,2.0,8.0,,,24.0,2.0,8.0,22.0,34.0,,1.0,1.0,27.0,1.0,3.0,31.0,3.0,2.0,15.0,1.0,10.0,8.0,2.0,10.0,4.0,4.0,,2.0,154.0,45.0,49.0,1.0,0.42,0.4666666666666667,0.875,0.4444444444444444,,0.3,0.4444444444444444,0.5102040816326531,0.6,0.42424242424242425,0.5522388059701493,0.5294117647058824,0.43023255813953487,0.5782312925170068,0.5294117647058824,0.46808510638297873,0.26865671641791045,0.08163265306122448,0.12903225806451613,0.14285714285714285,,0.6666666666666666,1.0,0.6557377049180327,0.25,0.7692307692307693,0.2,0.6756756756756757,0.23529411764705882,0.5384615384615384,0.2,0.1,0.2,0.2,0.5263157894736842,0.6,0.7777777777777778,0.6,0.875,0.016666666666666666,85.69756097560975,0.4,17.636363636363637,15.95364238410596,16.837662337662337,14.754966887417218,0.23134328358208955,0.5806451612903226,0.6666666666666666,0.2222222222222222,0.208955223880597,0.4642857142857143,0.5416666666666666,0.3076923076923077,0.291044776119403,0.48717948717948717,0.48717948717948717,0.6842105263157895,0.06716417910447761,0.4444444444444444,0.4444444444444444,0.75,0.20149253731343283,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.5294117647058824,0.6666666666666666,,0.058823529411764705,,,0.058823529411764705,0.3023255813953488,0.46153846153846156,0.046511627906976744,0.5,0.18604651162790697,0.25,0.5,0.4444444444444444,0.4649955223880597,0.4567125,0.4559151162790698,0.10273972602739725,0.13636363636363635,0.10465116279069768,0.2616279069767442,9.934693877551021,24.686111111111114,0.3181818181818182,,,1.0,,4.0,,,0.5,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-224-2572-956,1610612742,"Dirk Nowitzki, Jason Terry, Eddie Jones, Josh Howard, Erick Dampier","Nowitzki, Terry, Jones, Howard, Dampier",1717-1891-224-2572-956,DAL,4180.0,18,70.0,24.0,134.0,130.0,17.0,10.0,20.0,264,22.0,32.0,4.0,9.0,3.0,5.0,8.0,23.0,11.0,35.0,4.0,7.0,,,,,9.0,24.0,3.0,1.0,4.0,41.0,90.0,13.0,31.0,25.0,146.0,122.0,8.0,17.0,2.0,3.0,2.0,24.0,4.0,10.0,1.0,4.0,6.0,17.0,42.0,40.0,30.0,9.0,6.0,24.0,9.0,11.0,21.0,10.0,31.0,6.0,4.0,14.0,2.0,5.0,72.0,6.0,16.0,5.0,44.0,3.0,52.0,22.0,74.0,4.0,8.0,3.0,5.0,12.0,2.0,9.0,10.0,,3.0,,2.0,22.0,3.0,3.0,13.0,28.0,,,3.0,28.0,,3.0,33.0,5.0,,17.0,2.0,8.0,6.0,2.0,8.0,5.0,,,1.0,122.0,17.0,17.0,2.0,0.5121951219512195,0.5526315789473685,0.7692307692307693,0.41935483870967744,0.6666666666666666,0.25,0.41935483870967744,0.45555555555555555,0.47058823529411764,0.4,0.5,0.55,0.39285714285714285,0.5407407407407407,0.5217391304347826,0.4722222222222222,0.256198347107438,0.12222222222222222,0.15625,0.21739130434782608,0.02857142857142857,0.5454545454545454,1.0,0.8461538461538461,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.8305084745762712,0.3333333333333333,0.5,0.3333333333333333,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.8947368421052632,0.85,0.75,0.6666666666666666,0.07272727272727272,90.94736842105263,0.625,16.865671641791046,14.76923076923077,15.940298507462687,14.215384615384615,0.2644628099173554,0.6875,0.8148148148148148,0.6363636363636364,0.19008264462809918,0.34782608695652173,0.4444444444444444,0.25,0.2892561983471074,0.3142857142857143,0.3235294117647059,0.45454545454545453,0.05785123966942149,0.5714285714285714,0.5714285714285714,1.0,0.19834710743801653,0.375,0.375,0.6666666666666666,0.45,0.4444444444444444,,,,,0.15,0.35714285714285715,0.6,,,0.2857142857142857,0.25,0.5206611570247934,0.375,0.49904504132231403,0.509703125,0.531625,0.12781954887218044,0.16666666666666666,0.1643835616438356,0.11643835616438356,9.498888888888889,24.932258064516127,0.12686567164179105,2.0,,,1.0,4.0,,,,0.6666666666666666,1.0,,,,,,,,,,1610612742,2008,2007-08,False
101138-1717-1891-2572-711,1610612742,"Brandon Bass, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Bass, Nowitzki, Terry, Howard, Stackhouse",101138-1717-1891-2572-711,DAL,4156.0,22,69.0,2.0,135.0,130.0,59.0,45.0,17.0,265,22.0,37.0,3.0,8.0,8.0,12.0,9.0,30.0,13.0,33.0,1.0,7.0,,2.0,1.0,3.0,4.0,17.0,1.0,2.0,9.0,44.0,100.0,5.0,24.0,42.0,145.0,143.0,3.0,14.0,,3.0,4.0,10.0,15.0,40.0,3.0,12.0,25.0,64.0,42.0,46.0,15.0,,4.0,17.0,4.0,6.0,21.0,5.0,26.0,4.0,1.0,8.0,4.0,9.0,57.0,6.0,18.0,13.0,29.0,4.0,46.0,24.0,70.0,4.0,10.0,7.0,3.0,9.0,,5.0,7.0,2.0,4.0,1.0,1.0,16.0,4.0,4.0,14.0,29.0,,3.0,3.0,36.0,1.0,,47.0,9.0,,17.0,11.0,7.0,4.0,3.0,7.0,4.0,1.0,,1.0,135.0,64.0,59.0,11.0,0.4772727272727273,0.5,1.0,0.20833333333333334,,0.25,0.20833333333333334,0.44,0.21428571428571427,0.375,0.4153225806451613,0.17647058823529413,0.375,0.506993006993007,0.2631578947368421,0.48484848484848486,0.1935483870967742,0.06,0.10810810810810811,0.06666666666666667,,0.5625,0.6666666666666666,0.6304347826086957,0.32142857142857145,0.7222222222222222,0.3333333333333333,0.65625,0.32432432432432434,0.2,0.38095238095238093,0.35,0.4166666666666667,0.16666666666666666,0.5454545454545454,0.6666666666666666,0.6470588235294118,0.8333333333333334,0.5,0.058823529411764705,91.81905678537055,0.5714285714285714,16.05185185185185,15.3,15.14074074074074,14.153846153846153,0.29838709677419356,0.5945945945945946,0.6666666666666666,0.36363636363636365,0.24193548387096775,0.3,0.32142857142857145,0.4444444444444444,0.2661290322580645,0.3939393939393939,0.3939393939393939,0.6923076923076923,0.056451612903225805,0.14285714285714285,0.14285714285714285,1.0,0.13709677419354838,0.23529411764705882,0.23529411764705882,1.0,0.47058823529411764,0.375,,0.11764705882352941,,,0.058823529411764705,0.23076923076923078,0.6666666666666666,0.057692307692307696,0.3333333333333333,0.17307692307692307,0.2222222222222222,0.49193548387096775,0.23529411764705882,0.4818766129032258,0.4744791666666666,0.4532682692307692,0.12878787878787878,0.1574074074074074,0.06896551724137931,0.4413793103448276,8.719,24.516666666666666,0.43703703703703706,,,,,3.0,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-2205-224-2572-2734,1610612742,"Dirk Nowitzki, DeSagana Diop, Eddie Jones, Josh Howard, Devin Harris","Nowitzki, Diop, Jones, Howard, Harris",1717-2205-224-2572-2734,DAL,3597.0,11,60.0,41.0,108.0,111.0,3.0,13.0,12.0,219,25.0,33.0,7.0,8.0,,,9.0,18.0,14.0,25.0,5.0,9.0,,,,,5.0,12.0,2.0,,,48.0,76.0,10.0,21.0,17.0,143.0,102.0,10.0,12.0,1.0,2.0,,23.0,1.0,1.0,,,4.0,6.0,38.0,58.0,27.0,3.0,8.0,12.0,5.0,4.0,19.0,9.0,28.0,4.0,5.0,8.0,3.0,8.0,65.0,4.0,11.0,6.0,34.0,1.0,41.0,15.0,56.0,1.0,13.0,10.0,3.0,8.0,4.0,4.0,14.0,1.0,4.0,,2.0,22.0,1.0,,16.0,27.0,,,3.0,26.0,4.0,1.0,22.0,3.0,2.0,9.0,3.0,7.0,6.0,1.0,7.0,5.0,1.0,,,120.0,6.0,3.0,1.0,0.3958333333333333,0.4318181818181818,0.9,0.47619047619047616,0.5,,0.47619047619047616,0.631578947368421,0.8333333333333334,1.0,0.6494845360824743,0.8214285714285714,1.0,0.6698113207547169,0.8214285714285714,1.0,0.21649484536082475,0.05263157894736842,0.06060606060606061,0.1111111111111111,,0.36363636363636365,1.0,0.7906976744186046,0.4074074074074074,0.8571428571428571,0.36363636363636365,0.8,0.39473684210526316,0.75,0.4444444444444444,0.1,0.14285714285714285,0.75,0.6666666666666666,1.0,0.75,1.0,0.5,0.029411764705882353,87.67306088407005,0.7142857142857143,16.25,16.594594594594593,15.527777777777779,16.144144144144143,0.3402061855670103,0.7575757575757576,0.8064516129032258,0.32,0.18556701030927836,0.5,0.5625,0.3333333333333333,0.25773195876288657,0.56,0.56,0.5714285714285714,0.09278350515463918,0.5555555555555556,0.5555555555555556,1.0,0.12371134020618557,0.4166666666666667,0.4166666666666667,0.8,0.5714285714285714,0.875,0.14285714285714285,,,,0.14285714285714285,,,,,,,0.5567010309278351,0.4166666666666667,0.5006731958762887,0.5321363636363636,0.3922,0.08737864077669903,0.10975609756097561,0.16083916083916083,0.04195804195804196,7.923684210526316,24.700000000000003,0.027777777777777776,1.0,,,2.0,1.0,,,,0.5,1.0,,,,,,,,,,1610612742,2008,2007-08,False
1717-2572-2734-711-956,1610612742,"Dirk Nowitzki, Josh Howard, Devin Harris, Jerry Stackhouse, Erick Dampier","Nowitzki, Howard, Harris, Stackhouse, Dampier",1717-2572-2734-711-956,DAL,3349.0,17,56.0,7.0,100.0,105.0,29.0,25.0,10.0,205,20.0,32.0,3.0,4.0,6.0,9.0,4.0,9.0,12.0,28.0,3.0,6.0,,,2.0,2.0,5.0,10.0,,1.0,1.0,36.0,69.0,8.0,16.0,31.0,127.0,120.0,4.0,6.0,,,1.0,9.0,11.0,19.0,3.0,3.0,15.0,46.0,44.0,28.0,21.0,3.0,6.0,10.0,5.0,7.0,22.0,7.0,29.0,5.0,2.0,12.0,2.0,8.0,65.0,2.0,10.0,6.0,28.0,4.0,38.0,12.0,50.0,,10.0,4.0,6.0,6.0,1.0,4.0,6.0,2.0,2.0,,,12.0,4.0,1.0,13.0,28.0,,3.0,1.0,31.0,3.0,2.0,37.0,3.0,,17.0,3.0,2.0,2.0,,2.0,1.0,,,,118.0,46.0,29.0,3.0,0.6111111111111112,0.6666666666666666,0.875,0.5,,1.0,0.5,0.5217391304347826,0.6666666666666666,0.5789473684210527,0.5647058823529412,0.6666666666666666,0.7045454545454546,0.6225490196078431,0.6428571428571429,0.7419354838709677,0.18823529411764706,0.10144927536231885,0.1875,0.1111111111111111,,0.5,0.8,0.7777777777777778,0.30303030303030304,0.75,0.25,0.7727272727272727,0.2926829268292683,0.5833333333333334,0.4,0.0625,,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.9090909090909091,0.75,,,88.14571513884741,0.5,17.44,15.285714285714286,17.13,14.628571428571428,0.3764705882352941,0.625,0.7692307692307693,0.6,0.10588235294117647,0.4444444444444444,0.5,0.5,0.32941176470588235,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.07058823529411765,0.5,0.5,0.6666666666666666,0.11764705882352941,0.5,0.5,1.0,0.6666666666666666,0.75,,,,,,0.4090909090909091,0.6666666666666666,0.09090909090909091,1.0,0.045454545454545456,1.0,0.5647058823529412,0.5,0.4977564705882353,0.4959166666666666,0.5091318181818182,0.1717171717171717,0.20481927710843373,0.07086614173228346,0.36220472440944884,8.295652173913043,24.3,0.29,,,,,3.0,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
