EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,PtsUnassisted2s,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,DefCorner3ReboundPct,LostBallTurnovers,Travels,BlockedLongMidRange,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,Offensive Fouls Drawn,SecondChanceFtPoints,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Technical Free Throw Trips,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1730-1890-255-2556-2571,1610612756,"Brian Skinner, Shawn Marion, Grant Hill, Marcus Banks, Leandro Barbosa","Skinner, Marion, Hill, Banks, Barbosa",1730-1890-255-2556-2571,PHX,244.0,1,4.0,2.0,8.0,8.0,,,2.0,16,3.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,3.0,7.0,,,2.0,8.0,6.0,2.0,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,3.0,2.0,3.0,3.0,6.0,,1.0,,2.0,2.0,3.0,,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,,6.0,,,0.3333333333333333,0.5,,,,,,0.42857142857142855,,0.42857142857142855,0.5,,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,1.0,1.0,,,0.6666666666666666,,94.42622950819673,,14.125,16.375,12.875,15.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,,,,,,,,,0.42857142857142855,,0.45618571428571425,0.4483,,0.125,0.125,0.25,,9.257142857142856,,,2.0,,4.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,0.2857142857142857,0.3333333333333333,,1.0,,,1.0,0.6666666666666666,1.0,,,,,,,,1.0,1.0,,1.0,2.0,0.5,1.0,,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-255-2564-2571,1610612756,"Brian Skinner, Shawn Marion, Grant Hill, Boris Diaw, Leandro Barbosa","Skinner, Marion, Hill, Diaw, Barbosa",1730-1890-255-2564-2571,PHX,3372.0,16,56.0,-9.0,113.0,109.0,28.0,38.0,12.0,222,29.0,7.0,11.0,17.0,18.0,39.0,,5.0,,1.0,5.0,11.0,,1.0,2.0,3.0,39.0,85.0,5.0,16.0,16.0,109.0,118.0,10.0,,1.0,13.0,9.0,19.0,2.0,4.0,5.0,29.0,42.0,15.0,11.0,5.0,21.0,5.0,26.0,5.0,,12.0,57.0,11.0,26.0,40.0,13.0,53.0,2.0,7.0,3.0,6.0,3.0,17.0,4.0,9.0,22.0,20.0,17.0,8.0,4.0,3.0,4.0,1.0,96.0,29.0,28.0,0.5384615384615384,0.5675675675675675,1.0,0.3125,,0.5,0.3125,0.4588235294117647,0.47368421052631576,0.4603960396039604,0.5454545454545454,0.5217391304347826,0.5,0.5416666666666666,0.5576923076923077,0.15841584158415842,0.35294117647058826,0.6341463414634146,0.24444444444444444,0.6607142857142857,0.23636363636363636,0.25,0.2222222222222222,0.5333333333333333,0.5,0.7777777777777778,0.0392156862745098,94.80427046263345,0.25,14.752212389380531,15.642201834862385,14.0,14.926605504587156,0.2871287128712871,0.16831683168316833,0.38613861386138615,0.46153846153846156,0.47368421052631576,0.6666666666666666,0.04950495049504951,,,,0.10891089108910891,0.45454545454545453,0.45454545454545453,1.0,0.6363636363636364,0.09090909090909091,,,0.4782608695652174,0.043478260869565216,,0.13043478260869565,0.6666666666666666,0.44554455445544555,0.45454545454545453,0.4774861386138614,0.5093650000000001,0.4996826086956521,0.07476635514018691,0.08791208791208792,0.11926605504587157,0.26605504587155965,10.096470588235295,24.43125,0.24778761061946902,13.0,8.0,36.0,4.0,6.0,3.0,2.0,11.0,3.0,4.0,11.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,0.047058823529411764,0.10344827586206896,1.0,0.7333333333333333,0.2,0.2,0.7333333333333333,0.4482758620689655,0.5,0.46153846153846156,0.47058823529411764,0.47058823529411764,0.375,,3.0,1.0,,3.0,6.0,6.0,4.0,0.6,0.42857142857142855,0.5454545454545454,2.0,2.0,,,1.0,1.0,0.25,0.2,,1.0,,,3.0,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-255-2564-959,1610612756,"Brian Skinner, Shawn Marion, Grant Hill, Boris Diaw, Steve Nash","Skinner, Marion, Hill, Diaw, Nash",1730-1890-255-2564-959,PHX,183.0,3,3.0,-2.0,5.0,6.0,2.0,,,11,2.0,,1.0,2.0,,,,,,,,,,,,,1.0,4.0,,,3.0,5.0,7.0,,,,1.0,,2.0,,,3.0,3.0,2.0,,,,1.0,,1.0,,,,2.0,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,,2.0,3.0,2.0,4.0,1.0,,,,,4.0,3.0,2.0,1.0,1.0,,,,,,0.25,,0.25,,,0.4166666666666667,0.5,0.375,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,,,1.0,,86.55737704918033,,16.0,17.166666666666668,16.0,17.166666666666668,0.5,0.5,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.53885,,0.5501,0.2,0.2,0.2,0.6,4.875,,0.4,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-255-2571-959,1610612756,"Brian Skinner, Shawn Marion, Grant Hill, Leandro Barbosa, Steve Nash","Skinner, Marion, Hill, Barbosa, Nash",1730-1890-255-2571-959,PHX,910.0,8,15.0,6.0,32.0,33.0,14.0,16.0,4.0,65,11.0,3.0,2.0,7.0,2.0,5.0,,2.0,,1.0,2.0,5.0,,,1.0,2.0,12.0,23.0,2.0,7.0,7.0,37.0,31.0,4.0,,,2.0,4.0,6.0,1.0,3.0,6.0,17.0,14.0,6.0,5.0,2.0,7.0,2.0,9.0,2.0,,,20.0,5.0,10.0,13.0,6.0,19.0,1.0,2.0,1.0,,,4.0,2.0,3.0,6.0,7.0,10.0,2.0,4.0,3.0,4.0,3.0,35.0,17.0,14.0,0.5833333333333334,0.5833333333333334,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5217391304347826,0.6666666666666666,0.5,0.25,0.6111111111111112,0.5294117647058824,0.2,0.7083333333333334,0.23333333333333334,,0.7692307692307693,0.45454545454545453,0.8,0.375,0.3333333333333333,0.8,0.8571428571428571,0.5,1.0,0.06666666666666667,102.85714285714286,0.75,13.4375,14.545454545454545,12.375,13.696969696969697,0.36666666666666664,0.23333333333333334,0.16666666666666666,0.4,0.4,,0.06666666666666667,,,,0.16666666666666666,0.4,0.4,1.0,0.75,,,,0.2222222222222222,0.1111111111111111,,0.2222222222222222,0.5,0.6,0.4,0.5337200000000001,0.5794,0.5215277777777777,0.06451612903225806,0.08333333333333333,0.05405405405405406,0.4594594594594595,6.882608695652174,24.8,0.4375,8.0,2.0,10.0,1.0,7.0,,1.0,2.0,1.0,1.0,4.0,1.0,,1.0,3.0,1.0,,,3.0,0.043478260869565216,0.09090909090909091,1.0,1.0,0.2,0.3333333333333333,1.0,0.7272727272727273,0.8,0.875,0.2857142857142857,0.2857142857142857,,,,1.0,,1.0,2.0,1.0,,0.25,0.3333333333333333,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-2556-2564-2571,1610612756,"Brian Skinner, Shawn Marion, Marcus Banks, Boris Diaw, Leandro Barbosa","Skinner, Marion, Banks, Diaw, Barbosa",1730-1890-2556-2564-2571,PHX,1320.0,6,22.0,-13.0,40.0,43.0,6.0,15.0,2.0,83,12.0,1.0,2.0,4.0,2.0,14.0,1.0,2.0,,,2.0,5.0,,,,,11.0,30.0,3.0,7.0,6.0,37.0,50.0,1.0,,,2.0,3.0,4.0,,,2.0,8.0,8.0,9.0,3.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,17.0,3.0,7.0,14.0,3.0,17.0,,1.0,1.0,2.0,1.0,5.0,1.0,5.0,7.0,8.0,6.0,3.0,2.0,,2.0,1.0,35.0,8.0,6.0,0.36363636363636365,0.36363636363636365,1.0,0.42857142857142855,,,0.6,0.36666666666666664,0.75,0.4189189189189189,1.0,0.75,0.4625,1.0,0.8,0.1891891891891892,0.4,0.7777777777777778,0.15789473684210525,0.7857142857142857,0.14285714285714285,,,,0.8333333333333334,0.6666666666666666,,90.54545454545455,0.5,16.6,15.255813953488373,16.5,15.069767441860465,0.32432432432432434,0.10810810810810811,0.3783783783783784,0.14285714285714285,0.14285714285714285,0.5,0.05405405405405406,0.5,0.5,1.0,0.13513513513513514,0.4,0.4,1.0,1.0,,,,0.5,,,,,0.5135135135135135,0.6666666666666666,0.47922428571428566,0.7208,0.512025,0.075,0.09090909090909091,0.05405405405405406,0.21621621621621623,10.256666666666666,30.62857142857143,0.15,7.0,2.0,14.0,1.0,3.0,,,4.0,3.0,,3.0,1.0,1.0,,,2.0,,1.0,,0.03333333333333333,0.08333333333333333,1.0,0.8,,,0.8,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.5,0.5,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,0.25,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-2556-2564-959,1610612756,"Brian Skinner, Shawn Marion, Marcus Banks, Boris Diaw, Steve Nash","Skinner, Marion, Banks, Diaw, Nash",1730-1890-2556-2564-959,PHX,120.0,1,2.0,5.0,5.0,4.0,5.0,,1.0,9,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,4.0,,,,,2.0,2.0,1.0,1.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,2.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,9.0,9.0,5.0,0.5,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.1666666666666667,,1.1666666666666667,1.125,,1.125,0.3333333333333333,,1.0,,1.0,,,,,1.0,1.0,,108.0,,10.2,17.25,10.2,17.25,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.50185,,0.50185,,,,1.0,3.15,25.8,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1890-2564-2571-959,1610612756,"Brian Skinner, Shawn Marion, Boris Diaw, Leandro Barbosa, Steve Nash","Skinner, Marion, Diaw, Barbosa, Nash",1730-1890-2564-2571-959,PHX,2292.0,17,38.0,16.0,75.0,79.0,16.0,39.0,8.0,154,15.0,,2.0,8.0,6.0,16.0,4.0,6.0,1.0,1.0,8.0,20.0,3.0,3.0,2.0,5.0,19.0,39.0,12.0,26.0,9.0,83.0,67.0,4.0,3.0,3.0,11.0,4.0,9.0,3.0,6.0,2.0,19.0,30.0,33.0,20.0,8.0,15.0,11.0,26.0,7.0,4.0,4.0,63.0,4.0,28.0,37.0,9.0,46.0,1.0,2.0,1.0,6.0,4.0,14.0,1.0,8.0,15.0,12.0,13.0,7.0,5.0,2.0,5.0,4.0,72.0,19.0,16.0,0.7894736842105263,0.7894736842105263,0.9166666666666666,0.46153846153846156,1.0,0.5,0.46153846153846156,0.48717948717948717,0.4444444444444444,0.5692307692307692,0.7857142857142857,0.5666666666666667,0.5857142857142857,0.7857142857142857,0.6,0.4,0.42857142857142855,0.7777777777777778,0.2,0.7777777777777778,0.2647058823529412,,0.2,0.6666666666666666,0.75,0.9090909090909091,0.03125,96.75392670157068,0.8,13.866666666666667,15.848101265822784,12.826666666666666,14.974683544303797,0.23076923076923078,0.12307692307692308,0.24615384615384617,0.375,0.375,0.6666666666666666,0.09230769230769231,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.4,0.4,0.875,,0.42857142857142855,1.0,1.0,0.13333333333333333,0.06666666666666667,1.0,0.3333333333333333,0.4,0.6307692307692307,0.4,0.5243599999999999,0.4142333333333333,0.46542333333333336,0.1,0.1590909090909091,0.13253012048192772,0.2289156626506024,9.643589743589745,25.173076923076923,0.21333333333333335,10.0,3.0,8.0,2.0,8.0,3.0,5.0,7.0,2.0,1.0,8.0,2.0,1.0,4.0,,3.0,,1.0,,0.05128205128205128,0.06666666666666667,1.0,0.7777777777777778,0.35714285714285715,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8,0.375,0.42857142857142855,1.0,1.0,2.0,1.0,,,1.0,1.0,,0.25,,0.5,2.0,2.0,,,2.0,,0.3,0.5,3.0,1.0,,,,0.125,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-1952-201199-2571,1610612756,"Brian Skinner, Gordan Giricek, Raja Bell, DJ Strawberry, Leandro Barbosa","Skinner, Giricek, Bell, Strawberry, Barbosa",1730-1921-1952-201199-2571,PHX,173.0,1,3.0,-6.0,6.0,5.0,4.0,5.0,,11,1.0,,1.0,1.0,,2.0,,,,,,,,,,,1.0,4.0,,,,2.0,8.0,,,,,,2.0,,,,,2.0,,,,1.0,,1.0,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,2.0,,4.0,1.0,1.0,,,,,,0.25,,0.25,,,0.25,,,,,0.25,,0.25,,,,,1.0,,,91.5606936416185,,19.833333333333332,10.8,19.833333333333332,9.4,0.25,0.25,0.5,,,,,,,,,,,,,,,,0.5,,,,,0.25,,0.38415,,0.4616,,,,,10.975,,0.6666666666666666,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,0.25,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-1952-2405-2571,1610612756,"Brian Skinner, Gordan Giricek, Raja Bell, Amar'e Stoudemire, Leandro Barbosa","Skinner, Giricek, Bell, Stoudemire, Barbosa",1730-1921-1952-2405-2571,PHX,446.0,2,7.0,-7.0,13.0,14.0,4.0,5.0,2.0,27,1.0,,1.0,3.0,2.0,4.0,,,,,1.0,4.0,,,,1.0,3.0,8.0,1.0,4.0,5.0,14.0,21.0,2.0,,,2.0,1.0,2.0,,1.0,2.0,4.0,2.0,,4.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,3.0,3.0,2.0,5.0,,1.0,,1.0,,2.0,1.0,,,3.0,5.0,1.0,1.0,,1.0,,12.0,4.0,4.0,0.3333333333333333,0.5,,0.25,,,0.25,0.375,0.5,0.375,0.5,0.3333333333333333,0.4642857142857143,0.5,0.5,0.3333333333333333,0.5,0.6,0.2,0.6,0.2857142857142857,,0.3333333333333333,1.0,0.5,,,87.17488789237667,,20.46153846153846,12.857142857142858,19.0,12.642857142857142,0.08333333333333333,0.25,0.3333333333333333,0.5,0.5,0.5,,,,,0.3333333333333333,0.25,0.25,,,,,,0.3333333333333333,,,0.3333333333333333,,0.4166666666666667,0.25,0.3983291666666667,0.3778,0.3617666666666666,0.07692307692307693,0.1111111111111111,0.14285714285714285,0.2857142857142857,13.1375,27.35,0.3076923076923077,1.0,,4.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,0.125,,,,0.5,0.5,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,2.0,0.5,,1.0,,,,,,,,,3.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-1952-255-2571,1610612756,"Brian Skinner, Gordan Giricek, Raja Bell, Grant Hill, Leandro Barbosa","Skinner, Giricek, Bell, Hill, Barbosa",1730-1921-1952-255-2571,PHX,47.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,122.55319148936171,,14.0,9.5,14.0,9.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.36,,0.36,,,,1.0,20.0,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-1952-2564-2571,1610612756,"Brian Skinner, Gordan Giricek, Raja Bell, Boris Diaw, Leandro Barbosa","Skinner, Giricek, Bell, Diaw, Barbosa",1730-1921-1952-2564-2571,PHX,252.0,2,4.0,-5.0,8.0,8.0,4.0,3.0,2.0,16,2.0,,1.0,,,4.0,,,,,1.0,3.0,,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,5.0,10.0,,,1.0,,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,2.0,3.0,2.0,5.0,,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,5.0,5.0,4.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.16666666666666666,0.5,0.2777777777777778,,0.8333333333333334,0.2777777777777778,,0.8333333333333334,0.3333333333333333,1.0,0.5,0.4,0.5,0.3333333333333333,1.0,,,1.0,,,91.42857142857143,,17.875,13.625,17.25,12.5,0.2222222222222222,,0.4444444444444444,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.3333333333333333,,,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.46704375,0.5961,0.5200833333333333,,,,1.0,11.450000000000001,28.7,0.5,1.0,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,0.3333333333333333,0.5,1.0,,,,,0.5,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-1952-2564-959,1610612756,"Brian Skinner, Gordan Giricek, Raja Bell, Boris Diaw, Steve Nash","Skinner, Giricek, Bell, Diaw, Nash",1730-1921-1952-2564-959,PHX,85.0,1,1.0,-3.0,3.0,3.0,3.0,2.0,,6,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,3.0,6.0,,,,,,,1.0,2.0,,3.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,3.0,3.0,3.0,,,,0.5,,0.5,0.5,,,0.75,,0.75,0.75,,0.75,1.0,,,,,,,,,,,,101.6470588235294,,16.0,12.333333333333334,16.0,12.333333333333334,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,0.5,,0.5,1.0,1.0,1.0,0.62715,,0.62715,,,,1.0,,24.55,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-201199-2405-2564,1610612756,"Brian Skinner, Gordan Giricek, DJ Strawberry, Amar'e Stoudemire, Boris Diaw","Skinner, Giricek, Strawberry, Stoudemire, Diaw",1730-1921-201199-2405-2564,PHX,257.0,1,4.0,3.0,8.0,8.0,8.0,,1.0,16,3.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,4.0,8.0,,,2.0,10.0,7.0,1.0,,,,4.0,8.0,,,2.0,10.0,4.0,,,,2.0,,2.0,,,1.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,,,,,,,,,2.0,3.0,2.0,,,,,10.0,10.0,8.0,0.5,0.5,,,,,,0.5,0.5,0.5,,0.5,0.5555555555555556,,0.5555555555555556,,,1.0,0.25,1.0,0.25,,,1.0,,1.0,0.25,89.64980544747083,,15.125,17.0,14.125,17.0,0.375,0.25,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,0.375,,,,,0.375,,0.486275,0.5653,0.486275,0.2222222222222222,0.2222222222222222,,1.0,9.475,,1.0,1.0,1.0,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1730-1921-201199-2564-2571,1610612756,"Brian Skinner, Gordan Giricek, DJ Strawberry, Boris Diaw, Leandro Barbosa","Skinner, Giricek, Strawberry, Diaw, Barbosa",1730-1921-201199-2564-2571,PHX,106.0,1,2.0,,4.0,3.0,4.0,3.0,,7,1.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,3.0,3.0,,,,,1.0,2.0,,1.0,1.0,3.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,3.0,4.0,1.0,1.0,,,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.3333333333333333,1.0,1.0,,1.0,,,,,,1.0,,95.09433962264151,,13.5,17.333333333333332,13.5,17.333333333333332,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.6666666666666666,,0.5300833333333334,,0.5300833333333334,0.3333333333333333,0.5,,1.0,10.2,25.5,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
