EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctBlocked,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,RecoveredBlocks,SecondChanceFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGA,SecondChanceFtPoints,HeaveAttempts,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,PenaltyArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,SelfOReb,SelfORebPct,LostBallSteals,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,3SecondViolations,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Travels,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,OffArc3ReboundPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,BlockedCorner3,BlockedShortMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101181-1515-1725-200745-2568,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Andrea Bargnani, Carlos Delfino","Calderon, Parker, Nesterovic, Bargnani, Delfino",101181-1515-1725-200745-2568,TOR,2535.0,14,42.0,,83.0,82.0,21.0,33.0,8.0,165.0,14.0,19.0,1.0,2.0,5.0,11.0,8.0,25.0,3.0,1.0,4.0,16.0,27.0,55.0,4.0,19.0,11.0,77.0,77.0,1.0,4.0,2.0,5.0,12.0,4.0,17.0,44.0,10.0,12.0,2.0,16.0,4.0,1.0,22.0,4.0,26.0,4.0,11.0,5.0,6.0,56.0,6.0,7.0,20.0,29.0,8.0,37.0,9.0,3.0,6.0,5.0,2.0,,1.0,8.0,3.0,11.0,16.0,,,17.0,,3.0,15.0,8.0,,4.0,1.0,5.0,,,75.0,17.0,21.0,0.8148148148148148,0.8461538461538461,1.0,0.21052631578947367,0.21052631578947367,0.4909090909090909,0.25,0.4166666666666667,0.44594594594594594,0.2,0.40625,0.47530864197530864,0.2,0.4722222222222222,0.25675675675675674,0.01818181818181818,0.05263157894736842,,0.75,0.7142857142857143,0.21428571428571427,0.875,0.75,0.1951219512195122,0.4,0.3333333333333333,1.0,0.5,0.6363636363636364,0.8571428571428571,1.0,93.72781065088758,16.120481927710845,14.597560975609756,15.433734939759036,14.292682926829269,0.25675675675675674,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.14864864864864866,0.45454545454545453,0.45454545454545453,1.0,0.33783783783783783,0.32,0.32,0.75,0.04054054054054054,0.21621621621621623,0.25,0.25,1.0,0.4,0.5,0.0625,0.5135135135135135,0.25,0.461227397260274,0.4249875,0.432103125,0.09876543209876543,0.12903225806451613,0.025974025974025976,0.22077922077922077,10.205454545454545,25.710526315789473,0.25301204819277107,,,,1.0,,1.0,,3.0,,0.11764705882352941,0.6,,,,0.2,,,3.0,,,2.0,,1.0,0.1875,,,1.0,1.0,0.025,6.0,2.0,0.15384615384615385,,3.0,,,4.0,1.0,1.0,4.0,,3.0,0.25,0.25,0.3333333333333333,2.0,1.0,1.0,,0.5,0.2,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-200745-2574,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Andrea Bargnani, Jason Kapono","Calderon, Parker, Nesterovic, Bargnani, Kapono",101181-1515-1725-200745-2574,TOR,990.0,5,16.0,4.0,34.0,32.0,16.0,11.0,2.0,66.0,3.0,7.0,1.0,2.0,3.0,5.0,4.0,10.0,3.0,2.0,4.0,6.0,10.0,22.0,6.0,9.0,3.0,41.0,37.0,1.0,2.0,5.0,3.0,11.0,4.0,16.0,10.0,10.0,18.0,2.0,6.0,4.0,3.0,5.0,6.0,11.0,4.0,2.0,2.0,1.0,28.0,2.0,2.0,8.0,10.0,3.0,13.0,2.0,2.0,2.0,1.0,3.0,,1.0,5.0,3.0,2.0,9.0,1.0,3.0,6.0,,1.0,3.0,1.0,,,,,,,36.0,16.0,16.0,0.5,0.5555555555555556,1.0,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.5,0.2727272727272727,0.6129032258064516,0.8333333333333334,0.5,0.625,0.8333333333333334,0.5,0.2903225806451613,0.13636363636363635,0.2857142857142857,,0.4,1.0,0.16666666666666666,1.0,1.0,0.21428571428571427,0.25,,1.0,1.0,1.0,,1.0,96.0,13.794117647058824,16.28125,13.470588235294118,16.28125,0.22580645161290322,0.42857142857142855,0.6,0.6666666666666666,0.16129032258064516,0.6,0.6,0.6666666666666666,0.3225806451612903,0.4,0.4444444444444444,0.25,0.0967741935483871,0.1935483870967742,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.13333333333333333,0.5161290322580645,0.6666666666666666,0.4700758064516129,0.484,0.43498333333333333,0.03125,0.043478260869565216,0.12195121951219512,0.3902439024390244,10.345454545454546,25.044444444444444,0.47058823529411764,0.1,2.0,,,1.0,1.0,2.0,,1.0,0.16666666666666666,,0.6666666666666666,0.6666666666666666,1.0,,,,2.0,,,,,,0.13333333333333333,,,,,,,1.0,0.5,1.0,,,,3.0,1.0,3.0,1.0,,,0.75,0.2,0.5,1.0,,,,0.3333333333333333,,,,,2.0,1.0,1.0,0.3333333333333333,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2056-2568,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Primoz Brezec, Carlos Delfino","Calderon, Parker, Nesterovic, Brezec, Delfino",101181-1515-1725-2056-2568,TOR,26.0,1,,-1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,110.76923076923076,10.0,16.0,10.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2413-2568,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Juan Dixon, Carlos Delfino","Calderon, Parker, Nesterovic, Dixon, Delfino",101181-1515-1725-2413-2568,TOR,285.0,1,5.0,-6.0,10.0,9.0,2.0,1.0,2.0,19.0,1.0,5.0,,3.0,,2.0,1.0,3.0,1.0,,,1.0,2.0,10.0,,2.0,2.0,6.0,12.0,,4.0,,,,,2.0,,4.0,,,1.0,,1.0,,,,,,,,,4.0,1.0,2.0,4.0,4.0,8.0,,,,,,,,,,3.0,4.0,,,1.0,,,2.0,,1.0,,,,,,6.0,2.0,2.0,,,,,,0.2,,,0.16666666666666666,,,0.23076923076923078,,1.0,0.16666666666666666,0.1,0.2,,,1.0,0.5,1.0,1.0,0.4,0.75,0.5,1.0,,1.0,1.0,,96.0,12.6,17.666666666666668,11.3,17.666666666666668,0.4166666666666667,0.2,0.25,,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.08333333333333333,,,,0.75,,,0.5833333333333334,,0.5156125,0.521475,,,,,0.3333333333333333,7.5200000000000005,24.0,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,0.2222222222222222,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2547-2551,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Chris Bosh, T.J. Ford","Calderon, Parker, Nesterovic, Bosh, Ford",101181-1515-1725-2547-2551,TOR,890.0,4,15.0,3.0,31.0,32.0,18.0,14.0,3.0,63.0,6.0,10.0,1.0,2.0,,2.0,3.0,7.0,2.0,,1.0,4.0,9.0,19.0,2.0,6.0,15.0,39.0,36.0,1.0,2.0,5.0,4.0,10.0,2.0,19.0,6.0,12.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,,1.0,12.0,4.0,3.0,8.0,11.0,4.0,15.0,,,2.0,1.0,,,1.0,2.0,1.0,5.0,10.0,,,12.0,1.0,2.0,17.0,5.0,4.0,,,,,,34.0,19.0,18.0,0.3333333333333333,0.375,1.0,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.5,0.4,0.48,0.5,0.3333333333333333,0.5735294117647058,0.625,0.5277777777777778,0.24,0.10526315789473684,0.1,0.5,1.0,0.6666666666666666,0.4,0.6,0.6470588235294118,0.2857142857142857,0.75,0.5,0.6666666666666666,0.5,1.0,0.75,,101.93258426966291,13.709677419354838,14.53125,13.612903225806452,13.96875,0.4,0.6,0.6666666666666666,0.3333333333333333,0.08,,,,0.28,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08,0.16,0.25,0.25,1.0,1.0,0.5,,0.64,0.25,0.49833799999999995,0.6204,0.4330833333333333,0.16666666666666666,0.20833333333333334,0.1282051282051282,0.48717948717948717,8.18421052631579,24.383333333333336,0.5806451612903226,,1.0,,,,,1.0,,,,,0.5,0.5,1.0,,,,2.0,3.0,,,,,0.16666666666666666,,,,1.0,0.08333333333333333,,,,,2.0,,,3.0,,,11.0,,,,0.25,,2.0,,,3.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2547-2568,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Chris Bosh, Carlos Delfino","Calderon, Parker, Nesterovic, Bosh, Delfino",101181-1515-1725-2547-2568,TOR,3803.0,21,63.0,-18.0,108.0,112.0,25.0,30.0,19.0,220.0,13.0,26.0,3.0,7.0,9.0,17.0,9.0,29.0,8.0,1.0,6.0,23.0,31.0,72.0,8.0,31.0,14.0,100.0,118.0,5.0,10.0,19.0,6.0,22.0,7.0,19.0,30.0,32.0,21.0,6.0,21.0,6.0,7.0,15.0,7.0,22.0,5.0,5.0,6.0,4.0,51.0,12.0,11.0,30.0,42.0,20.0,62.0,4.0,4.0,8.0,5.0,5.0,,3.0,13.0,2.0,12.0,21.0,,1.0,25.0,2.0,3.0,28.0,13.0,,5.0,4.0,5.0,,,81.0,19.0,25.0,0.4838709677419355,0.5357142857142857,0.875,0.25806451612903225,0.27586206896551724,0.4305555555555556,0.5,0.2727272727272727,0.4174757281553398,0.5714285714285714,0.25862068965517243,0.4267241379310345,0.5,0.296875,0.30097087378640774,0.09722222222222222,0.19230769230769232,0.11764705882352941,0.6153846153846154,0.75,0.2926829268292683,0.6875,0.7321428571428571,0.3225806451612903,0.3076923076923077,0.375,0.6153846153846154,0.625,0.8947368421052632,0.7,0.6666666666666666,83.30265579805418,18.287037037037038,16.321428571428573,16.712962962962962,15.669642857142858,0.2524271844660194,0.5,0.6190476190476191,0.38461538461538464,0.1650485436893204,0.5294117647058824,0.6,0.6666666666666666,0.2815533980582524,0.3103448275862069,0.3103448275862069,0.4444444444444444,0.07766990291262135,0.22330097087378642,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.5,0.42857142857142855,0.034482758620689655,0.5533980582524272,0.2857142857142857,0.4735287128712871,0.49268125,0.4467678571428571,0.11206896551724138,0.15294117647058825,0.19,0.19,10.016666666666667,26.10967741935484,0.23148148148148148,,2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.5,0.25,0.6,0.25,0.25,1.0,0.2857142857142857,0.5,1.0,6.0,3.0,2.0,1.0,,1.0,0.20689655172413793,,,,6.0,0.10909090909090909,,8.0,0.38095238095238093,0.16666666666666666,2.0,,1.0,8.0,,1.0,4.0,,2.0,0.14285714285714285,0.27586206896551724,,3.0,,,,0.375,0.4666666666666667,3.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2547-2574,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Chris Bosh, Jason Kapono","Calderon, Parker, Nesterovic, Bosh, Kapono",101181-1515-1725-2547-2574,TOR,830.0,6,14.0,10.0,30.0,26.0,16.0,,5.0,56.0,5.0,7.0,2.0,3.0,,5.0,3.0,12.0,,,2.0,5.0,8.0,24.0,2.0,5.0,11.0,33.0,23.0,2.0,5.0,4.0,4.0,10.0,3.0,19.0,12.0,4.0,6.0,2.0,5.0,2.0,1.0,6.0,2.0,8.0,2.0,3.0,,3.0,18.0,5.0,3.0,5.0,9.0,6.0,15.0,4.0,4.0,,,1.0,,,1.0,,2.0,4.0,,1.0,8.0,,1.0,13.0,6.0,1.0,1.0,1.0,1.0,,,29.0,19.0,16.0,0.75,0.8571428571428571,1.0,0.4,0.4,0.3333333333333333,0.4,0.4,0.3793103448275862,0.4,0.4230769230769231,0.4714285714285714,0.4,0.5277777777777778,0.1724137931034483,0.041666666666666664,0.14285714285714285,,,0.7142857142857143,0.3125,1.0,0.8,0.3157894736842105,,0.6,1.0,0.3333333333333333,1.0,1.0,1.0,97.1566265060241,15.1,14.5,13.733333333333333,13.846153846153847,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.6,0.1724137931034483,,,,0.41379310344827586,0.25,0.25,1.0,,0.1724137931034483,0.4,0.4,1.0,0.6,0.6666666666666666,,0.41379310344827586,0.4,0.4808206896551724,0.5208,0.49587692307692305,0.17647058823529413,0.20689655172413793,0.12121212121212122,0.5757575757575758,11.745833333333332,24.8,0.5333333333333333,,,,,,,,1.0,,0.2222222222222222,1.0,,,,,,,3.0,,,1.0,,1.0,0.23076923076923078,,,1.0,,,,1.0,0.3333333333333333,,,0.5,,4.0,1.0,1.0,8.0,,1.0,0.3333333333333333,0.3076923076923077,0.3333333333333333,3.0,,,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2551-2568,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, T.J. Ford, Carlos Delfino","Calderon, Parker, Nesterovic, Ford, Delfino",101181-1515-1725-2551-2568,TOR,50.0,1,1.0,-1.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,86.39999999999999,13.0,18.5,13.0,18.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.4197,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2551-2574,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, T.J. Ford, Jason Kapono","Calderon, Parker, Nesterovic, Ford, Kapono",101181-1515-1725-2551-2574,TOR,88.0,1,1.0,-6.0,3.0,4.0,,4.0,,7.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,1.0,,,,,,1.0,,,114.54545454545455,14.0,11.5,14.0,11.5,,,,,,,,,0.5,,,,0.5,,,,,,,,0.5,,0.453275,,,,,,,16.1,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2568-2574,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Carlos Delfino, Jason Kapono","Calderon, Parker, Nesterovic, Delfino, Kapono",101181-1515-1725-2568-2574,TOR,289.0,3,5.0,-1.0,10.0,8.0,4.0,4.0,2.0,18.0,2.0,3.0,,1.0,,,2.0,4.0,1.0,,,1.0,4.0,7.0,,2.0,1.0,9.0,10.0,,1.0,,2.0,3.0,,5.0,6.0,2.0,,,1.0,,1.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,2.0,,2.0,2.0,4.0,,,,,2.0,,,2.0,,1.0,3.0,1.0,,1.0,,,2.0,,1.0,,,,,,9.0,5.0,4.0,0.75,0.75,,,,0.5714285714285714,,0.6666666666666666,0.4444444444444444,,0.6666666666666666,0.45,,0.625,0.2222222222222222,0.14285714285714285,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,0.4,,,,,,1.0,1.0,89.6885813148789,14.2,18.375,13.6,18.375,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,0.1111111111111111,,,,1.0,,,0.5555555555555556,,0.48534444444444447,,0.47413333333333335,,,,0.5555555555555556,11.028571428571428,24.3,0.4,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,,1.0,1.0,1.0,,0.3333333333333333,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2568-2743,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Carlos Delfino, Kris Humphries","Calderon, Parker, Nesterovic, Delfino, Humphries",101181-1515-1725-2568-2743,TOR,316.0,4,5.0,-4.0,11.0,9.0,3.0,5.0,2.0,20.0,1.0,4.0,,1.0,1.0,2.0,2.0,5.0,,,,,4.0,11.0,,,2.0,10.0,14.0,1.0,2.0,2.0,2.0,2.0,,6.0,4.0,4.0,,,,,1.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,8.0,6.0,3.0,0.5,0.5,,,,0.36363636363636365,0.5,1.0,0.36363636363636365,0.5,1.0,0.4166666666666667,0.5,1.0,,0.09090909090909091,0.25,,1.0,0.2,0.2857142857142857,,0.2,0.2857142857142857,0.3333333333333333,,,0.5,,,,91.13924050632912,15.272727272727273,16.444444444444443,13.727272727272727,13.777777777777779,0.36363636363636365,0.25,0.3333333333333333,,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.4,0.4,0.5,,,,,,0.5,,,0.36363636363636365,,0.4704181818181818,0.43645,0.41165,,,0.2,0.6,10.081818181818182,,0.2727272727272727,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1725-2574-2743,1610612761,"Jose Calderon, Anthony Parker, Rasho Nesterovic, Jason Kapono, Kris Humphries","Calderon, Parker, Nesterovic, Kapono, Humphries",101181-1515-1725-2574-2743,TOR,224.0,3,4.0,-2.0,7.0,8.0,2.0,2.0,1.0,15.0,,1.0,,,2.0,3.0,2.0,4.0,,,,,4.0,8.0,,,,8.0,10.0,1.0,1.0,2.0,1.0,2.0,,2.0,4.0,4.0,,2.0,,,,2.0,,2.0,,,,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,6.0,2.0,2.0,0.5,0.6666666666666666,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,1.0,0.25,,1.0,0.25,1.0,,,,1.0,,,96.42857142857143,17.571428571428573,12.625,17.285714285714285,12.625,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.5,1.0,,,,,,,,,0.125,,0.4206375,0.4626,0.33615,,,0.25,0.25,13.35,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1766-200081-200745,1610612761,"Jose Calderon, Anthony Parker, Maceo Baston, Jamario Moon, Andrea Bargnani","Calderon, Parker, Baston, Moon, Bargnani",101181-1515-1766-200081-200745,TOR,260.0,1,4.0,-2.0,7.0,6.0,,,,13.0,,,,,,1.0,,3.0,,,2.0,3.0,,4.0,2.0,3.0,,6.0,8.0,,,,,,,,,,3.0,,3.0,2.0,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,6.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,,0.42857142857142855,,,0.42857142857142855,,,,,1.0,,0.5,0.6666666666666666,,,,,,1.0,0.5,,72.0,17.571428571428573,22.833333333333332,17.571428571428573,19.833333333333332,,,,,0.14285714285714285,,,,0.42857142857142855,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,0.42857142857142855,0.6666666666666666,0.47424285714285713,,,,,,,15.775,26.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-1766-200081-2547,1610612761,"Jose Calderon, Anthony Parker, Maceo Baston, Jamario Moon, Chris Bosh","Calderon, Parker, Baston, Moon, Bosh",101181-1515-1766-200081-2547,TOR,134.0,1,2.0,-1.0,3.0,4.0,3.0,,,7.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,5.0,6.0,,,,,,1.0,5.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,2.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,5.0,5.0,3.0,,,1.0,1.0,1.0,,,,1.5,,1.5,1.25,,1.25,1.0,,,,,0.6666666666666666,,,0.5,,,,0.5,,1.0,,,75.22388059701493,18.333333333333332,19.75,18.333333333333332,16.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.49635,,0.49635,0.5,1.0,,1.0,,26.7,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
