EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,RecoveredBlocks,Assisted3sPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,ShortMidRangeAssists,Blocked3s,BlockedArc3,BlockedShortMidRange,DefCorner3ReboundPct,ShortMidRangePctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101129-1503-1719-201171-2203,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Carl Landry, Shane Battier","Head, McGrady, Wells, Landry, Battier",101129-1503-1719-201171-2203,HOU,92.0,1,2.0,1.0,3.0,2.0,2.0,,,5.0,,,,,1.0,2.0,,,1.0,2.0,3.0,2.0,,,,,,,,2.0,1.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,1.0,3.0,2.0,,,,0.5,0.5,,,0.75,,0.75,,1.0,,,,0.3333333333333333,,,0.25,,,,0.3333333333333333,,78.26086956521739,16.666666666666668,21.0,16.666666666666668,10.0,,,,,1.0,0.5,0.5,,,,1.0,0.5,0.54525,,,24.7,0.6666666666666666,,,,,,1.0,,,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,1.5,1.5,,,,,,,,,1.0,0.5292,1.0,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-201171-2229,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Carl Landry, Mike James","Head, McGrady, Wells, Landry, James",101129-1503-1719-201171-2229,HOU,69.0,1,1.0,1.0,2.0,2.0,,,1.0,4.0,2.0,3.0,1.0,1.0,,,2.0,3.0,,,4.0,3.0,1.0,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,0.5,0.5,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,83.47826086956522,12.0,22.5,7.5,22.5,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,1.0,1.0,1.0,,0.5303333333333333,0.5646,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-201171-2397,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Carl Landry, Yao Ming","Head, McGrady, Wells, Landry, Ming",101129-1503-1719-201171-2397,HOU,116.0,1,2.0,-1.0,4.0,4.0,,3.0,1.0,8.0,1.0,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,5.0,6.0,,,,2.0,,,,2.0,1.0,,1.0,2.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,3.0,,5.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.625,,0.5,,,,,1.0,,,0.5,,,,,99.3103448275862,19.0,10.0,18.5,10.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,0.75,0.5,0.514775,,,25.15,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,0.25,,,,,,,,8.9,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-201171-2449,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Carl Landry, Luis Scola","Head, McGrady, Wells, Landry, Scola",101129-1503-1719-201171-2449,HOU,69.0,1,1.0,2.0,3.0,3.0,,,,6.0,2.0,3.0,,,,,2.0,3.0,,,4.0,2.0,,,,4.0,,,,,,,2.0,2.0,2.0,4.0,,,1.0,,1.0,,1.0,,,1.0,4.0,,,1.0,1.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,,,1.0,,,,,,125.21739130434784,9.0,14.0,9.0,14.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,,0.5536333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-2203-2397,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Shane Battier, Yao Ming","Head, McGrady, Wells, Battier, Ming",101129-1503-1719-2203-2397,HOU,828.0,2,14.0,-14.0,23.0,24.0,12.0,10.0,4.0,47.0,3.0,8.0,1.0,2.0,1.0,7.0,6.0,14.0,1.0,7.0,21.0,35.0,1.0,4.0,2.0,4.0,8.0,3.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,,5.0,5.0,10.0,1.0,5.0,6.0,19.0,12.0,2.0,0.3333333333333333,0.4,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.25,0.35714285714285715,0.2,0.4375,0.2,0.3333333333333333,0.14285714285714285,0.25,,0.5714285714285714,0.375,0.3333333333333333,0.625,0.35714285714285715,0.4,0.3333333333333333,1.0,0.4,81.73913043478261,18.695652173913043,16.583333333333332,17.304347826086957,14.166666666666666,0.38095238095238093,0.375,0.5,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.4,0.5,,0.7142857142857143,0.14285714285714285,0.5009166666666667,0.4583875,0.09523809523809523,25.085714285714285,0.5217391304347826,1.0,3.0,1.0,,,3.0,1.0,1.0,4.0,3.0,9.0,2.0,,3.0,1.0,4.0,4.0,,,,9.0,0.25,0.35714285714285715,0.5,0.75,,1.0,0.047619047619047616,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5143928571428572,0.42857142857142855,3.9714285714285715,,,,,,1.0,2.0,,,,,,,3.0,5.0,0.23809523809523808,0.6,0.6,,,1.0,6.0,,,4.0,,,,1.0,,2.0,,,,2.0,1.0,7.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,0.2,,,0.09090909090909091,0.13333333333333333,1.0,,,,,,,,1.0,0.3333333333333333,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,0.5,1.0,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-2229-2397,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Mike James, Yao Ming","Head, McGrady, Wells, James, Ming",101129-1503-1719-2229-2397,HOU,336.0,4,6.0,3.0,12.0,10.0,2.0,,2.0,22.0,1.0,4.0,,1.0,1.0,2.0,2.0,7.0,2.0,4.0,13.0,10.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,3.0,,4.0,3.0,7.0,1.0,3.0,2.0,12.0,2.0,,0.5,0.5,0.5,0.5,0.2857142857142857,,0.45454545454545453,,0.5,0.16666666666666666,0.36363636363636365,0.14285714285714285,0.25,,0.75,0.4,0.5,0.8,0.42857142857142855,0.3333333333333333,,0.5,,94.28571428571429,16.333333333333332,14.0,15.583333333333334,12.2,0.36363636363636365,0.25,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,0.5,,,0.7272727272727273,0.5,0.51905,0.5536,0.07692307692307693,24.975,0.16666666666666666,,2.0,,2.0,,,1.0,,2.0,1.0,4.0,,,2.0,2.0,3.0,,1.0,,1.0,4.0,,0.5,0.5,0.6666666666666666,,1.0,,0.18181818181818182,,0.6666666666666666,,,0.5736,0.3076923076923077,3.5714285714285716,1.0,6.0,2.0,1.0,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,3.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,1.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,4.0,2.0,,,,,,,1.0,,0.16666666666666666,,,,1.0,0.5,,,0.15384615384615385,0.2222222222222222,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,,,,,,1.0,,,,,,,,0.5,,,,1.0,,,,1610612745,2008,2007-08,False
101129-1503-1719-2229-87,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Mike James, Dikembe Mutombo","Head, McGrady, Wells, James, Mutombo",101129-1503-1719-2229-87,HOU,102.0,1,2.0,-2.0,2.0,3.0,,,,5.0,,,,,,,1.0,1.0,,1.0,2.0,4.0,,,,2.0,,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,2.0,3.0,,2.0,,,1.0,1.0,,,1.0,,0.5,,0.5,,0.5,,,1.0,,,,,,,,,,70.58823529411765,21.5,19.666666666666668,21.5,19.666666666666668,,,,,,,,,,,0.5,,0.485175,,,23.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,12.3,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1719-2397-2449,1610612745,"Luther Head, Tracy McGrady, Bonzi Wells, Yao Ming, Luis Scola","Head, McGrady, Wells, Ming, Scola",101129-1503-1719-2397-2449,HOU,418.0,3,7.0,-7.0,13.0,13.0,,,,26.0,1.0,1.0,,,,2.0,3.0,8.0,,2.0,7.0,14.0,,,,4.0,2.0,,,2.0,,,2.0,2.0,1.0,4.0,,,2.0,1.0,3.0,,3.0,1.0,3.0,3.0,7.0,,,0.6666666666666666,0.6666666666666666,,,0.375,,0.3,,0.2727272727272727,,0.2,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,0.5,89.56937799043062,17.846153846153847,14.307692307692308,17.846153846153847,13.076923076923077,0.1,1.0,1.0,1.0,0.2,,,,,,0.3,,0.431665,,,25.75,,,,4.0,,,,,,,,,1.0,,2.0,2.0,3.0,,1.0,,1.0,,,,,0.6666666666666666,,1.0,0.4,,,,,,,,13.7625,,,,,,1.0,,1.0,,1.0,,,,1.0,3.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,2.0,3.0,1.0,,,,,,,,,,0.25,0.25,1.0,,,,,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-200779-2203,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Steve Novak, Shane Battier","Head, McGrady, Alston, Novak, Battier",101129-1503-1747-200779-2203,HOU,9.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,160.0,9.0,,9.0,,,,,,,,,,,,,,0.3077,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3077,,6.6,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-200839-2203,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Mike Harris, Shane Battier","Head, McGrady, Alston, Harris, Battier",101129-1503-1747-200839-2203,HOU,16.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-201171-2203,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Carl Landry, Shane Battier","Head, McGrady, Alston, Landry, Battier",101129-1503-1747-201171-2203,HOU,617.0,4,10.0,5.0,22.0,23.0,1.0,17.0,2.0,45.0,7.0,10.0,2.0,2.0,,3.0,12.0,18.0,,3.0,25.0,20.0,2.0,2.0,4.0,14.0,10.0,,2.0,3.0,,2.0,7.0,7.0,4.0,14.0,1.0,1.0,6.0,,10.0,2.0,12.0,1.0,4.0,3.0,21.0,1.0,2.0,0.5833333333333334,0.6363636363636364,,,0.6666666666666666,1.0,0.5714285714285714,1.0,0.5681818181818182,1.0,0.14285714285714285,0.1111111111111111,0.2,,0.8571428571428571,0.16666666666666666,0.3333333333333333,0.9090909090909091,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,105.02431118314425,15.318181818181818,12.173913043478262,15.136363636363637,11.73913043478261,0.47619047619047616,0.7,0.875,0.5714285714285714,0.14285714285714285,,,1.0,1.0,0.5,0.6190476190476191,,0.5157,0.5634,0.16,25.566666666666666,0.045454545454545456,,,7.0,,,1.0,,,,1.0,,3.0,2.0,3.0,2.0,3.0,,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,1.0,0.3324,,7.272222222222222,,,,,,,1.0,,,,,,,,1.0,0.047619047619047616,,,5.0,,,1.0,,,,,3.0,,4.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-201171-2397,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Carl Landry, Yao Ming","Head, McGrady, Alston, Landry, Ming",101129-1503-1747-201171-2397,HOU,272.0,3,5.0,,8.0,9.0,7.0,,1.0,17.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,7.0,7.0,1.0,1.0,2.0,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,1.0,5.0,2.0,7.0,,,3.0,5.0,7.0,,1.0,1.0,0.5,0.5,0.2,1.0,0.35714285714285715,1.0,0.3888888888888889,1.0,0.2857142857142857,0.2,0.5,1.0,1.0,,1.0,1.0,0.2,,1.0,1.0,1.0,90.0,19.0,13.333333333333334,16.875,13.333333333333334,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.5714285714285714,0.5,0.4713357142857143,0.6001,0.2857142857142857,25.0,0.875,1.0,2.0,2.0,,,2.0,,1.0,4.0,2.0,7.0,,,,,,,1.0,1.0,1.0,7.0,0.25,0.4166666666666667,0.4375,,,1.0,0.2857142857142857,,,0.3333333333333333,0.5,0.3333333333333333,0.49020833333333336,1.0,8.620000000000001,,,,,,,,1.0,,1.0,,,,,1.0,0.14285714285714285,,,,,,2.0,,,2.0,,,1.0,,,,,,,,1.0,4.0,1.0,1.0,,1.0,,,0.5,,,,,,,,,,,0.125,0.16666666666666666,,,,,,,,,1.0,0.5,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-201171-2449,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Carl Landry, Luis Scola","Head, McGrady, Alston, Landry, Scola",101129-1503-1747-201171-2449,HOU,631.0,6,11.0,3.0,21.0,19.0,9.0,9.0,4.0,40.0,6.0,8.0,3.0,3.0,2.0,6.0,11.0,18.0,2.0,6.0,30.0,27.0,4.0,4.0,8.0,6.0,16.0,,6.0,6.0,2.0,1.0,3.0,5.0,2.0,12.0,,4.0,2.0,1.0,3.0,4.0,7.0,3.0,6.0,4.0,22.0,9.0,,0.2727272727272727,0.375,0.3333333333333333,0.3333333333333333,0.6111111111111112,1.0,0.5833333333333334,1.0,0.6,1.0,0.25,0.05555555555555555,0.125,1.0,0.6666666666666666,0.5714285714285714,,0.6666666666666666,0.4444444444444444,0.5,,,1.0,91.283676703645,17.0,14.421052631578947,16.714285714285715,14.263157894736842,0.3333333333333333,0.75,0.8571428571428571,0.3333333333333333,0.25,0.3333333333333333,0.4,0.75,1.0,,0.5833333333333334,0.3333333333333333,0.4847854166666667,0.54665,0.26666666666666666,25.71666666666667,0.42857142857142855,2.0,3.0,6.0,,,2.0,,4.0,7.0,2.0,10.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,10.0,0.5714285714285714,0.4444444444444444,0.5,,0.5,1.0,0.25,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.47898333333333337,0.3333333333333333,8.027777777777779,,6.0,2.0,,,1.0,,1.0,1.0,1.0,,,,3.0,4.0,0.16666666666666666,0.75,0.75,2.0,,,2.0,,,2.0,2.0,1.0,,,,,,,,,1.0,3.0,1.0,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,0.041666666666666664,0.05555555555555555,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.16666666666666666,0.16666666666666666,,,1.0,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-2203-2229,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Shane Battier, Mike James","Head, McGrady, Alston, Battier, James",101129-1503-1747-2203-2229,HOU,18.0,2,,-3.0,2.0,2.0,2.0,2.0,,4.0,,,,,,1.0,,,,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,320.0,6.0,3.0,6.0,3.0,,,,,1.0,,,,,,1.0,,0.41835,,,25.3,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,0.25,,,,,,,,,1.0,0.41835,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-2203-2397,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Shane Battier, Yao Ming","Head, McGrady, Alston, Battier, Ming",101129-1503-1747-2203-2397,HOU,127.0,1,2.0,4.0,5.0,5.0,4.0,5.0,,10.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,7.0,3.0,,,,2.0,,,,2.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,,1.0,,1.0,,1.0,3.0,7.0,4.0,1.0,1.0,1.0,0.5,0.5,1.0,,0.8333333333333334,,0.875,,0.6666666666666666,,,,1.0,,,1.0,,,,1.0,,113.38582677165354,16.6,8.8,16.6,8.8,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,1.0,0.5,0.49363333333333337,,,26.05,0.8,,,,,,2.0,,,,2.0,5.0,,,1.0,1.0,1.0,1.0,,,,5.0,,0.75,0.8333333333333334,1.0,,,,,,,,1.0,0.4824,0.7142857142857143,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,0.5,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,False
101129-1503-1747-2203-2449,1610612745,"Luther Head, Tracy McGrady, Rafer Alston, Shane Battier, Luis Scola","Head, McGrady, Alston, Battier, Scola",101129-1503-1747-2203-2449,HOU,2040.0,7,34.0,-3.0,61.0,61.0,18.0,5.0,9.0,122.0,16.0,23.0,1.0,2.0,3.0,11.0,25.0,44.0,3.0,12.0,79.0,82.0,3.0,5.0,13.0,28.0,22.0,,4.0,10.0,3.0,4.0,14.0,17.0,8.0,37.0,1.0,9.0,15.0,,20.0,10.0,30.0,6.0,15.0,13.0,66.0,18.0,1.0,0.56,0.6086956521739131,0.25,0.2727272727272727,0.5681818181818182,0.6,0.5267857142857143,0.5,0.5833333333333334,0.6666666666666666,0.21428571428571427,0.09090909090909091,0.08695652173913043,,0.6,0.47368421052631576,0.125,0.5714285714285714,0.37037037037037035,0.5714285714285714,0.14285714285714285,0.5,0.5,86.11764705882354,17.311475409836067,16.131147540983605,16.852459016393443,15.442622950819672,0.4107142857142857,0.6956521739130435,0.7619047619047619,0.5,0.19642857142857142,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5,,0.625,0.3,0.49527,0.5051300000000001,0.16455696202531644,29.058333333333334,0.29508196721311475,4.0,7.0,7.0,1.0,,4.0,1.0,7.0,13.0,4.0,29.0,1.0,,4.0,1.0,6.0,,2.0,2.0,2.0,29.0,0.5384615384615384,0.5,0.6086956521739131,0.6666666666666666,0.6666666666666666,1.0,0.125,0.017857142857142856,,0.4117647058823529,0.5714285714285714,0.23529411764705882,0.4957,0.3670886075949367,6.209090909090909,,9.0,3.0,,,2.0,3.0,1.0,1.0,0.5,,,,5.0,14.0,0.25,0.35714285714285715,0.4166666666666667,4.0,,1.0,20.0,,7.0,12.0,3.0,3.0,,5.0,3.0,1.0,1.0,1.0,1.0,2.0,,25.0,9.0,4.0,,4.0,,0.14285714285714285,,0.5,0.42857142857142855,0.13043478260869565,0.5714285714285714,0.5714285714285714,0.75,1.0,0.16666666666666666,,,0.14516129032258066,0.18,3.0,,,,1.0,,,,1.0,0.25,,,,,1.0,0.25,1.0,3.0,,,,0.6666666666666666,0.6,2.0,,,,,,0.3333333333333333,,,,,,,,1610612745,2008,2007-08,False
