EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassTurnovers,DeadBallTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallSteals,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceTurnovers,SelfOReb,Technical Free Throw Trips,DefensiveGoaltends,SelfORebPct,Offensive Fouls,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Travels,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Loose Ball Fouls,LostBallOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,HeaveMakes,Blocked3s,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedArc3,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
15-1730-1752-1921-201199,1610612756,"Eric Piatkowski, Brian Skinner, Sean Marks, Gordan Giricek, DJ Strawberry","Piatkowski, Skinner, Marks, Giricek, Strawberry",15-1730-1752-1921-201199,PHX,437.0,2,7.0,3.0,16.0,18.0,11.0,17.0,2.0,34,4.0,7.0,1.0,2.0,3.0,5.0,1.0,5.0,2.0,5.0,14.0,6.0,16.0,13.0,1.0,3.0,2.0,4.0,12.0,8.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,8.0,3.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,14.0,8.0,11.0,0.2,0.25,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.14285714285714285,1.0,1.0,0.7142857142857143,0.3333333333333333,1.0,0.75,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,112.03661327231121,13.75,12.055555555555555,12.875,11.833333333333334,0.5,0.5714285714285714,0.6666666666666666,0.25,0.35714285714285715,0.2,0.2,0.14285714285714285,0.6666666666666666,0.5,0.4166666666666667,0.6,0.5,0.49847857142857144,0.5922666666666666,0.4765916666666667,0.17647058823529413,0.17647058823529413,0.125,0.5,6.2,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1752-201199-2556,1610612756,"Eric Piatkowski, Brian Skinner, Sean Marks, DJ Strawberry, Marcus Banks","Piatkowski, Skinner, Marks, Strawberry, Banks",15-1730-1752-201199-2556,PHX,976.0,4,16.0,6.0,34.0,33.0,21.0,18.0,9.0,67,8.0,19.0,3.0,10.0,7.0,16.0,2.0,5.0,10.0,15.0,34.0,7.0,37.0,31.0,4.0,13.0,12.0,9.0,23.0,24.0,16.0,14.0,2.0,7.0,8.0,8.0,4.0,16.0,14.0,5.0,7.0,,12.0,17.0,29.0,3.0,3.0,3.0,,4.0,2.0,2.0,4.0,10.0,16.0,5.0,25.0,24.0,21.0,0.5333333333333333,0.5714285714285714,0.4411764705882353,0.3076923076923077,0.391304347826087,0.40540540540540543,0.3076923076923077,0.34615384615384615,0.4111111111111111,0.35294117647058826,0.36363636363636365,0.20588235294117646,0.3157894736842105,0.75,,0.875,0.8235294117647058,0.8333333333333334,0.8571428571428571,0.8,0.8888888888888888,1.0,0.75,1.0,1.0,,98.85245901639345,14.764705882352942,14.363636363636363,12.617647058823529,13.969696969696969,0.5135135135135135,0.42105263157894735,0.6153846153846154,0.5,0.13513513513513514,0.4,0.5,0.2702702702702703,0.7692307692307693,0.3,0.6153846153846154,0.4375,0.5945945945945946,0.5336932432432432,0.5789666666666667,0.5754903846153846,0.11904761904761904,0.1282051282051282,0.32432432432432434,0.6486486486486487,7.070588235294117,0.6176470588235294,5.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.08108108108108109,0.2,0.2,0.6666666666666666,0.6,0.5,1.0,0.8333333333333334,1.0,0.5,0.5,0.4,0.02702702702702703,0.05405405405405406,0.038461538461538464,0.07692307692307693,25.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1752-201199-2571,1610612756,"Eric Piatkowski, Brian Skinner, Sean Marks, DJ Strawberry, Leandro Barbosa","Piatkowski, Skinner, Marks, Strawberry, Barbosa",15-1730-1752-201199-2571,PHX,190.0,1,3.0,-2.0,6.0,6.0,,,3.0,12,1.0,4.0,1.0,2.0,,,,1.0,2.0,2.0,7.0,,4.0,6.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,3.0,1.0,1.0,,2.0,3.0,1.0,2.0,,3.0,3.0,6.0,,,,,,,1.0,1.0,1.0,,,2.0,,,0.5,1.0,0.2857142857142857,0.5,,0.2222222222222222,0.3333333333333333,,0.2222222222222222,0.3333333333333333,,0.42857142857142855,0.5,,,1.0,0.6,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,1.0,,1.0,,90.94736842105263,17.0,14.666666666666666,15.5,14.666666666666666,0.4444444444444444,0.25,0.5,,0.1111111111111111,,,0.2222222222222222,0.6666666666666666,0.5,,,0.6666666666666666,0.5406555555555556,0.5966,,,,0.5,,5.928571428571429,,1.0,1.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,0.2222222222222222,1.0,,,,,,1.0,,0.5,0.5,1.0,0.1111111111111111,0.1111111111111111,,,24.3,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1890-2564-2571,1610612756,"Eric Piatkowski, Brian Skinner, Shawn Marion, Boris Diaw, Leandro Barbosa","Piatkowski, Skinner, Marion, Diaw, Barbosa",15-1730-1890-2564-2571,PHX,467.0,2,8.0,9.0,16.0,17.0,15.0,7.0,,33,5.0,6.0,,,4.0,5.0,,,2.0,6.0,8.0,6.0,21.0,12.0,,,,5.0,7.0,18.0,4.0,8.0,,1.0,2.0,3.0,2.0,7.0,,1.0,7.0,,8.0,,8.0,1.0,,3.0,2.0,4.0,4.0,,1.0,5.0,8.0,4.0,21.0,18.0,15.0,0.3333333333333333,0.3333333333333333,0.75,,0.7142857142857143,0.75,,0.7222222222222222,0.8076923076923077,,0.75,0.125,,0.75,,0.7777777777777778,,1.0,0.8,,,,0.8,0.6666666666666666,1.0,,101.7558886509636,12.9375,15.294117647058824,12.9375,14.882352941176471,0.6,0.8333333333333334,0.8333333333333334,0.4,,,,0.2,,,0.5555555555555556,0.8,0.8,0.5305722222222222,,0.52388125,0.3333333333333333,0.4,,0.8571428571428571,4.6,0.9375,1.0,,,2.0,2.0,2.0,,2.0,5.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,0.2,,,,,,,1.0,,0.5,1.0,,,0.2,,0.2222222222222222,42.15,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1890-2564-959,1610612756,"Eric Piatkowski, Brian Skinner, Shawn Marion, Boris Diaw, Steve Nash","Piatkowski, Skinner, Marion, Diaw, Nash",15-1730-1890-2564-959,PHX,110.0,1,2.0,2.0,3.0,3.0,2.0,,1.0,6,,,,,,,,1.0,,,1.0,1.0,4.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,,3.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,1.0,1.0,2.0,1.0,4.0,1.0,2.0,,,,,,0.5,,,0.5,,0.16666666666666666,,,,,1.0,,1.0,1.0,0.5,,,,,1.0,,78.54545454545455,16.666666666666668,20.0,16.0,20.0,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5369499999999999,,0.5061,0.25,0.5,,0.25,6.8,0.6666666666666666,,2.0,1.0,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,0.6666666666666666,,,1.0,,,1.0,1.0,,,,,0.6666666666666666,,0.5,,23.5,,,,,,1.0,,3.0,,,1.0,,,,,1.0,0.5,,0.5,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1952-2405-2571,1610612756,"Eric Piatkowski, Brian Skinner, Raja Bell, Amar'e Stoudemire, Leandro Barbosa","Piatkowski, Skinner, Bell, Stoudemire, Barbosa",15-1730-1952-2405-2571,PHX,233.0,1,4.0,8.0,9.0,8.0,4.0,8.0,,17,2.0,2.0,,,2.0,2.0,,,4.0,4.0,6.0,6.0,14.0,6.0,,,,3.0,4.0,6.0,4.0,4.0,,,2.0,2.0,1.0,4.0,,1.0,3.0,,4.0,,4.0,1.0,,,,,,,,3.0,6.0,3.0,14.0,6.0,4.0,0.5,0.5,0.6666666666666666,,0.75,0.6666666666666666,,0.75,0.7777777777777778,,0.75,,,,,0.75,,1.0,0.8,,,,,,1.0,1.0,105.06437768240343,13.555555555555555,13.875,13.555555555555555,13.875,0.3333333333333333,1.0,1.0,0.5,,,,0.6666666666666666,,,0.5,1.0,0.3333333333333333,0.49491666666666667,,0.55415,0.3333333333333333,0.3333333333333333,,0.42857142857142855,12.933333333333332,0.4444444444444444,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-1952-2564-2571,1610612756,"Eric Piatkowski, Brian Skinner, Raja Bell, Boris Diaw, Leandro Barbosa","Piatkowski, Skinner, Bell, Diaw, Barbosa",15-1730-1952-2564-2571,PHX,272.0,1,5.0,-3.0,10.0,8.0,6.0,5.0,1.0,18,1.0,1.0,,,1.0,1.0,,1.0,5.0,2.0,7.0,,4.0,7.0,,,,2.0,5.0,4.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,2.0,2.0,,4.0,1.0,5.0,,,1.0,1.0,2.0,,,3.0,,,,4.0,4.0,6.0,0.5,0.5,0.2857142857142857,,0.4,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,,,0.5,,1.0,0.25,1.0,1.0,0.16666666666666666,,,,,1.0,1.0,95.29411764705883,17.6,12.0,16.6,12.0,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,0.5555555555555556,,,0.16666666666666666,1.0,0.3333333333333333,0.44269444444444445,,0.4359916666666667,,,,1.0,14.771428571428572,0.6,1.0,,,2.0,1.0,2.0,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,0.2222222222222222,,,,0.3333333333333333,,,,,0.2,0.2,1.0,,0.2222222222222222,,0.16666666666666666,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-201199-2405-2556,1610612756,"Eric Piatkowski, Brian Skinner, DJ Strawberry, Amar'e Stoudemire, Marcus Banks","Piatkowski, Skinner, Strawberry, Stoudemire, Banks",15-1730-201199-2405-2556,PHX,10.0,1,,2.0,1.0,,1.0,,,1,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-2405-255-2571,1610612756,"Eric Piatkowski, Brian Skinner, Amar'e Stoudemire, Grant Hill, Leandro Barbosa","Piatkowski, Skinner, Stoudemire, Hill, Barbosa",15-1730-2405-255-2571,PHX,140.0,1,2.0,1.0,4.0,5.0,,,1.0,9,1.0,1.0,1.0,1.0,,,,3.0,2.0,2.0,6.0,,4.0,3.0,1.0,2.0,2.0,,,,,4.0,2.0,,,,,,2.0,1.0,,,1.0,2.0,3.0,,,,,,,1.0,1.0,2.0,,,2.0,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,,,0.5,1.0,1.0,0.5,,0.3333333333333333,,,,,92.57142857142857,19.75,12.2,15.25,12.2,0.16666666666666666,1.0,1.0,,0.5,,,0.3333333333333333,0.5,1.0,,,0.16666666666666666,0.42724999999999996,0.49245,,,,0.5,,10.916666666666666,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
15-1730-255-2564-2571,1610612756,"Eric Piatkowski, Brian Skinner, Grant Hill, Boris Diaw, Leandro Barbosa","Piatkowski, Skinner, Hill, Diaw, Barbosa",15-1730-255-2564-2571,PHX,220.0,2,4.0,-2.0,9.0,8.0,,,1.0,17,2.0,5.0,,1.0,,,,1.0,2.0,2.0,8.0,2.0,9.0,11.0,,1.0,,,,,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,4.0,2.0,9.0,,,0.5,0.5,0.25,,,0.3888888888888889,,,0.45,,,0.125,0.2,1.0,,,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,,,,,,111.27272727272728,15.444444444444445,10.125,15.333333333333334,9.625,0.5555555555555556,0.4,0.5,0.5,0.1111111111111111,,,0.2222222222222222,1.0,,,,0.6666666666666666,0.5728,0.5259,,0.2,0.2222222222222222,,,4.9625,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,0.1111111111111111,,,25.1,,,,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,True
