EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,HeaveAttempts,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefArc3ReboundPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,OffensiveGoaltends,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,OffShortMidRangeReboundPct,PtsUnassisted3s,Offensive Fouls,SecondChanceAtRimPctAssisted,Steals,LostBallSteals,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedCorner3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,BadPassSteals,FTOffRebounds,OffFTReboundPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,Loose Ball Fouls,StepOutOfBoundsTurnovers,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,ShortMidRangePctBlocked,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,SecondChanceArc3PctAssisted,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedArc3,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101132-101144-1741-1853-200784,1610612743,"Linas Kleiza, Von Wafer, Jelani McCoy, Anthony Carter, Bobby Jones","Kleiza, Wafer, McCoy, Carter, Jones",101132-101144-1741-1853-200784,DEN,167.0,1,3.0,4.0,5.0,5.0,5.0,5.0,10.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,8.0,4.0,2.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,8.0,5.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.7,0.7,0.8,0.8,0.2,0.2,1.0,0.3333333333333333,0.5,1.0,86.22754491017965,10.8,22.6,10.8,19.6,0.4,1.0,1.0,0.5,0.2,0.2,0.2,1.0,1.0,1.0,0.4,1.0,0.2,1.0,0.6,1.0,0.53655,0.53655,0.2,0.25,1.0,5.325,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-200784-200821,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Bobby Jones, Yakhouba Diawara","Kleiza, Wafer, Carter, Jones, Diawara",101132-101144-1853-200784-200821,DEN,112.0,1,2.0,2.0,3.0,4.0,3.0,4.0,7.0,1.0,2.0,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,2.0,,2.0,,1.0,3.0,,2.0,,2.0,,2.0,,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,3.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.4,1.0,,1.0,,,90.0,12.333333333333334,18.75,12.0,18.75,0.4,0.5,0.5,,,0.2,0.4,,,,0.4,0.5,0.4,,0.8,,0.52325,0.52325,,,1.0,6.733333333333333,41.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.6206,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-200821-2212,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Yakhouba Diawara, Steven Hunter","Kleiza, Wafer, Carter, Diawara, Hunter",101132-101144-1853-200821-2212,DEN,231.0,2,4.0,,9.0,9.0,9.0,9.0,18.0,2.0,4.0,2.0,4.0,,,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,12.0,12.0,2.0,4.0,2.0,3.0,2.0,12.0,,4.0,6.0,3.0,2.0,,2.0,2.0,2.0,,6.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,,1.0,,,,,12.0,12.0,9.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.7142857142857143,0.7142857142857143,0.75,0.75,0.42857142857142855,1.0,1.0,1.0,1.0,,112.20779220779221,14.333333333333334,11.333333333333334,14.333333333333334,11.333333333333334,0.5714285714285714,0.5,1.0,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.5,0.42857142857142855,0.6666666666666666,1.0,0.6666666666666666,0.54875,0.54875,0.125,0.2,1.0,,25.133333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-200821-2747,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Yakhouba Diawara, JR Smith","Kleiza, Wafer, Carter, Diawara, Smith",101132-101144-1853-200821-2747,DEN,255.0,1,4.0,-4.0,9.0,9.0,9.0,4.0,18.0,,3.0,,3.0,,1.0,,1.0,,1.0,,4.0,,2.0,4.0,4.0,8.0,,4.0,,2.0,4.0,4.0,,,,1.0,,,,,,,,,4.0,4.0,7.0,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,2.0,4.0,9.0,,,,,,,,,,,,0.25,0.25,0.3333333333333333,0.8,,0.8,1.0,,101.6470588235294,14.88888888888889,13.444444444444445,13.88888888888889,11.88888888888889,0.5,,,,,0.16666666666666666,0.16666666666666666,,,,0.5,,0.16666666666666666,,0.8333333333333334,,0.62375,0.62375,0.14285714285714285,0.2,1.0,6.325,23.55,1.0,2.0,,1.0,,1.0,2.0,,,2.0,3.0,,,0.3333333333333333,0.5,0.5,,0.5,0.5,,0.5982,0.5,,2.0,1.0,3.0,3.0,1.0,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-2030-2059,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Kenyon Martin, Eduardo Najera","Kleiza, Wafer, Carter, Martin, Najera",101132-101144-1853-2030-2059,DEN,93.0,1,2.0,-2.0,2.0,2.0,,2.0,4.0,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,,,61.93548387096774,22.0,24.5,19.5,9.5,,,,,,0.5,,,,,,,,,0.5,,0.513225,,,,,23.2,23.3,,1.0,,,,,,,,1.0,1.0,,,,1.0,0.5,1.0,0.5,,,0.63225,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-2059-2212,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Eduardo Najera, Steven Hunter","Kleiza, Wafer, Carter, Najera, Hunter",101132-101144-1853-2059-2212,DEN,60.0,1,1.0,-2.0,1.0,2.0,,2.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,72.0,28.0,16.0,28.0,16.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-1853-2212-2747,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Steven Hunter, JR Smith","Kleiza, Wafer, Carter, Hunter, Smith",101132-101144-1853-2212-2747,DEN,211.0,2,4.0,3.0,8.0,8.0,8.0,8.0,16.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,3.0,,1.0,3.0,5.0,2.0,1.0,3.0,,1.0,3.0,5.0,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,3.0,2.0,6.0,8.0,1.0,3.0,5.0,,1.0,1.0,1.0,,1.0,4.0,5.0,8.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.35714285714285715,0.35714285714285715,0.25,0.6666666666666666,0.75,0.7142857142857143,,1.0,109.19431279620854,11.75,14.625,11.0,13.375,0.5,0.5,1.0,1.0,0.25,,0.25,,,,0.5,0.5,0.25,,0.75,,0.6003875,0.6003875,0.2,0.25,1.0,2.2666666666666666,26.1,1.0,2.0,,,,,1.0,,,2.0,2.0,,,0.5,1.0,0.6666666666666666,,,,,,0.2,1.0,1.0,1.0,3.0,3.0,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,,,,,1.0,,,1.0,,2.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-200784-200821-2366,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Yakhouba Diawara, Mike Wilks","Kleiza, Wafer, Jones, Diawara, Wilks",101132-101144-200784-200821-2366,DEN,461.0,2,8.0,-2.0,16.0,16.0,16.0,11.0,32.0,2.0,2.0,2.0,2.0,,1.0,4.0,8.0,4.0,8.0,2.0,3.0,4.0,8.0,3.0,19.0,21.0,2.0,3.0,4.0,8.0,3.0,19.0,4.0,,9.0,8.0,4.0,2.0,3.0,5.0,3.0,2.0,13.0,,3.0,3.0,5.0,3.0,3.0,5.0,1.0,3.0,,,,,17.0,19.0,16.0,,1.0,1.0,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.7307692307692307,0.7307692307692307,0.7272727272727273,0.6,,0.6,1.0,,99.95661605206074,15.125,13.6875,13.9375,13.625,0.18181818181818182,1.0,1.0,1.0,,0.09090909090909091,0.7272727272727273,0.5,0.5,0.75,0.18181818181818182,1.0,0.7272727272727273,0.5,0.9090909090909091,0.5,0.5323681818181818,0.5323681818181818,0.23076923076923078,0.6,1.0,6.7,26.0625,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,0.4,,1.0,1.0,1.0,,0.10526315789473684,,2.0,2.0,4.0,4.0,2.0,,,,0.5,,,,,,,2.0,,1.0,,2.0,,,,0.5,,0.5,,,,,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-200784-2059-2747,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Eduardo Najera, JR Smith","Kleiza, Wafer, Jones, Najera, Smith",101132-101144-200784-2059-2747,DEN,102.0,1,2.0,-1.0,4.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,3.0,4.0,1.0,1.0,,,,2.0,,2.0,,1.0,,,,,,,,,,,,2.0,1.0,2.0,,1.0,,,,,3.0,2.0,1.0,1.0,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,,,,,,98.82352941176471,13.25,16.333333333333332,13.25,16.333333333333332,0.5,1.0,1.0,,,,0.5,,,,1.0,1.0,,,1.0,,0.630425,0.7987,0.3333333333333333,0.5,0.6666666666666666,0.9,25.9,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-101144-200784-2212-2366,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Steven Hunter, Mike Wilks","Kleiza, Wafer, Jones, Hunter, Wilks",101132-101144-200784-2212-2366,DEN,88.0,1,1.0,-4.0,4.0,5.0,4.0,5.0,9.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,6.0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,1.0,2.0,2.0,,2.0,4.0,,2.0,,,,,2.0,2.0,4.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.5,,,147.27272727272728,14.25,6.2,14.25,5.6,,,,,,,1.0,,,,,,1.0,,1.0,,0.5187,0.5187,0.6666666666666666,1.0,1.0,,26.2,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
