EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PtsUnassisted3s,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,LongMidRangeAssists,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Loose Ball Fouls,RecoveredBlocks,BlocksRecoveredPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Travels,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101145-101235-200753-201148-201158,1610612744,"Monta Ellis, Kelenna Azubuike, Patrick O'Bryant, Brandan Wright, Marco Belinelli","Ellis, Azubuike, O'Bryant, Wright, Belinelli",101145-101235-200753-201148-201158,GSW,38.0,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,,2.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,0.5,0.5,1.0,0.5,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,113.6842105263158,7.0,15.5,7.0,15.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,0.53965,0.53965,,,1.0,1.0,1.3,,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,0.6108,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-200753-201148-2440,1610612744,"Monta Ellis, Kelenna Azubuike, Patrick O'Bryant, Brandan Wright, Matt Barnes","Ellis, Azubuike, O'Bryant, Wright, Barnes",101145-101235-200753-201148-2440,GSW,50.0,1,1.0,-1.0,2.0,2.0,,2.0,1.0,4.0,,1.0,,1.0,,1.0,,,,,,,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.125,0.25,,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,,,,115.19999999999999,19.0,6.0,18.0,5.0,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.46459999999999996,,0.25,0.25,1.0,,9.966666666666667,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.5595,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-200753-2440-2554,1610612744,"Monta Ellis, Kelenna Azubuike, Patrick O'Bryant, Matt Barnes, Mickael Pietrus","Ellis, Azubuike, O'Bryant, Barnes, Pietrus",101145-101235-200753-2440-2554,GSW,100.0,1,2.0,1.0,5.0,5.0,2.0,2.0,,10.0,2.0,2.0,,1.0,,2.0,,,,,,,2.0,5.0,,,,4.0,3.0,,,2.0,,,,2.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,3.0,,2.0,,1.0,1.0,1.0,,,,,4.0,2.0,2.0,,0.5,0.5,,,,,0.4,0.4,0.5,0.4,,0.5,,,,1.0,,,1.0,,,,,1.0,,,144.0,9.8,10.2,9.8,10.2,0.4,1.0,1.0,0.5,0.2,,,,0.4,,,,,,,,,,,,,0.4,,0.52252,0.561,0.2,0.2,,0.5,9.440000000000001,,0.4,,,1.0,,,,,,1.0,,,,,,,0.2,,,,,,,0.5,,,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201148-201158-2740,1610612744,"Monta Ellis, Kelenna Azubuike, Brandan Wright, Marco Belinelli, Andris Biedrins","Ellis, Azubuike, Wright, Belinelli, Biedrins",101145-101235-201148-201158-2740,GSW,28.0,1,,1.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,2.0,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,102.85714285714286,15.0,13.0,15.0,13.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3984,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201148-2440-2554,1610612744,"Monta Ellis, Kelenna Azubuike, Brandan Wright, Matt Barnes, Mickael Pietrus","Ellis, Azubuike, Wright, Barnes, Pietrus",101145-101235-201148-2440-2554,GSW,45.0,1,1.0,-5.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,128.0,9.0,13.5,9.0,13.5,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.59265,0.59265,,,,,,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201148-2440-2740,1610612744,"Monta Ellis, Kelenna Azubuike, Brandan Wright, Matt Barnes, Andris Biedrins","Ellis, Azubuike, Wright, Barnes, Biedrins",101145-101235-201148-2440-2740,GSW,201.0,2,3.0,1.0,6.0,8.0,,1.0,1.0,14.0,2.0,4.0,,,,,,,1.0,3.0,,,2.0,4.0,1.0,3.0,1.0,8.0,7.0,,2.0,,,,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,,3.0,,3.0,2.0,5.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,3.0,,3.0,1.0,2.0,,,,,6.0,,,,0.5,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,0.5,0.5,,0.42857142857142855,1.0,,1.0,1.0,,0.75,0.5,,1.0,,1.0,,,100.29850746268656,13.166666666666666,15.25,13.166666666666666,14.75,0.5714285714285714,0.5,0.5,0.5,,,,,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.49902857142857143,,0.25,0.4,0.25,,2.825,26.333333333333332,,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.3681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201148-2554-2788,1610612744,"Monta Ellis, Kelenna Azubuike, Brandan Wright, Mickael Pietrus, DJ Mbenga","Ellis, Azubuike, Wright, Pietrus, Mbenga",101145-101235-201148-2554-2788,GSW,55.0,1,1.0,,2.0,3.0,2.0,3.0,1.0,5.0,,,1.0,1.0,,2.0,,,,,,,1.0,3.0,,,,2.0,2.0,,2.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,0.5,,,0.5,0.5,,,,,,130.9090909090909,16.5,7.333333333333333,16.0,7.333333333333333,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,0.3973333333333333,0.3973333333333333,,,1.0,1.0,16.366666666666667,,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,0.4318,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201158-201186-2440,1610612744,"Monta Ellis, Kelenna Azubuike, Marco Belinelli, Stephane Lasme, Matt Barnes","Ellis, Azubuike, Belinelli, Lasme, Barnes",101145-101235-201158-201186-2440,GSW,3.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201158-2554-2740,1610612744,"Monta Ellis, Kelenna Azubuike, Marco Belinelli, Mickael Pietrus, Andris Biedrins","Ellis, Azubuike, Belinelli, Pietrus, Biedrins",101145-101235-201158-2554-2740,GSW,310.0,2,5.0,1.0,10.0,11.0,5.0,6.0,2.0,21.0,1.0,3.0,1.0,1.0,2.0,5.0,,1.0,,2.0,,1.0,4.0,9.0,,3.0,3.0,11.0,10.0,2.0,4.0,4.0,,2.0,,4.0,2.0,6.0,,2.0,,1.0,,1.0,,,,,2.0,2.0,1.0,5.0,,6.0,3.0,9.0,1.0,1.0,,,,,,,,,1.0,2.0,,2.0,,3.0,1.0,2.0,,,,,7.0,4.0,5.0,,0.25,0.3333333333333333,,,,,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.6666666666666666,0.3333333333333333,0.25,,,1.0,0.4,1.0,1.0,0.375,,,1.0,1.0,1.0,,97.54838709677419,12.6,16.727272727272727,12.5,16.727272727272727,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,,0.4166666666666667,0.4,0.4,0.08333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,,0.5,,0.4823208333333333,0.4843583333333333,0.15384615384615385,0.2,0.36363636363636365,0.36363636363636365,12.722222222222221,24.599999999999998,0.5,1.0,2.0,1.0,,1.0,2.0,,2.0,,,,,0.5,0.5,,,,,1.0,1.0,0.5,,0.16666666666666666,0.5609,,1.0,1.0,2.0,0.5,1.0,0.16666666666666666,,1.0,1.0,,0.125,0.5,,,,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201228-2440-2554,1610612744,"Monta Ellis, Kelenna Azubuike, C.J. Watson, Matt Barnes, Mickael Pietrus","Ellis, Azubuike, Watson, Barnes, Pietrus",101145-101235-201228-2440-2554,GSW,10.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,288.0,4.0,6.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201228-2440-2740,1610612744,"Monta Ellis, Kelenna Azubuike, C.J. Watson, Matt Barnes, Andris Biedrins","Ellis, Azubuike, Watson, Barnes, Biedrins",101145-101235-201228-2440-2740,GSW,159.0,1,3.0,,4.0,3.0,,,2.0,7.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,4.0,,1.0,2.0,6.0,6.0,2.0,4.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,2.0,,,,0.5,0.5,,,,,0.5,0.4,,0.5,1.0,,0.2,,1.0,,0.5,,,0.6666666666666666,,,,,,,63.39622641509434,17.5,29.666666666666668,14.5,24.333333333333332,0.2,,,,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.2,,,,,,,,,,0.4,,0.48656,,0.16666666666666666,0.2,0.6666666666666666,,8.775,23.6,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-201228-2554-2740,1610612744,"Monta Ellis, Kelenna Azubuike, C.J. Watson, Mickael Pietrus, Andris Biedrins","Ellis, Azubuike, Watson, Pietrus, Biedrins",101145-101235-201228-2554-2740,GSW,191.0,2,3.0,-4.0,5.0,6.0,,1.0,,11.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,3.0,3.0,,1.0,,6.0,10.0,,,,,,,,2.0,4.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,3.0,1.0,,,1.0,,,,1.0,,1.0,6.0,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,0.75,,0.75,,,0.25,,,0.5,,,0.5,,,,,1.0,,,82.93193717277488,18.0,16.833333333333332,18.0,15.0,0.5,1.0,1.0,0.5,,,,,0.25,1.0,1.0,,,,,0.25,,,,,,0.75,,0.498175,,,,,,7.3,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-2440-2554-2740,1610612744,"Monta Ellis, Kelenna Azubuike, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Azubuike, Barnes, Pietrus, Biedrins",101145-101235-2440-2554-2740,GSW,443.0,5,7.0,-8.0,17.0,19.0,4.0,6.0,1.0,36.0,4.0,7.0,,1.0,,1.0,,1.0,,,,,4.0,9.0,,1.0,8.0,16.0,24.0,,,1.0,,,2.0,2.0,4.0,4.0,,,,2.0,,2.0,,,2.0,,4.0,,1.0,3.0,1.0,5.0,,5.0,,,,2.0,,1.0,1.0,1.0,3.0,2.0,3.0,4.0,,5.0,1.0,8.0,,4.0,,,,,16.0,2.0,4.0,,0.5,0.5,,,,,0.4444444444444444,0.4,,0.5714285714285714,,0.5,0.1,0.6666666666666666,1.0,0.6,,0.5,0.5714285714285714,,,,1.0,1.0,0.5,,117.02031602708803,12.941176470588236,11.736842105263158,12.411764705882353,11.0,0.7,0.5714285714285714,1.0,0.5,0.1,,,,0.1,,,0.1,,,,,,,,,,0.8,,0.516425,0.3586,0.2857142857142857,0.3076923076923077,,0.125,4.555555555555555,24.0,0.23529411764705882,,,1.0,,,1.0,,,3.0,,,,,,,0.3333333333333333,0.42857142857142855,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-101235-2440-2554-2788,1610612744,"Monta Ellis, Kelenna Azubuike, Matt Barnes, Mickael Pietrus, DJ Mbenga","Ellis, Azubuike, Barnes, Pietrus, Mbenga",101145-101235-2440-2554-2788,GSW,227.0,2,4.0,-1.0,7.0,7.0,,2.0,1.0,14.0,1.0,1.0,,2.0,,,,,,,,,1.0,3.0,,,2.0,4.0,5.0,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,1.0,,4.0,,4.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,,3.0,,4.0,,4.0,,2.0,,,,,4.0,,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.4,,,,0.3333333333333333,,0.8,0.5,,0.8,0.5,,1.0,1.0,0.5,,,88.81057268722468,10.0,22.428571428571427,8.571428571428571,21.571428571428573,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4762,,0.4,0.4,,,7.466666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1610612744,2008,2007-08,False
101145-1506-1536-1733-1884,1610612744,"Monta Ellis, Austin Croshere, Stephen Jackson, Al Harrington, Baron Davis","Ellis, Croshere, Jackson, Harrington, Davis",101145-1506-1536-1733-1884,GSW,1138.0,5,19.0,-14.0,36.0,35.0,5.0,13.0,6.0,71.0,9.0,14.0,,2.0,2.0,6.0,1.0,5.0,1.0,8.0,,3.0,11.0,22.0,2.0,13.0,7.0,35.0,49.0,1.0,7.0,2.0,,3.0,,2.0,16.0,6.0,6.0,7.0,1.0,8.0,2.0,10.0,1.0,1.0,6.0,,22.0,5.0,2.0,4.0,1.0,7.0,7.0,14.0,2.0,,2.0,1.0,,,5.0,1.0,6.0,1.0,3.0,5.0,1.0,9.0,3.0,9.0,2.0,5.0,,,,,28.0,2.0,5.0,,0.7272727272727273,0.8,1.0,0.15384615384615385,,0.16666666666666666,0.5,0.4,0.2,0.4473684210526316,0.5833333333333334,0.2,0.37142857142857144,0.16666666666666666,1.0,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,,0.5,0.75,1.0,,89.84182776801407,16.694444444444443,15.342857142857143,15.472222222222221,15.257142857142858,0.4,0.6428571428571429,0.8181818181818182,0.6666666666666666,0.05714285714285714,,,,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2,0.2,1.0,0.22857142857142856,0.125,0.14285714285714285,1.0,0.6,,0.7714285714285715,0.14285714285714285,0.5356941176470588,0.5258499999999999,0.13157894736842105,0.2,0.2,0.05714285714285714,5.986363636363635,27.6,0.1388888888888889,3.0,4.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,,0.6,0.5,0.07692307692307693,0.13636363636363635,0.21428571428571427,0.125,0.8,0.6666666666666666,0.75,0.16666666666666666,0.4,0.5979300000000001,,1.0,,1.0,0.5,0.5,,1.0,2.0,1.0,,0.05555555555555555,1.0,,,,2.0,0.2,0.3333333333333333,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1610612744,2008,2007-08,False
101145-1506-1536-1733-201148,1610612744,"Monta Ellis, Austin Croshere, Stephen Jackson, Al Harrington, Brandan Wright","Ellis, Croshere, Jackson, Harrington, Wright",101145-1506-1536-1733-201148,GSW,80.0,1,1.0,-1.0,2.0,2.0,,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,,,,,1.0,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,3.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,0.5,,0.5,,,0.5,,,,,1.0,1.0,,,,,,,1.0,72.0,13.5,26.5,13.5,26.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,1.0,,1.0,,0.5704,,,,,,,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1506-1536-1733-2440,1610612744,"Monta Ellis, Austin Croshere, Stephen Jackson, Al Harrington, Matt Barnes","Ellis, Croshere, Jackson, Harrington, Barnes",101145-1506-1536-1733-2440,GSW,82.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,,,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,1.0,,70.2439024390244,12.0,29.0,12.0,29.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,0.41045,,,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1506-1536-185-1884,1610612744,"Monta Ellis, Austin Croshere, Stephen Jackson, Chris Webber, Baron Davis","Ellis, Croshere, Jackson, Webber, Davis",101145-1506-1536-185-1884,GSW,63.0,1,1.0,-5.0,1.0,2.0,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,24.0,19.5,24.0,19.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5908,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
