EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PtsPutbacks,HeaveAttempts,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Travels,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,SecondChanceTurnovers,OffCorner3ReboundPct,Technical Free Throw Trips,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,OffensiveGoaltends,Clear Path Fouls,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101115-200770-2209-2756-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Bynum, Farmar, Radmanovic, Vujacic, Bryant",101115-200770-2209-2756-977,LAL,549.0,5,9.0,19.0,16.0,2.0,35.0,3.0,4.0,3.0,1.0,2.0,5.0,9.0,6.0,19.0,20.0,,,2.0,4.0,6.0,2.0,3.0,,7.0,1.0,5.0,1.0,6.0,2.0,8.0,,1.0,1.0,2.0,4.0,1.0,8.0,10.0,2.0,,,,,17.0,0.4,0.4,0.5555555555555556,,0.5416666666666666,,0.5588235294117647,0.5,0.5,0.25,0.8333333333333334,0.75,0.16666666666666666,,,0.75,,91.80327868852459,,14.631578947368421,16.9375,14.052631578947368,16.625,0.3333333333333333,0.75,1.0,0.25,0.16666666666666666,0.5,0.5,,0.5833333333333334,0.5138083333333333,,0.14285714285714285,0.18181818181818182,0.10526315789473684,6.722222222222222,-1.0,5.0,4.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,3.0,,,1.0,1.0,,,4.0,6.0,3.0,,2.0,,2.0,1.0,,2.0,,,,,,,,,,1.0,,,,3.0,6.0,5.0,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.75,0.25,0.2222222222222222,0.25,0.3333333333333333,,,1.0,,,0.5,0.6666666666666666,0.3333333333333333,0.5,,0.08333333333333333,0.16666666666666666,,,,,,,,,,,1.0,1.0,,,,,0.7917,0.3157894736842105,25.0,0.2631578947368421,2.0,,,,,,,,3.0,1.0,,,,1.0,0.3333333333333333,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2209-2772-965,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Trevor Ariza, Derek Fisher","Bynum, Farmar, Radmanovic, Ariza, Fisher",101115-200770-2209-2772-965,LAL,278.0,1,5.0,10.0,11.0,1.0,21.0,,,2.0,1.0,2.0,2.0,4.0,2.0,9.0,15.0,,,,2.0,2.0,1.0,2.0,,5.0,1.0,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,,1.0,2.0,1.0,,,,,9.0,0.5,0.5,0.5,,0.4375,,0.5,,1.0,0.5,1.0,1.0,0.2,,,,,108.77697841726618,,14.7,11.909090909090908,14.7,11.909090909090908,,,,0.25,0.25,0.5,0.5,,0.5,0.47445625,,0.1111111111111111,0.2,,14.775,-6.0,10.0,8.0,,,,,1.0,1.0,,1.0,,3.0,,,,3.0,1.0,4.0,,,2.0,4.0,1.0,4.0,2.0,9.0,3.0,,3.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,9.0,10.0,2.0,1.0,0.25,,0.25,0.25,0.5,0.4375,0.5,0.5,,,,1.0,1.0,,1.0,,1.0,,0.5,0.5,1.0,0.125,0.375,,,,,,,,,,,,,0.125,0.375,,,0.47445625,1.0,24.75,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2209-2772-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Trevor Ariza, Kobe Bryant","Bynum, Farmar, Radmanovic, Ariza, Bryant",101115-200770-2209-2772-977,LAL,24.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,22.0,,22.0,,,,,,,,,,1.0,0.5331,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.5331,,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2209-965-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Derek Fisher, Kobe Bryant","Bynum, Farmar, Radmanovic, Fisher, Bryant",101115-200770-2209-965-977,LAL,28.0,1,,1.0,2.0,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,154.28571428571428,,14.0,7.0,14.0,7.0,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2230-2567-2575,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Brian Cook, Luke Walton","Bynum, Farmar, Evans, Cook, Walton",101115-200770-2230-2567-2575,LAL,186.0,1,3.0,5.0,4.0,,9.0,,,2.0,,1.0,1.0,3.0,,8.0,4.0,,,,2.0,,1.0,3.0,,8.0,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,8.0,1.0,1.0,0.3333333333333333,,0.8,,0.8,,0.3333333333333333,,,0.3333333333333333,,,,,,69.6774193548387,,15.4,27.25,15.4,23.5,,,,0.4,0.2,,,,0.4,0.44459,,,,,13.0,4.0,,,,,,,1.0,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,6.0,,2.0,2.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,0.4,,,,,,,,1.0,,,0.5,0.5,1.0,,0.4,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2230-2567-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Brian Cook, Kobe Bryant","Bynum, Farmar, Evans, Cook, Bryant",101115-200770-2230-2567-977,LAL,200.0,1,3.0,7.0,7.0,1.0,14.0,,,1.0,1.0,2.0,2.0,3.0,,7.0,4.0,,,,2.0,2.0,1.0,2.0,1.0,5.0,1.0,,4.0,4.0,1.0,5.0,,,3.0,,,,2.0,,,1.0,1.0,1.0,1.0,7.0,0.5,0.5,0.6666666666666666,,0.7,,0.7,,1.0,1.0,,1.0,1.0,,1.0,,,100.8,1.0,16.571428571428573,12.0,16.285714285714285,12.0,,,,0.2,0.4,0.5,0.5,1.0,0.4,0.3831375,,,,,14.299999999999999,3.0,1.0,1.0,,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,2.0,,,,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,3.0,,2.0,1.0,,,,,,,1.0,,1.0,0.5,,,1.0,,,,0.4,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,0.4,0.5,0.5,1.0,,,,,,,,,,,1.0,,1.0,,,40.55,0.14285714285714285,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2230-965-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Derek Fisher, Kobe Bryant","Bynum, Farmar, Evans, Fisher, Bryant",101115-200770-2230-965-977,LAL,1.0,1,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,1.0,,1.0,,,,,,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2575-2756-977,1610612747,"Andrew Bynum, Jordan Farmar, Luke Walton, Sasha Vujacic, Kobe Bryant","Bynum, Farmar, Walton, Vujacic, Bryant",101115-200770-2575-2756-977,LAL,45.0,1,1.0,1.0,2.0,,3.0,,,,1.0,1.0,1.0,1.0,,2.0,3.0,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,0.5,,,1.0,,,96.0,1.0,11.0,17.0,11.0,12.5,,,,,1.0,1.0,1.0,1.0,,0.3926,,,,,15.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-200770-2575-2772-977,1610612747,"Andrew Bynum, Jordan Farmar, Luke Walton, Trevor Ariza, Kobe Bryant","Bynum, Farmar, Walton, Ariza, Bryant",101115-200770-2575-2772-977,LAL,199.0,2,3.0,6.0,5.0,2.0,11.0,3.0,3.0,2.0,1.0,3.0,4.0,8.0,,8.0,,2.0,2.0,4.0,8.0,,4.0,4.0,1.0,8.0,2.0,,3.0,3.0,2.0,5.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,4.0,1.0,1.0,0.5,1.0,0.5,1.0,0.4444444444444444,1.0,1.0,0.5,,1.0,0.5,0.5,1.0,,,79.59798994974874,,19.666666666666668,16.2,16.666666666666668,16.2,0.375,1.0,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.4520125,0.4779,0.1111111111111111,0.1111111111111111,0.5,9.8375,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,3.0,,,2.0,,2.0,,,,,,,,,,2.0,1.0,,,,,,,0.5,0.5,0.3333333333333333,,,,,,,,0.5,,1.0,1.0,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.3853,0.25,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2209-2575-2756,1610612747,"Andrew Bynum, Javaris Crittenton, Vladimir Radmanovic, Luke Walton, Sasha Vujacic","Bynum, Crittenton, Radmanovic, Walton, Vujacic",101115-201159-2209-2575-2756,LAL,114.0,1,2.0,4.0,4.0,,8.0,1.0,1.0,,2.0,3.0,3.0,4.0,,6.0,5.0,,,,4.0,2.0,2.0,2.0,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,6.0,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.75,,,,,,,,,,,101.05263157894737,,10.25,18.25,10.25,18.25,0.25,1.0,1.0,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,0.44105,,,,,14.675,1.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,4.0,,,,6.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,6.0,4.0,,,,,,,0.75,0.75,0.75,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,1.0,,,,,0.44105,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2209-2756-977,1610612747,"Andrew Bynum, Javaris Crittenton, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Bynum, Crittenton, Radmanovic, Vujacic, Bryant",101115-201159-2209-2756-977,LAL,93.0,1,2.0,4.0,3.0,,7.0,1.0,1.0,,,1.0,1.0,2.0,2.0,4.0,5.0,,,,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,4.0,1.0,1.0,0.5,,0.5,,0.6666666666666666,,1.0,,,1.0,,,,,,108.38709677419355,,11.0,16.333333333333332,11.0,16.333333333333332,0.5,1.0,1.0,,0.5,,,,0.5,0.4637,,0.3333333333333333,0.3333333333333333,,8.65,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2209-2772-965,1610612747,"Andrew Bynum, Javaris Crittenton, Vladimir Radmanovic, Trevor Ariza, Derek Fisher","Bynum, Crittenton, Radmanovic, Ariza, Fisher",101115-201159-2209-2772-965,LAL,88.0,2,1.0,3.0,3.0,,6.0,2.0,2.0,,,,2.0,2.0,2.0,6.0,5.0,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,6.0,0.5,0.5,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,98.18181818181819,,11.666666666666666,17.666666666666668,11.666666666666666,17.666666666666668,1.0,1.0,1.0,,,,,,1.0,0.57735,,,,,,1.0,3.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,2.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,6.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.57735,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2230-2567-2756,1610612747,"Andrew Bynum, Javaris Crittenton, Maurice Evans, Brian Cook, Sasha Vujacic","Bynum, Crittenton, Evans, Cook, Vujacic",101115-201159-2230-2567-2756,LAL,285.0,1,5.0,11.0,11.0,2.0,22.0,3.0,4.0,,1.0,2.0,4.0,6.0,,20.0,8.0,,1.0,3.0,4.0,4.0,2.0,6.0,1.0,16.0,1.0,1.0,2.0,4.0,2.0,6.0,,1.0,1.0,2.0,4.0,,1.0,,,,,,,17.0,0.5,0.5,0.6666666666666666,,0.8333333333333334,0.75,0.8333333333333334,0.75,1.0,0.5,1.0,1.0,0.5,,,1.0,,111.15789473684211,,9.727272727272727,16.181818181818183,9.181818181818182,16.181818181818183,0.3333333333333333,0.75,0.75,,0.16666666666666666,0.5,0.5,1.0,0.8333333333333334,0.5465416666666667,0.7247,,,0.15,6.416666666666667,12.0,,5.0,,1.0,,,,,,,4.0,6.0,1.0,1.0,,,4.0,6.0,1.0,1.0,,,,,,,12.0,,6.0,4.0,,4.0,4.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,0.6666666666666666,1.0,,0.6666666666666666,,,,0.5,,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,0.5,1.0,1.0,,,,,,0.6666666666666666,,,25.099999999999998,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2567-2575-977,1610612747,"Andrew Bynum, Javaris Crittenton, Brian Cook, Luke Walton, Kobe Bryant","Bynum, Crittenton, Cook, Walton, Bryant",101115-201159-2567-2575-977,LAL,19.0,1,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,,19.0,,19.0,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-201159-2575-965-977,1610612747,"Andrew Bynum, Javaris Crittenton, Luke Walton, Derek Fisher, Kobe Bryant","Bynum, Crittenton, Walton, Fisher, Bryant",101115-201159-2575-965-977,LAL,157.0,1,3.0,5.0,5.0,1.0,10.0,1.0,3.0,1.0,,2.0,1.0,6.0,,2.0,6.0,,1.0,,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,1.0,0.2,,1.0,0.2,1.0,,,,91.71974522292993,,17.6,13.8,16.8,13.8,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,,,,0.5,0.5004666666666667,0.3968,,,,7.433333333333334,-4.0,5.0,5.0,,,1.0,3.0,,,,,,,,,,,,,,,1.0,6.0,,,,2.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,5.0,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,0.5004666666666667,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-2036-2230-2575-965,1610612747,"Andrew Bynum, Chris Mihm, Maurice Evans, Luke Walton, Derek Fisher","Bynum, Mihm, Evans, Walton, Fisher",101115-2036-2230-2575-965,LAL,80.0,1,1.0,2.0,3.0,,5.0,,,,2.0,2.0,2.0,2.0,,4.0,5.0,,,,4.0,,2.0,2.0,2.0,4.0,,,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,4.0,1.0,1.0,1.0,,1.0,,1.0,,0.5,,,0.5,,,,,,90.0,,18.5,14.333333333333334,18.5,14.0,,,,,1.0,1.0,1.0,1.0,,0.41545,,,,,19.75,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-2036-2756-965-977,1610612747,"Andrew Bynum, Chris Mihm, Sasha Vujacic, Derek Fisher, Kobe Bryant","Bynum, Mihm, Vujacic, Fisher, Bryant",101115-2036-2756-965-977,LAL,,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-2209-2575-965-977,1610612747,"Andrew Bynum, Vladimir Radmanovic, Luke Walton, Derek Fisher, Kobe Bryant","Bynum, Radmanovic, Walton, Fisher, Bryant",101115-2209-2575-965-977,LAL,506.0,6,8.0,18.0,18.0,4.0,36.0,4.0,5.0,7.0,2.0,2.0,10.0,14.0,3.0,26.0,19.0,2.0,3.0,4.0,10.0,10.0,5.0,5.0,1.0,10.0,3.0,5.0,,6.0,3.0,9.0,,,2.0,3.0,6.0,,6.0,6.0,3.0,1.0,,1.0,,22.0,0.5,0.5,0.7142857142857143,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.65,0.6666666666666666,,0.75,1.0,0.5555555555555556,0.6,1.0,,1.0,,102.45059288537549,,13.833333333333334,14.277777777777779,13.277777777777779,13.166666666666666,0.2777777777777778,0.8,0.8,0.3888888888888889,0.1111111111111111,1.0,1.0,0.5,0.5,0.4621911764705882,0.4976333333333333,0.15789473684210525,0.2,0.15384615384615385,7.792857142857143,7.0,4.0,15.0,1.0,2.0,1.0,1.0,4.0,1.0,,,1.0,3.0,,,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,3.0,1.0,6.0,,3.0,2.0,1.0,,,,2.0,2.0,1.0,3.0,1.0,2.0,2.0,,2.0,,,,1.0,2.0,1.0,6.0,4.0,1.0,,0.25,,0.3333333333333333,0.3333333333333333,1.0,0.625,0.6,0.2222222222222222,,,,1.0,1.0,,,,,0.5,0.5714285714285714,0.5714285714285714,0.5,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5,,,,,,0.25,1.0,,0.75,0.3333333333333333,0.5,0.45976666666666666,0.23076923076923078,29.575,0.2222222222222222,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101115-2209-2756-965-977,1610612747,"Andrew Bynum, Vladimir Radmanovic, Sasha Vujacic, Derek Fisher, Kobe Bryant","Bynum, Radmanovic, Vujacic, Fisher, Bryant",101115-2209-2756-965-977,LAL,307.0,3,5.0,11.0,12.0,2.0,23.0,3.0,4.0,1.0,,1.0,3.0,6.0,5.0,11.0,16.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,,4.0,2.0,1.0,3.0,5.0,2.0,7.0,,1.0,2.0,2.0,3.0,,3.0,5.0,2.0,1.0,1.0,1.0,1.0,7.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.375,1.0,0.55,1.0,0.75,0.6666666666666666,1.0,0.8,0.4,1.0,0.5,1.0,,107.8827361563518,1.0,14.545454545454545,12.25,12.636363636363637,11.416666666666666,0.5,0.75,1.0,0.125,0.125,,,,0.75,0.559325,0.5686,0.2222222222222222,0.2857142857142857,0.36363636363636365,4.333333333333333,-5.0,3.0,5.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,1.0,2.0,2.0,,,1.0,,1.0,,,2.0,,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,0.5,0.25,0.16666666666666666,0.25,,0.5,1.0,1.0,,,1.0,0.6666666666666666,,,,0.125,0.125,,,,1.0,1.0,,,,,,,,1.0,,,,0.6432,0.18181818181818182,24.4,0.2727272727272727,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
