EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LostBallTurnovers,DefCorner3ReboundPct,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsPutbacks,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3Frequency,SecondChancePointsPct,TwoPtShootingFoulsDrawn,BlockedLongMidRange,OffAtRimReboundPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,BadPassOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,Travels,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PtsUnassisted3s,SecondChanceFtPoints,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,StepOutOfBoundsTurnovers,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101124-200752-201144-201159-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Javaris Crittenton, Juan Carlos Navarro","Warrick, Gay, Conley, Crittenton, Carlos Navarro",101124-200752-201144-201159-2434,MEM,173.0,2,3.0,5.0,5.0,10.0,1.0,,6.0,1.0,,1.0,2.0,3.0,5.0,1.0,,1.0,,,,,0.14285714285714285,0.6666666666666666,1.0,0.75,1.0,1.0,83.23699421965318,15.8,18.8,10.8,18.2,0.14285714285714285,,0.8571428571428571,0.5495642857142857,2.1333333333333333,22.6,5.0,4.0,5.0,,,,4.0,9.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,,,,,,,7.0,0.5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.8,1.0,0.5,,,,,,5.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,9.0,,,1.0,,2.0,,,,,,1.0,,,,9.0,5.0,0.6666666666666666,0.5714285714285714,0.6428571428571429,,,0.5,0.6666666666666666,,,1.0,,,1.0,0.45235,0.5495642857142857,0.14285714285714285,,1.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,,,0.2222222222222222,1.0,,,0.16666666666666666,1.0,,0.16666666666666666,0.2,4.0,5.0,,,,,,,,,,,,,,,1.0,,,,0.7142857142857143,0.8,,,1.0,,1.0,,,1.0,,,,,1.0,,,0.14285714285714285,,,,0.5,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-201159-2545,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Javaris Crittenton, Darko Milicic","Warrick, Gay, Conley, Crittenton, Milicic",101124-200752-201144-201159-2545,MEM,753.0,7,13.0,23.0,23.0,46.0,3.0,5.0,19.0,5.0,5.0,2.0,8.0,11.0,18.0,10.0,1.0,3.0,,2.0,,2.0,0.20833333333333334,0.7272727272727273,0.5,0.6666666666666666,0.5,0.5,87.96812749003983,15.826086956521738,16.91304347826087,14.608695652173912,16.608695652173914,0.125,0.20833333333333334,0.5833333333333334,0.5039895833333333,8.26842105263158,24.66,-4.0,7.0,9.0,1.0,2.0,7.0,10.0,22.0,26.0,14.0,6.0,7.0,7.0,4.0,14.0,,,2.0,4.0,6.0,,18.0,0.7,0.7777777777777778,0.5263157894736842,0.4166666666666667,0.4230769230769231,0.375,0.7777777777777778,0.875,0.5714285714285714,0.3333333333333333,0.5,0.2916666666666667,0.2857142857142857,0.2857142857142857,7.0,6.0,6.0,2.0,2.0,5.0,4.0,7.0,,8.0,,2.0,4.0,1.0,7.0,,2.0,1.0,1.0,,4.0,,2.0,1.0,8.0,7.0,0.5714285714285714,0.36363636363636365,0.36363636363636365,0.5,1.0,0.4444444444444444,0.5,0.2,0.6,1.0,0.5,1.0,0.4,0.4650666666666667,0.5622227272727273,0.07692307692307693,,0.36363636363636365,0.30434782608695654,1.0,,4.0,2.0,4.0,4.0,2.0,3.0,1.0,0.4,0.4,0.4,0.6,0.6,0.36363636363636365,0.18181818181818182,2.0,,0.5,0.09523809523809523,2.0,1.0,0.10526315789473684,0.1111111111111111,4.0,5.0,,,,,,,,,,,,,,,1.0,,,,0.45454545454545453,0.8,,,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1610612763,2008,2007-08,True
101124-200752-201144-2034-2198,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Mike Miller, Kwame Brown","Warrick, Gay, Conley, Miller, Brown",101124-200752-201144-2034-2198,MEM,154.0,1,3.0,4.0,4.0,8.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,2.0,,,,,0.25,1.0,,1.0,,,74.8051948051948,19.5,19.0,19.0,19.0,0.25,0.25,0.5,0.4653625,7.3,25.0,4.0,1.0,1.0,1.0,,1.0,2.0,10.0,6.0,2.0,2.0,1.0,2.0,,5.0,,,,,1.0,,8.0,0.5,0.5,0.6666666666666666,0.875,1.0,0.25,1.0,1.0,,1.0,1.0,0.25,,,,4.0,1.0,,3.0,,,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,0.4,,,,,,,,2.0,,,,,,,1.0,,,,0.2,2.0,,,0.5,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2034-2200,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Mike Miller, Pau Gasol","Warrick, Gay, Conley, Miller, Gasol",101124-200752-201144-2034-2200,MEM,1527.0,5,25.0,48.0,47.0,95.0,12.0,8.0,39.0,9.0,8.0,4.0,9.0,13.0,24.0,13.0,,9.0,1.0,2.0,,2.0,0.1875,0.75,0.5714285714285714,0.6842105263157895,1.0,0.6666666666666666,89.58742632612967,16.104166666666668,16.04255319148936,14.854166666666666,15.382978723404255,0.25,0.16666666666666666,0.5,0.4798072916666667,9.164102564102564,25.933333333333334,-7.0,10.0,15.0,3.0,2.0,12.0,15.0,54.0,61.0,12.0,18.0,6.0,11.0,3.0,27.0,3.0,,3.0,7.0,9.0,1.0,45.0,0.4,0.42857142857142855,0.38461538461538464,0.46875,0.5094339622641509,0.3125,0.6666666666666666,0.6666666666666666,0.3,0.25,0.3,0.25,0.16666666666666666,0.18181818181818182,1.0,10.0,8.0,3.0,9.0,6.0,,1.0,1.0,4.0,,1.0,9.0,,11.0,3.0,4.0,3.0,2.0,,12.0,,2.0,,4.0,1.0,,0.5,0.5,0.5714285714285714,,0.375,0.39285714285714285,0.3,,,,0.5,0.375,0.5083333333333333,0.5691166666666666,0.1320754716981132,,0.07407407407407407,0.020833333333333332,1.0,,1.0,1.0,9.0,2.0,2.0,2.0,1.0,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,7.0,,0.6,0.1590909090909091,3.0,,0.07692307692307693,,,1.0,5.0,1.0,5.0,1.0,15.0,5.0,5.0,5.0,,,1.0,0.5555555555555556,0.5,0.5555555555555556,0.3333333333333333,0.625,0.625,1.0,0.3333333333333333,,1.0,0.625,1.0,,1.0,,,1.0,2.0,,2.0,,2.0,0.16666666666666666,0.6666666666666666,0.020833333333333332,,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,2.0,0.25,,2.0,,1.0,0.08333333333333333,,,,1.0,,,0.04,,,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2034-2215,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Mike Miller, Jason Collins","Warrick, Gay, Conley, Miller, Collins",101124-200752-201144-2034-2215,MEM,3346.0,10,56.0,111.0,110.0,221.0,18.0,15.0,75.0,19.0,15.0,12.0,33.0,48.0,59.0,23.0,,23.0,3.0,5.0,1.0,5.0,0.20212765957446807,0.8048780487804879,0.9230769230769231,0.8333333333333334,0.8125,0.9166666666666666,95.11057979677227,14.26126126126126,16.027272727272727,13.972972972972974,15.89090909090909,0.19148936170212766,0.1595744680851064,0.574468085106383,0.5166718085106383,7.78,25.08421052631579,15.0,24.0,35.0,6.0,12.0,22.0,42.0,126.0,111.0,38.0,46.0,19.0,23.0,12.0,50.0,7.0,2.0,9.0,14.0,12.0,3.0,119.0,0.4523809523809524,0.48717948717948717,0.56,0.526595744680851,0.5740740740740741,0.3723404255319149,0.6857142857142857,0.7741935483870968,0.5,0.3333333333333333,0.35294117647058826,0.23404255319148937,0.5454545454545454,0.5454545454545454,13.0,23.0,9.0,7.0,27.0,7.0,3.0,7.0,6.0,12.0,,6.0,9.0,3.0,11.0,5.0,5.0,4.0,2.0,2.0,30.0,,4.0,4.0,12.0,13.0,0.42857142857142855,0.3333333333333333,0.5,0.35714285714285715,1.0,0.2727272727272727,0.23404255319148937,0.2,0.7692307692307693,0.8333333333333334,0.8,0.5,0.875,0.5570928571428572,0.47679444444444447,0.10476190476190476,,0.09523809523809523,0.11711711711711711,1.0,1.0,1.0,3.0,7.0,2.0,6.0,2.0,1.0,0.42857142857142855,0.375,0.3888888888888889,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.05555555555555555,11.0,,0.36363636363636365,0.12790697674418605,5.0,4.0,0.06666666666666667,0.11428571428571428,2.0,2.0,3.0,,5.0,,12.0,3.0,4.0,2.0,3.0,3.0,0.8,0.2631578947368421,,0.2631578947368421,0.25,0.2,0.2,0.6666666666666666,0.2222222222222222,1.0,,0.2,3.0,2.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,0.05555555555555555,0.16666666666666666,0.0425531914893617,0.5,0.5,1.0,0.42857142857142855,,0.125,0.1111111111111111,,2.0,2.0,3.0,1.0,,,,,,,,,,,3.0,,,0.07142857142857142,,,,2.0,1.0,,,,,,,1.0,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2034-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Mike Miller, Juan Carlos Navarro","Warrick, Gay, Conley, Miller, Carlos Navarro",101124-200752-201144-2034-2434,MEM,628.0,7,10.0,22.0,26.0,48.0,1.0,4.0,9.0,5.0,4.0,4.0,7.0,13.0,13.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,0.35714285714285715,0.7777777777777778,1.0,0.8461538461538461,0.75,1.0,110.06369426751593,11.772727272727273,14.192307692307692,11.772727272727273,13.807692307692308,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.4934,12.166666666666666,25.619999999999997,8.0,3.0,3.0,,3.0,5.0,6.0,26.0,18.0,10.0,2.0,5.0,8.0,2.0,19.0,2.0,1.0,,5.0,2.0,,26.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.75,0.8125,0.21428571428571427,1.0,1.0,0.6666666666666666,,,0.35714285714285715,0.6,0.6,6.0,15.0,,,5.0,,1.0,3.0,,5.0,,3.0,,2.0,,1.0,5.0,4.0,,2.0,5.0,,2.0,2.0,5.0,6.0,0.3333333333333333,0.625,0.625,1.0,1.0,,,,0.5,1.0,0.6666666666666666,1.0,,,0.5190875,0.1875,,0.19230769230769232,0.2727272727272727,1.0,1.0,,,,1.0,,,2.0,,,,,,,,3.0,,,0.2727272727272727,,,,,1.0,1.0,2.0,,3.0,1.0,9.0,2.0,3.0,2.0,,,1.0,0.6,1.0,0.6,,0.5,0.5,1.0,0.25,1.0,,0.5,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.07142857142857142,1.0,1.0,1.0,,,,0.25,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2034-2545,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Mike Miller, Darko Milicic","Warrick, Gay, Conley, Miller, Milicic",101124-200752-201144-2034-2545,MEM,12412.0,23,207.0,415.0,418.0,833.0,64.0,57.0,312.0,71.0,57.0,32.0,105.0,148.0,190.0,74.0,1.0,70.0,12.0,21.0,4.0,21.0,0.185378590078329,0.7291666666666666,0.8421052631578947,0.7527472527472527,0.8275862068965517,0.8064516129032258,96.6419593941347,14.621686746987951,15.177033492822966,14.079518072289156,14.660287081339712,0.1671018276762402,0.14882506527415143,0.4699738903394256,0.4987830287206266,10.511858974358974,25.028169014084508,50.0,78.0,109.0,29.0,61.0,139.0,168.0,496.0,446.0,206.0,130.0,103.0,132.0,56.0,293.0,34.0,21.0,26.0,46.0,53.0,5.0,455.0,0.6130952380952381,0.639751552795031,0.5384615384615384,0.5678851174934726,0.5978260869565217,0.2845953002610966,0.7155963302752294,0.7572815533980582,0.717948717948718,0.453125,0.48333333333333334,0.3629242819843342,0.43884892086330934,0.45185185185185184,19.0,62.0,38.0,22.0,61.0,31.0,7.0,14.0,2.0,22.0,,38.0,32.0,11.0,42.0,13.0,20.0,12.0,4.0,1.0,74.0,1.0,16.0,11.0,22.0,19.0,0.5,0.5882352941176471,0.6111111111111112,0.43478260869565216,1.0,0.2222222222222222,0.22527472527472528,0.1794871794871795,0.5957446808510638,0.7435897435897436,0.5238095238095238,0.6229508196721312,0.6285714285714286,0.5331344827586207,0.5260617647058823,0.09245742092457421,0.013888888888888888,0.04435483870967742,0.04578313253012048,8.0,1.0,3.0,17.0,41.0,3.0,14.0,9.0,3.0,0.5483870967741935,0.5285714285714286,0.5540540540540541,0.23684210526315788,0.25,0.17647058823529413,0.08266129032258064,37.0,1.0,0.3225806451612903,0.10914454277286136,14.0,10.0,0.04487179487179487,0.05504587155963303,4.0,6.0,25.0,2.0,33.0,2.0,87.0,25.0,29.0,21.0,3.0,,0.8787878787878788,0.4647887323943662,0.6666666666666666,0.4647887323943662,0.22857142857142856,0.43859649122807015,0.43859649122807015,0.84,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.43859649122807015,14.0,8.0,14.0,,,,4.0,8.0,9.0,2.0,10.0,0.0625,0.3103448275862069,0.03655352480417755,0.5714285714285714,0.5714285714285714,1.0,0.6363636363636364,0.35714285714285715,,,,5.0,3.0,12.0,4.0,4.0,0.11428571428571428,,1.0,,0.25,0.02877697841726619,,,,5.0,,,0.02976190476190476,1.0,0.2,1.0,1.0,,1.0,0.25,,0.16666666666666666,,,1.0,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2073-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Brian Cardinal, Juan Carlos Navarro","Warrick, Gay, Conley, Cardinal, Carlos Navarro",101124-200752-201144-2073-2434,MEM,1310.0,5,22.0,45.0,44.0,89.0,7.0,10.0,22.0,13.0,10.0,8.0,11.0,19.0,23.0,6.0,,14.0,,5.0,,6.0,0.37142857142857144,0.6111111111111112,0.8888888888888888,0.7037037037037037,1.0,0.8333333333333334,97.8320610687023,13.533333333333333,15.931818181818182,12.666666666666666,15.477272727272727,0.2,0.2857142857142857,0.7142857142857143,0.5326957142857143,5.863636363636363,24.815384615384616,33.0,8.0,12.0,4.0,3.0,3.0,15.0,74.0,41.0,14.0,16.0,7.0,15.0,3.0,38.0,5.0,3.0,2.0,4.0,2.0,,72.0,0.4666666666666667,0.4666666666666667,0.6818181818181818,0.8142857142857143,0.8409090909090909,0.34285714285714286,0.6666666666666666,0.8,0.375,0.5714285714285714,0.5714285714285714,0.08571428571428572,1.0,1.0,10.0,8.0,3.0,2.0,17.0,3.0,1.0,2.0,13.0,15.0,,2.0,3.0,,4.0,2.0,2.0,1.0,,,19.0,,4.0,4.0,15.0,10.0,0.5,0.5,0.8333333333333334,0.5,,0.42857142857142855,0.36363636363636365,,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.5,0.57785,0.5024,0.1282051282051282,,0.20270270270270271,0.2222222222222222,1.0,1.0,,1.0,2.0,,,1.0,,0.3333333333333333,0.25,0.25,0.25,,,0.02702702702702703,5.0,1.0,0.75,0.19230769230769232,2.0,1.0,0.09090909090909091,0.16666666666666666,1.0,1.0,8.0,,9.0,,24.0,8.0,8.0,7.0,5.0,5.0,0.8888888888888888,0.6923076923076923,,0.6923076923076923,,0.8,0.8,0.875,0.5,1.0,,0.8,,1.0,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2073-2810,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Brian Cardinal, Andre Brown","Warrick, Gay, Conley, Cardinal, Brown",101124-200752-201144-2073-2810,MEM,58.0,1,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,49.6551724137931,18.0,40.0,18.0,29.0,,,1.0,0.5949,,,-2.0,1.0,1.0,,,,1.0,2.0,4.0,,2.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2198-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Kwame Brown, Juan Carlos Navarro","Warrick, Gay, Conley, Brown, Carlos Navarro",101124-200752-201144-2198-2434,MEM,1166.0,4,19.0,35.0,36.0,71.0,4.0,6.0,32.0,7.0,6.0,5.0,9.0,15.0,24.0,8.0,,5.0,,1.0,1.0,1.0,0.1794871794871795,0.75,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.5,87.68439108061749,16.571428571428573,16.27777777777778,15.714285714285714,15.166666666666666,0.10256410256410256,0.15384615384615385,0.5128205128205128,0.5324384615384615,10.134375,25.37142857142857,15.0,11.0,13.0,2.0,5.0,15.0,18.0,46.0,31.0,26.0,10.0,13.0,15.0,7.0,32.0,5.0,4.0,1.0,4.0,4.0,1.0,40.0,0.7222222222222222,0.8125,0.5625,0.5384615384615384,0.5487804878048781,0.3333333333333333,0.8461538461538461,0.8461538461538461,0.6363636363636364,0.5,0.6666666666666666,0.38461538461538464,0.3333333333333333,0.3333333333333333,3.0,6.0,6.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,,4.0,7.0,1.0,9.0,1.0,3.0,3.0,1.0,,6.0,,,1.0,4.0,3.0,0.5,0.5,0.6666666666666666,0.75,1.0,0.5,0.47368421052631576,0.5,1.0,0.6,1.0,0.8,0.42857142857142855,0.5466785714285715,0.40865,0.05,,0.08695652173913043,0.08571428571428572,,1.0,,3.0,6.0,,4.0,2.0,,0.6,0.42857142857142855,0.42857142857142855,0.4,0.5,,0.13043478260869565,2.0,,0.5,0.06060606060606061,1.0,,0.03125,,,,2.0,,2.0,,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,2.0,,1.0,,,,2.0,,2.0,,1.0,0.25,1.0,0.02564102564102564,,,,0.6666666666666666,,,,,,1.0,,,2.0,0.2857142857142857,,,,,,,,,1.0,,,0.05555555555555555,,,,1.0,1.0,,,,,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2200-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Pau Gasol, Juan Carlos Navarro","Warrick, Gay, Conley, Gasol, Carlos Navarro",101124-200752-201144-2200-2434,MEM,42.0,1,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,68.57142857142857,20.0,22.0,20.0,22.0,,,,,,,-2.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2008,2007-08,True
101124-200752-201144-2215-2434,1610612763,"Hakim Warrick, Rudy Gay, Mike Conley, Jason Collins, Juan Carlos Navarro","Warrick, Gay, Conley, Collins, Carlos Navarro",101124-200752-201144-2215-2434,MEM,3096.0,9,52.0,100.0,100.0,200.0,17.0,13.0,66.0,19.0,13.0,15.0,21.0,42.0,51.0,22.0,2.0,24.0,2.0,4.0,,4.0,0.2235294117647059,0.7241379310344828,0.6521739130434783,0.6923076923076923,0.9,0.625,93.02325581395348,15.45,15.51,14.9,14.86,0.2,0.15294117647058825,0.47058823529411764,0.48246823529411764,10.868181818181817,24.226315789473684,19.0,13.0,21.0,7.0,14.0,28.0,34.0,115.0,96.0,44.0,24.0,22.0,28.0,9.0,62.0,4.0,1.0,3.0,8.0,8.0,,105.0,0.6470588235294118,0.6666666666666666,0.5151515151515151,0.5235294117647059,0.5588235294117647,0.24705882352941178,0.6190476190476191,0.7222222222222222,0.6923076923076923,0.4117647058823529,0.5,0.32941176470588235,0.5,0.5,33.0,55.0,8.0,3.0,26.0,6.0,9.0,16.0,19.0,46.0,,8.0,6.0,6.0,9.0,3.0,5.0,3.0,2.0,2.0,37.0,,4.0,4.0,46.0,33.0,0.5625,0.5625,0.6428571428571429,0.625,1.0,0.1875,0.20930232558139536,0.07142857142857142,0.6363636363636364,0.625,1.0,0.5714285714285714,0.42857142857142855,0.48179,0.49163333333333337,0.14285714285714285,,0.4,0.33,2.0,0.7142857142857143,7.0,4.0,10.0,8.0,2.0,3.0,7.0,0.6666666666666666,0.5714285714285714,0.625,0.2727272727272727,0.2222222222222222,0.2916666666666667,0.08695652173913043,14.0,,0.375,0.17721518987341772,6.0,1.0,0.09090909090909091,0.14285714285714285,3.0,5.0,4.0,2.0,7.0,3.0,18.0,4.0,6.0,3.0,4.0,4.0,0.8571428571428571,0.3684210526315789,0.375,0.3684210526315789,0.2,0.3076923076923077,0.3076923076923077,0.75,0.20833333333333334,0.6,0.2857142857142857,0.3076923076923077,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,,1.0,0.17647058823529413,0.7142857142857143,0.07058823529411765,0.5,0.5,1.0,1.0,0.3333333333333333,0.14285714285714285,0.041666666666666664,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,0.5,,,,,,,,,1610612763,2008,2007-08,True
