EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,AtRimAssists,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Technical Free Throw Trips,SecondChanceFtPoints,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,FTDefRebounds,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,ShortMidRangeAssists,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101142-1885-200770-2209-2756,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic","Turiaf, Odom, Farmar, Radmanovic, Vujacic",101142-1885-200770-2209-2756,LAL,137.0,1,2.0,-2.0,5.0,5.0,1.0,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,1.0,105.1094890510949,17.0,10.4,15.4,9.8,0.5,1.0,1.0,1.0,0.5,0.5,0.436075,0.3333333333333333,0.5,19.2,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-200770-2209-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Kobe Bryant","Turiaf, Odom, Farmar, Radmanovic, Bryant",101142-1885-200770-2209-977,LAL,173.0,3,3.0,-1.0,5.0,4.0,1.0,9,1.0,2.0,,3.0,4.0,,2.0,8.0,9.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,2.0,2.0,,6.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.8,,,,,,1.0,,,74.91329479768787,15.4,24.0,14.6,24.0,0.5,0.5,0.5,,,0.25,0.439075,,,9.95,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.4601,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-200770-2575-2756,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Luke Walton, Sasha Vujacic","Turiaf, Odom, Farmar, Walton, Vujacic",101142-1885-200770-2575-2756,LAL,1835.0,11,31.0,-11.0,56.0,58.0,5.0,114,3.0,15.0,3.0,14.0,34.0,9.0,7.0,44.0,55.0,12.0,6.0,9.0,2.0,21.0,2.0,20.0,23.0,5.0,28.0,4.0,2.0,1.0,11.0,,,12.0,2.0,4.0,15.0,10.0,11.0,6.0,40.0,0.42857142857142855,0.46153846153846156,0.4117647058823529,0.43023255813953487,0.4583333333333333,0.20930232558139536,0.08333333333333333,0.7692307692307693,0.3333333333333333,0.7666666666666667,0.2,0.3333333333333333,0.8,89.46049046321527,15.875,16.310344827586206,15.464285714285714,16.0,0.3488372093023256,0.2,0.21428571428571427,0.6666666666666666,0.06976744186046512,0.5116279069767442,0.4936279069767442,0.125,0.15384615384615385,9.708823529411765,24.522222222222222,8.0,9.0,11.0,13.0,,6.0,2.0,3.0,4.0,,2.0,16.0,4.0,3.0,,1.0,,3.0,,3.0,2.0,8.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3023255813953488,0.8461538461538461,0.8461538461538461,0.36363636363636365,0.13953488372093023,,,0.52315,0.09090909090909091,0.045454545454545456,0.14285714285714285,2.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,5.0,1.0,9.0,2.0,6.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.06666666666666667,0.75,0.2,0.3333333333333333,0.75,0.75,0.75,0.043478260869565216,0.6666666666666666,0.13953488372093023,0.5,0.5,1.0,0.6666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.4348416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-200770-2575-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Luke Walton, Kobe Bryant","Turiaf, Odom, Farmar, Walton, Bryant",101142-1885-200770-2575-977,LAL,1225.0,9,20.0,-12.0,37.0,36.0,5.0,73,4.0,11.0,1.0,9.0,26.0,6.0,4.0,25.0,37.0,12.0,6.0,6.0,4.0,12.0,1.0,12.0,16.0,5.0,21.0,1.0,1.0,6.0,3.0,1.0,1.0,9.0,1.0,3.0,7.0,7.0,7.0,3.0,21.0,0.6666666666666666,0.8571428571428571,0.34615384615384615,0.328125,0.35714285714285715,0.1875,0.6666666666666666,0.75,0.25,0.7619047619047619,0.25,,0.6666666666666666,85.81224489795918,17.35135135135135,16.194444444444443,16.64864864864865,15.5,0.34375,0.36363636363636365,0.36363636363636365,1.0,0.03125,0.5,0.45334375,0.08823529411764706,0.10714285714285714,10.350000000000001,25.099999999999998,18.0,19.0,4.0,10.0,1.0,5.0,2.0,4.0,4.0,3.0,12.0,6.0,2.0,4.0,,1.0,1.0,3.0,1.0,3.0,12.0,18.0,1.0,0.5,0.5,0.5,0.35294117647058826,0.25,0.2857142857142857,0.3125,0.4,0.4444444444444444,0.5,0.15625,0.2,0.25,0.51845,0.16,0.48,0.4864864864864865,2.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,10.0,5.0,,4.0,5.0,1.0,2.0,,,4.0,,,1.0,5.0,,5.0,2.0,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,0.3,0.3,0.07692307692307693,0.2,,0.8,0.25,0.3333333333333333,0.6,0.875,0.75,,,0.15625,0.2,0.2,,0.75,0.6666666666666666,0.3333333333333333,0.4,0.06666666666666667,0.2,0.47678666666666664,1.0,4.0,1.0,3.0,1.0,1.0,0.2,0.1,0.2,1.0,0.26666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-200770-2756-2772,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Sasha Vujacic, Trevor Ariza","Turiaf, Odom, Farmar, Vujacic, Ariza",101142-1885-200770-2756-2772,LAL,173.0,1,3.0,-2.0,6.0,6.0,1.0,12,1.0,1.0,,1.0,1.0,3.0,2.0,10.0,12.0,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,1.0,,1.0,,,1.0,99.88439306358381,14.666666666666666,14.166666666666666,14.0,14.166666666666666,0.25,1.0,1.0,1.0,,0.75,0.56385,0.3333333333333333,0.6666666666666666,15.8,24.833333333333332,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,,0.6132,0.3,,,,,,,,2.0,3.0,2.0,,,,3.0,,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.6666666666666666,,,,,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-200770-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Farmar, Vujacic, Bryant",101142-1885-200770-2756-977,LAL,1237.0,7,21.0,-1.0,34.0,32.0,5.0,66,3.0,9.0,1.0,7.0,19.0,10.0,4.0,24.0,25.0,6.0,3.0,5.0,,12.0,1.0,12.0,16.0,5.0,21.0,2.0,1.0,4.0,3.0,,,7.0,1.0,1.0,12.0,13.0,7.0,3.0,22.0,0.42857142857142855,0.42857142857142855,0.3684210526315789,0.3448275862068966,0.359375,0.3448275862068966,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.7272727272727273,0.2631578947368421,1.0,0.5,76.83104284559418,17.705882352941178,19.84375,15.882352941176471,18.21875,0.3103448275862069,0.3333333333333333,0.3333333333333333,,0.034482758620689655,0.5172413793103449,0.46234827586206895,0.09375,0.13636363636363635,11.842105263157896,25.14,3.0,8.0,4.0,5.0,,5.0,1.0,2.0,2.0,,,8.0,3.0,4.0,,1.0,,2.0,1.0,2.0,,3.0,,0.5,0.25,0.25,,0.3333333333333333,0.6666666666666666,0.1724137931034483,0.8,0.8,0.75,0.1724137931034483,,,0.45106666666666667,0.08333333333333333,,0.08823529411764706,,,,,1.0,2.0,9.0,2.0,,,3.0,6.0,,9.0,2.0,,2.0,2.0,4.0,,1.0,,4.0,,1.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,0.2,0.2,,,,,,1.0,,,1.0,0.6363636363636364,1.0,,0.5,0.3103448275862069,0.2222222222222222,0.2222222222222222,1.0,,,,,0.3333333333333333,0.2222222222222222,0.45659999999999995,,2.0,,,,,,,,1.0,0.6666666666666666,,,2.0,,2.0,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-2209-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Radmanovic, Vujacic, Bryant",101142-1885-2209-2756-977,LAL,80.0,1,1.0,-5.0,2.0,3.0,1.0,5,,,,,,3.0,,,5.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,,90.0,23.5,11.0,18.0,11.0,,,,,,1.0,0.5084,,,,26.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-2209-965-977,1610612747,"Ronny Turiaf, Lamar Odom, Vladimir Radmanovic, Derek Fisher, Kobe Bryant","Turiaf, Odom, Radmanovic, Fisher, Bryant",101142-1885-2209-965-977,LAL,360.0,2,6.0,-8.0,10.0,10.0,2.0,20,,1.0,2.0,2.0,8.0,2.0,3.0,7.0,15.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,2.0,4.0,3.0,4.0,1.0,6.0,0.5,0.5,0.25,0.2,0.2916666666666667,0.2,,0.5,0.5,0.5,0.25,0.5,,80.0,16.0,20.0,15.4,17.4,0.1,,,,0.2,0.8,0.52779,0.09090909090909091,0.1111111111111111,4.325,23.15,5.0,3.0,2.0,6.0,,1.0,,1.0,1.0,3.0,5.0,2.0,1.0,1.0,,,1.0,,,,5.0,5.0,1.0,,,0.25,0.4166666666666667,0.16666666666666666,,0.6,0.3333333333333333,0.5,0.5,0.1,,,0.6075,0.14285714285714285,0.7142857142857143,0.5,,1.0,1.0,3.0,1.0,,,,1.0,3.0,1.0,,,,,3.0,,,1.0,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,0.25,0.375,1.0,,0.5,1.0,,,1.0,0.5,,,,,,,1.0,,0.75,0.3333333333333333,0.25,,0.5511375,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-2575-2756-965,1610612747,"Ronny Turiaf, Lamar Odom, Luke Walton, Sasha Vujacic, Derek Fisher","Turiaf, Odom, Walton, Vujacic, Fisher",101142-1885-2575-2756-965,LAL,237.0,2,4.0,-2.0,6.0,6.0,2.0,12,1.0,2.0,,2.0,7.0,,3.0,7.0,9.0,,,,,,,2.0,2.0,2.0,4.0,,,,,,,,,,2.0,2.0,4.0,2.0,5.0,,,0.2857142857142857,0.2857142857142857,0.3888888888888889,,,0.6666666666666666,,0.4,0.5,,,72.91139240506328,18.666666666666668,20.833333333333332,18.0,17.333333333333332,0.2857142857142857,0.5,0.5,,,0.42857142857142855,0.4445428571428572,0.2222222222222222,0.2222222222222222,6.542857142857143,,1.0,1.0,1.0,3.0,,2.0,1.0,2.0,2.0,,2.0,4.0,,2.0,,,,,,,2.0,1.0,,0.5,0.5,0.5,0.3333333333333333,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,0.57025,0.2857142857142857,0.2857142857142857,0.16666666666666666,1.0,2.0,1.0,2.0,,,,,1.0,3.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,,,1.0,,,1.0,,0.25,,,,,,1.0,0.5,0.6666666666666666,0.5,,,0.4668666666666667,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101142-1885-2575-965-977,1610612747,"Ronny Turiaf, Lamar Odom, Luke Walton, Derek Fisher, Kobe Bryant","Turiaf, Odom, Walton, Fisher, Bryant",101142-1885-2575-965-977,LAL,446.0,3,7.0,8.0,17.0,18.0,1.0,35,,,2.0,1.0,3.0,5.0,11.0,22.0,14.0,2.0,1.0,4.0,,11.0,,4.0,5.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,,5.0,,1.0,4.0,6.0,11.0,2.0,20.0,1.0,1.0,0.3333333333333333,0.6875,0.7857142857142857,0.625,0.8,0.8,,0.8,0.25,,0.6666666666666666,113.00448430493273,13.470588235294118,12.055555555555555,12.647058823529411,11.222222222222221,,,,,0.25,0.875,0.5165625,0.2,0.4,3.9,24.380000000000003,16.0,6.0,1.0,2.0,,1.0,,,2.0,9.0,20.0,,1.0,1.0,,,4.0,2.0,,2.0,20.0,16.0,3.0,,,1.0,0.7692307692307693,0.5,,0.25,0.5,0.5,1.0,0.125,,,,0.09090909090909091,0.9090909090909091,0.9411764705882353,,,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,9.0,,3.0,1.0,,3.0,1.0,,,3.0,,3.0,1.0,5.0,,,1.0,,2.0,1.0,,,1.0,0.6,0.6,0.3333333333333333,0.6875,,,,,,,1.0,1.0,,,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.25,0.5,0.25,0.3333333333333333,0.5165625,1.0,3.0,3.0,,,2.0,0.6,,1.0,,0.375,0.3333333333333333,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
