EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTOffRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,LostBallSteals,DefFTReboundPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PtsUnassisted3s,Corner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3FGA,SelfOReb,SecondChanceTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,Corner3Assists,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,HeaveAttempts,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,team_id,year,season,team_vs
101131-1497-1888-2419-739,1610612765,"Jason Maxiell, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Rasheed Wallace","Maxiell, Billups, Hamilton, Prince, Wallace",101131-1497-1888-2419-739,DET,7071.0,11,118.0,210.0,210.0,35.0,57.0,420.0,27.0,59.0,22.0,4.0,81.0,153.0,33.0,47.0,251.0,208.0,7.0,21.0,4.0,20.0,34.0,90.0,22.0,45.0,56.0,16.0,123.0,50.0,71.0,99.0,12.0,6.0,26.0,27.0,45.0,49.0,61.0,19.0,21.0,11.0,21.0,12.0,217.0,34.0,35.0,4.0,0.5555555555555556,0.6,0.5294117647058824,0.3333333333333333,0.5483870967741935,0.28,0.5813953488372093,0.4358974358974359,0.1774193548387097,0.46153846153846156,0.5952380952380952,0.6213592233009708,0.56,85.53245651251592,0.5714285714285714,17.461904761904762,16.20952380952381,16.714285714285715,14.99047619047619,0.3172043010752688,0.4576271186440678,0.48214285714285715,0.5925925925925926,0.11827956989247312,0.16,0.46236559139784944,0.47132069892473116,0.42327800000000004,0.09359605911330049,0.11176470588235295,0.13545816733067728,9.572549019607843,25.045454545454547,0.16666666666666666,43.0,24.0,31.0,53.0,23.0,41.0,9.0,17.0,34.0,16.0,13.0,6.0,20.0,14.0,28.0,6.0,14.0,1.0,3.0,3.0,0.5294117647058824,0.6136363636363636,0.6296296296296297,0.28169014084507044,0.7368421052631579,0.3157894736842105,0.28888888888888886,0.47619047619047616,0.38461538461538464,0.6363636363636364,0.5769230769230769,0.7333333333333333,0.2849462365591398,0.5849056603773585,0.6739130434782609,0.5161290322580645,0.22043010752688172,0.5609756097560976,0.5897435897435898,0.5652173913043478,0.5135361111111112,0.13545816733067728,10.0,3.0,6.0,9.0,1.0,2.0,,14.0,3.0,5.0,,72.0,33.0,9.0,12.0,11.0,6.0,2.0,17.0,13.0,3.0,4.0,2.0,7.0,,0.7857142857142857,0.42424242424242425,0.6,,0.42424242424242425,0.0784313725490196,0.1320754716981132,0.2857142857142857,0.1111111111111111,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.45454545454545453,0.09090909090909091,0.5,,0.24,0.5,,0.4090909090909091,7.0,4.0,1.0,12.0,10.0,0.05084745762711865,0.25,9.0,11.0,7.0,4.0,1.0,0.16666666666666666,0.05913978494623656,,1.0,3.0,1.0,,0.75,0.012658227848101266,,7.0,5.0,2.0,3.0,12.0,5.0,4.0,2.0,3.0,0.04878048780487805,0.45454545454545453,0.45454545454545453,1.0,0.7,0.14285714285714285,0.13636363636363635,0.6666666666666666,1.0,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-1888-2553-686,1610612765,"Jason Maxiell, Chauncey Billups, Richard Hamilton, Jarvis Hayes, Antonio McDyess","Maxiell, Billups, Hamilton, Hayes, McDyess",101131-1497-1888-2553-686,DET,258.0,2,4.0,9.0,9.0,3.0,3.0,18.0,2.0,2.0,1.0,,3.0,3.0,1.0,2.0,8.0,12.0,,,,2.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,,3.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.75,,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,100.46511627906978,1.0,13.777777777777779,14.88888888888889,13.777777777777779,14.88888888888889,0.5,1.0,1.0,0.5,0.25,,0.5,0.498325,,0.2,0.25,0.25,10.233333333333333,25.6,0.3333333333333333,-4.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-1888-283-686,1610612765,"Jason Maxiell, Chauncey Billups, Richard Hamilton, Lindsey Hunter, Antonio McDyess","Maxiell, Billups, Hamilton, Hunter, McDyess",101131-1497-1888-283-686,DET,107.0,1,2.0,3.0,3.0,,,6.0,1.0,1.0,1.0,,1.0,3.0,1.0,,2.0,4.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,,,,,,,,2.0,,,,1.0,1.0,0.3333333333333333,,0.25,,0.25,,0.25,,,0.5,,80.74766355140187,,22.666666666666668,13.0,21.666666666666668,13.0,0.25,1.0,1.0,1.0,0.25,,0.5,0.4670875,,,,,9.533333333333333,25.5,,-2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,0.3333333333333333,,1.0,,,1.0,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-1888-283-739,1610612765,"Jason Maxiell, Chauncey Billups, Richard Hamilton, Lindsey Hunter, Rasheed Wallace","Maxiell, Billups, Hamilton, Hunter, Wallace",101131-1497-1888-283-739,DET,55.0,1,1.0,1.0,2.0,1.0,,3.0,,,,,1.0,1.0,,,2.0,4.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,78.54545454545455,,18.0,18.5,18.0,17.5,,,,,,,,0.3977,0.3977,,,1.0,8.0,,1.0,-2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-201167-686,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Arron Afflalo, Antonio McDyess","Maxiell, Billups, Stuckey, Afflalo, McDyess",101131-1497-201155-201167-686,DET,143.0,1,2.0,4.0,3.0,,,7.0,1.0,2.0,,,3.0,4.0,,1.0,7.0,2.0,,,,,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,,,,,3.0,1.0,1.0,,,,,7.0,,,,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.875,,,,,1.0,,70.4895104895105,,22.75,17.333333333333332,22.75,17.333333333333332,0.5,0.5,0.5,,,,0.25,0.399175,,0.25,0.25,,10.225,,,5.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2419-283,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Tayshaun Prince, Lindsey Hunter","Maxiell, Billups, Stuckey, Prince, Hunter",101131-1497-201155-2419-283,DET,23.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2419-686,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Tayshaun Prince, Antonio McDyess","Maxiell, Billups, Stuckey, Prince, McDyess",101131-1497-201155-2419-686,DET,212.0,5,4.0,5.0,6.0,4.0,4.0,11.0,,1.0,2.0,1.0,,3.0,2.0,4.0,7.0,11.0,,3.0,1.0,4.0,4.0,,2.0,,,,,,,3.0,,,1.0,3.0,5.0,2.0,4.0,2.0,,,,,5.0,4.0,4.0,1.0,,,,,0.3,,0.5,0.3333333333333333,0.4,,,,,74.71698113207547,,22.6,16.5,20.4,16.5,0.2,,,,0.4,0.25,0.8,0.48479,0.480925,0.2857142857142857,0.4,0.5714285714285714,5.8999999999999995,25.65,0.8,-4.0,2.0,,2.0,,,,2.0,2.0,,,1.0,2.0,,3.0,,1.0,,1.0,,,,0.3333333333333333,0.6666666666666666,,1.0,0.75,0.5,1.0,,,,0.4,,,,,,,,0.5869,0.2857142857142857,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,0.5,,,0.5,,,,,0.5,0.5,,1.0,,,,0.5,,,0.5,,,,,,,1.0,3.0,,2.0,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2419-689,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Tayshaun Prince, Theo Ratliff","Maxiell, Billups, Stuckey, Prince, Ratliff",101131-1497-201155-2419-689,DET,249.0,3,4.0,7.0,9.0,2.0,6.0,16.0,,,1.0,1.0,1.0,5.0,1.0,2.0,7.0,12.0,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,2.0,,5.0,1.0,2.0,2.0,,,,,3.0,2.0,2.0,1.0,,,,,7.0,5.0,2.0,2.0,1.0,1.0,0.2,1.0,0.4166666666666667,1.25,0.5,1.25,0.16666666666666666,,0.5,0.5,0.5,92.5301204819277,,17.428571428571427,14.11111111111111,17.428571428571427,13.777777777777779,,,,,0.16666666666666666,0.5,0.3333333333333333,0.4402916666666667,0.475325,0.14285714285714285,0.16666666666666666,0.7142857142857143,7.640000000000001,25.2,0.2857142857142857,-5.0,,,1.0,1.0,4.0,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,0.16666666666666666,,,,0.6666666666666666,0.25,0.25,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2419-739,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Tayshaun Prince, Rasheed Wallace","Maxiell, Billups, Stuckey, Prince, Wallace",101131-1497-201155-2419-739,DET,624.0,7,10.0,16.0,18.0,11.0,15.0,34.0,2.0,4.0,5.0,4.0,4.0,9.0,5.0,5.0,19.0,28.0,3.0,5.0,4.0,5.0,14.0,2.0,5.0,1.0,3.0,1.0,8.0,3.0,4.0,5.0,1.0,,1.0,2.0,6.0,4.0,5.0,,2.0,2.0,2.0,2.0,17.0,14.0,11.0,3.0,0.25,0.25,0.4444444444444444,0.6,0.5,0.5,0.5625,0.5909090909090909,0.35714285714285715,1.0,0.6,0.5,1.0,78.46153846153845,1.0,20.375,16.555555555555557,19.5,15.777777777777779,0.2857142857142857,0.5,0.5,0.5,0.35714285714285715,0.4444444444444444,0.5,0.42632499999999995,0.4207611111111111,,,0.7368421052631579,10.644444444444444,25.639999999999997,0.6875,-9.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,,0.125,,,1.0,,0.3333333333333333,0.14285714285714285,0.5,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.3742,0.10526315789473684,,,,2.0,,,1.0,2.0,,,1.0,6.0,6.0,2.0,,2.0,2.0,,,,,1.0,,,,1.0,0.4,,0.25,0.4,,,,,0.4,0.4,1.0,,,,,,,0.25,0.4,,,,2.0,2.0,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-283-739,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Lindsey Hunter, Rasheed Wallace","Maxiell, Billups, Stuckey, Hunter, Wallace",101131-1497-201155-283-739,DET,117.0,1,2.0,3.0,3.0,,,6.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,3.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,1.0,,,1.0,,,,,,,2.0,,,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,73.84615384615385,,19.333333333333332,19.666666666666668,19.333333333333332,19.666666666666668,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.42356666666666665,,,,,19.1,25.7,,-1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-283,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Lindsey Hunter","Maxiell, Billups, Afflalo, Prince, Hunter",101131-1497-201167-2419-283,DET,22.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,65.45454545454545,,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-686,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Antonio McDyess","Maxiell, Billups, Afflalo, Prince, McDyess",101131-1497-201167-2419-686,DET,413.0,1,7.0,12.0,12.0,,,24.0,2.0,5.0,1.0,,6.0,11.0,2.0,,12.0,12.0,,,,,,6.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,,,,0.5,0.6,0.5454545454545454,,0.46153846153846156,,0.46153846153846156,,0.15384615384615385,1.0,0.3333333333333333,0.3333333333333333,0.5,83.68038740920096,,22.75,11.666666666666666,20.833333333333332,11.0,0.38461538461538464,0.4,0.4,0.5,0.07692307692307693,,0.38461538461538464,0.4299461538461538,,0.07692307692307693,0.09090909090909091,,11.9,24.8,,,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,0.5,0.5,0.5,0.2,,0.5,0.2857142857142857,,1.0,,,,0.23076923076923078,1.0,1.0,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.5,,0.5603,0.16666666666666666,1.0,,,,,,,,,,,6.0,,,1.0,,,,4.0,2.0,,,,,,,,,,,0.09090909090909091,,,,,,,0.5,,,,,,,,,2.0,,,,,0.3333333333333333,,1.0,,,,,0.07692307692307693,,,,,,,,,1.0,,,,2.0,,,1.0,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-739,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Rasheed Wallace","Maxiell, Billups, Afflalo, Prince, Wallace",101131-1497-201167-2419-739,DET,42.0,1,1.0,1.0,2.0,,2.0,3.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,102.85714285714286,,35.0,3.5,35.0,3.5,1.0,,,,,,,0.3922,,,,,16.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2419-283-686,1610612765,"Jason Maxiell, Chauncey Billups, Tayshaun Prince, Lindsey Hunter, Antonio McDyess","Maxiell, Billups, Prince, Hunter, McDyess",101131-1497-2419-283-686,DET,48.0,1,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,24.0,24.0,24.0,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1888-200835-201155-2419,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Tayshaun Prince","Maxiell, Hamilton, Herrmann, Stuckey, Prince",101131-1888-200835-201155-2419,DET,47.0,1,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,91.91489361702128,,22.0,12.5,21.0,12.5,0.5,1.0,1.0,,0.5,0.5,0.5,0.4691,0.4691,,,1.0,15.1,25.3,1.0,-1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1888-200835-201155-689,1610612765,"Jason Maxiell, Richard Hamilton, Walter Herrmann, Rodney Stuckey, Theo Ratliff","Maxiell, Hamilton, Herrmann, Stuckey, Ratliff",101131-1888-200835-201155-689,DET,265.0,1,4.0,7.0,7.0,4.0,2.0,14.0,1.0,3.0,,,4.0,8.0,,4.0,12.0,7.0,2.0,2.0,,3.0,7.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,4.0,,,,,2.0,5.0,5.0,1.0,1.0,,1.0,1.0,7.0,7.0,4.0,,0.5,0.6666666666666666,0.5,1.0,0.5,1.0,0.55,0.875,,,0.3333333333333333,0.3333333333333333,,76.0754716981132,1.0,22.285714285714285,15.571428571428571,16.857142857142858,15.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.375,0.4528125,0.4874,0.1111111111111111,0.1111111111111111,0.5833333333333334,9.875,,0.5714285714285714,5.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,1.0,,,3.0,,3.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,,,0.75,1.0,,1.0,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,,0.41946666666666665,0.4166666666666667,1.0,1.0,1.0,,,,,,,,,4.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1888-201155-201167-686,1610612765,"Jason Maxiell, Richard Hamilton, Rodney Stuckey, Arron Afflalo, Antonio McDyess","Maxiell, Hamilton, Stuckey, Afflalo, McDyess",101131-1888-201155-201167-686,DET,289.0,2,5.0,10.0,11.0,,,21.0,,4.0,,,3.0,7.0,,,6.0,7.0,,,,,,4.0,,2.0,2.0,,4.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,,1.0,1.0,1.0,1.0,104.63667820069205,,17.1,10.727272727272727,17.1,10.727272727272727,0.5714285714285714,,,,,,0.42857142857142855,0.4811,,,,,10.928571428571429,,,-1.0,,3.0,3.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.42857142857142855,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
