EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFGM,PenaltyAtRimFGM,PtsUnassisted2s,AtRimAssists,Steals,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChancePointsPct,DefensiveGoaltends,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceFtPoints,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,BadPassTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,Travels,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedLongMidRange,BlockedCorner3,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101132-101144-1741-1853-200784,1610612743,"Linas Kleiza, Von Wafer, Jelani McCoy, Anthony Carter, Bobby Jones","Kleiza, Wafer, McCoy, Carter, Jones",101132-101144-1741-1853-200784,DEN,167.0,1,3.0,-4.0,5.0,5.0,5.0,5.0,2.0,10.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,8.0,3.0,1.0,6.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.5,0.5,1.0,1.0,0.8,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,86.22754491017965,22.6,10.8,19.6,10.8,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.4625714285714286,0.49783333333333335,0.4625714285714286,1.0,8.5,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-200784-200821,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Bobby Jones, Yakhouba Diawara","Kleiza, Wafer, Carter, Jones, Diawara",101132-101144-1853-200784-200821,DEN,112.0,1,2.0,-2.0,4.0,3.0,4.0,3.0,,7.0,,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,1.0,2.0,,2.0,3.0,3.0,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,0.5,,0.6666666666666666,,,,,,,90.0,18.75,12.333333333333334,18.75,12.0,,,1.0,,,,,,,,,0.3403,,0.3403,,17.8,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-200821-2212,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Yakhouba Diawara, Steven Hunter","Kleiza, Wafer, Carter, Diawara, Hunter",101132-101144-1853-200821-2212,DEN,231.0,2,4.0,,9.0,9.0,9.0,9.0,1.0,18.0,3.0,,3.0,2.0,1.0,1.0,,,4.0,6.0,,4.0,12.0,12.0,,4.0,6.0,,4.0,12.0,4.0,,2.0,2.0,,4.0,,,2.0,3.0,,3.0,1.0,1.0,,1.0,1.0,2.0,3.0,6.0,1.0,12.0,12.0,9.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6875,0.6875,,,,,,1.0,,1.0,,,,,,,112.20779220779221,11.333333333333334,14.333333333333334,11.333333333333334,14.333333333333334,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,0.5,,0.5,0.5438500000000001,,0.5438500000000001,1.0,6.1499999999999995,,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-200821-2747,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Yakhouba Diawara, JR Smith","Kleiza, Wafer, Carter, Diawara, Smith",101132-101144-1853-200821-2747,DEN,255.0,1,4.0,4.0,9.0,9.0,4.0,9.0,2.0,18.0,1.0,1.0,,3.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,1.0,8.0,4.0,2.0,2.0,3.0,1.0,,7.0,,1.0,,1.0,,3.0,1.0,,2.0,3.0,1.0,4.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,8.0,7.0,4.0,,,,0.2857142857142857,0.6666666666666666,0.4375,0.875,0.4444444444444444,0.875,0.125,0.14285714285714285,1.0,,,0.5,0.2,0.5,0.2,,,0.5,,1.0,101.6470588235294,13.444444444444445,14.88888888888889,11.88888888888889,13.88888888888889,0.125,0.375,0.375,0.3333333333333333,0.3333333333333333,,0.125,0.5,,0.25,0.25,0.41485,0.57515,0.363675,0.875,12.471428571428572,23.4,0.4444444444444444,1.0,1.0,0.5,0.3333333333333333,,,,4.0,,2.0,1.0,,,,1.0,,,,,,,,,,0.1111111111111111,0.125,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-2030-2059,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Kenyon Martin, Eduardo Najera","Kleiza, Wafer, Carter, Martin, Najera",101132-101144-1853-2030-2059,DEN,93.0,1,2.0,2.0,2.0,2.0,2.0,,2.0,4.0,,,,1.0,,2.0,,,1.0,3.0,,,2.0,,2.0,1.0,3.0,,,2.0,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,2.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,0.5,0.5,0.5,,,0.5,,,61.93548387096774,24.5,22.0,9.5,19.5,,0.3333333333333333,0.6666666666666666,,,,,,,,,0.3708666666666667,0.3667,0.3708666666666667,1.0,17.7,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-2059-2212,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Eduardo Najera, Steven Hunter","Kleiza, Wafer, Carter, Najera, Hunter",101132-101144-1853-2059-2212,DEN,60.0,1,1.0,2.0,2.0,1.0,2.0,,,3.0,2.0,,2.0,,,,,,2.0,2.0,,,4.0,2.0,,2.0,2.0,,,4.0,4.0,,2.0,2.0,,4.0,,,,,,,,,,,,1.0,,,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,72.0,16.0,28.0,16.0,28.0,1.0,,,,,,,,1.0,,1.0,0.57385,,0.57385,1.0,,,1.0,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-1853-2212-2747,1610612743,"Linas Kleiza, Von Wafer, Anthony Carter, Steven Hunter, JR Smith","Kleiza, Wafer, Carter, Hunter, Smith",101132-101144-1853-2212-2747,DEN,211.0,2,4.0,-3.0,8.0,8.0,8.0,8.0,2.0,16.0,3.0,1.0,3.0,,,1.0,1.0,1.0,1.0,4.0,4.0,,2.0,5.0,1.0,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,8.0,,1.0,1.0,0.25,0.25,0.125,0.125,0.125,0.125,0.5,0.25,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,1.0,,,109.19431279620854,14.625,11.75,13.375,11.0,0.375,,0.125,,,,0.125,1.0,0.375,0.125,0.875,0.5081375,0.3999,0.5081375,1.0,4.8,25.775,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.125,0.25,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-200784-200821-2366,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Yakhouba Diawara, Mike Wilks","Kleiza, Wafer, Jones, Diawara, Wilks",101132-101144-200784-200821-2366,DEN,461.0,2,8.0,2.0,16.0,16.0,11.0,16.0,1.0,32.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,12.0,1.0,4.0,21.0,19.0,2.0,4.0,7.0,1.0,2.0,13.0,6.0,,3.0,4.0,,9.0,2.0,,1.0,3.0,2.0,5.0,2.0,2.0,,1.0,3.0,3.0,3.0,4.0,,19.0,13.0,11.0,,0.42857142857142855,0.5,0.5833333333333334,0.5714285714285714,0.6538461538461539,0.6875,0.7,0.7222222222222222,0.07692307692307693,,,,,1.0,0.4,0.6,0.4,1.0,,,,1.0,99.95661605206074,13.6875,15.125,13.625,13.9375,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.5,0.5,,0.07692307692307693,1.0,0.125,0.125,0.46153846153846156,0.4890461538461538,0.7172,0.404,0.6190476190476191,6.55,22.8,0.6875,2.0,,0.5,,0.5,3.0,1.0,8.0,1.0,2.0,2.0,,,,2.0,,,,,,0.6,0.6,0.3333333333333333,1.0,0.13333333333333333,0.14285714285714285,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,0.6,0.6,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.09523809523809523,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-200784-2059-2747,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Eduardo Najera, JR Smith","Kleiza, Wafer, Jones, Najera, Smith",101132-101144-200784-2059-2747,DEN,102.0,1,2.0,1.0,3.0,4.0,3.0,1.0,1.0,7.0,1.0,,1.0,,,1.0,,,1.0,2.0,,2.0,4.0,3.0,,1.0,2.0,,2.0,4.0,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,1.0,1.0,1.0,,,1.0,,,98.82352941176471,16.333333333333332,13.25,16.333333333333332,13.25,0.5,,0.5,,,,,,0.5,,0.5,0.57325,,0.57325,1.0,11.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
101132-101144-200784-2212-2366,1610612743,"Linas Kleiza, Von Wafer, Bobby Jones, Steven Hunter, Mike Wilks","Kleiza, Wafer, Jones, Hunter, Wilks",101132-101144-200784-2212-2366,DEN,88.0,1,1.0,4.0,5.0,4.0,5.0,4.0,1.0,9.0,2.0,,2.0,,1.0,2.0,,,3.0,4.0,1.0,,6.0,2.0,1.0,3.0,4.0,1.0,,6.0,6.0,,3.0,3.0,1.0,6.0,,,,2.0,1.0,3.0,,,,,2.0,2.0,,,,6.0,6.0,5.0,,1.0,1.0,0.75,0.75,0.6,0.6,0.6,0.6,0.2,,,,,,,1.0,0.5,,,,,,147.27272727272728,6.2,14.25,5.6,14.25,0.4,,0.4,0.5,0.5,1.0,,,0.4,,0.6,0.52779,0.3732,0.52779,1.0,10.35,28.4,1.0,1.0,,1.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,True
