EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DeadBallTurnovers,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,ShortMidRangeFGM,FtPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,Corner3FGA,FG3A,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimPctAssisted,Avg3ptShotDistance,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyPointsPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Arc3FGM,FG3M,PenaltyFG2M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,Arc3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,BlockedShortMidRange,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,SecondChanceCorner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,team_id,year,season,team_vs
101108-1719-1763-2199-2561,1610612740,"Chris Paul, Bonzi Wells, Ryan Bowen, Tyson Chandler, David West","Paul, Wells, Bowen, Chandler, West",101108-1719-1763-2199-2561,NOH,41.0,1,1.0,-2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.36585365853658,32.0,4.5,18.0,1.0,0.4494,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-200756-201153-2457,1610612740,"Chris Paul, Bonzi Wells, Hilton Armstrong, Julian Wright, Jannero Pargo","Paul, Wells, Armstrong, Wright, Pargo",101108-1719-200756-201153-2457,NOH,195.0,1,3.0,-4.0,5.0,5.0,,2.0,10.0,2.0,5.0,8.0,2.0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,0.5,,0.6666666666666666,0.5,0.6666666666666666,0.5,,73.84615384615384,23.0,16.0,21.2,0.4,0.4,9.14,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,0.4,1.0,0.4,1.0,0.4,1.0,0.2,0.5,1.0,1.0,1.0,15.6,0.2,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.2,0.5254,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-200756-2457-2561,1610612740,"Chris Paul, Bonzi Wells, Hilton Armstrong, Jannero Pargo, David West","Paul, Wells, Armstrong, Pargo, West",101108-1719-200756-2457-2561,NOH,389.0,3,6.0,1.0,14.0,12.0,3.0,,26.0,4.0,12.0,13.0,,3.0,3.0,,3.0,,,2.0,,6.0,1.0,,,1.0,,1.0,,,1.0,96.24678663239075,16.071428571428573,13.666666666666666,16.071428571428573,0.3333333333333333,0.36235,14.158333333333333,,,,,5.0,8.0,6.0,14.0,,,,8.0,,,2.0,14.0,0.5,,0.5,,0.5384615384615384,,,,,,,13.666666666666666,,,,0.6666666666666666,0.625,0.625,,,,,,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.25,0.4,0.42065,0.07692307692307693,0.07692307692307693,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-201153-2199-2457,1610612740,"Chris Paul, Bonzi Wells, Julian Wright, Tyson Chandler, Jannero Pargo","Paul, Wells, Wright, Chandler, Pargo",101108-1719-201153-2199-2457,NOH,100.0,1,2.0,-3.0,2.0,2.0,,2.0,4.0,1.0,3.0,7.0,1.0,,,2.0,2.0,,,,,1.0,,,,,1.0,,1.0,,,57.599999999999994,23.5,26.5,18.5,0.25,0.5182625,3.6999999999999997,1.0,2.0,1.0,1.0,,,2.0,4.0,2.0,2.0,4.0,,1.0,,,,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,,,,,24.0,0.5,0.5,1.0,,,,0.5,1.0,0.75,0.3576,1.0,,1.0,,,4.0,2.0,2.0,,4.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.25,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-201153-2199-2561,1610612740,"Chris Paul, Bonzi Wells, Julian Wright, Tyson Chandler, David West","Paul, Wells, Wright, Chandler, West",101108-1719-201153-2199-2561,NOH,564.0,2,9.0,-5.0,17.0,16.0,1.0,,33.0,7.0,14.0,22.0,,2.0,4.0,,4.0,,,1.0,,4.0,,,,1.0,,0.8,,,1.0,84.25531914893617,18.0,16.125,18.0,0.4666666666666667,0.4143,11.142857142857142,1.0,1.0,,,2.0,6.0,7.0,17.0,,,,14.0,1.0,2.0,1.0,17.0,0.5,,0.4666666666666667,,0.5,,0.07142857142857142,0.14285714285714285,0.6666666666666666,,,15.9375,0.06666666666666667,1.0,1.0,0.4,0.3333333333333333,0.3333333333333333,,,0.13333333333333333,,,1.0,4.0,3.0,,,,,,,,3.0,,2.0,,3.0,1.0,,,,,1.0,,,1.0,,,0.5714285714285714,0.6666666666666666,,0.3123,0.0625,0.06666666666666667,0.058823529411764705,,1.0,,,,0.06666666666666667,,,,,,,,,26.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-201153-2408-2457,1610612740,"Chris Paul, Bonzi Wells, Julian Wright, Melvin Ely, Jannero Pargo","Paul, Wells, Wright, Ely, Pargo",101108-1719-201153-2408-2457,NOH,80.0,2,1.0,,2.0,3.0,1.0,,5.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,,2.0,,,,1.0,,1.0,,,1.0,90.0,20.0,13.333333333333334,20.0,1.0,0.3737,9.05,,,,,,,1.0,2.0,,,,2.0,,,,2.0,0.5,,0.5,,0.5,,,,,,,13.333333333333334,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-201153-2561-978,1610612740,"Chris Paul, Bonzi Wells, Julian Wright, David West, Peja Stojakovic","Paul, Wells, Wright, West, Stojakovic",101108-1719-201153-2561-978,NOH,92.0,2,2.0,-1.0,4.0,2.0,1.0,,6.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,93.91304347826086,12.0,22.0,12.0,0.3333333333333333,0.3310666666666667,10.85,,,,,1.0,1.0,1.0,4.0,,,,,,,,4.0,0.5,,0.3333333333333333,,0.5,,,,,,,22.0,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,1.0,0.3459,,,0.5,,1.0,,,,0.3333333333333333,,,,,,,,,24.2,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,2.0,,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-2050-2199-2561,1610612740,"Chris Paul, Bonzi Wells, Morris Peterson, Tyson Chandler, David West","Paul, Wells, Peterson, Chandler, West",101108-1719-2050-2199-2561,NOH,114.0,1,2.0,6.0,5.0,4.0,4.0,1.0,9.0,2.0,6.0,3.0,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,1.0,,1.0,0.5,1.0,0.5,,1.0,113.6842105263158,10.2,15.75,10.0,0.3333333333333333,0.49488333333333334,8.983333333333333,1.0,2.0,,1.0,1.0,2.0,4.0,9.0,,1.0,,8.0,,1.0,,9.0,0.6666666666666666,,0.6666666666666666,,0.75,,,,1.0,1.0,1.0,15.75,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,0.5858,,,2.0,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-2199-2457-2561,1610612740,"Chris Paul, Bonzi Wells, Tyson Chandler, Jannero Pargo, David West","Paul, Wells, Chandler, Pargo, West",101108-1719-2199-2457-2561,NOH,902.0,6,15.0,8.0,27.0,29.0,14.0,5.0,56.0,5.0,24.0,26.0,5.0,7.0,11.0,6.0,17.0,1.0,,2.0,,5.0,,,0.5,0.6363636363636364,0.38461538461538464,0.625,0.375,0.5,0.5,89.40133037694014,16.555555555555557,15.689655172413794,15.296296296296296,0.16129032258064516,0.4772,9.158333333333333,5.0,9.0,2.0,3.0,3.0,10.0,11.0,34.0,3.0,5.0,6.0,6.0,2.0,3.0,1.0,28.0,0.4583333333333333,0.6,0.5,0.6,0.515625,0.6,0.08333333333333333,,0.6,0.42857142857142855,,14.206896551724139,0.2903225806451613,0.5555555555555556,0.7142857142857143,0.3225806451612903,0.3,0.3,0.6,0.6666666666666666,0.5161290322580645,0.490125,0.17647058823529413,7.0,3.0,3.0,8.0,16.0,8.0,10.0,3.0,22.0,,3.0,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,7.0,0.7272727272727273,0.8,0.6,1.0,1.0,0.6,0.6,1.0,0.487725,,,0.25925925925925924,3.0,7.0,3.0,2.0,1.0,0.22580645161290322,0.2222222222222222,0.3333333333333333,0.25,,0.6,0.6666666666666666,0.0967741935483871,0.5,31.057142857142857,4.0,,,3.0,13.0,3.0,4.0,2.0,2.0,,1.0,13.0,0.6,0.12903225806451613,,0.38235294117647056,1.0,1.0,0.6666666666666666,,2.0,3.0,2.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.42857142857142855,0.5,0.625,0.625,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.375,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
101108-1719-2199-2457-978,1610612740,"Chris Paul, Bonzi Wells, Tyson Chandler, Jannero Pargo, Peja Stojakovic","Paul, Wells, Chandler, Pargo, Stojakovic",101108-1719-2199-2457-978,NOH,757.0,6,13.0,5.0,19.0,19.0,2.0,3.0,38.0,3.0,18.0,19.0,2.0,7.0,8.0,3.0,11.0,,,,,6.0,,,,0.5833333333333334,0.25,0.5384615384615384,0.3,,1.0,72.28533685601056,17.57894736842105,22.263157894736842,15.842105263157896,0.15,0.4727175,8.544444444444444,6.0,8.0,1.0,2.0,2.0,7.0,10.0,24.0,2.0,3.0,4.0,8.0,,,,20.0,0.5555555555555556,0.6666666666666666,0.5,0.6666666666666666,0.5217391304347826,0.6666666666666666,,,,0.2,,21.42105263157895,0.4,0.75,0.75,0.35,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.5,0.5,0.45005,0.16666666666666666,3.0,2.0,4.0,3.0,12.0,6.0,6.0,1.0,12.0,,4.0,,7.0,,6.0,3.0,1.0,1.0,1.0,,3.0,0.6,0.6666666666666666,0.25,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.4317125,0.13043478260869565,0.14285714285714285,0.15789473684210525,,2.0,4.0,1.0,1.0,0.1,,0.5,0.5,,0.6666666666666666,0.5,,,25.1,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,2.0,,0.1,0.25,0.08333333333333333,,,0.25,,,1.0,,,,1.0,,,2.0,,,,,1.0,,1.0,,,,0.3333333333333333,0.25,1.0,0.5,,,,,,0.25,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2008,2007-08,False
