EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceFtPoints,ShortMidRangeAssists,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101142-1885-200770-2209-2756,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic","Turiaf, Odom, Farmar, Radmanovic, Vujacic",101142-1885-200770-2209-2756,LAL,137.0,1,2.0,2.0,5.0,5.0,1.0,10.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,0.5,0.5,0.5,0.5,0.6,1.0,0.5,0.5,1.0,105.1094890510949,10.4,17.0,9.8,15.4,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,0.75,0.530725,0.5215,0.4,0.4,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-200770-2209-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Vladimir Radmanovic, Kobe Bryant","Turiaf, Odom, Farmar, Radmanovic, Bryant",101142-1885-200770-2209-977,LAL,173.0,3,3.0,1.0,4.0,5.0,,9.0,1.0,1.0,,1.0,1.0,2.0,1.0,9.0,8.0,,2.0,,1.0,3.0,1.0,8.0,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.5,1.0,1.125,,1.0,1.0,1.0,74.91329479768787,24.0,15.4,24.0,14.6,0.25,1.0,1.0,1.0,0.25,,0.75,0.4609625,,0.25,0.5,2.65,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.125,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.4609625,1.0,25.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-200770-2575-2756,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Luke Walton, Sasha Vujacic","Turiaf, Odom, Farmar, Walton, Vujacic",101142-1885-200770-2575-2756,LAL,1835.0,11,31.0,11.0,58.0,56.0,6.0,114.0,12.0,22.0,4.0,5.0,17.0,44.0,6.0,55.0,44.0,4.0,20.0,14.0,10.0,14.0,8.0,32.0,6.0,7.0,32.0,1.0,,4.0,2.0,6.0,6.0,10.0,15.0,8.0,,4.0,53.0,0.5882352941176471,0.625,0.38636363636363635,0.4375,0.45,0.6666666666666666,0.23076923076923078,0.23333333333333334,0.25,89.46049046321527,16.310344827586206,15.875,16.0,15.464285714285714,0.39285714285714285,0.5454545454545454,0.631578947368421,0.6666666666666666,0.08928571428571429,0.8,0.6071428571428571,0.48351636363636363,0.58181,0.06666666666666667,0.08333333333333333,8.209090909090909,9.0,8.0,1.0,1.0,3.0,10.0,1.0,4.0,5.0,12.0,1.0,3.0,1.0,4.0,,5.0,12.0,9.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,9.0,,0.8,0.4166666666666667,0.25,0.45454545454545453,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.06818181818181818,,0.17857142857142858,0.3,0.3,0.6666666666666666,0.14285714285714285,1.0,0.5714285714285714,0.25,0.3333333333333333,0.40828333333333333,0.09090909090909091,27.708333333333332,0.15517241379310345,1.0,1.0,4.0,17.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,16.0,5.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,0.2,0.2,0.13636363636363635,1.0,0.8421052631578947,0.6666666666666666,0.25,0.8,0.2,0.25,0.25,1.0,0.8,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.037037037037037035,0.5,0.2,0.2,0.30357142857142855,0.23529411764705882,0.23529411764705882,0.5,0.03571428571428571,1.0,1.0,1.0,0.25,0.2,0.03636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-200770-2575-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Luke Walton, Kobe Bryant","Turiaf, Odom, Farmar, Walton, Bryant",101142-1885-200770-2575-977,LAL,1225.0,9,20.0,12.0,36.0,37.0,5.0,73.0,5.0,8.0,2.0,7.0,12.0,29.0,7.0,37.0,25.0,3.0,16.0,8.0,8.0,10.0,2.0,22.0,4.0,5.0,20.0,6.0,1.0,1.0,1.0,2.0,3.0,7.0,7.0,8.0,,3.0,31.0,0.6666666666666666,0.7272727272727273,0.41379310344827586,0.4166666666666667,0.4625,0.5,0.25,0.23809523809523808,0.4,85.81224489795918,16.194444444444443,17.35135135135135,15.5,16.64864864864865,0.2222222222222222,0.625,0.7142857142857143,0.4,0.19444444444444445,0.5,0.4166666666666667,0.45486666666666664,0.5154166666666666,0.07692307692307693,0.09375,10.751724137931035,19.0,18.0,3.0,4.0,1.0,5.0,,3.0,2.0,7.0,6.0,14.0,,3.0,4.0,16.0,6.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,16.0,19.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.42857142857142855,0.35294117647058826,0.42105263157894735,0.19444444444444445,0.10344827586206896,0.14285714285714285,0.1388888888888889,0.2,0.2,1.0,0.23529411764705882,0.75,0.17647058823529413,,0.2,0.4439911764705883,0.43243243243243246,24.24285714285714,0.5277777777777778,2.0,2.0,5.0,14.0,1.0,2.0,1.0,2.0,1.0,6.0,,2.0,,1.0,4.0,1.0,3.0,12.0,,15.0,,5.0,,,1.0,1.0,2.0,1.0,,2.0,,1.0,2.0,1.0,0.6666666666666666,0.5,0.6,0.125,,0.75,0.75,0.2,0.75,0.3333333333333333,0.125,0.25,0.8,0.75,0.7142857142857143,0.6666666666666666,1.0,,0.5,0.2857142857142857,0.3333333333333333,0.3888888888888889,0.35714285714285715,0.38461538461538464,0.8,0.05555555555555555,0.5,0.5,1.0,1.0,0.25,0.16216216216216217,2.0,2.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-200770-2756-2772,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Sasha Vujacic, Trevor Ariza","Turiaf, Odom, Farmar, Vujacic, Ariza",101142-1885-200770-2756-2772,LAL,173.0,1,3.0,2.0,6.0,6.0,,12.0,2.0,3.0,,,2.0,3.0,2.0,12.0,10.0,,2.0,2.0,1.0,3.0,1.0,8.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,12.0,0.5,0.5,0.6666666666666666,1.0,0.8571428571428571,1.0,,,,99.88439306358381,14.166666666666666,14.666666666666666,14.166666666666666,14.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.70629,,0.16666666666666666,0.25,0.43333333333333335,,,,,,,,,2.0,2.0,,,,,,,6.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,0.4,,,,,,,,,,,,,,22.95,,,,,,2.0,2.0,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,0.4,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-200770-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Farmar, Vujacic, Bryant",101142-1885-200770-2756-977,LAL,1237.0,7,21.0,1.0,32.0,34.0,5.0,66.0,1.0,5.0,1.0,6.0,6.0,24.0,1.0,25.0,24.0,4.0,6.0,6.0,3.0,7.0,1.0,18.0,6.0,6.0,22.0,4.0,,2.0,1.0,5.0,3.0,13.0,12.0,2.0,,1.0,23.0,0.5,0.5,0.25,0.375,0.3787878787878788,0.4,0.3333333333333333,0.2727272727272727,,76.83104284559418,19.84375,17.705882352941178,18.21875,15.882352941176471,0.15625,0.2,0.25,1.0,0.1875,0.25,0.40625,0.446321875,0.4389,0.030303030303030304,0.04,11.941666666666668,8.0,3.0,,1.0,2.0,4.0,,,4.0,8.0,1.0,5.0,,2.0,1.0,3.0,12.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,8.0,,1.0,0.5,,0.5,0.2,0.14285714285714285,0.1875,0.25,0.08333333333333333,0.16666666666666666,0.125,0.5,0.5,1.0,0.14285714285714285,,,,0.5,0.48287142857142856,0.12,24.5375,0.25,,3.0,2.0,13.0,2.0,4.0,,1.0,,2.0,,,,2.0,1.0,,6.0,8.0,2.0,16.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,0.25,0.25,0.25,0.2,1.0,0.6666666666666666,0.8571428571428571,,0.7368421052631579,0.5,0.36363636363636365,,1.0,1.0,0.3333333333333333,1.0,,0.05,,0.5,0.6,0.40625,0.15384615384615385,0.15384615384615385,0.5,0.125,0.5,0.5,1.0,,,0.08,,1.0,,,,,0.3333333333333333,,2.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-2209-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Radmanovic, Vujacic, Bryant",101142-1885-2209-2756-977,LAL,80.0,1,1.0,5.0,3.0,2.0,,5.0,,,,1.0,1.0,1.0,,5.0,,,,2.0,,1.0,,3.0,,,2.0,,,,,,,,,,,,5.0,,,1.0,0.8333333333333334,0.8333333333333334,,,,,90.0,11.0,23.5,11.0,18.0,,,,,0.3333333333333333,,0.6666666666666666,0.44098333333333334,,,,12.8,,,,,1.0,1.0,,,1.0,2.0,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,0.5,,0.5,,,,0.6666666666666666,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,25.65,,,1.0,,,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,0.6666666666666666,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-2209-965-977,1610612747,"Ronny Turiaf, Lamar Odom, Vladimir Radmanovic, Derek Fisher, Kobe Bryant","Turiaf, Odom, Radmanovic, Fisher, Bryant",101142-1885-2209-965-977,LAL,360.0,2,6.0,8.0,10.0,10.0,2.0,20.0,3.0,4.0,1.0,1.0,6.0,8.0,3.0,15.0,7.0,2.0,6.0,6.0,3.0,3.0,1.0,6.0,1.0,3.0,9.0,,,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,11.0,0.5,0.5,0.75,0.6,0.6818181818181818,1.0,0.5,0.5,,80.0,20.0,16.0,17.4,15.4,0.4,0.75,0.75,0.3333333333333333,0.1,0.5,0.6,0.45083,0.3378,0.18181818181818182,0.2222222222222222,8.0875,3.0,5.0,,1.0,,2.0,,1.0,,2.0,1.0,3.0,,1.0,2.0,4.0,,2.0,,,,,,,,4.0,3.0,1.0,,,,,0.3333333333333333,0.25,0.4,0.2,,,0.2,,,,0.25,,0.25,,,0.430225,0.26666666666666666,26.15,0.3,,1.0,2.0,3.0,,,,1.0,,4.0,,,,,2.0,1.0,1.0,5.0,,6.0,,,,,,2.0,,,,3.0,,1.0,3.0,2.0,0.5,0.5,0.6666666666666666,,,0.8333333333333334,0.5,0.5,0.75,1.0,,0.5,1.0,,1.0,,0.5,,0.6666666666666666,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.26666666666666666,2.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-2575-2756-965,1610612747,"Ronny Turiaf, Lamar Odom, Luke Walton, Sasha Vujacic, Derek Fisher","Turiaf, Odom, Walton, Vujacic, Fisher",101142-1885-2575-2756-965,LAL,237.0,2,4.0,2.0,6.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,3.0,6.0,,9.0,7.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,5.0,,,,,,2.0,2.0,2.0,,,,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,0.3333333333333333,0.6,,72.91139240506328,20.833333333333332,18.666666666666668,17.333333333333332,18.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.39794444444444443,0.5272,,,12.466666666666667,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,2.0,,3.0,3.0,2.0,1.0,,1.0,1.0,,,,3.0,1.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.75,0.75,0.3333333333333333,,,0.2222222222222222,0.5,0.5,1.0,,,0.5,1.0,0.5,0.2976,0.3333333333333333,25.633333333333336,0.16666666666666666,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,5.0,,,,,,2.0,,2.0,,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,0.5,0.8333333333333334,0.8333333333333334,,,0.5,,1.0,0.5,1.0,,1.0,0.5,,1.0,,,0.2,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,1.0,0.3333333333333333,0.5555555555555556,,,,,,,,1.0,1.0,,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
101142-1885-2575-965-977,1610612747,"Ronny Turiaf, Lamar Odom, Luke Walton, Derek Fisher, Kobe Bryant","Turiaf, Odom, Walton, Fisher, Bryant",101142-1885-2575-965-977,LAL,446.0,3,7.0,-8.0,18.0,17.0,2.0,35.0,3.0,6.0,,1.0,4.0,9.0,3.0,14.0,22.0,,8.0,,4.0,5.0,3.0,11.0,1.0,2.0,5.0,4.0,1.0,4.0,1.0,6.0,2.0,6.0,4.0,6.0,,1.0,14.0,1.0,1.0,0.4444444444444444,0.55,0.5384615384615384,0.6666666666666666,0.2,0.2,,113.00448430493273,12.055555555555555,13.470588235294118,11.222222222222221,12.647058823529411,0.6,0.5,0.75,1.0,0.1,,0.7,0.556125,,0.09090909090909091,0.1,5.666666666666667,6.0,16.0,2.0,3.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,3.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,7.0,6.0,3.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.7,0.1,0.2222222222222222,,0.1,1.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.6245333333333333,0.5,25.0,0.3333333333333333,,,1.0,2.0,,,,,,,,,,,1.0,,2.0,1.0,,3.0,,3.0,,3.0,2.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.5,1.0,,0.75,0.3333333333333333,,,,1.0,,1.0,,,,,,0.2,0.5,0.5,1.0,,,,,,,,,,2.0,,2.0,,,,,1.0,,1.0,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,True
