EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,Steals,BadPassSteals,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGA,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,Corner3FGM,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101133-101177-1938-200827-714,1610612759,"Ian Mahinmi, Fabricio Oberto, Manu Ginobili, Darius Washington, Michael Finley","Mahinmi, Oberto, Ginobili, Washington, Finley",101133-101177-1938-200827-714,SAS,37.0,1,1.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,77.83783783783784,19.0,18.0,19.0,17.0,1.0,1.0,1.0,0.3924,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1477-1922-200827-714,1610612759,"Ian Mahinmi, Bruce Bowen, Francisco Elson, Darius Washington, Michael Finley","Mahinmi, Bowen, Elson, Washington, Finley",101133-1477-1922-200827-714,SAS,28.0,1,,-1.0,2.0,2.0,4.0,,,,,2.0,3.0,,1.0,1.0,1.0,2.0,,,1.0,205.71428571428572,4.5,9.5,4.5,5.5,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1477-1938-2225-2588,1610612759,"Ian Mahinmi, Bruce Bowen, Manu Ginobili, Tony Parker, Matt Bonner","Mahinmi, Bowen, Ginobili, Parker, Bonner",101133-1477-1938-2225-2588,SAS,42.0,1,1.0,2.0,2.0,1.0,3.0,,,,,2.0,,,,1.0,1.0,2.0,,,1.0,102.85714285714286,14.0,14.0,7.5,14.0,,,,,,,,2.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1477-200827-2137-2588,1610612759,"Ian Mahinmi, Bruce Bowen, Darius Washington, Ime Udoka, Matt Bonner","Mahinmi, Bowen, Washington, Udoka, Bonner",101133-1477-200827-2137-2588,SAS,37.0,1,1.0,1.0,1.0,2.0,3.0,,,,,3.0,2.0,,,,,3.0,,1.5,1.5,116.75675675675676,20.0,8.5,20.0,8.5,,,,0.47655,,1.0,2.0,,,3.0,,,3.0,1.0,,1.5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47655,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1477-2225-2588-699,1610612759,"Ian Mahinmi, Bruce Bowen, Tony Parker, Matt Bonner, Brent Barry","Mahinmi, Bowen, Parker, Bonner, Barry",101133-1477-2225-2588-699,SAS,9.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1922-1938-200827-714,1610612759,"Ian Mahinmi, Francisco Elson, Manu Ginobili, Darius Washington, Michael Finley","Mahinmi, Elson, Ginobili, Washington, Finley",101133-1922-1938-200827-714,SAS,22.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,130.9090909090909,19.0,3.0,19.0,3.0,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-1922-200827-2137-2588,1610612759,"Ian Mahinmi, Francisco Elson, Darius Washington, Ime Udoka, Matt Bonner","Mahinmi, Elson, Washington, Udoka, Bonner",101133-1922-200827-2137-2588,SAS,626.0,1,10.0,-5.0,19.0,20.0,39.0,,,7.0,10.0,20.0,25.0,8.0,2.0,3.0,4.0,16.0,0.7,0.5384615384615384,0.625,89.71246006389777,18.157894736842106,14.05,16.63157894736842,13.2,,,,0.5100423076923077,2.58,14.0,2.0,6.0,,12.0,6.0,,12.0,14.0,,0.5454545454545454,0.6,0.7368421052631579,2.0,4.0,5.0,,1.0,3.0,0.1875,0.23076923076923078,,3.0,,3.0,,3.0,,3.0,,3.0,,,3.0,,6.0,7.0,7.0,9.0,,,,,0.5454545454545454,0.23076923076923078,0.875,0.7,1.0,0.23076923076923078,,,,0.2727272727272727,,0.8461538461538461,,0.5264318181818182,25.733333333333334,,,7.0,8.0,2.0,2.0,6.0,7.0,2.0,2.0,2.0,4.0,6.0,8.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.75,1.0,1.0,0.2,0.125,0.5,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6153846153846154,0.875,1.0,0.42857142857142855,0.15384615384615385,1.0,1.0,0.6363636363636364,0.8571428571428571,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101133-200827-2137-2588-699,1610612759,"Ian Mahinmi, Darius Washington, Ime Udoka, Matt Bonner, Brent Barry","Mahinmi, Washington, Udoka, Bonner, Barry",101133-200827-2137-2588-699,SAS,551.0,2,9.0,-10.0,19.0,18.0,37.0,1.0,3.0,4.0,11.0,14.0,24.0,2.0,2.0,7.0,2.0,12.0,0.36363636363636365,0.36666666666666664,0.4375,96.69691470054447,15.842105263157896,13.88888888888889,14.473684210526315,13.11111111111111,0.2,0.3333333333333333,0.3333333333333333,0.4706466666666667,7.209090909090909,7.0,11.0,3.0,2.0,6.0,3.0,1.0,6.0,7.0,1.0,0.375,0.42857142857142855,0.3684210526315789,2.0,3.0,3.0,,1.0,1.0,0.06666666666666667,0.09090909090909091,1.0,3.0,,,1.0,4.0,,,3.0,3.0,1.0,1.0,4.0,1.0,9.0,5.0,8.0,10.0,1.0,0.25,,0.25,0.2857142857142857,0.26666666666666666,1.0,0.6666666666666666,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.3333333333333333,0.4514857142857143,24.525,,,3.0,6.0,,,1.0,4.0,2.0,1.0,1.0,2.0,2.0,7.0,6.0,2.0,3.0,2.0,,2.0,,,,,2.0,,2.0,2.0,2.0,,,,0.75,0.75,1.0,0.2857142857142857,1.0,1.0,0.18181818181818182,0.16666666666666666,0.5,,,0.2,,1.0,1.0,0.4,0.5,0.6,0.6666666666666666,0.13333333333333333,,,0.5714285714285714,0.25,0.14285714285714285,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.25,0.5,0.5,1.0,1.0,0.06666666666666667,0.3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101177-109-1477-1521-1938,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Jacque Vaughn, Manu Ginobili","Oberto, Horry, Bowen, Vaughn, Ginobili",101177-109-1477-1521-1938,SAS,505.0,3,8.0,,16.0,15.0,31.0,,3.0,6.0,15.0,15.0,15.0,6.0,,2.0,3.0,11.0,0.4,0.4166666666666667,0.4166666666666667,88.3960396039604,20.375,11.933333333333334,18.625,11.8,0.16666666666666666,,,0.48611944444444444,7.513333333333334,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,2.0,,,1.0,3.0,,,3.0,2.0,,1.0,4.0,,9.0,5.0,7.0,11.0,1.0,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,0.8333333333333334,0.875,1.0,0.1111111111111111,,,,,,0.6111111111111112,,,24.53333333333333,1.0,1.0,4.0,8.0,2.0,2.0,,,4.0,2.0,2.0,4.0,,,6.0,,3.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,0.5,0.6,1.0,,1.0,1.0,,,,0.5,0.5,0.36363636363636365,0.5,,,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,1.0,1.0,,,0.26666666666666666,1.0,,3.0,2.0,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.05555555555555555,0.5647,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.09090909090909091,0.5,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
101177-109-1477-1521-714,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Jacque Vaughn, Michael Finley","Oberto, Horry, Bowen, Vaughn, Finley",101177-109-1477-1521-714,SAS,93.0,2,2.0,-2.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0,4.0,,,1.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,77.41935483870968,17.666666666666668,20.0,13.0,15.5,1.0,0.3333333333333333,0.3333333333333333,0.3702666666666667,17.233333333333334,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,False
