EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,DefThreePtRebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PtsPutbacks,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3FGM,Corner3Assists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangePctBlocked,DefAtRimReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Travels,OffFTReboundPct,PtsUnassisted3s,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
101132-1088-1853-200821-2212,1610612743,"Linas Kleiza, Chucky Atkins, Anthony Carter, Yakhouba Diawara, Steven Hunter","Kleiza, Atkins, Carter, Diawara, Hunter",101132-1088-1853-200821-2212,DEN,182.0,1,3.0,1.0,8.0,7,8.0,7.0,15,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,5.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,1.0,1.0,1.0,1.0,1.0,118.68131868131869,8.375,16.428571428571427,8.375,16.428571428571427,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,1.0,0.5,0.8333333333333334,0.5230916666666666,0.5230916666666666,0.14285714285714285,0.25,1.0,2.6333333333333333,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-200821-2030-2546,1610612743,"Linas Kleiza, Anthony Carter, Yakhouba Diawara, Kenyon Martin, Carmelo Anthony","Kleiza, Carter, Diawara, Martin, Anthony",101132-1853-200821-2030-2546,DEN,111.0,1,2.0,5.0,4.0,4,4.0,4.0,8,1.0,1.0,1.0,1.0,,,,2.0,3.0,,2.0,6.0,1.0,2.0,3.0,,2.0,6.0,4.0,,2.0,2.0,1.0,4.0,2.0,3.0,3.0,,,,,1.0,2.0,1.0,6.0,6.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,,,1.0,1.0,1.0,1.0,103.78378378378378,10.0,17.75,10.0,17.75,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,,0.3333333333333333,0.4651,0.4651,0.25,0.25,1.0,12.9,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-200821-2059-2747,1610612743,"Linas Kleiza, Anthony Carter, Yakhouba Diawara, Eduardo Najera, JR Smith","Kleiza, Carter, Diawara, Najera, Smith",101132-1853-200821-2059-2747,DEN,50.0,1,1.0,,3.0,2,3.0,2.0,5,,1.0,,1.0,1.0,,,1.0,3.0,,,2.0,2.0,1.0,3.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,144.0,9.333333333333334,11.0,9.333333333333334,11.0,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.47623333333333334,0.47623333333333334,,,1.0,9.566666666666666,,1.0,,1.0,,,,,,,0.3333333333333333,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2030-2059-2546,1610612743,"Linas Kleiza, Anthony Carter, Kenyon Martin, Eduardo Najera, Carmelo Anthony","Kleiza, Carter, Martin, Najera, Anthony",101132-1853-2030-2059-2546,DEN,276.0,2,5.0,-4.0,9.0,9,8.0,5.0,18,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,3.0,,7.0,11.0,2.0,6.0,3.0,,7.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,,,,5.0,7.0,8.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,,93.91304347826087,11.444444444444445,19.22222222222222,11.0,16.555555555555557,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4944666666666666,0.4944666666666666,,,1.0,7.433333333333334,24.933333333333334,0.8888888888888888,1.0,2.0,,1.0,2.0,,1.0,1.0,0.2222222222222222,0.5,0.5,,,2.0,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,1.0,0.1111111111111111,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,0.5,0.5,0.61985,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2030-2546-2747,1610612743,"Linas Kleiza, Anthony Carter, Kenyon Martin, Carmelo Anthony, JR Smith","Kleiza, Carter, Martin, Anthony, Smith",101132-1853-2030-2546-2747,DEN,145.0,1,2.0,-2.0,5.0,5,,,10,2.0,4.0,,,1.0,1.0,,3.0,5.0,1.0,,6.0,8.0,,,,,,4.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,6.0,,,0.6666666666666666,0.6666666666666666,0.6,,0.5,,0.5,,0.16666666666666666,1.0,1.0,1.0,,1.0,99.3103448275862,11.6,17.4,9.8,17.4,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,,,,0.8333333333333334,0.5722916666666666,,,,,1.0,26.3,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,1.0,,0.6666666666666666,1.0,,,,,,,0.5,,,,,,0.558375,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2030-2546-947,1610612743,"Linas Kleiza, Anthony Carter, Kenyon Martin, Carmelo Anthony, Allen Iverson","Kleiza, Carter, Martin, Anthony, Iverson",101132-1853-2030-2546-947,DEN,64.0,1,1.0,-4.0,2.0,2,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,2.0,6.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,90.0,15.0,17.0,15.0,17.0,0.5,1.0,1.0,,0.5,,0.5,1.0,,0.5,0.4692,0.4692,,,1.0,6.9,,1.0,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2059-2403-2546,1610612743,"Linas Kleiza, Anthony Carter, Eduardo Najera, Nene, Carmelo Anthony","Kleiza, Carter, Najera, Nene, Anthony",101132-1853-2059-2403-2546,DEN,59.0,1,1.0,3.0,1.0,1,,,2,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,1.0,1.0,3.0,,,,,1.0,2.0,1.0,1.0,,,,,1.0,,0.3333333333333333,,0.375,,0.6666666666666666,,1.0,1.0,,1.0,48.8135593220339,28.0,31.0,19.0,31.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,1.0,0.56625,,0.25,0.5,,,24.3,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,2.0,,2.0,,,,,,,,1.0,0.5,0.5,,,,1.0,1.0,,,1.0,0.3333333333333333,,,,0.5,1.0,,,,,,0.6666666666666666,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2059-947-948,1610612743,"Linas Kleiza, Anthony Carter, Eduardo Najera, Allen Iverson, Marcus Camby","Kleiza, Carter, Najera, Iverson, Camby",101132-1853-2059-947-948,DEN,35.0,1,1.0,-2.0,2.0,1,2.0,1.0,3,,,,,,1.0,1.0,,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,123.42857142857142,12.5,10.0,12.5,10.0,,,,,,1.0,,,1.0,1.0,0.3939,0.3939,,,,,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-1853-2546-2747-948,1610612743,"Linas Kleiza, Anthony Carter, Carmelo Anthony, JR Smith, Marcus Camby","Kleiza, Carter, Anthony, Smith, Camby",101132-1853-2546-2747-948,DEN,90.0,1,2.0,-4.0,3.0,4,,4.0,7,,1.0,,,2.0,,,1.0,3.0,,,2.0,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,112.0,17.0,9.75,17.0,9.25,0.3333333333333333,,,,0.6666666666666666,,,,,0.3333333333333333,0.47796666666666665,,,,,4.266666666666667,,,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
101132-200821-2059-2546-2747,1610612743,"Linas Kleiza, Yakhouba Diawara, Eduardo Najera, Carmelo Anthony, JR Smith","Kleiza, Diawara, Najera, Anthony, Smith",101132-200821-2059-2546-2747,DEN,9.0,1,,-3.0,,1,,1.0,1,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2008,2007-08,False
