EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,AtRimFGA,SecondChanceAtRimFGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,PtsPutbacks,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,AtRimAssists,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,PenaltyFg2Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceFtPoints,SelfOReb,SelfORebPct,Offensive Fouls Drawn,LongMidRangePctBlocked,FTDefRebounds,3SecondViolations,DefFTReboundPct,Travels,SecondChanceTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,AtRimPctBlocked,Loose Ball Fouls Drawn,Corner3FGA,LostBallTurnovers,DefensiveGoaltends,Corner3Frequency,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Corner3Assists,Corner3PctAssisted,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffensiveGoaltends,Technical Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101107-101136-1533-200749-201238,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Mario West","Williams, Stoudamire, Johnson, Williams, West",101107-101136-1533-200749-201238,ATL,35.0,1,1.0,-3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,123.42857142857142,24.0,5.5,24.0,5.5,1.0,1.0,1.0,0.5,1.0,1.0,40.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1533-200749-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Joe Johnson","Williams, Stoudamire, Johnson, Williams, Johnson",101107-101136-1533-200749-2207,ATL,168.0,2,3.0,1.0,6.0,6.0,4.0,6.0,12.0,2.0,1.0,2.0,2.0,9.0,8.0,1.0,2.0,5.0,,1.0,4.0,2.0,2.0,,,,,7.0,5.0,4.0,0.6428571428571429,0.625,0.3333333333333333,102.85714285714286,15.666666666666666,12.333333333333334,15.666666666666666,12.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5555555555555556,25.8,0.6666666666666666,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5833333333333334,1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.5,0.39640000000000003,0.3906,0.2222222222222222,16.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1533-200749-2746,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Shelden Williams, Josh Smith","Williams, Stoudamire, Johnson, Williams, Smith",101107-101136-1533-200749-2746,ATL,109.0,1,2.0,4.0,4.0,3.0,,,7.0,,,,,4.0,,,,,,,2.0,1.0,,,,,,4.0,,,0.3333333333333333,,,92.4770642201835,16.75,14.0,13.25,12.333333333333334,,,0.16666666666666666,,,,,,1.0,1.0,3.0,1.0,2.0,,,2.0,6.0,,,2.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,2.0,3.0,,,,,0.5,0.5,,,,,0.3333333333333333,,0.3333333333333333,,,,,,0.5,0.5,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,1.0,,,,,,0.4138833333333333,,,10.616666666666667,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.16666666666666666,0.5,0.49975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1533-200780-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Solomon Jones, Joe Johnson","Williams, Stoudamire, Johnson, Jones, Johnson",101107-101136-1533-200780-2207,ATL,139.0,1,2.0,-4.0,3.0,4.0,,2.0,7.0,,,,,2.0,6.0,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,72.51798561151078,17.666666666666668,21.5,17.666666666666668,20.25,,,0.3333333333333333,,,,,,1.0,,1.0,,1.0,,,1.0,3.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,,,0.5,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.4457333333333333,,1.0,8.4,1.0,1.0,,1.0,1.0,,,,,,0.5,1.0,,,,0.3333333333333333,1.0,0.6295,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1533-201143-2207,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Al Horford, Joe Johnson","Williams, Stoudamire, Johnson, Horford, Johnson",101107-101136-1533-201143-2207,ATL,308.0,2,5.0,6.0,11.0,11.0,3.0,4.0,22.0,,,,1.0,13.0,7.0,,1.0,3.0,,,1.0,1.0,2.0,,2.0,,2.0,9.0,3.0,3.0,0.5909090909090909,0.75,,102.85714285714285,11.545454545454545,16.454545454545453,11.272727272727273,15.0,,,0.4,,,0.23076923076923078,,0.2727272727272727,2.0,1.0,1.0,2.0,5.0,,,6.0,10.0,,2.0,2.0,4.0,1.0,,6.0,6.0,,,,3.0,,3.0,,1.0,6.0,,4.0,5.0,2.0,7.0,,1.0,,1.0,0.5,0.6,,,,,0.6,1.0,0.6,1.0,1.0,1.0,0.8,,0.7142857142857143,0.5,,1.0,0.1,1.0,1.0,0.5,0.4,0.4,0.5,,,,,,0.5230699999999999,0.8292,0.3076923076923077,10.75,4.0,1.0,,2.0,1.0,3.0,3.0,,,,0.5,0.5,1.0,,,0.4,0.5,0.52115,3.0,1.0,2.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.5,0.75,0.75,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1533-2207-2585,1610612737,"Marvin Williams, Salim Stoudamire, Anthony Johnson, Joe Johnson, Zaza Pachulia","Williams, Stoudamire, Johnson, Johnson, Pachulia",101107-101136-1533-2207-2585,ATL,31.0,1,1.0,-2.0,,1.0,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,46.4516129032258,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1710-200780-2746,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Solomon Jones, Josh Smith","Williams, Stoudamire, Bibby, Jones, Smith",101107-101136-1710-200780-2746,ATL,41.0,1,1.0,3.0,2.0,2.0,2.0,,4.0,,,,3.0,5.0,2.0,,3.0,5.0,,,,2.0,3.0,2.0,,,,5.0,5.0,2.0,1.25,1.25,,140.4878048780488,9.0,11.5,9.0,4.5,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,0.4301,0.4301,,8.6,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1710-201143-2207,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Al Horford, Joe Johnson","Williams, Stoudamire, Bibby, Horford, Johnson",101107-101136-1710-201143-2207,ATL,251.0,2,4.0,2.0,7.0,7.0,4.0,,14.0,1.0,1.0,1.0,,6.0,4.0,1.0,,4.0,,,,,,,1.0,,1.0,6.0,4.0,4.0,0.5,0.6666666666666666,0.16666666666666666,80.3187250996016,15.142857142857142,20.714285714285715,15.142857142857142,19.285714285714285,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,28.1,0.5714285714285714,,1.0,1.0,2.0,3.0,,,3.0,5.0,,,,,2.0,,4.0,2.0,,1.0,,2.0,,2.0,,2.0,4.0,,3.0,4.0,,4.0,,,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,0.5,,0.6666666666666666,,0.75,,0.8,,,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.4347833333333333,0.4219,,14.459999999999999,1.0,,,,1.0,,,,,,,1.0,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1710-2207-2735,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Joe Johnson, Josh Childress","Williams, Stoudamire, Bibby, Johnson, Childress",101107-101136-1710-2207-2735,ATL,1.0,1,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
101107-101136-1710-2207-2746,1610612737,"Marvin Williams, Salim Stoudamire, Mike Bibby, Joe Johnson, Josh Smith","Williams, Stoudamire, Bibby, Johnson, Smith",101107-101136-1710-2207-2746,ATL,131.0,2,2.0,-4.0,5.0,6.0,2.0,6.0,11.0,1.0,,1.0,,6.0,10.0,,,4.0,,,3.0,,,,,,,4.0,4.0,2.0,0.5,0.6666666666666666,0.16666666666666666,120.91603053435115,11.2,12.5,11.2,12.5,0.16666666666666666,,0.8333333333333334,,,0.6666666666666666,25.3,0.4,1.0,,,,1.0,,,3.0,5.0,,1.0,1.0,2.0,3.0,,2.0,4.0,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,2.0,,,3.0,,0.3333333333333333,0.5,,,,,0.6,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,,1.0,0.3333333333333333,,1.0,,,,0.16666666666666666,,,,,,,,,0.5297,0.5603666666666667,0.3333333333333333,3.8200000000000003,4.0,1.0,,1.0,,,,,,,0.5,,1.0,,,0.6666666666666666,1.0,0.6149,3.0,1.0,2.0,,,,,,,0.75,0.75,1.0,2.0,3.0,2.0,1.0,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2008,2007-08,False
