EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,Loose Ball Fouls,Offensive Fouls,3SecondViolations,SecondChanceCorner3FGA,PenaltyCorner3FGA,Technical Free Throw Trips,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,DefensiveGoaltends,LongMidRangePctBlocked,Travels,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
101131-1497-201155-2553-686,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Jarvis Hayes, Antonio McDyess","Maxiell, Billups, Stuckey, Hayes, McDyess",101131-1497-201155-2553-686,DET,775.0,6,13.0,-3.0,24.0,23.0,8.0,9.0,6.0,47.0,,7.0,,3.0,,1.0,,2.0,7.0,11.0,,,2.0,5.0,1.0,1.0,,1.0,7.0,20.0,2.0,5.0,3.0,23.0,26.0,3.0,6.0,1.0,1.0,,9.0,4.0,6.0,,1.0,2.0,10.0,10.0,4.0,3.0,,5.0,2.0,3.0,5.0,1.0,6.0,1.0,,,,5.0,13.0,6.0,2.0,5.0,9.0,6.0,15.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,4.0,2.0,4.0,6.0,3.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,14.0,10.0,8.0,1.0,0.7142857142857143,0.7142857142857143,0.5,0.4,1.0,,0.4,0.35,0.5,0.6666666666666666,0.4,0.6428571428571429,0.5714285714285714,0.42592592592592593,0.6428571428571429,0.625,0.2,0.15,0.42857142857142855,,0.5,0.7142857142857143,0.46153846153846156,1.0,0.7777777777777778,0.375,0.5714285714285714,0.25,0.5,,1.0,1.0,0.07692307692307693,87.32903225806452,,16.5,16.47826086956522,14.791666666666666,16.434782608695652,0.28,,,,0.08,,,,0.44,0.6363636363636364,0.6363636363636364,0.7142857142857143,,,,,0.2,0.4,0.4,0.5,0.42857142857142855,,0.14285714285714285,1.0,,0.14285714285714285,,0.14285714285714285,,0.48,0.4,0.45949399999999996,0.4798071428571428,0.4234071428571428,0.038461538461538464,0.047619047619047616,0.391304347826087,0.43478260869565216,11.315000000000001,25.619999999999997,0.3333333333333333,,,2.0,,,1.0,1.0,,0.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2553-689,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Jarvis Hayes, Theo Ratliff","Maxiell, Billups, Stuckey, Hayes, Ratliff",101131-1497-201155-2553-689,DET,257.0,3,4.0,-1.0,9.0,8.0,2.0,4.0,2.0,17.0,1.0,2.0,,1.0,,,,1.0,,3.0,,,,1.0,,1.0,,,1.0,6.0,,1.0,1.0,3.0,4.0,,1.0,,1.0,,,,1.0,,,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,,5.0,5.0,2.0,7.0,,,,,,2.0,,3.0,,3.0,1.0,,1.0,3.0,2.0,,1.0,,3.0,3.0,,,3.0,2.0,3.0,,2.0,,1.0,1.0,,,,,,0.16666666666666666,,,0.14285714285714285,,,0.1875,,,0.14285714285714285,,,,,0.8333333333333334,0.5,,0.8333333333333334,0.4,1.0,0.5,0.75,,1.0,,,95.25291828793775,0.6666666666666666,14.0,16.375,12.88888888888889,15.375,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.42857142857142855,,,,,,,,0.14285714285714285,,,,0.5,,0.5,,,,,,,0.42857142857142855,,0.43134285714285714,0.5375,0.4085,0.125,0.14285714285714285,,,10.716666666666667,26.5,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201155-2553-739,1610612765,"Jason Maxiell, Chauncey Billups, Rodney Stuckey, Jarvis Hayes, Rasheed Wallace","Maxiell, Billups, Stuckey, Hayes, Wallace",101131-1497-201155-2553-739,DET,458.0,6,8.0,6.0,17.0,18.0,2.0,4.0,4.0,35.0,,3.0,,1.0,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,3.0,7.0,1.0,3.0,10.0,19.0,13.0,,1.0,1.0,1.0,,3.0,,1.0,,,2.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,3.0,5.0,3.0,8.0,1.0,3.0,1.0,2.0,3.0,,1.0,1.0,2.0,4.0,,2.0,6.0,8.0,11.0,,4.0,1.0,,,,,,,16.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,0.3333333333333333,0.42857142857142855,,,0.45,0.75,,0.6,0.75,0.5,0.3,0.14285714285714285,0.3333333333333333,,0.75,1.0,0.25,1.0,1.0,0.5,0.3333333333333333,,1.0,,1.0,1.0,0.2,110.04366812227073,,15.882352941176471,10.444444444444445,14.411764705882353,10.444444444444445,0.3,,,,0.2,0.5,0.5,1.0,0.2,1.0,1.0,,0.2,,,,0.1,1.0,1.0,,0.5,,0.5,1.0,,1.0,,,,0.6,1.0,0.503925,0.55905,0.6888,0.2857142857142857,0.36363636363636365,0.15789473684210525,0.10526315789473684,7.642857142857143,24.7,0.11764705882352941,,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2056-2419,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Primoz Brezec, Tayshaun Prince","Maxiell, Billups, Afflalo, Brezec, Prince",101131-1497-201167-2056-2419,DET,105.0,1,2.0,-1.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,3.0,,1.0,,2.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,,2.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,0.3333333333333333,1.0,0.5,0.25,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,,,1.0,0.5,,1.0,0.5,,1.0,,,1.0,,,82.28571428571429,,16.666666666666668,18.333333333333332,16.666666666666668,18.333333333333332,0.5,0.5,1.0,,,,,,0.25,,,,,,,,0.25,,,,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,0.75,,0.453125,0.6025,0.4163666666666667,,,1.0,1.0,5.266666666666667,26.1,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-686,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Antonio McDyess","Maxiell, Billups, Afflalo, Prince, McDyess",101131-1497-201167-2419-686,DET,4715.0,26,79.0,9.0,140.0,145.0,93.0,56.0,24.0,285.0,15.0,32.0,5.0,11.0,8.0,19.0,7.0,18.0,25.0,57.0,4.0,13.0,6.0,14.0,4.0,5.0,3.0,9.0,47.0,107.0,10.0,27.0,40.0,164.0,155.0,10.0,19.0,5.0,7.0,8.0,43.0,28.0,62.0,5.0,17.0,32.0,103.0,42.0,52.0,21.0,8.0,13.0,6.0,9.0,21.0,7.0,28.0,4.0,3.0,7.0,3.0,11.0,63.0,27.0,13.0,28.0,44.0,36.0,80.0,2.0,13.0,7.0,6.0,6.0,3.0,5.0,10.0,1.0,16.0,12.0,20.0,33.0,39.0,56.0,1.0,18.0,10.0,10.0,8.0,1.0,1.0,11.0,6.0,121.0,103.0,93.0,10.0,0.44680851063829785,0.4883720930232558,0.7,0.37037037037037035,0.7142857142857143,0.29411764705882354,0.38461538461538464,0.4392523364485981,0.5263157894736842,0.45161290322580644,0.4626865671641791,0.6730769230769231,0.44936708860759494,0.5062111801242236,0.671875,0.5204081632653061,0.20149253731343283,0.08411214953271028,0.21875,0.05555555555555555,0.375,0.6829268292682927,0.45,0.8666666666666667,0.7321428571428571,0.44594594594594594,0.6470588235294118,0.375,0.46153846153846156,0.6666666666666666,0.8181818181818182,0.9,0.03076923076923077,87.04135737009544,0.5454545454545454,17.821428571428573,15.310344827586206,16.435714285714287,14.724137931034482,0.23880597014925373,0.46875,0.6,0.4666666666666667,0.13432835820895522,0.3888888888888889,0.4117647058823529,0.42857142857142855,0.4253731343283582,0.43859649122807015,0.44642857142857145,0.44,0.09701492537313433,0.3076923076923077,0.3076923076923077,0.75,0.1044776119402985,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4230769230769231,0.45454545454545453,0.19230769230769232,0.8,1.0,0.24050632911392406,0.42105263157894735,0.11392405063291139,0.3333333333333333,0.44029850746268656,0.46153846153846156,0.46167424242424243,0.4821857142857143,0.4585045454545455,0.11920529801324503,0.14516129032258066,0.2621951219512195,0.6280487804878049,11.591588785046728,26.703703703703702,0.6642857142857143,1.0,3.0,3.0,1.0,2.0,4.0,0.6,0.5,0.36363636363636365,,6.0,,0.42857142857142855,0.5,1.0,2.0,,2.0,8.0,1.0,0.3333333333333333,0.8,0.07692307692307693,0.10126582278481013,,0.017543859649122806,1.0,4.0,1.0,2.0,,,,0.5,,0.25,9.0,1.0,3.0,1.0,1.0,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-689,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Theo Ratliff","Maxiell, Billups, Afflalo, Prince, Ratliff",101131-1497-201167-2419-689,DET,81.0,1,1.0,-2.0,2.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,0.5,,,,,,0.5,,,71.1111111111111,1.0,22.5,18.0,22.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2419-739,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Tayshaun Prince, Rasheed Wallace","Maxiell, Billups, Afflalo, Prince, Wallace",101131-1497-201167-2419-739,DET,3666.0,24,61.0,38.0,112.0,108.0,43.0,38.0,8.0,220.0,12.0,14.0,2.0,2.0,3.0,3.0,14.0,26.0,14.0,28.0,,1.0,9.0,18.0,1.0,2.0,4.0,9.0,40.0,68.0,9.0,19.0,36.0,143.0,105.0,5.0,6.0,1.0,2.0,3.0,16.0,16.0,22.0,4.0,10.0,17.0,61.0,32.0,48.0,18.0,4.0,18.0,9.0,1.0,16.0,6.0,22.0,6.0,,6.0,5.0,5.0,50.0,5.0,11.0,33.0,46.0,9.0,55.0,,5.0,4.0,1.0,11.0,2.0,5.0,5.0,6.0,16.0,5.0,12.0,24.0,34.0,46.0,6.0,19.0,7.0,11.0,7.0,1.0,3.0,11.0,7.0,127.0,61.0,43.0,6.0,0.4,0.42105263157894735,0.6666666666666666,0.47368421052631576,0.5,0.4,0.47368421052631576,0.5882352941176471,0.8333333333333334,0.7272727272727273,0.6149425287356322,0.8125,0.6875,0.6682242990654206,0.8,0.7261904761904762,0.21839080459770116,0.014705882352941176,0.07142857142857142,,0.6875,0.7857142857142857,0.17857142857142858,0.9166666666666666,0.8148148148148148,0.24324324324324326,0.5,0.07142857142857142,0.6666666666666666,0.7857142857142857,0.875,0.8571428571428571,,86.41571194762685,0.6363636363636364,16.133928571428573,17.212962962962962,15.589285714285714,16.712962962962962,0.16091954022988506,0.8571428571428571,0.9230769230769231,0.5,0.2988505747126437,0.5384615384615384,0.5384615384615384,0.35714285714285715,0.3218390804597701,0.5,0.5,0.35714285714285715,0.011494252873563218,,,,0.20689655172413793,0.5,0.5,0.6666666666666666,0.25,1.0,0.25,0.5,1.0,0.09375,1.0,0.28125,0.4444444444444444,0.3793103448275862,0.5,0.445632183908046,0.44249999999999995,0.4327671875,0.19,0.2345679012345679,0.11188811188811189,0.42657342657342656,10.727941176470589,25.736842105263158,0.38392857142857145,,,2.0,,1.0,3.0,0.4,,0.25,,4.0,2.0,0.4444444444444444,1.0,,1.0,,,1.0,,0.375,1.0,,0.03125,,,2.0,2.0,,,,,,,,,9.0,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2553-686,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Jarvis Hayes, Antonio McDyess","Maxiell, Billups, Afflalo, Hayes, McDyess",101131-1497-201167-2553-686,DET,687.0,6,11.0,4.0,23.0,20.0,5.0,7.0,4.0,43.0,3.0,3.0,2.0,2.0,,,1.0,1.0,2.0,8.0,1.0,2.0,2.0,8.0,,1.0,,2.0,6.0,12.0,3.0,10.0,4.0,25.0,21.0,2.0,3.0,,1.0,,4.0,2.0,3.0,,2.0,,4.0,6.0,6.0,6.0,,8.0,2.0,,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,12.0,3.0,2.0,6.0,8.0,4.0,12.0,,1.0,1.0,,,1.0,,2.0,,2.0,,4.0,6.0,6.0,7.0,1.0,4.0,,,,,,,,21.0,4.0,5.0,,0.5,0.5,0.6666666666666666,0.3,,,0.3,0.5,0.6666666666666666,0.6666666666666666,0.4772727272727273,0.5,0.4,0.5,0.5,0.4,0.45454545454545453,,,,,0.8571428571428571,0.5,1.0,0.8888888888888888,0.3333333333333333,,0.5,0.6666666666666666,1.0,1.0,1.0,,90.13100436681223,,15.782608695652174,16.2,14.0,16.15,0.13636363636363635,1.0,1.0,0.3333333333333333,0.045454545454545456,1.0,1.0,,0.36363636363636365,0.25,0.25,1.0,0.09090909090909091,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,0.5,0.5,1.0,0.25,,,,,0.4,,0.5909090909090909,0.25,0.49779523809523807,0.5863666666666667,0.4165125,0.16,0.26666666666666666,0.16,0.16,13.566666666666668,26.669999999999998,0.21739130434782608,,,,,1.0,,,,,0.5,1.0,,0.16666666666666666,,,1.0,,,,,0.2,1.0,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-201167-2553-739,1610612765,"Jason Maxiell, Chauncey Billups, Arron Afflalo, Jarvis Hayes, Rasheed Wallace","Maxiell, Billups, Afflalo, Hayes, Wallace",101131-1497-201167-2553-739,DET,1451.0,9,24.0,4.0,42.0,43.0,15.0,13.0,5.0,85.0,5.0,8.0,2.0,2.0,2.0,3.0,3.0,8.0,9.0,15.0,,,2.0,5.0,1.0,1.0,,1.0,17.0,31.0,2.0,5.0,9.0,49.0,45.0,2.0,4.0,1.0,1.0,2.0,9.0,5.0,11.0,,1.0,4.0,14.0,20.0,14.0,3.0,4.0,5.0,2.0,2.0,10.0,1.0,11.0,1.0,,3.0,1.0,6.0,23.0,4.0,,11.0,13.0,5.0,18.0,1.0,2.0,2.0,,3.0,1.0,2.0,3.0,1.0,6.0,2.0,9.0,14.0,11.0,11.0,1.0,6.0,,2.0,,1.0,1.0,2.0,1.0,40.0,14.0,15.0,,0.5882352941176471,0.6666666666666666,0.5,0.4,1.0,,0.4,0.5483870967741935,0.5,0.45454545454545453,0.5555555555555556,0.7,0.4166666666666667,0.5975609756097561,0.75,0.5,0.1388888888888889,0.06451612903225806,,0.25,0.5,0.6470588235294118,0.2857142857142857,,0.6470588235294118,0.29411764705882354,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6,,0.06666666666666667,84.35561681598897,0.5,18.047619047619047,16.11627906976744,16.738095238095237,15.55813953488372,0.2222222222222222,0.625,0.625,0.6,0.2222222222222222,0.375,0.5,0.3333333333333333,0.4166666666666667,0.6,0.6,0.6666666666666666,,,,,0.1388888888888889,0.4,0.4,0.5,0.4,1.0,0.2,1.0,1.0,0.25,0.6666666666666666,0.08333333333333333,,0.3611111111111111,0.4,0.44232083333333333,0.410975,0.4384625,0.14634146341463414,0.16666666666666666,0.1836734693877551,0.2857142857142857,11.383870967741935,25.860000000000003,0.35714285714285715,,,2.0,,,1.0,1.0,,0.2,,1.0,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,3.0,,2.0,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2413-2419-686,1610612765,"Jason Maxiell, Chauncey Billups, Juan Dixon, Tayshaun Prince, Antonio McDyess","Maxiell, Billups, Dixon, Prince, McDyess",101131-1497-2413-2419-686,DET,663.0,4,11.0,-7.0,19.0,20.0,4.0,8.0,1.0,39.0,4.0,5.0,,1.0,,1.0,1.0,5.0,2.0,4.0,,2.0,1.0,1.0,,,,,7.0,14.0,1.0,3.0,,17.0,24.0,,1.0,,,,,1.0,4.0,,1.0,,2.0,10.0,4.0,3.0,,1.0,1.0,1.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,1.0,,3.0,4.0,1.0,5.0,,3.0,3.0,,1.0,,,1.0,1.0,2.0,,4.0,6.0,4.0,2.0,,1.0,,,,,,,,17.0,2.0,4.0,,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.25,0.5,,0.2,0.4722222222222222,,0.2,0.17647058823529413,0.07142857142857142,,0.2,0.5,0.75,0.14285714285714285,,0.5,0.1111111111111111,,,1.0,,1.0,,,84.70588235294117,,20.473684210526315,13.7,19.36842105263158,13.45,0.29411764705882354,0.8,0.8,0.75,0.29411764705882354,0.2,0.25,1.0,0.23529411764705882,0.5,0.5,0.5,0.11764705882352941,,,,0.058823529411764705,1.0,1.0,1.0,1.0,,,,,0.2,,,,0.47058823529411764,1.0,0.45287058823529414,0.534,0.43867,0.05555555555555555,0.06666666666666667,,0.11764705882352941,9.02142857142857,24.333333333333332,0.21052631578947367,,,1.0,,,1.0,1.0,,0.25,,,1.0,,,,,,,1.0,,,,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2413-2419-689,1610612765,"Jason Maxiell, Chauncey Billups, Juan Dixon, Tayshaun Prince, Theo Ratliff","Maxiell, Billups, Dixon, Prince, Ratliff",101131-1497-2413-2419-689,DET,153.0,1,3.0,-4.0,4.0,5.0,4.0,5.0,,9.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,3.0,,,2.0,4.0,8.0,,,,,,,1.0,3.0,,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,4.0,4.0,4.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,,,,,,,,,,,,,,,,,84.70588235294119,,23.75,11.6,23.75,11.4,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.30673333333333336,,0.30673333333333336,0.25,0.25,,1.0,15.133333333333333,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2413-2419-739,1610612765,"Jason Maxiell, Chauncey Billups, Juan Dixon, Tayshaun Prince, Rasheed Wallace","Maxiell, Billups, Dixon, Prince, Wallace",101131-1497-2413-2419-739,DET,164.0,1,3.0,2.0,6.0,5.0,4.0,4.0,,11.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,1.0,4.0,,,2.0,4.0,2.0,,,,,,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,4.0,2.0,4.0,1.0,,,,,,,,0.25,,,0.25,,,0.4,,0.25,,,,,,0.8,,,0.8,,,,1.0,0.6666666666666666,1.0,,,96.58536585365853,,14.666666666666666,15.2,14.666666666666666,14.4,0.25,1.0,1.0,,0.25,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.25,,0.43395,,0.4224666666666667,,,,0.5,13.225,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2413-2553-686,1610612765,"Jason Maxiell, Chauncey Billups, Juan Dixon, Jarvis Hayes, Antonio McDyess","Maxiell, Billups, Dixon, Hayes, McDyess",101131-1497-2413-2553-686,DET,62.0,1,1.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,4.0,6.0,2.0,,,,,2.0,2.0,1.0,1.0,,,4.0,6.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,4.0,,,2.0,,,,,,,4.0,6.0,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,116.1290322580645,,10.666666666666666,15.0,7.333333333333333,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5576,,0.5576,,,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
101131-1497-2413-2553-689,1610612765,"Jason Maxiell, Chauncey Billups, Juan Dixon, Jarvis Hayes, Theo Ratliff","Maxiell, Billups, Dixon, Hayes, Ratliff",101131-1497-2413-2553-689,DET,88.0,1,1.0,2.0,3.0,2.0,2.0,,,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,2.0,,2.0,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,81.81818181818183,,12.0,26.0,12.0,26.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.4865,,0.4865,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2008,2007-08,False
