EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,OpponentPoints,ShootingFouls,Fouls,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,FTDefRebounds,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,Steals,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceArc3FGM,Travels,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,team_id,year,season,team_vs
101177-109-2225-699-714,1610612759,"Fabricio Oberto, Robert Horry, Tony Parker, Brent Barry, Michael Finley","Oberto, Horry, Parker, Barry, Finley",101177-109-2225-699-714,SAS,102.0,1,2.0,-1.0,2.0,3.0,,5.0,,,,,,1.0,,,,,2.0,2.0,2.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,70.58823529411765,23.0,18.666666666666668,23.0,18.666666666666668,,,,,1.0,0.49305,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1521-1938,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Jacque Vaughn, Manu Ginobili","Oberto, Bowen, Duncan, Vaughn, Ginobili",101177-1477-1495-1521-1938,SAS,39.0,2,1.0,-1.0,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,2.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,147.69230769230768,19.0,6.666666666666667,19.0,6.333333333333333,1.0,1.0,1.0,,,0.411,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1521-2225,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Jacque Vaughn, Tony Parker","Oberto, Bowen, Duncan, Vaughn, Parker",101177-1477-1495-1521-2225,SAS,2.0,1,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,0.5,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1938-2137,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Manu Ginobili, Ime Udoka","Oberto, Bowen, Duncan, Ginobili, Udoka",101177-1477-1495-1938-2137,SAS,73.0,1,1.0,-1.0,3.0,2.0,,5.0,,,2.0,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,98.63013698630138,11.333333333333334,19.5,11.333333333333334,19.5,,,,1.0,1.0,0.4908,,24.7,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1938-2225,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Manu Ginobili, Tony Parker","Oberto, Bowen, Duncan, Ginobili, Parker",101177-1477-1495-1938-2225,SAS,6168.0,16,103.0,-1.0,193.0,191.0,16.0,384.0,21.0,56.0,17.0,76.0,157.0,25.0,195.0,70.0,17.0,21.0,48.0,76.0,100.0,12.0,11.0,23.0,174.0,0.4840764331210191,0.47527472527472525,0.5025773195876289,0.13736263736263737,0.5217391304347826,0.7868852459016393,0.8076923076923077,0.7931034482758621,0.6842105263157895,0.8,89.64980544747083,14.689119170984457,17.45026178010471,13.953367875647668,16.853403141361255,0.3076923076923077,0.375,0.375,0.09340659340659341,0.4945054945054945,0.49571208791208793,8.522292993630574,24.484,25.0,42.0,65.0,6.0,11.0,9.0,20.0,26.0,82.0,41.0,48.0,22.0,103.0,26.0,25.0,0.5394736842105263,0.5694444444444444,0.45,0.4,0.40625,0.8125,0.35714285714285715,0.6461538461538462,0.6885245901639344,0.5238095238095238,0.36666666666666664,0.5454545454545454,0.49601666666666666,0.13333333333333333,0.12953367875647667,196.0,25.0,55.0,22.0,2.0,34.0,27.0,2.0,2.0,19.0,2.0,21.0,8.0,15.0,16.0,24.0,1.0,5.0,13.0,0.5,0.050955414012738856,0.06153846153846154,0.2,0.24742268041237114,0.30434782608695654,0.8823529411764706,0.7142857142857143,0.06770833333333333,0.07784431137724551,0.1076923076923077,36.0,3.0,8.0,1.0,3.0,7.0,7.0,15.0,2.0,10.0,21.0,7.0,3.0,7.0,11.0,2.0,9.0,3.0,5.0,1.0,0.28,0.2,0.28,0.875,0.22727272727272727,0.1978021978021978,0.04395604395604396,0.375,0.375,1.0,0.1,0.3333333333333333,0.23333333333333334,0.5059071428571429,0.8,5.0,8.0,8.0,8.0,3.0,13.0,8.0,0.5333333333333333,0.475,0.033707865168539325,0.4,0.625,,13.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,8.0,5.0,1.0,2.0,4.0,3.0,10.0,5.0,5.0,10.0,8.0,0.2,0.1111111111111111,0.47058823529411764,0.11428571428571428,0.46153846153846156,0.5,0.8,0.3611111111111111,0.40625,0.3076923076923077,0.23529411764705882,0.23529411764705882,1.0,0.2,0.05,1.0,1.0,0.2,0.14285714285714285,0.23529411764705882,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1938-699,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Manu Ginobili, Brent Barry","Oberto, Bowen, Duncan, Ginobili, Barry",101177-1477-1495-1938-699,SAS,74.0,2,1.0,4.0,2.0,2.0,,4.0,,1.0,2.0,,1.0,2.0,6.0,,2.0,,,,,,,,6.0,,1.0,1.0,0.6666666666666666,,,,,,,77.83783783783784,20.5,16.5,20.5,16.5,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.4579,16.6,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,6.0,1.0,1.0,0.5,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-1938-714,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Manu Ginobili, Michael Finley","Oberto, Bowen, Duncan, Ginobili, Finley",101177-1477-1495-1938-714,SAS,457.0,3,8.0,-3.0,15.0,15.0,3.0,30.0,3.0,5.0,2.0,5.0,11.0,3.0,15.0,10.0,2.0,3.0,3.0,6.0,8.0,1.0,,2.0,13.0,0.45454545454545453,0.4642857142857143,0.5,0.21428571428571427,0.5,1.0,1.0,1.0,1.0,,94.52954048140045,15.266666666666667,15.2,14.066666666666666,13.866666666666667,0.35714285714285715,0.6,0.6,0.14285714285714285,0.5,0.45940357142857147,10.063636363636364,24.166666666666668,4.0,1.0,4.0,,1.0,1.0,3.0,2.0,,,,,,2.0,4.0,,,0.3333333333333333,0.25,0.25,1.0,0.2857142857142857,0.25,0.5,,0.25,,0.5041125,0.13333333333333333,0.26666666666666666,18.0,2.0,5.0,2.0,,1.0,2.0,,,2.0,,2.0,2.0,,2.0,2.0,1.0,,1.0,0.5,0.18181818181818182,0.5,0.3333333333333333,0.25,0.3333333333333333,1.0,,0.06666666666666667,0.08333333333333333,0.13333333333333333,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,,,0.14285714285714285,0.07142857142857142,,,,0.25,,,0.540625,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,0.5,,0.5,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,0.5,,,1.0,0.5,0.5,,0.5,0.5,,,0.5,,,,,0.5,3.0,,,,1.0,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-2137-2225,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Ime Udoka, Tony Parker","Oberto, Bowen, Duncan, Udoka, Parker",101177-1477-1495-2137-2225,SAS,144.0,1,2.0,-7.0,4.0,3.0,,7.0,,1.0,2.0,,3.0,2.0,,,2.0,,1.0,1.0,2.0,,,,,,,,0.4,,1.0,,1.0,,,70.0,21.5,19.333333333333332,18.5,19.333333333333332,0.2,,,0.4,0.8,0.56064,6.166666666666667,24.25,3.0,,2.0,,2.0,,3.0,,,,,,,,3.0,,,,,,,0.4,,,,0.5,,0.5715375,,0.75,7.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,,,1.0,,,,,0.3333333333333333,0.5,,0.2,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-2225-699,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Tony Parker, Brent Barry","Oberto, Bowen, Duncan, Parker, Barry",101177-1477-1495-2225-699,SAS,351.0,2,6.0,-8.0,10.0,11.0,,21.0,,2.0,2.0,2.0,5.0,2.0,10.0,2.0,2.0,1.0,2.0,3.0,4.0,,,2.0,8.0,0.4,0.5,0.5555555555555556,0.2857142857142857,,1.0,1.0,1.0,1.0,1.0,86.15384615384616,14.9,18.363636363636363,14.8,18.363636363636363,0.2857142857142857,,,0.2857142857142857,0.5714285714285714,0.48395714285714286,8.7,24.2,,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,2.0,,,0.5,1.0,,,,,0.2857142857142857,1.0,1.0,0.5,,,,,,18.0,1.0,2.0,3.0,,4.0,4.0,,,1.0,,2.0,,,1.0,1.0,,,2.0,1.0,,,0.3333333333333333,0.25,,,,0.2222222222222222,0.2857142857142857,0.2,1.0,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,,,0.5,,0.5,,1.0,0.14285714285714285,,,,,,,,0.5768,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,3.0,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1495-2225-714,1610612759,"Fabricio Oberto, Bruce Bowen, Tim Duncan, Tony Parker, Michael Finley","Oberto, Bowen, Duncan, Parker, Finley",101177-1477-1495-2225-714,SAS,3541.0,11,59.0,19.0,114.0,106.0,6.0,220.0,16.0,28.0,16.0,44.0,89.0,16.0,123.0,58.0,16.0,3.0,34.0,40.0,58.0,8.0,6.0,13.0,102.0,0.4943820224719101,0.49047619047619045,0.5256410256410257,0.1523809523809524,0.6153846153846154,0.8717948717948718,0.6,0.8409090909090909,1.0,,89.46625247105338,14.824561403508772,17.462264150943398,13.473684210526315,17.264150943396228,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.1523809523809524,0.49523809523809526,0.4970052380952381,8.724719101123595,24.975,12.0,21.0,36.0,,2.0,,5.0,13.0,30.0,15.0,20.0,9.0,45.0,13.0,12.0,0.3409090909090909,0.35714285714285715,,0.375,0.5,1.0,0.34285714285714286,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.25,,0.4897875,0.10569105691056911,0.10526315789473684,104.0,9.0,20.0,20.0,7.0,22.0,26.0,5.0,5.0,17.0,1.0,21.0,5.0,6.0,14.0,18.0,2.0,2.0,9.0,0.7,0.056179775280898875,0.08333333333333333,0.3111111111111111,0.32142857142857145,0.5333333333333333,0.75,0.375,0.08035714285714286,0.09375,0.17073170731707318,25.0,,,,,3.0,5.0,12.0,2.0,3.0,15.0,5.0,,3.0,5.0,,1.0,,2.0,1.0,0.3125,0.6666666666666666,0.3125,1.0,0.16666666666666666,0.23809523809523808,,,,,,,0.375,0.44124545454545455,0.8125,4.0,5.0,7.0,4.0,3.0,9.0,4.0,0.5833333333333334,0.7142857142857143,0.058823529411764705,0.35714285714285715,0.8,1.0,7.0,,,5.0,2.0,2.0,2.0,2.0,5.0,5.0,,4.0,5.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,0.08,0.36363636363636365,0.25,0.36363636363636365,,0.5,0.28,0.30434782608695654,,0.3125,0.3125,1.0,0.25,,,,0.14285714285714285,0.6666666666666666,0.3125,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1521-1938-714,1610612759,"Fabricio Oberto, Bruce Bowen, Jacque Vaughn, Manu Ginobili, Michael Finley","Oberto, Bowen, Vaughn, Ginobili, Finley",101177-1477-1521-1938-714,SAS,23.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,62.60869565217391,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1521-2137-2225,1610612759,"Fabricio Oberto, Bruce Bowen, Jacque Vaughn, Ime Udoka, Tony Parker","Oberto, Bowen, Vaughn, Udoka, Parker",101177-1477-1521-2137-2225,SAS,4.0,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,360.0,4.0,,4.0,,,,,1.0,1.0,0.31095,,24.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.31095,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1521-2137-703,1610612759,"Fabricio Oberto, Bruce Bowen, Jacque Vaughn, Ime Udoka, Kurt Thomas","Oberto, Bowen, Vaughn, Udoka, Thomas",101177-1477-1521-2137-703,SAS,29.0,1,,,1.0,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,49.6551724137931,24.0,,22.0,,,,,,,0.34705,9.3,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,0.34705,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,0.3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1938-2137-2225,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Ime Udoka, Tony Parker","Oberto, Bowen, Ginobili, Udoka, Parker",101177-1477-1938-2137-2225,SAS,309.0,3,5.0,,9.0,9.0,,18.0,1.0,3.0,,2.0,4.0,,8.0,4.0,,,4.0,4.0,4.0,2.0,1.0,4.0,8.0,0.5,0.5,0.7,,0.5,1.0,,0.8,1.0,,83.88349514563106,15.88888888888889,18.444444444444443,15.88888888888889,17.0,0.75,0.3333333333333333,0.3333333333333333,,,0.368175,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,3.0,4.0,,3.0,4.0,,,,,,,,,,1.0,,,,,,,,,1.0,,0.2,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1938-2137-714,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Ime Udoka, Michael Finley","Oberto, Bowen, Ginobili, Udoka, Finley",101177-1477-1938-2137-714,SAS,40.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,0.5,,,,,,,,72.0,30.0,10.0,30.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-1938-2225-703,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Tony Parker, Kurt Thomas","Oberto, Bowen, Ginobili, Parker, Thomas",101177-1477-1938-2225-703,SAS,670.0,6,11.0,-7.0,22.0,20.0,2.0,42.0,1.0,12.0,,7.0,20.0,1.0,16.0,8.0,,2.0,9.0,11.0,13.0,1.0,,1.0,14.0,0.35,0.3333333333333333,0.34782608695652173,0.047619047619047616,1.0,0.9,1.0,0.9166666666666666,0.875,1.0,90.26865671641792,14.954545454545455,17.05,14.590909090909092,16.2,0.5714285714285714,0.08333333333333333,0.1111111111111111,,0.3333333333333333,0.4640309523809524,10.915000000000001,23.5,,5.0,6.0,,,,,,6.0,3.0,3.0,2.0,6.0,,,0.42857142857142855,0.5,,,,1.0,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.4,,,,,,23.0,4.0,5.0,2.0,,4.0,4.0,,,2.0,,2.0,3.0,1.0,2.0,2.0,1.0,,2.0,1.0,0.15,,0.15384615384615385,0.14285714285714285,,1.0,1.0,0.08695652173913043,0.09090909090909091,0.125,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.09523809523809523,0.047619047619047616,,,,,,,0.591,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.18181818181818182,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1610612759,2008,2007-08,True
101177-1477-1938-2225-714,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Tony Parker, Michael Finley","Oberto, Bowen, Ginobili, Parker, Finley",101177-1477-1938-2225-714,SAS,119.0,3,2.0,3.0,5.0,6.0,3.0,11.0,,,,2.0,3.0,,6.0,4.0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,0.75,,1.0,1.0,1.0,1.0,1.0,1.0,133.10924369747897,11.0,10.666666666666666,11.0,10.666666666666666,,,,,,0.4183333333333333,7.766666666666667,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,3.0,,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,0.25,0.25,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-2137-2225-703,1610612759,"Fabricio Oberto, Bruce Bowen, Ime Udoka, Tony Parker, Kurt Thomas","Oberto, Bowen, Udoka, Parker, Thomas",101177-1477-2137-2225-703,SAS,49.0,1,1.0,-4.0,2.0,2.0,2.0,4.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,117.55102040816327,13.5,11.0,13.5,11.0,,,,1.0,1.0,0.4251,,24.7,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.4251,,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1477-2225-703-714,1610612759,"Fabricio Oberto, Bruce Bowen, Tony Parker, Kurt Thomas, Michael Finley","Oberto, Bowen, Parker, Thomas, Finley",101177-1477-2225-703-714,SAS,26.0,1,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,166.15384615384616,7.0,12.0,2.5,12.0,1.0,1.0,1.0,,,0.4023,17.7,,2.0,,,,,1.0,1.0,4.0,,,,,,4.0,2.0,,,1.0,1.0,1.0,,,,,,,,0.4023,1.0,1.0,2.0,,,2.0,2.0,1.0,2.0,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4023,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-1521-1938-714,1610612759,"Fabricio Oberto, Tim Duncan, Jacque Vaughn, Manu Ginobili, Michael Finley","Oberto, Duncan, Vaughn, Ginobili, Finley",101177-1495-1521-1938-714,SAS,33.0,1,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,43.63636363636363,16.0,,16.0,,1.0,1.0,1.0,,,0.3937,17.9,,,,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
