EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,LongMidRangeFGA,DefThreePtRebounds,BadPassTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceOffPoss,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,LostBallSteals,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,DefFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Arc3PctAssisted,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,Corner3FGA,BadPassOutOfBoundsTurnovers,Corner3Frequency,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,HeaveAttempts,OffArc3ReboundPct,BlockedShortMidRange,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Corner3Assists,3SecondViolations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101129-1503-201166-201171-2449,1610612745,"Luther Head, Tracy McGrady, Aaron Brooks, Carl Landry, Luis Scola","Head, McGrady, Brooks, Landry, Scola",101129-1503-201166-201171-2449,HOU,160.0,1,3.0,3.0,6.0,6.0,12.0,2.0,2.0,1.0,2.0,3.0,,7.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,7.0,0.6666666666666666,0.7,0.7,0.3333333333333333,1.0,,1.0,1.0,1.0,108.0,13.0,13.666666666666666,13.0,13.666666666666666,0.4,1.0,1.0,0.2,0.8,0.60149,,,3.033333333333333,,1.0,,1.0,,,,2.0,,2.0,,,2.0,,1.0,,3.0,,,,,0.4,,,,,,,0.4,,,25.2,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,2.0,,0.5,,0.5,,,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-1503-201166-2203-2449,1610612745,"Luther Head, Tracy McGrady, Aaron Brooks, Shane Battier, Luis Scola","Head, McGrady, Brooks, Battier, Scola",101129-1503-201166-2203-2449,HOU,210.0,1,4.0,-4.0,8.0,7.0,15.0,1.0,2.0,,1.0,4.0,4.0,6.0,10.0,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,2.0,,3.0,6.0,,6.0,0.25,0.25,0.42857142857142855,,,1.0,,0.5,,102.85714285714286,17.25,10.285714285714286,17.25,9.0,0.5,0.5,0.5,,0.5,0.488825,,,10.175,2.0,2.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,8.0,1.0,2.0,1.0,2.0,,,,,1.0,4.0,,,6.0,,,,6.0,,,,0.25,0.25,0.42857142857142855,,,,0.5,0.5,,,,0.488825,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-1517-201171-2203-2449,1610612745,"Luther Head, Bobby Jackson, Carl Landry, Shane Battier, Luis Scola","Head, Jackson, Landry, Battier, Scola",101129-1517-201171-2203-2449,HOU,277.0,2,5.0,10.0,8.0,6.0,14.0,3.0,4.0,1.0,5.0,8.0,,10.0,,4.0,,4.0,5.0,5.0,,,,,,,,,2.0,1.0,1.0,,,10.0,0.625,0.625,0.625,,,,0.8,0.8333333333333334,,72.77978339350182,15.875,25.0,15.875,23.333333333333332,0.5,0.75,0.75,0.125,0.5,0.4806375,,,8.85,3.0,1.0,,1.0,1.0,0.375,,,,,,6.0,,3.0,3.0,2.0,6.0,,,0.6,0.6,,,,,1.0,0.5,0.6666666666666666,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-1517-2203-2449-87,1610612745,"Luther Head, Bobby Jackson, Shane Battier, Luis Scola, Dikembe Mutombo","Head, Jackson, Battier, Scola, Mutombo",101129-1517-2203-2449-87,HOU,64.0,1,1.0,,2.0,2.0,4.0,,,,,1.0,,3.0,3.0,,,,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,3.0,,0.5,0.5,,,,,0.5,,90.0,20.5,11.5,20.5,8.0,,,,,0.6666666666666666,0.3268666666666667,,,18.4,1.0,1.0,,1.0,,0.3333333333333333,,2.0,,2.0,,,2.0,,,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,,27.6,1.0,,,,,1.0,1.0,0.5,2.0,,,1.0,1.0,2.0,1.0,,,1.0,2.0,3.0,3.0,1.0,,3.0,0.5,0.5,0.5,,0.75,0.75,,0.5,0.5,,,1.0,0.5,0.5,0.30075,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-1747-2203-2449-87,1610612745,"Luther Head, Rafer Alston, Shane Battier, Luis Scola, Dikembe Mutombo","Head, Alston, Battier, Scola, Mutombo",101129-1747-2203-2449-87,HOU,213.0,1,4.0,5.0,7.0,7.0,14.0,1.0,3.0,,3.0,6.0,2.0,8.0,3.0,2.0,,3.0,5.0,6.0,1.0,,,,,,,,,,2.0,2.0,1.0,6.0,0.5,0.42857142857142855,0.5,,,,1.0,1.0,1.0,94.64788732394366,13.0,17.428571428571427,10.714285714285714,17.428571428571427,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.5272,0.125,0.14285714285714285,8.833333333333334,3.0,2.0,,1.0,1.0,0.42857142857142855,1.0,1.0,,1.0,,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.25,,1.0,,1.0,0.14285714285714285,,0.3811,24.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,0.25,2.0,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-200779-200839-201166-2254,1610612745,"Luther Head, Steve Novak, Mike Harris, Aaron Brooks, Loren Woods","Head, Novak, Harris, Brooks, Woods",101129-200779-200839-201166-2254,HOU,65.0,1,1.0,,2.0,2.0,4.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,88.61538461538463,21.0,11.5,21.0,9.5,,,,1.0,,0.3025,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,1.0,,,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,0.3025,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101129-201166-2203-2449-87,1610612745,"Luther Head, Aaron Brooks, Shane Battier, Luis Scola, Dikembe Mutombo","Head, Brooks, Battier, Scola, Mutombo",101129-201166-2203-2449-87,HOU,71.0,1,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,2.0,0.5,0.5,0.5,,,,,0.3333333333333333,,60.84507042253521,19.0,33.0,19.0,31.0,,,,0.5,,0.36555,,,10.55,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1517-1747-201171,1610612745,"Chuck Hayes, Tracy McGrady, Bobby Jackson, Rafer Alston, Carl Landry","Hayes, McGrady, Jackson, Alston, Landry",101236-1503-1517-1747-201171,HOU,472.0,2,8.0,,14.0,13.0,27.0,1.0,1.0,2.0,5.0,7.0,1.0,11.0,11.0,4.0,,2.0,5.0,5.0,1.0,,2.0,1.0,1.0,,3.0,2.0,5.0,,2.0,2.0,,11.0,0.7142857142857143,0.5,0.5,,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,82.37288135593221,14.642857142857142,20.53846153846154,14.642857142857142,18.307692307692307,0.1,1.0,1.0,0.2,0.4,0.47975,,,14.328571428571427,4.0,2.0,1.0,1.0,1.0,0.4,,2.0,,3.0,,6.0,2.0,3.0,3.0,1.0,6.0,,,0.6,0.6,0.3,,,,,,1.0,0.2,,,24.0,5.0,1.0,,,,,5.0,0.35714285714285715,5.0,,,,,1.0,,1.0,2.0,,1.0,3.0,,,1.0,3.0,,,,0.5,0.3333333333333333,0.375,,,,,,0.3333333333333333,,,0.47913333333333336,0.2727272727272727,,,1.0,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,3.0,1.0,,1.0,1.0,,,0.75,0.75,0.3333333333333333,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1517-1747-2449,1610612745,"Chuck Hayes, Tracy McGrady, Bobby Jackson, Rafer Alston, Luis Scola","Hayes, McGrady, Jackson, Alston, Scola",101236-1503-1517-1747-2449,HOU,47.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,61.276595744680854,16.0,31.0,16.0,31.0,,,,,1.0,0.53805,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,22.8,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1517-200779-201171,1610612745,"Chuck Hayes, Tracy McGrady, Bobby Jackson, Steve Novak, Carl Landry","Hayes, McGrady, Jackson, Novak, Landry",101236-1503-1517-200779-201171,HOU,181.0,1,3.0,3.0,5.0,4.0,9.0,,1.0,,,1.0,,6.0,3.0,,1.0,2.0,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,6.0,,0.75,0.75,1.0,,1.0,1.0,0.6,1.0,71.60220994475138,14.0,27.75,12.2,21.25,0.25,,,,1.0,0.536225,,,,,1.0,,0.3333333333333333,0.3333333333333333,,1.0,3.0,1.0,3.0,1.0,,3.0,,2.0,,6.0,,,,,0.75,,,,1.0,,,0.75,1.0,0.44565,24.733333333333334,,,,1.0,,1.0,,,4.0,,,2.0,,,2.0,,,,,,,2.0,,,0.6666666666666666,,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,6.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1517-201166-201171,1610612745,"Chuck Hayes, Tracy McGrady, Bobby Jackson, Aaron Brooks, Carl Landry","Hayes, McGrady, Jackson, Brooks, Landry",101236-1503-1517-201166-201171,HOU,178.0,1,3.0,2.0,5.0,6.0,11.0,1.0,1.0,,1.0,3.0,4.0,6.0,4.0,,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,3.0,4.0,2.0,6.0,0.3333333333333333,0.25,0.5,,,,0.6666666666666666,0.6666666666666666,1.0,88.98876404494382,16.4,16.0,14.0,15.666666666666666,0.25,1.0,1.0,,0.5,0.5097,0.3333333333333333,0.4,14.533333333333333,2.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.5,,1.0,1.0,0.25,1.0,0.5847,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1517-2203-2449,1610612745,"Chuck Hayes, Tracy McGrady, Bobby Jackson, Shane Battier, Luis Scola","Hayes, McGrady, Jackson, Battier, Scola",101236-1503-1517-2203-2449,HOU,1003.0,4,17.0,9.0,30.0,30.0,60.0,6.0,11.0,5.0,10.0,24.0,6.0,32.0,23.0,10.0,1.0,9.0,15.0,23.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,9.0,,11.0,12.0,5.0,26.0,0.4166666666666667,0.41935483870967744,0.43243243243243246,0.041666666666666664,,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.5,86.14157527417747,19.733333333333334,13.7,17.866666666666667,13.166666666666666,0.3548387096774194,0.5454545454545454,0.6,0.16129032258064516,0.5806451612903226,0.45540833333333336,0.1388888888888889,0.1724137931034483,7.633333333333333,8.0,1.0,1.0,1.0,1.0,0.25806451612903225,7.0,7.0,,7.0,,10.0,6.0,5.0,7.0,3.0,16.0,5.0,8.0,0.5,0.5555555555555556,0.22580645161290322,0.35714285714285715,0.4444444444444444,0.3333333333333333,0.6666666666666666,1.0,0.5,0.22580645161290322,,0.5011,30.52857142857143,13.0,2.0,,1.0,1.0,1.0,13.0,0.43333333333333335,20.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,8.0,2.0,6.0,13.0,,2.0,1.0,13.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.25,0.35714285714285715,0.40625,,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.43982692307692306,0.40625,2.0,4.0,2.0,3.0,6.0,6.0,2.0,,1.0,0.5,0.5,0.42857142857142855,0.6666666666666666,0.058823529411764705,0.4,0.4,,0.6666666666666666,0.5,0.1875,2.0,2.0,,1.0,1.0,0.09090909090909091,0.2,0.25,0.25,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,6.0,2.0,2.0,1.0,1.0,,,4.0,,,,3.0,0.75,,,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1747-201171-2203,1610612745,"Chuck Hayes, Tracy McGrady, Rafer Alston, Carl Landry, Shane Battier","Hayes, McGrady, Alston, Landry, Battier",101236-1503-1747-201171-2203,HOU,448.0,4,7.0,-2.0,15.0,15.0,30.0,,1.0,1.0,3.0,6.0,4.0,16.0,18.0,,,4.0,6.0,6.0,,,2.0,,,,2.0,3.0,7.0,,3.0,6.0,2.0,16.0,0.5,0.6666666666666666,0.6666666666666666,,,1.0,0.5714285714285714,0.5,0.5,96.42857142857143,14.466666666666667,15.4,14.466666666666667,14.2,0.1111111111111111,,,0.1111111111111111,0.4444444444444444,0.45253333333333334,0.18181818181818182,0.25,14.283333333333333,4.0,,2.0,,,0.4444444444444444,,3.0,,3.0,,6.0,3.0,3.0,4.0,,9.0,,,1.0,1.0,0.3333333333333333,,,,1.0,,,0.3333333333333333,,,24.433333333333334,13.0,1.0,,3.0,1.0,3.0,13.0,0.8666666666666667,15.0,,1.0,2.0,2.0,3.0,2.0,3.0,6.0,2.0,3.0,14.0,3.0,2.0,,14.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6363636363636364,,0.6666666666666666,0.6666666666666666,0.1111111111111111,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.45253333333333334,0.875,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,1.0,1.0,,,0.75,0.75,1.0,2.0,,,,2.0,0.6666666666666666,,0.6666666666666666,2.0,3.0,1.0,1.0,0.5,0.5,,,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-1747-2203-2449,1610612745,"Chuck Hayes, Tracy McGrady, Rafer Alston, Shane Battier, Luis Scola","Hayes, McGrady, Alston, Battier, Scola",101236-1503-1747-2203-2449,HOU,1120.0,4,19.0,14.0,34.0,32.0,66.0,8.0,16.0,5.0,16.0,31.0,6.0,44.0,30.0,20.0,3.0,9.0,12.0,22.0,3.0,2.0,3.0,3.0,2.0,1.0,6.0,5.0,8.0,,7.0,8.0,2.0,32.0,0.5161290322580645,0.5588235294117647,0.5789473684210527,0.0967741935483871,,0.5,0.5625,0.5714285714285714,0.5,84.85714285714285,14.676470588235293,19.40625,13.588235294117647,18.375,0.47058823529411764,0.5,0.6153846153846154,0.14705882352941177,0.5588235294117647,0.49970147058823533,0.05555555555555555,0.06060606060606061,7.596774193548387,10.0,3.0,1.0,0.6,0.3333333333333333,0.29411764705882354,8.0,2.0,1.0,3.0,1.0,12.0,2.0,6.0,8.0,2.0,18.0,10.0,10.0,0.375,0.46153846153846156,0.08823529411764706,0.6666666666666666,0.625,0.2,0.5714285714285714,0.5714285714285714,0.25,0.058823529411764705,0.1111111111111111,0.49398888888888887,24.099999999999998,16.0,3.0,,5.0,3.0,6.0,16.0,0.47058823529411764,10.0,4.0,8.0,1.0,,,2.0,7.0,15.0,1.0,1.0,21.0,,1.0,1.0,21.0,0.6666666666666666,1.0,0.6666666666666666,0.4666666666666667,0.53125,0.5526315789473685,,0.5,0.5,0.5,0.5,,,0.5,0.489859375,0.4772727272727273,3.0,5.0,3.0,4.0,8.0,12.0,6.0,1.0,,0.5,0.6111111111111112,0.6,0.5,,0.6,0.6,0.3333333333333333,0.5555555555555556,0.6,0.2727272727272727,5.0,3.0,,2.0,2.0,0.1875,1.0,0.5,0.5,0.6,,,,,3.0,,1.0,0.5,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.029411764705882353,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,1.0,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-200839-201166-201171,1610612745,"Chuck Hayes, Tracy McGrady, Mike Harris, Aaron Brooks, Carl Landry","Hayes, McGrady, Harris, Brooks, Landry",101236-1503-200839-201166-201171,HOU,87.0,1,1.0,3.0,2.0,2.0,4.0,,,1.0,1.0,1.0,,5.0,2.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,5.0,1.0,1.25,1.25,,,,1.0,1.0,,66.20689655172414,17.0,26.5,17.0,26.5,,,,0.5,0.5,0.4402,,,11.3,,,,,,,,1.0,,1.0,,2.0,1.0,1.0,2.0,,5.0,,,1.0,1.0,0.5,,,,1.0,,,0.5,,,25.5,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-200839-201166-2449,1610612745,"Chuck Hayes, Tracy McGrady, Mike Harris, Aaron Brooks, Luis Scola","Hayes, McGrady, Harris, Brooks, Scola",101236-1503-200839-201166-2449,HOU,63.0,1,1.0,-1.0,2.0,3.0,5.0,,,1.0,1.0,1.0,,2.0,3.0,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,114.28571428571428,10.5,14.0,10.5,13.666666666666666,,,,1.0,,0.3706,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,1.0,2.0,,,,,,,1.0,1.0,,,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,0.3706,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612745,2008,2007-08,True
101236-1503-201166-201171-2203,1610612745,"Chuck Hayes, Tracy McGrady, Aaron Brooks, Carl Landry, Shane Battier","Hayes, McGrady, Brooks, Landry, Battier",101236-1503-201166-201171-2203,HOU,367.0,3,6.0,5.0,9.0,10.0,19.0,,,1.0,,4.0,6.0,12.0,7.0,,,2.0,3.0,8.0,1.0,,,,,,,2.0,2.0,,3.0,7.0,1.0,5.0,,0.2727272727272727,0.39285714285714285,,,,1.0,0.75,1.0,74.55040871934605,23.666666666666668,15.4,18.555555555555557,15.4,,,,0.09090909090909091,0.6363636363636364,0.4602590909090909,0.08333333333333333,0.2,15.425,3.0,1.0,,0.5,0.5,0.2727272727272727,3.0,5.0,2.0,7.0,2.0,,5.0,,1.0,,3.0,2.0,5.0,,,0.6363636363636364,0.5,0.5555555555555556,0.6666666666666666,,,,0.45454545454545453,0.6666666666666666,0.370225,24.214285714285715,6.0,,,,,,6.0,0.6666666666666666,,,,2.0,1.0,3.0,2.0,,4.0,1.0,4.0,8.0,3.0,2.0,1.0,8.0,0.2857142857142857,0.25,0.2857142857142857,,0.1875,0.36363636363636365,,0.4,0.4,,,0.375,0.3333333333333333,0.4,0.45105625,0.6666666666666666,,,,,1.0,7.0,,,,,0.5,0.7,,,,,,,,0.5833333333333334,,,,2.0,2.0,,,,,,,,1.0,,,,,,5.0,3.0,1.0,1.0,0.5,0.5,,,,2.0,,0.18181818181818182,3.0,0.6,0.5,,,0.6666666666666666,,,,1.0,1.0,1.0,4.0,,,0.5,,,,0.5,1.0,0.125,,,1.0,,,,,,,,1610612745,2008,2007-08,True
