EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PlusMinus,PenaltyOffPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg2Pct,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyFtPoints,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,SelfOReb,Offensive Fouls,3SecondViolations,SelfORebPct,PenaltyTurnovers,Loose Ball Fouls Drawn,OffCorner3ReboundPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffFTReboundPct,SecondChanceCorner3FGA,Travels,SecondChanceCorner3Frequency,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101114-101179-1723-200794-2246,1610612762,"Deron Williams, Ronnie Price, Matt Harpring, Paul Millsap, Mehmet Okur","Williams, Price, Harpring, Millsap, Okur",101114-101179-1723-200794-2246,UTA,311.0,1,9.0,9.0,,18.0,1.0,3.0,3.0,9.0,7.0,5.0,4.0,1.0,6.0,10.0,2.0,5.0,,0.3333333333333333,0.2727272727272727,0.2916666666666667,1.0,83.34405144694533,19.444444444444443,15.11111111111111,15.444444444444445,14.88888888888889,0.2727272727272727,0.3333333333333333,0.5,0.45454545454545453,0.4610181818181818,2.0,,,,2.0,,1.0,,,0.18181818181818182,,,,25.35,,5.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,,2.0,4.0,1.0,,,4.0,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,1.0,,0.7142857142857143,0.375,,,,0.45454545454545453,0.4,0.4,0.5,0.18181818181818182,0.75,0.3333333333333333,,0.4999,0.2857142857142857,11.61111111111111,,1.0,,,,,,1.0,,,,,2.0,,,,3.0,3.0,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,0.2222222222222222,1.0,,0.6,0.5,,0.3333333333333333,,1.0,1.0,1.0,,0.09090909090909091,,,,,,,,,,,,0.08333333333333333,0.1,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1723-200794-2260,1610612762,"Deron Williams, Ronnie Price, Matt Harpring, Paul Millsap, Jarron Collins","Williams, Price, Harpring, Millsap, Collins",101114-101179-1723-200794-2260,UTA,546.0,3,14.0,14.0,,28.0,4.0,8.0,6.0,12.0,18.0,19.0,6.0,1.0,5.0,10.0,4.0,9.0,,0.5,0.5,0.5294117647058824,1.0,73.84615384615385,16.928571428571427,22.071428571428573,15.785714285714286,18.428571428571427,0.5333333333333333,0.5,0.5,0.7333333333333333,0.5192733333333334,-1.0,,,,3.0,,1.0,,,0.2,,,,24.400000000000002,,9.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,9.0,6.0,3.0,3.0,4.0,1.0,2.0,9.0,2.0,1.0,5.0,1.0,,2.0,5.0,,0.5,0.75,0.75,0.9,0.9,1.0,1.0,0.4444444444444444,0.625,1.0,,0.25,0.2,0.6666666666666666,0.6666666666666666,1.0,0.2,0.8,0.75,,0.5505,0.5,5.983333333333333,,1.0,,1.0,,,1.0,3.0,,,3.0,1.0,,1.0,1.0,,3.0,3.0,2.0,2.0,,2.0,,4.0,,2.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,1.0,0.375,0.5,,1.0,0.3333333333333333,1.0,,1.0,,0.06666666666666667,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.11764705882352941,0.14285714285714285,,,1.0,1.0,1.0,1.0,,,,,4.0,,,1.0,,,0.5,,0.2,1.0,1.0,,,,,,,,1.0,,,0.125,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1723-200794-2430,1610612762,"Deron Williams, Ronnie Price, Matt Harpring, Paul Millsap, Carlos Boozer","Williams, Price, Harpring, Millsap, Boozer",101114-101179-1723-200794-2430,UTA,2081.0,11,60.0,66.0,10.0,126.0,15.0,23.0,21.0,40.0,61.0,54.0,12.0,2.0,30.0,42.0,15.0,53.0,,0.525,0.4326923076923077,0.49193548387096775,1.0,87.18885151369534,15.383333333333333,17.545454545454547,14.55,16.681818181818183,0.4423076923076923,0.6521739130434783,0.7142857142857143,0.6730769230769231,0.5256833333333334,7.0,12.0,2.0,1.0,12.0,3.0,9.0,3.0,12.0,0.23076923076923078,0.038461538461538464,0.1111111111111111,0.50415625,27.433333333333334,0.2,35.0,9.0,3.0,6.0,2.0,12.0,10.0,3.0,6.0,8.0,30.0,9.0,15.0,16.0,11.0,1.0,33.0,5.0,10.0,12.0,6.0,7.0,10.0,20.0,2.0,0.7142857142857143,0.75,0.5,0.5,0.5,0.7692307692307693,0.5,0.7567567567567568,0.41379310344827586,0.375,1.0,0.7333333333333333,0.23076923076923078,0.16666666666666666,0.18181818181818182,0.5,0.19230769230769232,1.0,0.5,0.6666666666666666,0.55214,0.13114754098360656,6.5424999999999995,4.0,5.0,,1.0,,2.0,1.0,16.0,,14.0,3.0,1.0,3.0,1.0,1.0,,7.0,18.0,3.0,3.0,1.0,9.0,,22.0,2.0,11.0,3.0,2.0,3.0,2.0,14.0,1.0,0.08333333333333333,,0.09090909090909091,0.5555555555555556,0.6363636363636364,0.075,,0.3,0.75,0.3684210526315789,,0.3,0.6,0.75,0.8571428571428571,0.7272727272727273,0.6666666666666666,0.09615384615384616,0.8,0.8,,,,0.1,0.1,1.0,0.2222222222222222,,0.1111111111111111,0.18032786885245902,0.22448979591836735,0.22950819672131148,3.0,,,,,2.0,5.0,6.0,,2.0,3.0,,,0.8333333333333334,0.08695652173913043,0.5,0.75,,,,0.3333333333333333,3.0,4.0,,1.0,,1.0,5.0,2.0,,0.19230769230769232,3.0,2.0,1.0,1.0,3.0,,,,,1.0,,,1.0,,,0.08333333333333333,,,,,,,,1.0,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1723-2246-2260,1610612762,"Deron Williams, Ronnie Price, Matt Harpring, Mehmet Okur, Jarron Collins","Williams, Price, Harpring, Okur, Collins",101114-101179-1723-2246-2260,UTA,5.0,1,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1723-2246-2430,1610612762,"Deron Williams, Ronnie Price, Matt Harpring, Mehmet Okur, Carlos Boozer","Williams, Price, Harpring, Okur, Boozer",101114-101179-1723-2246-2430,UTA,158.0,3,4.0,6.0,5.0,10.0,,1.0,1.0,2.0,2.0,8.0,,,3.0,3.0,2.0,2.0,1.0,0.5,0.3333333333333333,0.25,,91.13924050632912,18.5,14.0,18.5,14.0,0.3333333333333333,,,0.6666666666666666,0.5338666666666666,-6.0,,,,1.0,,,,,0.3333333333333333,,,,24.2,,3.0,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,0.75,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,11.3,,,,,,,,,,,,,1.0,,,,,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,0.5,,1.0,0.75,,,,,0.5,1.0,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-1921-2430,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Gordan Giricek, Carlos Boozer","Williams, Price, Kirilenko, Giricek, Boozer",101114-101179-1905-1921-2430,UTA,151.0,1,5.0,5.0,5.0,10.0,3.0,6.0,3.0,7.0,6.0,7.0,2.0,,2.0,5.0,1.0,4.0,,0.42857142857142855,0.375,0.375,,95.36423841059603,16.2,14.0,15.2,13.2,0.75,0.5,0.5,0.875,0.5492125,-1.0,5.0,1.0,1.0,1.0,1.0,,,5.0,0.125,0.125,0.125,0.5492125,23.6,1.0,3.0,2.0,1.0,3.0,,,,1.0,3.0,2.0,4.0,,2.0,2.0,2.0,,4.0,,,3.0,,,,,,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,0.6,,,0.6666666666666666,,,,,,1.0,0.3333333333333333,,0.5673333333333334,0.3333333333333333,1.7285714285714284,,1.0,,,,,,,,6.0,,,,,,,3.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,6.0,,,,,0.375,0.375,,,,1.0,0.75,1.0,,1.0,,,,1.0,0.125,,,,,,,,,,,,,,1.0,6.0,,,,,,3.0,7.0,,2.0,,,,0.42857142857142855,,0.6666666666666666,,,,,0.75,3.0,,,,,0.5,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-200758-200794,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Ronnie Brewer, Paul Millsap","Williams, Price, Kirilenko, Brewer, Millsap",101114-101179-1905-200758-200794,UTA,12.0,1,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,120.0,,11.0,,11.0,1.0,,,1.0,0.5605,,,,,,,,,,,,,0.5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-200758-2246,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Ronnie Brewer, Mehmet Okur","Williams, Price, Kirilenko, Brewer, Okur",101114-101179-1905-200758-2246,UTA,2.0,1,,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,1.0,,,,,720.0,,2.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-200794-2246,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Paul Millsap, Mehmet Okur","Williams, Price, Kirilenko, Millsap, Okur",101114-101179-1905-200794-2246,UTA,150.0,1,4.0,4.0,,8.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,6.0,,2.0,,0.2,0.16666666666666666,0.2857142857142857,1.0,76.8,26.5,11.0,19.0,10.75,0.6666666666666666,0.25,0.25,0.8333333333333334,0.5429416666666667,2.0,,,,1.0,,,,,0.16666666666666666,,,,25.3,,2.0,1.0,1.0,3.0,,,1.0,1.0,3.0,2.0,,1.0,,,,,,1.0,,3.0,,,,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.6,1.0,,,,,,,0.16666666666666666,1.0,0.3333333333333333,,0.54685,0.5,2.04,,1.0,,,,,,2.0,,,,,,,,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5,,,1.0,,1.0,,1.0,0.16666666666666666,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-200794-2260,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Paul Millsap, Jarron Collins","Williams, Price, Kirilenko, Millsap, Collins",101114-101179-1905-200794-2260,UTA,45.0,1,1.0,1.0,,2.0,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,64.0,11.0,34.0,11.0,34.0,,,,,0.4071,-1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-200794-2430,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Paul Millsap, Carlos Boozer","Williams, Price, Kirilenko, Millsap, Boozer",101114-101179-1905-200794-2430,UTA,1001.0,5,32.0,31.0,25.0,63.0,7.0,11.0,10.0,24.0,42.0,25.0,10.0,,11.0,15.0,9.0,40.0,1.0,0.4166666666666667,0.5833333333333334,0.6176470588235294,,90.62937062937063,16.53125,15.225806451612904,16.0625,15.0,0.36666666666666664,0.6363636363636364,0.7777777777777778,0.5666666666666667,0.5046,17.0,12.0,3.0,,6.0,2.0,7.0,2.0,12.0,0.2,0.1,,0.48133333333333334,24.166666666666668,0.375,17.0,3.0,1.0,2.0,2.0,6.0,3.0,1.0,3.0,2.0,10.0,3.0,5.0,10.0,4.0,1.0,25.0,,5.0,4.0,5.0,2.0,2.0,8.0,1.0,0.5,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.7333333333333333,0.26666666666666666,,1.0,0.5714285714285714,0.2,0.3333333333333333,0.3333333333333333,0.5,0.1,0.6666666666666666,0.5,,0.5508666666666667,0.047619047619047616,6.608333333333333,1.0,7.0,3.0,2.0,2.0,2.0,5.0,7.0,2.0,17.0,15.0,2.0,3.0,5.0,2.0,3.0,4.0,6.0,,,,6.0,1.0,9.0,1.0,4.0,6.0,3.0,6.0,3.0,17.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.7083333333333334,0.125,0.14285714285714285,,0.6,0.2857142857142857,0.3333333333333333,,,0.8,1.0,1.0,0.5,0.23333333333333334,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,1.0,0.6666666666666666,0.12121212121212122,0.14814814814814814,0.40476190476190477,2.0,,,,,,3.0,7.0,,2.0,,,,0.42857142857142855,0.18181818181818182,0.5,,,,,0.2222222222222222,2.0,5.0,,1.0,1.0,1.0,1.0,2.0,,0.08333333333333333,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-2246-2430,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Mehmet Okur, Carlos Boozer","Williams, Price, Kirilenko, Okur, Boozer",101114-101179-1905-2246-2430,UTA,3731.0,9,118.0,115.0,24.0,233.0,30.0,43.0,47.0,81.0,145.0,122.0,42.0,2.0,48.0,62.0,19.0,124.0,3.0,0.5802469135802469,0.5990566037735849,0.6196581196581197,1.0,89.9276333422675,15.584745762711865,16.452173913043477,14.991525423728813,16.182608695652174,0.4056603773584906,0.6976744186046512,0.8108108108108109,0.6415094339622641,0.5181933962264151,23.0,22.0,3.0,,25.0,7.0,6.0,3.0,22.0,0.2358490566037736,0.02830188679245283,,0.51525,24.928,0.1864406779661017,62.0,12.0,7.0,8.0,12.0,27.0,22.0,7.0,10.0,21.0,52.0,22.0,26.0,36.0,15.0,8.0,82.0,2.0,10.0,14.0,3.0,7.0,15.0,20.0,3.0,0.5531914893617021,0.6190476190476191,0.7,0.7142857142857143,0.7,0.7692307692307693,0.14285714285714285,0.8214285714285714,0.2916666666666667,0.15384615384615385,0.6666666666666666,0.5,0.25471698113207547,0.4444444444444444,0.46153846153846156,0.6666666666666666,0.20754716981132076,0.5714285714285714,0.875,,0.5470083333333333,0.14482758620689656,7.2518518518518515,5.0,11.0,2.0,9.0,,7.0,11.0,18.0,,24.0,30.0,9.0,7.0,10.0,8.0,2.0,12.0,36.0,8.0,4.0,,12.0,2.0,25.0,2.0,9.0,4.0,2.0,4.0,3.0,24.0,0.9090909090909091,0.44,,0.44,0.47058823529411764,0.5217391304347826,0.08641975308641975,,0.5333333333333333,0.8372093023255814,0.35294117647058826,0.3333333333333333,0.26666666666666666,0.6428571428571429,0.9375,0.9230769230769231,0.8,0.75,0.10377358490566038,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.6666666666666666,1.0,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.4117647058823529,,0.4090909090909091,0.08771929824561403,0.10227272727272728,0.16551724137931034,7.0,1.0,3.0,2.0,4.0,1.0,8.0,10.0,3.0,10.0,3.0,,0.5,0.8,0.13953488372093023,0.46153846153846156,0.6,0.21428571428571427,0.3333333333333333,1.0,0.4117647058823529,6.0,8.0,4.0,3.0,3.0,0.8571428571428571,2.0,,,0.04878048780487805,2.0,2.0,,,5.0,,,,,2.0,,1.0,,0.07142857142857142,,0.037037037037037035,,1.0,,,1.0,1.0,,,1.0,0.038461538461538464,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-2260-2430,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Jarron Collins, Carlos Boozer","Williams, Price, Kirilenko, Collins, Boozer",101114-101179-1905-2260-2430,UTA,1.0,1,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1440.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-1905-2430-2594,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Carlos Boozer, Kyle Korver","Williams, Price, Kirilenko, Boozer, Korver",101114-101179-1905-2430-2594,UTA,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,52.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-200758-200794-2430,1610612762,"Deron Williams, Ronnie Price, Ronnie Brewer, Paul Millsap, Carlos Boozer","Williams, Price, Brewer, Millsap, Boozer",101114-101179-200758-200794-2430,UTA,95.0,1,3.0,4.0,4.0,7.0,,,,,2.0,5.0,,1.0,1.0,1.0,2.0,2.0,,,,0.5,1.0,106.10526315789474,14.666666666666666,12.75,14.666666666666666,8.0,,,,1.0,0.3462,-3.0,3.0,,,1.0,1.0,,,3.0,1.0,,,0.3462,26.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,2.0,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-200758-2246-2430,1610612762,"Deron Williams, Ronnie Price, Ronnie Brewer, Mehmet Okur, Carlos Boozer","Williams, Price, Brewer, Okur, Boozer",101114-101179-200758-2246-2430,UTA,254.0,2,8.0,8.0,,16.0,1.0,4.0,4.0,9.0,10.0,11.0,4.0,,2.0,5.0,,6.0,,0.4444444444444444,0.4444444444444444,0.5,,90.70866141732283,18.125,13.625,17.5,13.125,0.4444444444444444,0.25,1.0,0.4444444444444444,0.4725333333333333,-1.0,,,,,,1.0,1.0,,,,,,,,4.0,2.0,,1.0,3.0,5.0,,1.0,2.0,4.0,4.0,,2.0,2.0,1.0,1.0,4.0,,1.0,3.0,,,1.0,2.0,,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,,0.5,0.6,,1.0,1.0,0.5555555555555556,0.6,0.6,0.3333333333333333,,0.5,,,0.47505,0.4,9.81111111111111,,,,,,,,2.0,,,,,3.0,,,,3.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,0.3333333333333333,,1.0,0.3333333333333333,0.6,,0.5,0.5,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,2.0,,,,2.0,,,,,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
101114-101179-200758-2260-2430,1610612762,"Deron Williams, Ronnie Price, Ronnie Brewer, Jarron Collins, Carlos Boozer","Williams, Price, Brewer, Collins, Boozer",101114-101179-200758-2260-2430,UTA,249.0,1,9.0,8.0,6.0,17.0,3.0,3.0,3.0,4.0,11.0,5.0,2.0,1.0,5.0,5.0,1.0,11.0,,0.75,0.75,0.6875,1.0,98.31325301204818,12.11111111111111,17.5,12.11111111111111,17.5,0.5,1.0,1.0,0.8333333333333334,0.5298166666666667,6.0,4.0,1.0,1.0,2.0,2.0,,,4.0,0.3333333333333333,0.16666666666666666,0.25,0.5461,24.6,0.4444444444444444,4.0,,,,,1.0,1.0,,,,4.0,1.0,2.0,3.0,2.0,,7.0,,1.0,,,,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,,,1.0,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,,,3.575,,,,1.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,,1.0,,4.0,,2.0,,,,,7.0,1.0,0.5,0.5,0.5,0.875,0.875,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.3333333333333333,0.6363636363636364,2.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,,0.5,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2008,2007-08,False
